MeV	Eu-nat	
3.17551E-06	634.602	
3.17988E-06	671.591	
3.18036E-06	675.707	
3.18473E-06	716.351	
3.18522E-06	720.874	
3.18959E-06	765.514	
3.19007E-06	770.481	
3.19444E-06	819.456	
3.19493E-06	824.906	
3.19930E-06	878.545	
3.19978E-06	884.514	
3.20415E-06	943.122	
3.20464E-06	949.644	
3.20901E-06	1013.48	
3.20949E-06	1020.59	
3.21386E-06	1089.86	
3.21435E-06	1097.57	
3.21872E-06	1172.4	
3.21920E-06	1180.72	
3.22357E-06	1261.13	
3.22406E-06	1270.08	
3.22843E-06	1355.98	
3.22891E-06	1365.54	
3.23328E-06	1457.91	
3.23620E-06	1519.58	
3.23814E-06	1563.71	
3.24299E-06	1674.2	
3.24348E-06	1685.26	
3.24785E-06	1790.97	
3.25258E-06	1905.64	
3.25319E-06	1920.36	
3.25719E-06	2021.24	
3.26181E-06	2137.53	
3.26872E-06	2312.2	
3.27601E-06	2496.33	
3.27746E-06	2533.2	
3.28329E-06	2673.98	
3.28717E-06	2767.95	
3.29358E-06	2912.83	
3.29616E-06	2971.04	
3.30368E-06	3127.8	
3.31096E-06	3265.61	
3.31485E-06	3330.61	
3.31825E-06	3387.35	
3.32258E-06	3448.67	
3.32544E-06	3488.98	
3.32977E-06	3536.87	
3.33264E-06	3568.52	
3.33695E-06	3603.43	
3.33744E-06	3607.37	
3.34196E-06	3630.63	
3.34315E-06	3636.66	
3.34720E-06	3643.18	
3.34886E-06	3645.72	
3.35220E-06	3639.38	
3.35362E-06	3636.54	
3.35696E-06	3617.03	
3.36005E-06	3598.6	
3.36233E-06	3575.05	
3.36590E-06	3537.9	
3.36667E-06	3527.11	
3.37076E-06	3468.71	
3.37188E-06	3449.12	
3.37552E-06	3385.03	
3.37600E-06	3375.22	
3.38028E-06	3286.63	
3.38076E-06	3275.22	
3.38599E-06	3149.22	
3.38742E-06	3114.74	
3.39170E-06	2997.83	
3.39432E-06	2926.21	
3.39694E-06	2848.42	
3.40337E-06	2657.09	
3.40408E-06	2635.13	
3.41836E-06	2195.23	
3.41979E-06	2151.24	
3.42693E-06	1941.11	
3.42788E-06	1914.8	
3.43407E-06	1744.03	
3.43502E-06	1719.48	
3.43883E-06	1621.47	
3.44216E-06	1541.01	
3.44359E-06	1506.59	
3.44692E-06	1431.77	
3.44835E-06	1399.76	
3.45168E-06	1330.62	
3.45311E-06	1301.04	
3.45644E-06	1237.51	
3.45787E-06	1210.33	
3.46120E-06	1152.24	
3.46263E-06	1127.4	
3.46596E-06	1074.51	
3.46739E-06	1051.89	
3.47072E-06	1003.91	
3.47215E-06	983.395	
3.47548E-06	940.004	
3.47691E-06	921.449	
3.48024E-06	882.307	
3.48167E-06	865.569	
3.48500E-06	830.337	
3.48643E-06	815.272	
3.48976E-06	783.621	
3.49119E-06	770.088	
3.49452E-06	741.704	
3.49595E-06	729.568	
3.49928E-06	704.161	
3.50071E-06	693.298	
3.50404E-06	670.6	
3.50547E-06	660.902	
3.51023E-06	632.022	
3.51118E-06	626.876	
3.51499E-06	606.374	
3.51832E-06	590.456	
3.51975E-06	583.661	
3.52447E-06	563.807	
3.52546E-06	560.167	
3.52916E-06	546.563	
3.53251E-06	535.866	
3.53385E-06	531.594	
3.53854E-06	518.784	
3.53952E-06	516.642	
3.54559E-06	503.375	
3.54653E-06	501.895	
3.55263E-06	492.339	
3.55357E-06	491.427	
3.55968E-06	485.557	
3.56062E-06	485.154	
3.56532E-06	483.176	
3.57095E-06	483.563	
3.57377E-06	485.155	
3.57659E-06	486.775	
3.58011E-06	490.625	
3.58223E-06	492.954	
3.58693E-06	500.807	
3.58833E-06	503.178	
3.59303E-06	513.687	
3.59397E-06	516.269	
3.59773E-06	526.639	
3.60102E-06	537.478	
3.60243E-06	542.139	
3.60572E-06	554.864	
3.60712E-06	560.333	
3.61159E-06	580.266	
3.61182E-06	581.318	
3.61652E-06	605.206	
3.61746E-06	610.564	
3.62122E-06	632.046	
3.62216E-06	637.999	
3.62591E-06	661.862	
3.62685E-06	668.403	
3.63061E-06	694.617	
3.63132E-06	700.044	
3.63554E-06	732.666	
3.63766E-06	749.005	
3.63977E-06	766.985	
3.64400E-06	803.003	
3.64470E-06	809.016	
3.64846E-06	843.614	
3.65316E-06	886.931	
3.65410E-06	895.608	
3.65786E-06	931.268	
3.66256E-06	975.907	
3.66960E-06	1042.97	
3.67054E-06	1051.92	
3.67759E-06	1113.99	
3.67900E-06	1125.16	
3.68299E-06	1156.83	
3.68910E-06	1198.51	
3.69403E-06	1225.56	
3.69450E-06	1228.12	
3.69920E-06	1247.5	
3.70107E-06	1252.82	
3.70347E-06	1259.57	
3.70643E-06	1263.41	
3.70925E-06	1267.02	
3.71000E-06	1267.23	
3.71254E-06	1265.4	
3.71580E-06	1262.97	
3.71705E-06	1260.22	
3.71986E-06	1253.92	
3.72174E-06	1247.39	
3.72456E-06	1237.54	
3.72691E-06	1226.34	
3.72973E-06	1212.83	
3.73161E-06	1201.54	
3.73537E-06	1178.86	
3.73748E-06	1163.63	
3.73865E-06	1155.15	
3.74288E-06	1124.57	
3.74335E-06	1120.72	
3.75040E-06	1062.8	
3.75228E-06	1047.3	
3.75744E-06	1003.17	
3.76449E-06	942.839	
3.76637E-06	926.721	
3.77342E-06	870.155	
3.77389E-06	866.744	
3.78046E-06	818.929	
3.78516E-06	788.549	
3.78986E-06	761.604	
3.79455E-06	738.365	
3.79737E-06	726.768	
3.79925E-06	719.056	
3.80395E-06	703.841	
3.80677E-06	697.218	
3.80865E-06	692.827	
3.81334E-06	686.111	
3.81472E-06	685.477	
3.81851E-06	683.773	
3.82122E-06	685.14	
3.82295E-06	686.036	
3.82692E-06	691.623	
3.82739E-06	692.29	
3.83035E-06	698.71	
3.83427E-06	710.334	
3.83525E-06	713.259	
3.84014E-06	732.766	
3.84161E-06	740.083	
3.84504E-06	757.221	
3.84786E-06	774.083	
3.84994E-06	786.582	
3.85355E-06	812.119	
3.85581E-06	828.174	
3.85924E-06	856.291	
3.86169E-06	876.418	
3.86457E-06	903.152	
3.86806E-06	935.634	
3.86989E-06	954.635	
3.87540E-06	1011.74	
3.87589E-06	1017.28	
3.88079E-06	1072.72	
3.88519E-06	1122.71	
3.88813E-06	1157.09	
3.89548E-06	1243.18	
3.89989E-06	1294.91	
3.90282E-06	1327.18	
3.90674E-06	1370.26	
3.91262E-06	1428.64	
3.91849E-06	1479.04	
3.92290E-06	1510.41	
3.92437E-06	1518.63	
3.92780E-06	1537.76	
3.93172E-06	1552.74	
3.93270E-06	1556.47	
3.93759E-06	1565.89	
3.93774E-06	1565.96	
3.94004E-06	1566.99	
3.94411E-06	1562.4	
3.94543E-06	1560.87	
3.95033E-06	1545.19	
3.95081E-06	1542.7	
3.95522E-06	1520.18	
3.95669E-06	1510.1	
3.96012E-06	1486.46	
3.96404E-06	1452.5	
3.96624E-06	1433.35	
3.96649E-06	1430.83	
3.97175E-06	1376.54	
3.97346E-06	1356.79	
3.97726E-06	1312.94	
3.98044E-06	1272.94	
3.98460E-06	1220.53	
3.98754E-06	1181.46	
3.99489E-06	1083.64	
4.00419E-06	959.574	
4.00468E-06	953.315	
4.01154E-06	865.608	
4.01888E-06	777.437	
4.02378E-06	722.546	
4.02868E-06	671.045	
4.03357E-06	623.045	
4.03406E-06	618.597	
4.03847E-06	578.602	
4.04337E-06	537.622	
4.04386E-06	533.857	
4.04827E-06	500.022	
4.05316E-06	465.602	
4.05365E-06	462.458	
4.05806E-06	434.209	
4.06296E-06	405.592	
4.06345E-06	402.986	
4.06785E-06	379.573	
4.07275E-06	355.893	
4.07324E-06	353.737	
4.07765E-06	334.376	
4.08254E-06	314.784	
4.08303E-06	312.998	
4.08744E-06	296.961	
4.09234E-06	280.699	
4.09283E-06	279.212	
4.09723E-06	265.873	
4.10213E-06	252.305	
4.10703E-06	239.861	
4.10752E-06	238.717	
4.11193E-06	228.462	
4.11682E-06	217.971	
4.12221E-06	207.527	
4.12417E-06	203.743	
4.13151E-06	191.113	
4.13764E-06	181.618	
4.13837E-06	180.585	
4.14498E-06	171.33	
4.15233E-06	162.064	
4.15331E-06	160.946	
4.15967E-06	153.71	
4.16702E-06	146.131	
4.17240E-06	141.063	
4.17436E-06	139.234	
4.18170E-06	132.948	
4.18904E-06	127.185	
4.18933E-06	126.982	
4.20006E-06	119.426	
4.21107E-06	112.543	
4.21145E-06	112.329	
4.22208E-06	106.435	
4.23325E-06	100.89	
4.23358E-06	100.744	
4.24442E-06	95.9303	
4.25559E-06	91.4566	
4.25591E-06	91.3393	
4.26676E-06	87.429	
4.27793E-06	83.7728	
4.28583E-06	81.4182	
4.28920E-06	80.4201	
4.30430E-06	76.4068	
4.31595E-06	73.6617	
4.31940E-06	72.8558	
4.33450E-06	69.7221	
4.34971E-06	66.9182	
4.36146E-06	64.995	
4.36503E-06	64.4171	
4.38034E-06	62.2201	
4.39566E-06	60.2841	
4.40761E-06	58.9628	
4.41108E-06	58.5833	
4.42661E-06	57.1199	
4.44214E-06	55.8875	
4.45419E-06	55.1106	
4.45767E-06	54.8896	
4.47651E-06	54.0133	
4.49311E-06	53.5545	
4.50142E-06	53.446	
4.51450E-06	53.4575	
4.52885E-06	53.7611	
4.54319E-06	54.4274	
4.55336E-06	55.1653	
4.56415E-06	56.2388	
4.56758E-06	56.6927	
4.57445E-06	57.601	
4.58180E-06	58.8155	
4.58916E-06	60.2674	
4.59652E-06	61.996	
4.60387E-06	64.0476	
4.61123E-06	66.4769	
4.61858E-06	69.3477	
4.62594E-06	72.7325	
4.63084E-06	75.3144	
4.63574E-06	78.1865	
4.64065E-06	81.3755	
4.64555E-06	84.9086	
4.65046E-06	88.8127	
4.65536E-06	93.1134	
4.65585E-06	93.5855	
4.66026E-06	97.842	
4.66517E-06	103.011	
4.67007E-06	108.635	
4.67497E-06	114.721	
4.67546E-06	115.376	
4.67988E-06	121.28	
4.68723E-06	131.959	
4.69018E-06	136.6	
4.69459E-06	143.572	
4.69753E-06	148.566	
4.70440E-06	160.234	
4.70979E-06	169.777	
4.71862E-06	185.419	
4.72548E-06	197.607	
4.73137E-06	207.368	
4.73284E-06	209.814	
4.74019E-06	220.838	
4.74519E-06	227.207	
4.74735E-06	229.961	
4.75373E-06	236.425	
4.75927E-06	240.565	
4.76408E-06	242.941	
4.76840E-06	244.062	
4.77031E-06	244.246	
4.77414E-06	244.029	
4.78018E-06	242.116	
4.78496E-06	239.276	
4.78631E-06	238.166	
4.78946E-06	235.566	
4.79622E-06	228.291	
4.79983E-06	223.482	
4.80264E-06	219.716	
4.80839E-06	210.912	
4.80884E-06	210.149	
4.81605E-06	197.917	
4.82326E-06	184.685	
4.82777E-06	176.402	
4.83182E-06	168.936	
4.84129E-06	151.653	
4.84309E-06	148.355	
4.84985E-06	136.656	
4.85661E-06	125.683	
4.85931E-06	121.63	
4.86337E-06	115.54	
4.86788E-06	109.272	
4.87238E-06	103.413	
4.87689E-06	97.9603	
4.88140E-06	92.9074	
4.88590E-06	88.2413	
4.89041E-06	83.9452	
4.89492E-06	79.9996	
4.89942E-06	76.3831	
4.90393E-06	73.0731	
4.90844E-06	70.0469	
4.91294E-06	67.2819	
4.91970E-06	63.5766	
4.92646E-06	60.3404	
4.93142E-06	58.2652	
4.93322E-06	57.5127	
4.93998E-06	55.0414	
4.94674E-06	52.8716	
4.95350E-06	50.9614	
4.96026E-06	49.2749	
4.96815E-06	47.55	
4.97288E-06	46.6493	
4.97603E-06	46.052	
4.98392E-06	44.7496	
4.99181E-06	43.6116	
5.00376E-06	42.1527	
5.01434E-06	41.1001	
5.01571E-06	40.9647	
5.02766E-06	40.0114	
5.03961E-06	39.253	
5.05157E-06	38.667	
5.06434E-06	38.2137	
5.07752E-06	37.9213	
5.09070E-06	37.8013	
5.10192E-06	37.8358	
5.10962E-06	37.9492	
5.11314E-06	38.0012	
5.12436E-06	38.3066	
5.13558E-06	38.7647	
5.14775E-06	39.4561	
5.15991E-06	40.3826	
5.16803E-06	41.1526	
5.17884E-06	42.4028	
5.18695E-06	43.5359	
5.19506E-06	44.866	
5.20317E-06	46.4253	
5.21129E-06	48.2521	
5.21940E-06	50.3914	
5.22751E-06	52.8948	
5.23292E-06	54.7946	
5.23832E-06	56.9018	
5.24373E-06	59.2346	
5.24914E-06	61.8126	
5.25455E-06	64.6551	
5.25995E-06	67.7803	
5.26536E-06	71.2044	
5.27077E-06	74.9476	
5.27618E-06	79.0112	
5.28158E-06	83.3977	
5.28699E-06	88.1794	
5.28969E-06	90.5756	
5.29781E-06	98.4232	
5.30321E-06	104.022	
5.30592E-06	106.827	
5.31781E-06	119.819	
5.32701E-06	129.876	
5.32917E-06	132.247	
5.33890E-06	142.304	
5.34323E-06	146.344	
5.34539E-06	148.37	
5.35188E-06	153.72	
5.35891E-06	158.5	
5.36378E-06	161.06	
5.36432E-06	161.345	
5.36973E-06	163.396	
5.37513E-06	164.6	
5.37989E-06	164.937	
5.38589E-06	164.39	
5.39081E-06	163.147	
5.39298E-06	162.284	
5.39622E-06	160.983	
5.40163E-06	158.04	
5.40731E-06	154.198	
5.41082E-06	151.404	
5.41299E-06	149.679	
5.42164E-06	141.746	
5.42488E-06	138.432	
5.43137E-06	131.789	
5.43732E-06	125.419	
5.45246E-06	109.165	
5.45354E-06	108.061	
5.46057E-06	100.873	
5.46868E-06	93.1185	
5.47517E-06	87.4352	
5.47679E-06	86.0116	
5.48220E-06	81.658	
5.48761E-06	77.6257	
5.49302E-06	73.9131	
5.49842E-06	70.513	
5.50383E-06	67.4132	
5.50924E-06	64.5985	
5.51465E-06	62.0517	
5.52005E-06	59.754	
5.52546E-06	57.6865	
5.53357E-06	54.9758	
5.54168E-06	52.6799	
5.54980E-06	50.7437	
5.55791E-06	49.118	
5.56602E-06	47.7604	
5.57251E-06	46.8601	
5.57413E-06	46.6363	
5.58224E-06	45.7195	
5.59170E-06	44.8725	
5.60387E-06	44.0877	
5.61604E-06	43.5988	
5.62860E-06	43.366	
5.63062E-06	43.3525	
5.64272E-06	43.4016	
5.65037E-06	43.5691	
5.65482E-06	43.667	
5.66693E-06	44.1437	
5.67903E-06	44.8319	
5.69113E-06	45.74	
5.70312E-06	46.8715	
5.71511E-06	48.2566	
5.72710E-06	49.9269	
5.73909E-06	51.9254	
5.75108E-06	54.3091	
5.75885E-06	56.0921	
5.76638E-06	58.0302	
5.77014E-06	59.1159	
5.77391E-06	60.2012	
5.78144E-06	62.6383	
5.79022E-06	65.8714	
5.79776E-06	69.0312	
5.80529E-06	72.6087	
5.81282E-06	76.6699	
5.82035E-06	81.2903	
5.82537E-06	84.8006	
5.82788E-06	86.5578	
5.83290E-06	90.477	
5.83792E-06	94.7547	
5.84294E-06	99.4218	
5.84545E-06	101.966	
5.84796E-06	104.513	
5.85298E-06	110.06	
5.85800E-06	116.088	
5.86302E-06	122.623	
5.86553E-06	126.157	
5.86804E-06	129.695	
5.87306E-06	137.319	
5.87557E-06	141.411	
5.87808E-06	145.507	
5.88561E-06	158.848	
5.89063E-06	168.554	
5.89315E-06	173.413	
5.90068E-06	189.104	
5.91072E-06	211.46	
5.92076E-06	234.834	
5.93582E-06	269.934	
5.94586E-06	291.798	
5.95289E-06	305.689	
5.95992E-06	318.045	
5.96745E-06	329.295	
5.97453E-06	337.819	
5.98201E-06	344.594	
5.98653E-06	347.419	
5.98879E-06	348.826	
5.99607E-06	351.543	
6.00109E-06	352.153	
6.00673E-06	352.822	
6.01615E-06	352.281	
6.03121E-06	351.385	
6.04037E-06	352.551	
6.04527E-06	354.428	
6.04866E-06	355.737	
6.05683E-06	361.411	
6.05916E-06	363.819	
6.06490E-06	369.784	
6.06887E-06	375.202	
6.07193E-06	379.39	
6.07852E-06	390.563	
6.08092E-06	394.638	
6.08811E-06	409.093	
6.08991E-06	412.716	
6.09590E-06	426.293	
6.10488E-06	446.701	
6.11686E-06	473.971	
6.12585E-06	492.342	
6.13259E-06	503.956	
6.14083E-06	514.758	
6.14682E-06	519.829	
6.15431E-06	522.434	
6.16000E-06	521.435	
6.16024E-06	521.391	
6.16659E-06	517.122	
6.17018E-06	512.953	
6.17258E-06	510.158	
6.17857E-06	500.45	
6.17917E-06	499.226	
6.18456E-06	488.178	
6.18636E-06	483.705	
6.19265E-06	468.007	
6.19595E-06	458.441	
6.20029E-06	445.797	
6.20553E-06	428.972	
6.20793E-06	421.264	
6.21452E-06	398.428	
6.22291E-06	369.315	
6.22350E-06	367.215	
6.23549E-06	325.134	
6.23788E-06	316.705	
6.24687E-06	286.622	
6.25346E-06	265.975	
6.25586E-06	258.461	
6.26185E-06	240.948	
6.26784E-06	224.534	
6.27383E-06	209.252	
6.27982E-06	195.104	
6.28581E-06	182.069	
6.28941E-06	174.894	
6.29180E-06	170.115	
6.29779E-06	159.19	
6.30378E-06	149.226	
6.30738E-06	143.784	
6.30978E-06	140.162	
6.31577E-06	131.93	
6.32176E-06	124.452	
6.32535E-06	120.377	
6.32775E-06	117.667	
6.33374E-06	111.513	
6.33973E-06	105.92	
6.34332E-06	102.868	
6.34572E-06	100.839	
6.35171E-06	96.2195	
6.35770E-06	92.0085	
6.36130E-06	89.7017	
6.36369E-06	88.169	
6.37268E-06	83.0274	
6.38167E-06	78.517	
6.38526E-06	76.9286	
6.39065E-06	74.5558	
6.39964E-06	71.0638	
6.40683E-06	68.5708	
6.40750E-06	68.3381	
6.41537E-06	65.892	
6.42585E-06	62.9958	
6.43559E-06	60.6424	
6.43634E-06	60.4624	
6.44726E-06	58.1677	
6.45862E-06	56.0898	
6.46963E-06	54.3392	
6.46998E-06	54.2851	
6.48134E-06	52.7295	
6.49270E-06	51.3832	
6.50368E-06	50.3017	
6.50974E-06	49.7106	
6.52678E-06	48.4028	
6.54057E-06	47.5725	
6.54861E-06	47.2037	
6.55679E-06	46.835	
6.57301E-06	46.3336	
6.58923E-06	46.0458	
6.59734E-06	45.9784	
6.61438E-06	45.9975	
6.61532E-06	46.0103	
6.63141E-06	46.2402	
6.64845E-06	46.6994	
6.66549E-06	47.381	
6.68252E-06	48.2976	
6.70000E-06	49.5019	
6.70865E-06	50.2465	
6.71769E-06	51.0274	
6.73538E-06	52.9042	
6.74717E-06	54.3781	
6.75897E-06	56.0565	
6.77076E-06	57.9683	
6.78256E-06	60.1495	
6.79438E-06	62.6506	
6.80619E-06	65.5262	
6.81801E-06	68.8517	
6.82589E-06	71.3658	
6.83377E-06	74.1592	
6.84164E-06	77.2754	
6.84558E-06	79.0138	
6.84897E-06	80.5132	
6.85576E-06	83.8446	
6.86254E-06	87.5435	
6.86933E-06	91.6635	
6.87724E-06	97.0854	
6.88176E-06	100.589	
6.88402E-06	102.344	
6.89081E-06	108.255	
6.89759E-06	114.899	
6.89985E-06	117.39	
6.90438E-06	122.377	
6.90890E-06	127.982	
6.91116E-06	130.789	
6.91794E-06	140.233	
6.92247E-06	147.276	
6.92473E-06	150.803	
6.93151E-06	162.588	
6.93829E-06	175.661	
6.94056E-06	180.455	
6.94508E-06	190.058	
6.95050E-06	202.634	
6.95186E-06	205.782	
6.95593E-06	215.99	
6.95865E-06	222.804	
6.96407E-06	237.375	
6.96543E-06	241.024	
6.97221E-06	260.436	
6.97447E-06	266.916	
6.97900E-06	280.63	
6.98578E-06	301.227	
6.99030E-06	314.979	
6.99483E-06	328.686	
7.00387E-06	356.144	
7.01292E-06	381.845	
7.02083E-06	402.245	
7.02196E-06	404.814	
7.02761E-06	417.681	
7.03553E-06	432.826	
7.04231E-06	443.106	
7.05000E-06	451.566	
7.05520E-06	455.367	
7.06131E-06	457.938	
7.06583E-06	458.616	
7.07171E-06	457.795	
7.07442E-06	457.421	
7.08075E-06	454.883	
7.09251E-06	447.932	
7.10156E-06	442.626	
7.10337E-06	441.576	
7.11060E-06	438.804	
7.11241E-06	438.126	
7.11801E-06	437.616	
7.11965E-06	438.047	
7.12553E-06	439.658	
7.12779E-06	441.333	
7.13197E-06	444.485	
7.13502E-06	448.12	
7.13666E-06	450.094	
7.14090E-06	457.259	
7.14294E-06	460.729	
7.14769E-06	471.743	
7.14921E-06	475.31	
7.15357E-06	487.941	
7.15447E-06	491.019	
7.15809E-06	503.398	
7.16059E-06	513.308	
7.16261E-06	521.323	
7.16639E-06	538.421	
7.16713E-06	541.811	
7.17133E-06	563.185	
7.17218E-06	568.074	
7.17713E-06	596.575	
7.17898E-06	608.591	
7.18293E-06	634.431	
7.18578E-06	655.213	
7.18940E-06	681.822	
7.19257E-06	707.704	
7.19620E-06	737.364	
7.19937E-06	765.794	
7.20300E-06	798.368	
7.20843E-06	850.98	
7.20979E-06	864.162	
7.21886E-06	957.845	
7.22203E-06	992.105	
7.23562E-06	1138.98	
7.24378E-06	1226.95	
7.24469E-06	1236.08	
7.25148E-06	1304.36	
7.25284E-06	1317.97	
7.25828E-06	1367.2	
7.26077E-06	1389.65	
7.26553E-06	1427.3	
7.26757E-06	1443.35	
7.27097E-06	1466.4	
7.27323E-06	1481.66	
7.27822E-06	1509.26	
7.28003E-06	1519.21	
7.28275E-06	1530.56	
7.28632E-06	1545.28	
7.28964E-06	1554.72	
7.29054E-06	1557.27	
7.29263E-06	1563.08	
7.29634E-06	1568.75	
7.29906E-06	1572.79	
7.30314E-06	1574.71	
7.30359E-06	1574.9	
7.31039E-06	1571.43	
7.31696E-06	1561.65	
7.31991E-06	1554.49	
7.32988E-06	1530.04	
7.33803E-06	1506.86	
7.34710E-06	1481.28	
7.35163E-06	1468.61	
7.35253E-06	1466.1	
7.35917E-06	1452.43	
7.36160E-06	1447.51	
7.36482E-06	1443.51	
7.36866E-06	1438.84	
7.37237E-06	1434.47	
7.37456E-06	1433.76	
7.38012E-06	1432.18	
7.38415E-06	1431.18	
7.38568E-06	1431.69	
7.39157E-06	1433.86	
7.39812E-06	1436.48	
7.40684E-06	1440.24	
7.40990E-06	1441.61	
7.41819E-06	1440.35	
7.42517E-06	1433.32	
7.42691E-06	1431.52	
7.43346E-06	1418.28	
7.43389E-06	1416.95	
7.44061E-06	1396.23	
7.44070E-06	1395.86	
7.44698E-06	1369.43	
7.44785E-06	1364.85	
7.45222E-06	1341.75	
7.45353E-06	1334.77	
7.45920E-06	1298.31	
7.46094E-06	1287.04	
7.46618E-06	1248.28	
7.47316E-06	1190.19	
7.47490E-06	1175.59	
7.47970E-06	1131.32	
7.48363E-06	1094.93	
7.48625E-06	1069.05	
7.49497E-06	982.401	
7.49672E-06	965.001	
7.50370E-06	894.759	
7.51199E-06	811.072	
7.51679E-06	764.781	
7.52072E-06	726.847	
7.52726E-06	666.89	
7.53380E-06	610.325	
7.54035E-06	557.51	
7.54297E-06	537.964	
7.54689E-06	508.712	
7.55126E-06	478.443	
7.55169E-06	475.594	
7.55562E-06	450.021	
7.55998E-06	423.356	
7.56042E-06	420.86	
7.56435E-06	398.474	
7.56871E-06	375.247	
7.56914E-06	373.082	
7.57307E-06	353.68	
7.57743E-06	333.622	
7.57787E-06	331.758	
7.58180E-06	315.065	
7.58616E-06	297.85	
7.58660E-06	296.253	
7.59052E-06	281.96	
7.59489E-06	267.24	
7.59532E-06	265.875	
7.59925E-06	253.667	
7.60361E-06	241.097	
7.60405E-06	239.941	
7.60885E-06	227.296	
7.61277E-06	217.912	
7.61496E-06	212.734	
7.62106E-06	199.669	
7.62325E-06	195.455	
7.62717E-06	187.929	
7.63306E-06	177.696	
7.63372E-06	176.658	
7.63874E-06	168.774	
7.64441E-06	160.612	
7.64506E-06	159.748	
7.65008E-06	153.181	
7.65575E-06	146.351	
7.65815E-06	143.735	
7.66426E-06	137.144	
7.67124E-06	130.434	
7.67277E-06	128.979	
7.68051E-06	122.346	
7.68433E-06	119.368	
7.68787E-06	116.629	
7.69524E-06	111.421	
7.69742E-06	110.022	
7.70505E-06	105.171	
7.71051E-06	102.06	
7.71487E-06	99.5951	
7.72469E-06	94.5937	
7.72687E-06	93.5863	
7.73450E-06	90.0994	
7.74323E-06	86.4753	
7.74432E-06	86.0261	
7.75414E-06	82.3936	
7.75755E-06	81.1405	
7.76781E-06	77.7583	
7.77595E-06	75.3347	
7.78148E-06	73.7082	
7.79516E-06	70.1208	
7.79777E-06	69.5076	
7.80883E-06	66.9361	
7.81839E-06	64.9383	
7.82251E-06	64.0878	
7.83618E-06	61.5394	
7.83902E-06	61.061	
7.84986E-06	59.258	
7.86353E-06	57.1968	
7.86652E-06	56.7973	
7.88433E-06	54.4552	
7.89403E-06	53.3536	
7.90514E-06	52.1096	
7.92172E-06	50.5051	
7.92594E-06	50.1046	
7.94674E-06	48.4023	
7.96356E-06	47.2211	
7.96754E-06	46.9478	
7.98854E-06	45.7237	
8.00540E-06	44.8995	
8.00963E-06	44.6974	
8.03073E-06	43.8723	
8.04763E-06	43.3461	
8.05182E-06	43.2198	
8.07292E-06	42.7431	
8.09630E-06	42.3927	
8.10420E-06	42.3175	
8.10562E-06	42.3052	
8.13420E-06	42.2371	
8.16117E-06	42.431	
8.16279E-06	42.4438	
8.18423E-06	42.798	
8.20568E-06	43.3186	
8.22722E-06	44.0196	
8.24722E-06	44.8498	
8.24896E-06	44.9233	
8.27071E-06	46.0525	
8.29245E-06	47.4203	
8.31420E-06	49.0565	
8.33448E-06	50.8685	
8.33594E-06	50.9994	
8.35799E-06	53.34	
8.37269E-06	55.1327	
8.38739E-06	57.1372	
8.40209E-06	59.3801	
8.41348E-06	61.3271	
8.41679E-06	61.8947	
8.43149E-06	64.7229	
8.44619E-06	67.9023	
8.45952E-06	71.1323	
8.46340E-06	72.1764	
8.47147E-06	74.3576	
8.48342E-06	77.9324	
8.49537E-06	81.9011	
8.50359E-06	84.9418	
8.50732E-06	86.3255	
8.51927E-06	91.2797	
8.53039E-06	96.4487	
8.53122E-06	96.837	
8.54019E-06	101.472	
8.54915E-06	106.551	
8.55049E-06	107.384	
8.55719E-06	111.557	
8.55772E-06	111.892	
8.56630E-06	117.766	
8.57461E-06	124.032	
8.57488E-06	124.235	
8.58345E-06	131.399	
8.58666E-06	134.376	
8.59202E-06	139.35	
8.59765E-06	145.16	
8.60060E-06	148.212	
8.60864E-06	157.503	
8.60918E-06	158.124	
8.61561E-06	166.355	
8.61688E-06	168.131	
8.62177E-06	174.969	
8.62512E-06	180.071	
8.62780E-06	184.163	
8.63383E-06	194.202	
8.63410E-06	194.69	
8.63986E-06	205.199	
8.64106E-06	207.607	
8.64589E-06	217.261	
8.64803E-06	221.992	
8.65259E-06	232.07	
8.65500E-06	237.929	
8.65795E-06	245.109	
8.66116E-06	253.634	
8.66331E-06	259.33	
8.66652E-06	268.636	
8.66867E-06	274.855	
8.67188E-06	285.022	
8.67403E-06	291.816	
8.67724E-06	302.929	
8.67939E-06	310.355	
8.68260E-06	322.503	
8.68474E-06	330.622	
8.68796E-06	343.9	
8.69010E-06	352.774	
8.69332E-06	367.281	
8.69546E-06	376.977	
8.69868E-06	392.812	
8.70082E-06	403.397	
8.70404E-06	420.661	
8.70618E-06	432.2	
8.70940E-06	450.991	
8.71154E-06	463.551	
8.71476E-06	483.961	
8.71690E-06	497.604	
8.72012E-06	519.717	
8.72226E-06	534.497	
8.72548E-06	558.384	
8.72762E-06	574.349	
8.73084E-06	600.065	
8.73298E-06	617.252	
8.73620E-06	644.828	
8.73834E-06	663.258	
8.74156E-06	692.703	
8.74370E-06	712.379	
8.74692E-06	743.667	
8.74906E-06	764.573	
8.75227E-06	798.052	
8.75710E-06	848.378	
8.75763E-06	854.355	
8.76299E-06	914.242	
8.76514E-06	938.242	
8.76835E-06	976.406	
8.77586E-06	1065.64	
8.77639E-06	1072.26	
8.78443E-06	1171.83	
8.79676E-06	1324.78	
8.79997E-06	1364.7	
8.81069E-06	1490.81	
8.81605E-06	1548.45	
8.81873E-06	1577.2	
