E(MeV)	pendfb7/Sm149:1	
1.48834E-05	3265.17171	
1.48851E-05	3282.20582	
1.48864E-05	3295.21217	
1.48894E-05	3325.49252	
1.48916E-05	3341.61187	
1.48939E-05	3359.1004	
1.48964E-05	3377.30983	
1.48980E-05	3384.61572	
1.49014E-05	3399.72638	
1.49036E-05	3408.84422	
1.49045E-05	3410.34599	
1.49073E-05	3414.7829	
1.49094E-05	3417.69875	
1.49142E-05	3412.2619	
1.49150E-05	3411.3364	
1.49157E-05	3410.334	
1.49222E-05	3383.69885	
1.49229E-05	3380.57209	
1.49239E-05	3373.42671	
1.49286E-05	3340.19598	
1.49293E-05	3334.97138	
1.49351E-05	3280.0797	
1.49369E-05	3259.0269	
1.49372E-05	3254.64257	
1.49422E-05	3194.0216	
1.49451E-05	3152.66028	
1.49498E-05	3083.12998	
1.49530E-05	3030.45576	
1.49563E-05	2974.6177	
1.49579E-05	2946.70717	
1.49619E-05	2870.66515	
1.49664E-05	2785.41294	
1.49709E-05	2693.54111	
1.49754E-05	2601.00626	
1.49843E-05	2404.59099	
1.49886E-05	2309.92152	
1.50089E-05	1862.35929	
1.50139E-05	1757.94072	
1.50183E-05	1663.33613	
1.50219E-05	1590.74573	
1.50246E-05	1536.52787	
1.50318E-05	1398.32899	
1.50320E-05	1394.24796	
1.50389E-05	1268.41192	
1.50401E-05	1249.38387	
1.50461E-05	1147.16723	
1.50461E-05	1147.16555	
1.50515E-05	1062.27473	
1.50528E-05	1042.35027	
1.50577E-05	969.735526	
1.50595E-05	945.251603	
1.50645E-05	878.363698	
1.50663E-05	855.667884	
1.50689E-05	821.864779	
1.50730E-05	774.015157	
1.50734E-05	768.736381	
1.50779E-05	719.041768	
1.50797E-05	700.356764	
1.50824E-05	672.535235	
1.50855E-05	642.08344	
1.50869E-05	629.120517	
1.50909E-05	592.818332	
1.50918E-05	584.804304	
1.50963E-05	547.717177	
1.50971E-05	540.349824	
1.51016E-05	506.435179	
1.51025E-05	499.699203	
1.51070E-05	468.742514	
1.51079E-05	462.595651	
1.51124E-05	434.382539	
1.51133E-05	428.780553	
1.51177E-05	403.100003	
1.51186E-05	398.001433	
1.51231E-05	374.648367	
1.51240E-05	370.012288	
1.51285E-05	348.790116	
1.51294E-05	344.577241	
1.51339E-05	325.157411	
1.51392E-05	303.830459	
1.51392E-05	303.830066	
1.51446E-05	284.47205	
1.51459E-05	280.037692	
1.51500E-05	266.8662	
1.51527E-05	258.816347	
1.51554E-05	250.843713	
1.51594E-05	239.872471	
1.51607E-05	236.249642	
1.51661E-05	222.941728	
1.51661E-05	222.941482	
1.51715E-05	210.816901	
1.51728E-05	208.024469	
1.51768E-05	199.725841	
1.51795E-05	194.621248	
1.51822E-05	189.563278	
1.51862E-05	182.640144	
1.51894E-05	177.303272	
1.51930E-05	171.778052	
1.51961E-05	166.991747	
1.52019E-05	158.88994	
1.52028E-05	157.657012	
1.52095E-05	149.205207	
1.52109E-05	147.654514	
1.52162E-05	141.519983	
1.52198E-05	137.757619	
1.52230E-05	134.499782	
1.52288E-05	128.918665	
1.52297E-05	128.068269	
1.52377E-05	121.078006	
1.52386E-05	120.30848	
1.52467E-05	114.038385	
1.52476E-05	113.349226	
1.52565E-05	107.084421	
1.52601E-05	104.868831	
1.52725E-05	97.3447396	
1.52736E-05	96.756482	
1.52839E-05	91.2891911	
1.52873E-05	89.6617737	
1.52953E-05	85.8793809	
1.53017E-05	83.1636798	
1.53068E-05	81.0216902	
1.53161E-05	77.4499226	
1.53182E-05	76.6453673	
1.53296E-05	72.7016006	
1.53401E-05	69.4142089	
1.53411E-05	69.0959383	
1.53525E-05	65.8379759	
1.53592E-05	64.0842419	
1.53651E-05	62.5649995	
1.53778E-05	59.5978322	
1.53784E-05	59.4578236	
1.53904E-05	56.9173932	
1.53976E-05	55.5162816	
1.54030E-05	54.476746	
1.54168E-05	52.0907527	
1.54199E-05	51.5649943	
1.54360E-05	49.1108476	
1.54367E-05	49.001953	
1.54535E-05	46.7540012	
1.54563E-05	46.4328228	
1.54704E-05	44.7890386	
1.54765E-05	44.15996	
1.54872E-05	43.088872	
1.55014E-05	41.8486187	
1.55070E-05	41.4209223	
1.55155E-05	40.7835194	
1.55296E-05	39.8905873	
1.55374E-05	39.4948242	
1.55438E-05	39.1757454	
1.55579E-05	38.6537383	
1.55678E-05	38.4313069	
1.55721E-05	38.3395504	
1.55862E-05	38.2698051	
1.55968E-05	38.396903	
1.55982E-05	38.437663	
1.56076E-05	38.717212	
1.56184E-05	39.2591632	
1.56281E-05	39.9806279	
1.56292E-05	40.0605155	
1.56364E-05	40.7665998	
1.56436E-05	41.6248793	
1.56508E-05	42.6533534	
1.56580E-05	43.8716236	
1.56668E-05	45.6565439	
1.56727E-05	47.0418116	
1.56785E-05	48.5980532	
1.56815E-05	49.4681037	
1.56844E-05	50.3412088	
1.56903E-05	52.2840444	
1.56961E-05	54.4361274	
1.57020E-05	56.8093043	
1.57050E-05	58.1092293	
1.57076E-05	59.2942844	
1.57156E-05	63.232695	
1.57210E-05	66.1700871	
1.57236E-05	67.6423637	
1.57316E-05	72.5379266	
1.57370E-05	76.1213207	
1.57396E-05	77.9174713	
1.57476E-05	83.7737918	
1.57530E-05	88.000335	
1.57573E-05	91.3908126	
1.57669E-05	99.5796587	
1.57717E-05	103.940153	
1.57813E-05	112.682328	
1.57850E-05	116.190373	
1.57973E-05	127.739012	
1.58069E-05	136.79426	
1.58112E-05	140.5914	
1.58192E-05	147.723432	
1.58224E-05	150.308405	
1.58298E-05	156.351136	
1.58395E-05	163.185255	
1.58424E-05	164.871985	
1.58483E-05	168.312714	
1.58555E-05	171.666169	
1.58638E-05	174.525443	
1.58723E-05	176.212723	
1.58793E-05	176.61924	
1.58805E-05	176.540239	
1.58860E-05	176.170544	
1.58945E-05	174.426379	
1.58992E-05	172.830618	
1.59016E-05	172.028196	
1.59078E-05	169.237798	
1.59127E-05	166.504109	
1.59154E-05	164.953505	
1.59244E-05	158.922402	
1.59262E-05	157.501357	
1.59346E-05	150.881733	
1.59367E-05	149.103942	
1.59451E-05	141.694113	
1.59536E-05	133.471357	
1.59707E-05	116.984547	
1.59835E-05	104.5949	
1.59867E-05	101.620669	
1.59963E-05	92.6839764	
1.60043E-05	85.6617714	
1.60081E-05	82.5700656	
1.60124E-05	79.0328811	
1.60204E-05	72.8369647	
1.60284E-05	67.1010872	
1.60364E-05	61.8351194	
1.60444E-05	57.036802	
1.60524E-05	52.6942215	
1.60577E-05	50.0428661	
1.60631E-05	47.5780644	
1.60684E-05	45.2915947	
1.60721E-05	43.8097126	
1.60737E-05	43.1760962	
1.60807E-05	40.6685445	
1.60871E-05	38.5758892	
1.60935E-05	36.6793179	
1.60999E-05	34.9623788	
1.61052E-05	33.6681108	
1.61063E-05	33.4101899	
1.61127E-05	32.0113202	
1.61191E-05	30.7467654	
1.61276E-05	29.2466507	
1.61287E-05	29.0824112	
1.61362E-05	27.9387709	
1.61447E-05	26.7924158	
1.61538E-05	25.7253815	
1.61628E-05	24.7911934	
1.61639E-05	24.6945867	
1.61719E-05	23.9751778	
1.61810E-05	23.2562369	
1.61874E-05	22.8196926	
1.61946E-05	22.3323161	
1.62082E-05	21.5598084	
1.62218E-05	20.906636	
1.62301E-05	20.5689171	
1.62354E-05	20.3535679	
1.62536E-05	19.7451517	
1.62717E-05	19.252363	
1.62728E-05	19.2289768	
1.62899E-05	18.8613552	
1.63091E-05	18.5354508	
1.63283E-05	18.2876394	
1.63368E-05	18.2083131	
1.63475E-05	18.1122213	
1.63740E-05	17.9763958	
1.63960E-05	17.9479807	
1.63993E-05	17.9565855	
1.64252E-05	18.0287105	
1.64545E-05	18.2390617	
1.64837E-05	18.5834835	
1.65032E-05	18.8927928	
1.65227E-05	19.2713075	
1.65432E-05	19.7520581	
1.65637E-05	20.3252436	
1.65841E-05	21.002317	
1.66046E-05	21.797554	
1.66251E-05	22.7287564	
1.66405E-05	23.5295984	
1.66558E-05	24.4308243	
1.66712E-05	25.4461864	
1.66866E-05	26.5922135	
1.67002E-05	27.7367305	
1.67139E-05	29.0172867	
1.67275E-05	30.4562881	
1.67412E-05	32.0766754	
1.67549E-05	33.9089763	
1.67651E-05	35.4446573	
1.67685E-05	36.0097354	
1.67753E-05	37.1421892	
1.67856E-05	39.0234581	
1.67958E-05	41.1148859	
1.68061E-05	43.4545241	
1.68163E-05	46.0777741	
1.68186E-05	46.7346283	
1.68265E-05	49.0386384	
1.68342E-05	51.5139316	
1.68357E-05	52.0186706	
1.68419E-05	54.2439279	
1.68485E-05	56.8128803	
1.68496E-05	57.2605174	
1.68573E-05	60.6069114	
1.68584E-05	61.1577237	
1.68650E-05	64.3307706	
1.68698E-05	66.9434424	
1.68726E-05	68.4835345	
1.68778E-05	71.5215175	
1.68783E-05	71.8916888	
1.68852E-05	76.3407207	
1.68869E-05	77.5824711	
1.68926E-05	81.7291978	
1.68937E-05	82.6434754	
1.68981E-05	86.1923677	
1.69005E-05	88.3102278	
1.69037E-05	91.0562077	
1.69074E-05	94.5898023	
1.69092E-05	96.3600454	
1.69142E-05	101.551579	
1.69147E-05	102.146108	
1.69203E-05	108.461341	
1.69210E-05	109.343498	
1.69258E-05	115.352733	
1.69264E-05	116.122894	
1.69314E-05	122.872857	
1.69327E-05	124.762494	
1.69369E-05	131.071803	
1.69374E-05	131.759174	
1.69421E-05	139.328847	
1.69426E-05	140.247804	
1.69468E-05	147.503951	
1.69483E-05	150.26052	
1.69515E-05	156.257321	
1.69540E-05	161.171293	
1.69561E-05	165.618835	
1.69597E-05	173.04237	
1.69608E-05	175.618008	
1.69654E-05	185.935725	
1.69655E-05	186.284694	
1.69702E-05	197.814427	
1.69711E-05	199.913904	
1.69748E-05	209.734646	
1.69768E-05	215.03042	
1.69790E-05	221.547039	
1.69825E-05	231.33758	
1.69847E-05	238.39569	
1.69893E-05	252.536637	
1.69904E-05	256.370503	
1.69961E-05	275.572215	
1.70018E-05	296.331787	
1.70029E-05	300.491102	
1.70075E-05	318.352418	
1.70098E-05	327.298011	
1.70132E-05	341.624855	
1.70166E-05	355.974128	
1.70189E-05	366.091755	
1.70226E-05	382.557749	
1.70244E-05	391.234492	
1.70300E-05	417.300304	
1.70374E-05	454.316197	
1.70411E-05	472.854967	
1.70448E-05	492.534632	
1.70513E-05	527.400432	
1.70542E-05	542.579743	
1.70599E-05	573.991567	
1.70712E-05	636.903721	
1.70826E-05	699.893965	
1.70940E-05	760.000078	
1.71042E-05	810.090381	
1.71054E-05	815.055642	
1.71070E-05	822.173108	
1.71145E-05	854.711087	
1.71163E-05	861.498721	
1.71236E-05	888.567259	
1.71272E-05	899.567359	
1.71327E-05	915.988085	
1.71370E-05	925.796639	
1.71409E-05	934.515188	
1.71445E-05	940.136806	
1.71482E-05	945.699104	
1.71536E-05	949.193462	
1.71594E-05	952.751803	
1.71625E-05	951.779566	
1.71673E-05	950.183917	
1.71682E-05	949.232644	
1.71741E-05	942.958593	
1.71755E-05	940.57717	
1.71819E-05	929.333591	
1.71855E-05	920.754405	
1.71873E-05	916.424116	
1.71946E-05	894.684694	
1.71964E-05	889.212989	
1.72037E-05	862.357238	
1.72055E-05	855.610427	
1.72121E-05	827.360501	
1.72158E-05	811.3192	
1.72260E-05	761.67934	
1.72374E-05	702.070765	
1.72488E-05	639.816244	
1.72675E-05	536.887602	
1.72778E-05	482.826929	
1.72858E-05	442.603341	
1.72937E-05	404.335559	
1.72943E-05	401.759145	
1.73017E-05	368.303376	
1.73057E-05	351.360136	
1.73082E-05	340.48442	
1.73159E-05	309.960955	
1.73171E-05	305.779755	
1.73236E-05	281.789636	
1.73284E-05	265.49841	
1.73313E-05	255.935787	
1.73364E-05	239.969158	
1.73370E-05	238.302502	
1.73415E-05	225.000017	
1.73455E-05	214.090517	
1.73466E-05	210.980856	
1.73523E-05	196.491073	
1.73540E-05	192.463544	
1.73580E-05	183.090437	
1.73626E-05	173.185593	
1.73637E-05	170.715914	
1.73694E-05	159.31896	
1.73711E-05	156.167192	
1.73751E-05	148.833216	
1.73782E-05	143.528106	
1.73808E-05	139.199707	
1.73865E-05	130.353375	
1.73868E-05	129.946813	
1.73922E-05	122.247452	
1.73953E-05	118.147873	
1.73977E-05	114.990451	
1.74033E-05	108.323745	
1.74038E-05	107.694317	
1.74088E-05	102.205836	
1.74124E-05	98.596499	
1.74144E-05	96.5838057	
1.74199E-05	91.4203085	
1.74252E-05	87.0228977	
1.74292E-05	83.7127518	
1.74365E-05	78.2649302	
1.74380E-05	77.3213929	
1.74439E-05	73.3785422	
1.74479E-05	71.0064177	
1.74513E-05	68.9822868	
1.74544E-05	67.3095394	
1.74582E-05	65.3066027	
1.74593E-05	64.7467227	
1.74650E-05	61.9612747	
1.74707E-05	59.4100034	
1.74718E-05	58.9025918	
1.74787E-05	56.1080862	
1.74878E-05	52.7236895	
1.74887E-05	52.4272252	
1.74969E-05	49.701115	
1.75048E-05	47.3123051	
1.75060E-05	46.9732775	
1.75092E-05	46.1072566	
1.75151E-05	44.5138472	
1.75219E-05	42.8340636	
1.75229E-05	42.6007947	
1.75242E-05	42.2777525	
1.75331E-05	40.3023861	
1.75356E-05	39.7628905	
1.75395E-05	38.9717703	
1.75434E-05	38.214982	
1.75469E-05	37.5125403	
1.75502E-05	36.9282788	
1.75571E-05	35.7096615	
1.75583E-05	35.4851456	
1.75639E-05	34.5901401	
1.75690E-05	33.7672605	
1.75697E-05	33.6598656	
1.75742E-05	33.0080522	
1.75793E-05	32.2583822	
1.75811E-05	31.9969292	
1.75834E-05	31.6926592	
1.75844E-05	31.5515271	
1.75896E-05	30.8717052	
1.75925E-05	30.4862719	
1.75947E-05	30.2161195	
1.75998E-05	29.5922655	
1.76032E-05	29.1763669	
1.76038E-05	29.1024237	
1.76067E-05	28.787511	
1.76084E-05	28.5926642	
1.76101E-05	28.406064	
1.76135E-05	28.0262338	
1.76152E-05	27.8343697	
1.76169E-05	27.663443	
1.76203E-05	27.3180451	
1.76238E-05	26.9726372	
1.76272E-05	26.6272394	
1.76306E-05	26.2818416	
1.76312E-05	26.2254013	
1.76334E-05	26.0186494	
1.76340E-05	25.9659644	
1.76374E-05	25.6580904	
1.76409E-05	25.3502164	
1.76443E-05	25.0423426	
1.76471E-05	24.7893592	
1.76477E-05	24.7397688	
1.76511E-05	24.4616139	
1.76545E-05	24.1834672	
1.76580E-05	23.9053206	
1.76614E-05	23.6271741	
1.76630E-05	23.4936674	
1.76642E-05	23.4096522	
1.76648E-05	23.3628217	
1.76682E-05	23.1127834	
1.76716E-05	22.8627452	
1.76768E-05	22.4876845	
1.76790E-05	22.3280983	
1.76819E-05	22.1317963	
1.76870E-05	21.7901145	
1.76922E-05	21.4484197	
1.76949E-05	21.2669831	
1.76973E-05	21.1219876	
1.77024E-05	20.8128158	
1.77076E-05	20.5036442	
1.77108E-05	20.3068484	
1.77127E-05	20.2037627	
1.77178E-05	19.9201554	
1.77247E-05	19.5420092	
1.77268E-05	19.4260879	
1.77315E-05	19.1882376	
1.77359E-05	18.9695913	
1.77400E-05	18.7619715	
1.77486E-05	18.3382843	
1.77487E-05	18.3351974	
1.77589E-05	17.8777897	
1.77666E-05	17.5312957	
1.77768E-05	17.109568	
1.77845E-05	16.7971011	
1.78024E-05	16.1272972	
1.78024E-05	16.1260993	
1.78181E-05	15.5920214	
1.78258E-05	15.3298401	
1.78263E-05	15.3106725	
1.78298E-05	15.2039724	
1.78416E-05	14.8464026	
1.78502E-05	14.5840178	
1.78534E-05	14.4976565	
1.78651E-05	14.173236	
1.78741E-05	13.9247262	
1.78769E-05	13.8555329	
1.78827E-05	13.710097	
1.78886E-05	13.5620178	
1.78980E-05	13.3294372	
1.79004E-05	13.2756854	
1.79161E-05	12.9205026	
1.79219E-05	12.7880833	
1.79318E-05	12.5844072	
1.79396E-05	12.42275	
1.79474E-05	12.2619056	
1.79481E-05	12.2484147	
1.79710E-05	11.8235874	
1.79766E-05	11.7196724	
1.79965E-05	11.3826805	
1.80050E-05	11.2403491	
1.80335E-05	10.8070234	
1.80337E-05	10.8038583	
1.80619E-05	10.4096114	
1.80648E-05	10.3737299	
1.81046E-05	9.88034803	
1.81444E-05	9.44189193	
1.81473E-05	9.41110376	
1.81899E-05	8.99835266	
1.82241E-05	8.70112524	
1.82326E-05	8.6283051	
1.82753E-05	8.29914161	
1.83180E-05	7.99990868	
1.83436E-05	7.83588499	
1.83606E-05	7.72914908	
1.84176E-05	7.40782065	
1.84574E-05	7.20629029	
1.84745E-05	7.12182947	
1.85314E-05	6.86844941	
1.85712E-05	6.7078293	
1.85883E-05	6.64076885	
1.86495E-05	6.42289217	
1.87152E-05	6.21203148	
1.87419E-05	6.13448231	
1.87809E-05	6.02500407	
1.88465E-05	5.85764534	
1.89314E-05	5.66427004	
1.89450E-05	5.63423748	
1.90435E-05	5.44397527	
1.91303E-05	5.2964694	
1.91420E-05	5.27723765	
1.92433E-05	5.13092163	
1.93292E-05	5.02635687	
1.94121E-05	4.92928163	
1.95471E-05	4.80057989	
1.96019E-05	4.75761634	
1.96821E-05	4.69784963	
1.98003E-05	4.62704998	
1.99400E-05	4.56309158	
1.99447E-05	4.5616225	
2.00796E-05	4.52374437	
2.02193E-05	4.50581044	
2.03590E-05	4.51061008	
2.03653E-05	4.5119642	
2.05026E-05	4.54341428	
2.06103E-05	4.5862702	
2.07180E-05	4.64758307	
2.08257E-05	4.72961824	
2.09334E-05	4.83524084	
2.10120E-05	4.93264168	
2.10442E-05	4.97289152	
2.11549E-05	5.14590384	
2.11622E-05	5.15940239	
2.12288E-05	5.28366448	
2.13026E-05	5.44227829	
2.13289E-05	5.50737008	
2.13455E-05	5.54841594	
2.13660E-05	5.59942454	
2.13764E-05	5.62546644	
2.13938E-05	5.67519195	
2.14216E-05	5.7548434	
2.14494E-05	5.83449272	
2.14503E-05	5.83705514	
2.14772E-05	5.92568617	
2.15050E-05	6.0172615	
2.15241E-05	6.08032095	
2.15308E-05	6.10589279	
2.15791E-05	6.29110258	
2.16005E-05	6.37322881	
2.16069E-05	6.40179368	
2.16259E-05	6.486927	
2.16450E-05	6.57206146	
2.16507E-05	6.59779313	
2.16640E-05	6.65763027	
2.16769E-05	6.71537957	
2.16831E-05	6.74725401	
2.17117E-05	6.89364879	
2.17278E-05	6.97621894	
2.17402E-05	7.04720621	
2.17424E-05	7.05928021	
2.17787E-05	7.26761196	
2.17974E-05	7.38704357	
2.18111E-05	7.47442092	
2.18296E-05	7.59362977	
2.18798E-05	7.9538777	
2.18805E-05	7.95927213	
2.19256E-05	8.32389875	
2.19315E-05	8.37152648	
2.19714E-05	8.73746263	
2.19839E-05	8.85242814	
2.20126E-05	9.15183646	
2.20364E-05	9.40048422	
2.20538E-05	9.60891493	
2.20888E-05	10.0287464	
2.21156E-05	10.3889118	
2.21238E-05	10.4985606	
2.21472E-05	10.8453452	
2.21587E-05	11.0173263	
2.21799E-05	11.3648796	
2.21937E-05	11.5910373	
2.22127E-05	11.9406773	
2.22361E-05	12.3730888	
2.22455E-05	12.5673856	
2.22673E-05	13.0230062	
2.22736E-05	13.153768	
2.22892E-05	13.5198207	
2.23110E-05	14.0345773	
2.23360E-05	14.6996028	
2.23485E-05	15.0340142	
2.23610E-05	15.4040008	
2.23735E-05	15.7758621	
2.23797E-05	15.978088	
2.23984E-05	16.5874539	
2.23984E-05	16.5874575	
2.24172E-05	17.2625503	
2.24297E-05	17.7148372	
2.24359E-05	17.9664217	
2.24546E-05	18.7248894	
2.24578E-05	18.8519904	
2.24734E-05	19.5577259	
2.24859E-05	20.1254247	
2.24921E-05	20.4420537	
2.25108E-05	21.3971732	
2.25139E-05	21.5573471	
2.25296E-05	22.4544975	
2.25420E-05	23.176686	
2.25483E-05	23.5805477	
2.25670E-05	24.7997592	
2.25795E-05	25.6990827	
2.25857E-05	26.150853	
2.25920E-05	26.6427324	
2.26045E-05	27.6311096	
2.26045E-05	27.6311175	
2.26167E-05	28.6938824	
2.26232E-05	29.2606033	
2.26287E-05	29.7858469	
2.26407E-05	30.937451	
2.26419E-05	31.0580521	
2.26527E-05	32.1976759	
2.26607E-05	33.0503145	
2.26647E-05	33.5191598	
2.26766E-05	34.9332183	
2.26783E-05	35.1258365	
2.26886E-05	36.4789106	
2.26959E-05	37.4300339	
2.27006E-05	38.1185223	
2.27116E-05	39.7219957	
2.27135E-05	39.9968761	
2.27216E-05	41.3183415	
2.27311E-05	42.8717631	
2.27316E-05	42.962957	
2.27416E-05	44.7963235	
2.27487E-05	46.1102266	
2.27516E-05	46.7011375	
2.27615E-05	48.7683394	
2.27645E-05	49.3924541	
2.27715E-05	51.0095263	
2.27795E-05	52.869446	
2.27815E-05	53.3870807	
2.27910E-05	55.861277	
2.27945E-05	56.7788919	
2.28000E-05	58.3612767	
2.28045E-05	59.6644712	
2.28090E-05	61.0733412	
2.28145E-05	62.8070076	
2.28180E-05	64.0034715	
2.28245E-05	66.2411254	
2.28270E-05	67.177691	
2.28345E-05	70.0078603	
2.28360E-05	70.6261795	
2.28445E-05	74.1562627	
2.28450E-05	74.384029	
2.28539E-05	78.5154496	
2.28544E-05	78.7469408	
2.28624E-05	82.8239258	
2.28644E-05	83.8517146	
2.28704E-05	87.2612675	
2.28744E-05	89.5532157	
2.28784E-05	92.0999956	
2.28844E-05	95.9526649	
2.28864E-05	97.3662622	
2.28919E-05	101.283106	
2.28924E-05	101.671022	
2.28984E-05	106.356703	
2.28994E-05	107.143445	
2.29044E-05	111.437853	
2.29069E-05	113.601002	
2.29104E-05	116.916454	
2.29144E-05	120.733911	
2.29164E-05	122.819062	
2.29211E-05	127.808676	
2.29224E-05	129.239491	
2.29276E-05	135.292037	
2.29279E-05	135.582115	
2.29329E-05	141.917109	
2.29346E-05	144.150424	
2.29381E-05	149.032388	
2.29413E-05	153.598395	
2.29433E-05	156.674151	
2.29481E-05	164.031711	
2.29486E-05	164.880774	
2.29538E-05	173.8575	
2.29548E-05	175.580646	
2.29591E-05	183.610424	
2.29616E-05	188.370102	
2.29643E-05	194.115006	
2.29683E-05	202.534873	
2.29696E-05	205.423504	
2.29751E-05	218.26237	
2.29783E-05	226.590351	
2.29818E-05	235.6521	
2.29838E-05	241.245653	
2.29863E-05	248.294215	
2.29893E-05	257.415614	
2.29928E-05	268.143204	
2.29948E-05	274.839435	
2.29993E-05	290.02542	
2.30003E-05	293.708468	
2.30058E-05	314.122566	
2.30113E-05	336.545033	
2.30123E-05	340.654788	
2.30168E-05	360.772578	
2.30188E-05	369.784079	
2.30223E-05	386.91015	
2.30253E-05	401.69634	
2.30272E-05	412.381115	
2.30317E-05	436.581959	
2.30322E-05	439.490135	
2.30372E-05	468.761642	
2.30382E-05	474.654381	
2.30422E-05	499.85869	
2.30432E-05	506.200365	
2.30472E-05	533.421471	
2.30507E-05	557.386765	
2.30522E-05	568.525325	
2.30572E-05	605.871106	
2.30582E-05	613.395071	
2.30645E-05	664.159972	
2.30657E-05	674.393723	
2.30712E-05	722.781993	
2.30732E-05	740.503483	
2.30779E-05	785.46977	
2.30804E-05	809.293205	
2.30847E-05	852.220297	
2.30872E-05	877.626627	
2.30914E-05	923.475039	
2.30962E-05	975.00475	
2.30982E-05	998.053733	
2.31052E-05	1079.13731	
2.31052E-05	1079.13853	
2.31142E-05	1189.51936	
2.31156E-05	1208.75856	
2.31246E-05	1324.83164	
2.31261E-05	1345.08147	
2.31661E-05	1888.22753	
2.31666E-05	1894.6445	
2.31811E-05	2079.82986	
2.31906E-05	2190.41167	
2.31941E-05	2227.53649	
2.31996E-05	2285.17701	
2.32021E-05	2308.39791	
2.32083E-05	2366.16262	
2.32102E-05	2381.04847	
2.32169E-05	2432.61078	
2.32186E-05	2443.40827	
2.32242E-05	2478.03067	
2.32284E-05	2497.76857	
2.32332E-05	2519.38956	
2.32380E-05	2533.20857	
2.32412E-05	2541.83635	
2.32456E-05	2546.6291	
2.32496E-05	2550.24902	
2.32532E-05	2547.23661	
2.32588E-05	2541.69535	
2.32596E-05	2539.55068	
2.32668E-05	2519.09689	
2.32680E-05	2513.74996	
2.32758E-05	2477.61529	
2.32764E-05	2473.95478	
2.32831E-05	2431.97496	
2.32844E-05	2422.1054	
2.32917E-05	2365.5644	
2.32928E-05	2355.6013	
2.33004E-05	2284.74078	
2.33015E-05	2273.33415	
2.33094E-05	2190.35198	
2.33109E-05	2173.08661	
2.33189E-05	2080.0543	
2.33209E-05	2054.84418	
2.33319E-05	1915.09879	
2.33339E-05	1889.50118	
2.33719E-05	1376.29839	
2.33744E-05	1343.77779	
2.33824E-05	1240.10629	
2.33868E-05	1184.31813	
2.33926E-05	1113.43633	
2.33981E-05	1049.11042	
2.34016E-05	1008.43117	
2.34071E-05	948.144496	
2.34106E-05	910.036066	
2.34163E-05	850.96456	
2.34173E-05	840.762996	
2.34238E-05	778.112645	
2.34246E-05	770.932092	
2.34313E-05	710.569887	
2.34328E-05	697.253972	
2.34383E-05	651.494723	
2.34388E-05	647.554207	
2.34438E-05	608.475432	
2.34463E-05	590.012532	
2.34493E-05	568.046501	
2.34538E-05	536.984976	
2.34548E-05	530.142843	
2.34603E-05	494.745773	
2.34613E-05	488.701042	
2.34658E-05	461.728932	
2.34669E-05	455.397183	
2.34710E-05	432.355268	
2.34725E-05	424.48874	
2.34762E-05	404.972607	
2.34781E-05	395.823757	
2.34815E-05	379.483851	
2.34837E-05	369.284385	
2.34867E-05	355.7922	
2.34894E-05	344.750618	
2.34920E-05	333.797897	
2.34950E-05	322.102919	
2.34972E-05	313.402575	
2.35006E-05	301.220734	
2.35025E-05	294.508362	
2.35062E-05	281.986898	
2.35077E-05	277.019498	
2.35118E-05	264.285998	
2.35130E-05	260.843519	
2.35182E-05	245.877614	
2.35239E-05	230.809511	
2.35249E-05	228.400465	
2.35307E-05	214.695105	
2.35317E-05	212.51894	
2.35374E-05	200.138856	
2.35384E-05	198.172567	
2.35442E-05	186.986432	
2.35452E-05	185.208791	
2.35509E-05	175.095508	
2.35519E-05	173.48705	
2.35577E-05	164.335678	
2.35587E-05	162.878668	
2.35644E-05	154.588176	
2.35654E-05	153.26654	
2.35711E-05	145.76904	
2.35766E-05	139.187516	
2.35779E-05	137.713234	
2.35846E-05	130.397854	
2.35856E-05	129.399389	
2.35914E-05	123.727483	
2.35931E-05	122.143405	
2.35991E-05	116.770012	
2.36006E-05	115.544949	
2.36074E-05	110.098416	
2.36106E-05	107.706968	
2.36156E-05	104.076108	
2.36206E-05	100.755202	
2.36238E-05	98.6234123	
2.36306E-05	94.6703829	
2.36376E-05	90.620468	
2.36406E-05	89.0843135	
2.36486E-05	85.0368093	
2.36506E-05	84.123463	
2.36595E-05	80.0610852	
2.36605E-05	79.6516822	
2.36705E-05	75.6225666	
