E(MeV)	W-nat
4.60486E-04	6.22656
4.60530E-04	6.20992
4.60575E-04	6.19406
4.60616E-04	6.17989
4.60669E-04	6.1623
4.60723E-04	6.1452
4.60802E-04	6.12021
4.60855E-04	6.10395
4.60882E-04	6.09805
4.60961E-04	6.08081
4.61067E-04	6.05837
4.61173E-04	6.03641
4.61279E-04	6.01483
4.61438E-04	5.98301
4.61567E-04	5.95759
4.61582E-04	5.95531
4.61726E-04	5.93376
4.61942E-04	5.90191
4.62158E-04	5.87051
4.62302E-04	5.84977
4.62590E-04	5.80868
4.62860E-04	5.77057
4.63130E-04	5.73283
4.63355E-04	5.70168
4.63400E-04	5.69533
4.63670E-04	5.65765
4.63940E-04	5.62044
4.64142E-04	5.59294
4.64311E-04	5.57037
4.64480E-04	5.54819
4.64649E-04	5.52654
4.64761E-04	5.51248
4.64874E-04	5.49882
4.64972E-04	5.48726
4.65020E-04	5.48186
4.65057E-04	5.47778
4.65141E-04	5.4688
4.65225E-04	5.46039
4.65289E-04	5.45457
4.65352E-04	5.4493
4.65415E-04	5.44475
4.65457E-04	5.44226
4.65500E-04	5.44033
4.65542E-04	5.43911
4.65571E-04	5.4388
4.65573E-04	5.43902
4.65605E-04	5.44283
4.65632E-04	5.44665
4.65650E-04	5.4497
4.65658E-04	5.45263
4.65685E-04	5.46267
4.65712E-04	5.47361
4.65739E-04	5.48563
4.65759E-04	5.49547
4.65777E-04	5.50499
4.65779E-04	5.50685
4.65799E-04	5.52539
4.65819E-04	5.54496
4.65839E-04	5.5657
4.65852E-04	5.58078
4.65859E-04	5.59075
4.65879E-04	5.62377
4.65899E-04	5.65843
4.65919E-04	5.69493
4.65928E-04	5.71318
4.65939E-04	5.73967
4.65959E-04	5.79228
4.65979E-04	5.84738
4.65999E-04	5.91824
4.66019E-04	5.99213
4.66030E-04	6.03246
4.66033E-04	6.04533
4.66047E-04	6.11139
4.66061E-04	6.17928
4.66072E-04	6.23517
4.66075E-04	6.25123
4.66089E-04	6.33361
4.66103E-04	6.41819
4.66106E-04	6.43556
4.66117E-04	6.5137
4.66131E-04	6.61381
4.66139E-04	6.67539
4.66145E-04	6.72135
4.66159E-04	6.83892
4.66173E-04	6.95997
4.66180E-04	7.02697
4.66201E-04	7.2346
4.66203E-04	7.25463
4.66222E-04	7.47053
4.66243E-04	7.70949
4.66243E-04	7.71682
4.66263E-04	7.98208
4.66281E-04	8.21924
4.66283E-04	8.24698
4.66304E-04	8.57562
4.66322E-04	8.87296
4.66327E-04	8.95215
4.66350E-04	9.36821
4.66362E-04	9.59183
4.66373E-04	9.81241
4.66396E-04	10.2865
4.66401E-04	10.4046
4.66419E-04	10.7979
4.66439E-04	11.2517
4.66450E-04	11.5274
4.66476E-04	12.1752
4.66481E-04	12.3235
4.66513E-04	13.1712
4.66521E-04	13.3945
4.66568E-04	14.7589
4.66572E-04	14.8905
4.66694E-04	18.5893
4.66730E-04	19.6645
4.66744E-04	20.048
4.66777E-04	20.9792
4.66784E-04	21.1537
4.66815E-04	21.939
4.66818E-04	21.99
4.66847E-04	22.6253
4.66861E-04	22.904
4.66881E-04	23.2662
4.66899E-04	23.5671
4.66909E-04	23.7069
4.66937E-04	24.0606
4.66942E-04	24.103
4.66969E-04	24.3263
4.66975E-04	24.3664
4.67000E-04	24.4543
4.67013E-04	24.4851
4.67024E-04	24.4857
4.67025E-04	24.4839
4.67053E-04	24.394
4.67061E-04	24.3593
4.67086E-04	24.1715
4.67095E-04	24.0922
4.67112E-04	23.8779
4.67135E-04	23.5848
4.67144E-04	23.4419
4.67169E-04	23.022
4.67174E-04	22.9135
4.67203E-04	22.3436
4.67207E-04	22.2424
4.67244E-04	21.3729
4.67245E-04	21.3457
4.67288E-04	20.2105
4.67306E-04	19.7209
4.67349E-04	18.4798
4.67396E-04	17.0995
4.67437E-04	15.9122
4.67477E-04	14.7427
4.67485E-04	14.516
4.67520E-04	13.5651
4.67525E-04	13.4219
4.67546E-04	12.8899
4.67568E-04	12.3389
4.67572E-04	12.2388
4.67598E-04	11.6305
4.67611E-04	11.3489
4.67625E-04	11.0501
4.67645E-04	10.6378
4.67654E-04	10.4569
4.67665E-04	10.2487
4.67684E-04	9.87996
4.67689E-04	9.79543
4.67704E-04	9.54024
4.67724E-04	9.21443
4.67731E-04	9.09921
4.67744E-04	8.91463
4.67764E-04	8.63244
4.67773E-04	8.49763
4.67784E-04	8.37106
4.67803E-04	8.12959
4.67816E-04	7.98395
4.67818E-04	7.95403
4.67835E-04	7.77861
4.67852E-04	7.60725
4.67858E-04	7.55142
4.67869E-04	7.45252
4.67886E-04	7.30783
4.67900E-04	7.19013
4.67903E-04	7.16946
4.67920E-04	7.04874
4.67937E-04	6.93105
4.67945E-04	6.87363
4.67953E-04	6.82382
4.67970E-04	6.72684
4.67987E-04	6.63234
4.67990E-04	6.61697
4.68004E-04	6.5507
4.68021E-04	6.4733
4.68035E-04	6.41043
4.68038E-04	6.39959
4.68055E-04	6.33637
4.68072E-04	6.27481
4.68080E-04	6.24476
4.68087E-04	6.22395
4.68108E-04	6.1634
4.68129E-04	6.10481
4.68147E-04	6.05554
4.68150E-04	6.04946
4.68171E-04	6.00541
4.68193E-04	5.96274
4.68214E-04	5.92127
4.68215E-04	5.91857
4.68235E-04	5.88886
4.68256E-04	5.85795
4.68277E-04	5.82787
4.68299E-04	5.79667
4.68305E-04	5.79073
4.68333E-04	5.76212
4.68361E-04	5.7344
4.68389E-04	5.70744
4.68418E-04	5.6811
4.68460E-04	5.65259
4.68502E-04	5.62499
4.68530E-04	5.607
4.68575E-04	5.57882
4.68586E-04	5.5735
4.68642E-04	5.54771
4.68699E-04	5.5225
4.68783E-04	5.48553
4.68811E-04	5.47346
4.68867E-04	5.4546
4.68980E-04	5.41772
4.69093E-04	5.38155
4.69115E-04	5.37443
4.69205E-04	5.35223
4.69374E-04	5.31138
4.69554E-04	5.26856
4.69739E-04	5.22501
4.69790E-04	5.21327
4.69969E-04	5.17975
4.70012E-04	5.17164
4.70274E-04	5.1233
4.70535E-04	5.07547
4.70797E-04	5.02807
4.71080E-04	4.97721
4.71146E-04	4.96579
4.71470E-04	4.90987
4.71770E-04	4.85859
4.72070E-04	4.80773
4.72370E-04	4.75731
4.72670E-04	4.70736
4.72970E-04	4.65794
4.73270E-04	4.60911
4.73480E-04	4.5754
4.73570E-04	4.5593
4.73840E-04	4.51169
4.74080E-04	4.46998
4.74320E-04	4.42893
4.74560E-04	4.38866
4.74800E-04	4.34929
4.75010E-04	4.3158
4.75040E-04	4.31083
4.75220E-04	4.2819
4.75400E-04	4.25384
4.75580E-04	4.22681
4.75715E-04	4.20733
4.75865E-04	4.18664
4.76015E-04	4.16711
4.76165E-04	4.14899
4.76270E-04	4.1375
4.76315E-04	4.13423
4.76427E-04	4.12739
4.76540E-04	4.12196
4.76652E-04	4.11823
4.76720E-04	4.11723
4.76765E-04	4.11974
4.76873E-04	4.12816
4.76972E-04	4.13847
4.77005E-04	4.14275
4.77038E-04	4.14932
4.77076E-04	4.15788
4.77104E-04	4.16605
4.77170E-04	4.18741
4.77219E-04	4.20492
4.77236E-04	4.21344
4.77302E-04	4.24891
4.77342E-04	4.27214
4.77352E-04	4.27971
4.77398E-04	4.318
4.77443E-04	4.35749
4.77445E-04	4.35961
4.77488E-04	4.41036
4.77523E-04	4.45446
4.77533E-04	4.47054
4.77578E-04	4.54626
4.77600E-04	4.58625
4.77608E-04	4.60247
4.77638E-04	4.67
4.77652E-04	4.70354
4.77668E-04	4.74725
4.77698E-04	4.83404
4.77704E-04	4.85222
4.77728E-04	4.93718
4.77749E-04	5.0148
4.77758E-04	5.05352
4.77788E-04	5.18799
4.77794E-04	5.21612
4.77818E-04	5.34432
4.77828E-04	5.39839
4.77841E-04	5.47768
4.77862E-04	5.61266
4.77866E-04	5.64514
4.77893E-04	5.84691
4.77895E-04	5.86438
4.77920E-04	6.07943
4.77929E-04	6.16058
4.77947E-04	6.34214
4.77963E-04	6.50675
4.77974E-04	6.6382
4.77996E-04	6.91019
4.78001E-04	6.97093
4.78028E-04	7.3474
4.78030E-04	7.37987
4.78053E-04	7.73415
4.78055E-04	7.7724
4.78079E-04	8.19317
4.78082E-04	8.24984
4.78102E-04	8.62942
4.78109E-04	8.78553
4.78124E-04	9.10705
4.78136E-04	9.38154
4.78147E-04	9.62778
4.78156E-04	9.87134
4.78169E-04	10.1965
4.78177E-04	10.3998
4.78192E-04	10.8161
4.78203E-04	11.1695
4.78214E-04	11.4866
4.78231E-04	12.0142
4.78236E-04	12.2108
4.78258E-04	12.9375
4.78259E-04	12.9906
4.78284E-04	13.9503
4.78289E-04	14.1234
4.78312E-04	15.0429
4.78315E-04	15.168
4.78339E-04	16.229
4.78346E-04	16.5673
4.78370E-04	17.7165
4.78378E-04	18.0831
4.78406E-04	19.5543
4.78409E-04	19.7121
4.78440E-04	21.4524
4.78442E-04	21.539
4.78472E-04	23.2999
4.78487E-04	24.2199
4.78517E-04	26.0885
4.78541E-04	27.6504
4.78577E-04	30.0148
4.78658E-04	35.4541
4.78700E-04	38.2393
4.78718E-04	39.382
4.78754E-04	41.6213
4.78787E-04	43.4927
4.78802E-04	44.3163
4.78832E-04	45.8066
4.78845E-04	46.4319
4.78872E-04	47.5282
4.78885E-04	48.0449
4.78909E-04	48.8376
4.78921E-04	49.2039
4.78946E-04	49.8064
4.78959E-04	50.0872
4.78983E-04	50.4215
4.78999E-04	50.6044
4.79002E-04	50.6185
4.79031E-04	50.7005
4.79035E-04	50.7033
4.79058E-04	50.5564
4.79072E-04	50.4308
4.79096E-04	50.0611
4.79104E-04	49.9104
4.79134E-04	49.1963
4.79144E-04	48.9137
4.79174E-04	47.8915
4.79189E-04	47.3463
4.79219E-04	46.0793
4.79222E-04	45.9473
4.79254E-04	44.4202
4.79258E-04	44.1962
4.79293E-04	42.3259
4.79306E-04	41.5772
4.79360E-04	38.3649
4.79366E-04	38.0047
4.79468E-04	31.6458
4.79501E-04	29.6111
4.79513E-04	28.8955
4.79549E-04	26.7768
4.79555E-04	26.4285
4.79581E-04	25.0109
4.79594E-04	24.2717
4.79612E-04	23.3316
4.79633E-04	22.2539
4.79643E-04	21.7445
4.79672E-04	20.3888
4.79675E-04	20.254
4.79696E-04	19.327
4.79702E-04	19.0668
4.79726E-04	18.0821
4.79732E-04	17.8414
4.79756E-04	16.9346
4.79762E-04	16.7125
4.79779E-04	16.1399
4.79792E-04	15.6802
4.79801E-04	15.3938
4.79822E-04	14.7387
4.79823E-04	14.6952
4.79846E-04	14.0553
4.79852E-04	13.8881
4.79868E-04	13.462
4.79882E-04	13.1208
4.79891E-04	12.9107
4.79912E-04	12.4312
4.79914E-04	12.3995
4.79936E-04	11.9352
4.79939E-04	11.8746
4.79957E-04	11.5313
4.79966E-04	11.3736
4.79979E-04	11.1626
4.80007E-04	10.7155
4.80007E-04	10.7048
4.80036E-04	10.3115
4.80047E-04	10.161
4.80064E-04	9.95818
4.80088E-04	9.69351
4.80093E-04	9.64115
4.80121E-04	9.36645
4.80128E-04	9.30339
4.80150E-04	9.12671
4.80168E-04	8.97934
4.80178E-04	8.91291
4.80207E-04	8.72539
4.80209E-04	8.71105
4.80235E-04	8.57074
4.80263E-04	8.42747
4.80264E-04	8.42433
4.80306E-04	8.25361
4.80317E-04	8.21378
4.80349E-04	8.1161
4.80366E-04	8.06673
4.80392E-04	8.01171
4.80434E-04	7.92727
4.80440E-04	7.9192
4.80494E-04	7.85342
4.80502E-04	7.84572
4.80549E-04	7.82215
4.80581E-04	7.80906
4.80585E-04	7.80864
4.80592E-04	7.80861
4.80658E-04	7.82509
4.80660E-04	7.8258
4.80730E-04	7.88393
4.80750E-04	7.90202
4.80795E-04	7.96547
4.80841E-04	8.0331
4.80860E-04	8.07061
4.80918E-04	8.18902
4.80957E-04	8.28699
4.81016E-04	8.43972
4.81055E-04	8.564
4.81113E-04	8.75631
4.81152E-04	8.90917
4.81210E-04	9.14469
4.81249E-04	9.3245
4.81275E-04	9.44739
4.81340E-04	9.78832
4.81347E-04	9.82613
4.81405E-04	10.1727
4.81411E-04	10.2153
4.81470E-04	10.6045
4.81476E-04	10.6524
4.81535E-04	11.0892
4.81541E-04	11.143
4.81600E-04	11.6332
4.81606E-04	11.6936
4.81664E-04	12.2442
4.81671E-04	12.3121
4.81729E-04	12.9312
4.81736E-04	13.0076
4.81794E-04	13.7048
4.81797E-04	13.748
4.81856E-04	14.5343
4.81859E-04	14.5786
4.81908E-04	15.3091
4.81914E-04	15.4144
4.81950E-04	16.0014
4.81973E-04	16.4074
4.82002E-04	16.9364
4.82031E-04	17.5175
4.82054E-04	17.9757
4.82089E-04	18.7687
4.82106E-04	19.1343
4.82148E-04	20.1842
4.82158E-04	20.4296
4.82192E-04	21.3687
4.82196E-04	21.5044
4.82235E-04	22.6789
4.82274E-04	23.9677
4.82281E-04	24.2013
4.82313E-04	25.3831
4.82326E-04	25.8908
4.82339E-04	26.4047
4.82372E-04	27.7874
4.82378E-04	28.0676
4.82417E-04	29.9065
4.82456E-04	31.9507
4.82462E-04	32.3258
4.82495E-04	34.2219
4.82497E-04	34.3253
4.82524E-04	36.0988
4.82531E-04	36.5489
4.82553E-04	38.1398
4.82565E-04	38.9988
4.82582E-04	40.3626
4.82599E-04	41.7031
4.82612E-04	42.7865
4.82631E-04	44.546
4.82641E-04	45.4347
4.82664E-04	47.6669
4.82665E-04	47.828
4.82694E-04	50.9528
4.82696E-04	51.1414
4.82724E-04	54.3796
4.82728E-04	55.0009
4.82753E-04	58.1388
4.82761E-04	59.2767
4.82782E-04	62.2653
4.82793E-04	64.0167
4.82811E-04	66.797
4.82826E-04	69.2733
4.82840E-04	71.7749
4.82858E-04	75.1028
4.82870E-04	77.2414
4.82887E-04	80.8894
4.82897E-04	82.8974
4.82917E-04	87.2353
4.82923E-04	88.6943
4.82946E-04	94.1942
4.82949E-04	94.9868
4.82975E-04	101.812
4.83001E-04	109.215
4.83004E-04	110.209
4.83027E-04	117.226
4.83033E-04	119.377
4.83053E-04	125.883
4.83063E-04	129.369
4.83079E-04	135.224
4.83092E-04	140.223
4.83103E-04	144.63
4.83118E-04	150.642
4.83126E-04	154.004
4.83144E-04	161.935
4.83160E-04	169.19
4.83170E-04	173.906
4.83194E-04	185.786
4.83209E-04	193.476
4.83228E-04	203.816
4.83247E-04	214.921
4.83262E-04	223.315
4.83286E-04	238.197
4.83291E-04	241.193
4.83319E-04	259.195
4.83327E-04	264.521
4.83358E-04	285.979
4.83363E-04	289.385
4.83397E-04	314.502
4.83398E-04	315.705
4.83449E-04	355.002
4.83455E-04	360.347
4.83513E-04	408.688
4.83552E-04	441.849
4.83643E-04	519.207
4.83663E-04	535.685
4.83702E-04	566.998
4.83712E-04	575.284
4.83743E-04	598.669
4.83761E-04	611.806
4.83785E-04	627.887
4.83800E-04	637.751
4.83833E-04	656.866
4.83839E-04	660.624
4.83872E-04	676.733
4.83878E-04	679.896
4.83904E-04	690.157
4.83917E-04	695.163
4.83943E-04	702.587
4.83956E-04	706.157
4.83982E-04	710.387
4.84000E-04	713.198
4.84031E-04	714.321
4.84036E-04	714.456
4.84070E-04	711.806
4.84075E-04	711.342
4.84109E-04	704.755
4.84114E-04	703.688
4.84148E-04	693.232
4.84156E-04	690.745
4.84187E-04	677.684
4.84197E-04	673.24
4.84229E-04	656.901
4.84240E-04	650.918
4.84271E-04	632.415
4.84283E-04	624.846
4.84328E-04	594.364
4.84376E-04	558.322
4.84386E-04	550.661
4.84474E-04	481.456
4.84529E-04	437.674
4.84571E-04	404.328
4.84584E-04	394.482
4.84616E-04	369.982
4.84623E-04	365.297
4.84662E-04	337.323
4.84701E-04	311.039
4.84707E-04	306.684
4.84735E-04	289.378
4.84753E-04	278.25
4.84769E-04	268.865
4.84796E-04	253.017
4.84803E-04	249.579
4.84837E-04	231.665
4.84840E-04	229.971
4.84869E-04	215.808
4.84871E-04	215.068
4.84897E-04	203.314
4.84899E-04	202.584
4.84926E-04	190.947
4.84928E-04	190.267
4.84955E-04	179.453
4.84957E-04	178.821
4.84984E-04	168.794
4.84986E-04	168.208
4.85014E-04	158.961
4.85019E-04	157.341
4.85043E-04	149.86
4.85051E-04	147.384
4.85072E-04	141.446
4.85083E-04	138.272
4.85101E-04	133.675
4.85116E-04	129.944
4.85134E-04	125.743
4.85148E-04	122.332
4.85160E-04	119.713
4.85181E-04	115.38
4.85187E-04	114.103
4.85213E-04	109.028
4.85214E-04	108.882
4.85241E-04	104.093
4.85246E-04	103.229
4.85276E-04	98.2233
4.85285E-04	96.9173
4.85312E-04	92.8843
4.85323E-04	91.2378
4.85348E-04	88.0274
4.85362E-04	86.1173
4.85383E-04	83.6018
4.85401E-04	81.4917
4.85424E-04	79.0379
4.85440E-04	77.2996
4.85458E-04	75.5483
4.85479E-04	73.4937
4.85492E-04	72.3483
4.85526E-04	69.3634
4.85531E-04	68.9398
4.85560E-04	66.6617
4.85583E-04	64.9033
4.85606E-04	63.3196
4.85635E-04	61.3007
4.85651E-04	60.2919
4.85693E-04	57.6906
4.85696E-04	57.5118
4.85742E-04	55.0289
4.85758E-04	54.1487
4.85791E-04	52.5767
4.85823E-04	51.0168
4.85842E-04	50.1761
4.85888E-04	48.2295
4.85894E-04	47.9783
4.85946E-04	45.9841
4.85953E-04	45.7364
4.85998E-04	44.1642
4.86018E-04	43.4948
4.86050E-04	42.4781
4.86082E-04	41.468
4.86102E-04	40.9135
4.86147E-04	39.6276
4.86154E-04	39.4623
4.86212E-04	37.9841
4.86245E-04	37.1682
4.86277E-04	36.4452
4.86342E-04	35.0092
4.86407E-04	33.7366
4.86439E-04	33.1042
4.86472E-04	32.5368
4.86537E-04	31.409
4.86601E-04	30.3978
4.86634E-04	29.8955
4.86699E-04	28.9939
4.86751E-04	28.2778
4.86783E-04	27.8754
4.86854E-04	26.9958
4.86867E-04	26.8504
4.86952E-04	25.9113
4.86958E-04	25.8394
4.87036E-04	25.0695
4.87114E-04	24.3039
4.87120E-04	24.2477
4.87205E-04	23.5224
4.87270E-04	22.9674
4.87289E-04	22.8199
4.87374E-04	22.184
4.87425E-04	21.7949
4.87487E-04	21.3868
4.87601E-04	20.6399
4.87609E-04	20.5868
4.87714E-04	19.9747
4.87768E-04	19.6657
4.87828E-04	19.3536
4.87927E-04	18.8419
4.87941E-04	18.7751
4.88055E-04	18.2583
4.88165E-04	17.7588
4.88168E-04	17.746
4.88322E-04	17.1418
4.88403E-04	16.8255
4.88444E-04	16.6865
4.88606E-04	16.1337
4.88642E-04	16.0128
4.88768E-04	15.6329
4.88882E-04	15.2939
4.88930E-04	15.1642
4.89093E-04	14.7343
4.89125E-04	14.6488
4.89255E-04	14.3458
4.89417E-04	13.9693
4.89449E-04	13.8945
4.89579E-04	13.6298
4.89731E-04	13.3217
4.89774E-04	13.236
4.89883E-04	13.0371
4.90035E-04	12.7633
4.90098E-04	12.6511
4.90137E-04	12.5869
4.90238E-04	12.4196
4.90314E-04	12.2956
4.90390E-04	12.1733
4.90445E-04	12.0868
4.90500E-04	12.0019
4.90536E-04	11.9466
4.90573E-04	11.8927
4.90609E-04	11.8405
4.90646E-04	11.7904
4.90673E-04	11.7545
4.90700E-04	11.7205
4.90728E-04	11.6887
4.90755E-04	11.6594
4.90782E-04	11.6332
4.90801E-04	11.6177
4.90819E-04	11.604
4.90837E-04	11.5923
4.90855E-04	11.5828
4.90874E-04	11.5757
4.90877E-04	11.575
4.90892E-04	11.5711
4.90910E-04	11.5694
4.90928E-04	11.5709
4.90947E-04	11.5761
4.90965E-04	11.5853
4.90983E-04	11.599
4.91002E-04	11.618
4.91021E-04	11.6424
4.91040E-04	11.6727
4.91059E-04	11.7095
4.91078E-04	11.7533
4.91097E-04	11.8044
4.91115E-04	11.8635
4.91134E-04	11.9312
4.91153E-04	12.0078
4.91172E-04	12.0941
4.91172E-04	12.0947
4.91191E-04	12.1989
4.91210E-04	12.3144
4.91228E-04	12.441
4.91247E-04	12.579
4.91266E-04	12.7289
4.91286E-04	12.9031
4.91308E-04	13.105
4.91312E-04	13.1488
4.91329E-04	13.3359
4.91351E-04	13.5866
4.91373E-04	13.8543
4.91394E-04	14.1388
4.91416E-04	14.4396
4.91425E-04	14.5883
4.91448E-04	14.9455
4.91482E-04	15.5263
4.91513E-04	16.0632
4.91517E-04	16.1433
4.91569E-04	17.1525
4.91579E-04	17.3607
4.91662E-04	19.0921
4.91676E-04	19.3925
4.91727E-04	20.4763
4.91765E-04	21.2155
4.91772E-04	21.3538
4.91810E-04	22.046
4.91841E-04	22.5542
4.91876E-04	23.0478
4.91903E-04	23.383
4.91933E-04	23.6764
4.91964E-04	23.9142
4.91999E-04	24.0845
4.92000E-04	24.0889
4.92005E-04	24.0998
4.92029E-04	24.1334
4.92060E-04	24.0989
4.92090E-04	23.9957
4.92093E-04	23.9765
4.92114E-04	23.843
4.92145E-04	23.5815
4.92162E-04	23.3993
4.92179E-04	23.1993
4.92216E-04	22.7062
4.92248E-04	22.1992
4.92257E-04	22.0603
4.92259E-04	22.0317
4.92311E-04	21.0902
4.92321E-04	20.8905
4.92390E-04	19.5055
4.92442E-04	18.4283
4.92483E-04	17.5935
4.92522E-04	16.8217
4.92551E-04	16.2704
4.92580E-04	15.7458
4.92609E-04	15.2498
4.92638E-04	14.7838
4.92659E-04	14.4663
4.92680E-04	14.1648
4.92701E-04	13.8793
4.92722E-04	13.6095
4.92743E-04	13.3551
4.92764E-04	13.1156
4.92785E-04	12.8906
4.92806E-04	12.6794
4.92827E-04	12.4815
4.92837E-04	12.4006
4.92848E-04	12.3017
4.92868E-04	12.1503
4.92884E-04	12.0314
4.92900E-04	11.9187
4.92916E-04	11.812
4.92933E-04	11.7109
4.92949E-04	11.615
4.92965E-04	11.5241
4.92981E-04	11.4378
4.92983E-04	11.4268
4.92997E-04	11.3625
4.93013E-04	11.2922
4.93030E-04	11.2258
4.93046E-04	11.1627
4.93062E-04	11.1029
4.93078E-04	11.0461
4.93094E-04	10.992
4.93110E-04	10.9405
4.93127E-04	10.8912
4.93143E-04	10.8441
4.93156E-04	10.808
4.93159E-04	10.8001
4.93175E-04	10.7628
4.93197E-04	10.7154
4.93218E-04	10.6717
4.93238E-04	10.6311
4.93259E-04	10.5923
4.93279E-04	10.5551
4.93300E-04	10.5192
4.93320E-04	10.4846
4.93328E-04	10.4714
4.93351E-04	10.4406
4.93382E-04	10.4007
4.93412E-04	10.3624
4.93443E-04	10.3254
4.93474E-04	10.2895
4.93515E-04	10.2429
4.93556E-04	10.1976
4.93587E-04	10.1638
4.93617E-04	10.137
4.93679E-04	10.0838
4.93740E-04	10.0317
4.93822E-04	9.96339
4.93919E-04	9.88378
4.93932E-04	9.87331
4.94031E-04	9.80644
4.94143E-04	9.73184
4.94255E-04	9.65801
4.94415E-04	9.55397
4.94424E-04	9.5493
4.94592E-04	9.4594
4.94760E-04	9.37025
4.94984E-04	9.25229
4.95140E-04	9.17116
4.95208E-04	9.14089
4.95433E-04	9.04314
4.95769E-04	8.89739
4.95864E-04	8.85652
4.96106E-04	8.76805
4.96442E-04	8.64548
4.96742E-04	8.53641
4.96830E-04	8.50474
4.97119E-04	8.41549
4.97496E-04	8.29969
4.97857E-04	8.18924
4.98061E-04	8.13443
4.98626E-04	7.98357
4.98884E-04	7.91518
4.99192E-04	7.84287
4.99568E-04	7.75471
5.00081E-04	7.63519
5.00252E-04	7.59559
5.00594E-04	7.52489
5.01086E-04	7.42377
5.01578E-04	7.32323
5.02069E-04	7.22334
5.02302E-04	7.1764
5.02397E-04	7.15766
5.02725E-04	7.09358
5.03053E-04	7.02995
5.03335E-04	6.97564
5.03690E-04	6.90807
5.03926E-04	6.86354
5.04163E-04	6.81949
5.04399E-04	6.77601
5.04635E-04	6.73322
5.04742E-04	6.71427
5.04872E-04	6.68794
5.05049E-04	6.6526
5.05260E-04	6.61131
5.05413E-04	6.58226
5.05565E-04	6.55392
5.05718E-04	6.5264
5.05870E-04	6.49985
5.05962E-04	6.48461
5.06023E-04	6.47274
5.06137E-04	6.45137
5.06252E-04	6.4309
5.06374E-04	6.41021
5.06465E-04	6.39559
5.06557E-04	6.38187
5.06648E-04	6.36917
5.06740E-04	6.35765
5.06831E-04	6.34748
5.06923E-04	6.3389
5.07014E-04	6.33216
5.07094E-04	6.32805
5.07163E-04	6.32607
5.07232E-04	6.32573
5.07300E-04	6.32728
5.07369E-04	6.33104
5.07426E-04	6.33633
5.07437E-04	6.33849
5.07489E-04	6.35015
5.07540E-04	6.3638
5.07592E-04	6.37974
5.07632E-04	6.394
5.07634E-04	6.39487
5.07683E-04	6.42005
5.07700E-04	6.42994
5.07733E-04	6.4535
5.07770E-04	6.48317
5.07807E-04	6.51553
5.07838E-04	6.54468
5.07844E-04	6.55324
5.07882E-04	6.60469
5.07919E-04	6.66064
5.07941E-04	6.69684
5.07956E-04	6.72852
5.07981E-04	6.78359
5.08005E-04	6.84201
5.08034E-04	6.93034
5.08063E-04	7.02468
5.08074E-04	7.06525
5.08091E-04	7.13989
5.08120E-04	7.27262
5.08131E-04	7.32892
5.08139E-04	7.37303
5.08158E-04	7.48815
5.08169E-04	7.56047
5.08177E-04	7.61564
5.08196E-04	7.75959
5.08208E-04	7.84999
5.08215E-04	7.91906
5.08234E-04	8.09918
5.08246E-04	8.21223
5.08253E-04	8.29709
5.08272E-04	8.51843
5.08274E-04	8.54159
5.08291E-04	8.772
5.08303E-04	8.93236
5.08311E-04	9.05079
5.08326E-04	9.29655
5.08331E-04	9.39195
5.08341E-04	9.56777
5.08356E-04	9.8584
5.08360E-04	9.93358
5.08372E-04	10.1826
5.08387E-04	10.5254
5.08389E-04	10.5698
5.08402E-04	10.9117
5.08417E-04	11.3149
5.08433E-04	11.7659
5.08436E-04	11.8822
5.08448E-04	12.254
5.08455E-04	12.5095
5.08463E-04	12.7817
5.08474E-04	13.2022
5.08478E-04	13.3513
5.08494E-04	13.9656
5.08509E-04	14.6376
5.08513E-04	14.8105
5.08524E-04	15.361
5.08532E-04	15.7384
5.08539E-04	16.1388
5.08551E-04	16.7557
5.08555E-04	16.9736
5.08570E-04	17.8705
5.08572E-04	18.0249
5.08589E-04	19.0886
5.08590E-04	19.1662
5.08608E-04	20.4037
5.08608E-04	20.4174
5.08625E-04	21.7471
5.08627E-04	21.866
5.08643E-04	23.1973
5.08646E-04	23.4388
5.08661E-04	24.7605
5.08665E-04	25.1782
5.08679E-04	26.4409
5.08685E-04	27.0604
5.08696E-04	28.2431
5.08704E-04	29.0919
5.08714E-04	30.1724
5.08724E-04	31.2787
5.08732E-04	32.2326
5.08743E-04	33.6295
5.08753E-04	34.846
5.08763E-04	36.1423
5.08771E-04	37.2944
5.08789E-04	39.7556
5.08789E-04	39.8685
5.08815E-04	43.6891
5.08817E-04	44.0544
5.08840E-04	47.9367
5.08844E-04	48.5943
5.08869E-04	52.9133
5.08872E-04	53.4802
5.08898E-04	58.4099
5.08899E-04	58.7065
5.08928E-04	64.6006
5.08930E-04	64.9183
5.08960E-04	71.5287
5.08966E-04	72.8979
5.08991E-04	78.4997
5.09012E-04	83.5774
5.09036E-04	89.4942
5.09073E-04	98.6684
5.09097E-04	104.826
5.09169E-04	123.098
5.09189E-04	128.065
5.09219E-04	135.479
5.09235E-04	139.083
5.09264E-04	145.611
5.09277E-04	148.585
5.09305E-04	154.146
5.09315E-04	156.211
5.09337E-04	160.016
5.09347E-04	161.828
5.09364E-04	164.398
5.09381E-04	166.809
5.09396E-04	168.687
5.09421E-04	171.438
5.09425E-04	171.844
5.09451E-04	173.893
5.09459E-04	174.39
5.09484E-04	175.527
5.09493E-04	175.851
5.09500E-04	175.927
5.09527E-04	176.027
5.09529E-04	175.981
5.09560E-04	175.058
