E(MeV)	V-nat
3.40630E-02	5.30451E+00
3.41156E-02	5.25514E+00
3.41756E-02	5.19874E+00
3.42357E-02	5.14233E+00
3.43258E-02	5.07164E+00
3.44759E-02	4.95383E+00
3.45706E-02	4.87957E+00
3.47139E-02	4.77853E+00
3.48573E-02	4.67750E+00
3.50391E-02	4.54930E+00
3.52210E-02	4.42111E+00
3.53120E-02	4.35702E+00
3.54029E-02	4.29324E+00
3.55848E-02	4.16569E+00
3.57667E-02	4.03816E+00
3.59486E-02	3.91063E+00
3.61077E-02	3.79905E+00
3.61873E-02	3.74327E+00
3.62271E-02	3.71346E+00
3.63237E-02	3.64107E+00
3.63805E-02	3.59849E+00
3.64942E-02	3.51334E+00
3.66079E-02	3.42821E+00
3.66761E-02	3.37714E+00
3.67443E-02	3.32358E+00
3.68125E-02	3.27003E+00
3.68579E-02	3.23435E+00
3.69034E-02	3.19867E+00
3.69603E-02	3.15410E+00
3.69944E-02	3.12737E+00
3.70285E-02	3.10065E+00
3.70626E-02	3.07395E+00
3.70853E-02	3.05616E+00
3.71080E-02	3.03838E+00
3.71308E-02	3.02062E+00
3.71535E-02	3.00288E+00
3.71762E-02	2.98515E+00
3.71933E-02	2.97464E+00
3.72103E-02	2.96415E+00
3.72274E-02	2.95369E+00
3.72444E-02	2.94325E+00
3.72558E-02	2.93631E+00
3.72672E-02	2.92939E+00
3.72785E-02	2.92608E+00
3.72899E-02	2.92280E+00
3.73013E-02	2.91954E+00
3.73126E-02	2.91633E+00
3.73212E-02	2.91394E+00
3.73297E-02	2.91408E+00
3.73382E-02	2.91734E+00
3.73468E-02	2.92064E+00
3.73553E-02	2.92399E+00
3.73634E-02	2.92723E+00
3.73638E-02	2.92740E+00
3.73713E-02	2.93620E+00
3.73765E-02	2.94244E+00
3.73818E-02	2.94871E+00
3.73857E-02	2.95341E+00
3.73870E-02	2.95626E+00
3.73923E-02	2.96741E+00
3.73976E-02	2.97862E+00
3.74015E-02	2.98699E+00
3.74022E-02	2.98964E+00
3.74064E-02	3.00365E+00
3.74105E-02	3.01771E+00
3.74146E-02	3.03183E+00
3.74172E-02	3.04087E+00
3.74187E-02	3.04833E+00
3.74228E-02	3.06898E+00
3.74270E-02	3.08972E+00
3.74275E-02	3.09223E+00
3.74311E-02	3.11725E+00
3.74346E-02	3.14138E+00
3.74377E-02	3.16313E+00
3.74388E-02	3.17350E+00
3.74417E-02	3.19951E+00
3.74445E-02	3.22561E+00
3.74474E-02	3.25787E+00
3.74502E-02	3.29023E+00
3.74530E-02	3.32988E+00
3.74559E-02	3.36966E+00
3.74582E-02	3.40906E+00
3.74604E-02	3.44856E+00
3.74616E-02	3.46837E+00
3.74627E-02	3.49240E+00
3.74650E-02	3.54058E+00
3.74658E-02	3.55870E+00
3.74672E-02	3.59434E+00
3.74695E-02	3.65154E+00
3.74697E-02	3.65513E+00
3.74718E-02	3.71823E+00
3.74733E-02	3.76255E+00
3.74741E-02	3.78986E+00
3.74758E-02	3.85112E+00
3.74769E-02	3.88957E+00
3.74776E-02	3.91684E+00
3.74793E-02	3.98991E+00
3.74805E-02	4.04114E+00
3.74811E-02	4.06755E+00
3.74828E-02	4.15557E+00
3.74842E-02	4.22374E+00
3.74846E-02	4.24779E+00
3.74863E-02	4.35370E+00
3.74874E-02	4.41762E+00
3.74881E-02	4.46692E+00
3.74894E-02	4.56479E+00
3.74897E-02	4.58401E+00
3.74908E-02	4.67439E+00
3.74920E-02	4.77545E+00
3.74922E-02	4.78884E+00
3.74936E-02	4.91903E+00
3.74944E-02	4.99710E+00
3.74949E-02	5.05799E+00
3.74963E-02	5.20983E+00
3.74967E-02	5.25537E+00
3.74977E-02	5.37673E+00
3.74983E-02	5.45192E+00
3.74991E-02	5.56289E+00
3.75002E-02	5.72475E+00
3.75014E-02	5.90929E+00
3.75019E-02	6.00182E+00
3.75025E-02	6.10675E+00
3.75036E-02	6.31714E+00
3.75048E-02	6.55753E+00
3.75053E-02	6.67807E+00
3.75059E-02	6.81602E+00
3.75070E-02	7.09275E+00
3.75082E-02	7.40429E+00
3.75091E-02	7.67918E+00
3.75093E-02	7.74809E+00
3.75100E-02	7.97585E+00
3.75104E-02	8.12809E+00
3.75109E-02	8.29617E+00
3.75116E-02	8.54895E+00
3.75118E-02	8.64212E+00
3.75127E-02	9.01578E+00
3.75136E-02	9.43063E+00
3.75139E-02	9.53465E+00
3.75145E-02	9.88041E+00
3.75150E-02	1.01115E+01
3.75154E-02	1.03678E+01
3.75161E-02	1.07533E+01
3.75162E-02	1.08245E+01
3.75170E-02	1.13241E+01
3.75173E-02	1.14672E+01
3.75178E-02	1.18593E+01
3.75182E-02	1.20951E+01
3.75186E-02	1.24360E+01
3.75191E-02	1.27776E+01
3.75194E-02	1.30550E+01
3.75200E-02	1.35180E+01
3.75202E-02	1.37182E+01
3.75209E-02	1.43196E+01
3.75210E-02	1.44275E+01
3.75218E-02	1.51850E+01
3.75222E-02	1.55334E+01
3.75227E-02	1.61154E+01
3.75232E-02	1.66209E+01
3.75241E-02	1.76340E+01
3.75242E-02	1.77713E+01
3.75252E-02	1.90093E+01
3.75266E-02	2.07796E+01
3.75285E-02	2.33885E+01
3.75286E-02	2.36257E+01
3.75312E-02	2.73750E+01
3.75316E-02	2.79446E+01
3.75328E-02	2.95498E+01
3.75333E-02	3.01597E+01
3.75340E-02	3.10365E+01
3.75345E-02	3.16475E+01
3.75352E-02	3.23200E+01
3.75358E-02	3.29219E+01
3.75363E-02	3.34139E+01
3.75366E-02	3.36265E+01
3.75375E-02	3.42297E+01
3.75375E-02	3.42471E+01
3.75383E-02	3.46351E+01
3.75383E-02	3.46690E+01
3.75390E-02	3.48835E+01
3.75392E-02	3.49343E+01
3.75400E-02	3.50119E+01
3.75401E-02	3.50203E+01
3.75408E-02	3.49349E+01
3.75411E-02	3.49044E+01
3.75416E-02	3.47106E+01
3.75420E-02	3.45725E+01
3.75422E-02	3.44935E+01
3.75430E-02	3.40328E+01
3.75432E-02	3.38379E+01
3.75439E-02	3.33021E+01
3.75443E-02	3.29522E+01
3.75449E-02	3.24002E+01
3.75454E-02	3.18791E+01
3.75459E-02	3.12718E+01
3.75465E-02	3.06355E+01
3.75474E-02	2.95006E+01
3.75479E-02	2.87944E+01
3.75495E-02	2.65526E+01
3.75500E-02	2.58248E+01
3.75521E-02	2.29124E+01
3.75525E-02	2.22661E+01
3.75538E-02	2.05832E+01
3.75541E-02	2.01252E+01
3.75551E-02	1.88364E+01
3.75553E-02	1.86220E+01
3.75561E-02	1.76219E+01
3.75565E-02	1.72228E+01
3.75572E-02	1.64867E+01
3.75577E-02	1.58749E+01
3.75582E-02	1.54227E+01
3.75586E-02	1.49717E+01
3.75592E-02	1.44466E+01
3.75596E-02	1.41324E+01
3.75602E-02	1.35490E+01
3.75605E-02	1.33551E+01
3.75613E-02	1.26818E+01
3.75614E-02	1.26371E+01
3.75621E-02	1.20991E+01
3.75623E-02	1.19753E+01
3.75629E-02	1.15561E+01
3.75632E-02	1.13661E+01
3.75637E-02	1.10505E+01
3.75641E-02	1.08057E+01
3.75645E-02	1.05811E+01
3.75651E-02	1.02291E+01
3.75653E-02	1.01419E+01
3.75661E-02	9.73608E+00
3.75663E-02	9.64936E+00
3.75673E-02	9.17929E+00
3.75674E-02	9.12719E+00
3.75682E-02	8.79747E+00
3.75685E-02	8.65648E+00
3.75691E-02	8.44374E+00
3.75697E-02	8.23148E+00
3.75700E-02	8.11596E+00
3.75708E-02	7.84703E+00
3.75709E-02	7.81214E+00
3.75718E-02	7.53349E+00
3.75719E-02	7.49873E+00
3.75727E-02	7.28213E+00
3.75736E-02	7.03528E+00
3.75741E-02	6.92750E+00
3.75751E-02	6.68572E+00
3.75754E-02	6.63212E+00
3.75763E-02	6.44404E+00
3.75771E-02	6.27991E+00
3.75774E-02	6.21790E+00
3.75785E-02	6.01171E+00
3.75788E-02	5.97059E+00
3.75797E-02	5.82486E+00
3.75805E-02	5.69767E+00
3.75808E-02	5.64916E+00
3.75819E-02	5.48790E+00
3.75822E-02	5.45573E+00
3.75837E-02	5.27219E+00
3.75844E-02	5.17541E+00
3.75850E-02	5.10955E+00
3.75865E-02	4.96086E+00
3.75870E-02	4.90589E+00
3.75879E-02	4.82565E+00
3.75892E-02	4.69851E+00
3.75895E-02	4.67534E+00
3.75906E-02	4.58555E+00
3.75920E-02	4.47653E+00
3.75920E-02	4.47605E+00
3.75941E-02	4.33312E+00
3.75946E-02	4.30395E+00
3.75958E-02	4.23051E+00
3.75976E-02	4.12724E+00
3.75978E-02	4.11724E+00
3.75997E-02	4.01757E+00
3.76002E-02	3.99317E+00
3.76017E-02	3.92867E+00
3.76036E-02	3.84343E+00
3.76042E-02	3.82102E+00
3.76056E-02	3.76828E+00
3.76075E-02	3.69684E+00
3.76081E-02	3.67676E+00
3.76095E-02	3.63318E+00
3.76118E-02	3.56331E+00
3.76120E-02	3.55453E+00
3.76143E-02	3.49557E+00
3.76169E-02	3.42943E+00
3.76173E-02	3.41843E+00
3.76194E-02	3.37315E+00
3.76220E-02	3.31896E+00
3.76230E-02	3.29794E+00
3.76245E-02	3.27052E+00
3.76271E-02	3.22577E+00
3.76287E-02	3.19849E+00
3.76297E-02	3.18387E+00
3.76326E-02	3.14014E+00
3.76344E-02	3.11522E+00
3.76361E-02	3.09397E+00
3.76395E-02	3.05161E+00
3.76400E-02	3.04457E+00
3.76429E-02	3.01539E+00
3.76463E-02	2.98047E+00
3.76490E-02	2.95290E+00
3.76497E-02	2.94700E+00
3.76531E-02	2.91880E+00
3.76565E-02	2.89065E+00
3.76579E-02	2.87895E+00
3.76606E-02	2.86145E+00
3.76654E-02	2.83028E+00
3.76701E-02	2.79919E+00
3.76714E-02	2.79108E+00
3.76749E-02	2.77324E+00
3.76796E-02	2.74914E+00
3.76844E-02	2.72510E+00
3.76863E-02	2.71561E+00
3.76892E-02	2.70365E+00
3.76939E-02	2.68391E+00
3.76967E-02	2.67229E+00
3.76993E-02	2.66345E+00
3.77054E-02	2.64291E+00
3.77114E-02	2.62241E+00
3.77174E-02	2.60196E+00
3.77176E-02	2.60136E+00
3.77235E-02	2.58541E+00
3.77325E-02	2.56081E+00
3.77396E-02	2.54156E+00
3.77416E-02	2.53727E+00
3.77503E-02	2.51817E+00
3.77588E-02	2.49950E+00
3.77674E-02	2.48086E+00
3.77745E-02	2.46535E+00
3.77787E-02	2.45758E+00
3.77901E-02	2.43691E+00
3.78015E-02	2.41628E+00
3.78128E-02	2.39566E+00
3.78299E-02	2.36903E+00
3.78469E-02	2.34243E+00
3.78640E-02	2.31587E+00
3.78810E-02	2.28934E+00
3.79038E-02	2.25748E+00
3.79265E-02	2.22566E+00
3.79492E-02	2.19386E+00
3.79720E-02	2.16208E+00
3.79947E-02	2.13031E+00
3.80288E-02	2.08269E+00
3.80629E-02	2.03510E+00
3.80856E-02	2.00338E+00
3.81311E-02	1.93998E+00
3.81766E-02	1.87661E+00
3.81993E-02	1.84494E+00
3.82221E-02	1.81165E+00
3.82675E-02	1.74509E+00
3.83016E-02	1.69519E+00
3.83357E-02	1.64532E+00
3.83698E-02	1.59278E+00
3.84039E-02	1.54028E+00
3.84494E-02	1.47030E+00
3.84949E-02	1.40037E+00
3.85062E-02	1.38258E+00
3.85403E-02	1.32922E+00
3.85744E-02	1.27590E+00
3.86142E-02	1.21375E+00
3.86426E-02	1.16939E+00
3.86711E-02	1.12506E+00
3.86995E-02	1.08314E+00
3.87279E-02	1.04125E+00
3.87563E-02	1.00233E+00
3.87705E-02	9.82900E-01
3.87847E-02	9.65300E-01
3.88132E-02	9.30158E-01
3.88430E-02	8.98199E-01
3.88728E-02	8.71551E-01
3.88952E-02	8.55989E-01
3.89027E-02	8.52313E-01
3.89176E-02	8.45010E-01
3.89251E-02	8.42804E-01
3.89325E-02	8.40622E-01
3.89450E-02	8.39680E-01
3.89524E-02	8.39141E-01
3.89698E-02	8.42507E-01
3.89711E-02	8.42753E-01
3.89897E-02	8.52085E-01
3.89947E-02	8.56406E-01
3.90084E-02	8.68362E-01
3.90196E-02	8.81946E-01
3.90208E-02	8.83463E-01
3.90332E-02	9.02426E-01
3.90444E-02	9.23266E-01
3.90457E-02	9.25589E-01
3.90581E-02	9.53452E-01
3.90631E-02	9.66648E-01
3.90705E-02	9.86483E-01
3.90817E-02	1.02134E+00
3.90830E-02	1.02522E+00
3.90954E-02	1.07030E+00
3.91004E-02	1.09113E+00
3.91080E-02	1.12308E+00
3.91190E-02	1.17633E+00
3.91207E-02	1.18461E+00
3.91335E-02	1.25507E+00
3.91376E-02	1.28078E+00
3.91430E-02	1.31449E+00
3.91526E-02	1.38010E+00
3.91561E-02	1.40668E+00
3.91618E-02	1.44993E+00
3.91711E-02	1.52646E+00
3.91746E-02	1.55837E+00
3.91804E-02	1.61027E+00
3.91896E-02	1.70191E+00
3.91931E-02	1.74003E+00
3.91989E-02	1.80205E+00
3.92081E-02	1.91134E+00
3.92116E-02	1.95673E+00
3.92174E-02	2.03056E+00
3.92266E-02	2.16049E+00
3.92301E-02	2.21438E+00
3.92359E-02	2.30203E+00
3.92451E-02	2.45610E+00
3.92487E-02	2.51992E+00
3.92544E-02	2.62374E+00
3.92636E-02	2.80601E+00
3.92672E-02	2.88146E+00
3.92729E-02	3.00415E+00
3.92821E-02	3.21938E+00
3.92857E-02	3.30837E+00
3.92914E-02	3.45310E+00
3.93006E-02	3.70671E+00
3.93042E-02	3.81148E+00
3.93099E-02	3.98185E+00
3.93192E-02	4.28009E+00
3.93227E-02	4.40313E+00
3.93284E-02	4.60323E+00
3.93377E-02	4.95306E+00
3.93408E-02	5.08217E+00
3.93469E-02	5.33154E+00
3.93558E-02	5.72411E+00
3.93588E-02	5.86480E+00
3.93645E-02	6.13828E+00
3.93732E-02	6.58360E+00
3.93767E-02	6.77398E+00
3.93820E-02	7.06073E+00
3.93881E-02	7.41824E+00
3.93907E-02	7.57182E+00
3.94014E-02	8.25291E+00
3.94022E-02	8.30747E+00
3.94108E-02	8.88823E+00
3.94113E-02	8.92798E+00
3.94178E-02	9.40580E+00
3.94212E-02	9.65450E+00
3.94221E-02	9.72374E+00
3.94248E-02	9.94077E+00
3.94264E-02	1.00715E+01
3.94275E-02	1.01592E+01
3.94286E-02	1.02475E+01
3.94294E-02	1.03142E+01
3.94303E-02	1.03817E+01
3.94308E-02	1.04271E+01
3.94311E-02	1.04516E+01
3.94314E-02	1.04754E+01
3.94319E-02	1.05268E+01
3.94324E-02	1.05788E+01
3.94330E-02	1.06317E+01
3.94335E-02	1.06855E+01
3.94339E-02	1.07265E+01
3.94344E-02	1.07681E+01
3.94348E-02	1.08104E+01
3.94352E-02	1.08535E+01
3.94356E-02	1.08975E+01
3.94360E-02	1.09424E+01
3.94360E-02	1.09484E+01
3.94364E-02	1.09936E+01
3.94368E-02	1.10466E+01
3.94372E-02	1.11008E+01
3.94376E-02	1.11560E+01
3.94380E-02	1.12124E+01
3.94384E-02	1.12700E+01
3.94389E-02	1.13288E+01
3.94393E-02	1.13889E+01
3.94398E-02	1.14691E+01
3.94403E-02	1.15496E+01
3.94408E-02	1.16320E+01
3.94414E-02	1.17221E+01
3.94421E-02	1.18600E+01
3.94435E-02	1.20942E+01
3.94448E-02	1.23287E+01
3.94455E-02	1.24665E+01
3.94464E-02	1.26098E+01
3.94470E-02	1.27048E+01
3.94475E-02	1.27922E+01
3.94480E-02	1.28620E+01
3.94483E-02	1.29086E+01
3.94485E-02	1.29281E+01
3.94490E-02	1.29877E+01
3.94496E-02	1.30450E+01
3.94500E-02	1.30847E+01
3.94506E-02	1.31379E+01
3.94512E-02	1.31821E+01
3.94518E-02	1.32230E+01
3.94520E-02	1.32340E+01
3.94524E-02	1.32475E+01
3.94530E-02	1.32648E+01
3.94535E-02	1.32759E+01
3.94541E-02	1.32859E+01
3.94550E-02	1.32947E+01
3.94561E-02	1.33008E+01
3.94577E-02	1.33084E+01
3.94585E-02	1.33147E+01
3.94590E-02	1.33207E+01
3.94596E-02	1.33285E+01
3.94601E-02	1.33381E+01
3.94606E-02	1.33497E+01
3.94608E-02	1.33531E+01
3.94611E-02	1.33648E+01
3.94616E-02	1.33860E+01
3.94621E-02	1.34090E+01
3.94626E-02	1.34339E+01
3.94631E-02	1.34605E+01
3.94636E-02	1.34888E+01
3.94641E-02	1.35186E+01
3.94642E-02	1.35207E+01
3.94646E-02	1.35559E+01
3.94651E-02	1.35950E+01
3.94656E-02	1.36352E+01
3.94662E-02	1.36766E+01
3.94667E-02	1.37189E+01
3.94672E-02	1.37621E+01
3.94677E-02	1.38060E+01
3.94683E-02	1.38656E+01
3.94690E-02	1.39261E+01
3.94697E-02	1.39874E+01
3.94700E-02	1.40122E+01
3.94704E-02	1.40529E+01
3.94714E-02	1.41557E+01
3.94726E-02	1.42800E+01
3.94735E-02	1.43702E+01
3.94752E-02	1.45514E+01
3.94770E-02	1.47331E+01
3.94805E-02	1.50973E+01
3.94816E-02	1.52095E+01
3.94858E-02	1.56711E+01
3.94990E-02	1.71315E+01
3.94998E-02	1.72256E+01
3.95279E-02	2.04881E+01
3.95473E-02	2.27457E+01
3.95495E-02	2.29964E+01
3.95603E-02	2.41745E+01
3.95682E-02	2.50340E+01
3.95733E-02	2.55400E+01
3.95796E-02	2.61749E+01
3.95841E-02	2.65744E+01
3.95911E-02	2.72071E+01
3.95970E-02	2.76772E+01
3.96025E-02	2.81127E+01
3.96100E-02	2.86076E+01
3.96144E-02	2.89013E+01
3.96230E-02	2.93452E+01
3.96267E-02	2.95416E+01
3.96359E-02	2.98843E+01
3.96391E-02	3.00009E+01
3.96489E-02	3.02224E+01
3.96514E-02	3.02782E+01
3.96640E-02	3.03668E+01
3.96662E-02	3.03819E+01
3.96783E-02	3.02948E+01
3.96791E-02	3.02795E+01
3.96905E-02	3.00654E+01
3.97018E-02	2.97221E+01
3.97067E-02	2.95750E+01
3.97229E-02	2.89220E+01
3.97440E-02	2.79117E+01
3.97515E-02	2.74915E+01
3.97720E-02	2.63514E+01
3.97828E-02	2.57516E+01
3.97915E-02	2.52607E+01
3.98109E-02	2.41568E+01
3.98304E-02	2.30536E+01
3.98347E-02	2.28085E+01
3.98498E-02	2.20077E+01
3.98606E-02	2.14359E+01
3.98693E-02	2.10104E+01
3.98866E-02	2.01598E+01
3.98887E-02	2.00620E+01
3.99017E-02	1.94760E+01
3.99125E-02	1.89879E+01
3.99211E-02	1.86311E+01
3.99384E-02	1.79178E+01
3.99406E-02	1.78367E+01
3.99600E-02	1.71075E+01
3.99643E-02	1.69455E+01
3.99795E-02	1.64304E+01
3.99903E-02	1.60626E+01
3.99989E-02	1.57957E+01
4.00162E-02	1.52620E+01
4.00183E-02	1.52014E+01
4.00378E-02	1.46559E+01
4.00421E-02	1.45348E+01
4.00572E-02	1.41492E+01
4.00680E-02	1.38740E+01
4.00767E-02	1.36732E+01
4.00940E-02	1.32718E+01
4.00961E-02	1.32270E+01
4.01156E-02	1.28238E+01
4.01329E-02	1.24656E+01
4.01350E-02	1.24263E+01
4.01545E-02	1.20730E+01
4.01718E-02	1.17590E+01
4.01739E-02	1.17244E+01
4.01934E-02	1.14129E+01
4.02106E-02	1.11362E+01
4.02193E-02	1.10135E+01
4.02452E-02	1.06457E+01
4.02495E-02	1.05844E+01
4.02711E-02	1.03113E+01
4.02884E-02	1.00929E+01
4.02971E-02	9.99513E+00
4.03230E-02	9.70178E+00
4.03273E-02	9.65290E+00
4.03489E-02	9.43650E+00
4.03749E-02	9.17689E+00
4.03792E-02	9.13363E+00
4.04008E-02	8.94410E+00
4.04267E-02	8.71672E+00
4.04310E-02	8.67883E+00
4.04548E-02	8.49355E+00
4.04764E-02	8.32515E+00
4.04850E-02	8.26529E+00
4.05175E-02	8.04086E+00
4.05347E-02	7.92117E+00
4.05693E-02	7.71046E+00
4.05974E-02	7.53930E+00
4.06255E-02	7.38732E+00
4.06525E-02	7.24123E+00
4.06795E-02	7.11231E+00
4.07065E-02	6.98343E+00
4.07308E-02	6.86747E+00
4.07416E-02	6.82297E+00
4.07659E-02	6.72288E+00
4.07902E-02	6.62284E+00
4.08017E-02	6.57561E+00
4.08199E-02	6.50063E+00
4.08253E-02	6.48143E+00
4.08456E-02	6.40952E+00
4.08591E-02	6.36160E+00
4.08726E-02	6.31373E+00
4.08861E-02	6.26589E+00
4.08962E-02	6.23004E+00
4.09005E-02	6.21484E+00
4.09064E-02	6.19743E+00
4.09151E-02	6.17131E+00
4.09239E-02	6.14523E+00
4.09326E-02	6.11919E+00
4.09414E-02	6.09320E+00
4.09472E-02	6.07592E+00
4.09531E-02	6.05867E+00
4.09586E-02	6.04242E+00
4.09641E-02	6.02622E+00
4.09696E-02	6.01006E+00
4.09738E-02	5.99775E+00
4.09751E-02	5.99496E+00
4.09806E-02	5.98317E+00
4.09848E-02	5.97437E+00
4.09889E-02	5.96564E+00
4.09930E-02	5.95697E+00
4.09972E-02	5.94837E+00
4.10004E-02	5.94169E+00
4.10036E-02	5.93507E+00
4.10069E-02	5.92853E+00
4.10075E-02	5.92724E+00
4.10101E-02	5.92556E+00
4.10134E-02	5.92356E+00
4.10166E-02	5.92166E+00
4.10199E-02	5.91990E+00
4.10223E-02	5.91867E+00
4.10254E-02	5.91726E+00
4.10276E-02	5.91633E+00
4.10299E-02	5.91552E+00
4.10309E-02	5.91522E+00
4.10322E-02	5.91818E+00
4.10345E-02	5.92349E+00
4.10367E-02	5.92897E+00
4.10390E-02	5.93465E+00
4.10407E-02	5.93906E+00
4.10429E-02	5.94494E+00
4.10445E-02	5.94948E+00
4.10461E-02	5.95965E+00
4.10477E-02	5.97002E+00
4.10494E-02	5.98061E+00
4.10510E-02	5.99147E+00
4.10526E-02	6.00955E+00
4.10542E-02	6.02797E+00
4.10554E-02	6.04111E+00
4.10565E-02	6.05446E+00
4.10573E-02	6.06418E+00
4.10576E-02	6.07014E+00
4.10588E-02	6.09128E+00
4.10599E-02	6.11273E+00
4.10610E-02	6.13455E+00
4.10619E-02	6.15201E+00
4.10622E-02	6.15861E+00
4.10633E-02	6.18987E+00
4.10642E-02	6.21481E+00
4.10650E-02	6.23782E+00
4.10651E-02	6.24092E+00
4.10660E-02	6.27548E+00
4.10669E-02	6.31052E+00
4.10678E-02	6.34611E+00
4.10682E-02	6.36395E+00
4.10687E-02	6.38863E+00
4.10696E-02	6.43799E+00
4.10705E-02	6.48819E+00
4.10707E-02	6.50232E+00
4.10712E-02	6.53790E+00
4.10719E-02	6.59213E+00
4.10723E-02	6.62413E+00
4.10727E-02	6.65277E+00
4.10734E-02	6.72205E+00
4.10741E-02	6.78653E+00
4.10741E-02	6.79391E+00
4.10747E-02	6.85981E+00
4.10752E-02	6.92658E+00
4.10754E-02	6.94757E+00
4.10758E-02	7.00419E+00
4.10763E-02	7.08731E+00
4.10767E-02	7.14922E+00
4.10770E-02	7.19068E+00
4.10776E-02	7.30963E+00
4.10781E-02	7.40016E+00
4.10781E-02	7.40405E+00
4.10785E-02	7.50814E+00
4.10790E-02	7.61173E+00
4.10790E-02	7.61919E+00
4.10795E-02	7.74736E+00
4.10799E-02	7.85633E+00
4.10799E-02	7.88062E+00
4.10804E-02	8.03351E+00
4.10809E-02	8.18834E+00
4.10809E-02	8.19301E+00
4.10814E-02	8.36935E+00
4.10818E-02	8.53353E+00
4.10819E-02	8.56722E+00
4.10824E-02	8.79141E+00
4.10827E-02	8.93184E+00
4.10828E-02	9.03060E+00
4.10833E-02	9.29248E+00
4.10835E-02	9.39571E+00
4.10838E-02	9.57928E+00
4.10843E-02	9.88336E+00
4.10844E-02	9.93252E+00
4.10848E-02	1.02180E+01
4.10850E-02	1.03349E+01
4.10853E-02	1.05832E+01
4.10858E-02	1.09600E+01
4.10859E-02	1.10641E+01
4.10865E-02	1.15907E+01
4.10866E-02	1.16617E+01
4.10872E-02	1.21674E+01
4.10874E-02	1.24424E+01
4.10878E-02	1.27836E+01
4.10883E-02	1.33002E+01
4.10884E-02	1.34389E+01
4.10889E-02	1.40447E+01
4.10891E-02	1.42324E+01
4.10896E-02	1.48378E+01
4.10903E-02	1.57533E+01
4.10905E-02	1.60791E+01
4.10919E-02	1.79399E+01
4.10920E-02	1.81059E+01
4.10935E-02	2.00473E+01
4.10940E-02	2.07086E+01
4.10945E-02	2.13282E+01
4.10951E-02	2.20931E+01
4.10954E-02	2.25115E+01
4.10959E-02	2.30591E+01
4.10963E-02	2.34215E+01
4.10968E-02	2.38926E+01
4.10971E-02	2.41830E+01
4.10977E-02	2.46210E+01
4.10977E-02	2.46363E+01
4.10983E-02	2.49409E+01
4.10984E-02	2.50170E+01
4.10988E-02	2.51792E+01
4.10991E-02	2.52736E+01
4.10994E-02	2.53283E+01
4.10999E-02	2.54100E+01
4.11000E-02	2.54141E+01
4.11000E-02	2.54145E+01
4.11006E-02	2.53555E+01
4.11008E-02	2.53310E+01
4.11012E-02	2.51907E+01
4.11017E-02	2.50209E+01
4.11020E-02	2.48607E+01
4.11023E-02	2.46684E+01
4.11028E-02	2.43503E+01
4.11033E-02	2.39504E+01
4.11035E-02	2.37276E+01
4.11042E-02	2.30136E+01
4.11050E-02	2.21781E+01
4.11052E-02	2.18961E+01
4.11057E-02	2.12723E+01
4.11066E-02	2.01185E+01
4.11067E-02	2.00086E+01
4.11092E-02	1.66414E+01
4.11095E-02	1.62577E+01
4.11101E-02	1.54281E+01
4.11107E-02	1.47074E+01
4.11108E-02	1.46108E+01
4.11114E-02	1.38442E+01
4.11115E-02	1.37493E+01
4.11121E-02	1.31264E+01
4.11123E-02	1.28620E+01
4.11127E-02	1.24943E+01
4.11131E-02	1.20496E+01
4.11133E-02	1.19011E+01
4.11139E-02	1.13506E+01
4.11140E-02	1.13144E+01
4.11145E-02	1.08523E+01
4.11148E-02	1.06568E+01
4.11151E-02	1.03917E+01
4.11156E-02	1.00752E+01
4.11156E-02	1.00716E+01
4.11161E-02	9.76939E+00
4.11163E-02	9.60553E+00
4.11165E-02	9.48270E+00
4.11170E-02	9.21745E+00
4.11173E-02	9.06398E+00
4.11175E-02	8.96946E+00
4.11180E-02	8.74453E+00
4.11183E-02	8.60497E+00
4.11185E-02	8.53341E+00
4.11189E-02	8.34359E+00
4.11193E-02	8.21798E+00
4.11195E-02	8.13372E+00
4.11200E-02	7.96840E+00
4.11202E-02	7.89221E+00
4.11205E-02	7.81713E+00
4.11210E-02	7.67817E+00
4.11212E-02	7.61834E+00
4.11215E-02	7.55167E+00
4.11220E-02	7.43504E+00
4.11222E-02	7.37888E+00
4.11225E-02	7.32801E+00
4.11230E-02	7.23005E+00
4.11232E-02	7.17793E+00
4.11235E-02	7.14057E+00
4.11241E-02	7.03420E+00
4.11247E-02	6.94945E+00
4.11248E-02	6.93350E+00
4.11253E-02	6.86862E+00
4.11259E-02	6.79183E+00
4.11263E-02	6.74126E+00
4.11265E-02	6.72094E+00
4.11271E-02	6.66082E+00
4.11277E-02	6.60145E+00
4.11283E-02	6.54283E+00
4.11285E-02	6.52727E+00
4.11294E-02	6.46603E+00
4.11302E-02	6.40566E+00
4.11304E-02	6.39075E+00
4.11310E-02	6.35590E+00
4.11318E-02	6.31291E+00
4.11325E-02	6.27043E+00
4.11334E-02	6.22007E+00
4.11335E-02	6.21576E+00
4.11346E-02	6.17337E+00
4.11356E-02	6.13156E+00
4.11365E-02	6.09440E+00
4.11366E-02	6.09118E+00
4.11376E-02	6.05950E+00
4.11386E-02	6.02821E+00
4.11398E-02	5.99188E+00
4.11403E-02	5.97737E+00
4.11412E-02	5.95740E+00
4.11426E-02	5.92705E+00
4.11440E-02	5.89711E+00
4.11453E-02	5.86751E+00
4.11459E-02	5.85503E+00
4.11467E-02	5.84273E+00
4.11481E-02	5.82156E+00
