E(MeV)	"U-238(N,TOT)"
8.57095E-03	11.8514
8.57155E-03	11.7216
8.57200E-03	11.6626
8.57244E-03	11.6197
8.57288E-03	11.5841
8.57350E-03	11.5389
8.57453E-03	11.4699
8.57663E-03	11.3584
8.57736E-03	11.3219
8.57787E-03	11.2995
8.57837E-03	11.2855
8.57883E-03	11.2948
8.57931E-03	11.3621
8.57983E-03	11.5106
8.58053E-03	11.9158
8.58249E-03	13.8733
8.58370E-03	14.5526
8.58470E-03	13.901
8.58614E-03	11.8294
8.58677E-03	11.1756
8.58726E-03	10.8516
8.58770E-03	10.6542
8.58813E-03	10.53
8.58856E-03	10.4209
8.58900E-03	10.3221
8.58941E-03	10.235
8.58985E-03	10.1517
8.59030E-03	10.0846
8.59071E-03	10.0875
8.59109E-03	10.2179
8.59151E-03	10.5979
8.59204E-03	11.6052
8.59282E-03	14.2874
8.59381E-03	18.2709
8.59440E-03	19.4413
8.59499E-03	19.0832
8.59618E-03	15.6871
8.59690E-03	13.8347
8.59785E-03	12.471
8.59925E-03	11.5658
8.60002E-03	11.2918
8.60059E-03	11.1498
8.60106E-03	11.054
8.60157E-03	10.98
8.60238E-03	10.8792
8.60399E-03	10.6858
8.60534E-03	10.4808
8.60648E-03	10.2813
8.60710E-03	10.175
8.60759E-03	10.1001
8.60800E-03	10.0525
8.60842E-03	10.0295
8.60888E-03	10.0966
8.60934E-03	10.3175
8.60989E-03	10.9204
8.61049E-03	12.1386
8.61151E-03	15.4726
8.61238E-03	19.3365
8.61337E-03	23.7605
8.61416E-03	25.3083
8.61511E-03	22.9895
8.61618E-03	17.7423
8.61703E-03	14.5468
8.61785E-03	12.859
8.61866E-03	11.9616
8.61924E-03	11.5779
8.61974E-03	11.359
8.62023E-03	11.2013
8.62073E-03	11.0785
8.62124E-03	11.0006
8.62214E-03	10.9275
8.62355E-03	10.8712
8.62458E-03	10.6602
8.62610E-03	10.2028
8.62671E-03	10.0469
8.62727E-03	9.92348
8.62780E-03	9.81917
8.62847E-03	9.69238
8.62990E-03	9.38824
8.63193E-03	8.82327
8.63349E-03	8.17841
8.63453E-03	7.58477
8.63523E-03	7.13172
8.63567E-03	6.89732
8.63607E-03	6.87267
8.63642E-03	7.16724
8.63673E-03	7.84332
8.63712E-03	9.52275
8.63750E-03	12.4944
8.63793E-03	17.4941
8.63890E-03	35.0754
8.63950E-03	45.853
8.63999E-03	51.1864
8.64045E-03	51.9182
8.64137E-03	42.8779
8.64216E-03	31.7371
8.64267E-03	26.2242
8.64318E-03	22.6367
8.64397E-03	19.8456
8.64486E-03	18.195
8.64647E-03	15.2875
8.64787E-03	13.5116
8.64887E-03	12.7541
8.64955E-03	12.3767
8.65011E-03	12.1427
8.65055E-03	11.9875
8.65099E-03	11.8713
8.65149E-03	11.778
8.65205E-03	11.7481
8.65297E-03	11.9561
8.65435E-03	12.6723
8.65555E-03	14.5163
8.65681E-03	19.2585
8.65755E-03	21.2792
8.65824E-03	21.0441
8.65934E-03	17.4649
8.66017E-03	14.7852
8.66067E-03	13.7026
8.66114E-03	13.0171
8.66170E-03	12.5285
8.66220E-03	12.2622
8.66274E-03	12.0692
8.66328E-03	11.9309
8.66461E-03	11.743
8.66568E-03	11.6259
8.66700E-03	11.3894
8.66810E-03	11.208
8.66876E-03	11.1174
8.66942E-03	11.0369
8.67002E-03	10.9789
8.67115E-03	10.8743
8.67626E-03	10.4075
8.67746E-03	10.2879
8.67805E-03	10.2286
8.67852E-03	10.185
8.67902E-03	10.146
8.67952E-03	10.1227
8.68018E-03	10.1317
8.68138E-03	10.3251
8.68251E-03	10.5166
8.68360E-03	10.3624
8.68484E-03	9.95168
8.68546E-03	9.78201
8.68595E-03	9.67833
8.68641E-03	9.59431
8.68684E-03	9.52689
8.68743E-03	9.44231
8.68886E-03	9.24544
8.69282E-03	8.64932
8.69490E-03	8.2576
8.69562E-03	8.10303
8.69619E-03	7.989
8.69671E-03	7.90405
8.69728E-03	7.83941
8.69801E-03	7.85278
8.69961E-03	8.10523
8.70058E-03	7.85333
8.70206E-03	6.59497
8.70312E-03	5.62872
8.70376E-03	5.10186
8.70441E-03	4.59674
8.70507E-03	4.06888
8.70590E-03	3.3596
8.70673E-03	2.71711
8.70721E-03	2.57448
8.70758E-03	2.77909
8.70793E-03	3.43819
8.70827E-03	4.84218
8.70858E-03	7.06637
8.70890E-03	10.6352
8.70924E-03	16.4028
8.70967E-03	27.049
8.71014E-03	43.3151
8.71106E-03	83.9097
8.71168E-03	107.923
8.71213E-03	117.482
8.71257E-03	118.783
8.71323E-03	106.931
8.71429E-03	72.8006
8.71488E-03	56.1296
8.71528E-03	47.3641
8.71568E-03	40.8293
8.71602E-03	36.6043
8.71656E-03	31.9555
8.71738E-03	27.9814
8.71830E-03	25.5307
8.71917E-03	23.5449
8.72064E-03	20.289
8.72143E-03	19.0303
8.72339E-03	17.1215
8.72448E-03	16.3829
8.72511E-03	16.035
8.72585E-03	15.6732
8.72798E-03	14.8084
8.72898E-03	14.4608
8.73036E-03	14.1264
8.73132E-03	14.3196
8.73197E-03	15.1611
8.73322E-03	18.789
8.73403E-03	20.804
8.73461E-03	20.9423
8.73554E-03	19.0565
8.73640E-03	16.7602
8.73699E-03	15.5868
8.73735E-03	15.0966
8.73781E-03	14.6577
8.73823E-03	14.3767
8.73864E-03	14.1816
8.73914E-03	14.0035
8.73988E-03	13.7976
8.74083E-03	13.586
8.74141E-03	13.4834
8.74199E-03	13.3951
8.74262E-03	13.3158
8.74331E-03	13.2625
8.74483E-03	13.2947
8.74713E-03	13.2721
8.74856E-03	13.2923
8.74992E-03	12.925
8.75083E-03	12.6374
8.75137E-03	12.5141
8.75191E-03	12.4171
8.75239E-03	12.3436
8.75292E-03	12.2712
8.75366E-03	12.1901
8.75489E-03	12.06
8.75560E-03	11.9863
8.75612E-03	11.9372
8.75663E-03	11.8942
8.75737E-03	11.8496
8.75890E-03	11.8086
8.76048E-03	11.705
8.76119E-03	11.7794
8.76188E-03	12.0852
8.76328E-03	13.1085
8.76434E-03	13.0449
8.76593E-03	11.7338
8.76802E-03	10.3405
8.76896E-03	9.65292
8.76944E-03	9.72508
8.76993E-03	10.5666
8.77039E-03	12.5234
8.77097E-03	17.0372
8.77191E-03	28.5916
8.77259E-03	36.3943
8.77311E-03	39.2906
8.77372E-03	38.0964
8.77483E-03	28.2376
8.77539E-03	23.1542
8.77584E-03	20.1304
8.77629E-03	18.0111
8.77672E-03	16.6556
8.77714E-03	15.7633
8.77755E-03	15.1775
8.77815E-03	14.6124
8.77901E-03	14.0797
8.78027E-03	13.5804
8.78097E-03	13.3678
8.78154E-03	13.2177
8.78206E-03	13.1118
8.78264E-03	13.0285
8.78321E-03	13.0072
8.78450E-03	13.2192
8.78681E-03	14.1037
8.78793E-03	13.9831
8.78948E-03	12.9204
8.79014E-03	12.5374
8.79081E-03	12.302
8.79119E-03	12.2387
8.79165E-03	12.2018
8.79204E-03	12.2285
8.79257E-03	12.3758
8.79308E-03	12.6781
8.79383E-03	13.4691
8.79525E-03	15.118
8.79612E-03	14.9046
8.79741E-03	13.4417
8.79811E-03	13.0744
8.79942E-03	13.4833
8.80025E-03	13.613
8.80157E-03	12.7915
8.80270E-03	11.9413
8.80327E-03	11.7014
8.80378E-03	11.5615
8.80413E-03	11.5028
8.80463E-03	11.4515
8.80515E-03	11.4102
8.80571E-03	11.3715
8.80682E-03	11.2978
8.80820E-03	11.2082
8.80884E-03	11.1685
8.80937E-03	11.1388
8.80990E-03	11.1163
8.81045E-03	11.1076
8.81117E-03	11.1306
8.81278E-03	11.2511
8.81369E-03	11.1857
8.81528E-03	10.8007
8.81601E-03	10.6459
8.81654E-03	10.5422
8.81705E-03	10.4575
8.81758E-03	10.3753
8.81816E-03	10.2622
8.81858E-03	10.1838
8.81902E-03	10.1114
8.81943E-03	10.0624
8.81984E-03	10.092
8.82028E-03	10.2999
8.82073E-03	10.7975
8.82136E-03	12.1839
8.82256E-03	16.4004
8.82330E-03	18.1755
8.82395E-03	18.0716
8.82518E-03	14.8971
8.82579E-03	13.3158
8.82630E-03	12.3691
8.82675E-03	11.8308
8.82718E-03	11.4793
8.82751E-03	11.2844
8.82788E-03	11.1311
8.82839E-03	10.9714
8.82904E-03	10.8201
8.83050E-03	10.5479
8.83433E-03	9.88968
8.83738E-03	9.23038
8.83930E-03	8.61337
8.84023E-03	8.21128
8.84089E-03	7.90057
8.84141E-03	7.6726
8.84185E-03	7.55403
8.84227E-03	7.60042
8.84269E-03	7.96642
8.84317E-03	9.01541
8.84363E-03	11.0736
8.84416E-03	15.1812
8.84482E-03	23.6498
8.84565E-03	37.983
8.84623E-03	47.4688
8.84683E-03	52.7543
8.84738E-03	52.0587
8.84835E-03	40.4665
8.84906E-03	29.9507
8.84953E-03	24.542
8.85004E-03	20.2479
8.85045E-03	17.8557
8.85082E-03	16.3598
8.85134E-03	14.9209
8.85186E-03	13.9115
8.85237E-03	13.1622
8.85282E-03	12.6219
8.85324E-03	12.2496
8.85362E-03	12.103
8.85407E-03	12.284
8.85445E-03	12.98
8.85498E-03	15.0514
8.85577E-03	20.8186
8.85662E-03	28.5652
8.85720E-03	32.0978
8.85774E-03	32.594
8.85850E-03	29.0422
8.85947E-03	22.0074
8.85992E-03	19.3083
8.86037E-03	17.3662
8.86080E-03	16.0982
8.86122E-03	15.2598
8.86158E-03	14.7631
8.86211E-03	14.2804
8.86280E-03	13.8871
8.86435E-03	13.4217
8.86549E-03	13.3651
8.86726E-03	13.5015
8.86822E-03	13.1627
8.86969E-03	12.3353
8.87032E-03	12.0866
8.87092E-03	11.9206
8.87142E-03	11.8297
8.87191E-03	11.7503
8.87253E-03	11.6592
8.87384E-03	11.4693
8.87499E-03	11.3054
8.87568E-03	11.2123
8.87621E-03	11.1458
8.87674E-03	11.0946
8.87721E-03	11.0798
8.87788E-03	11.1251
8.87846E-03	11.3049
8.87942E-03	12.0025
8.88088E-03	13.1813
8.88172E-03	12.837
8.88309E-03	10.8226
8.88375E-03	9.92725
8.88436E-03	9.3028
8.88493E-03	8.83102
8.88542E-03	8.4732
8.88588E-03	8.15823
8.88631E-03	7.93353
8.88671E-03	7.8897
8.88710E-03	8.19655
8.88743E-03	8.90239
8.88783E-03	10.635
8.88828E-03	14.1782
8.88890E-03	22.1183
8.88998E-03	40.4152
8.89050E-03	46.7655
8.89110E-03	48.5797
8.89169E-03	44.649
8.89268E-03	32.1728
8.89323E-03	26.0003
8.89365E-03	22.4141
8.89408E-03	19.8691
8.89460E-03	17.8859
8.89522E-03	16.586
8.89640E-03	15.6826
8.89779E-03	15.3247
8.89882E-03	15.4238
8.90057E-03	16.2442
8.90141E-03	15.954
8.90317E-03	13.8958
8.90399E-03	13.1646
8.90457E-03	12.8535
8.90504E-03	12.6903
8.90556E-03	12.5775
8.90599E-03	12.5015
8.90645E-03	12.434
8.90710E-03	12.3623
8.90795E-03	12.2717
8.90855E-03	12.2174
8.90902E-03	12.1887
8.90943E-03	12.1723
8.90992E-03	12.1864
8.91042E-03	12.2599
8.91123E-03	12.5479
8.91286E-03	13.3884
8.91388E-03	13.29
8.91555E-03	12.2926
8.91654E-03	11.836
8.91733E-03	11.6121
8.91787E-03	11.5165
8.91836E-03	11.4621
8.91877E-03	11.4319
8.91923E-03	11.4166
8.91977E-03	11.4428
8.92057E-03	11.5812
8.92217E-03	11.9713
8.92358E-03	11.8941
8.92464E-03	12.2456
8.92605E-03	13.3495
8.92685E-03	13.3782
8.92833E-03	12.3362
8.92985E-03	11.5212
8.93150E-03	11.0065
8.93214E-03	10.8796
8.93266E-03	10.7951
8.93318E-03	10.722
8.93371E-03	10.6542
8.93459E-03	10.5462
8.93730E-03	10.1949
8.93954E-03	9.80301
8.94060E-03	9.55518
8.94126E-03	9.37247
8.94176E-03	9.20914
8.94230E-03	9.03833
8.94290E-03	8.86463
8.94357E-03	8.79547
8.94416E-03	9.11091
8.94469E-03	10.0493
8.94532E-03	12.6123
8.94637E-03	21.1489
8.94720E-03	28.5242
8.94783E-03	31.1839
8.94839E-03	30.3026
8.94949E-03	23.4394
8.95004E-03	20.2948
8.95072E-03	17.8998
8.95156E-03	16.6034
8.95249E-03	15.1992
8.95380E-03	12.4879
8.95455E-03	11.3436
8.95506E-03	10.8158
8.95555E-03	10.4585
8.95597E-03	10.2486
8.95639E-03	10.1089
8.95682E-03	10.0458
8.95737E-03	10.1415
8.95800E-03	10.5583
8.95930E-03	11.9384
8.96066E-03	12.2949
8.96148E-03	13.4573
8.96231E-03	19.0129
8.96287E-03	26.6363
8.96389E-03	45.5909
8.96459E-03	55.074
8.96516E-03	56.3633
8.96605E-03	47.3769
8.96676E-03	36.3926
8.96733E-03	28.9769
8.96775E-03	24.8504
8.96821E-03	21.6693
8.96863E-03	19.6512
8.96905E-03	18.3159
8.96964E-03	17.0831
8.97043E-03	16.0614
8.97132E-03	15.3159
8.97203E-03	14.8743
8.97257E-03	14.6079
8.97323E-03	14.3651
8.97453E-03	14.0621
8.97590E-03	13.7755
8.97748E-03	13.3817
8.97899E-03	13.2311
8.98033E-03	13.0087
8.98141E-03	12.7869
8.98203E-03	12.6919
8.98260E-03	12.6371
8.98383E-03	12.5992
8.98503E-03	12.5513
8.98655E-03	12.3054
8.98750E-03	12.1484
8.98807E-03	12.0768
8.98866E-03	12.0279
8.98916E-03	11.9934
8.98962E-03	11.9676
8.99022E-03	11.9438
8.99092E-03	11.9363
8.99271E-03	11.9812
8.99411E-03	12.0558
8.99502E-03	12.3471
8.99652E-03	13.0678
8.99746E-03	12.9132
8.99899E-03	11.8672
8.99968E-03	11.5356
9.00015E-03	11.4073
9.00063E-03	11.3434
9.00112E-03	11.329
9.00160E-03	11.3958
9.00229E-03	11.6506
9.00371E-03	12.5771
9.00466E-03	12.7784
9.00594E-03	11.988
9.00685E-03	11.4389
9.00773E-03	11.3455
9.00912E-03	11.4679
9.01040E-03	11.1119
9.01129E-03	10.7852
9.01185E-03	10.6579
9.01225E-03	10.6537
9.01263E-03	10.7661
9.01306E-03	11.0776
9.01362E-03	12.0054
9.01429E-03	14.014
9.01557E-03	19.0721
9.01631E-03	20.0065
9.01694E-03	18.7442
9.01790E-03	15.8079
9.01841E-03	15.6535
9.01894E-03	17.4338
9.01984E-03	23.7364
9.02051E-03	28.0782
9.02110E-03	29.2276
9.02183E-03	26.7729
9.02271E-03	21.3341
9.02323E-03	18.7975
9.02369E-03	17.497
9.02418E-03	17.1664
9.02523E-03	18.5769
9.02611E-03	19.2659
9.02708E-03	17.4428
9.02832E-03	13.6894
9.02891E-03	12.5092
9.02942E-03	11.8895
9.02988E-03	11.5516
9.03033E-03	11.3519
9.03076E-03	11.216
9.03124E-03	11.0958
9.03182E-03	10.9628
9.03235E-03	10.8508
9.03286E-03	10.7597
9.03338E-03	10.7048
9.03393E-03	10.7175
9.03449E-03	10.8959
9.03522E-03	11.5718
9.03639E-03	14.1946
9.03737E-03	16.9698
9.03815E-03	17.9072
9.03895E-03	16.9486
9.03999E-03	14.2888
9.04056E-03	13.0193
9.04113E-03	12.188
9.04162E-03	11.7717
9.04283E-03	11.3471
9.04383E-03	11.078
9.04533E-03	10.4764
9.04612E-03	10.1934
9.04678E-03	9.99583
9.04745E-03	9.82118
9.04814E-03	9.62943
9.04950E-03	9.2107
9.05054E-03	8.82015
9.05122E-03	8.51012
9.05191E-03	8.16035
9.05266E-03	7.7318
9.05367E-03	7.21126
9.05443E-03	7.44592
9.05503E-03	9.13717
9.05538E-03	11.2975
9.05586E-03	16.2406
9.05657E-03	27.9752
9.05751E-03	47.1174
9.05806E-03	54.6031
9.05862E-03	56.2578
9.05921E-03	51.6848
9.06010E-03	38.837
9.06075E-03	30.3252
9.06114E-03	26.6825
9.06170E-03	23.2971
9.06274E-03	20.5054
9.06362E-03	18.8547
9.06494E-03	16.1366
9.06563E-03	15.0698
9.06621E-03	14.4978
9.06668E-03	14.1661
9.06720E-03	13.9062
9.06766E-03	13.7343
9.06825E-03	13.5485
9.06903E-03	13.3599
9.06956E-03	13.2641
9.07002E-03	13.224
9.07039E-03	13.2683
9.07085E-03	13.4526
9.07132E-03	13.8831
9.07184E-03	14.8161
9.07255E-03	16.8723
9.07381E-03	20.845
9.07462E-03	21.0594
9.07552E-03	18.534
9.07670E-03	14.7118
9.07740E-03	13.5509
9.07820E-03	13.1292
9.07916E-03	13.5764
9.07986E-03	14.7854
9.08113E-03	18.5555
9.08190E-03	19.8077
9.08255E-03	19.144
9.08390E-03	14.8041
9.08454E-03	13.0532
9.08504E-03	12.2031
9.08553E-03	11.7051
9.08597E-03	11.4599
9.08644E-03	11.3102
9.08714E-03	11.2035
9.08840E-03	11.1287
9.09020E-03	11.3112
9.09105E-03	12.356
9.09207E-03	15.7222
9.09302E-03	19.5422
9.09373E-03	20.7219
9.09436E-03	19.9434
9.09553E-03	16.1901
9.09609E-03	14.6236
9.09651E-03	13.7627
9.09698E-03	13.0987
9.09736E-03	12.757
9.09772E-03	12.5259
9.09816E-03	12.3336
9.09874E-03	12.1471
9.09964E-03	11.9611
9.10084E-03	11.7913
9.10156E-03	11.7122
9.10210E-03	11.6572
9.10253E-03	11.6249
9.10301E-03	11.6156
9.10367E-03	11.6393
9.10442E-03	11.7513
9.10618E-03	12.4533
9.10767E-03	12.9729
9.10862E-03	12.6915
9.11014E-03	11.6275
9.11081E-03	11.3033
9.11130E-03	11.18
9.11177E-03	11.1161
9.11232E-03	11.1306
9.11325E-03	11.2689
9.11471E-03	11.4853
9.11565E-03	11.3543
9.11708E-03	10.921
9.11783E-03	10.7615
9.11833E-03	10.6911
9.11878E-03	10.6435
9.11926E-03	10.6049
9.11973E-03	10.5725
9.12023E-03	10.5406
9.12077E-03	10.5084
9.12132E-03	10.4805
9.12188E-03	10.4599
9.12257E-03	10.4531
9.12346E-03	10.4981
9.12453E-03	10.6828
9.12625E-03	11.2491
9.12735E-03	11.255
9.12885E-03	10.5098
9.12970E-03	10.1123
9.13031E-03	9.94118
9.13077E-03	9.84763
9.13124E-03	9.7733
9.13173E-03	9.70655
9.13234E-03	9.62859
9.13352E-03	9.46934
9.13565E-03	9.10586
9.13681E-03	8.83795
9.13742E-03	8.66429
9.13811E-03	8.43287
9.13872E-03	8.23098
9.13923E-03	8.10447
9.13972E-03	8.1354
9.14019E-03	8.48977
9.14073E-03	9.64164
9.14134E-03	12.4581
9.14235E-03	20.6197
9.14310E-03	26.8126
9.14358E-03	28.9359
9.14405E-03	28.9706
9.14481E-03	25.3424
9.14584E-03	18.1875
9.14633E-03	15.5362
9.14676E-03	13.8803
9.14723E-03	12.6607
9.14763E-03	11.9759
9.14812E-03	11.4129
9.14866E-03	10.9895
9.14922E-03	10.6881
9.14974E-03	10.5003
9.15015E-03	10.4309
9.15065E-03	10.4823
9.15112E-03	10.7602
9.15170E-03	11.6299
9.15241E-03	13.8012
9.15367E-03	19.9134
9.15445E-03	22.1754
9.15510E-03	21.3609
9.15609E-03	16.273
9.15694E-03	11.5375
9.15749E-03	9.48129
9.15794E-03	8.3638
9.15839E-03	7.62367
9.15887E-03	7.07169
9.15939E-03	6.62723
9.15998E-03	6.16311
9.16066E-03	5.62383
9.16132E-03	5.07285
9.16203E-03	4.54754
9.16258E-03	4.40837
9.16308E-03	4.87013
9.16345E-03	5.98467
9.16391E-03	8.90761
9.16429E-03	13.1172
9.16477E-03	21.8775
9.16549E-03	42.0313
9.16639E-03	72.1532
9.16692E-03	85.2116
9.16737E-03	90.3934
9.16786E-03	88.5331
9.16879E-03	69.8969
9.16946E-03	53.1957
9.16997E-03	42.6406
9.17045E-03	35.1857
9.17091E-03	30.0955
9.17134E-03	26.7552
9.17184E-03	24.0639
9.17234E-03	22.2633
9.17291E-03	20.9699
9.17357E-03	20.2067
9.17513E-03	20.2393
9.17615E-03	19.955
9.17773E-03	17.6366
9.17871E-03	16.199
9.17930E-03	15.6193
9.17974E-03	15.3269
9.18018E-03	15.1012
9.18065E-03	14.9661
9.18111E-03	14.8975
9.18180E-03	14.963
9.18334E-03	15.5567
9.18442E-03	15.5524
9.18588E-03	15.1209
9.18688E-03	15.4805
9.18860E-03	16.419
9.18968E-03	15.9906
9.19139E-03	13.8425
9.19205E-03	13.209
9.19260E-03	12.8884
9.19305E-03	12.746
9.19362E-03	12.6861
9.19434E-03	12.7557
9.19640E-03	13.0668
9.19847E-03	13.2318
9.19969E-03	13.1999
9.20100E-03	12.5612
9.20183E-03	12.1662
9.20236E-03	11.9794
9.20276E-03	11.8698
9.20324E-03	11.781
9.20379E-03	11.6981
9.20444E-03	11.6231
9.20561E-03	11.5682
9.20773E-03	11.6595
9.20881E-03	11.6126
9.20989E-03	11.1695
9.21130E-03	10.2448
9.21190E-03	9.87678
9.21245E-03	9.55113
9.21302E-03	9.21602
9.21355E-03	8.94511
9.21408E-03	8.85775
9.21458E-03	9.25493
9.21502E-03	10.3063
9.21552E-03	12.8982
9.21602E-03	17.2419
9.21700E-03	30.2603
9.21766E-03	38.3611
9.21815E-03	41.5686
9.21874E-03	41.0358
9.21976E-03	32.2507
9.22051E-03	24.8832
9.22104E-03	21.0263
9.22152E-03	18.6886
9.22193E-03	17.3405
9.22233E-03	16.4603
9.22283E-03	15.6946
9.22340E-03	15.117
9.22401E-03	14.697
9.22461E-03	14.3786
9.22524E-03	14.1506
9.22582E-03	14.0214
9.22672E-03	13.9565
9.22813E-03	13.9596
9.22933E-03	13.6525
9.23068E-03	13.105
9.23135E-03	12.9225
9.23195E-03	12.8095
9.23251E-03	12.7355
9.23373E-03	12.6404
9.23487E-03	12.5401
9.23630E-03	12.3158
9.23702E-03	12.2207
9.23771E-03	12.2154
9.23840E-03	12.3805
9.23922E-03	13.0186
9.24049E-03	14.875
9.24147E-03	15.9213
9.24242E-03	15.56
9.24354E-03	14.1218
9.24416E-03	13.4794
9.24459E-03	13.2272
9.24504E-03	13.1286
9.24571E-03	13.2872
9.24712E-03	14.2101
9.24814E-03	14.3264
9.24952E-03	13.3247
9.25034E-03	12.8224
9.25174E-03	12.5118
9.25346E-03	12.219
9.25450E-03	12.0474
9.25510E-03	11.9832
9.25562E-03	11.9426
9.25612E-03	11.9208
9.25665E-03	11.9017
9.25718E-03	11.8846
9.25830E-03	11.8507
9.26231E-03	11.7306
9.26854E-03	11.5741
9.27441E-03	11.4367
9.27654E-03	11.3871
9.27730E-03	11.3703
9.27776E-03	11.361
9.27823E-03	11.3543
9.27871E-03	11.3535
9.27914E-03	11.3623
9.27964E-03	11.3979
9.28032E-03	11.5038
9.28186E-03	11.8476
9.28289E-03	11.8308
9.28424E-03	11.5202
9.28471E-03	11.4747
9.28523E-03	11.5825
9.28589E-03	12.0188
9.28716E-03	13.6696
9.28804E-03	14.4861
9.28882E-03	14.2457
9.29009E-03	12.6286
9.29086E-03	11.8085
9.29140E-03	11.4891
9.29184E-03	11.3545
9.29222E-03	11.3102
9.29277E-03	11.3213
9.29344E-03	11.4611
9.29492E-03	11.8614
9.29593E-03	11.7971
9.29740E-03	11.2639
9.29810E-03	11.0622
9.29863E-03	10.971
9.29912E-03	10.9124
9.29953E-03	10.8728
9.29997E-03	10.8374
9.30043E-03	10.8038
9.30094E-03	10.7671
9.30148E-03	10.7161
9.30191E-03	10.6801
9.30227E-03	10.6544
9.30266E-03	10.6359
9.30312E-03	10.6379
9.30356E-03	10.706
9.30414E-03	10.9754
9.30493E-03	11.8096
9.30623E-03	13.7624
9.30694E-03	14.2519
9.30793E-03	13.7304
9.30887E-03	12.811
9.30963E-03	12.4066
9.31116E-03	12.5106
9.31259E-03	12.4745
9.31413E-03	11.7018
9.31504E-03	11.232
9.31568E-03	11.0401
9.31621E-03	10.9396
9.31659E-03	10.8894
9.31702E-03	10.8557
9.31745E-03	10.8293
9.31787E-03	10.807
9.31852E-03	10.7744
9.31962E-03	10.7215
9.32051E-03	10.6791
9.32106E-03	10.6544
9.32157E-03	10.6237
9.32208E-03	10.5971
9.32266E-03	10.5758
9.32345E-03	10.5701
9.32508E-03	10.6196
9.32600E-03	10.7329
9.32682E-03	11.116
9.32803E-03	12.4402
9.32894E-03	13.3712
9.32978E-03	13.4158
9.33093E-03	12.3606
9.33167E-03	11.6583
9.33217E-03	11.3122
9.33260E-03	11.0994
9.33301E-03	10.9748
9.33339E-03	10.8803
9.33377E-03	10.8212
9.33411E-03	10.7746
9.33456E-03	10.7351
9.33507E-03	10.6938
9.33554E-03	10.6571
9.33595E-03	10.6391
9.33649E-03	10.6231
9.33701E-03	10.6194
9.33769E-03	10.6358
9.33870E-03	10.6832
9.33938E-03	10.6881
9.33984E-03	10.6625
9.34020E-03	10.6269
9.34053E-03	10.5848
9.34090E-03	10.5323
9.34124E-03	10.4862
9.34153E-03	10.4515
9.34179E-03	10.4238
9.34207E-03	10.4028
9.34232E-03	10.3907
9.34266E-03	10.3862
9.34308E-03	10.3972
9.34354E-03	10.4252
9.34460E-03	10.5269
9.34524E-03	10.5863
9.34588E-03	10.5898
9.34649E-03	10.5353
9.34745E-03	10.3476
9.34799E-03	10.2278
9.34838E-03	10.1509
9.34871E-03	10.096
9.34903E-03	10.05
9.34930E-03	10.0155
9.34955E-03	9.98661
9.34978E-03	9.96179
9.34999E-03	9.94044
9.35026E-03	9.91452
9.35052E-03	9.8894
9.35076E-03	9.86702
9.35105E-03	9.84048
9.35135E-03	9.81234
9.35183E-03	9.76918
9.35249E-03	9.69395
9.35331E-03	9.6013
9.35385E-03	9.52987
9.35445E-03	9.44356
9.35493E-03	9.37786
9.35537E-03	9.30787
9.35594E-03	9.21573
9.35656E-03	9.095
9.35714E-03	8.96691
9.35767E-03	8.81623
9.35806E-03	8.6975
9.35850E-03	8.5658
9.35877E-03	8.51245
9.35905E-03	8.52216
9.35936E-03	8.64631
9.35963E-03	8.9154
9.35990E-03	9.38169
9.36016E-03	10.0971
9.36049E-03	11.3618
9.36084E-03	13.2979
9.36163E-03	19.3911
9.36226E-03	24.571
9.36275E-03	27.3638
9.36320E-03	28.3481
9.36372E-03	27.5175
9.36456E-03	23.3357
9.36524E-03	19.5678
9.36584E-03	16.9975
9.36625E-03	15.6289
9.36666E-03	14.5516
9.36708E-03	13.6496
9.36748E-03	12.9665
9.36789E-03	12.4159
9.36823E-03	12.0343
9.36863E-03	11.7049
9.36903E-03	11.4535
9.36936E-03	11.2858
9.36969E-03	11.1603
9.37002E-03	11.0477
9.37047E-03	10.9363
9.37099E-03	10.8142
9.37156E-03	10.6876
9.37266E-03	10.4842
9.37413E-03	10.2119
9.37532E-03	9.99101
9.37622E-03	9.80096
9.37678E-03	9.674
9.37731E-03	9.54345
9.37778E-03	9.41886
9.37829E-03	9.27708
9.37892E-03	9.1042
9.37983E-03	8.9455
9.38042E-03	9.17309
9.38099E-03	10.083
9.38156E-03	12.1372
9.38236E-03	17.38
9.38332E-03	25.06
9.38385E-03	27.728
9.38454E-03	27.8613
9.38542E-03	23.4568
9.38635E-03	17.81
9.38684E-03	15.5955
9.38726E-03	14.2776
9.38765E-03	13.4316
9.38806E-03	12.8214
9.38853E-03	12.3652
9.38906E-03	12.0239
9.38989E-03	11.6579
9.39115E-03	11.316
9.39278E-03	10.9942
9.39516E-03	10.6635
9.39797E-03	10.3497
9.40074E-03	10.0765
9.40178E-03	9.97604
9.40236E-03	9.92327
9.40282E-03	9.88664
9.40323E-03	9.87
9.40361E-03	9.88658
9.40406E-03	9.95026
9.40465E-03	10.1902
9.40531E-03	10.7335
9.40662E-03	12.3348
9.40754E-03	12.7353
9.40848E-03	11.8255
9.40987E-03	9.7595
9.41048E-03	9.19087
9.41092E-03	8.94552
9.41127E-03	8.83133
9.41170E-03	8.79458
9.41225E-03	8.92361
9.41292E-03	9.38159
9.41434E-03	10.9496
9.41534E-03	11.9257
