E(MeV)	Hf-179
1.03983E-04	169.105
1.03995E-04	158.265
1.03998E-04	155.584
1.04012E-04	142.995
1.04021E-04	135.064
1.04023E-04	133.564
1.04034E-04	125.048
1.04044E-04	117.733
1.04044E-04	117.403
1.04053E-04	110.903
1.04063E-04	104.463
1.04065E-04	103.308
1.04073E-04	98.4777
1.04083E-04	92.8719
1.04086E-04	91.1184
1.04093E-04	87.6773
1.04103E-04	82.845
1.04107E-04	80.6932
1.04113E-04	78.3755
1.04122E-04	74.2472
1.04128E-04	71.863
1.04132E-04	70.4338
1.04140E-04	67.6278
1.04149E-04	64.5569
1.04154E-04	63.1202
1.04158E-04	61.7309
1.04168E-04	59.1362
1.04177E-04	56.7125
1.04181E-04	55.5794
1.04186E-04	54.4894
1.04195E-04	52.455
1.04204E-04	50.5548
1.04209E-04	49.6665
1.04213E-04	48.8144
1.04222E-04	47.2229
1.04232E-04	45.7345
1.04236E-04	45.0372
1.04241E-04	44.3702
1.04250E-04	43.1218
1.04259E-04	41.951
1.04264E-04	41.4008
1.04268E-04	40.8763
1.04277E-04	39.8912
1.04288E-04	38.8373
1.04294E-04	38.285
1.04300E-04	37.7622
1.04311E-04	36.7908
1.04323E-04	35.8841
1.04329E-04	35.4591
1.04335E-04	35.0589
1.04346E-04	34.308
1.04364E-04	33.2613
1.04382E-04	32.3515
1.04399E-04	31.5075
1.04417E-04	30.7681
1.04434E-04	30.0736
1.04446E-04	29.6394
1.04458E-04	29.2338
1.04481E-04	28.4943
1.04492E-04	28.1539
1.04503E-04	27.8378
1.04525E-04	27.238
1.04559E-04	26.3878
1.04592E-04	25.6506
1.04626E-04	24.952
1.04659E-04	24.3341
1.04693E-04	23.7429
1.04737E-04	23.0474
1.04782E-04	22.3846
1.04826E-04	21.8059
1.04876E-04	21.1927
1.04892E-04	20.996
1.04925E-04	20.6318
1.04958E-04	20.2787
1.05023E-04	19.6464
1.05089E-04	19.0401
1.05155E-04	18.5092
1.05221E-04	17.9969
1.05286E-04	17.5421
1.05352E-04	17.1013
1.05427E-04	16.6573
1.05501E-04	16.2279
1.05522E-04	16.116
1.05576E-04	15.8387
1.05651E-04	15.472
1.05691E-04	15.2811
1.05726E-04	15.1302
1.05800E-04	14.8153
1.05861E-04	14.5707
1.05875E-04	14.5164
1.05950E-04	14.2466
1.06020E-04	14.0043
1.06030E-04	13.9715
1.06091E-04	13.789
1.06161E-04	13.5898
1.06231E-04	13.4059
1.06292E-04	13.2635
1.06302E-04	13.2415
1.06372E-04	13.108
1.06425E-04	13.0238
1.06478E-04	12.9557
1.06533E-04	12.9045
1.06573E-04	12.8823
1.06613E-04	12.875
1.06654E-04	12.8848
1.06694E-04	12.9145
1.06734E-04	12.9677
1.06774E-04	13.0487
1.06805E-04	13.131
1.06835E-04	13.2351
1.06862E-04	13.3528
1.06890E-04	13.4955
1.06918E-04	13.6675
1.06945E-04	13.8745
1.06966E-04	14.0571
1.06975E-04	14.1527
1.06987E-04	14.2722
1.07008E-04	14.5241
1.07028E-04	14.8149
1.07049E-04	15.1529
1.07051E-04	15.1885
1.07067E-04	15.5091
1.07084E-04	15.8895
1.07100E-04	16.2859
1.07101E-04	16.3262
1.07118E-04	16.8456
1.07129E-04	17.2347
1.07135E-04	17.449
1.07141E-04	17.6706
1.07152E-04	18.1588
1.07159E-04	18.4762
1.07163E-04	18.7048
1.07175E-04	19.3188
1.07182E-04	19.7792
1.07186E-04	20.0058
1.07197E-04	20.7831
1.07206E-04	21.4434
1.07209E-04	21.6508
1.07220E-04	22.6348
1.07224E-04	22.9984
1.07231E-04	23.7461
1.07241E-04	24.8011
1.07241E-04	24.8605
1.07249E-04	25.777
1.07257E-04	26.828
1.07259E-04	27.1283
1.07265E-04	27.9784
1.07271E-04	28.9501
1.07273E-04	29.228
1.07281E-04	30.5912
1.07284E-04	31.0944
1.07289E-04	32.0751
1.07296E-04	33.5272
1.07297E-04	33.6807
1.07305E-04	35.4347
1.07309E-04	36.3152
1.07313E-04	37.3342
1.07321E-04	39.3863
1.07322E-04	39.4547
1.07329E-04	41.6244
1.07334E-04	43.0447
1.07337E-04	44.0368
1.07345E-04	46.6409
1.07347E-04	47.0746
1.07354E-04	49.4579
1.07356E-04	50.4447
1.07362E-04	52.4951
1.07366E-04	54.1267
1.07371E-04	56.407
1.07377E-04	58.843
1.07379E-04	60.0826
1.07388E-04	64.0286
1.07396E-04	68.284
1.07399E-04	69.7857
1.07404E-04	72.8392
1.07410E-04	76.0959
1.07415E-04	79.4058
1.07421E-04	82.9584
1.07426E-04	86.5675
1.07432E-04	90.4297
1.07438E-04	94.3513
1.07443E-04	98.535
1.07449E-04	102.781
1.07454E-04	107.283
1.07459E-04	111.017
1.07464E-04	115.876
1.07472E-04	123.028
1.07474E-04	124.94
1.07484E-04	134.612
1.07486E-04	136.079
1.07494E-04	144.92
1.07499E-04	150.177
1.07504E-04	155.738
1.07513E-04	165.309
1.07519E-04	173.006
1.07526E-04	181.41
1.07535E-04	191.457
1.07541E-04	199.094
1.07552E-04	213.778
1.07562E-04	227.289
1.07569E-04	237.203
1.07586E-04	261.519
1.07588E-04	265.128
1.07613E-04	301.347
1.07645E-04	348.877
1.07661E-04	371.563
1.07670E-04	384.23
1.07679E-04	396.008
1.07691E-04	411.499
1.07703E-04	425.596
1.07710E-04	432.484
1.07724E-04	446.823
1.07726E-04	448.812
1.07740E-04	461.389
1.07742E-04	462.497
1.07754E-04	470.994
1.07758E-04	473.221
1.07771E-04	480.16
1.07773E-04	480.726
1.07787E-04	485.347
1.07788E-04	485.483
1.07800E-04	487.046
1.07803E-04	487.035
1.07813E-04	486.634
1.07821E-04	485.017
1.07825E-04	484.215
1.07829E-04	483.195
1.07838E-04	479.298
1.07846E-04	475.817
1.07852E-04	472.236
1.07860E-04	467.518
1.07867E-04	461.843
1.07874E-04	456.31
1.07884E-04	447.144
1.07891E-04	441.474
1.07897E-04	435.069
1.07909E-04	421.924
1.07917E-04	412.242
1.07930E-04	396.128
1.07937E-04	386.769
1.07955E-04	362.292
1.07957E-04	359.449
1.07989E-04	313.351
1.08024E-04	262.667
1.08045E-04	233.438
1.08059E-04	214.868
1.08065E-04	207.216
1.08074E-04	197.115
1.08086E-04	182.628
1.08087E-04	180.84
1.08101E-04	165.534
1.08106E-04	160.168
1.08114E-04	151.171
1.08121E-04	144.692
1.08128E-04	137.809
1.08136E-04	130.438
1.08141E-04	125.445
1.08151E-04	117.328
1.08151E-04	116.906
1.08163E-04	108.17
1.08166E-04	105.558
1.08174E-04	100.057
1.08181E-04	94.9026
1.08185E-04	92.5389
1.08194E-04	86.5429
1.08196E-04	85.6137
1.08204E-04	80.809
1.08210E-04	77.3582
1.08212E-04	76.2788
1.08221E-04	72.0643
1.08226E-04	69.2855
1.08229E-04	68.1061
1.08238E-04	64.1069
1.08242E-04	62.2384
1.08248E-04	59.8106
1.08259E-04	56.057
1.08259E-04	55.874
1.08270E-04	52.3186
1.08275E-04	50.7507
1.08280E-04	49.0733
1.08291E-04	46.1133
1.08291E-04	46.1131
1.08301E-04	43.4546
1.08307E-04	42.168
1.08312E-04	41.0344
1.08322E-04	38.8376
1.08325E-04	38.2578
1.08333E-04	36.8481
1.08336E-04	36.3274
1.08344E-04	35.0633
1.08352E-04	33.7499
1.08357E-04	32.9986
1.08362E-04	32.3472
1.08372E-04	31.0717
1.08378E-04	30.2647
1.08381E-04	29.899
1.08391E-04	28.8371
1.08399E-04	28.012
1.08401E-04	27.8532
1.08411E-04	26.9652
1.08420E-04	26.1457
1.08421E-04	26.1355
1.08430E-04	25.3949
1.08440E-04	24.7008
1.08452E-04	23.9179
1.08455E-04	23.7464
1.08470E-04	22.9141
1.08484E-04	22.1758
1.08484E-04	22.1511
1.08499E-04	21.4862
1.08516E-04	20.7598
1.08521E-04	20.5679
1.08535E-04	20.0715
1.08554E-04	19.4502
1.08559E-04	19.2968
1.08573E-04	18.9008
1.08592E-04	18.3993
1.08609E-04	17.9617
1.08611E-04	17.9323
1.08630E-04	17.52
1.08655E-04	17.0067
1.08660E-04	16.911
1.08680E-04	16.5535
1.08705E-04	16.1361
1.08725E-04	15.8231
1.08733E-04	15.7052
1.08762E-04	15.3235
1.08790E-04	14.9645
1.08806E-04	14.7759
1.08818E-04	14.6361
1.08856E-04	14.2428
1.08886E-04	13.9483
1.08894E-04	13.8796
1.08931E-04	13.5572
1.08966E-04	13.2732
1.08969E-04	13.2542
1.09007E-04	12.9851
1.09044E-04	12.7294
1.09057E-04	12.6481
1.09082E-04	12.4989
1.09132E-04	12.2163
1.09183E-04	11.9492
1.09208E-04	11.8222
1.09233E-04	11.7071
1.09283E-04	11.4883
1.09333E-04	11.2791
1.09359E-04	11.1788
1.09384E-04	11.0866
1.09454E-04	10.8407
1.09499E-04	10.6903
1.09522E-04	10.621
1.09590E-04	10.4225
1.09658E-04	10.232
1.09680E-04	10.1708
1.09726E-04	10.0602
1.09816E-04	9.8481
1.09907E-04	9.6449
1.09952E-04	9.54704
1.09997E-04	9.45763
1.10088E-04	9.28517
1.10133E-04	9.20207
1.10208E-04	9.07424
1.10321E-04	8.88981
1.10435E-04	8.71135
1.10585E-04	8.50057
1.10736E-04	8.29716
1.10887E-04	8.11602
1.11038E-04	7.94018
1.11189E-04	7.769
1.11340E-04	7.615
1.11494E-04	7.46125
1.11689E-04	7.27299
1.11726E-04	7.23945
1.11957E-04	7.03633
1.12198E-04	6.83255
1.12439E-04	6.63657
1.12600E-04	6.51042
1.12761E-04	6.38809
1.12922E-04	6.26983
1.13083E-04	6.1561
1.13243E-04	6.04751
1.13294E-04	6.01524
1.13434E-04	5.92025
1.13560E-04	5.83901
1.13687E-04	5.76245
1.13713E-04	5.7482
1.13814E-04	5.6852
1.13941E-04	5.6125
1.14068E-04	5.54678
1.14106E-04	5.5295
1.14194E-04	5.48199
1.14305E-04	5.43034
1.14400E-04	5.39269
1.14486E-04	5.36512
1.14496E-04	5.36125
1.14591E-04	5.33051
1.14686E-04	5.30899
1.14740E-04	5.30284
1.14781E-04	5.29481
1.14876E-04	5.28877
1.14947E-04	5.29377
1.14993E-04	5.30305
1.15019E-04	5.306
1.15082E-04	5.32234
1.15146E-04	5.34826
1.15209E-04	5.38503
1.15247E-04	5.41449
1.15272E-04	5.43236
1.15336E-04	5.49113
1.15399E-04	5.56611
1.15463E-04	5.65981
1.15526E-04	5.77527
1.15570E-04	5.87099
1.15615E-04	5.98066
1.15659E-04	6.10604
1.15691E-04	6.20826
1.15704E-04	6.25035
1.15748E-04	6.41779
1.15792E-04	6.60816
1.15818E-04	6.73197
1.15837E-04	6.82747
1.15881E-04	7.08058
1.15929E-04	7.39832
1.15945E-04	7.51719
1.15960E-04	7.63913
1.15992E-04	7.90669
1.16024E-04	8.20814
1.16040E-04	8.37395
1.16055E-04	8.54454
1.16087E-04	8.92005
1.16103E-04	9.13139
1.16119E-04	9.34636
1.16135E-04	9.58327
1.16149E-04	9.80138
1.16163E-04	10.041
1.16178E-04	10.2862
1.16192E-04	10.5555
1.16206E-04	10.8313
1.16218E-04	11.0844
1.16235E-04	11.4474
1.16244E-04	11.6766
1.16263E-04	12.1454
1.16264E-04	12.1614
1.16283E-04	12.7013
1.16285E-04	12.7348
1.16303E-04	13.2962
1.16306E-04	13.389
1.16323E-04	13.9529
1.16327E-04	14.1182
1.16342E-04	14.6806
1.16349E-04	14.9337
1.16355E-04	15.2112
1.16368E-04	15.7767
1.16372E-04	15.9184
1.16381E-04	16.3929
1.16389E-04	16.7491
1.16395E-04	17.0581
1.16406E-04	17.6714
1.16409E-04	17.8486
1.16420E-04	18.5498
1.16423E-04	18.701
1.16432E-04	19.3155
1.16440E-04	19.8577
1.16444E-04	20.1355
1.16455E-04	21.0249
1.16457E-04	21.1616
1.16467E-04	22.0097
1.16474E-04	22.6435
1.16479E-04	23.0664
1.16487E-04	23.8884
1.16490E-04	24.2302
1.16500E-04	25.2665
1.16502E-04	25.5073
1.16514E-04	26.9064
1.16514E-04	26.9356
1.16521E-04	27.9415
1.16528E-04	28.82
1.16532E-04	29.4332
1.16542E-04	30.9357
1.16542E-04	30.9622
1.16552E-04	32.6704
1.16556E-04	33.3401
1.16562E-04	34.5128
1.16566E-04	35.3485
1.16572E-04	36.5375
1.16577E-04	37.5578
1.16582E-04	38.7564
1.16587E-04	39.991
1.16592E-04	41.1901
1.16598E-04	42.6726
1.16602E-04	43.8611
1.16608E-04	45.621
1.16609E-04	45.7655
1.16615E-04	47.8283
1.16618E-04	48.6805
1.16622E-04	50.0135
1.16627E-04	51.9179
1.16629E-04	52.3227
1.16637E-04	55.4577
1.16645E-04	58.5492
1.16646E-04	59.3408
1.16652E-04	61.8605
1.16656E-04	63.5815
1.16660E-04	65.4075
1.16665E-04	68.2112
1.16667E-04	69.2031
1.16675E-04	73.2624
1.16675E-04	73.263
1.16683E-04	77.6688
1.16684E-04	78.7968
1.16690E-04	82.3805
1.16694E-04	84.8261
1.16698E-04	87.4153
1.16704E-04	91.3895
1.16705E-04	92.7906
1.16713E-04	98.5238
1.16722E-04	105.77
1.16723E-04	106.302
1.16731E-04	113.593
1.16732E-04	114.745
1.16740E-04	122.031
1.16742E-04	123.9
1.16749E-04	131.117
1.16751E-04	133.809
1.16757E-04	140.889
1.16761E-04	144.518
1.16766E-04	151.381
1.16770E-04	156.069
1.16775E-04	162.629
1.16780E-04	168.508
1.16784E-04	174.669
1.16789E-04	181.864
1.16792E-04	185.63
1.16799E-04	196.239
1.16803E-04	203.296
1.16808E-04	211.592
1.16814E-04	222.451
1.16819E-04	230.82
1.16826E-04	243.069
1.16829E-04	248.457
1.16837E-04	265.266
1.16838E-04	267.181
1.16848E-04	288.579
1.16853E-04	297.472
1.16859E-04	311.887
1.16867E-04	330.29
1.16869E-04	336.47
1.16880E-04	362.47
1.16881E-04	365.692
1.16894E-04	399.432
1.16897E-04	408.057
1.16906E-04	434.968
1.16910E-04	444.141
1.16924E-04	486.073
1.16929E-04	501.671
1.16941E-04	540.152
1.16948E-04	562.891
1.16962E-04	609.896
1.16973E-04	649.065
1.16987E-04	697.913
1.17038E-04	877.371
1.17049E-04	916.223
1.17064E-04	967.031
1.17072E-04	991.008
1.17086E-04	1033.76
1.17092E-04	1051.81
1.17105E-04	1086.56
1.17111E-04	1102.35
1.17124E-04	1132.38
1.17128E-04	1141.69
1.17141E-04	1166.67
1.17144E-04	1171.18
1.17157E-04	1192.2
1.17158E-04	1193.81
1.17174E-04	1211.01
1.17174E-04	1211.51
1.17189E-04	1221.32
1.17191E-04	1222.34
1.17200E-04	1224.58
1.17207E-04	1224.62
1.17214E-04	1223.77
1.17217E-04	1222.94
1.17229E-04	1216.45
1.17233E-04	1213.14
1.17247E-04	1198.99
1.17249E-04	1197.49
1.17265E-04	1174.09
1.17265E-04	1172.86
1.17284E-04	1138
1.17303E-04	1093.53
1.17304E-04	1090.41
1.17319E-04	1050.76
1.17327E-04	1027.48
1.17338E-04	994.661
1.17353E-04	944.879
1.17359E-04	928.176
1.17383E-04	846.782
1.17393E-04	812.107
1.17435E-04	667.797
1.17449E-04	620.991
1.17454E-04	604.273
1.17469E-04	555.434
1.17474E-04	539.694
1.17488E-04	497.324
1.17494E-04	478.825
1.17503E-04	453.471
1.17509E-04	436.123
1.17520E-04	408.95
1.17525E-04	396.001
1.17535E-04	370.66
1.17537E-04	364.636
1.17550E-04	335.171
1.17550E-04	335.169
1.17560E-04	313.163
1.17563E-04	307.868
1.17570E-04	292.372
1.17575E-04	282.448
1.17580E-04	272.781
1.17588E-04	258.874
1.17591E-04	254.363
1.17601E-04	237.141
1.17602E-04	235.05
1.17612E-04	220.076
1.17613E-04	217.207
1.17621E-04	206.082
1.17626E-04	198.985
1.17631E-04	192.969
1.17639E-04	182.298
1.17640E-04	180.707
1.17650E-04	169.333
1.17651E-04	167.164
1.17659E-04	158.776
1.17664E-04	153.447
1.17669E-04	148.944
1.17677E-04	140.986
1.17678E-04	139.802
1.17688E-04	131.372
1.17690E-04	129.77
1.17697E-04	123.588
1.17702E-04	119.657
1.17705E-04	117.29
1.17714E-04	111.407
1.17715E-04	110.541
1.17722E-04	105.957
1.17728E-04	102.373
1.17730E-04	100.844
1.17738E-04	96.0991
1.17743E-04	93.6557
1.17747E-04	91.6573
1.17755E-04	87.5204
1.17758E-04	86.0145
1.17767E-04	81.8528
1.17773E-04	79.3025
1.17780E-04	76.7424
1.17788E-04	73.3907
1.17792E-04	72.1337
1.17804E-04	68.1799
1.17804E-04	67.9758
1.17817E-04	64.2505
1.17819E-04	63.6226
1.17829E-04	60.8858
1.17834E-04	59.5917
1.17839E-04	58.4331
1.17849E-04	56.1539
1.17849E-04	56.0152
1.17863E-04	53.0682
1.17865E-04	52.8516
1.17878E-04	50.3097
1.17880E-04	50.0329
1.17893E-04	47.8427
1.17898E-04	47.0998
1.17908E-04	45.6248
1.17921E-04	43.776
1.17922E-04	43.5892
1.17937E-04	41.7723
1.17944E-04	40.9406
1.17952E-04	40.1026
1.17967E-04	38.5644
1.17968E-04	38.4707
1.17986E-04	36.7271
1.17991E-04	36.324
1.18005E-04	35.1232
1.18014E-04	34.4254
1.18024E-04	33.6708
1.18043E-04	32.3313
1.18045E-04	32.2039
1.18062E-04	31.1246
1.18076E-04	30.2926
1.18088E-04	29.6488
1.18107E-04	28.6049
1.18113E-04	28.3171
1.18138E-04	27.109
1.18164E-04	26.0318
1.18186E-04	25.135
1.18189E-04	25.0156
1.18221E-04	23.884
1.18234E-04	23.4556
1.18253E-04	22.8546
1.18281E-04	21.9996
1.18284E-04	21.9103
1.18316E-04	21.0619
1.18329E-04	20.7382
1.18348E-04	20.2807
1.18376E-04	19.6255
1.18379E-04	19.5565
1.18411E-04	18.8963
1.18419E-04	18.7394
1.18458E-04	18.0124
1.18473E-04	17.7462
1.18503E-04	17.2444
1.18527E-04	16.8691
1.18548E-04	16.5536
1.18593E-04	15.922
1.18608E-04	15.7321
1.18639E-04	15.3518
1.18684E-04	14.8227
1.18689E-04	14.7695
1.18729E-04	14.3499
1.18769E-04	13.9496
1.18774E-04	13.9058
1.18834E-04	13.3819
1.18867E-04	13.1122
1.18895E-04	12.9054
1.18956E-04	12.4731
1.18958E-04	12.4549
1.19009E-04	12.1421
1.19044E-04	11.9371
1.19059E-04	11.8549
1.19109E-04	11.6025
1.19160E-04	11.3711
1.19176E-04	11.3034
1.19212E-04	11.1686
1.19251E-04	11.0454
1.19289E-04	10.9431
1.19328E-04	10.8676
1.19330E-04	10.8651
1.19357E-04	10.8432
1.19386E-04	10.8464
1.19405E-04	10.8678
1.19424E-04	10.9085
1.19443E-04	10.973
1.19463E-04	11.0667
1.19477E-04	11.16
1.19484E-04	11.2163
1.19491E-04	11.28
1.19507E-04	11.4376
1.19523E-04	11.6481
1.19534E-04	11.8148
1.19545E-04	12.0052
1.19556E-04	12.222
1.19567E-04	12.468
1.19573E-04	12.6317
1.19577E-04	12.7488
1.19588E-04	13.0684
1.19599E-04	13.427
1.19610E-04	13.828
1.19617E-04	14.1261
1.19621E-04	14.2774
1.19632E-04	14.7815
1.19643E-04	15.3397
1.19654E-04	15.9559
1.19662E-04	16.4613
1.19665E-04	16.6364
1.19676E-04	17.3893
1.19688E-04	18.3652
1.19696E-04	19.0126
1.19701E-04	19.4487
1.19714E-04	20.6476
1.19727E-04	21.96
1.19730E-04	22.3414
1.19740E-04	23.4003
1.19753E-04	24.965
1.19765E-04	26.5399
1.19765E-04	26.6535
1.19778E-04	28.4794
1.19791E-04	30.4275
1.19799E-04	31.6791
1.19808E-04	33.2199
1.19825E-04	36.2199
1.19827E-04	36.5398
1.19847E-04	40.2392
1.19855E-04	41.9452
1.19872E-04	45.3748
1.19890E-04	48.945
1.19936E-04	58.632
1.19949E-04	61.3731
1.19961E-04	63.7728
1.19985E-04	68.182
1.20004E-04	71.2463
1.20007E-04	71.6614
1.20025E-04	74.1523
1.20042E-04	76.0958
1.20044E-04	76.2876
1.20059E-04	77.6167
1.20074E-04	78.5472
1.20092E-04	79.125
1.20101E-04	79.2104
1.20103E-04	79.1837
1.20114E-04	79.0606
1.20117E-04	78.9569
1.20132E-04	78.3717
1.20146E-04	77.4299
1.20147E-04	77.3718
1.20163E-04	75.8697
1.20163E-04	75.8696
1.20178E-04	74.1786
1.20189E-04	72.6473
1.20196E-04	71.6944
1.20215E-04	68.6613
1.20216E-04	68.3833
1.20240E-04	64.0097
1.20271E-04	57.8417
1.20312E-04	49.2845
1.20331E-04	45.3537
1.20355E-04	40.6666
1.20373E-04	37.1163
1.20387E-04	34.6142
1.20392E-04	33.8581
1.20409E-04	31.0408
1.20422E-04	29.067
1.20435E-04	27.2244
1.20447E-04	25.5058
1.20456E-04	24.4424
1.20460E-04	23.914
1.20473E-04	22.4505
1.20486E-04	21.1054
1.20490E-04	20.6952
1.20499E-04	19.8817
1.20512E-04	18.7711
1.20524E-04	17.7644
1.20535E-04	16.9802
1.20547E-04	16.2657
1.20558E-04	15.6165
1.20560E-04	15.4808
1.20569E-04	15.0347
1.20580E-04	14.5117
1.20591E-04	14.0416
1.20596E-04	13.8471
1.20602E-04	13.6241
1.20613E-04	13.2547
1.20626E-04	12.872
1.20632E-04	12.7282
1.20640E-04	12.545
1.20653E-04	12.2675
1.20666E-04	12.0319
1.20668E-04	11.9985
1.20683E-04	11.7826
1.20701E-04	11.5918
1.20716E-04	11.4688
1.20718E-04	11.4513
1.20740E-04	11.344
1.20745E-04	11.3295
1.20768E-04	11.2911
1.20771E-04	11.2873
1.20797E-04	11.3201
1.20819E-04	11.3954
1.20823E-04	11.4106
1.20849E-04	11.5612
1.20871E-04	11.7229
1.20876E-04	11.7611
1.20893E-04	11.9262
1.20905E-04	12.061
1.20924E-04	12.2747
1.20940E-04	12.4932
1.20955E-04	12.7048
1.20974E-04	13.0273
1.20978E-04	13.0855
1.21001E-04	13.5264
1.21005E-04	13.6254
1.21024E-04	14.0338
1.21028E-04	14.1482
1.21047E-04	14.618
1.21065E-04	15.1582
1.21070E-04	15.2971
1.21084E-04	15.7649
1.21093E-04	16.0861
1.21102E-04	16.4482
1.21116E-04	17.0059
1.21130E-04	17.639
1.21131E-04	17.7113
1.21144E-04	18.3682
1.21149E-04	18.6373
1.21159E-04	19.2277
1.21164E-04	19.5325
1.21174E-04	20.1981
1.21179E-04	20.5401
1.21184E-04	20.9146
1.21194E-04	21.6806
1.21205E-04	22.5407
1.21210E-04	22.9814
1.21215E-04	23.4658
1.21225E-04	24.4585
1.21235E-04	25.5794
1.21240E-04	26.1549
1.21245E-04	26.7892
1.21255E-04	28.0916
1.21265E-04	29.5435
1.21276E-04	31.1378
1.21283E-04	32.4472
1.21286E-04	32.8931
1.21291E-04	33.846
1.21296E-04	34.8196
1.21298E-04	35.3418
1.21307E-04	37.1712
1.21316E-04	39.3238
1.21319E-04	40.0608
1.21325E-04	41.6576
1.21332E-04	43.2972
1.21335E-04	44.1764
1.21341E-04	45.9815
1.21344E-04	46.9393
1.21350E-04	48.9061
1.21353E-04	49.9498
1.21359E-04	52.0925
1.21362E-04	53.2284
1.21368E-04	55.561
1.21371E-04	56.7972
1.21378E-04	59.3346
1.21381E-04	60.6781
1.21387E-04	63.4361
1.21390E-04	64.8956
1.21396E-04	67.89
1.21399E-04	69.4731
1.21405E-04	72.7175
1.21407E-04	73.9175
1.21414E-04	77.9498
1.21416E-04	78.6897
1.21424E-04	83.6103
1.21424E-04	83.8099
1.21432E-04	89.3183
1.21433E-04	89.7365
1.21441E-04	95.2277
1.21442E-04	96.3509
1.21449E-04	101.546
1.21451E-04	103.477
1.21457E-04	108.294
1.21460E-04	111.143
1.21465E-04	115.49
1.21470E-04	119.375
1.21474E-04	123.155
1.21479E-04	128.199
1.21482E-04	131.329
1.21491E-04	140.923
1.21492E-04	141.6
1.21500E-04	151.277
1.21503E-04	153.745
1.21509E-04	161.525
1.21513E-04	166.434
1.21518E-04	172.362
1.21523E-04	180.012
1.21526E-04	183.799
1.21534E-04	194.504
1.21535E-04	195.844
1.21544E-04	209.986
1.21548E-04	215.208
1.21555E-04	226.389
1.21560E-04	234.539
1.21570E-04	252.777
1.21573E-04	257.723
1.21587E-04	282.447
1.21587E-04	283.019
1.21600E-04	308.983
1.21605E-04	319.461
1.21616E-04	341.408
1.21624E-04	358.535
1.21632E-04	377.696
1.21642E-04	399.986
1.21649E-04	415.837
1.21667E-04	458.288
1.21669E-04	464.283
1.21702E-04	546.441
1.21738E-04	634.898
1.21750E-04	664.071
1.21767E-04	704.149
1.21771E-04	712.212
1.21788E-04	747.606
1.21791E-04	753.69
1.21807E-04	784.265
1.21809E-04	788.545
1.21824E-04	814.152
1.21826E-04	815.977
1.21841E-04	837.575
1.21856E-04	854.294
1.21857E-04	855.839
1.21871E-04	867.33
1.21871E-04	867.331
1.21887E-04	876.862
1.21888E-04	877.322
1.21902E-04	880.954
1.21903E-04	881.074
1.21916E-04	880.534
1.21920E-04	880.039
1.21928E-04	877.104
1.21939E-04	872.377
1.21946E-04	867.541
1.21954E-04	861.362
1.21963E-04	853.259
1.21971E-04	844.936
1.21981E-04	832.238
1.21988E-04	822.546
1.22001E-04	803.471
1.22009E-04	791.871
1.22025E-04	763.329
1.22033E-04	750.026
1.22053E-04	709.863
1.22072E-04	673.365
1.22109E-04	600.225
1.22123E-04	572.406
1.22130E-04	559.907
1.22146E-04	533.28
1.22149E-04	528.112
1.22165E-04	502.479
1.22167E-04	499.729
1.22180E-04	482.294
1.22181E-04	481.098
1.22195E-04	464.999
1.22209E-04	450.882
1.22209E-04	450.881
1.22220E-04	442.66
1.22224E-04	440.155
1.22233E-04	435.431
1.22235E-04	434.301
1.22245E-04	430.836
1.22248E-04	430.016
1.22250E-04	429.647
1.22258E-04	428.623
1.22260E-04	428.477
1.22270E-04	429.011
1.22271E-04	429.188
1.22282E-04	431.867
1.22283E-04	432.204
1.22288E-04	434.35
1.22295E-04	437.601
1.22301E-04	440.876
1.22307E-04	445.13
1.22313E-04	449.727
1.22319E-04	454.792
1.22327E-04	462.06
1.22337E-04	472.937
1.22339E-04	475.811
1.22356E-04	496.898
1.22356E-04	496.9
1.22373E-04	521.421
1.22378E-04	529.036
1.22390E-04	548.288
1.22407E-04	577.487
1.22410E-04	581.381
1.22443E-04	641.185
1.22461E-04	673.294
1.22479E-04	703.485
1.22488E-04	718.294
1.22506E-04	745.387
1.22506E-04	746.205
1.22524E-04	768.957
1.22528E-04	774.213
1.22535E-04	781.694
1.22546E-04	792.262
1.22555E-04	800.142
1.22564E-04	806.009
1.22573E-04	811.195
1.22584E-04	815.176
1.22588E-04	816.447
1.22594E-04	817.337
1.22604E-04	817.27
1.22612E-04	816.613
1.22616E-04	815.297
1.22627E-04	811.327
1.22636E-04	806.113
1.22645E-04	800.175
1.22651E-04	794.84
1.22660E-04	786.448
1.22667E-04	778.313
1.22676E-04	767.639
1.22686E-04	754.563
1.22695E-04	741.552
1.22708E-04	720.487
1.22717E-04	705.194
1.22728E-04	684.217
1.22740E-04	660.447
1.22748E-04	644.289
1.22768E-04	601.815
1.22770E-04	596.927
1.22807E-04	514.851
1.22835E-04	452.398
1.22857E-04	406.381
1.22858E-04	403.992
1.22873E-04	371.643
1.22885E-04	349.439
1.22893E-04	333.074
1.22907E-04	307.113
1.22910E-04	302.01
1.22924E-04	277.738
1.22925E-04	275.83
1.22940E-04	251.39
1.22941E-04	250.536
1.22955E-04	228.749
1.22957E-04	225.561
1.22965E-04	214.661
1.22974E-04	202.723
1.22975E-04	201.268
1.22985E-04	188.741
1.22991E-04	182.127
1.22998E-04	174.406
1.23008E-04	163.486
1.23010E-04	161.127
1.23019E-04	151.911
1.23025E-04	146.847
1.23029E-04	143.224
1.23038E-04	135.088
1.23040E-04	133.445
