E(MeV)	"AL-27(N,TOT)"
1.04400E+00	3.81156
1.04500E+00	3.76175
1.04800E+00	3.39989
1.05000E+00	3.25743
1.05237E+00	3.14587
1.06000E+00	2.79205
1.07500E+00	2.13637
1.08000E+00	2.01987
1.08200E+00	2.07018
1.08400E+00	2.25111
1.08600E+00	2.55458
1.09000E+00	3.29002
1.09200E+00	3.54893
1.09400E+00	3.58023
1.09812E+00	3.24556
1.10000E+00	3.11955
1.10200E+00	3.04584
1.10400E+00	3.06369
1.11000E+00	3.34582
1.11500E+00	3.53156
1.12000E+00	3.59872
1.14000E+00	3.5623
1.14503E+00	3.63667
1.14700E+00	3.72873
1.14800E+00	3.81515
1.14850E+00	3.8896
1.14900E+00	4.00872
1.14937E+00	4.16777
1.14950E+00	4.22962
1.14975E+00	4.433
1.15000E+00	4.64625
1.15020E+00	4.82882
1.15030E+00	4.88918
1.15040E+00	4.92787
1.15042E+00	4.92946
1.15055E+00	4.9048
1.15062E+00	4.86974
1.15100E+00	4.57583
1.15138E+00	4.36477
1.15150E+00	4.30247
1.15175E+00	4.2455
1.15200E+00	4.1985
1.15300E+00	4.18242
1.15412E+00	4.25735
1.16200E+00	5.16037
1.16400E+00	5.32194
1.16600E+00	5.37084
1.16806E+00	5.29064
1.17200E+00	4.89777
1.17400E+00	4.67449
1.17600E+00	4.50328
1.17800E+00	4.46734
1.17900E+00	4.51804
1.17988E+00	4.52074
1.18000E+00	4.51795
1.18100E+00	4.36002
1.18200E+00	4.15029
1.18400E+00	3.86321
1.18600E+00	3.70368
1.19100E+00	3.48627
1.19200E+00	3.45899
1.19303E+00	3.53753
1.19500E+00	3.79277
1.19600E+00	3.70454
1.19700E+00	3.53901
1.19800E+00	3.42415
1.20000E+00	3.31471
1.21000E+00	3.14536
1.22500E+00	3.17486
1.23000E+00	3.14951
1.23500E+00	3.25553
1.23800E+00	3.4
1.23997E+00	3.3946
1.24400E+00	3.12136
1.24800E+00	2.92401
1.24997E+00	3.02915
1.25000E+00	3.03378
1.25025E+00	3.07075
1.25100E+00	3.19453
1.25200E+00	3.43605
1.25300E+00	3.72875
1.25375E+00	3.866
1.25400E+00	3.90566
1.25475E+00	3.83975
1.25500E+00	3.81396
1.25600E+00	3.61738
1.25700E+00	3.48887
1.25800E+00	3.45556
1.25900E+00	3.50238
1.26200E+00	3.85315
1.26300E+00	3.87588
1.26403E+00	3.78654
1.26600E+00	3.47868
1.26800E+00	3.23506
1.27000E+00	3.09991
1.27500E+00	2.99532
1.27800E+00	2.98018
1.28000E+00	2.88743
1.28300E+00	2.66143
1.28400E+00	2.6082
1.28500E+00	2.61532
1.28600E+00	2.68892
1.28700E+00	2.80977
1.28800E+00	2.96992
1.28950E+00	3.27875
1.29000E+00	3.37687
1.29050E+00	3.355
1.29100E+00	3.32573
1.29200E+00	3.16098
1.29500E+00	2.95477
1.30000E+00	2.80817
1.31000E+00	2.60057
1.31412E+00	2.63419
1.31600E+00	2.68245
1.32000E+00	2.87292
1.32203E+00	2.85971
1.32500E+00	2.68456
1.33000E+00	2.52754
1.33500E+00	2.50653
1.33997E+00	2.61668
1.34100E+00	2.68556
1.34200E+00	2.78464
1.34350E+00	3.19416
1.34388E+00	3.24798
1.34400E+00	3.26082
1.34438E+00	3.23798
1.34450E+00	3.22518
1.34550E+00	2.967
1.34600E+00	2.83765
1.34700E+00	2.65658
1.34800E+00	2.50633
1.34900E+00	2.42145
1.35000E+00	2.40851
1.35100E+00	2.47023
1.35200E+00	2.59146
1.35300E+00	2.68902
1.35500E+00	2.97877
1.35600E+00	3.01383
1.35700E+00	2.89509
1.35800E+00	2.73115
1.36000E+00	2.51296
1.36200E+00	2.38936
1.36400E+00	2.30278
1.36600E+00	2.29281
1.36806E+00	2.36608
1.36900E+00	2.42676
1.37100E+00	2.6294
1.37400E+00	2.99232
1.37500E+00	3.07995
1.38000E+00	3.26228
1.38100E+00	3.21732
1.38700E+00	3.31857
1.39000E+00	3.45347
1.39500E+00	3.79595
1.39600E+00	4.0018
1.39700E+00	4.05955
1.39794E+00	4.0468
1.40050E+00	3.887
1.40100E+00	3.85739
1.40300E+00	3.59073
1.40600E+00	3.29371
1.41000E+00	3.03551
1.41400E+00	2.87644
1.41800E+00	2.80342
1.42212E+00	2.81463
1.42400E+00	2.85458
1.42600E+00	2.9526
1.42700E+00	3.03117
1.43000E+00	3.43355
1.43400E+00	4.0749
1.43600E+00	4.28952
1.43800E+00	4.26688
1.44000E+00	4.04145
1.44200E+00	3.76255
1.44400E+00	3.53605
1.44600E+00	3.41072
1.44800E+00	3.45099
1.45000E+00	3.7717
1.45075E+00	3.81375
1.45100E+00	3.82106
1.45175E+00	3.65337
1.45297E+00	3.37182
1.45400E+00	3.19974
1.45600E+00	3.03318
1.46000E+00	2.92555
1.47000E+00	2.91985
1.48000E+00	2.84622
1.49969E+00	2.909
1.50000E+00	2.91162
1.51000E+00	2.99334
1.52000E+00	3.23468
1.52500E+00	3.28125
1.52800E+00	3.34454
1.53000E+00	3.43759
1.53200E+00	3.58566
1.53800E+00	4.21132
1.54000E+00	4.26395
1.54200E+00	4.12753
1.54400E+00	3.85572
1.54800E+00	3.25867
1.55000E+00	3.0225
1.55200E+00	2.83386
1.55400E+00	2.72497
1.55600E+00	2.706
1.55844E+00	2.79594
1.55862E+00	2.81276
1.55895E+00	2.85372
1.55900E+00	2.86537
1.55910E+00	2.90776
1.55930E+00	3.00868
1.55940E+00	3.06473
1.55960E+00	3.213
1.55975E+00	3.32601
1.55980E+00	3.35671
1.55990E+00	3.39566
1.55998E+00	3.4107
1.55999E+00	3.4108
1.56004E+00	3.40438
1.56015E+00	3.3606
1.56026E+00	3.29418
1.56052E+00	3.10357
1.56060E+00	3.05471
1.56070E+00	3.00596
1.56090E+00	2.92141
1.56100E+00	2.88433
1.56113E+00	2.85704
1.56150E+00	2.79338
1.56200E+00	2.75944
1.56212E+00	2.75813
1.56400E+00	2.76055
1.56600E+00	2.81325
1.57500E+00	3.15588
1.58000E+00	3.0925
1.58500E+00	2.91725
1.59100E+00	2.77635
1.59500E+00	2.74869
1.59800E+00	2.82448
1.59900E+00	2.91816
1.60000E+00	3.10849
1.60100E+00	3.3215
1.60200E+00	3.46773
1.60300E+00	3.5125
1.60400E+00	3.48768
1.60500E+00	3.36264
1.61000E+00	3.09119
1.62000E+00	2.64371
1.62400E+00	2.5966
1.62494E+00	2.65251
1.62513E+00	2.6752
1.62700E+00	2.96245
1.62800E+00	3.08929
1.62900E+00	3.09624
1.63000E+00	2.98128
1.63100E+00	2.83365
1.63200E+00	2.71547
1.63400E+00	2.6122
1.63597E+00	2.70492
1.63700E+00	2.79497
1.63794E+00	2.75647
1.63812E+00	2.73934
1.64000E+00	2.52163
1.64200E+00	2.43447
1.64400E+00	2.39235
1.64800E+00	2.3731
1.65006E+00	2.37521
1.65400E+00	2.44833
1.65800E+00	2.5842
1.66400E+00	2.8464
1.66600E+00	2.96981
1.67000E+00	3.00959
1.67412E+00	2.79892
1.67600E+00	2.73896
1.67806E+00	2.7631
1.68200E+00	2.9502
1.70000E+00	3.18624
1.70800E+00	3.38251
1.72400E+00	3.44757
1.72794E+00	3.39271
1.73000E+00	3.29182
1.73150E+00	3.14174
1.73350E+00	2.8358
1.73400E+00	2.77748
1.73450E+00	2.75194
1.73500E+00	2.76894
1.73550E+00	2.82892
1.73650E+00	3.03233
1.73900E+00	3.58213
1.74300E+00	4.31502
1.74400E+00	4.41262
1.74500E+00	4.40771
1.74800E+00	4.09723
1.75000E+00	3.82534
1.75200E+00	3.56696
1.75400E+00	3.39366
1.75800E+00	3.16745
1.76200E+00	3.02322
1.77600E+00	2.66831
1.77800E+00	2.64628
1.78212E+00	2.65717
1.78400E+00	2.68885
1.78600E+00	2.62848
1.80000E+00	2.5
1.82800E+00	2.27399
1.83850E+00	2.19363
1.84250E+00	2.10376
1.84600E+00	1.99288
1.84700E+00	1.99904
1.84800E+00	2.05016
1.84900E+00	2.15122
1.85050E+00	2.38116
1.85337E+00	2.96099
1.85450E+00	3.17822
1.85550E+00	3.29767
1.85650E+00	3.31972
1.85748E+00	3.24801
1.86100E+00	2.75185
1.86400E+00	2.43633
1.86600E+00	2.33934
1.87388E+00	2.4069
1.88000E+00	2.53417
1.88600E+00	2.7066
1.88800E+00	2.81413
1.89000E+00	2.85272
1.89200E+00	2.95092
1.89600E+00	3.30167
1.89691E+00	3.3688
1.90000E+00	3.49474
1.90200E+00	3.47179
1.90400E+00	3.34964
1.90800E+00	3.04586
1.91000E+00	2.96566
1.91400E+00	2.9173
1.91963E+00	2.92074
1.92025E+00	2.92568
1.92400E+00	2.99572
1.93000E+00	3.04134
1.93200E+00	3.08567
1.93800E+00	3.38503
1.94600E+00	3.46747
1.95000E+00	3.58538
1.95200E+00	3.59422
1.95400E+00	3.539
1.95600E+00	3.40247
1.96000E+00	3.04355
1.96200E+00	2.90952
1.96800E+00	2.6369
1.97200E+00	2.44025
1.97400E+00	2.36296
1.97419E+00	2.36209
1.97606E+00	2.36456
1.98000E+00	2.45627
1.98200E+00	2.52543
1.98400E+00	2.62955
1.99000E+00	3.07676
1.99200E+00	3.20619
1.99400E+00	3.27047
1.99600E+00	3.29108
1.99800E+00	3.2385
2.00000E+00	3.22613
2.00200E+00	3.30472
2.00400E+00	3.44252
2.00600E+00	3.62147
2.00800E+00	3.75814
2.01000E+00	3.82491
2.01187E+00	3.80536
2.01600E+00	3.65556
2.02400E+00	3.53863
2.03000E+00	3.36279
2.03400E+00	3.21012
2.03600E+00	3.06494
2.03800E+00	2.99478
2.04000E+00	3.06638
2.04200E+00	3.17093
2.04252E+00	3.21771
2.04550E+00	3.48363
2.04750E+00	3.71124
2.04850E+00	3.75494
2.04944E+00	3.72014
2.05000E+00	3.66912
2.05450E+00	3.07939
2.06050E+00	2.38499
2.06150E+00	2.30932
2.06250E+00	2.28647
2.06344E+00	2.31905
2.06375E+00	2.34433
2.06500E+00	2.4614
2.06850E+00	2.84304
2.07150E+00	3.05624
2.07600E+00	3.23856
2.08400E+00	3.42182
2.08600E+00	3.53105
2.08800E+00	3.56639
2.09175E+00	3.54075
2.09300E+00	3.509
2.09800E+00	3.35885
2.10000E+00	3.28709
2.10400E+00	3.15827
2.10600E+00	3.11554
2.10800E+00	3.1136
2.11200E+00	2.89323
2.11600E+00	2.8655
2.12200E+00	2.94288
2.12800E+00	2.99153
2.13600E+00	2.90838
2.13800E+00	2.91581
2.14000E+00	2.83341
2.14200E+00	2.85843
2.15000E+00	3.09915
2.16000E+00	3.45959
2.16400E+00	3.54112
2.16600E+00	3.66515
2.16788E+00	3.57892
2.17200E+00	3.29384
2.18200E+00	3.3092
2.18400E+00	3.25038
2.18800E+00	3.03649
2.19200E+00	2.89869
2.19400E+00	2.88358
2.19600E+00	2.91363
2.19800E+00	2.99267
2.20400E+00	3.38504
2.20600E+00	3.44218
2.20800E+00	3.43483
2.21000E+00	3.3375
2.21400E+00	3.06542
2.21600E+00	2.96211
2.21800E+00	2.94369
2.22400E+00	3.04832
2.22800E+00	3.01343
2.23200E+00	2.89158
2.23600E+00	2.85856
2.24006E+00	2.91393
2.24600E+00	3.17414
2.25000E+00	3.2182
2.25400E+00	3.13982
2.25800E+00	3.03466
2.26600E+00	3.03134
2.27600E+00	3.17252
2.28000E+00	3.16461
2.28800E+00	3.05251
2.29376E+00	3.10195
2.31000E+00	3.25219
2.31200E+00	3.2162
2.31600E+00	3.03758
2.32200E+00	2.69569
2.32600E+00	2.58466
2.32775E+00	2.58479
2.32800E+00	2.58545
2.33000E+00	2.62646
2.33200E+00	2.70832
2.33600E+00	2.93162
2.33800E+00	3.02035
2.34000E+00	3.06624
2.34403E+00	3.05366
2.34600E+00	2.95528
2.34788E+00	2.95395
2.34800E+00	2.95481
2.35200E+00	3.08594
2.35400E+00	3.0776
2.35600E+00	2.96989
2.35800E+00	2.78544
2.36200E+00	2.48947
2.36400E+00	2.38164
2.36600E+00	2.32643
2.37400E+00	2.25569
2.38000E+00	2.14735
2.38400E+00	2.1354
2.38800E+00	2.19148
2.39200E+00	2.32731
2.39800E+00	2.61167
2.40000E+00	2.68575
2.40200E+00	2.74435
2.40600E+00	2.77267
2.41200E+00	2.75137
2.41600E+00	2.79707
2.41800E+00	2.82851
2.42000E+00	2.89922
2.42200E+00	2.91577
2.42400E+00	2.8451
2.42600E+00	2.7114
2.43200E+00	2.40348
2.43400E+00	2.33838
2.44600E+00	2.13015
2.45000E+00	2.08619
2.45400E+00	2.07346
2.45806E+00	2.13318
2.46400E+00	2.3303
2.46800E+00	2.5103
2.48200E+00	3.30355
2.49000E+00	3.62682
2.50000E+00	3.96619
2.50200E+00	4.04617
2.50600E+00	4.0872
2.50975E+00	4.01769
2.51600E+00	3.83491
2.52600E+00	3.86705
2.53000E+00	3.7432
2.53400E+00	3.50359
2.53600E+00	3.35495
2.54000E+00	3.19241
2.54600E+00	3.03838
2.54800E+00	3.01457
2.55000E+00	3.03176
2.55200E+00	3.10346
2.55400E+00	3.20875
2.55600E+00	3.36753
2.56200E+00	3.95704
2.56400E+00	4.08517
2.56600E+00	4.15299
2.57013E+00	4.14124
2.59000E+00	3.54773
2.60000E+00	3.15115
2.60500E+00	2.97931
2.61000E+00	2.86344
2.61500E+00	2.82539
2.62016E+00	2.85925
2.63000E+00	3.00057
2.63500E+00	2.99583
2.64000E+00	2.96139
2.64500E+00	2.99539
2.65000E+00	3.09927
2.65500E+00	3.25051
2.66000E+00	3.31508
2.66500E+00	3.21712
2.67000E+00	2.96447
2.67500E+00	2.61898
2.68000E+00	2.44406
2.68492E+00	2.45494
2.68750E+00	2.5255
2.69500E+00	2.73642
2.70000E+00	2.77551
2.70500E+00	2.72944
2.71500E+00	2.78903
2.72500E+00	2.8585
2.73625E+00	2.741
2.74000E+00	2.69652
2.74500E+00	2.7272
2.75000E+00	2.79293
2.75500E+00	2.84561
2.76500E+00	2.82007
2.77000E+00	2.99666
2.78000E+00	3.58749
2.78500E+00	3.63183
2.79000E+00	3.48553
2.79500E+00	3.26973
2.80000E+00	3.02104
2.80500E+00	2.79414
2.81000E+00	2.60863
2.82500E+00	2.42593
2.83704E+00	2.30423
2.84500E+00	2.226
2.85000E+00	2.20197
2.85500E+00	2.19805
2.86000E+00	2.22752
2.86500E+00	2.36909
2.87000E+00	2.54934
2.87500E+00	2.64117
2.88000E+00	2.61532
2.88500E+00	2.49714
2.89000E+00	2.42492
2.89500E+00	2.53052
2.90000E+00	2.74569
2.90500E+00	2.93092
2.91000E+00	2.95697
2.91497E+00	2.83111
2.91838E+00	2.66726
2.91919E+00	2.62819
2.92000E+00	2.59139
2.92500E+00	2.44771
2.93000E+00	2.44225
2.93500E+00	2.49655
2.94000E+00	2.49262
2.94500E+00	2.43975
2.95000E+00	2.36054
2.95492E+00	2.38363
2.96500E+00	2.55859
2.97000E+00	2.58575
2.98000E+00	2.57337
2.98500E+00	2.63415
2.99500E+00	2.81487
3.00000E+00	2.8849
3.00500E+00	2.93672
3.01000E+00	2.94169
3.01500E+00	2.89526
3.02000E+00	2.72674
3.02500E+00	2.51553
3.03000E+00	2.39053
3.04500E+00	2.27982
3.05000E+00	2.21432
3.05500E+00	2.20153
3.06016E+00	2.27818
3.07000E+00	2.4775
3.08500E+00	2.53614
3.09254E+00	2.59904
3.09500E+00	2.61981
3.10000E+00	2.6318
3.10500E+00	2.61079
3.11000E+00	2.55483
3.11630E+00	2.4488
3.12000E+00	2.3884
3.12500E+00	2.37165
3.13000E+00	2.46045
3.13500E+00	2.62278
3.14000E+00	2.74947
3.14500E+00	2.789
3.15000E+00	2.66617
3.15500E+00	2.41028
3.16000E+00	2.19952
3.16500E+00	2.07267
3.17000E+00	2.05461
3.17492E+00	2.13283
3.18500E+00	2.42577
3.19000E+00	2.53477
3.20000E+00	2.67791
3.20500E+00	2.7347
3.21000E+00	2.74358
3.21492E+00	2.68681
3.22500E+00	2.4235
3.23000E+00	2.37137
3.23492E+00	2.37797
3.24500E+00	2.51212
3.24735E+00	2.55251
3.25000E+00	2.59795
3.26000E+00	2.75073
3.26500E+00	2.7837
3.27000E+00	2.76845
3.27500E+00	2.66679
3.28000E+00	2.53118
3.28500E+00	2.42343
3.29000E+00	2.3843
3.30000E+00	2.40055
3.30500E+00	2.33819
3.31000E+00	2.30524
3.32000E+00	2.31621
3.35000E+00	2.55167
3.35500E+00	2.53919
3.36000E+00	2.55606
3.36500E+00	2.58231
3.37500E+00	2.735
3.38000E+00	2.81276
3.38500E+00	2.85361
3.39000E+00	2.83369
3.39500E+00	2.76571
3.40000E+00	2.65215
3.41000E+00	2.47017
3.42000E+00	2.34213
3.42500E+00	2.29923
3.43500E+00	2.28528
3.45984E+00	2.47083
3.46500E+00	2.47981
3.47000E+00	2.45815
3.48000E+00	2.46
3.48500E+00	2.46122
3.49484E+00	2.53089
3.50000E+00	2.53475
3.51000E+00	2.46171
3.52000E+00	2.29526
3.52500E+00	2.24635
3.53000E+00	2.24328
3.53469E+00	2.27213
3.55500E+00	2.482
3.56000E+00	2.51851
3.57500E+00	2.80496
3.58000E+00	2.87176
3.59000E+00	2.88381
3.60000E+00	2.78354
3.61000E+00	2.78745
3.62000E+00	2.86182
3.62500E+00	2.83599
3.63000E+00	2.77085
3.64000E+00	2.51744
3.64500E+00	2.41446
3.65000E+00	2.33752
3.65838E+00	2.26444
3.66000E+00	2.25035
3.67000E+00	2.1754
3.67500E+00	2.15752
3.68000E+00	2.17939
3.68500E+00	2.22448
3.69500E+00	2.39128
3.70000E+00	2.48813
3.70500E+00	2.57797
3.71000E+00	2.64088
3.71500E+00	2.66486
3.72000E+00	2.64984
3.72500E+00	2.59588
3.73500E+00	2.42625
3.73730E+00	2.40104
3.74000E+00	2.39433
3.74938E+00	2.45213
3.75000E+00	2.45755
3.76500E+00	2.58679
3.78000E+00	2.62278
3.79500E+00	2.5629
3.80000E+00	2.52805
3.81000E+00	2.47415
3.81768E+00	2.46745
3.82500E+00	2.45085
3.83170E+00	2.40942
3.83500E+00	2.38191
3.84500E+00	2.28406
3.85000E+00	2.2521
3.86000E+00	2.23903
3.87500E+00	2.27278
3.88000E+00	2.26992
3.88984E+00	2.27872
3.89500E+00	2.32103
3.90000E+00	2.39075
3.90943E+00	2.50075
3.91000E+00	2.50739
3.91500E+00	2.50458
3.93000E+00	2.39114
3.94500E+00	2.40094
3.95000E+00	2.41162
3.97000E+00	2.29517
3.98000E+00	2.30317
3.99000E+00	2.37205
3.99500E+00	2.41676
4.00000E+00	2.42906
4.02000E+00	2.47703
4.03000E+00	2.51078
4.06500E+00	2.41119
4.07500E+00	2.43682
4.08906E+00	2.40325
4.09062E+00	2.39643
4.10000E+00	2.32822
4.10472E+00	2.32437
4.11000E+00	2.32031
4.12031E+00	2.40331
4.12500E+00	2.42279
4.13016E+00	2.41253
4.14250E+00	2.296
4.14500E+00	2.27124
4.15000E+00	2.25624
4.15500E+00	2.27631
4.17000E+00	2.46984
4.17500E+00	2.51265
4.18477E+00	2.50225
4.18555E+00	2.49471
4.20000E+00	2.30219
4.20586E+00	2.25518
4.21500E+00	2.18222
4.24000E+00	2.13509
4.24500E+00	2.13818
4.25000E+00	2.16651
4.26000E+00	2.22281
4.27500E+00	2.22682
4.29000E+00	2.15422
4.29500E+00	2.15917
4.30000E+00	2.18713
4.32000E+00	2.36778
4.33000E+00	2.39479
4.34500E+00	2.34221
4.35000E+00	2.35106
4.37500E+00	2.42887
4.38016E+00	2.42365
4.39000E+00	2.33783
4.40000E+00	2.19808
4.42000E+00	1.9532
4.43000E+00	1.88029
4.44000E+00	1.87944
4.45016E+00	1.99244
4.46500E+00	2.22087
4.47000E+00	2.27564
4.47500E+00	2.27784
4.49500E+00	2.18421
4.50000E+00	2.18499
4.50500E+00	2.18024
4.52000E+00	2.25089
4.53000E+00	2.26753
4.54500E+00	2.10914
4.55000E+00	2.07912
4.56000E+00	2.06312
4.57000E+00	2.0938
4.57507E+00	2.09218
4.59568E+00	2.08695
4.60000E+00	2.08586
4.60500E+00	2.07908
4.62000E+00	2.13404
4.63500E+00	2.24997
4.63890E+00	2.29006
4.64212E+00	2.32313
4.64419E+00	2.34447
4.64500E+00	2.35279
4.65000E+00	2.39456
4.66000E+00	2.39857
4.67891E+00	2.26544
4.68000E+00	2.25791
4.70000E+00	2.15585
4.73000E+00	2.02612
4.74000E+00	2.06615
4.75000E+00	2.20004
4.75122E+00	2.22425
4.76000E+00	2.39857
4.77000E+00	2.48958
4.78000E+00	2.47682
4.79000E+00	2.42382
4.80000E+00	2.32903
4.81644E+00	2.19661
4.82000E+00	2.1679
4.83000E+00	2.06715
4.84000E+00	2.01216
4.85000E+00	2.00297
4.87000E+00	1.97714
4.87984E+00	2.00554
4.90000E+00	2.15294
4.91000E+00	2.21477
4.94000E+00	2.2337
4.95000E+00	2.16505
4.96000E+00	2.11216
4.97000E+00	2.10434
4.98000E+00	2.1851
4.99000E+00	2.29385
4.99158E+00	2.30533
5.00000E+00	2.36785
5.01000E+00	2.4027
5.03000E+00	2.33304
5.05000E+00	2.32574
5.07000E+00	2.2559
5.09000E+00	2.23287
5.10000E+00	2.25061
5.12255E+00	2.22211
5.13000E+00	2.21273
5.15000E+00	2.20669
5.16247E+00	2.18667
5.18000E+00	2.12667
5.20000E+00	1.98399
5.20328E+00	1.9704
5.21000E+00	1.954
5.21462E+00	1.95544
5.22000E+00	1.95711
5.23000E+00	2.00783
5.24000E+00	2.02989
5.25000E+00	2.03213
5.26000E+00	2.02492
5.27000E+00	1.9992
5.28969E+00	2.04723
5.30000E+00	2.09502
5.32000E+00	2.20604
5.33000E+00	2.27374
5.34906E+00	2.28712
5.37000E+00	2.23712
5.39000E+00	2.25983
5.39984E+00	2.23438
5.42000E+00	2.07905
5.43000E+00	2.01809
5.44000E+00	1.98324
5.44440E+00	1.9947
5.45192E+00	2.01469
5.47000E+00	2.06281
5.49000E+00	2.03587
5.50000E+00	1.99703
5.50213E+00	1.98855
5.50606E+00	1.97281
5.51000E+00	1.95817
5.51810E+00	1.94179
5.54953E+00	1.95407
5.56000E+00	1.96149
5.57000E+00	2.02151
5.58000E+00	2.13184
5.58916E+00	2.12539
5.58938E+00	2.12523
5.60000E+00	2.08514
5.61000E+00	2.03914
5.62252E+00	2.0206
5.63590E+00	2.01569
5.64171E+00	2.01822
5.64494E+00	2.01978
5.66000E+00	2.03177
5.69000E+00	2.07964
5.70059E+00	2.07439
5.70540E+00	2.06352
5.74000E+00	1.96269
5.75000E+00	1.94013
5.75820E+00	1.92953
5.76000E+00	1.92717
5.78000E+00	1.98313
5.79788E+00	2.08758
5.80000E+00	2.09994
5.81000E+00	2.14474
5.82250E+00	2.12397
5.82434E+00	2.11964
5.82500E+00	2.11808
5.83000E+00	2.09696
5.84000E+00	2.04714
5.85000E+00	2.03108
5.85471E+00	2.03348
5.85500E+00	2.03363
5.86000E+00	2.05012
5.87885E+00	2.17009
5.89000E+00	2.23586
5.90000E+00	2.2649
5.90565E+00	2.26959
5.92099E+00	2.26389
5.92611E+00	2.25823
5.95000E+00	2.2049
5.96630E+00	2.13581
5.97000E+00	2.12016
6.00000E+00	2.11301
6.03000E+00	2.13681
6.04232E+00	2.09749
6.04463E+00	2.09014
6.05000E+00	2.07309
6.06000E+00	2.06413
6.10063E+00	2.15057
6.11000E+00	2.15873
6.12969E+00	2.0468
6.14000E+00	1.96413
6.15000E+00	1.90915
6.17000E+00	1.85809
6.18000E+00	1.84712
6.18239E+00	1.84958
6.18250E+00	1.8497
6.20092E+00	1.89555
6.20184E+00	1.89611
6.23000E+00	1.91319
6.25000E+00	1.99301
6.25960E+00	2.02467
6.26000E+00	2.02598
6.27362E+00	2.05182
6.29000E+00	2.08289
6.30729E+00	2.06567
6.33647E+00	2.03688
6.34402E+00	2.02944
6.34500E+00	2.02849
6.37000E+00	2.02014
6.38875E+00	2.04391
6.38945E+00	2.04528
6.42000E+00	2.10519
6.45000E+00	2.211
6.45953E+00	2.21368
6.46976E+00	2.19949
6.48000E+00	2.174
6.50000E+00	2.0473
6.52000E+00	1.96807
6.52203E+00	1.96588
6.54002E+00	1.97296
6.57000E+00	2.01879
6.58441E+00	2.02025
6.60000E+00	2.02183
6.60995E+00	2.02178
6.61991E+00	2.00151
6.65000E+00	1.8599
6.66000E+00	1.83399
6.67997E+00	1.86583
6.70565E+00	1.97525
6.71945E+00	2.02756
6.72000E+00	2.02969
6.74531E+00	2.06787
6.75000E+00	2.06884
6.75524E+00	2.06537
6.75681E+00	2.06435
6.77723E+00	2.03746
6.78836E+00	2.01691
6.79000E+00	2.01388
6.80000E+00	1.99095
6.83000E+00	1.95401
6.85063E+00	1.97123
6.85155E+00	1.97317
6.85223E+00	1.97459
6.89000E+00	2.05387
6.90016E+00	2.06264
6.90467E+00	2.06662
6.90688E+00	2.06676
6.91019E+00	2.06644
6.94000E+00	1.99291
6.96000E+00	1.93397
6.96396E+00	1.92432
6.97063E+00	1.9082
6.99000E+00	1.89303
7.00000E+00	1.90488
7.01150E+00	1.91703
7.01790E+00	1.92379
7.02869E+00	1.93547
7.03000E+00	1.93691
7.04055E+00	1.93387
7.06669E+00	1.87128
7.06894E+00	1.86588
7.07496E+00	1.84461
7.07584E+00	1.84154
7.09000E+00	1.78528
7.10000E+00	1.81281
7.11287E+00	1.80643
7.14000E+00	1.79302
7.19844E+00	1.84167
7.25000E+00	1.85869
7.26225E+00	1.85478
7.26226E+00	1.85478
7.26250E+00	1.8547
7.31000E+00	1.82949
7.32000E+00	1.82497
7.39000E+00	1.76102
7.39875E+00	1.76098
7.46000E+00	1.784
7.50000E+00	1.82643
7.60000E+00	1.93192
7.65625E+00	1.92449
7.66250E+00	1.92205
7.70000E+00	1.89296
7.75000E+00	1.82142
7.76000E+00	1.81103
7.80000E+00	1.79803
7.86000E+00	1.8109
7.88000E+00	1.7751
7.90000E+00	1.78114
7.92000E+00	1.84395
7.94000E+00	1.88789
7.98031E+00	1.88432
8.00000E+00	1.84204
8.08000E+00	1.7441
8.12000E+00	1.78987
8.14992E+00	1.75777
8.18000E+00	1.72802
8.20000E+00	1.728
8.25000E+00	1.75284
8.30000E+00	1.77696
8.40000E+00	1.80098
8.50000E+00	1.80001
8.58137E+00	1.79264
8.60000E+00	1.791
8.70000E+00	1.761
8.70153E+00	1.76028
8.80000E+00	1.71401
8.95000E+00	1.67501
9.00000E+00	1.672
9.20000E+00	1.68597
9.32183E+00	1.71069
9.36091E+00	1.71864
9.40000E+00	1.72596
9.50000E+00	1.731
9.60000E+00	1.725
9.70000E+00	1.72699
9.80000E+00	1.73797
9.99607E+00	1.72325
1.00000E+01	1.72296
1.02000E+01	1.67798
1.02500E+01	1.66999
1.03484E+01	1.67687
1.03614E+01	1.68143
1.04000E+01	1.69498
1.04670E+01	1.71375
1.05000E+01	1.723
1.05500E+01	1.73497
1.07535E+01	1.69593
1.07675E+01	1.69324
1.07860E+01	1.68968
1.08000E+01	1.687
1.09000E+01	1.68701
1.10000E+01	1.71488
1.10250E+01	1.72167
1.11500E+01	1.74998
1.12000E+01	1.74701
1.12500E+01	1.75697
1.12886E+01	1.75016
1.12898E+01	1.74996
1.13126E+01	1.74595
1.13571E+01	1.7381
1.14317E+01	1.74169
1.15000E+01	1.74498
1.16000E+01	1.75896
1.17622E+01	1.74275
1.18000E+01	1.73898
1.18967E+01	1.73543
1.19522E+01	1.7334
1.20000E+01	1.73165
1.20846E+01	1.72884
1.21764E+01	1.7265
1.22028E+01	1.72583
1.23010E+01	1.73231
1.24000E+01	1.73884
1.25382E+01	1.73568
1.26278E+01	1.73532
1.27635E+01	1.73483
1.29618E+01	1.73413
1.30000E+01	1.734
1.31421E+01	1.73472
1.32697E+01	1.73545
