E(MeV)	j33-k300/In115K3:1
1.18281E-05	18.2629
1.18368E-05	19.3594
1.18456E-05	20.576
1.18543E-05	21.9211
1.18631E-05	23.4013
1.18719E-05	25.0217
1.18804E-05	26.7387
1.18889E-05	28.5905
1.19003E-05	31.2613
1.19117E-05	34.1422
1.19262E-05	38.0434
1.19638E-05	48.6227
1.19752E-05	51.6022
1.19866E-05	54.3074
1.1998E-05	56.6396
1.20085E-05	58.3833
1.20164E-05	59.3954
1.20242E-05	60.1313
1.2031E-05	60.5137
0.00001204	60.5763
1.20479E-05	60.7214
1.20558E-05	60.564
1.20636E-05	60.1076
1.20715E-05	59.3618
1.2082E-05	58.3423
1.20934E-05	56.5932
1.21048E-05	54.2617
1.21162E-05	51.5644
1.21538E-05	48.5992
1.21561E-05	37.484
1.21683E-05	34.2214
1.21797E-05	31.3592
1.21911E-05	28.7024
1.21996E-05	26.8576
1.22081E-05	25.1442
1.22169E-05	23.5243
1.22257E-05	22.0413
1.22344E-05	20.6905
1.22432E-05	19.4653
1.22519E-05	18.358
1.22607E-05	17.3599
1.22694E-05	16.4621
1.22782E-05	15.6554
1.22812E-05	15.4046
1.2287E-05	14.9312
1.22957E-05	14.281
1.23045E-05	13.6969
1.23132E-05	13.1716
1.23264E-05	12.4799
1.23395E-05	11.8862
1.23483E-05	11.5366
1.23623E-05	11.0425
1.23763E-05	10.616
1.23903E-05	10.2455
1.24043E-05	9.92153
1.24063E-05	9.88129
1.24253E-05	9.50647
1.24463E-05	9.15938
1.24691E-05	8.84324
1.24954E-05	8.53876
1.25217E-05	8.28452
1.25315E-05	8.20434
1.25479E-05	8.06959
1.2583E-05	7.83048
1.26253E-05	7.59828
1.26285E-05	7.5807
1.26565E-05	7.45307
1.27126E-05	7.24205
1.27191E-05	7.2225
1.27686E-05	7.07495
1.2813E-05	6.96777
1.28247E-05	6.93948
1.28755E-05	6.84205
1.29087E-05	6.7784
1.29381E-05	6.73455
1.29928E-05	6.65274
1.30006E-05	6.64376
1.30736E-05	6.56
1.31189E-05	6.50801
1.31362E-05	6.49369
1.31987E-05	6.44176
1.32613E-05	6.38983
1.33011E-05	6.3568
1.3303E-05	6.3556
1.33447E-05	6.32948
1.33864E-05	6.30337
1.34281E-05	6.27725
1.34412E-05	6.26905
1.34698E-05	6.25556
1.35115E-05	6.2359
1.35532E-05	6.21623
1.35845E-05	6.20148
1.36158E-05	6.18674
1.36471E-05	6.17199
1.36783E-05	6.15724
1.37096E-05	6.14249
1.37214E-05	6.13691
1.37409E-05	6.13027
1.37722E-05	6.11958
1.38034E-05	6.1089
1.38243E-05	6.10178
1.38452E-05	6.09465
1.3866E-05	6.08753
1.38869E-05	6.08041
1.39077E-05	6.07329
1.39286E-05	6.06616
1.39494E-05	6.05904
1.39703E-05	6.05192
1.39911E-05	6.0448
1.40068E-05	6.03945
1.40224E-05	6.03411
1.40367E-05	6.02922
1.40401E-05	6.02839
1.40547E-05	6.02482
1.40693E-05	6.02125
1.40839E-05	6.01768
1.40985E-05	6.01411
1.41131E-05	6.01054
1.41277E-05	6.00697
1.41423E-05	6.0034
1.41544E-05	6.00045
1.41688E-05	5.99693
1.41784E-05	5.99458
1.4188E-05	5.99224
1.41976E-05	5.98989
1.42071E-05	5.98755
1.42167E-05	5.9852
1.42263E-05	5.98285
1.42347E-05	5.98082
1.4243E-05	5.97878
1.42514E-05	5.97674
1.42597E-05	5.9747
1.4268E-05	5.97266
1.42743E-05	5.97113
1.42805E-05	5.9696
1.42868E-05	5.96807
1.42931E-05	5.96654
1.42993E-05	5.96501
1.43056E-05	5.96348
1.43118E-05	5.96195
1.43181E-05	5.96042
1.43243E-05	5.95889
1.43306E-05	5.95736
1.43368E-05	5.95583
1.43431E-05	5.9543
1.43494E-05	5.95277
1.43535E-05	5.95175
1.43577E-05	5.95073
1.43627E-05	5.94951
1.43671E-05	5.94844
1.43715E-05	5.94737
1.43758E-05	5.9463
1.43802E-05	5.94522
1.43846E-05	5.94415
1.4389E-05	5.94308
1.43934E-05	5.94201
1.43977E-05	5.94094
1.44036E-05	5.93951
1.44086E-05	5.93829
1.44148E-05	5.93676
1.44211E-05	5.93523
1.44273E-05	5.9337
1.44336E-05	5.93217
1.44399E-05	5.93064
1.44461E-05	5.92911
1.44524E-05	5.92758
1.44565E-05	5.92656
1.44649E-05	5.92452
1.44732E-05	5.92248
1.44816E-05	5.92044
1.44899E-05	5.9184
1.45228E-05	5.91035
1.45366E-05	5.90698
1.4545E-05	5.90494
1.45533E-05	5.9029
1.45616E-05	5.90086
1.45698E-05	5.89943
1.45779E-05	5.89804
1.45833E-05	5.89711
1.45917E-05	5.89568
0.0000146	5.89425
1.46067E-05	5.89311
1.46133E-05	5.89197
1.46196E-05	5.89089
1.4629E-05	5.88929
1.46384E-05	5.88768
1.46467E-05	5.88625
1.4655E-05	5.88482
1.46634E-05	5.88339
1.46717E-05	5.88196
1.46876E-05	5.87925
1.47076E-05	5.87582
1.47201E-05	5.87367
1.47284E-05	5.87224
1.47368E-05	5.87081
1.47451E-05	5.86939
1.47514E-05	5.86831
1.47576E-05	5.86724
1.47639E-05	5.86617
1.47702E-05	5.8651
1.47761E-05	5.86408
1.4782E-05	5.86306
1.4788E-05	5.86204
1.47939E-05	5.86103
1.47999E-05	5.86001
1.48058E-05	5.85899
1.48118E-05	5.85797
1.48177E-05	5.85695
1.48236E-05	5.85593
1.48296E-05	5.85492
1.48356E-05	5.85388
1.48419E-05	5.85281
1.48481E-05	5.85174
1.48544E-05	5.85066
1.48607E-05	5.84959
1.48669E-05	5.84852
1.48732E-05	5.84745
1.48794E-05	5.84638
1.48857E-05	5.84531
1.48919E-05	5.84423
1.48982E-05	5.84316
1.49049E-05	5.84202
1.49117E-05	5.84084
1.49186E-05	5.83966
1.49255E-05	5.83848
1.49324E-05	5.8373
1.4937E-05	5.83652
1.49461E-05	5.83494
1.49553E-05	5.83337
1.49645E-05	5.8318
1.49737E-05	5.83023
1.4984E-05	5.82846
1.49943E-05	5.82669
1.50046E-05	5.82492
1.5015E-05	5.82315
1.50253E-05	5.82139
1.50356E-05	5.81962
1.50494E-05	5.81726
1.50631E-05	5.8149
1.50769E-05	5.81254
1.5089E-05	5.81047
1.51046E-05	5.80779
1.51203E-05	5.80511
1.51359E-05	5.80243
1.51515E-05	5.79975
1.51672E-05	5.79707
1.5188E-05	5.7935
1.52089E-05	5.78993
1.52297E-05	5.78636
1.52506E-05	5.78278
1.52628E-05	5.7807
1.52714E-05	5.77961
1.52923E-05	5.77698
1.53131E-05	5.77436
1.5334E-05	5.77173
1.53653E-05	5.7678
1.53966E-05	5.76386
1.54174E-05	5.76124
1.54487E-05	5.7573
1.548E-05	5.75336
1.55112E-05	5.74943
1.55425E-05	5.74549
1.55738E-05	5.74155
1.56051E-05	5.73762
1.5652E-05	5.73171
1.56885E-05	5.72712
1.57302E-05	5.72187
1.57719E-05	5.71662
1.58136E-05	5.71138
1.58553E-05	5.70613
1.59179E-05	5.69825
1.59634E-05	5.69253
1.59804E-05	5.69099
1.6043E-05	5.68534
1.61055E-05	5.6797
1.61681E-05	5.67405
1.62306E-05	5.6684
1.62932E-05	5.66276
1.63766E-05	5.65523
1.646E-05	5.6477
1.65434E-05	5.64017
1.66268E-05	5.63264
1.67519E-05	5.62135
1.68771E-05	5.61006
1.70022E-05	5.59877
1.71273E-05	5.58747
1.72244E-05	5.57871
1.72524E-05	5.57694
1.74192E-05	5.56639
1.7586E-05	5.55584
1.77474E-05	5.54563
1.79813E-05	5.53084
1.82152E-05	5.51605
1.82208E-05	5.51569
1.8487E-05	5.50527
1.87778E-05	5.49389
1.89716E-05	5.4863
1.92237E-05	5.47644
1.92476E-05	5.4755
1.93884E-05	5.47381
1.95532E-05	5.47184
1.96982E-05	5.4701
1.9718E-05	5.47054
1.98416E-05	5.47332
1.99312E-05	5.47533
2.00282E-05	5.47751
2.01251E-05	5.47969
2.01899E-05	5.48114
2.01978E-05	5.48185
2.02705E-05	5.48835
2.03396E-05	5.49452
2.04086E-05	5.50069
2.04547E-05	5.5048
2.05007E-05	5.50892
2.05468E-05	5.51303
2.05928E-05	5.51714
2.06252E-05	5.52004
2.06388E-05	5.52262
2.06752E-05	5.5295
2.07115E-05	5.53638
2.07479E-05	5.54326
2.07842E-05	5.55013
2.08085E-05	5.55472
2.08327E-05	5.5593
2.08569E-05	5.56389
2.08812E-05	5.56847
2.08864E-05	5.56945
2.09054E-05	5.57543
2.09296E-05	5.58304
2.09478E-05	5.58874
2.0966E-05	5.59444
2.09842E-05	5.60015
2.10023E-05	5.60585
2.10205E-05	5.61155
2.10346E-05	5.61596
2.10506E-05	5.62098
2.10666E-05	5.626
2.10786E-05	5.62977
2.10905E-05	5.63353
2.11025E-05	5.63907
2.11145E-05	5.64471
2.11265E-05	5.65036
2.11385E-05	5.656
2.11465E-05	5.65976
2.11545E-05	5.66352
2.11642E-05	5.66808
2.11715E-05	5.6715
2.11788E-05	5.67492
2.1186E-05	5.67834
2.11933E-05	5.68176
2.12006E-05	5.68518
2.12078E-05	5.6886
2.12151E-05	5.69202
2.12224E-05	5.69544
2.12296E-05	5.69886
2.12369E-05	5.70228
2.12442E-05	5.7057
2.12515E-05	5.7105
2.12587E-05	5.71543
2.1266E-05	5.72036
2.12733E-05	5.7253
2.12805E-05	5.73023
2.12878E-05	5.73516
2.12951E-05	5.7401
2.13023E-05	5.74503
2.13096E-05	5.74996
2.13151E-05	5.75366
2.13205E-05	5.75736
2.13278E-05	5.7623
2.13351E-05	5.76723
2.13423E-05	5.77216
2.13496E-05	5.7771
2.13569E-05	5.78203
2.13641E-05	5.78697
2.13726E-05	5.79272
2.13823E-05	5.7993
2.1392E-05	5.80588
2.14017E-05	5.81455
2.14128E-05	5.82492
2.14317E-05	5.84251
2.1456E-05	5.86505
2.14705E-05	5.87858
2.14851E-05	5.8921
2.14907E-05	5.89731
2.14947E-05	5.9023
2.15044E-05	5.91412
2.15146E-05	5.92652
2.15253E-05	5.93952
2.15355E-05	5.95193
2.15452E-05	5.96374
0.00002155	5.96965
2.15578E-05	5.9791
2.15655E-05	5.98855
2.15757E-05	6.00096
2.15859E-05	6.01337
2.15926E-05	6.02356
2.16023E-05	6.03936
2.1612E-05	6.05516
2.16217E-05	6.07095
2.16314E-05	6.08675
2.16489E-05	6.11518
2.1676E-05	6.15941
2.16853E-05	6.1745
2.16906E-05	6.18588
2.17002E-05	6.20677
2.17099E-05	6.22766
2.17196E-05	6.24855
2.17293E-05	6.26944
2.17366E-05	6.28511
2.17439E-05	6.30077
2.17504E-05	6.31487
2.17569E-05	6.32897
2.17621E-05	6.34004
2.177E-05	6.36139
2.17766E-05	6.37897
2.17831E-05	6.39654
2.17897E-05	6.41411
2.17962E-05	6.43169
2.18027E-05	6.44926
2.18093E-05	6.46683
2.18133E-05	6.47759
2.18161E-05	6.48661
2.18233E-05	6.51019
2.18306E-05	6.53377
2.18379E-05	6.55735
2.18452E-05	6.58093
2.18524E-05	6.60451
2.18597E-05	6.62809
2.18645E-05	6.64371
2.1867E-05	6.65344
2.18742E-05	6.68225
2.18815E-05	6.71105
2.18888E-05	6.73986
2.1897E-05	6.7725
2.19057E-05	6.80707
2.19145E-05	6.84163
2.19232E-05	6.88323
2.19319E-05	6.92602
2.19406E-05	6.96881
2.19494E-05	7.01159
2.19581E-05	7.05438
2.19668E-05	7.09716
2.19784E-05	7.16657
2.19889E-05	7.22887
2.20027E-05	7.31145
2.20053E-05	7.32744
2.20165E-05	7.40731
2.20303E-05	7.50635
2.20438E-05	7.60286
2.20579E-05	7.72616
2.20763E-05	7.88644
2.20822E-05	7.93714
2.20948E-05	8.06904
2.21129E-05	8.25902
2.21316E-05	8.48999
2.21398E-05	8.59115
2.21498E-05	8.7365
2.21667E-05	8.98249
2.21846E-05	9.28384
2.21922E-05	9.42795
2.22025E-05	9.62448
2.22164E-05	9.92487
2.22204E-05	10.0121
2.22384E-05	10.4565
2.22406E-05	10.5205
2.22517E-05	10.8309
2.22649E-05	11.2466
2.22783E-05	11.2504
2.22891E-05	12.1585
2.22916E-05	12.2601
2.23049E-05	12.8737
2.23183E-05	13.5808
2.23255E-05	14.0162
2.23282E-05	14.1849
2.23382E-05	14.8638
2.23449E-05	15.3643
2.23551E-05	16.2205
2.23594E-05	16.6261
2.23654E-05	17.1976
2.2373E-05	18.0225
2.23807E-05	18.9378
2.23884E-05	19.9553
2.23933E-05	20.6762
2.23961E-05	21.0879
2.24038E-05	22.3501
2.24115E-05	23.758
2.24191E-05	25.3289
2.24268E-05	27.0819
2.24345E-05	29.0376
2.24422E-05	31.218
2.24499E-05	33.6462
2.24575E-05	36.3467
2.24612E-05	37.7534
2.24652E-05	39.3448
2.24729E-05	42.6662
2.24806E-05	46.3368
2.24883E-05	50.382
2.2496E-05	54.8265
2.25036E-05	59.6931
2.25116E-05	65.1872
2.252E-05	71.5765
2.25285E-05	78.5406
2.25369E-05	86.0893
2.25454E-05	94.2241
2.25538E-05	102.936
2.25629E-05	112.983
2.25743E-05	114.241
2.25846E-05	126.304
2.25948E-05	139.035
2.26211E-05	187.611
2.26414E-05	214.88
2.26527E-05	229.024
2.26634E-05	241.548
2.26696E-05	247.999
2.26737E-05	252.322
2.26839E-05	261.732
2.26942E-05	269.565
2.27044E-05	275.643
2.27146E-05	279.821
2.2718E-05	280.542
2.27249E-05	282.002
0.00002273	282.326
2.27382E-05	281.776
2.27464E-05	279.921
2.27564E-05	275.942
2.27664E-05	270.166
2.2773E-05	265.381
2.27833E-05	256.689
2.27907E-05	249.315
2.27935E-05	246.563
2.28037E-05	235.229
2.2814E-05	222.93
2.28314E-05	200.513
2.28591E-05	163.573
2.28634E-05	157.916
2.28744E-05	143.653
2.28847E-05	130.978
2.28949E-05	118.936
2.29051E-05	107.617
2.29154E-05	97.0851
2.29231E-05	89.7262
2.29308E-05	82.8384
2.29361E-05	78.3799
2.29395E-05	75.6018
2.2946E-05	70.5665
2.29525E-05	65.8599
2.2959E-05	61.473
2.29656E-05	57.395
2.29721E-05	53.6135
2.29786E-05	50.1151
2.29852E-05	46.8854
2.29917E-05	43.9094
2.29982E-05	41.1721
2.30055E-05	38.3763
2.30088E-05	37.2343
2.30132E-05	35.7114
2.30209E-05	33.3081
2.30286E-05	31.1432
2.30363E-05	29.1945
2.30439E-05	27.441
2.30516E-05	25.8634
2.30593E-05	24.4436
2.3067E-05	23.1649
2.30747E-05	22.0122
2.30815E-05	21.084
2.309E-05	20.9718
2.30977E-05	20.0312
2.31079E-05	19.1792
2.31182E-05	18.1642
2.31284E-05	17.2687
2.31387E-05	16.4752
2.31489E-05	15.7688
2.31514E-05	15.0013
2.31643E-05	14.3066
2.31791E-05	13.6142
2.3194E-05	13.0101
2.32088E-05	12.4785
2.32213E-05	12.0817
2.32237E-05	12.0073
2.3246E-05	11.393
2.32682E-05	10.8684
2.32831E-05	10.5595
2.32913E-05	10.4098
2.33087E-05	10.0898
2.33343E-05	9.68586
2.33599E-05	9.3353
2.33855E-05	9.02862
2.34239E-05	8.63518
2.34311E-05	8.57375
2.34623E-05	8.30547
2.35007E-05	8.02594
2.35052E-05	7.99819
2.35392E-05	7.78656
2.3556E-05	7.69784
2.35904E-05	7.51697
2.36068E-05	7.44472
2.36416E-05	7.29208
2.36576E-05	7.23258
2.36928E-05	7.10224
2.37084E-05	7.05383
2.37593E-05	6.89668
2.38101E-05	6.76683
2.38259E-05	6.72626
2.38482E-05	6.68063
2.38891E-05	6.59659
2.39258E-05	6.52121
2.39314E-05	6.51197
2.39738E-05	6.44249
2.4002E-05	6.39617
2.40103E-05	6.38255
2.40302E-05	6.35595
2.40585E-05	6.31828
2.40867E-05	6.28061
2.41127E-05	6.24586
2.41432E-05	6.21444
2.41714E-05	6.18529
2.41996E-05	6.15614
2.42278E-05	6.12698
2.4249E-05	6.10511
2.42664E-05	6.08718
2.42702E-05	6.08408
2.42914E-05	6.06682
2.43125E-05	6.04957
2.43317E-05	6.03393
2.43509E-05	6.01828
2.43688E-05	6.00371
2.43893E-05	5.99068
2.44037E-05	5.98153
2.44181E-05	5.97237
2.44325E-05	5.96322
2.44469E-05	5.95407
2.44613E-05	5.94492
2.44729E-05	5.93757
2.44864E-05	5.92896
2.45E-05	5.92035
2.45135E-05	5.91173
2.45237E-05	5.90527
2.45338E-05	5.89882
2.4544E-05	5.89236
2.45542E-05	5.8859
2.45643E-05	5.87944
2.45737E-05	5.87351
2.4583E-05	5.86913
2.45914E-05	5.86515
2.45999E-05	5.86116
2.46084E-05	5.85718
2.46168E-05	5.85319
2.46253E-05	5.84921
2.46338E-05	5.84522
2.46422E-05	5.84124
2.46507E-05	5.83726
2.46563E-05	5.8346
2.4662E-05	5.83194
2.46693E-05	5.82849
2.46761E-05	5.8253
2.46829E-05	5.82211
2.46897E-05	5.81893
2.46964E-05	5.81574
2.47032E-05	5.81255
2.471E-05	5.80936
2.47168E-05	5.80618
2.47235E-05	5.80299
2.47303E-05	5.7998
2.47371E-05	5.79661
2.47455E-05	5.79263
2.4754E-05	5.78864
2.47625E-05	5.78466
2.47709E-05	5.78067
2.47785E-05	5.77712
2.47879E-05	5.77391
2.47964E-05	5.77102
2.48048E-05	5.76812
2.48161E-05	5.76426
2.48274E-05	5.7604
2.48387E-05	5.75654
2.485E-05	5.75268
2.48839E-05	5.74109
2.49008E-05	5.7353
2.49121E-05	5.73144
2.49234E-05	5.72758
2.49347E-05	5.72372
2.49443E-05	5.72044
2.49561E-05	5.71639
2.4968E-05	5.71233
2.49765E-05	5.70944
2.49855E-05	5.70635
0.00002499	5.7048
2.4999E-05	5.70172
2.50081E-05	5.69863
2.50165E-05	5.69573
2.5025E-05	5.69284
2.50377E-05	5.68849
2.50476E-05	5.68511
2.50589E-05	5.68125
2.50702E-05	5.67739
2.50858E-05	5.67206
2.51357E-05	5.65981
2.51469E-05	5.65704
2.51582E-05	5.65426
2.51695E-05	5.65149
2.5178E-05	5.64941
2.51865E-05	5.64733
2.51949E-05	5.64525
2.52034E-05	5.64318
2.52119E-05	5.6411
2.52203E-05	5.63902
2.52284E-05	5.63704
2.52364E-05	5.63507
2.52445E-05	5.63309
2.52525E-05	5.63112
2.52606E-05	5.62914
2.52686E-05	5.62717
2.52767E-05	5.62519
2.52847E-05	5.62322
2.52927E-05	5.62124
2.53008E-05	5.61927
2.5309E-05	5.61726
2.53174E-05	5.61518
2.53259E-05	5.6131
2.53344E-05	5.61102
2.53429E-05	5.60894
2.53513E-05	5.60686
2.53598E-05	5.60478
2.53683E-05	5.6027
2.53767E-05	5.60062
2.53852E-05	5.59854
2.53931E-05	5.59661
2.54027E-05	5.59493
2.5412E-05	5.59331
2.54213E-05	5.59169
2.54306E-05	5.59006
2.544E-05	5.58844
2.54524E-05	5.58627
2.54648E-05	5.58411
2.54772E-05	5.58194
2.54896E-05	5.57978
2.55052E-05	5.57707
2.55191E-05	5.57464
2.55331E-05	5.5722
2.55471E-05	5.56977
2.55611E-05	5.56733
2.55797E-05	5.56409
2.55983E-05	5.56084
2.56169E-05	5.55759
2.56356E-05	5.55434
2.5659E-05	5.55026
2.56802E-05	5.54657
2.57013E-05	5.54288
2.57225E-05	5.53919
2.57437E-05	5.5355
2.57719E-05	5.53058
2.58001E-05	5.52566
2.58284E-05	5.52074
2.58566E-05	5.51582
2.58848E-05	5.51252
2.59131E-05	5.50933
2.59554E-05	5.50455
2.59977E-05	5.49976
2.60401E-05	5.49498
2.60824E-05	5.49019
2.61177E-05	5.48621
2.61601E-05	5.48142
2.62024E-05	5.47664
2.62447E-05	5.47185
2.63083E-05	5.46468
2.63718E-05	5.4575
2.64353E-05	5.45032
2.64917E-05	5.44394
2.65764E-05	5.43437
2.66398E-05	5.42721
2.66611E-05	5.42566
2.67458E-05	5.41951
2.68305E-05	5.41336
2.68869E-05	5.40926
2.69998E-05	5.40107
2.71128E-05	5.39287
2.72257E-05	5.38467
2.73386E-05	5.37647
2.75079E-05	5.36417
2.75749E-05	5.35931
2.76773E-05	5.35444
2.78467E-05	5.34638
2.80161E-05	5.33832
2.82419E-05	5.32757
2.84505E-05	5.31764
2.86591E-05	5.30772
2.88075E-05	5.30066
2.88677E-05	5.29969
2.91505E-05	5.29512
2.919E-05	5.29449
2.9343E-05	5.31333
2.9373E-05	5.32899
2.9411E-05	5.34886
2.9462E-05	5.40285
2.95151E-05	5.49298
2.95954E-05	5.67069
2.96299E-05	5.74702
2.96671E-05	5.79918
0.0000297	5.81398
2.97287E-05	5.80008
2.97659E-05	5.74839
2.9819E-05	5.63199
2.98277E-05	5.61137
2.98721E-05	5.50637
2.99189E-05	5.41532
2.99635E-05	5.35353
2.99859E-05	5.33502
3.0023E-05	5.30435
3.0125E-05	5.26944
3.01441E-05	5.26795
3.02627E-05	5.25866
3.04011E-05	5.24782
3.05E-05	5.24008
3.05075E-05	5.23949
3.05989E-05	5.23675
3.06977E-05	5.23378
3.07719E-05	5.23156
3.0846E-05	5.22933
3.09202E-05	5.22711
3.09696E-05	5.22562
3.1019E-05	5.22414
3.10685E-05	5.22265
3.11092E-05	5.22143
3.11574E-05	5.21998
3.12056E-05	5.21854
3.12378E-05	5.21757
3.12699E-05	5.21661
3.1302E-05	5.21564
3.13342E-05	5.21468
3.13626E-05	5.21383
3.13873E-05	5.21308
3.1412E-05	5.21234
3.14367E-05	5.2116
3.14614E-05	5.21086
3.14862E-05	5.21012
3.15109E-05	5.20938
3.15356E-05	5.20863
3.15591E-05	5.20793
3.15813E-05	5.20726
3.1598E-05	5.20676
3.16147E-05	5.20626
3.16314E-05	5.20576
3.16481E-05	5.20526
3.16647E-05	5.20476
3.16814E-05	5.20426
3.16925E-05	5.20392
3.17037E-05	5.20359
3.17148E-05	5.20326
3.17259E-05	5.20292
3.17388E-05	5.20254
3.17484E-05	5.20225
3.1758E-05	5.20196
3.17677E-05	5.20167
3.17773E-05	5.20138
3.1787E-05	5.20109
3.17966E-05	5.2008
3.18062E-05	5.20051
3.18159E-05	5.20022
3.18255E-05	5.19993
3.18337E-05	5.19969
3.18411E-05	5.19946
3.18485E-05	5.19924
3.18559E-05	5.19902
3.18633E-05	5.1988
3.18707E-05	5.19857
3.18782E-05	5.19835
3.18856E-05	5.19813
3.1893E-05	5.19791
3.19004E-05	5.19768
3.19078E-05	5.19746
3.19152E-05	5.19724
3.19226E-05	5.19702
3.19301E-05	5.19679
3.19375E-05	5.19657
3.19449E-05	5.19635
3.19523E-05	5.19613
3.19597E-05	5.1959
3.19671E-05	5.19568
3.19746E-05	5.19546
3.1982E-05	5.19524
3.19896E-05	5.19501
3.19978E-05	5.19476
3.20059E-05	5.19452
3.20141E-05	5.19427
3.20223E-05	5.19403
3.20304E-05	5.19378
3.20403E-05	5.19349
3.20502E-05	5.19319
3.20601E-05	5.19289
3.20749E-05	5.19245
3.20897E-05	5.192
3.21317E-05	5.19074
3.2149E-05	5.19022
3.21639E-05	5.18978
3.21787E-05	5.18933
3.21886E-05	5.18903
3.21985E-05	5.18874
3.22113E-05	5.18835
3.2221E-05	5.18806
3.22321E-05	5.18773
0.00003224	5.18749
3.22519E-05	5.18714
3.22632E-05	5.18679
3.22744E-05	5.18646
3.22855E-05	5.18613
3.22954E-05	5.18583
3.23102E-05	5.18539
3.2325E-05	5.18494
3.23391E-05	5.18452
3.23532E-05	5.18409
3.24021E-05	5.18263
3.2417E-05	5.18218
3.24318E-05	5.18174
3.24417E-05	5.18144
3.24511E-05	5.18116
3.24605E-05	5.18087
3.24699E-05	5.18059
3.24793E-05	5.18031
3.24886E-05	5.18003
3.2498E-05	5.17975
3.25051E-05	5.17954
3.25121E-05	5.17932
3.25193E-05	5.17911
3.25267E-05	5.17889
3.25341E-05	5.17866
3.25415E-05	5.17844
3.25489E-05	5.17822
3.25564E-05	5.178
3.25638E-05	5.17777
3.25712E-05	5.17755
3.25786E-05	5.17733
3.2586E-05	5.17711
3.25934E-05	5.17688
3.26013E-05	5.17665
3.26095E-05	5.1764
3.26177E-05	5.17616
3.26258E-05	5.17591
3.2634E-05	5.17567
3.26421E-05	5.17542
3.26503E-05	5.17518
3.26584E-05	5.17493
3.26666E-05	5.17469
3.26748E-05	5.17444
3.26829E-05	5.1742
3.26911E-05	5.17395
3.27033E-05	5.17359
3.27155E-05	5.17322
3.27278E-05	5.17285
3.274E-05	5.17248
3.27522E-05	5.17212
3.27645E-05	5.17175
3.27767E-05	5.17138
3.27889E-05	5.17102
3.28053E-05	5.17053
3.28196E-05	5.1701
3.28381E-05	5.16954
3.28567E-05	5.16898
3.28752E-05	5.16843
3.28937E-05	5.16787
3.29123E-05	5.16731
3.2937E-05	5.16657
3.29617E-05	5.16583
3.29864E-05	5.16509
3.30111E-05	5.16435
3.30359E-05	5.16361
3.30606E-05	5.16286
3.30976E-05	5.16175
3.31347E-05	5.16064
3.31718E-05	5.15953
3.32089E-05	5.15841
3.32459E-05	5.1573
3.32702E-05	5.15657
3.3283E-05	5.15631
3.33386E-05	5.15516
3.33942E-05	5.15402
3.34498E-05	5.15288
3.35055E-05	5.15173
3.35796E-05	5.15021
3.36538E-05	5.14868
3.37279E-05	5.14716
3.3802E-05	5.14563
3.39009E-05	5.1436
3.39998E-05	5.14156
3.40986E-05	5.13953
3.41975E-05	5.13749
3.43458E-05	5.13444
3.44941E-05	5.13139
3.46424E-05	5.12834
3.47907E-05	5.12529
3.49884E-05	5.12122
3.51861E-05	5.11716
3.52074E-05	5.11672
3.54827E-05	5.1149
3.56996E-05	5.11346
3.57793E-05	5.11461
3.61649E-05	5.12016
3.63762E-05	5.1232
3.65949E-05	5.13513
3.67742E-05	5.1449
3.7025E-05	5.1735
3.71424E-05	5.18687
3.73961E-05	5.23782
3.75967E-05	5.30299
3.76498E-05	5.32024
3.78488E-05	5.42175
3.79981E-05	5.53205
3.80976E-05	5.62951
3.81684E-05	5.71785
3.81971E-05	5.75354
3.82966E-05	5.91367
3.83712E-05	6.06568
3.84458E-05	6.25425
3.85055E-05	6.43934
3.85652E-05	6.66392
3.861E-05	6.86512
3.86548E-05	7.10149
3.8697E-05	7.36466
3.87344E-05	7.63665
3.87717E-05	7.95466
3.8809E-05	8.32972
3.88339E-05	8.61856
3.88587E-05	8.94485
3.88836E-05	9.31565
3.88927E-05	9.47071
3.89072E-05	9.71734
3.89309E-05	10.1773
3.89545E-05	10.7086
3.89722E-05	11.1641
3.89899E-05	11.6791
3.90077E-05	12.2658
3.90254E-05	12.94
3.90372E-05	13.4479
3.9049E-05	14.0112
3.90608E-05	14.6387
3.90727E-05	15.3412
3.90833E-05	16.0479
3.90939E-05	16.8366
3.91046E-05	17.7198
3.91152E-05	18.7123
3.91258E-05	19.8313
3.91365E-05	21.0963
3.91471E-05	22.5301
3.91577E-05	24.1583
3.91648E-05	25.3661
3.91719E-05	26.6827
3.9179E-05	28.1186
3.91861E-05	29.6848
3.91935E-05	31.4873
3.9201E-05	33.4622
3.92085E-05	35.6252
3.92159E-05	37.9933
3.92234E-05	40.5839
3.92309E-05	43.4158
3.92383E-05	46.5083
3.92458E-05	49.8815
3.92532E-05	53.5562
3.92607E-05	57.5533
3.92682E-05	61.8944
3.92756E-05	66.601
3.92831E-05	71.6942
3.92906E-05	77.195
3.9298E-05	83.1236
3.93055E-05	89.4992
3.93129E-05	96.3394
3.93204E-05	103.66
3.93254E-05	108.815
3.93353E-05	119.798
3.93453E-05	131.695
3.93557E-05	145.183
3.93662E-05	159.688
3.93766E-05	175.193
3.93871E-05	191.659
0.000039401	215.006
3.94159E-05	241.574
3.94309E-05	269.422
3.94861E-05	375.657
3.95025E-05	405.149
3.95174E-05	429.773
3.95323E-05	451.625
3.95473E-05	470.088
3.95622E-05	484.623
3.95741E-05	493.125
3.95861E-05	498.668
