E(MeV)	JEFF-3.3:	"HF-176(N,TOT)"
6.39119E-04	8.12873	
6.39125E-04	8.16348	
6.39145E-04	8.29972	
6.39163E-04	8.43911	
6.39165E-04	8.44837	
6.39184E-04	8.62733	
6.39195E-04	8.73438	
6.39204E-04	8.82845	
6.39224E-04	9.05514	
6.39225E-04	9.06865	
6.39244E-04	9.31893	
6.39255E-04	9.47617	
6.39264E-04	9.61341	
6.39284E-04	9.94191	
6.39285E-04	9.96136	
6.39304E-04	10.3204	
6.39315E-04	10.5447	
6.39324E-04	10.7397	
6.39344E-04	11.2039	
6.39345E-04	11.2312	
6.39363E-04	11.7273	
6.39365E-04	11.7581	
6.39383E-04	12.3105	
6.39384E-04	12.3448	
6.39403E-04	12.9586	
6.39404E-04	12.9967	
6.39423E-04	13.677	
6.39424E-04	13.719	
6.39441E-04	14.3812	
6.39444E-04	14.5205	
6.39464E-04	15.3986	
6.39484E-04	16.3728	
6.39487E-04	16.5435	
6.39504E-04	17.4418	
6.39510E-04	17.8178	
6.39521E-04	18.4503	
6.39534E-04	19.2327	
6.39538E-04	19.5354	
6.39556E-04	20.7054	
6.39557E-04	20.7991	
6.39573E-04	21.9766	
6.39580E-04	22.5378	
6.39590E-04	23.3384	
6.39603E-04	24.447	
6.39607E-04	24.7945	
6.39624E-04	26.3568	
6.39626E-04	26.544	
6.39642E-04	28.0385	
6.39650E-04	28.8469	
6.39659E-04	29.8285	
6.39673E-04	31.3528	
6.39676E-04	31.7289	
6.39692E-04	33.5961	
6.39693E-04	33.7571	
6.39711E-04	35.9196	
6.39715E-04	36.4974	
6.39737E-04	39.3976	
6.39738E-04	39.6172	
6.39761E-04	42.9858	
6.39762E-04	43.1866	
6.39784E-04	46.6138	
6.39788E-04	47.3349	
6.39807E-04	50.4966	
6.39815E-04	51.8908	
6.39830E-04	54.6359	
6.39841E-04	56.7918	
6.39853E-04	59.0344	
6.39868E-04	62.0507	
6.39882E-04	64.9969	
6.39895E-04	67.6582	
6.39918E-04	72.7748	
6.39921E-04	73.5865	
6.39948E-04	79.8746	
6.39953E-04	81.1774	
6.39983E-04	88.7751	
6.39997E-04	92.4804	
6.40018E-04	98.1939	
6.40048E-04	106.569	
6.40062E-04	110.602	
6.40116E-04	126.23	
6.40119E-04	127.3	
6.40183E-04	146.675	
6.40225E-04	159.682	
6.40275E-04	174.531	
6.40278E-04	175.568	
6.40324E-04	188.595	
6.40331E-04	190.532	
6.40367E-04	199.775	
6.40374E-04	201.524	
6.40406E-04	209.013	
6.40420E-04	212.166	
6.40441E-04	216.484	
6.40469E-04	221.833	
6.40476E-04	223.026	
6.40510E-04	228.18	
6.40540E-04	231.798	
6.40546E-04	232.411	
6.40580E-04	235.194	
6.40583E-04	235.384	
6.40600E-04	236.14	
6.40625E-04	236.925	
6.40635E-04	236.994	
6.40665E-04	236.644	
6.40672E-04	236.438	
6.40677E-04	236.263	
6.40706E-04	234.659	
6.40708E-04	234.526	
6.40743E-04	231.322	
6.40779E-04	226.822	
6.40787E-04	225.508	
6.40826E-04	219.118	
6.40826E-04	219.118	
6.40862E-04	212.159	
6.40869E-04	210.642	
6.40915E-04	200.207	
6.40922E-04	198.48	
6.40968E-04	186.775	
6.40982E-04	182.997	
6.41021E-04	172.376	
6.41123E-04	143.446	
6.41173E-04	129.714	
6.41198E-04	123	
6.41217E-04	117.85	
6.41251E-04	109.173	
6.41252E-04	108.73	
6.41290E-04	99.6868	
6.41300E-04	97.1763	
6.41321E-04	92.3283	
6.41337E-04	88.7983	
6.41353E-04	85.3913	
6.41374E-04	80.993	
6.41385E-04	78.8801	
6.41412E-04	73.7791	
6.41417E-04	72.8033	
6.41438E-04	69.0197	
6.41449E-04	67.1803	
6.41464E-04	64.6242	
6.41484E-04	61.4382	
6.41487E-04	60.9332	
6.41511E-04	57.5054	
6.41519E-04	56.2389	
6.41534E-04	54.2902	
6.41555E-04	51.5322	
6.41557E-04	51.2579	
6.41580E-04	48.4737	
6.41590E-04	47.3193	
6.41603E-04	45.8714	
6.41625E-04	43.54	
6.41627E-04	43.4305	
6.41650E-04	41.2129	
6.41661E-04	40.1932	
6.41673E-04	39.1439	
6.41696E-04	37.2121	
6.41716E-04	35.718	
6.41732E-04	34.5916	
6.41736E-04	34.2911	
6.41756E-04	32.9817	
6.41765E-04	32.4177	
6.41776E-04	31.7593	
6.41796E-04	30.6117	
6.41798E-04	30.4881	
6.41816E-04	29.5664	
6.41831E-04	28.7851	
6.41835E-04	28.577	
6.41855E-04	27.6704	
6.41864E-04	27.2798	
6.41875E-04	26.8303	
6.41895E-04	26.0469	
6.41908E-04	25.5403	
6.41915E-04	25.3099	
6.41935E-04	24.6407	
6.41953E-04	24.0633	
6.41955E-04	23.9977	
6.41975E-04	23.4248	
6.41995E-04	22.8685	
6.41997E-04	22.8084	
6.42014E-04	22.3711	
6.42041E-04	21.7365	
6.42068E-04	21.1786	
6.42085E-04	20.8194	
6.42094E-04	20.6577	
6.42121E-04	20.1896	
6.42147E-04	19.7363	
6.42147E-04	19.7362	
6.42174E-04	19.3459	
6.42200E-04	18.967	
6.42209E-04	18.844	
6.42227E-04	18.624	
6.42253E-04	18.3027	
6.42271E-04	18.0948	
6.42293E-04	17.8654	
6.42333E-04	17.4668	
6.42364E-04	17.166	
6.42372E-04	17.0908	
6.42412E-04	16.7622	
6.42456E-04	16.4069	
6.42458E-04	16.3973	
6.42515E-04	16.0009	
6.42549E-04	15.7689	
6.42572E-04	15.6314	
6.42629E-04	15.2946	
6.42653E-04	15.1572	
6.42686E-04	14.9865	
6.42743E-04	14.7	
6.42798E-04	14.4305	
6.42819E-04	14.3381	
6.42895E-04	14.0143	
6.42943E-04	13.8147	
6.42972E-04	13.7113	
6.43048E-04	13.4378	
6.43133E-04	13.1382	
6.43161E-04	13.0405	
6.43218E-04	12.8685	
6.43275E-04	12.7	
6.43374E-04	12.4117	
6.43381E-04	12.3932	
6.43488E-04	12.1249	
6.43587E-04	11.8833	
6.43595E-04	11.868	
6.43666E-04	11.7202	
6.43737E-04	11.5771	
6.43808E-04	11.439	
6.43872E-04	11.3195	
6.43879E-04	11.3082	
6.43950E-04	11.2008	
6.44021E-04	11.1	
6.44085E-04	11.0161	
6.44092E-04	11.0086	
6.44163E-04	10.9425	
6.44227E-04	10.892	
6.44234E-04	10.8886	
6.44287E-04	10.8713	
6.44340E-04	10.8616	
6.44362E-04	10.8613	
6.44394E-04	10.8743	
6.44441E-04	10.9024	
6.44458E-04	10.9153	
6.44486E-04	10.9537	
6.44531E-04	11.0242	
6.44553E-04	11.0659	
6.44569E-04	11.1025	
6.44575E-04	11.1183	
6.44617E-04	11.2413	
6.44620E-04	11.2517	
6.44665E-04	11.4321	
6.44681E-04	11.5039	
6.44695E-04	11.5762	
6.44725E-04	11.7459	
6.44729E-04	11.7739	
6.44754E-04	11.9541	
6.44777E-04	12.1264	
6.44784E-04	12.1882	
6.44809E-04	12.4166	
6.44814E-04	12.4688	
6.44844E-04	12.798	
6.44852E-04	12.8892	
6.44874E-04	13.1802	
6.44884E-04	13.3181	
6.44899E-04	13.5541	
6.44916E-04	13.8248	
6.44930E-04	14.0815	
6.44948E-04	14.4191	
6.44961E-04	14.6973	
6.44980E-04	15.1162	
6.44992E-04	15.4147	
6.45010E-04	15.8989	
6.45012E-04	15.9496	
6.45033E-04	16.5555	
6.45041E-04	16.8145	
6.45053E-04	17.2202	
6.45072E-04	17.8724	
6.45074E-04	17.9393	
6.45093E-04	18.6698	
6.45095E-04	18.7434	
6.45113E-04	19.5475	
6.45115E-04	19.6285	
6.45134E-04	20.5125	
6.45136E-04	20.6015	
6.45155E-04	21.5722	
6.45156E-04	21.6699	
6.45175E-04	22.7344	
6.45177E-04	22.8414	
6.45196E-04	24.0072	
6.45198E-04	24.1244	
6.45216E-04	25.3994	
6.45218E-04	25.5273	
6.45237E-04	26.9203	
6.45239E-04	27.116	
6.45258E-04	28.5789	
6.45261E-04	28.8531	
6.45278E-04	30.3847	
6.45282E-04	30.7495	
6.45299E-04	32.3477	
6.45303E-04	32.8187	
6.45323E-04	34.898	
6.45325E-04	35.0561	
6.45345E-04	37.324	
6.45346E-04	37.4955	
6.45366E-04	39.9537	
6.45367E-04	40.1394	
6.45387E-04	42.7988	
6.45389E-04	42.9993	
6.45409E-04	45.8703	
6.45410E-04	46.0868	
6.45430E-04	49.18	
6.45431E-04	49.4127	
6.45451E-04	52.7476	
6.45458E-04	54.0005	
6.45472E-04	56.5675	
6.45484E-04	58.7243	
6.45494E-04	60.6546	
6.45509E-04	63.835	
6.45515E-04	65.0168	
6.45535E-04	69.3466	
6.45536E-04	69.662	
6.45561E-04	75.2955	
6.45562E-04	75.6333	
6.45586E-04	81.6758	
6.45588E-04	82.0377	
6.45612E-04	88.4956	
6.45613E-04	88.8823	
6.45637E-04	95.7593	
6.45639E-04	96.171	
6.45664E-04	103.909	
6.45669E-04	105.253	
6.45690E-04	112.098	
6.45705E-04	117.361	
6.45728E-04	125.155	
6.45742E-04	130.288	
6.45769E-04	140.192	
6.45779E-04	144.018	
6.45812E-04	156.769	
6.45826E-04	162.537	
6.45855E-04	174.23	
6.45897E-04	192.413	
6.45919E-04	201.545	
6.46014E-04	243.195	
6.46053E-04	260.349	
6.46073E-04	268.647	
6.46105E-04	281.4	
6.46125E-04	289.076	
6.46161E-04	302.92	
6.46170E-04	305.849	
6.46213E-04	319.957	
6.46251E-04	330.789	
6.46258E-04	332.696	
6.46289E-04	339.792	
6.46300E-04	342.239	
6.46332E-04	347.809	
6.46343E-04	349.6	
6.46373E-04	353.102	
6.46377E-04	353.575	
6.46400E-04	355.047	
6.46417E-04	355.928	
6.46432E-04	356.156	
6.46448E-04	356.146	
6.46473E-04	355.252	
6.46482E-04	354.784	
6.46508E-04	352.484	
6.46519E-04	351.37	
6.46545E-04	347.6	
6.46559E-04	345.372	
6.46585E-04	340.338	
6.46602E-04	336.748	
6.46627E-04	330.407	
6.46644E-04	325.951	
6.46679E-04	315.914	
6.46687E-04	313.3	
6.46730E-04	299.037	
6.46735E-04	296.989	
6.46786E-04	278.074	
6.46801E-04	272.488	
6.46872E-04	244.216	
6.46948E-04	213.043	
6.46981E-04	199.927	
6.47001E-04	192.128	
6.47029E-04	181.159	
6.47051E-04	173.193	
6.47078E-04	163.28	
6.47090E-04	158.784	
6.47126E-04	146.526	
6.47130E-04	145.123	
6.47162E-04	135.03	
6.47164E-04	134.129	
6.47196E-04	124.726	
6.47207E-04	121.378	
6.47230E-04	115.082	
6.47250E-04	109.676	
6.47252E-04	108.946	
6.47275E-04	103.199	
6.47278E-04	102.492	
6.47298E-04	97.7781	
6.47306E-04	95.7914	
6.47321E-04	92.6452	
6.47335E-04	89.5563	
6.47346E-04	87.214	
6.47363E-04	83.775	
6.47375E-04	81.6094	
6.47393E-04	78.1619	
6.47396E-04	77.6633	
6.47417E-04	73.9923	
6.47424E-04	72.7902	
6.47439E-04	70.5407	
6.47456E-04	67.8908	
6.47460E-04	67.272	
6.47481E-04	64.2367	
6.47487E-04	63.4421	
6.47502E-04	61.4067	
6.47518E-04	59.4098	
6.47524E-04	58.7339	
6.47545E-04	56.2498	
6.47549E-04	55.7628	
6.47568E-04	53.728	
6.47581E-04	52.4762	
6.47596E-04	50.9738	
6.47612E-04	49.5091	
6.47624E-04	48.4571	
6.47641E-04	47.0398	
6.47652E-04	46.1795	
6.47679E-04	44.0704	
6.47680E-04	44.0177	
6.47707E-04	42.2003	
6.47719E-04	41.3836	
6.47735E-04	40.4737	
6.47759E-04	39.0703	
6.47762E-04	38.8829	
6.47790E-04	37.4573	
6.47798E-04	37.0466	
6.47818E-04	36.1547	
6.47838E-04	35.2676	
6.47846E-04	34.9503	
6.47868E-04	34.0609	
6.47877E-04	33.7006	
6.47894E-04	33.0944	
6.47917E-04	32.3149	
6.47920E-04	32.1921	
6.47947E-04	31.383	
6.47969E-04	30.7071	
6.47973E-04	30.6018	
6.47999E-04	29.9066	
6.48022E-04	29.3249	
6.48026E-04	29.2346	
6.48065E-04	28.3422	
6.48083E-04	27.9338	
6.48104E-04	27.5256	
6.48144E-04	26.7749	
6.48154E-04	26.576	
6.48183E-04	26.1024	
6.48223E-04	25.4659	
6.48225E-04	25.4208	
6.48262E-04	24.9032	
6.48296E-04	24.4248	
6.48311E-04	24.251	
6.48364E-04	23.6128	
6.48403E-04	23.1534	
6.48417E-04	23.0078	
6.48471E-04	22.4717	
6.48510E-04	22.0847	
6.48524E-04	21.9602	
6.48577E-04	21.5006	
6.48616E-04	21.1681	
6.48630E-04	21.0604	
6.48701E-04	20.5301	
6.48733E-04	20.2952	
6.48772E-04	20.0381	
6.48843E-04	19.5775	
6.48851E-04	19.5321	
6.48923E-04	19.1175	
6.49003E-04	18.6691	
6.49007E-04	18.6494	
6.49083E-04	18.2741	
6.49163E-04	17.8863	
6.49163E-04	17.8863	
6.49243E-04	17.5483	
6.49323E-04	17.2141	
6.49383E-04	16.9646	
6.49429E-04	16.7934	
6.49525E-04	16.4425	
6.49536E-04	16.4074	
6.49642E-04	16.0613	
6.49745E-04	15.7307	
6.49809E-04	15.5277	
6.49845E-04	15.4275	
6.49944E-04	15.1499	
6.50044E-04	14.8752	
6.50093E-04	14.7392	
6.50143E-04	14.6149	
6.50292E-04	14.2467	
6.50378E-04	14.0395	
6.50442E-04	13.8954	
6.50491E-04	13.7845	
6.50607E-04	13.5287	
6.50723E-04	13.2765	
6.50839E-04	13.0283	
6.50955E-04	12.7843	
6.51071E-04	12.545	
6.51157E-04	12.3691	
6.51244E-04	12.1966	
6.51331E-04	12.0279	
6.51418E-04	11.8637	
6.51504E-04	11.7059	
6.51522E-04	11.6755	
6.51590E-04	11.54	
6.51655E-04	11.4176	
6.51720E-04	11.3	
6.51784E-04	11.1878	
6.51849E-04	11.0824	
6.51866E-04	11.0565	
6.51914E-04	10.9794	
6.51957E-04	10.9149	
6.52000E-04	10.8558	
6.52043E-04	10.803	
6.52086E-04	10.758	
6.52121E-04	10.7285	
6.52151E-04	10.7093	
6.52159E-04	10.7062	
6.52198E-04	10.7029	
6.52237E-04	10.7125	
6.52263E-04	10.7272	
6.52288E-04	10.7645	
6.52314E-04	10.8107	
6.52340E-04	10.8669	
6.52347E-04	10.8838	
6.52366E-04	10.9493	
6.52392E-04	11.0495	
6.52403E-04	11.0975	
6.52418E-04	11.1746	
6.52431E-04	11.249	
6.52444E-04	11.3327	
6.52469E-04	11.5191	
6.52473E-04	11.5448	
6.52489E-04	11.6883	
6.52506E-04	11.8531	
6.52508E-04	11.8762	
6.52531E-04	12.1367	
6.52545E-04	12.3103	
6.52550E-04	12.3853	
6.52570E-04	12.6723	
6.52584E-04	12.8933	
6.52589E-04	12.9869	
6.52608E-04	13.3442	
6.52613E-04	13.4286	
6.52628E-04	13.748	
6.52642E-04	14.0621	
6.52647E-04	14.1929	
6.52667E-04	14.6896	
6.52671E-04	14.8062	
6.52686E-04	15.2463	
6.52700E-04	15.6767	
6.52705E-04	15.8552	
6.52725E-04	16.5304	
6.52729E-04	16.6881	
6.52744E-04	17.2812	
6.52758E-04	17.8588	
6.52764E-04	18.0975	
6.52783E-04	18.9961	
6.52787E-04	19.2052	
6.52802E-04	19.9864	
6.52814E-04	20.6276	
6.52822E-04	21.0613	
6.52840E-04	22.1638	
6.52845E-04	22.4664	
6.52865E-04	23.8036	
6.52866E-04	23.8786	
6.52885E-04	25.2729	
6.52892E-04	25.8006	
6.52905E-04	26.8626	
6.52918E-04	27.9296	
6.52925E-04	28.5781	
6.52944E-04	30.2792	
6.52945E-04	30.4249	
6.52965E-04	32.4309	
6.52969E-04	32.8776	
6.52985E-04	34.5897	
6.52995E-04	35.7353	
6.53012E-04	37.7033	
6.53021E-04	38.8432	
6.53032E-04	40.2309	
6.53047E-04	42.2387	
6.53056E-04	43.5579	
6.53073E-04	45.9124	
6.53079E-04	46.815	
6.53095E-04	49.3382	
6.53101E-04	50.3014	
6.53118E-04	52.9894	
6.53124E-04	54.014	
6.53140E-04	56.887	
6.53157E-04	60.01	
6.53162E-04	60.9814	
6.53191E-04	66.5293	
6.53196E-04	67.5714	
6.53224E-04	73.5472	
6.53230E-04	74.6657	
6.53259E-04	81.2405	
6.53261E-04	81.6372	
6.53287E-04	87.7635	
6.53293E-04	89.4443	
6.53321E-04	96.336	
6.53345E-04	102.539	
6.53355E-04	105.261	
6.53405E-04	118.551	
6.53417E-04	122.146	
6.53478E-04	139.007	
6.53530E-04	153.578	
6.53576E-04	166.363	
6.53583E-04	168.211	
6.53631E-04	180.68	
6.53633E-04	181.108	
6.53679E-04	192.084	
6.53717E-04	200.032	
6.53724E-04	201.373	
6.53759E-04	207.581	
6.53767E-04	209.015	
6.53793E-04	212.828	
6.53811E-04	215.13	
6.53824E-04	216.716	
6.53849E-04	219.184	
6.53863E-04	220.285	
6.53890E-04	222.006	
6.53900E-04	222.4	
6.53933E-04	223.198	
6.53935E-04	223.201	
6.53974E-04	222.607	
6.53975E-04	222.56	
6.54005E-04	221.051	
6.54007E-04	220.941	
6.54040E-04	218.245	
6.54045E-04	217.74	
6.54083E-04	213.325	
6.54117E-04	208.232	
6.54121E-04	207.672	
6.54152E-04	202.247	
6.54162E-04	200.271	
6.54203E-04	191.874	
6.54214E-04	189.622	
6.54245E-04	182.544	
6.54272E-04	175.966	
6.54286E-04	172.582	
6.54355E-04	155	
6.54441E-04	132.569	
6.54493E-04	119.403	
6.54510E-04	115.124	
6.54536E-04	108.879	
6.54562E-04	102.801	
6.54572E-04	100.449	
6.54603E-04	93.5811	
6.54617E-04	90.6103	
6.54634E-04	87.0404	
6.54659E-04	82.1903	
6.54665E-04	80.859	
6.54696E-04	75.0606	
6.54700E-04	74.4379	
6.54727E-04	69.6829	
6.54741E-04	67.3788	
6.54750E-04	65.9766	
6.54773E-04	62.4856	
6.54783E-04	60.9993	
6.54795E-04	59.1911	
6.54818E-04	56.0686	
6.54819E-04	55.9532	
6.54841E-04	53.1912	
6.54855E-04	51.4159	
6.54863E-04	50.4641	
6.54886E-04	47.9193	
6.54891E-04	47.3329	
6.54908E-04	45.5659	
6.54927E-04	43.6872	
6.54931E-04	43.346	
6.54954E-04	41.3126	
6.54964E-04	40.4471	
6.54969E-04	40.0242	
6.54990E-04	38.3125	
6.55000E-04	37.5842	
6.55012E-04	36.7184	
6.55033E-04	35.2254	
6.55036E-04	35.0521	
6.55055E-04	33.8691	
6.55072E-04	32.8304	
6.55076E-04	32.5902	
6.55098E-04	31.4319	
6.55115E-04	30.5369	
6.55120E-04	30.3318	
6.55141E-04	29.3429	
6.55158E-04	28.5788	
6.55163E-04	28.4039	
6.55184E-04	27.5605	
6.55201E-04	26.9085	
6.55206E-04	26.7594	
6.55227E-04	26.0399	
6.55245E-04	25.4833	
6.55249E-04	25.356	
6.55270E-04	24.7411	
6.55288E-04	24.2649	
6.55292E-04	24.1559	
6.55313E-04	23.6288	
6.55331E-04	23.2207	
6.55337E-04	23.0831	
6.55361E-04	22.5962	
6.55385E-04	22.1252	
6.55395E-04	21.9175	
6.55408E-04	21.6951	
6.55432E-04	21.3	
6.55447E-04	21.0558	
6.55456E-04	20.9297	
6.55479E-04	20.5932	
6.55503E-04	20.2657	
6.55507E-04	20.208	
6.55539E-04	19.8392	
6.55574E-04	19.435	
6.55598E-04	19.1744	
6.55610E-04	19.0604	
6.55645E-04	18.7297	
6.55681E-04	18.4088	
6.55688E-04	18.3425	
6.55714E-04	18.1441	
6.55756E-04	17.8243	
6.55779E-04	17.6536	
6.55798E-04	17.5287	
6.55840E-04	17.2597	
6.55882E-04	16.9988	
6.55899E-04	16.8924	
6.55924E-04	16.7623	
6.55945E-04	16.6531	
6.55987E-04	16.4407	
6.56029E-04	16.2371	
6.56039E-04	16.1919	
6.56075E-04	16.0484	
6.56105E-04	15.9338	
6.56136E-04	15.8257	
6.56166E-04	15.7249	
6.56178E-04	15.6897	
6.56197E-04	15.6453	
6.56227E-04	15.5832	
6.56258E-04	15.5319	
6.56282E-04	15.5008	
6.56288E-04	15.4976	
6.56311E-04	15.4951	
6.56334E-04	15.5016	
6.56352E-04	15.5143	
6.56357E-04	15.5228	
6.56380E-04	15.5714	
6.56403E-04	15.6323	
6.56422E-04	15.6929	
6.56426E-04	15.7117	
6.56449E-04	15.8276	
6.56472E-04	15.9602	
6.56476E-04	15.9854	
6.56495E-04	16.1277	
6.56495E-04	16.1277	
6.56518E-04	16.3445	
6.56537E-04	16.5421	
6.56552E-04	16.7137	
6.56556E-04	16.763	
6.56575E-04	17.0276	
6.56590E-04	17.2549	
6.56594E-04	17.318	
6.56613E-04	17.6543	
6.56628E-04	17.9414	
6.56632E-04	18.0205	
6.56651E-04	18.4402	
6.56666E-04	18.7965	
6.56670E-04	18.8942	
6.56689E-04	19.4099	
6.56705E-04	19.8457	
6.56708E-04	19.9646	
6.56727E-04	20.5898	
6.56743E-04	21.1159	
6.56747E-04	21.258	
6.56766E-04	22.0028	
6.56776E-04	22.4245	
6.56785E-04	22.807	
6.56804E-04	23.6763	
6.56804E-04	23.6945	
6.56823E-04	24.6351	
6.56832E-04	25.1386	
6.56847E-04	25.967	
6.56861E-04	26.7492	
6.56872E-04	27.4315	
6.56889E-04	28.5426	
6.56896E-04	29.0356	
6.56917E-04	30.5291	
6.56921E-04	30.7854	
6.56945E-04	32.6881	
6.56945E-04	32.7191	
6.56969E-04	34.7607	
6.56974E-04	35.1315	
6.56994E-04	36.9931	
6.57000E-04	37.6126	
6.57018E-04	39.3903	
6.57025E-04	40.138	
6.57050E-04	42.7852	
6.57051E-04	42.8276	
6.57082E-04	46.495	
6.57088E-04	47.2287	
6.57114E-04	50.49	
6.57126E-04	52.026	
6.57147E-04	54.7621	
6.57164E-04	57.2156	
6.57189E-04	60.8716	
6.57205E-04	63.1576	
6.57235E-04	67.8969	
6.57250E-04	70.3296	
6.57296E-04	77.8599	
6.57354E-04	87.7669	
6.57429E-04	100.744	
6.57489E-04	110.762	
6.57505E-04	113.472	
6.57534E-04	118.016	
6.57556E-04	121.195	
6.57577E-04	124.24	
6.57605E-04	127.948	
6.57608E-04	128.333	
6.57646E-04	132.871	
6.57647E-04	133.04	
6.57678E-04	136.115	
6.57690E-04	137.211	
6.57722E-04	139.754	
6.57736E-04	140.667	
6.57761E-04	142.034	
6.57782E-04	142.911	
6.57799E-04	143.448	
6.57823E-04	143.87	
6.57837E-04	143.948	
6.57865E-04	143.768	
6.57875E-04	143.632	
6.57879E-04	143.507	
6.57910E-04	142.48	
6.57919E-04	142.084	
6.57947E-04	140.584	
6.57953E-04	140.182	
6.57992E-04	137.161	
6.57995E-04	136.894	
6.58032E-04	133.329	
6.58038E-04	132.685	
6.58075E-04	128.427	
6.58087E-04	126.914	
6.58124E-04	122.013	
6.58142E-04	119.447	
6.58179E-04	114.006	
6.58203E-04	110.281	
6.58295E-04	95.6895	
6.58337E-04	88.7971	
6.58383E-04	81.5778	
6.58411E-04	77.3597	
6.58428E-04	74.7342	
6.58468E-04	68.9853	
6.58484E-04	66.733	
6.58498E-04	64.8688	
6.58528E-04	60.9473	
6.58533E-04	60.2653	
6.58557E-04	57.2627	
6.58581E-04	54.4424	
6.58582E-04	54.354	
6.58605E-04	51.8176	
6.58628E-04	49.2755	
6.58630E-04	49.1164	
6.58652E-04	46.9269	
6.58676E-04	44.6628	
6.58678E-04	44.4509	
6.58699E-04	42.5851	
6.58723E-04	40.5918	
6.58726E-04	40.3436	
6.58747E-04	38.7727	
6.58770E-04	37.0911	
6.58774E-04	36.7669	
6.58792E-04	35.5572	
6.58815E-04	34.1024	
6.58822E-04	33.6822	
6.58838E-04	32.7635	
6.58857E-04	31.7125	
6.58861E-04	31.5142	
6.58884E-04	30.3728	
6.58895E-04	29.8246	
6.58907E-04	29.3108	
6.58930E-04	28.325	
6.58934E-04	28.1673	
6.58953E-04	27.4303	
6.58972E-04	26.7234	
6.58976E-04	26.5935	
6.58991E-04	26.0926	
6.59010E-04	25.4862	
6.59029E-04	24.9002	
6.59048E-04	24.3921	
6.59067E-04	23.9016	
6.59086E-04	23.4275	
6.59086E-04	23.4275	
6.59105E-04	23.0171	
6.59125E-04	22.6207	
6.59144E-04	22.2372	
6.59144E-04	22.2372	
6.59163E-04	21.9039	
6.59182E-04	21.5815	
6.59197E-04	21.3316	
6.59201E-04	21.2764	
6.59220E-04	21.0097	
6.59239E-04	20.7514	
6.59258E-04	20.5006	
6.59277E-04	20.2568	
6.59277E-04	20.2568	
6.59303E-04	19.9777	
6.59325E-04	19.7571	
6.59346E-04	19.5429	
6.59357E-04	19.4364	
6.59368E-04	19.3478	
6.59396E-04	19.114	
6.59425E-04	18.888	
6.59438E-04	18.7931	
6.59454E-04	18.6839	
6.59482E-04	18.4971	
6.59511E-04	18.3154	
6.59518E-04	18.2741	
6.59540E-04	18.1568	
6.59582E-04	17.9342	
6.59626E-04	17.7186	
6.59647E-04	17.6112	
6.59668E-04	17.5246	
6.59711E-04	17.3521	
6.59754E-04	17.1834	
6.59800E-04	17.0073	
6.59812E-04	16.9707	
6.59869E-04	16.7919	
6.59926E-04	16.6169	
6.59983E-04	16.445	
6.60029E-04	16.3099	
6.60060E-04	16.2357	
6.60136E-04	16.0539	
6.60212E-04	15.8753	
6.60289E-04	15.6994	
6.60296E-04	15.6821	
6.60365E-04	15.5532	
6.60468E-04	15.3629	
6.60571E-04	15.1755	
6.60640E-04	15.0523	
6.60674E-04	15.0007	
6.60777E-04	14.8478	
6.60880E-04	14.6968	
6.60983E-04	14.5473	
6.61121E-04	14.3791	
6.61258E-04	14.2129	
6.61396E-04	14.0484	
6.61403E-04	14.0394	
6.61556E-04	13.8862	
6.61739E-04	13.7045	
6.61922E-04	13.5247	
6.62014E-04	13.4355	
6.62106E-04	13.3597	
6.62289E-04	13.2093	
6.62472E-04	13.0601	
6.62655E-04	12.9119	
6.62769E-04	12.8206	
6.62838E-04	12.7717	
6.63041E-04	12.6305	
6.63262E-04	12.4772	
6.63483E-04	12.325	
6.63704E-04	12.1739	
6.63815E-04	12.0987	
6.64012E-04	11.9658	
6.64117E-04	11.8948	
6.64208E-04	11.8343	
6.64405E-04	11.7044	
6.64602E-04	11.5754	
6.64798E-04	11.4476	
6.64995E-04	11.3211	
6.65191E-04	11.196	
6.65309E-04	11.1224	
6.65339E-04	11.1007	
6.65520E-04	10.9723	
6.65653E-04	10.88	
6.65785E-04	10.7889	
6.65918E-04	10.6992	
6.65970E-04	10.664	
6.66050E-04	10.6023	
6.66182E-04	10.5013	
6.66282E-04	10.4272	
6.66368E-04	10.3644	
6.66381E-04	10.3528	
6.66490E-04	10.2595	
6.66576E-04	10.1879	
6.66662E-04	10.1183	
6.66748E-04	10.051	
6.66765E-04	10.0386	
6.66834E-04	9.97384	
6.66899E-04	9.91591	
6.66963E-04	9.86019	
6.67028E-04	9.80709	
6.67029E-04	9.80581	
6.67092E-04	9.74433	
6.67135E-04	9.70438	
6.67195E-04	9.65245	
6.67239E-04	9.61661	
6.67284E-04	9.58404	
6.67294E-04	9.57769	
6.67329E-04	9.54962	
6.67374E-04	9.5184	
6.67403E-04	9.50087	
6.67433E-04	9.48645	
6.67463E-04	9.47564	
6.67493E-04	9.46904	
6.67522E-04	9.46736	
6.67552E-04	9.47143	
6.67582E-04	9.48223	
6.67604E-04	9.49541	
6.67625E-04	9.51297	
6.67633E-04	9.52241	
6.67655E-04	9.55317	
6.67676E-04	9.58991	
6.67698E-04	9.63334	
6.67719E-04	9.68423	
6.67724E-04	9.69789	
6.67741E-04	9.75136	
6.67762E-04	9.83011	
6.67784E-04	9.91914	
6.67790E-04	9.95003	
6.67805E-04	10.0271	
6.67827E-04	10.1511	
6.67832E-04	10.183	
6.67848E-04	10.3002	
