E(MeV)	mcnp/Sm-147:1	
7.27177E-04	14.7835722	
7.27252E-04	16.84585762	
7.27326E-04	19.47424126	
7.27363E-04	21.05690575	
7.27400E-04	22.8321228	
7.27437E-04	24.83576965	
7.27475E-04	27.10130882	
7.27512E-04	29.64832878	
7.27549E-04	32.52878952	
7.27586E-04	35.75056839	
7.27623E-04	39.37237167	
7.27661E-04	43.4259758	
7.27698E-04	47.96301651	
7.27735E-04	52.99102783	
7.27772E-04	58.58536911	
7.27809E-04	64.77597046	
7.27847E-04	71.60276031	
7.27921E-04	87.29208374	
7.27995E-04	105.8971405	
7.28032E-04	116.3546677	
7.28070E-04	127.6517029	
7.28144E-04	152.5453491	
7.28218E-04	180.4004822	
7.28330E-04	227.0223999	
7.28553E-04	328.1770935	
7.28683E-04	382.7250366	
7.28795E-04	420.2823181	
7.28860E-04	436.6547241	
7.28953E-04	451.4274292	
7.29000E-04	454.6745911	
7.29047E-04	455.088562	
7.29163E-04	443.8560791	
7.29240E-04	427.5167847	
7.29330E-04	400.9627991	
7.29437E-04	361.0241699	
7.29544E-04	315.8536377	
7.29723E-04	238.7178955	
7.29831E-04	195.9794769	
7.29902E-04	170.324585	
7.29974E-04	147.1811829	
7.30045E-04	126.6791916	
7.30117E-04	108.8322525	
7.30188E-04	93.53542328	
7.30260E-04	80.56937408	
7.30331E-04	69.70581818	
7.30403E-04	60.64795303	
7.30474E-04	53.18017578	
7.30546E-04	47.02565384	
7.30618E-04	41.96529388	
7.30689E-04	37.81551743	
7.30761E-04	34.40671539	
7.30832E-04	31.59242821	
7.30904E-04	29.26497269	
7.30975E-04	27.33705139	
7.31047E-04	25.73397064	
7.31190E-04	23.30817986	
7.31333E-04	21.7052021	
7.31476E-04	20.78813553	
7.31619E-04	20.52657318	
7.31691E-04	20.66036034	
7.31763E-04	20.99480438	
7.31834E-04	21.55865288	
7.31906E-04	22.3917675	
7.31977E-04	23.54612541	
7.32049E-04	25.09093666	
7.32120E-04	27.12457466	
7.32192E-04	29.75832558	
7.32263E-04	33.13875198	
7.32335E-04	37.45954895	
7.32407E-04	42.95148087	
7.32478E-04	49.87297821	
7.32550E-04	58.54754639	
7.32622E-04	69.33589935	
7.32693E-04	82.63432312	
7.32765E-04	98.86050415	
7.32836E-04	118.4056778	
7.32908E-04	141.7365875	
7.32979E-04	169.0593872	
7.33051E-04	200.6373291	
7.33086E-04	218.0466461	
7.33194E-04	276.6843262	
7.33301E-04	343.619751	
7.33480E-04	466.991394	
7.33588E-04	541.0018921	
7.33695E-04	608.6321411	
7.33825E-04	674.0994873	
7.33942E-04	710.946228	
7.34029E-04	722.3903198	
7.34088E-04	721.8969727	
7.34204E-04	701.9158325	
7.34309E-04	664.3942261	
7.34423E-04	607.5130005	
7.34613E-04	491.2715454	
7.34726E-04	418.6072998	
7.34840E-04	349.9333496	
7.34916E-04	308.039093	
7.34992E-04	269.9187317	
7.35068E-04	235.9146881	
7.35143E-04	206.105957	
7.35219E-04	180.2789154	
7.35295E-04	158.1897888	
7.35371E-04	139.4928284	
7.35446E-04	123.7381058	
7.35522E-04	110.5504837	
7.35598E-04	99.50534821	
7.35674E-04	90.26000977	
7.35750E-04	82.49811554	
7.35826E-04	75.94918823	
7.35901E-04	70.39318085	
7.35977E-04	65.6370163	
7.36053E-04	61.53564835	
7.36129E-04	57.95986557	
7.36205E-04	54.81949234	
7.36280E-04	52.03894043	
7.36356E-04	49.55825043	
7.36508E-04	45.3172493	
7.36659E-04	41.81200027	
7.36811E-04	38.86384201	
7.36963E-04	36.33953094	
7.37114E-04	34.15280151	
7.37266E-04	32.23849869	
7.37418E-04	30.54533768	
7.37569E-04	29.03486252	
7.37872E-04	26.44990349	
7.38176E-04	24.30581093	
7.38479E-04	22.49197578	
7.38782E-04	20.92758751	
7.39085E-04	19.55678558	
7.39388E-04	18.33731842	
7.39692E-04	17.23552322	
7.39995E-04	16.22656822	
7.40298E-04	15.28844929	
7.40602E-04	14.40361118	
7.40905E-04	13.55606174	
7.41208E-04	12.73048401	
7.41360E-04	12.32133961	
7.41511E-04	11.91379261	
7.41663E-04	11.50825691	
7.41814E-04	11.11012745	
7.41890E-04	10.919137	
7.41966E-04	10.73894501	
7.42042E-04	10.57693958	
7.42118E-04	10.44390774	
7.42193E-04	10.35617924	
7.42269E-04	10.33773708	
7.42307E-04	10.36450768	
7.42345E-04	10.42209339	
7.42383E-04	10.51637173	
7.42421E-04	10.6548605	
7.42459E-04	10.84599972	
7.42497E-04	11.09742737	
7.42535E-04	11.42185688	
7.42573E-04	11.8266592	
7.42610E-04	12.32892132	
7.42648E-04	12.93919373	
7.42686E-04	13.67521858	
7.42724E-04	14.54937267	
7.42762E-04	15.58244705	
7.42800E-04	16.78688812	
7.42838E-04	18.18601799	
7.42876E-04	19.79096794	
7.42914E-04	21.62204933	
7.42951E-04	23.70090866	
7.42989E-04	26.03308868	
7.43027E-04	28.64295959	
7.43103E-04	34.71385956	
7.43141E-04	38.20297623	
7.43179E-04	41.97156143	
7.43255E-04	50.38136673	
7.43331E-04	59.85066986	
7.43444E-04	75.5970459	
7.43615E-04	100.4028549	
7.43748E-04	117.7785339	
7.43852E-04	128.4067993	
7.43923E-04	133.4888306	
7.44008E-04	136.8965759	
7.44111E-04	136.8743439	
7.44216E-04	132.2785797	
7.44311E-04	124.5959702	
7.44425E-04	112.053978	
7.44597E-04	89.73163605	
7.44711E-04	74.70865631	
7.44826E-04	60.95914841	
7.44903E-04	52.84710693	
7.44979E-04	45.75608826	
7.45017E-04	42.5814209	
7.45055E-04	39.65721893	
7.45093E-04	36.9773674	
7.45131E-04	34.53308105	
7.45170E-04	32.31350327	
7.45208E-04	30.30617714	
7.45246E-04	28.49749947	
7.45284E-04	26.87319565	
7.45322E-04	25.42505646	
7.45360E-04	24.12502098	
7.45399E-04	22.9608345	
7.45437E-04	21.92941475	
7.45475E-04	21.01192856	
7.45513E-04	20.19959068	
7.45551E-04	19.4733963	
7.45589E-04	18.82964325	
7.45628E-04	18.25275803	
7.45666E-04	17.73722839	
7.45704E-04	17.27529335	
7.45742E-04	16.86002731	
7.45818E-04	16.14582825	
7.45895E-04	15.5556345	
7.45971E-04	15.05739784	
7.46047E-04	14.62777805	
7.46124E-04	14.25147724	
7.46200E-04	13.91720867	
7.46353E-04	13.33898163	
7.46505E-04	12.84785461	
7.46658E-04	12.41911316	
7.46810E-04	12.03664303	
7.47116E-04	11.37626553	
7.47421E-04	10.81821632	
7.47726E-04	10.33606911	
7.48032E-04	9.914549828	
7.48337E-04	9.544244766	
7.48642E-04	9.220622063	
7.48947E-04	8.942318916	
7.49253E-04	8.711596489	
7.49558E-04	8.534611702	
7.49863E-04	8.422141075	
7.50169E-04	8.392007828	
7.50474E-04	8.472706795	
7.50779E-04	8.711327553	
7.50932E-04	8.913541794	
7.51084E-04	9.190070152	
7.51237E-04	9.562815666	
7.51390E-04	10.06308937	
7.51542E-04	10.73816586	
7.51695E-04	11.6632843	
7.51771E-04	12.25603199	
7.51848E-04	12.96443653	
7.51924E-04	13.81898117	
7.52001E-04	14.86011219	
7.52077E-04	16.14123535	
7.52153E-04	17.72837448	
7.52229E-04	19.71987152	
7.52306E-04	22.22893906	
7.52382E-04	25.40199661	
7.52458E-04	29.40834236	
7.52535E-04	34.48126602	
7.52611E-04	40.86122513	
7.52649E-04	44.60848618	
7.52687E-04	48.82520676	
7.52764E-04	58.64173889	
7.52840E-04	70.64889526	
7.52916E-04	85.09224701	
7.52993E-04	102.1364212	
7.53069E-04	121.9733124	
7.53183E-04	156.743515	
7.53260E-04	182.9873199	
7.53603E-04	312.090332	
7.53699E-04	343.1055298	
7.53813E-04	371.7226257	
7.53874E-04	382.0503235	
7.53958E-04	389.9449463	
7.54000E-04	390.9627075	
7.54042E-04	389.9853516	
7.54147E-04	379.0474548	
7.54225E-04	363.6706543	
7.54310E-04	340.6585083	
7.54453E-04	292.101593	
7.54624E-04	226.4440613	
7.54738E-04	183.8681335	
7.54795E-04	163.9340668	
7.54909E-04	127.9588089	
7.54966E-04	112.1699295	
7.55023E-04	97.91802216	
7.55080E-04	85.19450378	
7.55137E-04	73.95159912	
7.55194E-04	64.11141968	
7.55251E-04	55.57471848	
7.55308E-04	48.25012589	
7.55365E-04	41.97304916	
7.55422E-04	36.6489563	
7.55479E-04	32.16267014	
7.55536E-04	28.40662766	
7.55593E-04	25.28329086	
7.55650E-04	22.7066288	
7.55707E-04	20.60294533	
7.55764E-04	18.91582489	
7.55821E-04	17.58985138	
7.55878E-04	16.5864296	
7.55935E-04	15.88609409	
7.55992E-04	15.47745037	
7.56049E-04	15.35769939	
7.56106E-04	15.54057598	
7.56163E-04	16.05082321	
7.56220E-04	16.92329979	
7.56277E-04	18.21115494	
7.56334E-04	19.98807335	
7.56391E-04	22.33491516	
7.56419E-04	23.74832916	
7.56448E-04	25.35303879	
7.56476E-04	27.13242722	
7.56505E-04	29.14799881	
7.56533E-04	31.38142776	
7.56562E-04	33.87942123	
7.56619E-04	39.68888092	
7.56676E-04	46.71824646	
7.56733E-04	55.18747711	
7.56790E-04	65.22343445	
7.56847E-04	77.06777954	
7.56904E-04	90.81332397	
7.56961E-04	106.6931152	
7.57018E-04	124.7207642	
7.57103E-04	156.0805511	
7.57189E-04	192.4291229	
7.57274E-04	233.5106506	
7.57417E-04	309.7391663	
7.57588E-04	405.1243896	
7.57730E-04	476.4448242	
7.57816E-04	510.8731079	
7.57931E-04	543.2218628	
7.58023E-04	555.4485474	
7.58069E-04	556.692749	
7.58161E-04	549.4939575	
7.58233E-04	535.5170898	
7.58305E-04	514.6363525	
7.58425E-04	467.7848206	
7.58618E-04	374.6380005	
7.58715E-04	326.0979309	
7.58860E-04	257.8890686	
7.58908E-04	237.1627655	
7.59004E-04	199.7024841	
7.59053E-04	183.0023804	
7.59101E-04	167.674942	
7.59149E-04	153.6998749	
7.59198E-04	141.0342407	
7.59246E-04	129.5778198	
7.59294E-04	119.3420715	
7.59342E-04	110.2005081	
7.59390E-04	102.0662003	
7.59439E-04	94.85049438	
7.59487E-04	88.46538544	
7.59535E-04	82.80600739	
7.59583E-04	77.85050201	
7.59632E-04	73.46437836	
7.59680E-04	69.59792328	
7.59728E-04	66.1762085	
7.59825E-04	60.51866531	
7.59921E-04	56.07752991	
7.60018E-04	52.56929779	
7.60114E-04	49.79079056	
7.60211E-04	47.58044434	
7.60307E-04	45.81315994	
7.60500E-04	43.33320618	
7.60693E-04	41.9401741	
7.60886E-04	41.43163681	
7.61079E-04	41.72122192	
7.61272E-04	42.79925156	
7.61465E-04	44.71770477	
7.61658E-04	47.58922577	
7.61851E-04	51.60194016	
7.62044E-04	57.01994705	
7.62237E-04	64.25705719	
7.62333E-04	68.73523712	
7.62430E-04	73.91234589	
7.62526E-04	79.92034912	
7.62623E-04	86.88285065	
7.62719E-04	94.98680115	
7.62816E-04	104.4456329	
7.62913E-04	115.5377655	
7.63009E-04	128.5269775	
7.63105E-04	143.7593842	
7.63202E-04	161.7397614	
7.63298E-04	182.797348	
7.63395E-04	207.5965881	
7.63491E-04	236.4802094	
7.63588E-04	270.1164551	
7.63684E-04	308.9193726	
7.63781E-04	353.2377625	
7.63877E-04	403.1354065	
7.63974E-04	458.6951904	
7.64070E-04	519.3834839	
7.64440E-04	777.9172974	
7.64520E-04	832.6431885	
7.64640E-04	907.8228149	
7.64760E-04	970.1887817	
7.64840E-04	1002.548706	
7.65000E-04	1040.600098	
7.65080E-04	1045.204102	
7.65240E-04	1025.344849	
7.65320E-04	1001.941284	
7.65480E-04	932.6756592	
7.65560E-04	889.460022	
7.65877E-04	692.5256348	
7.65995E-04	618.6171875	
7.66113E-04	549.3243408	
7.66231E-04	485.9501038	
7.66350E-04	429.5035706	
7.66468E-04	379.9804077	
7.66586E-04	337.2371826	
7.66704E-04	300.6144409	
7.66823E-04	269.3504639	
7.66941E-04	242.7887268	
7.67059E-04	220.1625824	
7.67177E-04	200.8024597	
7.67295E-04	184.2121735	
7.67414E-04	169.8938599	
7.67532E-04	157.4621887	
7.67650E-04	146.6018066	
7.67768E-04	137.055954	
7.67887E-04	128.6158295	
7.68005E-04	121.1111984	
7.68241E-04	108.3853912	
7.68478E-04	98.01753235	
7.68714E-04	89.4458313	
7.68951E-04	82.2547226	
7.69187E-04	76.15408325	
7.69423E-04	70.91642761	
7.69660E-04	66.38516998	
7.69897E-04	62.42690659	
7.70133E-04	58.95113373	
7.70369E-04	55.86993408	
7.70842E-04	50.65517044	
7.71315E-04	46.40409088	
7.71788E-04	42.87905121	
7.72261E-04	39.91330338	
7.72734E-04	37.3841629	
7.73207E-04	35.20218658	
7.73680E-04	33.29959488	
7.74153E-04	31.62480545	
7.74626E-04	30.14114952	
7.75099E-04	28.81956863	
7.76045E-04	26.54362297	
7.76991E-04	24.6387291	
7.77936E-04	23.02190971	
7.78882E-04	21.62446404	
7.79828E-04	20.39701271	
7.80774E-04	19.30295563	
7.81720E-04	18.31417465	
7.82666E-04	17.40884399	
7.83611E-04	16.56945229	
7.84557E-04	15.78145123	
7.85503E-04	15.03223991	
7.86449E-04	14.30994034	
7.87395E-04	13.60340118	
7.88341E-04	12.9005127	
7.89287E-04	12.18818474	
7.89759E-04	11.82322121	
7.90232E-04	11.44834042	
7.90705E-04	11.06058979	
7.91179E-04	10.6562376	
7.91651E-04	10.23117161	
7.91888E-04	10.0095377	
7.92124E-04	9.780703545	
7.92361E-04	9.544626236	
7.92597E-04	9.300942421	
7.92834E-04	9.050854683	
7.93070E-04	8.79681015	
7.93188E-04	8.670267105	
7.93307E-04	8.545983315	
7.93425E-04	8.426779747	
7.93543E-04	8.31742382	
7.93661E-04	8.227088928	
7.93780E-04	8.171644211	
7.93898E-04	8.180223465	
7.93957E-04	8.223618507	
7.94016E-04	8.304906845	
7.94075E-04	8.436743736	
7.94134E-04	8.636140823	
7.94193E-04	8.923800468	
7.94252E-04	9.324849129	
7.94312E-04	9.874811172	
7.94371E-04	10.61065483	
7.94430E-04	11.58243561	
7.94489E-04	12.85221386	
7.94548E-04	14.47926521	
7.94607E-04	16.55040169	
7.94666E-04	19.14658737	
7.94726E-04	22.34913826	
7.94785E-04	26.27430916	
7.94844E-04	30.99440765	
7.94903E-04	36.61275101	
7.94962E-04	43.2118721	
7.95021E-04	50.88335037	
7.95080E-04	59.62241745	
7.95139E-04	69.462883	
7.95198E-04	80.41416168	
7.95287E-04	98.64218903	
7.95376E-04	118.6777725	
7.95597E-04	171.5729828	
7.95686E-04	191.1212616	
7.95760E-04	205.383606	
7.95849E-04	219.0860596	
7.95919E-04	226.8451996	
7.96011E-04	232.0817566	
7.96081E-04	232.2156525	
7.96156E-04	228.6628723	
7.96220E-04	222.8204956	
7.96323E-04	208.6660461	
7.96451E-04	184.7268524	
7.96604E-04	151.298172	
7.96707E-04	128.6941223	
7.96758E-04	117.8283691	
7.96861E-04	97.572052	
7.96912E-04	88.39358521	
7.96963E-04	79.90966034	
7.97015E-04	72.14638519	
7.97066E-04	65.10926056	
7.97117E-04	58.78637695	
7.97168E-04	53.15146637	
7.97219E-04	48.16725922	
7.97271E-04	43.77388	
7.97322E-04	39.96505356	
7.97373E-04	36.64392471	
7.97425E-04	33.77178574	
7.97476E-04	31.29649734	
7.97527E-04	29.16838837	
7.97578E-04	27.34123802	
7.97630E-04	25.77277374	
7.97681E-04	24.42954063	
7.97732E-04	23.26836967	
7.97783E-04	22.26514435	
7.97834E-04	21.39163589	
7.97886E-04	20.63497353	
7.97937E-04	19.96818352	
7.97988E-04	19.37887192	
7.98039E-04	18.85431671	
7.98142E-04	17.96064377	
7.98244E-04	17.22156715	
7.98347E-04	16.59345627	
7.98449E-04	16.04991913	
7.98551E-04	15.57033062	
7.98654E-04	15.14120388	
7.98756E-04	14.75227547	
7.98961E-04	14.07131767	
7.99166E-04	13.48832798	
7.99371E-04	12.9790802	
7.99576E-04	12.52625561	
7.99781E-04	12.11783886	
7.99986E-04	11.74488163	
8.00191E-04	11.40062428	
8.00601E-04	10.77892113	
8.01011E-04	10.22356701	
8.01421E-04	9.716662407	
8.01831E-04	9.245880127	
8.02240E-04	8.80360508	
8.02650E-04	8.384395599	
8.03060E-04	7.986789227	
8.03470E-04	7.611347675	
8.03880E-04	7.26267767	
8.04290E-04	6.9506073	
8.04700E-04	6.692699909	
8.04905E-04	6.593282223	
8.05110E-04	6.521277905	
8.05315E-04	6.484914303	
8.05519E-04	6.495500565	
8.05724E-04	6.568510056	
8.05929E-04	6.725505352	
8.06134E-04	6.996959686	
8.06339E-04	7.428571224	
8.06544E-04	8.088225365	
8.06646E-04	8.534902573	
8.06749E-04	9.084832191	
8.06852E-04	9.76237011	
8.06954E-04	10.59900856	
8.07056E-04	11.64217281	
8.07159E-04	12.94822979	
8.07261E-04	14.60441494	
8.07364E-04	16.71800232	
8.07415E-04	17.99385262	
8.07466E-04	19.44702148	
8.07517E-04	21.11226082	
8.07569E-04	23.01062012	
8.07620E-04	25.1941185	
8.07672E-04	27.6908741	
8.07722E-04	30.54698181	
8.07774E-04	33.8393898	
8.07825E-04	37.62177658	
8.07876E-04	41.96450806	
8.07927E-04	46.94496155	
8.07978E-04	52.64713669	
8.08030E-04	59.16095352	
8.08081E-04	66.60964203	
8.08132E-04	75.03781128	
8.08184E-04	84.56945038	
8.08235E-04	95.26074982	
8.08286E-04	107.3270645	
8.08337E-04	120.72892	
8.08388E-04	135.5777435	
8.08440E-04	151.9883575	
8.08542E-04	189.217514	
8.08594E-04	210.2113495	
8.08696E-04	256.1712341	
8.08850E-04	333.5038757	
8.09055E-04	441.3280945	
8.09208E-04	513.3171997	
8.09245E-04	527.9354858	
8.09391E-04	573.109436	
8.09500E-04	590.3872681	
8.09536E-04	592.6572266	
8.09609E-04	591.8982544	
8.09755E-04	569.942627	
8.09893E-04	527.4919434	
8.10045E-04	463.769165	
8.10300E-04	343.5656433	
8.10452E-04	276.3243103	
8.10503E-04	255.9600983	
8.10604E-04	218.7956696	
8.10706E-04	186.7650757	
8.10807E-04	159.709671	
8.10858E-04	147.9377899	
8.10909E-04	137.2154541	
8.10960E-04	127.5817413	
8.11011E-04	118.8190002	
8.11062E-04	110.9227982	
8.11112E-04	103.8401031	
8.11163E-04	97.44393158	
8.11214E-04	91.70969391	
8.11316E-04	81.89202118	
8.11417E-04	73.89079285	
8.11519E-04	67.30644226	
8.11620E-04	61.85228348	
8.11722E-04	57.27318573	
8.11824E-04	53.37663269	
8.11925E-04	50.03483963	
8.12027E-04	47.13224411	
8.12128E-04	44.58647537	
8.12230E-04	42.33417892	
8.12433E-04	38.52360916	
8.12636E-04	35.4179306	
8.12839E-04	32.83665848	
8.13043E-04	30.65154076	
8.13246E-04	28.77962494	
8.13449E-04	27.15402412	
8.13653E-04	25.72888756	
8.13856E-04	24.468647	
8.14059E-04	23.34329796	
8.14262E-04	22.33119583	
8.14669E-04	20.57469559	
8.15075E-04	19.09784889	
8.15481E-04	17.83293343	
8.15888E-04	16.73078918	
8.16294E-04	15.75705242	
8.16701E-04	14.88706112	
8.17107E-04	14.10437679	
8.17513E-04	13.3971138	
8.17919E-04	12.76163673	
8.18326E-04	12.19999218	
8.18529E-04	11.95059395	
8.18732E-04	11.72612667	
8.18936E-04	11.53127098	
8.19139E-04	11.37361145	
8.19342E-04	11.26225185	
8.19545E-04	11.21184254	
8.19748E-04	11.24324608	
8.19952E-04	11.38839722	
8.20155E-04	11.69828701	
8.20257E-04	11.93899727	
8.20358E-04	12.25660992	
8.20460E-04	12.67245579	
8.20561E-04	13.21611214	
8.20663E-04	13.93076229	
8.20765E-04	14.87341404	
8.20866E-04	16.13070297	
8.20968E-04	17.82525253	
8.21069E-04	20.12664032	
8.21120E-04	21.58432388	
8.21171E-04	23.29396057	
8.21222E-04	25.30053711	
8.21273E-04	27.6559639	
8.21323E-04	30.40860939	
8.21374E-04	33.63284683	
8.21425E-04	37.4178772	
8.21476E-04	41.81825256	
8.21527E-04	46.95641708	
8.21578E-04	52.91428757	
8.21628E-04	59.79390717	
8.21679E-04	67.66957855	
8.21730E-04	76.66950226	
8.21781E-04	86.89585114	
8.21831E-04	98.48955536	
8.21882E-04	111.4510422	
8.21933E-04	125.8899155	
8.21984E-04	141.9166565	
8.22034E-04	159.4364166	
8.22136E-04	199.1295776	
8.22238E-04	244.4334259	
8.22390E-04	319.9526367	
8.22543E-04	397.9197998	
8.22670E-04	457.5743713	
8.22746E-04	488.0772705	
8.22822E-04	513.2678833	
8.22924E-04	536.5231934	
8.23000E-04	545.1870117	
8.23051E-04	546.5997925	
8.23152E-04	538.9404907	
8.23232E-04	523.6550903	
8.23318E-04	499.0629272	
8.23462E-04	443.6195068	
8.23777E-04	295.8879395	
8.23834E-04	270.1479797	
8.23949E-04	222.5770721	
8.24007E-04	201.2009888	
8.24064E-04	181.4839935	
8.24122E-04	163.5880737	
8.24179E-04	147.3813782	
8.24236E-04	132.9146729	
8.24294E-04	120.0477753	
8.24351E-04	108.6737137	
8.24408E-04	98.67183685	
8.24466E-04	89.91403961	
8.24523E-04	82.27062225	
8.24581E-04	75.59453583	
8.24638E-04	69.80818176	
8.24695E-04	64.77620697	
8.24753E-04	60.3831749	
8.24810E-04	56.56573868	
8.24868E-04	53.2277565	
8.24925E-04	50.29867935	
8.24982E-04	47.71759415	
8.25040E-04	45.43242645	
8.25154E-04	41.57997131	
8.25269E-04	38.46055222	
8.25384E-04	35.89409256	
8.25499E-04	33.72822952	
8.25614E-04	31.8794632	
8.25728E-04	30.27882004	
8.25843E-04	28.8699131	
8.25958E-04	27.62365723	
8.26187E-04	25.50895309	
8.26417E-04	23.77406883	
8.26646E-04	22.31856155	
8.26876E-04	21.07794762	
8.27106E-04	20.0032692	
8.27335E-04	19.06217957	
8.27565E-04	18.22881317	
8.27794E-04	17.48207855	
8.28253E-04	16.19285583	
8.28712E-04	15.10541725	
8.29171E-04	14.16512299	
8.29630E-04	13.33512211	
8.30089E-04	12.58843517	
8.30549E-04	11.90557194	
8.31008E-04	11.27129555	
8.31467E-04	10.6744833	
8.31926E-04	10.10518074	
8.32385E-04	9.556555748	
8.32844E-04	9.022252083	
8.33303E-04	8.497317314	
8.33762E-04	7.978859425	
8.33992E-04	7.722139359	
8.34221E-04	7.467980385	
8.34450E-04	7.217414856	
8.34680E-04	6.973609447	
8.34910E-04	6.741273403	
8.35139E-04	6.530539989	
8.35254E-04	6.438707352	
8.35369E-04	6.361398697	
8.35484E-04	6.305233955	
8.35598E-04	6.281555653	
8.35713E-04	6.308811188	
8.35828E-04	6.418465614	
8.35885E-04	6.519258499	
8.35943E-04	6.662461281	
8.36000E-04	6.859969616	
8.36057E-04	7.126852512	
8.36115E-04	7.482026577	
8.36172E-04	7.949010372	
8.36229E-04	8.556702614	
8.36287E-04	9.340181351	
8.36344E-04	10.3414526	
8.36402E-04	11.61007214	
8.36459E-04	13.20357418	
8.36516E-04	15.18756962	
8.36574E-04	17.64431381	
8.36631E-04	20.62744904	
8.36689E-04	24.24924469	
8.36746E-04	28.58952904	
8.36803E-04	33.71866989	
8.36861E-04	39.79756927	
8.36918E-04	46.78319168	
8.36975E-04	54.79148483	
8.37033E-04	63.89537811	
8.37090E-04	74.0858078	
8.37148E-04	85.34638977	
8.37233E-04	104.0935287	
8.37377E-04	139.334137	
8.37549E-04	184.1656647	
8.37664E-04	212.0501404	
8.37750E-04	230.0214386	
8.37822E-04	242.2754364	
8.37907E-04	252.776001	
8.38013E-04	258.9542847	
8.38093E-04	258.230835	
8.38193E-04	250.9745483	
8.38279E-04	239.5326843	
8.38383E-04	220.6580963	
8.38556E-04	181.1500397	
8.38763E-04	130.8492432	
8.38867E-04	107.9319077	
8.38936E-04	94.18630981	
8.39005E-04	81.75414276	
8.39075E-04	70.70284271	
8.39144E-04	61.08391571	
8.39213E-04	52.80557632	
8.39282E-04	45.78846359	
8.39351E-04	39.85910416	
8.39386E-04	37.28967667	
8.39420E-04	34.94957352	
8.39490E-04	30.87039375	
8.39524E-04	29.1117363	
8.39559E-04	27.52757645	
8.39628E-04	24.79496956	
8.39697E-04	22.55002594	
8.39766E-04	20.70735931	
8.39835E-04	19.19148064	
8.39904E-04	17.92857742	
8.39974E-04	16.86979675	
8.40043E-04	15.97237778	
8.40112E-04	15.20258045	
8.40181E-04	14.53401661	
8.40250E-04	13.94624329	
8.40319E-04	13.42482471	
8.40458E-04	12.52937412	
8.40596E-04	11.77916718	
8.40734E-04	11.13418579	
8.40873E-04	10.56890202	
8.41011E-04	10.0654974	
8.41149E-04	9.610292435	
8.41426E-04	8.812199593	
8.41703E-04	8.126696587	
8.41979E-04	7.522873402	
8.42256E-04	6.979617596	
8.42532E-04	6.483439922	
8.42809E-04	6.023839951	
8.43085E-04	5.592562199	
8.43639E-04	4.79670763	
8.43915E-04	4.426644802	
8.44192E-04	4.073960304	
8.44468E-04	3.739608049	
8.44745E-04	3.432412148	
8.44883E-04	3.297972441	
8.45022E-04	3.18901062	
8.45091E-04	3.150312662	
8.45160E-04	3.126980543	
8.45229E-04	3.124463558	
8.45298E-04	3.149537802	
8.45367E-04	3.211041689	
8.45437E-04	3.319723606	
8.45506E-04	3.488007784	
8.45575E-04	3.731193542	
8.45644E-04	4.067422867	
8.45713E-04	4.514948845	
8.45782E-04	5.091645241	
8.45851E-04	5.820031166	
8.45921E-04	6.716444016	
8.45990E-04	7.791992188	
8.46059E-04	9.061514854	
8.46128E-04	10.5196619	
8.46197E-04	12.16203976	
8.46267E-04	13.9754982	
8.46405E-04	17.9585247	
8.46578E-04	23.09814644	
8.46681E-04	25.87817383	
8.46751E-04	27.44939804	
8.46871E-04	29.45077705	
8.46932E-04	30.0251236	
8.47005E-04	30.30392647	
8.47069E-04	30.1610775	
8.47152E-04	29.47227287	
8.47206E-04	28.71668434	
8.47305E-04	26.84683418	
8.47414E-04	24.19499969	
8.47654E-04	17.6234436	
8.47698E-04	16.50701332	
8.47742E-04	15.44937229	
8.47786E-04	14.46947861	
8.47829E-04	13.58013439	
8.47873E-04	12.79304409	
8.47917E-04	12.11899853	
8.47961E-04	11.57025433	
8.48004E-04	11.15180302	
8.48048E-04	10.8761034	
8.48092E-04	10.75333118	
8.48136E-04	10.7949791	
8.48179E-04	11.01284313	
8.48223E-04	11.42041492	
8.48267E-04	12.03017902	
8.48310E-04	12.86522007	
8.48354E-04	13.93849659	
8.48398E-04	15.28235912	
8.48442E-04	16.92639732	
8.48486E-04	18.88537025	
8.48529E-04	21.1865139	
8.48573E-04	23.88385963	
8.48617E-04	27.00449562	
8.48661E-04	30.60292053	
8.48704E-04	34.66830063	
8.48748E-04	39.26797867	
8.48792E-04	44.46316147	
8.48835E-04	50.27070618	
8.48879E-04	56.72275543	
8.48923E-04	63.84636688	
8.48967E-04	71.66197205	
8.49054E-04	89.36703491	
8.49141E-04	109.8387375	
8.49186E-04	121.1241379	
8.49273E-04	145.249649	
8.49470E-04	204.7293701	
8.49579E-04	237.5511627	
8.49710E-04	272.7577515	
8.49820E-04	295.6142578	
8.49881E-04	305.1386108	
8.50000E-04	315.4295959	
8.50119E-04	314.3885193	
8.50185E-04	309.0056152	
8.50264E-04	298.3963928	
8.50396E-04	272.3479004	
8.50555E-04	232.1161804	
8.50793E-04	168.0597687	
8.50846E-04	154.9558868	
8.50952E-04	131.1667633	
8.51005E-04	120.6126938	
8.51058E-04	111.0690689	
8.51110E-04	102.4877319	
8.51163E-04	94.90458679	
8.51216E-04	88.32439423	
8.51269E-04	82.6696701	
8.51322E-04	77.9263916	
8.51375E-04	74.06182098	
8.51428E-04	71.00063324	
8.51481E-04	68.71100616	
8.51533E-04	67.152771	
8.51586E-04	66.2750473	
8.51639E-04	66.05097198	
8.51745E-04	67.46621704	
8.51851E-04	71.29327393	
