TOF,usX	Sigma,barn
315.28	4.94343
315.32	4.94348
315.36	4.94353
315.4	4.94358
315.44	4.94364
315.48	4.94369
315.52	4.94374
315.56	4.94379
315.6	4.94385
315.64	4.9439
315.68	4.94395
315.72	4.944
315.76	4.94405
315.8	4.94411
315.84	4.94416
315.88	4.94421
315.92	4.94426
315.96	4.94431
316	4.94437
316.04	4.94442
316.08	4.94447
316.12	4.94452
316.16	4.94458
316.2	4.94463
316.24	4.94468
316.28	4.94473
316.32	4.94478
316.36	4.94483
316.4	4.94489
316.44	4.94494
316.48	4.94499
316.52	4.94504
316.56	4.94509
316.6	4.94515
316.64	4.9452
316.68	4.94525
316.72	4.9453
316.76	4.94535
316.8	4.9454
316.84	4.94545
316.88	4.94551
316.92	4.94556
316.96	4.94561
317	4.94566
317.04	4.94571
317.08	4.94576
317.12	4.94581
317.16	4.94587
317.2	4.94592
317.24	4.94597
317.28	4.94602
317.32	4.94607
317.36	4.94612
317.4	4.94617
317.44	4.94622
317.48	4.94628
317.52	4.94633
317.56	4.94638
317.6	4.94643
317.64	4.94648
317.68	4.94653
317.72	4.94658
317.76	4.94663
317.8	4.94668
317.84	4.94673
317.88	4.94678
317.92	4.94683
317.96	4.94689
318	4.94694
318.04	4.94699
318.08	4.94704
318.12	4.94709
318.16	4.94714
318.2	4.94719
318.24	4.94724
318.28	4.94729
318.32	4.94734
318.36	4.94739
318.4	4.94744
318.44	4.94749
318.48	4.94754
318.52	4.94759
318.56	4.94764
318.6	4.94769
318.64	4.94774
318.68	4.94779
318.72	4.94784
318.76	4.94789
318.8	4.94794
318.84	4.94799
318.88	4.94804
318.92	4.94809
318.96	4.94814
319	4.94819
319.04	4.94824
319.08	4.94829
319.12	4.94834
319.16	4.94839
319.2	4.94844
319.24	4.94849
319.28	4.94854
319.32	4.94859
319.36	4.94864
319.4	4.94869
319.44	4.94874
319.48	4.94879
319.52	4.94884
319.56	4.94889
319.6	4.94894
319.64	4.94899
319.68	4.94904
319.72	4.94909
319.76	4.94914
319.8	4.94919
319.84	4.94924
319.88	4.94929
319.92	4.94934
319.96	4.94939
320	4.94944
320.04	4.94949
320.08	4.94954
320.12	4.94958
320.16	4.94963
320.2	4.94968
320.24	4.94973
320.28	4.94978
320.32	4.94983
320.36	4.94988
320.4	4.94993
320.44	4.94998
320.48	4.95003
320.52	4.95008
320.56	4.95013
320.6	4.95018
320.64	4.95022
320.68	4.95027
320.72	4.95032
320.76	4.95037
320.8	4.95042
320.84	4.95047
320.88	4.95052
320.92	4.95057
320.96	4.95062
321	4.95066
321.04	4.95071
321.08	4.95076
321.12	4.95081
321.16	4.95086
321.2	4.95091
321.24	4.95096
321.28	4.95101
321.32	4.95106
321.36	4.9511
321.4	4.95115
321.44	4.9512
321.48	4.95125
321.52	4.9513
321.56	4.95135
321.6	4.9514
321.64	4.95144
321.68	4.95149
321.72	4.95154
321.76	4.95159
321.8	4.95164
321.84	4.95169
321.88	4.95174
321.92	4.95178
321.96	4.95183
322	4.95188
322.04	4.95193
322.08	4.95198
322.12	4.95203
322.16	4.95207
322.2	4.95212
322.24	4.95217
322.28	4.95222
322.32	4.95227
322.36	4.95232
322.4	4.95236
322.44	4.95241
322.48	4.95246
322.52	4.95251
322.56	4.95256
322.6	4.95261
322.64	4.95265
322.68	4.9527
322.72	4.95275
322.76	4.9528
322.8	4.95285
322.84	4.95289
322.88	4.95294
322.92	4.95299
322.96	4.95304
323	4.95309
323.04	4.95313
323.08	4.95318
323.12	4.95323
323.16	4.95328
323.2	4.95333
323.24	4.95337
323.28	4.95342
323.32	4.95347
323.36	4.95352
323.4	4.95357
323.44	4.95361
323.48	4.95366
323.52	4.95371
323.56	4.95376
323.6	4.9538
323.64	4.95385
323.68	4.9539
323.72	4.95395
323.76	4.954
323.8	4.95404
323.84	4.95409
323.88	4.95414
323.92	4.95419
323.96	4.95423
324	4.95428
324.04	4.95433
324.08	4.95438
324.12	4.95443
324.16	4.95447
324.2	4.95452
324.24	4.95457
324.28	4.95462
324.32	4.95466
324.36	4.95471
324.4	4.95476
324.44	4.95481
324.48	4.95485
324.52	4.9549
324.56	4.95495
324.6	4.955
324.64	4.95504
324.68	4.95509
324.72	4.95514
324.76	4.95519
324.8	4.95523
324.84	4.95528
324.88	4.95533
324.92	4.95538
324.96	4.95542
325	4.95547
325.04	4.95552
325.08	4.95557
325.12	4.95561
325.16	4.95566
325.2	4.95571
325.24	4.95575
325.28	4.9558
325.32	4.95585
325.36	4.9559
325.4	4.95594
325.44	4.95599
325.48	4.95604
325.52	4.95609
325.56	4.95613
325.6	4.95618
325.64	4.95623
325.68	4.95627
325.72	4.95632
325.76	4.95637
325.8	4.95642
325.84	4.95646
325.88	4.95651
325.92	4.95656
325.96	4.95661
326	4.95665
326.04	4.9567
326.08	4.95675
326.12	4.95679
326.16	4.95684
326.2	4.95689
326.24	4.95694
326.28	4.95698
326.32	4.95703
326.36	4.95708
326.4	4.95713
326.44	4.95717
326.48	4.95722
326.52	4.95727
326.56	4.95731
326.6	4.95736
326.64	4.95741
326.68	4.95745
326.72	4.9575
326.76	4.95755
326.8	4.9576
326.84	4.95764
326.88	4.95769
326.92	4.95774
326.96	4.95778
327	4.95783
327.04	4.95788
327.08	4.95793
327.12	4.95797
327.16	4.95802
327.2	4.95807
327.24	4.95811
327.28	4.95816
327.32	4.95821
327.36	4.95826
327.4	4.9583
327.44	4.95835
327.48	4.9584
327.52	4.95844
327.56	4.95849
327.6	4.95854
327.64	4.95858
327.68	4.95863
327.72	4.95868
327.76	4.95873
327.8	4.95877
327.84	4.95882
327.88	4.95887
327.92	4.95891
327.96	4.95896
328	4.95901
328.04	4.95905
328.08	4.9591
328.12	4.95915
328.16	4.9592
328.2	4.95924
328.24	4.95929
328.28	4.95934
328.32	4.95938
328.36	4.95943
328.4	4.95948
328.44	4.95952
328.48	4.95957
328.52	4.95962
328.56	4.95967
328.6	4.95971
328.64	4.95976
328.68	4.95981
328.72	4.95985
328.76	4.9599
328.8	4.95995
328.84	4.95999
328.88	4.96004
328.92	4.96009
328.96	4.96014
329	4.96018
329.04	4.96023
329.08	4.96028
329.12	4.96032
329.16	4.96037
329.2	4.96042
329.24	4.96046
329.28	4.96051
329.32	4.96056
329.36	4.96061
329.4	4.96065
329.44	4.9607
329.48	4.96075
329.52	4.96079
329.56	4.96084
329.6	4.96089
329.64	4.96093
329.68	4.96098
329.72	4.96103
329.76	4.96108
329.8	4.96112
329.84	4.96117
329.88	4.96122
329.92	4.96126
329.96	4.96131
330	4.96136
330.04	4.9614
330.08	4.96145
330.12	4.9615
330.16	4.96154
330.2	4.96159
330.24	4.96164
330.28	4.96169
330.32	4.96173
330.36	4.96178
330.4	4.96183
330.44	4.96187
330.48	4.96192
330.52	4.96197
330.56	4.96202
330.6	4.96206
330.64	4.96211
330.68	4.96216
330.72	4.9622
330.76	4.96225
330.8	4.9623
330.84	4.96234
330.88	4.96239
330.92	4.96244
330.96	4.96248
331	4.96253
331.04	4.96258
331.08	4.96263
331.12	4.96267
331.16	4.96272
331.2	4.96277
331.24	4.96281
331.28	4.96286
331.32	4.96291
331.36	4.96295
331.4	4.963
331.44	4.96305
331.48	4.9631
331.52	4.96314
331.56	4.96319
331.6	4.96324
331.64	4.96328
331.68	4.96333
331.72	4.96338
331.76	4.96342
331.8	4.96347
331.84	4.96352
331.88	4.96357
331.92	4.96361
331.96	4.96366
332	4.96371
332.04	4.96375
332.08	4.9638
332.12	4.96385
332.16	4.96389
332.2	4.96394
332.24	4.96399
332.28	4.96404
332.32	4.96408
332.36	4.96413
332.4	4.96418
332.44	4.96422
332.48	4.96427
332.52	4.96432
332.56	4.96437
332.6	4.96441
332.64	4.96446
332.68	4.96451
332.72	4.96455
332.76	4.9646
332.8	4.96465
332.84	4.96469
332.88	4.96474
332.92	4.96479
332.96	4.96483
333	4.96488
333.04	4.96493
333.08	4.96498
333.12	4.96502
333.16	4.96507
333.2	4.96512
333.24	4.96516
333.28	4.96521
333.32	4.96526
333.36	4.9653
333.4	4.96535
333.44	4.9654
333.48	4.96545
333.52	4.96549
333.56	4.96554
333.6	4.96559
333.64	4.96563
333.68	4.96568
333.72	4.96573
333.76	4.96578
333.8	4.96582
333.84	4.96587
333.88	4.96592
333.92	4.96596
333.96	4.96601
334	4.96606
334.04	4.9661
334.08	4.96615
334.12	4.9662
334.16	4.96625
334.2	4.96629
334.24	4.96634
334.28	4.96639
334.32	4.96643
334.36	4.96648
334.4	4.96653
334.44	4.96657
334.48	4.96662
334.52	4.96667
334.56	4.96672
334.6	4.96676
334.64	4.96681
334.68	4.96686
334.72	4.9669
334.76	4.96695
334.8	4.967
334.84	4.96704
334.88	4.96709
334.92	4.96714
334.96	4.96719
335	4.96723
335.04	4.96728
335.08	4.96733
335.12	4.96737
335.16	4.96742
335.2	4.96747
335.24	4.96752
335.28	4.96756
335.32	4.96761
335.36	4.96766
335.4	4.9677
335.44	4.96775
335.48	4.9678
335.52	4.96784
335.56	4.96789
335.6	4.96794
335.64	4.96799
335.68	4.96803
335.72	4.96808
335.76	4.96813
335.8	4.96817
335.84	4.96822
335.88	4.96827
335.92	4.96832
335.96	4.96836
336	4.96841
336.04	4.96846
336.08	4.9685
336.12	4.96855
336.16	4.9686
336.2	4.96865
336.24	4.96869
336.28	4.96874
336.32	4.96879
336.36	4.96883
336.4	4.96888
336.44	4.96893
336.48	4.96897
336.52	4.96902
336.56	4.96907
336.6	4.96912
336.64	4.96916
336.68	4.96921
336.72	4.96926
336.76	4.9693
336.8	4.96935
336.84	4.9694
336.88	4.96945
336.92	4.96949
336.96	4.96954
337	4.96959
337.04	4.96963
337.08	4.96968
337.12	4.96973
337.16	4.96978
337.2	4.96982
337.24	4.96987
337.28	4.96992
337.32	4.96996
337.36	4.97001
337.4	4.97006
337.44	4.9701
337.48	4.97015
337.52	4.9702
337.56	4.97025
337.6	4.97029
337.64	4.97034
337.68	4.97039
337.72	4.97043
337.76	4.97048
337.8	4.97053
337.84	4.97058
337.88	4.97062
337.92	4.97067
337.96	4.97072
338	4.97076
338.04	4.97081
338.08	4.97086
338.12	4.97091
338.16	4.97095
338.2	4.971
338.24	4.97105
338.28	4.97109
338.32	4.97114
338.36	4.97119
338.4	4.97124
338.44	4.97128
338.48	4.97133
338.52	4.97138
338.56	4.97142
338.6	4.97147
338.64	4.97152
338.68	4.97157
338.72	4.97161
338.76	4.97166
338.8	4.97171
338.84	4.97175
338.88	4.9718
338.92	4.97185
338.96	4.9719
339	4.97194
339.04	4.97199
339.08	4.97204
339.12	4.97208
339.16	4.97213
339.2	4.97218
339.24	4.97223
339.28	4.97227
339.32	4.97232
339.36	4.97237
339.4	4.97241
339.44	4.97246
339.48	4.97251
339.52	4.97256
339.56	4.9726
339.6	4.97265
339.64	4.9727
339.68	4.97274
339.72	4.97279
339.76	4.97284
339.8	4.97289
339.84	4.97293
339.88	4.97298
339.92	4.97303
339.96	4.97308
340	4.97312
340.04	4.97317
340.08	4.97322
340.12	4.97326
340.16	4.97331
340.2	4.97336
340.24	4.97341
340.28	4.97345
340.32	4.9735
340.36	4.97355
340.4	4.97359
340.44	4.97364
340.48	4.97369
340.52	4.97374
340.56	4.97378
340.6	4.97383
340.64	4.97388
340.68	4.97393
340.72	4.97397
340.76	4.97402
340.8	4.97407
340.84	4.97411
340.88	4.97416
340.92	4.97421
340.96	4.97426
341	4.9743
341.04	4.97435
341.08	4.9744
341.12	4.97444
341.16	4.97449
341.2	4.97454
341.24	4.97459
341.28	4.97463
341.32	4.97468
341.36	4.97473
341.4	4.97477
341.44	4.97482
341.48	4.97487
341.52	4.97492
341.56	4.97496
341.6	4.97501
341.64	4.97506
341.68	4.9751
341.72	4.97515
341.76	4.9752
341.8	4.97525
341.84	4.97529
341.88	4.97534
341.92	4.97539
341.96	4.97544
342	4.97548
342.04	4.97553
342.08	4.97558
342.12	4.97562
342.16	4.97567
342.2	4.97572
342.24	4.97577
342.28	4.97581
342.32	4.97586
342.36	4.97591
342.4	4.97595
342.44	4.976
342.48	4.97605
342.52	4.9761
342.56	4.97614
342.6	4.97619
342.64	4.97624
342.68	4.97628
342.72	4.97633
342.76	4.97638
342.8	4.97643
342.84	4.97647
342.88	4.97652
342.92	4.97657
342.96	4.97661
343	4.97666
343.04	4.97671
343.08	4.97676
343.12	4.9768
343.16	4.97685
343.2	4.9769
343.24	4.97694
343.28	4.97699
343.32	4.97704
343.36	4.97709
343.4	4.97713
343.44	4.97718
343.48	4.97723
343.52	4.97727
343.56	4.97732
343.6	4.97737
343.64	4.97742
343.68	4.97746
343.72	4.97751
343.76	4.97756
343.8	4.9776
343.84	4.97765
343.88	4.9777
343.92	4.97774
343.96	4.97779
344	4.97784
344.04	4.97789
344.08	4.97793
344.12	4.97798
344.16	4.97803
344.2	4.97807
344.24	4.97812
344.28	4.97817
344.32	4.97821
344.36	4.97826
344.4	4.97831
344.44	4.97836
344.48	4.9784
344.52	4.97845
344.56	4.9785
344.6	4.97854
344.64	4.97859
344.68	4.97864
344.72	4.97868
344.76	4.97873
344.8	4.97878
344.84	4.97883
344.88	4.97887
344.92	4.97892
344.96	4.97897
345	4.97901
345.04	4.97906
345.08	4.97911
345.12	4.97915
345.16	4.9792
345.2	4.97925
345.24	4.97929
345.28	4.97934
345.32	4.97939
345.36	4.97943
345.4	4.97948
345.44	4.97953
345.48	4.97958
345.52	4.97962
345.56	4.97967
345.6	4.97972
345.64	4.97976
345.68	4.97981
345.72	4.97986
345.76	4.9799
345.8	4.97995
345.84	4.98
345.88	4.98004
345.92	4.98009
345.96	4.98014
346	4.98018
346.04	4.98023
346.08	4.98028
346.12	4.98032
346.16	4.98037
346.2	4.98042
346.24	4.98046
346.28	4.98051
346.32	4.98056
346.36	4.9806
346.4	4.98065
346.44	4.9807
346.48	4.98074
346.52	4.98079
346.56	4.98084
346.6	4.98088
346.64	4.98093
346.68	4.98098
346.72	4.98102
346.76	4.98107
346.8	4.98112
346.84	4.98116
346.88	4.98121
346.92	4.98126
346.96	4.9813
347	4.98135
347.04	4.9814
347.08	4.98144
347.12	4.98149
347.16	4.98153
347.2	4.98158
347.24	4.98163
347.28	4.98167
347.32	4.98172
347.36	4.98177
347.4	4.98181
347.44	4.98186
347.48	4.98191
347.52	4.98195
347.56	4.982
347.6	4.98205
347.64	4.98209
347.68	4.98214
347.72	4.98219
347.76	4.98223
347.8	4.98228
347.84	4.98232
347.88	4.98237
347.92	4.98242
347.96	4.98246
348	4.98251
348.04	4.98256
348.08	4.9826
348.12	4.98265
348.16	4.98269
348.2	4.98274
348.24	4.98279
348.28	4.98283
348.32	4.98288
348.36	4.98293
348.4	4.98297
348.44	4.98302
348.48	4.98306
348.52	4.98311
348.56	4.98316
348.6	4.9832
348.64	4.98325
348.68	4.98329
348.72	4.98334
348.76	4.98339
348.8	4.98343
348.84	4.98348
348.88	4.98352
348.92	4.98357
348.96	4.98362
349	4.98366
349.04	4.98371
349.08	4.98376
349.12	4.9838
349.16	4.98385
349.2	4.98389
349.24	4.98394
349.28	4.98398
349.32	4.98403
349.36	4.98408
349.4	4.98412
349.44	4.98417
349.48	4.98421
349.52	4.98426
349.56	4.98431
349.6	4.98435
349.64	4.9844
349.68	4.98444
349.72	4.98449
349.76	4.98454
349.8	4.98458
349.84	4.98463
349.88	4.98467
349.92	4.98472
349.96	4.98476
350	4.98481
350.04	4.98486
350.08	4.9849
350.12	4.98495
350.16	4.98499
350.2	4.98504
350.24	4.98508
350.28	4.98513
350.32	4.98517
350.36	4.98522
350.4	4.98527
350.44	4.98531
350.48	4.98536
350.52	4.9854
350.56	4.98545
350.6	4.98549
350.64	4.98554
350.68	4.98558
350.72	4.98563
350.76	4.98568
350.8	4.98572
350.84	4.98577
350.88	4.98581
350.92	4.98586
350.96	4.9859
351	4.98595
351.04	4.98599
351.08	4.98604
351.12	4.98608
351.16	4.98613
351.2	4.98617
351.24	4.98622
351.28	4.98626
351.32	4.98631
351.36	4.98636
351.4	4.9864
351.44	4.98645
351.48	4.98649
351.52	4.98654
351.56	4.98658
351.6	4.98663
351.64	4.98667
351.68	4.98672
351.72	4.98676
351.76	4.98681
351.8	4.98685
351.84	4.9869
351.88	4.98694
351.92	4.98699
351.96	4.98703
352	4.98708
352.04	4.98712
352.08	4.98717
352.12	4.98721
352.16	4.98726
352.2	4.9873
352.24	4.98735
352.28	4.98739
352.32	4.98744
352.36	4.98748
352.4	4.98753
352.44	4.98757
352.48	4.98762
352.52	4.98766
352.56	4.98771
352.6	4.98775
352.64	4.98779
352.68	4.98784
352.72	4.98788
352.76	4.98793
352.8	4.98797
352.84	4.98802
352.88	4.98806
352.92	4.98811
352.96	4.98815
353	4.9882
353.04	4.98824
353.08	4.98829
353.12	4.98833
353.16	4.98837
353.2	4.98842
353.24	4.98846
353.28	4.98851
353.32	4.98855
353.36	4.9886
353.4	4.98864
353.44	4.98869
353.48	4.98873
353.52	4.98878
353.56	4.98882
353.6	4.98886
353.64	4.98891
353.68	4.98895
353.72	4.989
353.76	4.98904
353.8	4.98909
353.84	4.98913
353.88	4.98918
353.92	4.98922
353.96	4.98927
354	4.98931
354.04	4.98936
354.08	4.9894
354.12	4.98944
354.16	4.98949
354.2	4.98953
354.24	4.98958
354.28	4.98962
354.32	4.98967
354.36	4.98971
354.4	4.98976
354.44	4.9898
354.48	4.98985
354.52	4.98989
354.56	4.98994
354.6	4.98998
354.64	4.99003
354.68	4.99007
354.72	4.99012
354.76	4.99016
354.8	4.9902
354.84	4.99025
354.88	4.99029
354.92	4.99034
354.96	4.99039
355	4.99043
355.04	4.99048
355.08	4.99052
355.12	4.99057
355.16	4.99061
355.2	4.99066
355.24	4.9907
355.28	4.99075
355.32	4.99079
355.36	4.99084
355.4	4.99088
355.44	4.99093
355.48	4.99097
355.52	4.99102
355.56	4.99106
355.6	4.99111
355.64	4.99116
355.68	4.9912
355.72	4.99125
355.76	4.99129
355.8	4.99134
355.84	4.99138
355.88	4.99143
355.92	4.99148
355.96	4.99152
356	4.99157
356.04	4.99161
356.08	4.99166
356.12	4.99171
356.16	4.99175
356.2	4.9918
356.24	4.99184
356.28	4.99189
356.32	4.99194
356.36	4.99198
356.4	4.99203
356.44	4.99208
356.48	4.99212
356.52	4.99217
356.56	4.99222
356.6	4.99226
356.64	4.99231
356.68	4.99236
356.72	4.9924
356.76	4.99245
356.8	4.9925
356.84	4.99255
356.88	4.99259
356.92	4.99264
356.96	4.99269
357	4.99273
357.04	4.99278
357.08	4.99283
357.12	4.99288
357.16	4.99293
357.2	4.99297
357.24	4.99302
357.28	4.99307
357.32	4.99312
357.36	4.99317
357.4	4.99321
357.44	4.99326
357.48	4.99331
357.52	4.99336
357.56	4.99341
357.6	4.99345
357.64	4.9935
357.68	4.99355
357.72	4.9936
357.76	4.99365
357.8	4.9937
357.84	4.99375
357.88	4.9938
357.92	4.99385
357.96	4.99389
358	4.99394
358.04	4.99399
358.08	4.99404
358.12	4.99409
358.16	4.99414
358.2	4.99419
358.24	4.99424
358.28	4.99429
358.32	4.99434
358.36	4.99439
358.4	4.99444
358.44	4.99449
358.48	4.99454
358.52	4.99459
358.56	4.99464
358.6	4.99469
358.64	4.99474
358.68	4.9948
358.72	4.99485
358.76	4.9949
358.8	4.99495
358.84	4.995
358.88	4.99505
358.92	4.9951
358.96	4.99515
359	4.99521
359.04	4.99526
359.08	4.99531
359.12	4.99536
359.16	4.99541
359.2	4.99547
359.24	4.99552
359.28	4.99557
359.32	4.99562
359.36	4.99568
359.4	4.99573
359.44	4.99578
359.48	4.99583
359.52	4.99589
359.56	4.99594
359.6	4.99599
359.64	4.99605
359.68	4.9961
359.72	4.99615
359.76	4.99621
359.8	4.99626
359.84	4.99632
359.88	4.99637
359.92	4.99642
359.96	4.99648
360	4.99653
360.04	4.99659
360.08	4.99664
360.12	4.9967
360.16	4.99675
360.2	4.99681
360.24	4.99686
360.28	4.99692
360.32	4.99697
360.36	4.99703
360.4	4.99708
360.44	4.99714
360.48	4.9972
360.52	4.99725
360.56	4.99731
360.6	4.99737
360.64	4.99742
360.68	4.99748
360.72	4.99754
360.76	4.99759
360.8	4.99765
360.84	4.99771
360.88	4.99776
360.92	4.99782
360.96	4.99788
361	4.99794
361.04	4.99799
361.08	4.99805
361.12	4.99811
361.16	4.99817
361.2	4.99822
361.24	4.99828
361.28	4.99834
361.32	4.9984
361.36	4.99846
361.4	4.99852
361.44	4.99858
361.48	4.99863
361.52	4.99869
361.56	4.99875
361.6	4.99881
361.64	4.99887
361.68	4.99893
361.72	4.99899
361.76	4.99905
361.8	4.99911
361.84	4.99917
361.88	4.99923
361.92	4.99929
361.96	4.99935
362	4.99941
362.04	4.99947
362.08	4.99953
362.12	4.99959
362.16	4.99965
362.2	4.99971
362.24	4.99977
362.28	4.99983
362.32	4.9999
362.36	4.99996
362.4	5.00002
362.44	5.00008
362.48	5.00014
362.52	5.0002
362.56	5.00026
362.6	5.00033
362.64	5.00039
362.68	5.00045
362.72	5.00051
362.76	5.00057
362.8	5.00064
362.84	5.0007
362.88	5.00076
362.92	5.00082
362.96	5.00089
363	5.00095
363.04	5.00101
363.08	5.00107
363.12	5.00114
363.16	5.0012
363.2	5.00126
363.24	5.00133
363.28	5.00139
363.32	5.00145
363.36	5.00152
363.4	5.00158
363.44	5.00164
363.48	5.00171
363.52	5.00177
363.56	5.00183
363.6	5.0019
363.64	5.00196
363.68	5.00203
363.72	5.00209
363.76	5.00216
363.8	5.00222
363.84	5.00228
363.88	5.00235
363.92	5.00241
363.96	5.00248
364	5.00254
364.04	5.00261
364.08	5.00267
364.12	5.00274
364.16	5.0028
364.2	5.00287
364.24	5.00293
364.28	5.003
364.32	5.00306
364.36	5.00313
364.4	5.00319
364.44	5.00326
364.48	5.00333
364.52	5.00339
364.56	5.00346
364.6	5.00352
364.64	5.00359
364.68	5.00365
364.72	5.00372
364.76	5.00379
364.8	5.00385
364.84	5.00392
364.88	5.00399
364.92	5.00405
364.96	5.00412
365	5.00419
365.04	5.00425
365.08	5.00432
365.12	5.00439
365.16	5.00445
365.2	5.00452
365.24	5.00459
365.28	5.00465
365.32	5.00472
365.36	5.00479
365.4	5.00485
365.44	5.00492
365.48	5.00499
365.52	5.00506
365.56	5.00512
365.6	5.00519
365.64	5.00526
365.68	5.00533
365.72	5.00539
365.76	5.00546
365.8	5.00553
365.84	5.0056
365.88	5.00566
365.92	5.00573
365.96	5.0058
366	5.00587
366.04	5.00594
366.08	5.006
366.12	5.00607
366.16	5.00614
366.2	5.00621
366.24	5.00628
366.28	5.00635
366.32	5.00641
366.36	5.00648
366.4	5.00655
366.44	5.00662
366.48	5.00669
366.52	5.00676
366.56	5.00683
366.6	5.00689
366.64	5.00696
366.68	5.00703
366.72	5.0071
366.76	5.00717
366.8	5.00724
366.84	5.00731
366.88	5.00738
366.92	5.00745
366.96	5.00751
367	5.00758
367.04	5.00765
367.08	5.00772
367.12	5.00779
367.16	5.00786
367.2	5.00793
367.24	5.008
367.28	5.00807
367.32	5.00814
367.36	5.00821
367.4	5.00828
367.44	5.00835
367.48	5.00842
367.52	5.00849
367.56	5.00855
367.6	5.00862
367.64	5.00869
367.68	5.00876
367.72	5.00883
367.76	5.0089
367.8	5.00897
367.84	5.00904
367.88	5.00911
367.92	5.00918
367.96	5.00925
368	5.00932
368.04	5.00939
368.08	5.00946
368.12	5.00953
368.16	5.0096
368.2	5.00967
368.24	5.00974
368.28	5.00981
368.32	5.00988
368.36	5.00995
368.4	5.01002
368.44	5.01009
368.48	5.01016
368.52	5.01023
368.56	5.0103
368.6	5.01037
368.64	5.01044
368.68	5.01051
368.72	5.01058
368.76	5.01066
368.8	5.01073
368.84	5.0108
368.88	5.01087
368.92	5.01094
368.96	5.01101
369	5.01108
369.04	5.01115
369.08	5.01122
369.12	5.01129
369.16	5.01136
369.2	5.01143
369.24	5.0115
369.28	5.01157
369.32	5.01164
369.36	5.01171
369.4	5.01178
369.44	5.01185
369.48	5.01192
369.52	5.01199
369.56	5.01206
369.6	5.01214
369.64	5.01221
369.68	5.01228
369.72	5.01235
369.76	5.01242
369.8	5.01249
369.84	5.01256
369.88	5.01263
369.92	5.0127
369.96	5.01277
370	5.01284
370.04	5.01291
370.08	5.01298
370.12	5.01305
370.16	5.01312
370.2	5.01319
370.24	5.01326
370.28	5.01333
370.32	5.01341
370.36	5.01348
370.4	5.01355
370.44	5.01362
370.48	5.01369
370.52	5.01376
370.56	5.01383
370.6	5.0139
370.64	5.01397
370.68	5.01404
370.72	5.01411
370.76	5.01418
370.8	5.01425
370.84	5.01432
370.88	5.01439
370.92	5.01446
370.96	5.01453
371	5.0146
371.04	5.01467
371.08	5.01474
371.12	5.01482
371.16	5.01489
371.2	5.01496
371.24	5.01503
371.28	5.0151
371.32	5.01517
371.36	5.01524
371.4	5.01531
371.44	5.01538
371.48	5.01545
371.52	5.01552
371.56	5.01559
371.6	5.01566
371.64	5.01573
371.68	5.0158
371.72	5.01587
371.76	5.01594
371.8	5.01601
371.84	5.01608
371.88	5.01615
371.92	5.01622
371.96	5.01629
372	5.01636
372.04	5.01643
372.08	5.0165
372.12	5.01657
372.16	5.01664
372.2	5.01671
372.24	5.01678
372.28	5.01685
372.32	5.01692
372.36	5.01699
372.4	5.01706
372.44	5.01713
372.48	5.0172
372.52	5.01727
372.56	5.01734
372.6	5.01741
372.64	5.01748
372.68	5.01755
372.72	5.01761
372.76	5.01768
372.8	5.01775
372.84	5.01782
372.88	5.01789
372.92	5.01796
372.96	5.01803
373	5.0181
373.04	5.01817
373.08	5.01824
373.12	5.01831
373.16	5.01838
373.2	5.01845
373.24	5.01852
373.28	5.01859
373.32	5.01866
373.36	5.01872
373.4	5.01879
373.44	5.01886
373.48	5.01893
373.52	5.019
373.56	5.01907
373.6	5.01914
373.64	5.01921
373.68	5.01928
373.72	5.01935
373.76	5.01942
373.8	5.01949
373.84	5.01955
373.88	5.01962
373.92	5.01969
373.96	5.01976
374	5.01983
374.04	5.0199
374.08	5.01997
374.12	5.02004
374.16	5.02011
374.2	5.02017
374.24	5.02024
374.28	5.02031
374.32	5.02038
374.36	5.02045
374.4	5.02052
374.44	5.02059
374.48	5.02066
374.52	5.02072
374.56	5.02079
374.6	5.02086
374.64	5.02093
374.68	5.021
374.72	5.02107
374.76	5.02114
374.8	5.02121
374.84	5.02127
374.88	5.02134
374.92	5.02141
374.96	5.02148
375	5.02155
375.04	5.02162
375.08	5.02169
375.12	5.02175
375.16	5.02182
375.2	5.02189
375.24	5.02196
375.28	5.02203
375.32	5.0221
375.36	5.02216
375.4	5.02223
375.44	5.0223
375.48	5.02237
375.52	5.02244
375.56	5.02251
375.6	5.02258
375.64	5.02264
375.68	5.02271
375.72	5.02278
375.76	5.02285
375.8	5.02292
375.84	5.02299
375.88	5.02305
375.92	5.02312
375.96	5.02319
376	5.02326
376.04	5.02333
376.08	5.0234
376.12	5.02346
376.16	5.02353
376.2	5.0236
376.24	5.02367
376.28	5.02374
376.32	5.0238
376.36	5.02387
376.4	5.02394
376.44	5.02401
376.48	5.02408
376.52	5.02414
376.56	5.02421
376.6	5.02428
376.64	5.02435
376.68	5.02442
376.72	5.02449
376.76	5.02455
376.8	5.02462
376.84	5.02469
376.88	5.02476
376.92	5.02483
376.96	5.02489
377	5.02496
377.04	5.02503
377.08	5.0251
377.12	5.02517
377.16	5.02523
377.2	5.0253
377.24	5.02537
377.28	5.02544
377.32	5.02551
377.36	5.02557
377.4	5.02564
377.44	5.02571
377.48	5.02578
377.52	5.02585
377.56	5.02591
377.6	5.02598
377.64	5.02605
377.68	5.02612
377.72	5.02619
377.76	5.02625
377.8	5.02632
377.84	5.02639
377.88	5.02646
377.92	5.02653
377.96	5.02659
378	5.02666
