E(MeV)	pendfb7/Zn:1
3.21809E-04	4.20597
3.21834E-04	4.24333
3.21858E-04	4.28454
3.21883E-04	4.32996
3.21908E-04	4.38003
3.21930E-04	4.42942
3.21959E-04	4.50231
3.21989E-04	4.58404
3.22019E-04	4.67561
3.22048E-04	4.77805
3.22068E-04	4.85294
3.22088E-04	4.93351
3.22108E-04	5.02013
3.22127E-04	5.11319
3.22147E-04	5.21306
3.22167E-04	5.32016
3.22187E-04	5.4349
3.22197E-04	5.4963
3.22206E-04	5.55893
3.22236E-04	5.76289
3.22260E-04	5.94372
3.22276E-04	6.06887
3.22284E-04	6.14011
3.22308E-04	6.35379
3.22332E-04	6.58348
3.22356E-04	6.82998
3.22380E-04	7.09406
3.22394E-04	7.25337
3.22404E-04	7.37877
3.22429E-04	7.68546
3.22461E-04	8.12509
3.22493E-04	8.60101
3.22498E-04	8.67933
3.22517E-04	8.99718
3.22554E-04	9.63554
3.22572E-04	9.95751
3.22591E-04	10.3301
3.22629E-04	11.0806
3.22646E-04	11.4546
3.22666E-04	11.8874
3.22710E-04	12.9264
3.22720E-04	13.1714
3.22750E-04	13.915
3.22789E-04	14.955
3.22794E-04	15.0915
3.22848E-04	16.6091
3.22868E-04	17.1878
3.22935E-04	19.1608
3.22947E-04	19.5304
3.23026E-04	21.9182
3.23061E-04	22.971
3.23125E-04	24.8271
3.23130E-04	24.9704
3.23191E-04	26.6206
3.23243E-04	27.8643
3.23288E-04	28.8034
3.23327E-04	29.5258
3.23352E-04	29.8976
3.23374E-04	30.2251
3.23417E-04	30.6988
3.23453E-04	30.9662
3.23462E-04	31.0353
3.23499E-04	31.1607
3.23543E-04	31.1471
3.23547E-04	31.1442
3.23579E-04	31.0111
3.23615E-04	30.7511
3.23621E-04	30.7013
3.23668E-04	30.1697
3.23688E-04	29.8732
3.23720E-04	29.377
3.23757E-04	28.6855
3.23764E-04	28.5444
3.23806E-04	27.6293
3.23816E-04	27.4104
3.23875E-04	25.9441
3.23880E-04	25.8114
3.23944E-04	24.0615
3.23954E-04	23.7794
3.24058E-04	20.7786
3.24132E-04	18.6105
3.24191E-04	16.9493
3.24231E-04	15.8838
3.24283E-04	14.5558
3.24320E-04	13.6617
3.24357E-04	12.8164
3.24389E-04	12.1275
3.24394E-04	12.0219
3.24431E-04	11.2818
3.24468E-04	10.5932
3.24487E-04	10.2513
3.24500E-04	10.0398
3.24532E-04	9.52761
3.24564E-04	9.05179
3.24588E-04	8.71805
3.24612E-04	8.40344
3.24636E-04	8.11486
3.24636E-04	8.10739
3.24660E-04	7.83429
3.24684E-04	7.57815
3.24708E-04	7.33819
3.24734E-04	7.09974
3.24747E-04	6.99056
3.24763E-04	6.85548
3.24791E-04	6.63322
3.24820E-04	6.42893
3.24849E-04	6.24128
3.24878E-04	6.06902
3.24895E-04	5.9738
3.24906E-04	5.91333
3.24935E-04	5.77432
3.24964E-04	5.64716
3.24992E-04	5.53079
3.25021E-04	5.42423
3.25043E-04	5.3489
3.25061E-04	5.28953
3.25068E-04	5.27076
3.25092E-04	5.20125
3.25117E-04	5.13683
3.25142E-04	5.07704
3.25166E-04	5.02148
3.25191E-04	4.96976
3.25216E-04	4.92152
3.25228E-04	4.89899
3.25240E-04	4.87806
3.25265E-04	4.83908
3.25290E-04	4.80269
3.25327E-04	4.75246
3.25364E-04	4.7068
3.25401E-04	4.66507
3.25441E-04	4.62328
3.25473E-04	4.59307
3.25475E-04	4.59135
3.25505E-04	4.56738
3.25552E-04	4.5321
3.25600E-04	4.49989
3.25647E-04	4.47023
3.25695E-04	4.44273
3.25722E-04	4.42794
3.25742E-04	4.41842
3.25789E-04	4.39754
3.25837E-04	4.37799
3.25900E-04	4.35369
3.25953E-04	4.33472
3.26017E-04	4.31323
3.26081E-04	4.29303
3.26144E-04	4.27394
3.26229E-04	4.24997
3.26244E-04	4.24618
3.26314E-04	4.23095
3.26399E-04	4.21386
3.26484E-04	4.19783
3.26569E-04	4.18273
3.26672E-04	4.16544
3.26763E-04	4.15104
3.26855E-04	4.13731
3.26903E-04	4.13037
3.26976E-04	4.12169
3.27097E-04	4.10815
3.27219E-04	4.0954
3.27340E-04	4.08331
3.27389E-04	4.07871
3.27462E-04	4.07321
3.27583E-04	4.06456
3.27720E-04	4.05535
3.27856E-04	4.04664
3.28038E-04	4.03567
3.28220E-04	4.02534
3.28403E-04	4.01554
3.28585E-04	4.0062
3.28767E-04	3.99725
3.28846E-04	3.99351
3.28949E-04	3.99027
3.29195E-04	3.98298
3.29428E-04	3.9765
3.29661E-04	3.97036
3.29893E-04	3.96451
3.30126E-04	3.95891
3.30436E-04	3.95176
3.30747E-04	3.94492
3.31057E-04	3.93834
3.31212E-04	3.93516
3.31367E-04	3.93331
3.31755E-04	3.92893
3.32221E-04	3.92399
3.32686E-04	3.91934
3.33152E-04	3.91491
3.33617E-04	3.91066
3.34315E-04	3.90457
3.35014E-04	3.89874
3.35246E-04	3.89686
3.35712E-04	3.89522
3.36643E-04	3.89219
3.37574E-04	3.88938
3.38970E-04	3.88546
3.40366E-04	3.88181
3.41763E-04	3.87835
3.42694E-04	3.87614
3.43314E-04	3.87585
3.43935E-04	3.8756
3.45797E-04	3.87496
3.46418E-04	3.87481
3.48900E-04	3.87801
3.51383E-04	3.88141
3.53865E-04	3.88496
3.56348E-04	3.88866
3.58830E-04	3.89841
3.61313E-04	3.90829
3.63795E-04	3.91832
3.66277E-04	3.9285
3.68760E-04	3.94603
3.71242E-04	3.96373
3.73725E-04	3.98164
3.76207E-04	4.00864
3.78690E-04	4.0359
3.80676E-04	4.05792
3.81172E-04	4.06581
3.83655E-04	4.10557
3.86138E-04	4.14573
3.86634E-04	4.15384
3.88620E-04	4.19669
3.90606E-04	4.23991
3.92592E-04	4.29495
3.94578E-04	4.35042
3.96564E-04	4.42165
3.98550E-04	4.49343
4.00039E-04	4.5611
4.01529E-04	4.62919
4.03018E-04	4.71317
4.04508E-04	4.79768
4.05749E-04	4.88361
4.06990E-04	4.97001
4.08232E-04	5.072
4.08852E-04	5.1233
4.09473E-04	5.18253
4.10714E-04	5.30166
4.11955E-04	5.44084
4.12576E-04	5.51087
4.13197E-04	5.59274
4.14438E-04	5.75746
4.15679E-04	5.95266
4.16300E-04	6.05092
4.16920E-04	6.16407
4.17541E-04	6.27789
4.17851E-04	6.34195
4.18782E-04	6.53507
4.19682E-04	6.74649
4.19962E-04	6.81244
4.20520E-04	6.96071
4.21079E-04	7.10973
4.21358E-04	7.19357
4.22196E-04	7.44633
4.23034E-04	7.73257
4.23313E-04	7.8285
4.23872E-04	8.04616
4.24430E-04	8.26505
4.24709E-04	8.38814
4.25268E-04	8.6357
4.25547E-04	8.7728
4.26106E-04	9.04857
4.26385E-04	9.20177
4.26944E-04	9.50996
4.27223E-04	9.68176
4.27781E-04	10.0274
4.28061E-04	10.2208
4.28619E-04	10.6096
4.29178E-04	11.0481
4.29457E-04	11.2684
4.29736E-04	11.5168
4.30295E-04	12.0159
4.30854E-04	12.5717
4.31412E-04	13.1798
4.31971E-04	13.8466
4.32529E-04	14.5795
4.33026E-04	15.2953
4.33057E-04	15.3403
4.33553E-04	16.1248
4.33677E-04	16.3385
4.34050E-04	16.9829
4.34112E-04	17.1002
4.34546E-04	17.9245
4.34981E-04	18.8304
4.35043E-04	18.9604
4.35415E-04	19.8156
4.35539E-04	20.1019
4.35850E-04	20.8887
4.36036E-04	21.3629
4.36284E-04	22.0594
4.36532E-04	22.7594
4.36796E-04	23.5749
4.36967E-04	24.1056
4.37308E-04	25.2564
4.37339E-04	25.3616
4.37711E-04	26.7242
4.37820E-04	27.1541
4.38084E-04	28.2029
4.38161E-04	28.5371
4.38456E-04	29.8123
4.38503E-04	30.0308
4.38829E-04	31.566
4.38844E-04	31.6455
4.39170E-04	33.3192
4.39201E-04	33.4794
4.39573E-04	35.5681
4.39635E-04	35.9454
4.39915E-04	37.6527
4.40101E-04	38.9007
4.40380E-04	40.7814
4.40411E-04	41.0097
4.40690E-04	43.0721
4.40721E-04	43.3182
4.41001E-04	45.5412
4.41032E-04	45.8064
4.41311E-04	48.2023
4.41342E-04	48.4881
4.41621E-04	51.071
4.41764E-04	52.4871
4.41932E-04	54.1576
4.42164E-04	56.6435
4.42242E-04	57.4759
4.42565E-04	61.2205
4.42652E-04	62.2332
4.42965E-04	66.2108
4.43061E-04	67.4367
4.43365E-04	71.6347
4.43471E-04	73.0965
4.43756E-04	77.3499
4.43880E-04	79.205
4.44129E-04	83.1551
4.44290E-04	85.7298
4.44625E-04	91.3802
4.44824E-04	94.7345
4.45817E-04	112.029
4.45866E-04	112.849
4.46264E-04	119.379
4.46363E-04	120.865
4.46636E-04	124.923
4.46735E-04	126.202
4.47008E-04	129.685
4.47108E-04	130.696
4.47356E-04	133.195
4.47381E-04	133.442
4.47604E-04	135.104
4.47629E-04	135.286
4.47877E-04	136.553
4.48160E-04	137.21
4.48190E-04	137.275
4.48270E-04	137.298
4.48418E-04	137.057
4.48590E-04	136.754
4.48736E-04	136.034
4.48945E-04	134.98
4.49019E-04	134.371
4.49317E-04	131.896
4.49392E-04	131.073
4.49690E-04	127.739
4.49764E-04	126.742
4.50062E-04	122.723
4.50161E-04	121.223
4.50434E-04	117.077
4.50707E-04	112.582
4.51154E-04	105.209
4.51725E-04	95.654
4.51862E-04	93.374
4.52222E-04	87.6119
4.52333E-04	85.8295
4.52718E-04	80.0669
4.52861E-04	77.937
4.53103E-04	74.5927
4.53298E-04	71.9017
4.53513E-04	69.1795
4.53736E-04	66.3509
4.53922E-04	64.1876
4.54174E-04	61.2803
4.54332E-04	59.6077
4.54611E-04	56.67
4.54741E-04	55.4222
4.55058E-04	52.4067
4.55151E-04	51.6033
4.55461E-04	48.9369
4.55523E-04	48.4055
4.55772E-04	46.4859
4.55989E-04	44.8124
4.56082E-04	44.1646
4.56392E-04	42.0134
4.56454E-04	41.585
4.56858E-04	39.0689
4.56920E-04	38.6838
4.57323E-04	36.4196
4.57385E-04	36.0728
4.57634E-04	34.8079
4.57789E-04	34.0204
4.58006E-04	33.0071
4.58192E-04	32.1422
4.58378E-04	31.3465
4.58595E-04	30.422
4.58751E-04	29.8137
4.58999E-04	28.8444
4.59123E-04	28.3971
4.59402E-04	27.3946
4.59495E-04	27.0912
4.59868E-04	25.8825
4.60007E-04	25.4311
4.60426E-04	24.2225
4.60613E-04	23.6878
4.60830E-04	23.1271
4.61171E-04	22.2495
4.61264E-04	22.0328
4.61699E-04	21.0259
4.61730E-04	20.9543
4.62133E-04	20.109
4.62288E-04	19.7851
4.62567E-04	19.2546
4.62847E-04	18.726
4.63002E-04	18.458
4.63405E-04	17.7645
4.63654E-04	17.3741
4.63964E-04	16.8883
4.64088E-04	16.7101
4.64522E-04	16.0888
4.64647E-04	15.9288
4.65205E-04	15.2124
4.65360E-04	15.0142
4.65764E-04	14.5578
4.66198E-04	14.0682
4.66322E-04	13.9437
4.66881E-04	13.3858
4.67036E-04	13.2314
4.67439E-04	12.8726
4.67874E-04	12.4876
4.67998E-04	12.3888
4.68712E-04	11.8235
4.68836E-04	11.7348
4.69550E-04	11.2279
4.69674E-04	11.1481
4.70387E-04	10.6917
4.70511E-04	10.6196
4.71225E-04	10.2072
4.71349E-04	10.1428
4.72187E-04	9.71032
4.72342E-04	9.6306
4.73025E-04	9.31981
4.73459E-04	9.12296
4.73956E-04	8.92199
4.74639E-04	8.64697
4.74887E-04	8.55779
4.75818E-04	8.22501
4.75880E-04	8.20292
4.76749E-04	7.92689
4.77121E-04	7.80911
4.77680E-04	7.65051
4.78362E-04	7.45753
4.78611E-04	7.39419
4.79542E-04	7.15774
4.79604E-04	7.14204
4.80473E-04	6.94725
4.81403E-04	6.73947
4.81466E-04	6.72568
4.82334E-04	6.55716
4.83327E-04	6.36559
4.83576E-04	6.32337
4.84817E-04	6.1137
4.85189E-04	6.05121
4.86058E-04	5.92166
4.86989E-04	5.78376
4.87051E-04	5.77462
4.87920E-04	5.66015
4.88851E-04	5.53835
4.88913E-04	5.53029
4.89782E-04	5.42996
4.90713E-04	5.32342
4.91147E-04	5.27419
4.91644E-04	5.22476
4.92575E-04	5.13323
4.93382E-04	5.05497
4.93444E-04	5.04981
4.94281E-04	4.98133
4.95119E-04	4.91426
4.95616E-04	4.87548
4.95957E-04	4.85355
4.96516E-04	4.81869
4.97074E-04	4.78479
4.97291E-04	4.77203
4.97633E-04	4.75692
4.98191E-04	4.73343
4.98719E-04	4.71256
4.98750E-04	4.71189
4.99308E-04	4.70144
4.99867E-04	4.69285
5.00022E-04	4.69107
5.00426E-04	4.69467
5.00845E-04	4.70005
5.00891E-04	4.70082
5.01263E-04	4.71296
5.01326E-04	4.71525
5.01682E-04	4.73686
5.02132E-04	4.76643
5.02350E-04	4.78209
5.02598E-04	4.80918
5.02908E-04	4.84496
5.03032E-04	4.85998
5.03218E-04	4.89013
5.03529E-04	4.94235
5.03715E-04	4.97501
5.03839E-04	5.00248
5.04149E-04	5.07364
5.04203E-04	5.08638
5.04436E-04	5.15262
5.04643E-04	5.21346
5.04698E-04	5.23265
5.04960E-04	5.32663
5.05083E-04	5.3719
5.05222E-04	5.43304
5.05485E-04	5.55108
5.05523E-04	5.56872
5.05747E-04	5.69217
5.05963E-04	5.81432
5.06009E-04	5.84485
5.06256E-04	6.01112
5.06272E-04	6.02311
5.06501E-04	6.20507
5.06615E-04	6.29703
5.06699E-04	6.37555
5.06896E-04	6.56402
5.06933E-04	6.60003
5.07094E-04	6.77991
5.07251E-04	6.96049
5.07291E-04	7.01167
5.07464E-04	7.23873
5.07488E-04	7.27498
5.07676E-04	7.55276
5.07686E-04	7.56952
5.07883E-04	7.90065
5.07888E-04	7.90844
5.08056E-04	8.22743
5.08100E-04	8.31353
5.08277E-04	8.69723
5.08321E-04	8.79533
5.08424E-04	9.05201
5.08543E-04	9.35063
5.08572E-04	9.43303
5.08690E-04	9.76856
5.08720E-04	9.8596
5.08838E-04	10.2304
5.08867E-04	10.3312
5.08985E-04	10.742
5.09014E-04	10.854
5.09133E-04	11.3104
5.09162E-04	11.4351
5.09280E-04	11.9446
5.09339E-04	12.2225
5.09413E-04	12.5767
5.09457E-04	12.8081
5.09545E-04	13.2783
5.09575E-04	13.4494
5.09678E-04	14.058
5.09693E-04	14.1532
5.09811E-04	14.9273
5.09929E-04	15.7919
5.09944E-04	15.902
5.10047E-04	16.7499
5.10077E-04	16.9966
5.10154E-04	17.7025
5.10176E-04	17.9075
5.10250E-04	18.6455
5.10276E-04	18.9079
5.10346E-04	19.6825
5.10386E-04	20.1382
5.10442E-04	20.8126
5.10475E-04	21.2239
5.10537E-04	22.0615
5.10563E-04	22.4124
5.10633E-04	23.4411
5.10652E-04	23.7166
5.10729E-04	24.9697
5.10740E-04	25.152
5.10825E-04	26.6691
5.10829E-04	26.7362
5.10910E-04	28.3439
5.10917E-04	28.4924
5.10984E-04	29.9513
5.11006E-04	30.445
5.11057E-04	31.7015
5.11087E-04	32.4306
5.11131E-04	33.6175
5.11161E-04	34.4212
5.11205E-04	35.7276
5.11234E-04	36.6125
5.11279E-04	38.0541
5.11308E-04	39.031
5.11352E-04	40.6259
5.11382E-04	41.7071
5.11426E-04	43.476
5.11456E-04	44.6749
5.11496E-04	46.4769
5.11529E-04	47.9748
5.11563E-04	49.5964
5.11585E-04	50.6945
5.11629E-04	53.0479
5.11640E-04	53.6458
5.11695E-04	56.8593
5.11699E-04	57.0771
5.11758E-04	60.8338
5.11762E-04	61.0874
5.11817E-04	64.9507
5.11828E-04	65.7856
5.11876E-04	69.4603
5.11894E-04	70.9878
5.11935E-04	74.4016
5.11961E-04	76.7492
5.11994E-04	79.8129
5.12020E-04	82.3874
5.12053E-04	85.7408
5.12071E-04	87.7529
5.12112E-04	92.2327
5.12123E-04	93.5451
5.12164E-04	98.4138
5.12175E-04	99.8323
5.12215E-04	105.094
5.12226E-04	106.625
5.12267E-04	112.304
5.12278E-04	113.955
5.12318E-04	120.075
5.12330E-04	121.852
5.12370E-04	128.437
5.12381E-04	130.346
5.12422E-04	137.43
5.12451E-04	142.894
5.12473E-04	147.047
5.12518E-04	155.836
5.12525E-04	157.319
5.12584E-04	169.904
5.12586E-04	170.301
5.12647E-04	184.246
5.12650E-04	185.14
5.12708E-04	199.148
5.12717E-04	201.548
5.12789E-04	220.466
5.12798E-04	223.027
5.12849E-04	237.502
5.12872E-04	244.039
5.12949E-04	267.126
5.12982E-04	277.54
5.13049E-04	298.548
5.13156E-04	333.765
5.13321E-04	388.46
5.13351E-04	398.111
5.13417E-04	418.614
5.13475E-04	436.602
5.13512E-04	447.096
5.13568E-04	462.818
5.13575E-04	464.698
5.13640E-04	480.921
5.13664E-04	486.124
5.13723E-04	498.792
5.13730E-04	500.128
5.13793E-04	511.224
5.13811E-04	513.766
5.13852E-04	519.434
5.13870E-04	521.213
5.13929E-04	526.805
5.13936E-04	527.379
5.14000E-04	530.16
5.14019E-04	530.866
5.14048E-04	531.031
5.14059E-04	530.758
5.14130E-04	528.531
5.14136E-04	528.12
5.14189E-04	524.076
5.14195E-04	523.412
5.14263E-04	515.389
5.14270E-04	514.472
5.14336E-04	503.844
5.14339E-04	503.272
5.14408E-04	489.595
5.14425E-04	486.126
5.14499E-04	468.511
5.14520E-04	463.303
5.14589E-04	444.471
5.14615E-04	437.361
5.14719E-04	406.31
5.14752E-04	396.34
5.14996E-04	320.254
5.15010E-04	315.68
5.15106E-04	286.964
5.15121E-04	282.588
5.15202E-04	259.772
5.15232E-04	251.554
5.15268E-04	241.925
5.15324E-04	227.613
5.15335E-04	224.935
5.15401E-04	209.029
5.15407E-04	207.717
5.15468E-04	194.284
5.15490E-04	189.455
5.15534E-04	180.521
5.15573E-04	172.787
5.15586E-04	170.382
5.15628E-04	162.558
5.15637E-04	160.953
5.15683E-04	153.008
5.15689E-04	152.112
5.15740E-04	143.843
5.15744E-04	143.258
5.15792E-04	136.18
5.15811E-04	133.486
5.15844E-04	128.993
5.15877E-04	124.547
5.15895E-04	122.261
5.15943E-04	116.383
5.15947E-04	115.965
5.16010E-04	108.946
5.16013E-04	108.565
5.16076E-04	102.171
5.16080E-04	101.823
5.16142E-04	95.999
5.16146E-04	95.6823
5.16209E-04	90.3763
5.16213E-04	90.0884
5.16279E-04	84.9781
5.16345E-04	80.3453
5.16353E-04	79.8372
5.16412E-04	76.1068
5.16426E-04	75.1861
5.16478E-04	72.2241
5.16500E-04	70.9714
5.16552E-04	68.2801
5.16574E-04	67.1424
5.16625E-04	64.6934
5.16648E-04	63.6577
5.16699E-04	61.4239
5.16721E-04	60.4789
5.16773E-04	58.4364
5.16795E-04	57.572
5.16847E-04	55.7198
5.16891E-04	54.1515
5.16920E-04	53.1957
5.16979E-04	51.3069
5.16994E-04	50.8723
5.17068E-04	48.7287
5.17094E-04	48.0449
5.17171E-04	46.0213
5.17186E-04	45.6406
5.17274E-04	43.5797
5.17304E-04	42.9022
5.17378E-04	41.3668
5.17422E-04	40.4579
5.17481E-04	39.3545
5.17540E-04	38.2653
5.17584E-04	37.5186
5.17658E-04	36.2898
5.17688E-04	35.8388
5.17776E-04	34.5022
5.17791E-04	34.2992
5.17894E-04	32.8946
5.17924E-04	32.4979
5.18012E-04	31.4203
5.18071E-04	30.7106
5.18130E-04	30.065
5.18218E-04	29.1081
5.18248E-04	28.8167
5.18366E-04	27.6648
5.18484E-04	26.6205
5.18513E-04	26.3621
5.18602E-04	25.6494
5.18661E-04	25.179
5.18720E-04	24.7534
5.18838E-04	23.9107
5.18882E-04	23.5979
5.18986E-04	22.9475
5.19103E-04	22.2126
5.19133E-04	22.0479
5.19280E-04	21.2336
5.19325E-04	20.9917
5.19428E-04	20.4835
5.19546E-04	19.9084
5.19575E-04	19.7783
5.19723E-04	19.1341
5.19767E-04	18.9425
5.19870E-04	18.5364
5.19989E-04	18.0765
5.20018E-04	17.9724
5.20210E-04	17.303
5.20254E-04	17.1502
5.20402E-04	16.6888
5.20490E-04	16.4149
5.20593E-04	16.1285
5.20785E-04	15.6022
5.20844E-04	15.4417
5.20977E-04	15.1234
5.21169E-04	14.6679
5.21198E-04	14.5985
5.21360E-04	14.2593
5.21552E-04	13.862
5.21788E-04	13.4292
5.21906E-04	13.2149
5.22024E-04	13.021
5.22205E-04	12.7268
5.22260E-04	12.6449
5.22496E-04	12.2989
5.22566E-04	12.197
5.22732E-04	11.9838
5.22968E-04	11.6833
5.23108E-04	11.5065
5.23322E-04	11.272
5.23588E-04	10.984
5.23650E-04	10.9166
5.23883E-04	10.6975
5.24178E-04	10.4218
5.24192E-04	10.4081
5.24472E-04	10.1787
5.24734E-04	9.96609
5.24767E-04	9.94212
5.25062E-04	9.73085
5.25284E-04	9.57384
5.25505E-04	9.43595
5.25800E-04	9.25381
5.26021E-04	9.11822
5.26169E-04	9.03964
5.26537E-04	8.84486
5.26759E-04	8.72888
5.26906E-04	8.66105
5.27275E-04	8.49279
5.27496E-04	8.39254
5.27644E-04	8.33428
5.28197E-04	8.11772
5.28418E-04	8.03191
5.28750E-04	7.92188
5.29266E-04	7.7523
5.29524E-04	7.66816
5.29782E-04	7.59623
5.30299E-04	7.45349
5.30631E-04	7.36238
5.30815E-04	7.31854
5.31331E-04	7.19669
5.31737E-04	7.10158
5.31847E-04	7.07895
5.32364E-04	6.97404
5.32880E-04	6.86977
5.33470E-04	6.76902
5.34060E-04	6.66892
5.34650E-04	6.56941
5.35535E-04	6.4457
5.36420E-04	6.32297
5.37305E-04	6.22021
5.38190E-04	6.11816
5.38338E-04	6.10126
5.39075E-04	6.02768
5.39665E-04	5.96918
5.39960E-04	5.9441
5.40845E-04	5.86934
5.41730E-04	5.795
5.42320E-04	5.74572
5.42910E-04	5.70432
5.44090E-04	5.62209
5.44680E-04	5.58122
5.45270E-04	5.54727
5.46450E-04	5.47981
5.47660E-04	5.41101
5.48280E-04	5.37595
5.48900E-04	5.34737
5.50140E-04	5.29052
5.51380E-04	5.23397
5.52000E-04	5.20583
5.52710E-04	5.17935
5.54130E-04	5.12671
5.55550E-04	5.07438
5.56260E-04	5.04836
5.56970E-04	5.02684
5.58213E-04	4.98943
5.59810E-04	4.94166
5.60520E-04	4.9206
5.61407E-04	4.89906
5.61940E-04	4.88624
5.63183E-04	4.85649
5.64425E-04	4.82706
5.65667E-04	4.79799
5.65845E-04	4.79389
5.66599E-04	4.78039
5.67531E-04	4.764
5.68463E-04	4.74792
5.69395E-04	4.73222
5.70327E-04	4.71697
5.70815E-04	4.70922
5.70948E-04	4.70785
5.71569E-04	4.70174
5.72124E-04	4.69655
5.72856E-04	4.69016
5.73344E-04	4.68624
5.73833E-04	4.68265
5.74187E-04	4.6803
5.74321E-04	4.68053
5.74809E-04	4.68179
5.75297E-04	4.68354
5.75785E-04	4.68586
5.76149E-04	4.68803
5.76513E-04	4.69063
5.76850E-04	4.69348
5.76877E-04	4.69402
5.77240E-04	4.70193
5.77604E-04	4.71047
5.77968E-04	4.71976
5.78199E-04	4.7262
5.78332E-04	4.73208
5.78605E-04	4.74477
5.78945E-04	4.76148
5.79193E-04	4.77443
5.79442E-04	4.78809
5.79548E-04	4.79428
5.79690E-04	4.80604
5.79938E-04	4.8275
5.80187E-04	4.85
5.80436E-04	4.87369
5.80471E-04	4.87726
5.80684E-04	4.90521
5.80950E-04	4.94191
5.81128E-04	4.96754
5.81163E-04	4.97288
5.81305E-04	4.99971
5.81483E-04	5.03445
5.81660E-04	5.07054
5.81749E-04	5.08936
5.81838E-04	5.11278
5.82015E-04	5.16138
5.82175E-04	5.20681
5.82282E-04	5.23825
5.82317E-04	5.25088
5.82459E-04	5.30303
5.82601E-04	5.35701
5.82636E-04	5.37101
5.82743E-04	5.42008
5.82885E-04	5.48784
5.82965E-04	5.52746
5.83027E-04	5.56344
5.83169E-04	5.64872
5.83267E-04	5.70959
5.83293E-04	5.72911
5.83400E-04	5.80959
5.83506E-04	5.89258
5.83568E-04	5.94262
5.83613E-04	5.98414
5.83719E-04	6.08695
5.83795E-04	6.16231
5.83826E-04	6.19801
5.83932E-04	6.32447
5.84021E-04	6.4337
5.84039E-04	6.45866
5.84136E-04	6.60055
5.84199E-04	6.6939
5.84225E-04	6.73923
5.84314E-04	6.89501
5.84376E-04	7.00775
5.84403E-04	7.06192
5.84491E-04	7.24848
5.84509E-04	7.28714
5.84580E-04	7.45838
5.84642E-04	7.61359
5.84669E-04	7.68769
5.84758E-04	7.94342
5.84775E-04	7.99644
5.84838E-04	8.20361
5.84909E-04	8.44793
5.84979E-04	8.73025
5.85042E-04	8.98493
5.85050E-04	9.02504
5.85122E-04	9.35558
5.85130E-04	9.39822
5.85193E-04	9.72093
5.85219E-04	9.86363
5.85263E-04	10.1209
5.85308E-04	10.3863
5.85334E-04	10.5586
5.85397E-04	10.9726
5.85401E-04	11.0045
5.85463E-04	11.4632
5.85479E-04	11.581
5.85525E-04	11.9592
5.85554E-04	12.1995
5.85587E-04	12.4951
5.85630E-04	12.8791
5.85650E-04	13.0728
5.85705E-04	13.624
5.85712E-04	13.6943
5.85774E-04	14.366
5.85780E-04	14.4397
5.85836E-04	15.0902
5.85856E-04	15.3303
5.85916E-04	16.0917
5.85931E-04	16.2941
5.85989E-04	17.0863
5.86007E-04	17.3355
5.86062E-04	18.1548
5.86089E-04	18.5575
5.86160E-04	19.6859
5.86178E-04	19.9746
5.86257E-04	21.3341
5.86266E-04	21.4883
5.86377E-04	23.5066
5.86399E-04	23.9177
5.86577E-04	27.3473
5.86763E-04	30.9676
5.86827E-04	32.186
5.86875E-04	33.0541
5.86936E-04	34.1332
5.86976E-04	34.7897
5.87046E-04	35.883
5.87078E-04	36.3411
5.87138E-04	37.1572
5.87180E-04	37.6642
5.87230E-04	38.2157
5.87252E-04	38.4093
5.87323E-04	39.0033
5.87337E-04	39.1112
5.87393E-04	39.4167
5.87430E-04	39.5864
5.87462E-04	39.6623
5.87497E-04	39.7276
5.87521E-04	39.757
5.87548E-04	39.752
5.87570E-04	39.7195
5.87628E-04	39.593
5.87699E-04	39.2607
5.87770E-04	38.7612
5.87862E-04	37.8783
5.87954E-04	36.7578
5.88064E-04	35.1732
5.88173E-04	33.3679
5.88325E-04	30.5971
5.88334E-04	30.4344
5.88565E-04	26.0866
5.88645E-04	24.6025
5.88698E-04	23.6505
5.88778E-04	22.2485
5.88787E-04	22.1006
5.88876E-04	20.6493
5.88911E-04	20.08
5.88947E-04	19.5461
5.89026E-04	18.3696
5.89031E-04	18.3058
5.89106E-04	17.2941
5.89144E-04	16.801
5.89186E-04	16.2901
5.89257E-04	15.4533
5.89266E-04	15.3568
5.89346E-04	14.5144
5.89370E-04	14.2635
5.89408E-04	13.9084
5.89470E-04	13.3374
5.89484E-04	13.2178
5.89532E-04	12.8119
5.89559E-04	12.5958
5.89594E-04	12.3264
5.89648E-04	11.9323
5.89657E-04	11.8713
5.89719E-04	11.4547
5.89737E-04	11.3386
5.89781E-04	11.0692
5.89825E-04	10.8064
5.89843E-04	10.7105
5.89923E-04	10.2914
5.89958E-04	10.1108
5.90003E-04	9.90872
5.90083E-04	9.55632
5.90092E-04	9.51829
5.90162E-04	9.24571
5.90225E-04	9.01422
5.90242E-04	8.95466
5.90322E-04	8.69466
5.90358E-04	8.58228
5.90402E-04	8.45546
5.90482E-04	8.23356
5.90491E-04	8.20956
5.90571E-04	8.01405
5.90624E-04	7.88742
5.90660E-04	7.81166
5.90748E-04	7.62773
5.90802E-04	7.52028
5.90837E-04	7.45664
5.90926E-04	7.30183
5.90979E-04	7.21125
5.91015E-04	7.15798
5.91103E-04	7.02822
5.91192E-04	6.90152
5.91205E-04	6.883
5.91316E-04	6.74812
5.91432E-04	6.61215
5.91440E-04	6.60306
5.91565E-04	6.47986
5.91689E-04	6.36019
