E(MeV)	pendfb7/Gd152:1	
9.575E-04	12.2868015	
9.575E-04	12.1921548	
9.576E-04	12.10216	
9.576E-04	12.0165109	
9.576E-04	11.9349292	
9.576E-04	11.8420209	
9.576E-04	11.7636615	
9.577E-04	11.6889757	
9.577E-04	11.6176758	
9.577E-04	11.5835905	
9.577E-04	11.5538826	
9.577E-04	11.4973401	
9.578E-04	11.443438	
9.578E-04	11.3919516	
9.578E-04	11.3426798	
9.578E-04	11.2954268	
9.579E-04	11.2500188	
9.579E-04	11.2062867	
9.579E-04	11.164082	
9.579E-04	11.1232601	
9.580E-04	11.0836951	
9.580E-04	11.0264427	
9.580E-04	10.9811749	
9.581E-04	10.9377925	
9.581E-04	10.8960208	
9.581E-04	10.8556235	
9.582E-04	10.8163954	
9.582E-04	10.7781638	
9.582E-04	10.728481	
9.583E-04	10.6800096	
9.583E-04	10.6325126	
9.584E-04	10.6092392	
9.584E-04	10.5709965	
9.585E-04	10.5149242	
9.585E-04	10.4598043	
9.586E-04	10.3873885	
9.587E-04	10.3158686	
9.589E-04	10.2097717	
9.589E-04	10.1747462	
9.590E-04	10.113776	
9.592E-04	9.99298118	
9.594E-04	9.87317688	
9.595E-04	9.81366129	
9.596E-04	9.76128289	
9.598E-04	9.6571549	
9.600E-04	9.54494214	
9.602E-04	9.4246849	
9.605E-04	9.24527452	
9.607E-04	9.12624216	
9.610E-04	8.96233307	
9.613E-04	8.79917976	
9.616E-04	8.63676391	
9.619E-04	8.4750948	
9.622E-04	8.31420978	
9.623E-04	8.28138327	
9.625E-04	8.14766594	
9.628E-04	7.98039752	
9.631E-04	7.81422704	
9.633E-04	7.72196939	
9.634E-04	7.68348565	
9.636E-04	7.54324884	
9.638E-04	7.40402441	
9.640E-04	7.26599678	
9.642E-04	7.15002884	
9.644E-04	7.03499804	
9.646E-04	6.92106607	
9.646E-04	6.87669728	
9.647E-04	6.79853497	
9.649E-04	6.6711344	
9.650E-04	6.58344724	
9.651E-04	6.50815801	
9.652E-04	6.49093757	
9.653E-04	6.3890067	
9.654E-04	6.28875257	
9.655E-04	6.23965912	
9.655E-04	6.18418848	
9.656E-04	6.10267068	
9.657E-04	6.02297536	
9.657E-04	6.00578193	
9.658E-04	5.93646949	
9.659E-04	5.87870854	
9.659E-04	5.82262391	
9.660E-04	5.77746962	
9.661E-04	5.72566802	
9.661E-04	5.66996519	
9.662E-04	5.63514676	
9.662E-04	5.60261168	
9.663E-04	5.57281871	
9.663E-04	5.54632421	
9.663E-04	5.52901737	
9.664E-04	5.51427412	
9.664E-04	5.5024759	
9.664E-04	5.49405855	
9.665E-04	5.48951863	
9.665E-04	5.48942004	
9.665E-04	5.49440113	
9.665E-04	5.50518197	
9.666E-04	5.52889802	
9.666E-04	5.54882389	
9.666E-04	5.57238199	
9.666E-04	5.59988813	
9.667E-04	5.64262716	
9.667E-04	5.69710957	
9.667E-04	5.75969806	
9.667E-04	5.80976533	
9.667E-04	5.83490032	
9.668E-04	5.92851479	
9.668E-04	6.03292225	
9.668E-04	6.14915269	
9.668E-04	6.18789846	
9.668E-04	6.28882865	
9.669E-04	6.4471054	
9.669E-04	6.5686291	
9.669E-04	6.62489003	
9.669E-04	6.82906065	
9.669E-04	6.94014884	
9.670E-04	7.05852572	
9.670E-04	7.31471973	
9.670E-04	7.397858	
9.670E-04	7.60280404	
9.670E-04	7.85501251	
9.670E-04	7.92133617	
9.671E-04	8.27702918	
9.671E-04	8.39104823	
9.671E-04	8.63018089	
9.671E-04	8.96748562	
9.671E-04	9.01193269	
9.671E-04	9.33757841	
9.671E-04	9.72888275	
9.672E-04	10.1586506	
9.672E-04	10.5529564	
9.672E-04	10.6118328	
9.672E-04	11.1045657	
9.672E-04	11.4953957	
9.672E-04	11.9029598	
9.673E-04	12.5544356	
9.673E-04	12.7806815	
9.673E-04	13.7417724	
9.673E-04	14.800525	
9.673E-04	15.0803812	
9.674E-04	15.9512989	
9.674E-04	16.5631754	
9.674E-04	17.197547	
9.674E-04	18.247339	
9.675E-04	19.5511726	
9.675E-04	20.9422323	
9.675E-04	22.4297722	
9.675E-04	23.2079145	
9.676E-04	24.8145695	
9.676E-04	25.6584085	
9.676E-04	27.3967233	
9.676E-04	28.3046945	
9.676E-04	30.1701959	
9.677E-04	31.0525999	
9.677E-04	33.4012283	
9.677E-04	33.7769126	
9.677E-04	37.6235434	
9.677E-04	37.722099	
9.678E-04	41.6910742	
9.678E-04	42.3139161	
9.678E-04	45.9349154	
9.679E-04	52.4415802	
9.680E-04	59.893738	
9.681E-04	66.4797125	
9.681E-04	67.4350629	
9.682E-04	71.3929134	
9.682E-04	73.4821188	
9.682E-04	75.280829	
9.683E-04	77.6805611	
9.683E-04	78.3989715	
9.683E-04	80.7968326	
9.683E-04	81.0450443	
9.684E-04	83.1218078	
9.684E-04	83.1601144	
9.684E-04	84.6864486	
9.684E-04	84.7711969	
9.685E-04	85.6687093	
9.685E-04	85.7568316	
9.685E-04	85.8786432	
9.686E-04	85.8678406	
9.686E-04	85.460472	
9.686E-04	85.3465463	
9.687E-04	84.3894344	
9.687E-04	84.2783857	
9.687E-04	83.2559262	
9.687E-04	82.9554053	
9.687E-04	81.482246	
9.687E-04	81.2931464	
9.688E-04	78.6301545	
9.688E-04	78.1729557	
9.688E-04	75.4706091	
9.689E-04	74.4082345	
9.689E-04	71.3403267	
9.689E-04	71.0438658	
9.690E-04	66.7444666	
9.690E-04	65.3184882	
9.690E-04	61.2219338	
9.692E-04	49.0059684	
9.693E-04	43.894784	
9.693E-04	40.9282975	
9.693E-04	39.9545267	
9.694E-04	36.2045224	
9.694E-04	35.3045444	
9.694E-04	33.192697	
9.694E-04	31.1667418	
9.695E-04	30.5086712	
9.695E-04	27.9916112	
9.695E-04	27.3879696	
9.695E-04	26.2120921	
9.696E-04	25.0802691	
9.696E-04	24.5274555	
9.696E-04	22.9346773	
9.696E-04	21.4465034	
9.696E-04	20.9715841	
9.697E-04	20.048253	
9.697E-04	19.1660573	
9.697E-04	18.7379978	
9.697E-04	17.5134922	
9.697E-04	16.6520529	
9.698E-04	16.0744068	
9.698E-04	15.8306158	
9.698E-04	15.058538	
9.698E-04	14.7669778	
9.698E-04	14.331499	
9.698E-04	13.6428192	
9.698E-04	13.5839374	
9.699E-04	13.0031857	
9.699E-04	12.5228615	
9.699E-04	12.3964152	
9.699E-04	11.8319914	
9.699E-04	11.5713883	
9.699E-04	11.3018403	
9.700E-04	10.8039641	
9.700E-04	10.7190668	
9.700E-04	10.3430069	
9.700E-04	9.96028215	
9.700E-04	9.90752535	
9.700E-04	9.50629303	
9.700E-04	9.28731134	
9.701E-04	9.13069337	
9.701E-04	8.78232915	
9.701E-04	8.50516129	
9.701E-04	8.45262075	
9.701E-04	8.15880531	
9.701E-04	7.87803073	
9.702E-04	7.84221927	
9.702E-04	7.6242894	
9.702E-04	7.38425195	
9.702E-04	7.26282149	
9.702E-04	7.09307838	
9.703E-04	6.8275423	
9.703E-04	6.77761851	
9.703E-04	6.59276664	
9.703E-04	6.37632379	
9.704E-04	6.19044374	
9.704E-04	6.05173678	
9.704E-04	6.02032625	
9.704E-04	5.87493543	
9.704E-04	5.79547176	
9.705E-04	5.70391188	
9.705E-04	5.64339462	
9.705E-04	5.59252912	
9.705E-04	5.52696889	
9.705E-04	5.51331496	
9.706E-04	5.45477227	
9.706E-04	5.44744423	
9.706E-04	5.41874465	
9.706E-04	5.40676532	
9.706E-04	5.40278502	
9.706E-04	5.40425766	
9.706E-04	5.41002213	
9.707E-04	5.43673981	
9.707E-04	5.44193701	
9.707E-04	5.50493973	
9.707E-04	5.53483965	
9.707E-04	5.59338623	
9.708E-04	5.62644722	
9.708E-04	5.71728912	
9.708E-04	5.74597849	
9.708E-04	5.87824676	
9.708E-04	5.8962698	
9.708E-04	6.08052496	
9.709E-04	6.30412739	
9.709E-04	6.33203958	
9.709E-04	6.56965354	
9.709E-04	6.63510139	
9.709E-04	6.80856567	
9.709E-04	6.99765371	
9.709E-04	7.11761327	
9.710E-04	7.42312189	
9.710E-04	7.46915618	
9.710E-04	7.76632007	
9.710E-04	7.92461747	
9.710E-04	8.09081527	
9.710E-04	8.44404703	
9.710E-04	8.50663935	
9.710E-04	8.8340971	
9.711E-04	9.18146395	
9.711E-04	9.25412516	
9.711E-04	9.71563642	
9.711E-04	9.9600335	
9.711E-04	10.2138202	
9.711E-04	10.6589537	
9.711E-04	11.2406099	
9.711E-04	11.5477802	
9.711E-04	11.8659704	
9.712E-04	12.5371109	
9.712E-04	13.2690208	
9.712E-04	13.6545632	
9.712E-04	14.052978	
9.712E-04	14.8913201	
9.712E-04	15.8013286	
9.713E-04	16.2815647	
9.713E-04	16.9417459	
9.713E-04	17.8114938	
9.713E-04	17.9907668	
9.713E-04	19.1185378	
9.713E-04	19.5127536	
9.713E-04	20.3239469	
9.713E-04	21.3860096	
9.713E-04	21.6044878	
9.714E-04	23.1634998	
9.714E-04	23.4548673	
9.714E-04	25.2494885	
9.714E-04	25.726724	
9.714E-04	27.5175265	
9.714E-04	27.7467563	
9.714E-04	29.504678	
9.714E-04	30.3687565	
9.715E-04	32.0117045	
9.715E-04	33.2096995	
9.715E-04	34.4354505	
9.715E-04	36.2878602	
9.715E-04	36.7250085	
9.715E-04	39.6258461	
9.715E-04	39.7818781	
9.716E-04	43.2365769	
9.716E-04	43.4046495	
9.716E-04	46.4013117	
9.716E-04	47.3219803	
9.716E-04	49.9502548	
9.716E-04	51.3260084	
9.716E-04	53.9347419	
9.716E-04	57.0917718	
9.717E-04	58.5987459	
9.717E-04	63.24409	
9.717E-04	64.2857544	
9.717E-04	69.8892728	
9.717E-04	70.1384426	
9.717E-04	76.1439533	
9.718E-04	78.8661904	
9.718E-04	81.6463624	
9.718E-04	87.4369071	
9.718E-04	88.616594	
9.718E-04	96.6404979	
9.718E-04	97.2696739	
9.719E-04	107.841194	
9.719E-04	109.226965	
9.719E-04	118.400495	
9.719E-04	122.8161	
9.719E-04	129.548531	
9.720E-04	138.106209	
9.720E-04	142.0571	
9.720E-04	156.83123	
9.720E-04	158.539818	
9.721E-04	177.588315	
9.721E-04	184.788285	
9.722E-04	204.744055	
9.723E-04	249.384409	
9.724E-04	276.962597	
9.724E-04	280.569285	
9.724E-04	301.403223	
9.725E-04	319.9225	
9.725E-04	320.677168	
9.725E-04	335.29728	
9.726E-04	347.647949	
9.726E-04	348.22598	
9.726E-04	359.231093	
9.727E-04	361.317968	
9.727E-04	367.365016	
9.727E-04	371.243721	
9.727E-04	373.651775	
9.728E-04	377.004279	
9.728E-04	380.18667	
9.728E-04	380.754168	
9.729E-04	381.544488	
9.729E-04	381.753819	
9.729E-04	381.479277	
9.729E-04	379.826145	
9.729E-04	379.438464	
9.730E-04	375.461663	
9.730E-04	368.041752	
9.731E-04	358.491135	
9.731E-04	357.049808	
9.731E-04	347.074159	
9.731E-04	345.847617	
9.732E-04	334.382182	
9.732E-04	328.764263	
9.733E-04	312.867975	
9.733E-04	306.614552	
9.733E-04	289.457777	
9.735E-04	225.565047	
9.736E-04	207.996079	
9.736E-04	204.727961	
9.736E-04	190.200402	
9.737E-04	183.834661	
9.737E-04	172.695564	
9.737E-04	168.543167	
9.737E-04	158.374134	
9.738E-04	152.665138	
9.738E-04	145.865979	
9.738E-04	137.85981	
9.738E-04	134.074412	
9.739E-04	126.633246	
9.739E-04	124.187554	
9.739E-04	119.55943	
9.739E-04	114.715416	
9.739E-04	112.816116	
9.739E-04	106.673684	
9.739E-04	106.421239	
9.740E-04	99.848215	
9.740E-04	97.2933378	
9.740E-04	93.0883264	
9.740E-04	88.7375072	
9.740E-04	88.2659922	
9.741E-04	83.7841423	
9.741E-04	82.8718673	
9.741E-04	79.5682835	
9.741E-04	77.4500037	
9.741E-04	75.5859108	
9.741E-04	72.4456694	
9.742E-04	71.8298783	
9.742E-04	68.3225894	
9.742E-04	67.8471983	
9.742E-04	65.0583625	
9.742E-04	63.6341003	
9.742E-04	61.9911361	
9.743E-04	59.7747946	
9.743E-04	58.9261037	
9.743E-04	56.2497536	
9.743E-04	55.7357254	
9.743E-04	52.4003799	
9.743E-04	51.8906881	
9.744E-04	50.1490392	
9.744E-04	48.6786383	
9.744E-04	48.4552993	
9.744E-04	46.9166568	
9.744E-04	45.4013381	
9.744E-04	44.0440242	
9.745E-04	42.7073636	
9.745E-04	42.519839	
9.745E-04	40.902447	
9.745E-04	39.9868551	
9.745E-04	39.2308287	
9.746E-04	37.7529191	
9.746E-04	37.6857177	
9.746E-04	36.3073165	
9.746E-04	35.7925571	
9.746E-04	35.207916	
9.747E-04	34.1750737	
9.747E-04	34.0622874	
9.747E-04	33.2420864	
9.747E-04	32.5369731	
9.747E-04	32.3560235	
9.747E-04	31.5564143	
9.748E-04	30.7701013	
9.748E-04	30.0845345	
9.748E-04	29.4098638	
9.748E-04	29.2621261	
9.749E-04	28.8019793	
9.749E-04	28.2192616	
9.749E-04	27.9646673	
9.749E-04	27.4237151	
9.750E-04	26.8379123	
9.750E-04	26.69069	
9.750E-04	26.0414898	
9.751E-04	25.4037192	
9.751E-04	24.8806286	
9.751E-04	24.3653948	
9.751E-04	24.208956	
9.752E-04	23.9001873	
9.752E-04	23.4601017	
9.752E-04	23.1931587	
9.753E-04	22.8570133	
9.753E-04	22.2965524	
9.754E-04	22.0981801	
9.754E-04	21.7870477	
9.755E-04	21.3082446	
9.755E-04	21.2111605	
9.755E-04	20.8752382	
9.756E-04	20.4573352	
9.756E-04	20.4361423	
9.757E-04	19.9692534	
9.757E-04	19.5814739	
9.758E-04	19.4351206	
9.758E-04	19.1798563	
9.759E-04	18.8007672	
9.759E-04	18.5815635	
9.760E-04	18.4431354	
9.761E-04	18.0046224	
9.761E-04	17.8418253	
9.762E-04	17.6044455	
9.763E-04	17.2283995	
9.763E-04	16.9488049	
9.764E-04	16.8682123	
9.765E-04	16.5486759	
9.766E-04	16.1921521	
9.766E-04	16.1528571	
9.767E-04	15.8439587	
9.768E-04	15.5036414	
9.768E-04	15.4698612	
9.769E-04	15.200946	
9.771E-04	14.9043441	
9.771E-04	14.8748761	
9.772E-04	14.6413093	
9.773E-04	14.3834836	
9.774E-04	14.2042915	
9.775E-04	14.026749	
9.777E-04	13.7460357	
9.778E-04	13.4999115	
9.778E-04	13.4713471	
9.780E-04	13.2300953	
9.781E-04	12.9901996	
9.782E-04	12.8966629	
9.784E-04	12.6979278	
9.786E-04	12.4182015	
9.786E-04	12.3691135	
9.788E-04	12.1645663	
9.790E-04	11.9175404	
9.791E-04	11.8409746	
9.792E-04	11.6892815	
9.795E-04	11.4093042	
9.796E-04	11.317447	
9.797E-04	11.1516074	
9.800E-04	10.9054185	
9.803E-04	10.6603328	
9.803E-04	10.6278919	
9.806E-04	10.4399832	
9.808E-04	10.2241497	
9.811E-04	10.0091074	
9.812E-04	9.89807557	
9.815E-04	9.71181035	
9.819E-04	9.4356278	
9.824E-04	9.06927948	
9.825E-04	9.01788631	
9.827E-04	8.84758122	
9.830E-04	8.62848907	
9.834E-04	8.41019853	
9.837E-04	8.19273008	
9.840E-04	7.97611946	
9.843E-04	7.76041858	
9.847E-04	7.54569684	
9.848E-04	7.47447884	
9.850E-04	7.32208604	
9.853E-04	7.09467631	
9.856E-04	6.86858821	
9.857E-04	6.7937268	
9.860E-04	6.63250496	
9.863E-04	6.39240608	
9.864E-04	6.31304579	
9.866E-04	6.14269781	
9.868E-04	5.97364057	
9.869E-04	5.8896995	
9.870E-04	5.79990202	
9.872E-04	5.62162779	
9.873E-04	5.53323683	
9.875E-04	5.43870538	
9.877E-04	5.2606625	
9.878E-04	5.15856138	
9.879E-04	5.08864009	
9.880E-04	4.91060687	
9.882E-04	4.76391906	
9.882E-04	4.73237309	
9.884E-04	4.54539368	
9.886E-04	4.41225995	
9.886E-04	4.35729541	
9.888E-04	4.16247674	
9.890E-04	4.03464319	
9.890E-04	4.01758218	
9.891E-04	3.8662814	
9.892E-04	3.73391551	
9.893E-04	3.72307234	
9.894E-04	3.5967801	
9.895E-04	3.4615331	
9.896E-04	3.40636802	
9.896E-04	3.32491662	
9.898E-04	3.18851635	
9.899E-04	3.05579393	
9.900E-04	2.92254253	
9.901E-04	2.79413028	
9.902E-04	2.70144806	
9.903E-04	2.61229041	
9.904E-04	2.52709753	
9.905E-04	2.4912252	
9.905E-04	2.44900672	
9.906E-04	2.37810128	
9.906E-04	2.3708685	
9.907E-04	2.31835492	
9.907E-04	2.30671048	
9.908E-04	2.27107359	
9.908E-04	2.26684155	
9.909E-04	2.24007092	
9.910E-04	2.23171934	
9.910E-04	2.23100094	
9.910E-04	2.23380781	
9.911E-04	2.24108376	
9.911E-04	2.2424948	
9.911E-04	2.25675704	
9.912E-04	2.27765877	
9.912E-04	2.2825689	
9.912E-04	2.30867388	
9.913E-04	2.33671022	
9.913E-04	2.35770663	
9.913E-04	2.36368286	
9.913E-04	2.42490666	
9.913E-04	2.43270774	
9.914E-04	2.47508953	
9.914E-04	2.53138798	
9.914E-04	2.58697553	
9.914E-04	2.64719173	
9.915E-04	2.67331167	
9.915E-04	2.71544932	
9.915E-04	2.79126657	
9.915E-04	2.85696902	
9.915E-04	2.87868776	
9.916E-04	2.977401	
9.916E-04	3.0078535	
9.916E-04	3.0770336	
9.916E-04	3.16208337	
9.916E-04	3.23412196	
9.916E-04	3.25307438	
9.916E-04	3.33951997	
9.917E-04	3.45186358	
9.917E-04	3.51129037	
9.917E-04	3.55488274	
9.917E-04	3.69324122	
9.917E-04	3.81901887	
9.917E-04	3.83374289	
9.917E-04	3.94143111	
9.918E-04	4.08295911	
9.918E-04	4.23731764	
9.918E-04	4.26419876	
9.918E-04	4.4644812	
9.918E-04	4.63102969	
9.918E-04	4.71116169	
9.918E-04	4.85241279	
9.919E-04	5.03665424	
9.919E-04	5.16006703	
9.919E-04	5.27504793	
9.919E-04	5.47676847	
9.919E-04	5.73141851	
9.919E-04	5.76125023	
9.919E-04	5.97651466	
9.920E-04	6.26810055	
9.920E-04	6.28517884	
9.920E-04	6.54868719	
9.920E-04	6.84389511	
9.920E-04	7.0000063	
9.920E-04	7.24145932	
9.920E-04	7.6692926	
9.920E-04	7.85140678	
9.920E-04	8.13298927	
9.921E-04	8.63193369	
9.921E-04	8.84363405	
9.921E-04	9.11517491	
9.921E-04	9.63167401	
9.921E-04	9.69245395	
9.921E-04	10.2203121	
9.921E-04	10.6495709	
9.922E-04	10.9202798	
9.922E-04	11.6776835	
9.922E-04	11.9830625	
9.922E-04	12.2961671	
9.922E-04	13.0378473	
9.922E-04	13.3860983	
9.922E-04	13.831731	
9.922E-04	14.6784867	
9.923E-04	14.9770276	
9.923E-04	15.6387569	
9.923E-04	16.7178792	
9.923E-04	16.7751823	
9.923E-04	17.8854111	
9.923E-04	18.3814892	
9.923E-04	19.1394591	
9.924E-04	20.3487306	
9.924E-04	20.6227406	
9.924E-04	21.9292167	
9.924E-04	22.5410867	
9.924E-04	23.3202884	
9.924E-04	24.7971016	
9.924E-04	24.9699053	
9.924E-04	26.3772703	
9.925E-04	27.68424	
9.925E-04	28.6346551	
9.925E-04	30.6669399	
9.925E-04	31.0806774	
9.925E-04	33.7319267	
9.925E-04	33.9678908	
9.925E-04	36.6065861	
9.925E-04	37.6232534	
9.926E-04	39.0442846	
9.926E-04	41.6321817	
9.926E-04	41.9090859	
9.926E-04	44.9794631	
9.926E-04	46.0600495	
9.926E-04	48.2547484	
9.926E-04	50.9001237	
9.926E-04	51.739519	
9.927E-04	55.4537031	
9.927E-04	56.1987849	
9.927E-04	59.411122	
9.927E-04	62.0172989	
9.927E-04	65.0669562	
9.927E-04	68.3241656	
9.928E-04	71.1857626	
9.928E-04	75.1436227	
9.928E-04	76.0873202	
9.928E-04	82.566212	
9.928E-04	83.0710555	
9.928E-04	90.5809387	
9.929E-04	98.6448959	
9.929E-04	99.2549916	
9.929E-04	107.275825	
9.929E-04	108.580203	
9.929E-04	116.505466	
9.929E-04	122.078335	
9.930E-04	126.308408	
9.930E-04	132.986349	
9.930E-04	136.738796	
9.930E-04	147.772216	
9.930E-04	148.598357	
9.930E-04	159.464396	
9.931E-04	165.583015	
9.931E-04	171.768666	
9.931E-04	183.876131	
9.931E-04	191.401183	
9.931E-04	203.365074	
9.932E-04	212.417475	
9.932E-04	224.080644	
9.932E-04	234.78429	
9.933E-04	257.221177	
9.933E-04	258.35332	
9.933E-04	291.581095	
9.933E-04	292.826482	
9.934E-04	335.533679	
9.936E-04	437.755254	
9.936E-04	487.21821	
9.936E-04	489.695173	
9.937E-04	526.402144	
9.937E-04	533.635253	
9.938E-04	560.370489	
9.938E-04	571.293335	
9.938E-04	589.171272	
9.939E-04	594.987895	
9.939E-04	612.753767	
9.939E-04	615.798224	
9.939E-04	631.688657	
9.940E-04	632.967358	
9.940E-04	645.298843	
9.940E-04	645.493397	
9.940E-04	654.891613	
9.940E-04	655.923039	
9.941E-04	662.827558	
9.941E-04	663.174082	
9.941E-04	664.798895	
9.942E-04	665.784917	
9.942E-04	664.672691	
9.942E-04	662.378572	
9.942E-04	660.033144	
9.943E-04	654.157575	
9.943E-04	650.769214	
9.943E-04	640.044159	
9.944E-04	636.174438	
9.944E-04	620.096296	
9.944E-04	615.272006	
9.945E-04	595.492569	
9.945E-04	564.797846	
9.946E-04	558.47191	
9.946E-04	530.634993	
9.947E-04	512.320446	
9.947E-04	484.665781	
9.949E-04	401.017719	
9.949E-04	365.419025	
9.950E-04	329.231421	
9.950E-04	322.511105	
9.950E-04	303.265165	
9.951E-04	293.735913	
9.951E-04	278.621652	
9.951E-04	266.663505	
9.951E-04	255.384661	
9.952E-04	241.44415	
9.952E-04	237.097044	
9.952E-04	223.326014	
9.952E-04	218.208413	
9.953E-04	210.190525	
9.953E-04	203.837678	
9.953E-04	197.831163	
9.953E-04	188.91204	
9.953E-04	186.119247	
9.954E-04	175.066098	
9.954E-04	164.832241	
9.954E-04	162.30139	
9.954E-04	155.220243	
9.954E-04	150.554054	
9.955E-04	145.672238	
9.955E-04	139.771846	
9.955E-04	138.527907	
9.955E-04	131.879308	
9.955E-04	129.928765	
9.955E-04	125.644027	
9.956E-04	120.956721	
9.956E-04	119.72032	
9.956E-04	114.215581	
9.956E-04	112.802902	
9.956E-04	109.085462	
9.957E-04	105.407011	
9.957E-04	104.222688	
9.957E-04	99.7040697	
9.957E-04	98.7102446	
9.957E-04	95.5162464	
9.957E-04	92.6569879	
9.958E-04	91.5521535	
9.958E-04	87.1884112	
9.958E-04	86.6880203	
9.958E-04	82.2499977	
9.959E-04	78.2389142	
9.959E-04	77.799189	
9.959E-04	74.5763381	
9.959E-04	73.781337	
9.959E-04	71.2309836	
9.960E-04	70.1523958	
9.960E-04	68.2053093	
9.960E-04	65.6836121	
9.960E-04	65.3631916	
9.961E-04	62.8341646	
9.961E-04	61.793259	
9.961E-04	60.4943719	
9.961E-04	58.3867819	
9.961E-04	58.3048007	
9.962E-04	56.2001053	
9.962E-04	55.4009876	
9.962E-04	53.9663699	
9.963E-04	52.7633306	
9.963E-04	51.9337694	
9.963E-04	50.4221973	
9.963E-04	50.085004	
9.964E-04	48.4205521	
9.964E-04	47.68905	
9.964E-04	46.8811856	
9.965E-04	45.4430907	
9.965E-04	45.3164976	
9.965E-04	44.1611228	
9.966E-04	43.2400637	
9.966E-04	42.9419027	
9.966E-04	41.8343585	
9.966E-04	41.1030883	
9.967E-04	40.457684	
9.967E-04	39.180752	
9.968E-04	38.9698946	
9.968E-04	38.0379461	
9.969E-04	37.1144079	
9.969E-04	36.9494069	
9.969E-04	35.968109	
9.970E-04	35.4812455	
9.970E-04	35.0428596	
9.971E-04	34.1727163	
9.971E-04	34.0288137	
9.972E-04	33.1361759	
9.972E-04	32.1248881	
9.973E-04	31.2477454	
9.974E-04	30.4863745	
9.974E-04	30.294106	
9.975E-04	29.341188	
9.976E-04	29.0575962	
9.976E-04	28.4679086	
9.977E-04	27.799221	
9.977E-04	27.6490719	
9.979E-04	26.9040053	
9.979E-04	26.6819714	
9.980E-04	26.2210986	
9.981E-04	25.5670538	
9.981E-04	25.3719894	
9.982E-04	24.9703831	
9.983E-04	24.2863584	
9.983E-04	24.229737	
9.985E-04	23.5843187	
9.986E-04	22.9681386	
9.986E-04	22.9035804	
9.988E-04	22.305291	
9.989E-04	21.8805716	
9.989E-04	21.7306782	
9.991E-04	21.209257	
9.991E-04	20.9314274	
9.992E-04	20.7170139	
9.994E-04	20.2576686	
9.994E-04	20.0944471	
9.995E-04	19.7773774	
9.997E-04	19.2614968	
9.998E-04	19.1189532	
9.999E-04	18.7950208	
1.000E-03	18.6007649	
1.000E-03	18.3488664	
1.000E-03	18.2255094	
1.000E-03	17.9427659	
1.000E-03	17.5530928	
1.001E-03	17.4452962	
1.001E-03	17.1953654	
1.001E-03	16.8507318	
1.001E-03	16.755362	
1.001E-03	16.5147391	
1.001E-03	16.1723509	
1.001E-03	16.1382364	
1.002E-03	15.8628863	
1.002E-03	15.5580548	
1.002E-03	15.4062557	
1.002E-03	15.1344243	
1.002E-03	14.7556829	
1.002E-03	14.7315827	
1.003E-03	14.3717884	
1.003E-03	14.0373483	
1.003E-03	13.894528	
1.003E-03	13.7256378	
1.004E-03	13.4311799	
1.004E-03	13.1377571	
1.004E-03	12.9706544	
1.004E-03	12.8574739	
1.005E-03	12.5943579	
1.005E-03	12.332213	
1.005E-03	12.0710618	
1.005E-03	11.7646247	
1.006E-03	11.5612101	
1.006E-03	11.3585671	
1.006E-03	11.1567754	
1.006E-03	10.9559367	
1.007E-03	10.7561812	
1.007E-03	10.5576772	
1.007E-03	10.5533001	
1.007E-03	10.3796043	
1.007E-03	10.1707366	
1.007E-03	10.0325388	
1.008E-03	9.89531769	
1.008E-03	9.87574826	
1.008E-03	9.74520616	
1.008E-03	9.59404627	
1.008E-03	9.44441502	
1.008E-03	9.43910111	
1.008E-03	9.2778409	
1.008E-03	9.14235695	
1.008E-03	9.00857779	
1.009E-03	8.96206543	
1.009E-03	8.86459358	
1.009E-03	8.71635907	
1.009E-03	8.61347675	
1.009E-03	8.60613649	
1.009E-03	8.4834549	
1.009E-03	8.36303473	
1.009E-03	8.24535026	
1.009E-03	8.11191734	
1.009E-03	8.01773856	
1.009E-03	7.91902514	
1.009E-03	7.85234492	
1.009E-03	7.84682186	
1.009E-03	7.76674649	
1.010E-03	7.68994678	
1.010E-03	7.6171896	
1.010E-03	7.54940481	
1.010E-03	7.50755214	
1.010E-03	7.46888364	
1.010E-03	7.43388766	
1.010E-03	7.40317848	
1.010E-03	7.37743399	
1.010E-03	7.37541024	
1.010E-03	7.3636671	
1.010E-03	7.35639769	
1.010E-03	7.35389742	
1.010E-03	7.35605121	
1.010E-03	7.35896906	
1.010E-03	7.37669249	
1.010E-03	7.40120972	
1.010E-03	7.40925118	
1.010E-03	7.44248247	
1.010E-03	7.4953507	
1.010E-03	7.54218957	
1.010E-03	7.5623746	
1.010E-03	7.6538618	
1.010E-03	7.73024913	
1.010E-03	7.78600761	
1.010E-03	7.81924646	
1.010E-03	7.92692307	
1.010E-03	8.03822654	
1.010E-03	8.04369787	
1.010E-03	8.18449673	
1.010E-03	8.31007709	
1.010E-03	8.33793984	
1.010E-03	8.51616987	
1.010E-03	8.65058814	
1.010E-03	8.71161192	
1.010E-03	8.97192492	
1.010E-03	9.07089483	
1.010E-03	9.22307174	
1.010E-03	9.49845274	
1.010E-03	9.58317648	
1.010E-03	9.80843326	
1.010E-03	10.1428873	
1.010E-03	10.2013975	
1.010E-03	10.5162803	
1.010E-03	10.6814331	
1.010E-03	10.9262326	
1.010E-03	11.2190204	
1.010E-03	11.3737763	
1.010E-03	11.8189244	
1.010E-03	11.8615949	
1.010E-03	12.3965956	
