E(MeV)	Hf-180	
1.69415E-04	3.51305	
1.69432E-04	3.54673	
1.69433E-04	3.54967	
1.69455E-04	3.6005	
1.69475E-04	3.64618	
1.69494E-04	3.69269	
1.69510E-04	3.73053	
1.69520E-04	3.75614	
1.69526E-04	3.77044	
1.69541E-04	3.81211	
1.69554E-04	3.85065	
1.69568E-04	3.8897	
1.69579E-04	3.92168	
1.69592E-04	3.95976	
1.69594E-04	3.96361	
1.69604E-04	3.99781	
1.69614E-04	4.03236	
1.69629E-04	4.08042	
1.69632E-04	4.09199	
1.69646E-04	4.13808	
1.69657E-04	4.17855	
1.69669E-04	4.2195	
1.69680E-04	4.25632	
1.69680E-04	4.2576	
1.69693E-04	4.31047	
1.69702E-04	4.34434	
1.69715E-04	4.39701	
1.69726E-04	4.44097	
1.69737E-04	4.48811	
1.69749E-04	4.53719	
1.69758E-04	4.57582	
1.69761E-04	4.58782	
1.69771E-04	4.63632	
1.69781E-04	4.68533	
1.69794E-04	4.74732	
1.69807E-04	4.81014	
1.69818E-04	4.8611	
1.69821E-04	4.87478	
1.69834E-04	4.94406	
1.69845E-04	5.00721	
1.69857E-04	5.07114	
1.69869E-04	5.13948	
1.69878E-04	5.1869	
1.69883E-04	5.21819	
1.69897E-04	5.30149	
1.69908E-04	5.3698	
1.69921E-04	5.45122	
1.69934E-04	5.53381	
1.69938E-04	5.55894	
1.69947E-04	5.62145	
1.69960E-04	5.712	
1.69973E-04	5.80385	
1.69990E-04	5.92546	
1.69993E-04	5.94531	
1.70006E-04	6.04633	
1.70021E-04	6.16951	
1.70037E-04	6.29488	
1.70042E-04	6.33744	
1.70053E-04	6.42766	
1.70068E-04	6.5654	
1.70087E-04	6.72928	
1.70095E-04	6.80106	
1.70105E-04	6.90308	
1.70123E-04	7.08541	
1.70141E-04	7.27172	
1.70157E-04	7.43531	
1.70162E-04	7.49349	
1.70183E-04	7.73206	
1.70204E-04	7.97683	
1.70212E-04	8.07109	
1.70225E-04	8.23792	
1.70245E-04	8.49452	
1.70264E-04	8.75762	
1.70267E-04	8.79362	
1.70284E-04	9.04169	
1.70303E-04	9.33523	
1.70319E-04	9.57628	
1.70323E-04	9.64015	
1.70342E-04	9.96774	
1.70362E-04	10.3041	
1.70371E-04	10.4654	
1.70382E-04	10.6608	
1.70401E-04	11.0369	
1.70421E-04	11.4237	
1.70423E-04	11.4768	
1.70442E-04	11.8707	
1.70465E-04	12.3935	
1.70475E-04	12.6341	
1.70489E-04	12.9532	
1.70512E-04	13.5478	
1.70528E-04	13.9588	
1.70536E-04	14.1753	
1.70559E-04	14.8485	
1.70567E-04	15.0816	
1.70582E-04	15.569	
1.70606E-04	16.3283	
1.70629E-04	17.1545	
1.70645E-04	17.7275	
1.70653E-04	18.0278	
1.70676E-04	18.9649	
1.70684E-04	19.2907	
1.70700E-04	19.9734	
1.70723E-04	21.0413	
1.70747E-04	22.2111	
1.70763E-04	23.0265	
1.70770E-04	23.4548	
1.70794E-04	24.7985	
1.70802E-04	25.2685	
1.70818E-04	26.3226	
1.70836E-04	27.4914	
1.70841E-04	27.8127	
1.70854E-04	28.7521	
1.70872E-04	30.0784	
1.70880E-04	30.7276	
1.70889E-04	31.496	
1.70907E-04	33.0058	
1.70916E-04	33.7924	
1.70925E-04	34.619	
1.70943E-04	36.3419	
1.70950E-04	37.1348	
1.70959E-04	38.0796	
1.70975E-04	39.8146	
1.70985E-04	40.9587	
1.70991E-04	41.6504	
1.71006E-04	43.6151	
1.71008E-04	43.8202	
1.71022E-04	45.7324	
1.71031E-04	46.9901	
1.71038E-04	47.9883	
1.71053E-04	50.3968	
1.71054E-04	50.4809	
1.71069E-04	53.0143	
1.71077E-04	54.3882	
1.71084E-04	55.7197	
1.71098E-04	58.3099	
1.71099E-04	58.5169	
1.71113E-04	61.5524	
1.71118E-04	62.6912	
1.71128E-04	64.8205	
1.71139E-04	67.5574	
1.71142E-04	68.3344	
1.71157E-04	72.1504	
1.71160E-04	73.0138	
1.71172E-04	76.3089	
1.71181E-04	79.1578	
1.71186E-04	80.8087	
1.71201E-04	85.6986	
1.71202E-04	86.069	
1.71216E-04	91.0655	
1.71218E-04	91.8824	
1.71230E-04	96.9424	
1.71233E-04	98.2882	
1.71245E-04	103.388	
1.71249E-04	105.363	
1.71259E-04	110.47	
1.71265E-04	113.193	
1.71274E-04	118.265	
1.71280E-04	121.845	
1.71285E-04	124.625	
1.71296E-04	131.439	
1.71307E-04	138.86	
1.71312E-04	142.207	
1.71318E-04	146.83	
1.71327E-04	154.126	
1.71329E-04	155.388	
1.71340E-04	164.673	
1.71343E-04	167.47	
1.71351E-04	174.709	
1.71359E-04	182.336	
1.71362E-04	185.498	
1.71373E-04	197.154	
1.71374E-04	198.908	
1.71384E-04	209.816	
1.71390E-04	217.479	
1.71395E-04	223.434	
1.71405E-04	238.068	
1.71416E-04	253.985	
1.71419E-04	257.181	
1.71427E-04	271.129	
1.71430E-04	275.901	
1.71440E-04	292.362	
1.71442E-04	296.138	
1.71452E-04	315.491	
1.71454E-04	318.056	
1.71465E-04	340.66	
1.71465E-04	341.775	
1.71477E-04	367.452	
1.71477E-04	368.035	
1.71489E-04	395.254	
1.71490E-04	397.787	
1.71501E-04	425.245	
1.71503E-04	430.045	
1.71512E-04	457.557	
1.71515E-04	464.936	
1.71520E-04	480.507	
1.71528E-04	502.803	
1.71536E-04	529.533	
1.71538E-04	536.417	
1.71548E-04	572.312	
1.71552E-04	583.547	
1.71559E-04	610.492	
1.71567E-04	642.571	
1.71569E-04	650.809	
1.71583E-04	707.081	
1.71585E-04	715.969	
1.71599E-04	777.104	
1.71601E-04	786.749	
1.71614E-04	852.854	
1.71616E-04	860.133	
1.71628E-04	926.673	
1.71629E-04	932.249	
1.71643E-04	1009.16	
1.71646E-04	1027.38	
1.71657E-04	1090.78	
1.71664E-04	1136.32	
1.71675E-04	1206.72	
1.71682E-04	1252.54	
1.71691E-04	1310.66	
1.71704E-04	1402.18	
1.71710E-04	1444.39	
1.71728E-04	1585.54	
1.71729E-04	1588.8	
1.71751E-04	1768.14	
1.71758E-04	1823.14	
1.71776E-04	1976.93	
1.71800E-04	2178.97	
1.71827E-04	2410.84	
1.71858E-04	2685.88	
1.71877E-04	2842.37	
1.71892E-04	2964.48	
1.71910E-04	3109.93	
1.71917E-04	3159.41	
1.71935E-04	3290.95	
1.71942E-04	3334.84	
1.71960E-04	3449.98	
1.71967E-04	3487.08	
1.71985E-04	3582.58	
1.71992E-04	3612.06	
1.72008E-04	3678.6	
1.72009E-04	3680	
1.72027E-04	3735.4	
1.72030E-04	3743.23	
1.72044E-04	3769.25	
1.72054E-04	3781.52	
1.72061E-04	3788.47	
1.72065E-04	3790.99	
1.72079E-04	3791.06	
1.72095E-04	3774.03	
1.72101E-04	3766	
1.72119E-04	3728.19	
1.72120E-04	3725.73	
1.72144E-04	3644.66	
1.72169E-04	3529.81	
1.72194E-04	3387.38	
1.72219E-04	3221.61	
1.72236E-04	3099.18	
1.72244E-04	3036.64	
1.72269E-04	2839.14	
1.72319E-04	2421.9	
1.72353E-04	2143.21	
1.72369E-04	2005.59	
1.72378E-04	1932.38	
1.72399E-04	1775.24	
1.72406E-04	1718.58	
1.72424E-04	1589.11	
1.72430E-04	1540.51	
1.72447E-04	1427.88	
1.72448E-04	1420.79	
1.72463E-04	1321.82	
1.72465E-04	1307.17	
1.72478E-04	1230.01	
1.72483E-04	1200.57	
1.72492E-04	1150.95	
1.72500E-04	1101.04	
1.72505E-04	1075.91	
1.72518E-04	1008.54	
1.72519E-04	1004.9	
1.72532E-04	938.635	
1.72534E-04	928.645	
1.72546E-04	876.364	
1.72548E-04	864.73	
1.72559E-04	818.16	
1.72562E-04	805.14	
1.72573E-04	763.861	
1.72577E-04	749.748	
1.72588E-04	707.638	
1.72591E-04	698.286	
1.72601E-04	664.609	
1.72605E-04	650.731	
1.72613E-04	624.459	
1.72619E-04	606.791	
1.72626E-04	587.052	
1.72633E-04	566.268	
1.72638E-04	552.25	
1.72647E-04	528.961	
1.72651E-04	519.913	
1.72661E-04	494.66	
1.72663E-04	489.899	
1.72675E-04	463.165	
1.72676E-04	462.074	
1.72688E-04	436.474	
1.72690E-04	432.304	
1.72701E-04	412.809	
1.72706E-04	403.287	
1.72713E-04	390.836	
1.72722E-04	376.962	
1.72727E-04	368.051	
1.72737E-04	353.072	
1.72741E-04	347.18	
1.72753E-04	331.411	
1.72756E-04	328.063	
1.72769E-04	311.767	
1.72770E-04	310.548	
1.72784E-04	294.533	
1.72784E-04	293.956	
1.72798E-04	279.912	
1.72800E-04	277.804	
1.72812E-04	266.479	
1.72816E-04	263.116	
1.72826E-04	254.222	
1.72836E-04	245.543	
1.72840E-04	242.736	
1.72854E-04	232.561	
1.72854E-04	232.198	
1.72870E-04	221.583	
1.72874E-04	218.829	
1.72889E-04	209.936	
1.72894E-04	206.542	
1.72907E-04	199.407	
1.72915E-04	195.523	
1.72926E-04	189.792	
1.72928E-04	188.778	
1.72945E-04	181.23	
1.72955E-04	176.634	
1.72964E-04	173.282	
1.72983E-04	165.928	
1.73001E-04	159.351	
1.73010E-04	156.503	
1.73026E-04	151.264	
1.73037E-04	148.081	
1.73051E-04	143.963	
1.73064E-04	140.533	
1.73080E-04	136.576	
1.73095E-04	132.723	
1.73103E-04	130.946	
1.73127E-04	125.737	
1.73148E-04	121.504	
1.73158E-04	119.535	
1.73189E-04	113.79	
1.73221E-04	108.686	
1.73231E-04	107.025	
1.73252E-04	103.981	
1.73273E-04	101.007	
1.73283E-04	99.6376	
1.73315E-04	95.6201	
1.73351E-04	91.3848	
1.73356E-04	90.7933	
1.73388E-04	87.5032	
1.73398E-04	86.4299	
1.73424E-04	83.9556	
1.73450E-04	81.5325	
1.73461E-04	80.6427	
1.73497E-04	77.5916	
1.73502E-04	77.1639	
1.73534E-04	74.8	
1.73555E-04	73.2527	
1.73570E-04	72.1796	
1.73607E-04	69.7204	
1.73654E-04	66.8942	
1.73685E-04	65.0488	
1.73701E-04	64.2189	
1.73748E-04	61.78	
1.73763E-04	60.9821	
1.73795E-04	59.5394	
1.73842E-04	57.4151	
1.73889E-04	55.5182	
1.73920E-04	54.2747	
1.73936E-04	53.7068	
1.73982E-04	52.0317	
1.73998E-04	51.4831	
1.74045E-04	49.9749	
1.74076E-04	48.9893	
1.74108E-04	48.0939	
1.74170E-04	46.3377	
1.74181E-04	46.0501	
1.74233E-04	44.7528	
1.74280E-04	43.6054	
1.74296E-04	43.2565	
1.74358E-04	41.8849	
1.74374E-04	41.5472	
1.74421E-04	40.6178	
1.74468E-04	39.7025	
1.74484E-04	39.4266	
1.74557E-04	38.1603	
1.74609E-04	37.2704	
1.74630E-04	36.9532	
1.74703E-04	35.861	
1.74750E-04	35.1691	
1.74776E-04	34.8245	
1.74849E-04	33.8739	
1.74891E-04	33.338	
1.74922E-04	32.9763	
1.75031E-04	31.7317	
1.75037E-04	31.6733	
1.75115E-04	30.8865	
1.75193E-04	30.1111	
1.75209E-04	29.9712	
1.75303E-04	29.1448	
1.75350E-04	28.7373	
1.75397E-04	28.3679	
1.75491E-04	27.6394	
1.75506E-04	27.5195	
1.75585E-04	26.9818	
1.75679E-04	26.3446	
1.75715E-04	26.0997	
1.75773E-04	25.7584	
1.75877E-04	25.1456	
1.75934E-04	24.8128	
1.75992E-04	24.5172	
1.76107E-04	23.9338	
1.76164E-04	23.6456	
1.76221E-04	23.3887	
1.76336E-04	22.8811	
1.76394E-04	22.6301	
1.76451E-04	22.405	
1.76566E-04	21.9597	
1.76623E-04	21.7398	
1.76738E-04	21.3505	
1.76884E-04	20.8618	
1.76947E-04	20.6547	
1.77030E-04	20.4126	
1.77176E-04	19.994	
1.77260E-04	19.7572	
1.77322E-04	19.6	
1.77469E-04	19.2372	
1.77573E-04	18.9805	
1.77615E-04	18.8906	
1.77761E-04	18.5789	
1.77907E-04	18.27	
1.77990E-04	18.095	
1.78074E-04	17.9433	
1.78241E-04	17.6427	
1.78408E-04	17.3448	
1.78575E-04	17.0862	
1.78826E-04	16.7021	
1.79076E-04	16.3666	
1.79243E-04	16.145	
1.79452E-04	15.9069	
1.79661E-04	15.6707	
1.79869E-04	15.4363	
1.80078E-04	15.2392	
1.80391E-04	14.9463	
1.80537E-04	14.8109	
1.80704E-04	14.6788	
1.81028E-04	14.4254	
1.81226E-04	14.2715	
1.81372E-04	14.1737	
1.81717E-04	13.9454	
1.81915E-04	13.8151	
1.82061E-04	13.7331	
1.82406E-04	13.5416	
1.82750E-04	13.3515	
1.82833E-04	13.3057	
1.83063E-04	13.1991	
1.83376E-04	13.0545	
1.83752E-04	12.8822	
1.83794E-04	12.8662	
1.84211E-04	12.7074	
1.84643E-04	12.5442	
1.85034E-04	12.3977	
1.85090E-04	12.3802	
1.85537E-04	12.2432	
1.85984E-04	12.1069	
1.86394E-04	11.9826	
1.86441E-04	11.9705	
1.86907E-04	11.8499	
1.87327E-04	11.742	
1.87373E-04	11.7318	
1.87840E-04	11.6308	
1.88306E-04	11.5302	
1.88773E-04	11.4301	
1.89192E-04	11.3403	
1.89239E-04	11.3322	
1.89939E-04	11.2105	
1.90638E-04	11.0895	
1.91058E-04	11.0172	
1.91338E-04	10.9775	
1.91804E-04	10.9117	
1.92644E-04	10.7937	
1.93297E-04	10.7024	
1.93483E-04	10.6807	
1.94323E-04	10.5836	
1.95162E-04	10.4869	
1.95535E-04	10.4441	
1.96002E-04	10.4003	
1.96841E-04	10.3217	
1.97681E-04	10.2435	
1.98520E-04	10.1654	
1.98894E-04	10.1308	
1.99360E-04	10.0957	
2.00199E-04	10.0327	
2.01319E-04	9.94892	
2.02252E-04	9.87929	
2.02438E-04	9.86794	
2.03558E-04	9.8	
2.04677E-04	9.73223	
2.05796E-04	9.66461	
2.06729E-04	9.60837	
2.06916E-04	9.59926	
2.08207E-04	9.53633	
2.08939E-04	9.50072	
2.10402E-04	9.42962	
2.11887E-04	9.35766	
2.11916E-04	9.35624	
2.13371E-04	9.29977	
2.14876E-04	9.24145	
2.16381E-04	9.18322	
2.17898E-04	9.12462	
2.19415E-04	9.06608	
2.20908E-04	9.02021	
2.23146E-04	8.9515	
2.25385E-04	8.88289	
2.27624E-04	8.81437	
2.28370E-04	8.79156	
2.29863E-04	8.75486	
2.32171E-04	8.69817	
2.35447E-04	8.61783	
2.37929E-04	8.557	
2.40310E-04	8.49871	
2.41286E-04	8.47922	
2.44690E-04	8.4113	
2.47773E-04	8.34985	
2.50757E-04	8.29039	
2.53742E-04	8.23096	
2.55235E-04	8.20126	
2.56727E-04	8.17653	
2.61205E-04	8.10239	
2.65682E-04	8.0283	
2.70160E-04	7.95426	
2.74637E-04	7.88025	
2.80607E-04	7.79632	
2.86573E-04	7.71248	
2.92652E-04	7.62711	
2.98910E-04	7.53925	
3.05266E-04	7.45007	
3.11741E-04	7.36394	
3.18369E-04	7.27582	
3.25744E-04	7.17781	
3.26365E-04	7.16956	
3.30941E-04	7.10877	
3.35517E-04	7.04801	
3.40092E-04	6.98727	
3.44668E-04	6.92655	
3.49244E-04	6.86585	
3.53633E-04	6.80767	
3.53820E-04	6.80479	
3.58395E-04	6.73447	
3.62971E-04	6.66418	
3.66403E-04	6.6115	
3.69835E-04	6.55884	
3.72123E-04	6.52376	
3.73267E-04	6.50301	
3.76698E-04	6.44077	
3.78986E-04	6.39931	
3.81274E-04	6.35788	
3.83562E-04	6.31647	
3.85850E-04	6.26735	
3.88138E-04	6.21826	
3.90426E-04	6.16921	
3.92714E-04	6.12022	
3.95002E-04	6.06103	
3.97289E-04	6.00192	
3.99005E-04	5.95763	
4.00721E-04	5.9134	
4.02437E-04	5.86033	
4.04153E-04	5.80732	
4.05869E-04	5.7544	
4.07585E-04	5.69144	
4.08872E-04	5.6443	
4.10159E-04	5.59722	
4.11017E-04	5.5659	
4.11446E-04	5.54731	
4.12733E-04	5.49166	
4.14020E-04	5.43612	
4.14449E-04	5.41764	
4.15307E-04	5.37432	
4.16594E-04	5.30948	
4.17880E-04	5.24481	
4.18953E-04	5.18147	
4.20025E-04	5.11829	
4.20740E-04	5.07631	
4.21098E-04	5.05134	
4.22170E-04	4.97668	
4.22885E-04	4.92705	
4.23600E-04	4.87755	
4.24315E-04	4.81908	
4.25030E-04	4.76078	
4.25745E-04	4.70267	
4.26460E-04	4.63481	
4.27115E-04	4.57286	
4.27770E-04	4.51114	
4.28425E-04	4.44047	
4.29080E-04	4.37011	
4.29608E-04	4.30613	
4.30136E-04	4.24241	
4.30488E-04	4.20014	
4.30664E-04	4.17583	
4.31192E-04	4.10324	
4.31720E-04	4.03105	
4.31896E-04	4.00713	
4.32216E-04	3.95675	
4.32696E-04	3.88162	
4.33176E-04	3.80696	
4.33656E-04	3.72239	
4.34136E-04	3.63844	
4.34616E-04	3.54439	
4.35096E-04	3.4512	
4.35416E-04	3.38094	
4.35736E-04	3.31117	
4.36056E-04	3.24195	
4.36376E-04	3.16487	
4.36696E-04	3.08849	
4.37016E-04	3.00504	
4.37336E-04	2.92259	
4.37400E-04	2.90431	
4.37656E-04	2.83203	
4.37912E-04	2.76051	
4.37976E-04	2.74284	
4.38168E-04	2.68456	
4.38424E-04	2.6078	
4.38456E-04	2.59834	
4.38680E-04	2.52628	
4.38936E-04	2.44513	
4.39160E-04	2.3689	
4.39416E-04	2.28331	
4.39448E-04	2.27179	
4.39736E-04	2.17035	
4.39752E-04	2.16483	
4.39928E-04	2.10016	
4.40104E-04	2.03667	
4.40120E-04	2.03046	
4.40312E-04	1.95747	
4.40504E-04	1.88611	
4.40544E-04	1.87161	
4.40680E-04	1.81863	
4.40840E-04	1.7578	
4.40896E-04	1.73706	
4.41000E-04	1.69616	
4.41160E-04	1.63499	
4.41264E-04	1.5965	
4.41320E-04	1.57465	
4.41480E-04	1.51441	
4.41640E-04	1.45664	
4.41656E-04	1.45114	
4.41800E-04	1.40014	
4.41940E-04	1.35312	
4.42120E-04	1.29666	
4.42300E-04	1.24536	
4.42328E-04	1.23814	
4.42420E-04	1.21588	
4.42512E-04	1.19589	
4.42540E-04	1.19033	
4.42656E-04	1.17048	
4.42660E-04	1.16989	
4.42776E-04	1.15618	
4.42780E-04	1.1558	
4.42872E-04	1.15024	
4.42896E-04	1.14937	
4.42952E-04	1.1494	
4.43008E-04	1.15073	
4.43016E-04	1.15124	
4.43072E-04	1.15609	
4.43120E-04	1.1614	
4.43132E-04	1.16328	
4.43172E-04	1.17047	
4.43208E-04	1.17762	
4.43232E-04	1.18282	
4.43240E-04	1.18496	
4.43272E-04	1.19408	
4.43304E-04	1.20383	
4.43332E-04	1.2129	
4.43336E-04	1.21428	
4.43368E-04	1.22701	
4.43392E-04	1.23708	
4.43424E-04	1.25119	
4.43432E-04	1.2549	
4.43448E-04	1.26321	
4.43472E-04	1.27617	
4.43494E-04	1.28849	
4.43515E-04	1.30067	
4.43528E-04	1.30847	
4.43536E-04	1.31381	
4.43556E-04	1.32757	
4.43576E-04	1.34173	
4.43600E-04	1.3593	
4.43614E-04	1.36985	
4.43632E-04	1.38374	
4.43636E-04	1.38692	
4.43652E-04	1.40097	
4.43668E-04	1.41538	
4.43687E-04	1.43291	
4.43707E-04	1.45189	
4.43726E-04	1.47042	
4.43747E-04	1.49124	
4.43751E-04	1.49564	
4.43768E-04	1.51475	
4.43784E-04	1.5332	
4.43804E-04	1.55683	
4.43824E-04	1.58111	
4.43842E-04	1.60356	
4.43844E-04	1.60612	
4.43864E-04	1.63358	
4.43880E-04	1.65612	
4.43896E-04	1.67913	
4.43912E-04	1.70266	
4.43932E-04	1.73279	
4.43936E-04	1.73898	
4.43952E-04	1.76536	
4.43970E-04	1.79579	
4.43988E-04	1.82695	
4.44007E-04	1.86067	
4.44024E-04	1.89166	
4.44028E-04	1.8994	
4.44049E-04	1.94115	
4.44076E-04	1.99654	
4.44096E-04	2.03887	
4.44112E-04	2.07366	
4.44116E-04	2.08284	
4.44136E-04	2.12995	
4.44156E-04	2.17832	
4.44176E-04	2.22798	
4.44192E-04	2.26909	
4.44206E-04	2.30688	
4.44228E-04	2.36833	
4.44252E-04	2.43744	
4.44272E-04	2.49694	
4.44276E-04	2.50944	
4.44300E-04	2.5868	
4.44326E-04	2.67345	
4.44352E-04	2.76336	
4.44354E-04	2.77062	
4.44382E-04	2.87602	
4.44410E-04	2.98551	
4.44432E-04	3.07507	
4.44440E-04	3.10919	
4.44472E-04	3.25153	
4.44504E-04	3.40035	
4.44512E-04	3.43929	
4.44536E-04	3.56142	
4.44570E-04	3.74263	
4.44590E-04	3.85401	
4.44597E-04	3.89473	
4.44624E-04	4.05792	
4.44651E-04	4.22761	
4.44666E-04	4.32575	
4.44678E-04	4.40766	
4.44706E-04	4.60662	
4.44736E-04	4.82926	
4.44742E-04	4.87589	
4.44766E-04	5.06928	
4.44796E-04	5.32236	
4.44799E-04	5.34889	
4.44826E-04	5.59523	
4.44856E-04	5.88215	
4.44886E-04	6.19315	
4.44916E-04	6.51962	
4.44946E-04	6.87439	
4.44976E-04	7.24741	
4.45006E-04	7.65358	
4.45036E-04	8.08295	
4.45040E-04	8.14226	
4.45076E-04	8.70972	
4.45096E-04	9.04639	
4.45112E-04	9.32543	
4.45136E-04	9.76766	
4.45156E-04	10.1535	
4.45160E-04	10.2332	
4.45184E-04	10.7343	
4.45206E-04	11.2072	
4.45208E-04	11.2613	
4.45242E-04	12.0638	
4.45250E-04	12.2791	
4.45275E-04	12.943	
4.45294E-04	13.4801	
4.45298E-04	13.5722	
4.45320E-04	14.2495	
4.45339E-04	14.8475	
4.45342E-04	14.9655	
4.45365E-04	15.7383	
4.45383E-04	16.4078	
4.45387E-04	16.558	
4.45410E-04	17.4456	
4.45429E-04	18.2504	
4.45432E-04	18.3883	
4.45454E-04	19.4101	
4.45461E-04	19.72	
4.45477E-04	20.5126	
4.45493E-04	21.3549	
4.45499E-04	21.7	
4.45522E-04	22.9853	
4.45525E-04	23.1812	
4.45544E-04	24.3849	
4.45557E-04	25.2422	
4.45566E-04	25.9014	
4.45589E-04	27.5468	
4.45611E-04	29.3559	
4.45621E-04	30.1885	
4.45634E-04	31.3279	
4.45653E-04	33.1654	
4.45656E-04	33.4789	
4.45677E-04	35.6728	
4.45678E-04	35.8451	
4.45701E-04	38.4454	
4.45718E-04	40.5742	
4.45725E-04	41.5417	
4.45734E-04	42.8584	
4.45749E-04	44.9537	
4.45751E-04	45.3103	
4.45768E-04	47.9595	
4.45773E-04	48.7638	
4.45785E-04	50.8163	
4.45797E-04	52.9975	
4.45802E-04	53.8885	
4.45818E-04	57.203	
4.45821E-04	57.7068	
4.45835E-04	60.7921	
4.45845E-04	62.9804	
4.45852E-04	64.6563	
4.45869E-04	68.8159	
4.45886E-04	73.3349	
4.45893E-04	75.3963	
4.45902E-04	78.2019	
4.45917E-04	82.6793	
4.45919E-04	83.4402	
4.45934E-04	88.5498	
4.45938E-04	89.6963	
4.45954E-04	95.524	
4.45957E-04	96.7748	
4.45973E-04	103.128	
4.45976E-04	104.491	
4.45992E-04	111.411	
4.45995E-04	112.895	
4.46011E-04	120.429	
4.46014E-04	122.043	
4.46030E-04	130.235	
4.46034E-04	131.989	
4.46050E-04	140.889	
4.46053E-04	142.793	
4.46069E-04	152.45	
4.46072E-04	154.51	
4.46087E-04	164.438	
4.46091E-04	167.215	
4.46105E-04	176.789	
4.46110E-04	180.968	
4.46122E-04	190.049	
4.46130E-04	195.819	
4.46140E-04	204.262	
4.46147E-04	210.444	
4.46158E-04	219.512	
4.46174E-04	234.247	
4.46175E-04	235.747	
4.46193E-04	253.149	
4.46200E-04	260.652	
4.46210E-04	271.671	
4.46226E-04	289.487	
4.46227E-04	290.392	
4.46251E-04	319.144	
4.46253E-04	321.189	
4.46275E-04	350.245	
4.46278E-04	354.661	
4.46299E-04	383.745	
4.46302E-04	388.49	
4.46323E-04	419.707	
4.46326E-04	424.783	
4.46347E-04	458.154	
4.46350E-04	463.574	
4.46373E-04	503.082	
4.46382E-04	519.275	
4.46400E-04	550.873	
4.46410E-04	569.906	
4.46426E-04	601.555	
4.46443E-04	636.774	
4.46460E-04	672.353	
4.46477E-04	707.602	
4.46494E-04	744.597	
4.46526E-04	818.75	
4.46532E-04	830.489	
4.46596E-04	983.155	
4.46616E-04	1032.61	
4.46693E-04	1217.77	
4.46698E-04	1229.96	
4.46744E-04	1334.29	
4.46749E-04	1345.69	
4.46782E-04	1414.86	
4.46788E-04	1425.29	
4.46821E-04	1487.3	
4.46826E-04	1496.58	
4.46859E-04	1549.88	
4.46864E-04	1557.79	
4.46898E-04	1601	
4.46903E-04	1607.36	
4.46928E-04	1633.32	
4.46930E-04	1634.88	
4.46956E-04	1654.6	
4.46967E-04	1659.78	
4.46990E-04	1670.27	
4.47000E-04	1672.18	
4.47017E-04	1674.54	
4.47028E-04	1674.37	
4.47036E-04	1672.8	
4.47063E-04	1665.56	
4.47065E-04	1664.57	
4.47092E-04	1649.27	
4.47095E-04	1647.16	
4.47131E-04	1615.56	
4.47133E-04	1612.6	
4.47169E-04	1569.12	
4.47172E-04	1565.39	
4.47207E-04	1511.29	
4.47210E-04	1506.88	
4.47246E-04	1443.66	
4.47248E-04	1438.7	
4.47284E-04	1368.02	
4.47287E-04	1362.62	
4.47323E-04	1286.06	
4.47351E-04	1222.75	
4.47387E-04	1141.65	
4.47466E-04	959.254	
4.47489E-04	906.713	
4.47511E-04	859.03	
4.47540E-04	795.116	
4.47549E-04	776.557	
4.47579E-04	716.22	
4.47584E-04	706.202	
4.47609E-04	656.672	
4.47614E-04	647.231	
4.47640E-04	600.589	
4.47645E-04	591.752	
4.47671E-04	548.146	
4.47676E-04	539.93	
4.47701E-04	499.4	
4.47702E-04	497.975	
4.47725E-04	465.149	
4.47732E-04	454.484	
4.47747E-04	434.027	
4.47757E-04	421.124	
4.47770E-04	404.995	
4.47786E-04	385.084	
4.47792E-04	377.681	
4.47814E-04	352.106	
4.47836E-04	329.348	
4.47837E-04	328.554	
4.47858E-04	308.182	
4.47859E-04	306.707	
4.47879E-04	288.544	
4.47883E-04	285.13	
4.47901E-04	270.322	
4.47902E-04	269.059	
4.47922E-04	254.094	
4.47922E-04	253.478	
4.47941E-04	240.21	
4.47944E-04	237.931	
4.47960E-04	227.272	
4.47966E-04	223.588	
4.47979E-04	215.246	
4.47989E-04	209.433	
4.47998E-04	204.037	
4.48013E-04	196.049	
4.48018E-04	193.582	
4.48037E-04	183.843	
4.48056E-04	174.944	
4.48061E-04	172.748	
4.48075E-04	166.65	
4.48085E-04	162.643	
4.48099E-04	157.081	
4.48109E-04	153.432	
4.48123E-04	148.367	
4.48133E-04	145.043	
4.48147E-04	140.427	
4.48157E-04	137.398	
4.48171E-04	133.188	
4.48181E-04	130.425	
4.48195E-04	126.628	
4.48213E-04	122.059	
4.48219E-04	120.543	
4.48240E-04	115.69	
4.48243E-04	115.008	
4.48267E-04	109.975	
4.48274E-04	108.651	
4.48291E-04	105.356	
4.48307E-04	102.401	
4.48315E-04	101.059	
4.48341E-04	96.8246	
4.48370E-04	92.5469	
4.48374E-04	91.8442	
4.48398E-04	88.6326	
4.48408E-04	87.366	
4.48427E-04	85.0726	
4.48453E-04	82.0568	
4.48456E-04	81.7183	
4.48485E-04	78.7132	
4.48498E-04	77.3963	
4.48523E-04	75.0187	
4.48542E-04	73.2632	
4.48562E-04	71.6687	
4.48587E-04	69.5742	
4.48600E-04	68.6216	
4.48636E-04	65.9512	
4.48638E-04	65.8175	
4.48677E-04	63.2863	
4.48686E-04	62.7132	
4.48715E-04	60.9737	
4.48751E-04	58.8866	
4.48766E-04	58.0969	
4.48817E-04	55.5179	
4.48818E-04	55.4809	
4.48869E-04	53.1497	
4.48882E-04	52.5383	
4.48920E-04	51.0045	
