E(MeV)	"HF-178(N,TOT)"
4.47291E-04	286.594
4.47294E-04	284.118
4.47312E-04	267.903
4.47320E-04	261.076
4.47335E-04	249.393
4.47347E-04	239.996
4.47353E-04	235.62
4.47370E-04	222.701
4.47373E-04	220.815
4.47388E-04	210.75
4.47399E-04	203.429
4.47406E-04	199.436
4.47424E-04	188.834
4.47426E-04	187.674
4.47442E-04	179.097
4.47452E-04	173.472
4.47459E-04	169.9
4.47477E-04	161.28
4.47479E-04	160.652
4.47495E-04	153.413
4.47505E-04	149.142
4.47513E-04	145.994
4.47531E-04	138.794
4.47537E-04	136.899
4.47558E-04	129.494
4.47560E-04	128.642
4.47584E-04	121.147
4.47608E-04	114.379
4.47631E-04	108.312
4.47639E-04	106.333
4.47655E-04	102.75
4.47671E-04	99.2443
4.47679E-04	97.6547
4.47703E-04	92.9897
4.47726E-04	88.8417
4.47734E-04	87.4864
4.47750E-04	85.0211
4.47766E-04	82.6062
4.47776E-04	81.2293
4.47798E-04	78.2684
4.47806E-04	77.2832
4.47829E-04	74.3968
4.47835E-04	73.7253
4.47850E-04	72.0476
4.47865E-04	70.5701
4.47893E-04	67.8094
4.47895E-04	67.6319
4.47924E-04	65.0258
4.47935E-04	64.1162
4.47954E-04	62.6362
4.47983E-04	60.4062
4.47984E-04	60.3837
4.48013E-04	58.394
4.48032E-04	57.1755
4.48043E-04	56.5067
4.48080E-04	54.3235
4.48082E-04	54.2004
4.48117E-04	52.3873
4.48129E-04	51.7921
4.48152E-04	50.7175
4.48193E-04	48.8163
4.48198E-04	48.6267
4.48244E-04	46.7667
4.48258E-04	46.2178
4.48290E-04	45.0609
4.48323E-04	43.9222
4.48336E-04	43.4783
4.48383E-04	42.0209
4.48387E-04	41.8771
4.48429E-04	40.6943
4.48452E-04	40.0463
4.48481E-04	39.2967
4.48541E-04	37.8206
4.48551E-04	37.5782
4.48600E-04	36.5039
4.48650E-04	35.4451
4.48659E-04	35.2557
4.48719E-04	34.1358
4.48748E-04	33.583
4.48778E-04	33.0856
4.48837E-04	32.1034
4.48847E-04	31.9415
4.48897E-04	31.2095
4.48946E-04	30.4864
4.48966E-04	30.2256
4.49045E-04	29.1966
4.49065E-04	28.9427
4.49124E-04	28.2616
4.49194E-04	27.4772
4.49203E-04	27.3767
4.49283E-04	26.583
4.49322E-04	26.1907
4.49362E-04	25.8369
4.49441E-04	25.1373
4.49451E-04	25.0507
4.49520E-04	24.5015
4.49579E-04	24.0357
4.49606E-04	23.8485
4.49698E-04	23.2006
4.49731E-04	22.9716
4.49790E-04	22.6056
4.49883E-04	22.0421
4.49929E-04	21.763
4.49975E-04	21.5172
4.50067E-04	21.0301
4.50127E-04	20.7197
4.50160E-04	20.5665
4.50298E-04	19.9303
4.50324E-04	19.8105
4.50417E-04	19.4288
4.50456E-04	19.2667
4.50535E-04	18.9752
4.50654E-04	18.5421
4.50720E-04	18.3035
4.50773E-04	18.1365
4.50891E-04	17.7641
4.50984E-04	17.4767
4.51010E-04	17.4042
4.51129E-04	17.0807
4.51247E-04	16.7595
4.51393E-04	16.4131
4.51511E-04	16.132
4.51538E-04	16.0772
4.51683E-04	15.7782
4.51828E-04	15.4814
4.51881E-04	15.3742
4.51973E-04	15.2101
4.52118E-04	14.954
4.52197E-04	14.8154
4.52335E-04	14.6029
4.52500E-04	14.352
4.52619E-04	14.1725
4.52685E-04	14.0859
4.52870E-04	13.845
4.53041E-04	13.6227
4.53054E-04	13.6077
4.53239E-04	13.399
4.53423E-04	13.1915
4.53463E-04	13.1473
4.53700E-04	12.9161
4.53885E-04	12.7374
4.53991E-04	12.6359
4.54122E-04	12.5255
4.54360E-04	12.3282
4.54518E-04	12.1973
4.54597E-04	12.1415
4.54835E-04	11.975
4.55072E-04	11.8094
4.55309E-04	11.6445
4.55665E-04	11.4394
4.55942E-04	11.2809
4.56180E-04	11.1456
4.56259E-04	11.1077
4.56575E-04	10.9571
4.56892E-04	10.8071
4.57090E-04	10.7138
4.57208E-04	10.666
4.57525E-04	10.5392
4.57841E-04	10.4129
4.58000E-04	10.35
4.58316E-04	10.2422
4.58685E-04	10.117
4.59055E-04	9.99224
4.59068E-04	9.9878
4.59424E-04	9.88462
4.59978E-04	9.72477
4.60136E-04	9.67929
4.60532E-04	9.58139
4.61085E-04	9.4449
4.61512E-04	9.34014
4.61617E-04	9.31845
4.62139E-04	9.21165
4.62660E-04	9.1052
4.63355E-04	8.96371
4.63504E-04	8.93347
4.64050E-04	8.84072
4.64733E-04	8.72514
4.65415E-04	8.60988
4.65552E-04	8.58689
4.66098E-04	8.50744
4.66780E-04	8.40838
4.67463E-04	8.30954
4.67599E-04	8.28981
4.68486E-04	8.17762
4.69510E-04	8.04853
4.70329E-04	7.94549
4.70329E-04	7.94549
4.71558E-04	7.8112
4.72786E-04	7.67726
4.74015E-04	7.54362
4.74970E-04	7.4399
4.75243E-04	7.41236
4.76062E-04	7.32987
4.77154E-04	7.22007
4.78383E-04	7.0968
4.79611E-04	6.97382
4.80782E-04	6.85688
4.81838E-04	6.75171
4.82542E-04	6.68178
4.82894E-04	6.64398
4.83598E-04	6.56855
4.84301E-04	6.49329
4.85005E-04	6.41822
4.85357E-04	6.38079
4.85709E-04	6.33923
4.86413E-04	6.25636
4.87117E-04	6.17378
4.87469E-04	6.13265
4.87821E-04	6.08558
4.88349E-04	6.01524
4.88877E-04	5.94517
4.89404E-04	5.87541
4.89580E-04	5.85228
4.89932E-04	5.79866
4.90460E-04	5.71864
4.90908E-04	5.65117
4.90988E-04	5.63726
4.91340E-04	5.5763
4.91692E-04	5.51565
4.92015E-04	5.46028
4.92236E-04	5.42263
4.92338E-04	5.40246
4.92661E-04	5.33898
4.92984E-04	5.27592
4.93154E-04	5.24299
4.93307E-04	5.20874
4.93630E-04	5.137
4.93953E-04	5.06591
4.94072E-04	5.04
4.94276E-04	4.98788
4.94607E-04	4.90412
4.94829E-04	4.84889
4.94888E-04	4.83417
4.95050E-04	4.78767
4.95271E-04	4.72466
4.95491E-04	4.66237
4.95500E-04	4.66
4.95713E-04	4.59138
4.95934E-04	4.52093
4.96112E-04	4.46484
4.96129E-04	4.45858
4.96299E-04	4.39681
4.96469E-04	4.33584
4.96639E-04	4.27576
4.96656E-04	4.26985
4.96809E-04	4.20722
4.96979E-04	4.13876
4.97149E-04	4.07161
4.97166E-04	4.06505
4.97319E-04	3.99651
4.97472E-04	3.92942
4.97506E-04	3.91484
4.97608E-04	3.86527
4.97744E-04	3.80056
4.97820E-04	3.76506
4.97880E-04	3.73377
4.98016E-04	3.66404
4.98109E-04	3.61749
4.98152E-04	3.59341
4.98288E-04	3.51868
4.98398E-04	3.46014
4.98424E-04	3.44486
4.98539E-04	3.37852
4.98615E-04	3.33616
4.98679E-04	3.29657
4.98772E-04	3.24091
4.98832E-04	3.20687
4.98866E-04	3.18516
4.98960E-04	3.12791
4.99002E-04	3.10314
4.99053E-04	3.07015
4.99147E-04	3.0128
4.99172E-04	2.99812
4.99240E-04	2.95432
4.99316E-04	2.90801
4.99342E-04	2.89358
4.99393E-04	2.86102
4.99470E-04	2.81557
4.99512E-04	2.79243
4.99546E-04	2.7714
4.99622E-04	2.72837
4.99682E-04	2.6987
4.99699E-04	2.68901
4.99776E-04	2.65097
4.99852E-04	2.61931
4.99911E-04	2.59594
4.99971E-04	2.57757
5.00030E-04	2.56484
5.00056E-04	2.56213
5.00090E-04	2.55793
5.00150E-04	2.55787
5.00209E-04	2.56618
5.00266E-04	2.58354
5.00268E-04	2.58431
5.00328E-04	2.6172
5.00343E-04	2.62838
5.00375E-04	2.65442
5.00388E-04	2.66743
5.00422E-04	2.70485
5.00439E-04	2.72758
5.00468E-04	2.77045
5.00477E-04	2.78506
5.00515E-04	2.85539
5.00540E-04	2.91394
5.00562E-04	2.96539
5.00566E-04	2.97714
5.00591E-04	3.05142
5.00597E-04	3.06784
5.00617E-04	3.13724
5.00632E-04	3.19125
5.00638E-04	3.21698
5.00642E-04	3.23464
5.00659E-04	3.30712
5.00667E-04	3.34025
5.00677E-04	3.38742
5.00694E-04	3.47492
5.00702E-04	3.52052
5.00707E-04	3.55204
5.00723E-04	3.65031
5.00737E-04	3.73933
5.00739E-04	3.75447
5.00755E-04	3.87295
5.00771E-04	3.99698
5.00772E-04	4.00566
5.00787E-04	4.13708
5.00795E-04	4.21546
5.00800E-04	4.25726
5.00812E-04	4.38749
5.00819E-04	4.45523
5.00825E-04	4.52742
5.00838E-04	4.67753
5.00842E-04	4.72965
5.00851E-04	4.84061
5.00861E-04	4.98451
5.00866E-04	5.04431
5.00874E-04	5.17156
5.00887E-04	5.37041
5.00889E-04	5.405
5.00900E-04	5.58801
5.00909E-04	5.75948
5.00911E-04	5.79969
5.00922E-04	6.00811
5.00929E-04	6.15929
5.00933E-04	6.22762
5.00943E-04	6.46346
5.00950E-04	6.61044
5.00955E-04	6.73947
5.00968E-04	7.0621
5.00970E-04	7.1182
5.00979E-04	7.38421
5.00990E-04	7.69118
5.00991E-04	7.72296
5.01000E-04	7.9912
5.01012E-04	8.40923
5.01025E-04	8.86974
5.01034E-04	9.18938
5.01036E-04	9.27374
5.01046E-04	9.71093
5.01056E-04	10.1207
5.01059E-04	10.2647
5.01072E-04	10.8663
5.01077E-04	11.1279
5.01083E-04	11.4559
5.01093E-04	11.968
5.01095E-04	12.0865
5.01109E-04	12.8908
5.01111E-04	13.0199
5.01120E-04	13.5568
5.01127E-04	14.0448
5.01131E-04	14.3352
5.01145E-04	15.3205
5.01146E-04	15.3997
5.01158E-04	16.308
5.01163E-04	16.7373
5.01168E-04	17.1828
5.01179E-04	18.1057
5.01190E-04	19.0958
5.01195E-04	19.6095
5.01201E-04	20.2476
5.01211E-04	21.2438
5.01214E-04	21.5874
5.01227E-04	23.0247
5.01229E-04	23.2736
5.01242E-04	24.8342
5.01247E-04	25.5118
5.01254E-04	26.4991
5.01266E-04	28.1226
5.01270E-04	28.7362
5.01285E-04	30.9926
5.01286E-04	31.1599
5.01302E-04	33.7961
5.01304E-04	34.1653
5.01318E-04	36.6542
5.01324E-04	37.7792
5.01334E-04	39.7392
5.01345E-04	41.8832
5.01351E-04	43.2457
5.01365E-04	46.3933
5.01368E-04	47.1354
5.01385E-04	51.3396
5.01398E-04	54.6992
5.01405E-04	56.5549
5.01411E-04	58.2309
5.01424E-04	61.9792
5.01430E-04	63.9109
5.01442E-04	67.806
5.01443E-04	68.0827
5.01457E-04	72.6626
5.01461E-04	74.1441
5.01470E-04	77.5066
5.01484E-04	82.6068
5.01491E-04	85.2381
5.01504E-04	90.7289
5.01506E-04	91.4351
5.01521E-04	98.0187
5.01525E-04	99.5338
5.01537E-04	104.98
5.01545E-04	109.003
5.01552E-04	112.306
5.01566E-04	119.142
5.01569E-04	120.896
5.01586E-04	129.973
5.01588E-04	130.913
5.01603E-04	139.593
5.01613E-04	145.62
5.01628E-04	154.904
5.01639E-04	161.382
5.01654E-04	171.343
5.01664E-04	178.272
5.01679E-04	188.902
5.01690E-04	196.273
5.01705E-04	207.598
5.01725E-04	222.596
5.01730E-04	227.275
5.01762E-04	252.946
5.01764E-04	255.075
5.01798E-04	284.52
5.01807E-04	292.127
5.01839E-04	321.553
5.01858E-04	339.107
5.01901E-04	379.32
5.01960E-04	436.105
5.02001E-04	474.431
5.02009E-04	482.139
5.02048E-04	516.634
5.02055E-04	522.342
5.02089E-04	549.792
5.02096E-04	554.932
5.02127E-04	577.026
5.02128E-04	578.156
5.02161E-04	598.438
5.02164E-04	600.37
5.02191E-04	614.714
5.02196E-04	617.104
5.02218E-04	626.568
5.02226E-04	629.23
5.02253E-04	637.851
5.02257E-04	638.968
5.02286E-04	644.584
5.02289E-04	645.015
5.02300E-04	645.893
5.02320E-04	646.869
5.02335E-04	646.715
5.02337E-04	646.639
5.02361E-04	644.168
5.02363E-04	643.823
5.02392E-04	637.717
5.02422E-04	627.801
5.02426E-04	626.569
5.02453E-04	614.84
5.02455E-04	614.044
5.02487E-04	596.809
5.02490E-04	594.873
5.02521E-04	575.583
5.02524E-04	573.272
5.02552E-04	553.891
5.02565E-04	543.596
5.02586E-04	527.563
5.02616E-04	502.353
5.02620E-04	499.477
5.02683E-04	443.175
5.02688E-04	438.569
5.02776E-04	359.277
5.02790E-04	347.165
5.02817E-04	323.502
5.02841E-04	303.129
5.02846E-04	298.894
5.02875E-04	275.368
5.02884E-04	267.997
5.02909E-04	249.026
5.02915E-04	244.62
5.02943E-04	224.351
5.02945E-04	222.588
5.02973E-04	203.7
5.02977E-04	201.462
5.02994E-04	190.794
5.03007E-04	182.695
5.03014E-04	178.453
5.03033E-04	167.466
5.03034E-04	166.767
5.03055E-04	155.827
5.03059E-04	153.377
5.03075E-04	145.536
5.03086E-04	140.366
5.03096E-04	135.851
5.03112E-04	128.387
5.03116E-04	126.756
5.03135E-04	118.81
5.03139E-04	117.431
5.03154E-04	111.417
5.03165E-04	107.456
5.03173E-04	104.472
5.03191E-04	98.3711
5.03192E-04	97.9599
5.03212E-04	91.9608
5.03214E-04	91.1172
5.03231E-04	86.381
5.03234E-04	85.3637
5.03250E-04	81.2111
5.03254E-04	80.0495
5.03269E-04	76.4252
5.03274E-04	75.1489
5.03288E-04	72.0009
5.03294E-04	70.6364
5.03307E-04	67.916
5.03314E-04	66.4878
5.03327E-04	63.9467
5.03334E-04	62.6704
5.03342E-04	61.2358
5.03354E-04	59.1706
5.03357E-04	58.6821
5.03372E-04	56.2968
5.03374E-04	55.9638
5.03387E-04	54.1014
5.03402E-04	51.9794
5.03404E-04	51.6535
5.03417E-04	50.049
5.03432E-04	48.1899
5.03434E-04	47.8783
5.03446E-04	46.4971
5.03461E-04	44.8691
5.03464E-04	44.5735
5.03476E-04	43.3848
5.03494E-04	41.6831
5.03498E-04	41.2923
5.03521E-04	39.4064
5.03524E-04	39.1457
5.03543E-04	37.7143
5.03556E-04	36.7862
5.03558E-04	36.6447
5.03577E-04	35.4035
5.03588E-04	34.7324
5.03596E-04	34.2407
5.03615E-04	33.1645
5.03620E-04	32.9314
5.03635E-04	32.1832
5.03652E-04	31.3498
5.03654E-04	31.2551
5.03673E-04	30.4251
5.03692E-04	29.6149
5.03694E-04	29.5273
5.03721E-04	28.5447
5.03736E-04	27.9742
5.03749E-04	27.5617
5.03778E-04	26.6628
5.03779E-04	26.6304
5.03807E-04	25.8665
5.03822E-04	25.4662
5.03835E-04	25.1264
5.03864E-04	24.4391
5.03902E-04	23.6261
5.03915E-04	23.3629
5.03941E-04	22.8834
5.03966E-04	22.4169
5.03979E-04	22.2068
5.04017E-04	21.5929
5.04042E-04	21.1927
5.04055E-04	21.0145
5.04093E-04	20.4915
5.04119E-04	20.1505
5.04145E-04	19.8386
5.04170E-04	19.5342
5.04196E-04	19.2577
5.04247E-04	18.7173
5.04272E-04	18.4526
5.04302E-04	18.1763
5.04357E-04	17.6742
5.04361E-04	17.6397
5.04421E-04	17.1675
5.04480E-04	16.7042
5.04485E-04	16.6717
5.04540E-04	16.3001
5.04599E-04	15.9067
5.04612E-04	15.8237
5.04659E-04	15.5534
5.04718E-04	15.2148
5.04740E-04	15.0956
5.04786E-04	14.861
5.04863E-04	14.4834
5.04867E-04	14.4628
5.04939E-04	14.1515
5.05016E-04	13.8271
5.05037E-04	13.7383
5.05092E-04	13.5351
5.05169E-04	13.2577
5.05207E-04	13.1208
5.05245E-04	12.9992
5.05322E-04	12.7592
5.05377E-04	12.588
5.05407E-04	12.5055
5.05500E-04	12.2497
5.05547E-04	12.1234
5.05594E-04	12.011
5.05687E-04	11.789
5.05759E-04	11.6195
5.05781E-04	11.5757
5.05874E-04	11.3856
5.05968E-04	11.1975
5.06015E-04	11.1045
5.06108E-04	10.9418
5.06244E-04	10.7085
5.06270E-04	10.6653
5.06380E-04	10.4996
5.06516E-04	10.2982
5.06525E-04	10.2857
5.06652E-04	10.1204
5.06788E-04	9.946
5.06822E-04	9.90281
5.06924E-04	9.78897
5.07060E-04	9.63865
5.07162E-04	9.52691
5.07196E-04	9.49407
5.07366E-04	9.33149
5.07502E-04	9.20271
5.07536E-04	9.17473
5.07706E-04	9.03625
5.07876E-04	8.899
5.08012E-04	8.79006
5.08046E-04	8.7668
5.08216E-04	8.65149
5.08386E-04	8.53702
5.08556E-04	8.42331
5.08573E-04	8.41201
5.08777E-04	8.29481
5.08998E-04	8.16885
5.09134E-04	8.09187
5.09219E-04	8.04982
5.09440E-04	7.94126
5.09661E-04	7.83337
5.09797E-04	7.76744
5.09992E-04	7.68503
5.10324E-04	7.54644
5.10647E-04	7.41236
5.10664E-04	7.40534
5.10970E-04	7.29413
5.11293E-04	7.17744
5.11531E-04	7.09192
5.11616E-04	7.06431
5.11939E-04	6.95995
5.12262E-04	6.85609
5.12558E-04	6.76133
5.12585E-04	6.75344
5.12908E-04	6.65948
5.13244E-04	6.56231
5.13747E-04	6.41726
5.14250E-04	6.27305
5.14598E-04	6.1738
5.14772E-04	6.12443
5.15120E-04	6.02519
5.15468E-04	5.92644
5.15816E-04	5.82811
5.16164E-04	5.7302
5.16512E-04	5.63274
5.16860E-04	5.53578
5.17186E-04	5.43684
5.17491E-04	5.34497
5.17795E-04	5.2536
5.17839E-04	5.24063
5.18100E-04	5.15524
5.18404E-04	5.05623
5.18687E-04	4.96495
5.18709E-04	4.9571
5.19013E-04	4.84804
5.19318E-04	4.73988
5.19535E-04	4.66332
5.19579E-04	4.64593
5.19796E-04	4.55964
5.20014E-04	4.47402
5.20231E-04	4.38917
5.20253E-04	4.38077
5.20449E-04	4.29638
5.20666E-04	4.20359
5.20688E-04	4.19442
5.20884E-04	4.1038
5.21101E-04	4.00437
5.21123E-04	3.99457
5.21297E-04	3.90762
5.21471E-04	3.82179
5.21558E-04	3.77947
5.21645E-04	3.73253
5.21819E-04	3.64001
5.21928E-04	3.58313
5.21993E-04	3.54531
5.22167E-04	3.4462
5.22297E-04	3.37335
5.22341E-04	3.34662
5.22515E-04	3.242
5.22575E-04	3.20687
5.22662E-04	3.15107
5.22781E-04	3.07593
5.22852E-04	3.03247
5.22901E-04	2.99939
5.23021E-04	2.92029
5.23140E-04	2.8432
5.23146E-04	2.8398
5.23260E-04	2.7616
5.23363E-04	2.69305
5.23380E-04	2.68136
5.23499E-04	2.59856
5.23581E-04	2.54423
5.23608E-04	2.52467
5.23706E-04	2.45688
5.23798E-04	2.39549
5.23804E-04	2.39159
5.23902E-04	2.32451
5.23999E-04	2.26098
5.24037E-04	2.23784
5.24097E-04	2.19865
5.24195E-04	2.1391
5.24293E-04	2.08479
5.24299E-04	2.08209
5.24380E-04	2.04027
5.24456E-04	2.00567
5.24532E-04	1.97575
5.24608E-04	1.9511
5.24625E-04	1.9471
5.24685E-04	1.93485
5.24734E-04	1.92921
5.24761E-04	1.92725
5.24801E-04	1.92852
5.24837E-04	1.93143
5.24875E-04	1.93908
5.24913E-04	1.94895
5.24924E-04	1.95327
5.24973E-04	1.97561
5.24989E-04	1.98409
5.25011E-04	1.99842
5.25046E-04	2.02401
5.25049E-04	2.02635
5.25087E-04	2.06201
5.25103E-04	2.07853
5.25115E-04	2.09283
5.25139E-04	2.12136
5.25160E-04	2.14978
5.25166E-04	2.15785
5.25193E-04	2.20057
5.25217E-04	2.24135
5.25220E-04	2.24643
5.25243E-04	2.29186
5.25262E-04	2.33101
5.25272E-04	2.35121
5.25291E-04	2.39704
5.25310E-04	2.44478
5.25321E-04	2.4733
5.25330E-04	2.50049
5.25351E-04	2.56136
5.25370E-04	2.62074
5.25386E-04	2.67823
5.25402E-04	2.73787
5.25416E-04	2.78933
5.25419E-04	2.8
5.25432E-04	2.85783
5.25446E-04	2.91769
5.25462E-04	2.99213
5.25470E-04	3.0308
5.25476E-04	3.06223
5.25488E-04	3.12345
5.25501E-04	3.19773
5.25518E-04	3.29032
5.25521E-04	3.30643
5.25534E-04	3.39288
5.25551E-04	3.50567
5.25563E-04	3.588
5.25565E-04	3.60552
5.25582E-04	3.7306
5.25593E-04	3.81714
5.25601E-04	3.88434
5.25606E-04	3.9318
5.25620E-04	4.05499
5.25636E-04	4.20931
5.25638E-04	4.22957
5.25652E-04	4.37873
5.25665E-04	4.5121
5.25669E-04	4.55835
5.25678E-04	4.67111
5.25693E-04	4.85618
5.25696E-04	4.89129
5.25705E-04	5.0194
5.25718E-04	5.19054
5.25723E-04	5.26994
5.25732E-04	5.40505
5.25746E-04	5.63351
5.25756E-04	5.79341
5.25761E-04	5.88951
5.25778E-04	6.19302
5.25788E-04	6.40697
5.25794E-04	6.519
5.25806E-04	6.7835
5.25816E-04	6.99875
5.25820E-04	7.09497
5.25833E-04	7.43116
5.25843E-04	7.67818
5.25847E-04	7.78864
5.25862E-04	8.21449
5.25870E-04	8.45854
5.25874E-04	8.58579
5.25886E-04	8.98468
5.25897E-04	9.3556
5.25898E-04	9.40398
5.25911E-04	9.85896
5.25923E-04	10.3351
5.25924E-04	10.3905
5.25935E-04	10.8497
5.25945E-04	11.2704
5.25947E-04	11.3943
5.25960E-04	11.9783
5.25965E-04	12.2502
5.25972E-04	12.6005
5.25984E-04	13.2609
5.25985E-04	13.3382
5.25998E-04	14.0938
5.26006E-04	14.5557
5.26013E-04	14.9896
5.26027E-04	15.9509
5.26029E-04	16.1056
5.26041E-04	16.9957
5.26052E-04	17.8615
5.26055E-04	18.1129
5.26071E-04	19.3941
5.26076E-04	19.847
5.26086E-04	20.8207
5.26099E-04	22.0808
5.26102E-04	22.3579
5.26117E-04	24.0315
5.26122E-04	24.6073
5.26133E-04	25.8395
5.26140E-04	26.7566
5.26149E-04	27.9067
5.26160E-04	29.4119
5.26161E-04	29.525
5.26173E-04	31.259
5.26180E-04	32.3707
5.26185E-04	33.0895
5.26197E-04	35.032
5.26200E-04	35.6312
5.26209E-04	37.0979
5.26220E-04	39.244
5.26227E-04	40.4219
5.26241E-04	43.2009
5.26244E-04	43.9275
5.26260E-04	47.4822
5.26261E-04	47.5451
5.26277E-04	51.3338
5.26281E-04	52.3522
5.26293E-04	55.4819
5.26302E-04	57.8324
5.26309E-04	59.9409
5.26323E-04	64.0713
5.26326E-04	64.7228
5.26345E-04	70.9338
5.26365E-04	77.7011
5.26367E-04	78.5005
5.26384E-04	85.0409
5.26389E-04	86.7763
5.26404E-04	92.985
5.26410E-04	95.8046
5.26423E-04	101.565
5.26432E-04	105.628
5.26443E-04	110.812
5.26454E-04	116.287
5.26463E-04	120.753
5.26475E-04	127.227
5.26482E-04	131.421
5.26494E-04	138.357
5.26502E-04	142.845
5.26514E-04	150.254
5.26521E-04	155.045
5.26533E-04	162.982
5.26545E-04	171.071
5.26563E-04	183.476
5.26567E-04	186.645
5.26589E-04	203.263
5.26592E-04	205.874
5.26611E-04	220.953
5.26621E-04	230.216
5.26632E-04	239.637
5.26648E-04	253.374
5.26654E-04	259.348
5.26674E-04	278.134
5.26687E-04	290.864
5.26713E-04	317.633
5.26718E-04	323.3
5.26748E-04	355.203
5.26787E-04	400.08
5.26791E-04	405.274
5.26836E-04	459.149
5.26856E-04	484.964
5.26958E-04	613.108
5.26980E-04	639.994
5.27013E-04	679.092
5.27022E-04	689.294
5.27062E-04	734.003
5.27072E-04	744.567
5.27096E-04	768.785
5.27104E-04	776.925
5.27137E-04	806.411
5.27139E-04	808.31
5.27167E-04	829.906
5.27178E-04	837.817
5.27205E-04	854.43
5.27213E-04	858.928
5.27240E-04	871.334
5.27248E-04	874.613
5.27274E-04	882.212
5.27286E-04	885.312
5.27300E-04	887.016
5.27319E-04	888.769
5.27331E-04	888.74
5.27337E-04	888.504
5.27363E-04	885.251
5.27370E-04	883.59
5.27400E-04	874.962
5.27407E-04	872.321
5.27433E-04	860.769
5.27437E-04	858.379
5.27465E-04	841.92
5.27470E-04	838.925
5.27503E-04	814.627
5.27506E-04	812.852
5.27536E-04	787.032
5.27548E-04	775.934
5.27572E-04	753.032
5.27596E-04	728.398
5.27611E-04	712.371
5.27648E-04	670.824
5.27674E-04	641.133
5.27787E-04	507.228
5.27822E-04	466.479
5.27839E-04	446.787
5.27868E-04	415.259
5.27883E-04	398.962
5.27911E-04	369.171
5.27918E-04	362.596
5.27944E-04	336.73
5.27953E-04	328.488
5.27976E-04	306.192
5.27979E-04	304.266
5.28008E-04	278.685
5.28009E-04	277.755
5.28037E-04	254.91
5.28042E-04	251.463
5.28067E-04	232.843
5.28074E-04	227.274
5.28086E-04	218.997
5.28096E-04	212.323
5.28106E-04	205.954
5.28118E-04	198.288
5.28125E-04	193.642
5.28140E-04	185.16
5.28148E-04	180.198
5.28161E-04	172.886
5.28168E-04	169.417
5.28183E-04	161.457
5.28187E-04	159.303
5.28205E-04	150.835
5.28207E-04	149.839
5.28227E-04	141.038
5.28231E-04	139.116
5.28246E-04	132.843
5.28257E-04	128.442
5.28266E-04	125.165
5.28283E-04	118.731
5.28285E-04	117.984
5.28305E-04	111.384
5.28309E-04	109.944
5.28324E-04	105.272
5.28335E-04	101.997
5.28344E-04	99.5709
5.28360E-04	95.1021
5.28361E-04	94.8088
5.28377E-04	91.0132
5.28387E-04	88.3448
5.28393E-04	87.1121
5.28409E-04	83.4745
5.28414E-04	82.5195
5.28426E-04	80.0963
5.28440E-04	77.2785
5.28442E-04	76.8784
5.28458E-04	73.9271
5.28466E-04	72.5715
5.28475E-04	71.1526
5.28491E-04	68.5352
5.28497E-04	67.6364
5.28515E-04	64.9368
5.28523E-04	63.8282
5.28540E-04	61.6816
5.28550E-04	60.409
5.28564E-04	58.7298
5.28576E-04	57.336
5.28589E-04	56.0507
5.28603E-04	54.5713
5.28615E-04	53.4888
5.28630E-04	52.0745
5.28634E-04	51.7534
5.28653E-04	50.1759
5.28670E-04	48.7841
5.28681E-04	47.956
5.28710E-04	45.9347
5.28710E-04	45.9347
5.28738E-04	44.1637
5.28750E-04	43.47
5.28767E-04	42.5332
5.28790E-04	41.3097
5.28795E-04	41.0327
5.28824E-04	39.6753
5.28830E-04	39.4087
5.28852E-04	38.4526
5.28881E-04	37.2784
5.28883E-04	37.2013
5.28909E-04	36.2426
5.28937E-04	35.2814
5.28946E-04	34.9797
5.28983E-04	33.8383
5.28991E-04	33.5889
5.29020E-04	32.8007
5.29045E-04	32.0989
5.29056E-04	31.8299
5.29093E-04	30.9361
5.29100E-04	30.7728
5.29130E-04	30.1281
5.29179E-04	29.0893
5.29181E-04	29.0325
5.29228E-04	28.1763
5.29263E-04	27.5313
5.29277E-04	27.309
5.29334E-04	26.3901
5.29344E-04	26.2171
5.29366E-04	25.9092
5.29432E-04	24.9974
5.29451E-04	24.7353
5.29497E-04	24.1727
5.29557E-04	23.4553
5.29562E-04	23.397
5.29627E-04	22.7083
5.29663E-04	22.3399
5.29693E-04	22.0597
5.29758E-04	21.4561
5.29769E-04	21.3566
5.29823E-04	20.9139
5.29899E-04	20.3015
5.29910E-04	20.215
5.29975E-04	19.7611
5.30051E-04	19.2378
5.30073E-04	19.0898
5.30127E-04	18.7661
5.30204E-04	18.3177
5.30236E-04	18.1273
5.30280E-04	17.9031
5.30356E-04	17.5146
5.30399E-04	17.2945
5.30432E-04	17.1475
5.30530E-04	16.711
5.30562E-04	16.567
5.30628E-04	16.3131
5.30726E-04	15.9361
5.30780E-04	15.7286
5.30823E-04	15.5835
5.30921E-04	15.2602
5.30998E-04	15.0108
5.31019E-04	14.9479
5.31117E-04	14.6675
5.31215E-04	14.3892
5.31335E-04	14.0893
5.31433E-04	13.846
5.31454E-04	13.7987
5.31574E-04	13.5406
5.31693E-04	13.2846
5.31748E-04	13.169
5.31813E-04	13.0487
5.31993E-04	12.7209
5.32041E-04	12.6323
5.32172E-04	12.4243
5.32335E-04	12.1665
5.32346E-04	12.1513
5.32520E-04	11.9089
5.32629E-04	11.7586
5.32694E-04	11.6792
