E(MeV)	"TA-181(N,TOT)"	
9.33643E-04	1.72938E+01	
9.33666E-04	1.69037E+01	
9.33669E-04	1.68664E+01	
9.33694E-04	1.64839E+01	
9.33720E-04	1.61100E+01	
9.33754E-04	1.56675E+01	
9.33774E-04	1.54216E+01	
9.33789E-04	1.52562E+01	
9.33823E-04	1.48809E+01	
9.33852E-04	1.45669E+01	
9.33857E-04	1.45205E+01	
9.33891E-04	1.42034E+01	
9.33925E-04	1.38931E+01	
9.33959E-04	1.36202E+01	
9.33994E-04	1.33525E+01	
9.33999E-04	1.33150E+01	
9.34045E-04	1.29931E+01	
9.34072E-04	1.28107E+01	
9.34086E-04	1.27210E+01	
9.34135E-04	1.24278E+01	
9.34170E-04	1.22263E+01	
9.34184E-04	1.21487E+01	
9.34233E-04	1.18943E+01	
9.34267E-04	1.17194E+01	
9.34306E-04	1.15413E+01	
9.34380E-04	1.12140E+01	
9.34414E-04	1.10637E+01	
9.34453E-04	1.09116E+01	
9.34526E-04	1.06306E+01	
9.34560E-04	1.05012E+01	
9.34599E-04	1.03680E+01	
9.34697E-04	1.00398E+01	
9.34707E-04	1.00075E+01	
9.34795E-04	9.74555E+00	
9.34886E-04	9.47626E+00	
9.34902E-04	9.43088E+00	
9.34972E-04	9.24767E+00	
9.35058E-04	9.02729E+00	
9.35098E-04	8.92798E+00	
9.35123E-04	8.87002E+00	
9.35187E-04	8.72381E+00	
9.35251E-04	8.58134E+00	
9.35293E-04	8.49237E+00	
9.35316E-04	8.44749E+00	
9.35359E-04	8.36626E+00	
9.35402E-04	8.28833E+00	
9.35444E-04	8.21434E+00	
9.35487E-04	8.14509E+00	
9.35520E-04	8.09680E+00	
9.35538E-04	8.07105E+00	
9.35549E-04	8.05769E+00	
9.35577E-04	8.02648E+00	
9.35605E-04	7.99872E+00	
9.35633E-04	7.97481E+00	
9.35661E-04	7.95516E+00	
9.35689E-04	7.94026E+00	
9.35717E-04	7.93060E+00	
9.35745E-04	7.92671E+00	
9.35759E-04	7.92799E+00	
9.35773E-04	7.93162E+00	
9.35801E-04	7.94620E+00	
9.35829E-04	7.96835E+00	
9.35856E-04	7.99873E+00	
9.35884E-04	8.03804E+00	
9.35907E-04	8.07717E+00	
9.35912E-04	8.08821E+00	
9.35940E-04	8.15373E+00	
9.35968E-04	8.23029E+00	
9.35996E-04	8.31859E+00	
9.36024E-04	8.41935E+00	
9.36031E-04	8.44612E+00	
9.36052E-04	8.53902E+00	
9.36080E-04	8.67424E+00	
9.36108E-04	8.82381E+00	
9.36131E-04	8.96068E+00	
9.36138E-04	8.99975E+00	
9.36170E-04	9.22213E+00	
9.36203E-04	9.46592E+00	
9.36232E-04	9.70357E+00	
9.36235E-04	9.73289E+00	
9.36268E-04	1.00334E+01	
9.36300E-04	1.03558E+01	
9.36332E-04	1.06938E+01	
9.36333E-04	1.07000E+01	
9.36376E-04	1.12057E+01	
9.36383E-04	1.12839E+01	
9.36420E-04	1.17579E+01	
9.36465E-04	1.23701E+01	
9.36474E-04	1.24977E+01	
9.36542E-04	1.35099E+01	
9.36547E-04	1.35799E+01	
9.36640E-04	1.50458E+01	
9.36721E-04	1.63425E+01	
9.36755E-04	1.68746E+01	
9.36785E-04	1.73299E+01	
9.36845E-04	1.81989E+01	
9.36898E-04	1.88849E+01	
9.36931E-04	1.92665E+01	
9.36978E-04	1.97491E+01	
9.37030E-04	2.01738E+01	
9.37036E-04	2.02092E+01	
9.37078E-04	2.04438E+01	
9.37124E-04	2.06060E+01	
9.37142E-04	2.06383E+01	
9.37150E-04	2.06492E+01	
9.37191E-04	2.06384E+01	
9.37232E-04	2.05447E+01	
9.37238E-04	2.05285E+01	
9.37276E-04	2.03509E+01	
9.37294E-04	2.02373E+01	
9.37310E-04	2.01322E+01	
9.37353E-04	1.97770E+01	
9.37369E-04	1.96162E+01	
9.37393E-04	1.93718E+01	
9.37442E-04	1.87922E+01	
9.37486E-04	1.81972E+01	
9.37530E-04	1.75593E+01	
9.37605E-04	1.63612E+01	
9.37612E-04	1.62417E+01	
9.37680E-04	1.50998E+01	
9.37753E-04	1.38387E+01	
9.37822E-04	1.26951E+01	
9.37831E-04	1.25492E+01	
9.37867E-04	1.19598E+01	
9.37913E-04	1.12562E+01	
9.37947E-04	1.07531E+01	
9.37981E-04	1.02725E+01	
9.38016E-04	9.81540E+00	
9.38050E-04	9.38241E+00	
9.38084E-04	8.97377E+00	
9.38109E-04	8.69189E+00	
9.38118E-04	8.59176E+00	
9.38153E-04	8.24015E+00	
9.38187E-04	7.91184E+00	
9.38220E-04	7.61398E+00	
9.38246E-04	7.39674E+00	
9.38252E-04	7.35278E+00	
9.38283E-04	7.11555E+00	
9.38315E-04	6.89475E+00	
9.38346E-04	6.68938E+00	
9.38357E-04	6.62598E+00	
9.38378E-04	6.50329E+00	
9.38409E-04	6.33301E+00	
9.38441E-04	6.17515E+00	
9.38467E-04	6.05259E+00	
9.38472E-04	6.02993E+00	
9.38504E-04	5.90146E+00	
9.38535E-04	5.78250E+00	
9.38560E-04	5.69404E+00	
9.38589E-04	5.59752E+00	
9.38614E-04	5.52045E+00	
9.38618E-04	5.50813E+00	
9.38648E-04	5.42985E+00	
9.38677E-04	5.35659E+00	
9.38706E-04	5.28785E+00	
9.38735E-04	5.22316E+00	
9.38761E-04	5.16789E+00	
9.38764E-04	5.16261E+00	
9.38808E-04	5.08520E+00	
9.38851E-04	5.01390E+00	
9.38895E-04	4.94772E+00	
9.38939E-04	4.88584E+00	
9.38947E-04	4.87445E+00	
9.38982E-04	4.83294E+00	
9.39012E-04	4.80026E+00	
9.39070E-04	4.73839E+00	
9.39116E-04	4.69243E+00	
9.39128E-04	4.68194E+00	
9.39216E-04	4.61183E+00	
9.39285E-04	4.56091E+00	
9.39303E-04	4.54994E+00	
9.39390E-04	4.50203E+00	
9.39454E-04	4.47086E+00	
9.39478E-04	4.46270E+00	
9.39558E-04	4.43985E+00	
9.39622E-04	4.42515E+00	
9.39638E-04	4.42415E+00	
9.39719E-04	4.42410E+00	
9.39735E-04	4.42522E+00	
9.39799E-04	4.44053E+00	
9.39837E-04	4.45273E+00	
9.39879E-04	4.47513E+00	
9.39940E-04	4.51299E+00	
9.39960E-04	4.53020E+00	
9.40008E-04	4.57639E+00	
9.40020E-04	4.59076E+00	
9.40076E-04	4.66365E+00	
9.40080E-04	4.67004E+00	
9.40138E-04	4.76974E+00	
9.40144E-04	4.78088E+00	
9.40193E-04	4.88546E+00	
9.40196E-04	4.89247E+00	
9.40247E-04	5.02901E+00	
9.40298E-04	5.19629E+00	
9.40301E-04	5.20764E+00	
9.40349E-04	5.40024E+00	
9.40355E-04	5.42735E+00	
9.40383E-04	5.56006E+00	
9.40392E-04	5.60176E+00	
9.40418E-04	5.74267E+00	
9.40428E-04	5.80229E+00	
9.40452E-04	5.95103E+00	
9.40464E-04	6.03286E+00	
9.40486E-04	6.18878E+00	
9.40500E-04	6.29798E+00	
9.40520E-04	6.46011E+00	
9.40536E-04	6.60287E+00	
9.40554E-04	6.76976E+00	
9.40572E-04	6.95346E+00	
9.40588E-04	7.12313E+00	
9.40608E-04	7.35654E+00	
9.40622E-04	7.52629E+00	
9.40645E-04	7.81621E+00	
9.40648E-04	7.86414E+00	
9.40674E-04	8.23897E+00	
9.40681E-04	8.34961E+00	
9.40699E-04	8.65179E+00	
9.40710E-04	8.83957E+00	
9.40725E-04	9.10773E+00	
9.40744E-04	9.47348E+00	
9.40751E-04	9.60839E+00	
9.40776E-04	1.01591E+01	
9.40778E-04	1.01916E+01	
9.40802E-04	1.07690E+01	
9.40811E-04	1.10133E+01	
9.40827E-04	1.14382E+01	
9.40845E-04	1.19414E+01	
9.40856E-04	1.22723E+01	
9.40879E-04	1.29869E+01	
9.40885E-04	1.31978E+01	
9.40913E-04	1.41646E+01	
9.40914E-04	1.42233E+01	
9.40943E-04	1.53619E+01	
9.40946E-04	1.54983E+01	
9.40969E-04	1.64766E+01	
9.40972E-04	1.66192E+01	
9.40991E-04	1.75395E+01	
9.41001E-04	1.80088E+01	
9.41014E-04	1.86810E+01	
9.41030E-04	1.95375E+01	
9.41036E-04	1.99052E+01	
9.41059E-04	2.12205E+01	
9.41067E-04	2.17241E+01	
9.41088E-04	2.30619E+01	
9.41091E-04	2.32822E+01	
9.41117E-04	2.50834E+01	
9.41123E-04	2.55635E+01	
9.41144E-04	2.71627E+01	
9.41155E-04	2.80743E+01	
9.41168E-04	2.91414E+01	
9.41187E-04	3.08275E+01	
9.41192E-04	3.12590E+01	
9.41216E-04	3.35282E+01	
9.41220E-04	3.38463E+01	
9.41240E-04	3.59592E+01	
9.41252E-04	3.71531E+01	
9.41264E-04	3.85469E+01	
9.41284E-04	4.07547E+01	
9.41297E-04	4.22569E+01	
9.41316E-04	4.46486E+01	
9.41329E-04	4.62728E+01	
9.41345E-04	4.84223E+01	
9.41361E-04	5.06077E+01	
9.41374E-04	5.24538E+01	
9.41393E-04	5.52665E+01	
9.41403E-04	5.67495E+01	
9.41427E-04	6.05116E+01	
9.41432E-04	6.13034E+01	
9.41460E-04	6.61370E+01	
9.41475E-04	6.86718E+01	
9.41494E-04	7.21163E+01	
9.41518E-04	7.66155E+01	
9.41528E-04	7.84478E+01	
9.41567E-04	8.61269E+01	
9.41573E-04	8.74298E+01	
9.41610E-04	9.52522E+01	
9.41624E-04	9.84441E+01	
9.41665E-04	1.07627E+02	
9.41682E-04	1.11564E+02	
9.41721E-04	1.20676E+02	
9.41766E-04	1.31671E+02	
9.41810E-04	1.42640E+02	
9.41911E-04	1.67501E+02	
9.41938E-04	1.74083E+02	
9.41984E-04	1.84920E+02	
9.42000E-04	1.88453E+02	
9.42051E-04	1.99583E+02	
9.42056E-04	2.00662E+02	
9.42108E-04	2.10645E+02	
9.42113E-04	2.11554E+02	
9.42154E-04	2.18542E+02	
9.42159E-04	2.19322E+02	
9.42196E-04	2.24723E+02	
9.42205E-04	2.25853E+02	
9.42239E-04	2.29802E+02	
9.42252E-04	2.31050E+02	
9.42282E-04	2.33744E+02	
9.42298E-04	2.34811E+02	
9.42326E-04	2.36470E+02	
9.42338E-04	2.36883E+02	
9.42372E-04	2.37789E+02	
9.42374E-04	2.37824E+02	
9.42399E-04	2.37802E+02	
9.42425E-04	2.37304E+02	
9.42441E-04	2.36827E+02	
9.42473E-04	2.35123E+02	
9.42493E-04	2.33840E+02	
9.42519E-04	2.31579E+02	
9.42540E-04	2.29613E+02	
9.42565E-04	2.26543E+02	
9.42591E-04	2.23289E+02	
9.42614E-04	2.19808E+02	
9.42648E-04	2.14551E+02	
9.42668E-04	2.10853E+02	
9.42709E-04	2.03191E+02	
9.42730E-04	1.98998E+02	
9.42761E-04	1.92535E+02	
9.42802E-04	1.83411E+02	
9.42812E-04	1.81087E+02	
9.42904E-04	1.59445E+02	
9.42909E-04	1.58222E+02	
9.43010E-04	1.33817E+02	
9.43034E-04	1.27967E+02	
9.43077E-04	1.17914E+02	
9.43090E-04	1.14948E+02	
9.43122E-04	1.07781E+02	
9.43146E-04	1.02472E+02	
9.43167E-04	9.80522E+01	
9.43191E-04	9.30302E+01	
9.43215E-04	8.82212E+01	
9.43236E-04	8.41294E+01	
9.43263E-04	7.90443E+01	
9.43283E-04	7.55162E+01	
9.43296E-04	7.32860E+01	
9.43321E-04	6.88924E+01	
9.43328E-04	6.78504E+01	
9.43360E-04	6.27251E+01	
9.43392E-04	5.79675E+01	
9.43398E-04	5.70327E+01	
9.43424E-04	5.35188E+01	
9.43437E-04	5.17944E+01	
9.43456E-04	4.93467E+01	
9.43463E-04	4.85468E+01	
9.43488E-04	4.54920E+01	
9.43514E-04	4.26411E+01	
9.43521E-04	4.19630E+01	
9.43540E-04	3.99736E+01	
9.43553E-04	3.87147E+01	
9.43566E-04	3.74845E+01	
9.43585E-04	3.57372E+01	
9.43591E-04	3.51686E+01	
9.43617E-04	3.30206E+01	
9.43643E-04	3.10475E+01	
9.43649E-04	3.05838E+01	
9.43668E-04	2.92303E+01	
9.43681E-04	2.83847E+01	
9.43694E-04	2.75758E+01	
9.43709E-04	2.66985E+01	
9.43719E-04	2.60808E+01	
9.43736E-04	2.51749E+01	
9.43744E-04	2.47232E+01	
9.43763E-04	2.38078E+01	
9.43770E-04	2.34984E+01	
9.43790E-04	2.25918E+01	
9.43795E-04	2.24022E+01	
9.43818E-04	2.15220E+01	
9.43820E-04	2.14308E+01	
9.43845E-04	2.05943E+01	
9.43871E-04	1.98518E+01	
9.43872E-04	1.98105E+01	
9.43895E-04	1.92489E+01	
9.43900E-04	1.91640E+01	
9.43920E-04	1.87650E+01	
9.43929E-04	1.86241E+01	
9.43944E-04	1.83869E+01	
9.43958E-04	1.82316E+01	
9.43969E-04	1.81142E+01	
9.43987E-04	1.79864E+01	
9.43993E-04	1.79471E+01	
9.44016E-04	1.78893E+01	
9.44018E-04	1.78865E+01	
9.44036E-04	1.79164E+01	
9.44045E-04	1.79529E+01	
9.44054E-04	1.80058E+01	
9.44074E-04	1.81714E+01	
9.44079E-04	1.82214E+01	
9.44098E-04	1.84704E+01	
9.44103E-04	1.85475E+01	
9.44117E-04	1.87932E+01	
9.44132E-04	1.90917E+01	
9.44136E-04	1.91850E+01	
9.44155E-04	1.96550E+01	
9.44161E-04	1.98106E+01	
9.44174E-04	2.02041E+01	
9.44190E-04	2.07077E+01	
9.44193E-04	2.08285E+01	
9.44212E-04	2.15399E+01	
9.44219E-04	2.18201E+01	
9.44231E-04	2.23370E+01	
9.44250E-04	2.31790E+01	
9.44251E-04	2.32154E+01	
9.44270E-04	2.41957E+01	
9.44280E-04	2.47882E+01	
9.44290E-04	2.53553E+01	
9.44311E-04	2.66308E+01	
9.44314E-04	2.68251E+01	
9.44338E-04	2.84569E+01	
9.44341E-04	2.87412E+01	
9.44361E-04	3.02565E+01	
9.44372E-04	3.11342E+01	
9.44385E-04	3.22240E+01	
9.44399E-04	3.35295E+01	
9.44409E-04	3.43705E+01	
9.44427E-04	3.61756E+01	
9.44435E-04	3.70214E+01	
9.44462E-04	3.99108E+01	
9.44464E-04	4.00877E+01	
9.44489E-04	4.30726E+01	
9.44500E-04	4.45215E+01	
9.44516E-04	4.64956E+01	
9.44539E-04	4.97181E+01	
9.44542E-04	5.01808E+01	
9.44559E-04	5.27080E+01	
9.44567E-04	5.39341E+01	
9.44592E-04	5.78132E+01	
9.44600E-04	5.91736E+01	
9.44616E-04	6.19458E+01	
9.44641E-04	6.63448E+01	
9.44649E-04	6.78367E+01	
9.44681E-04	7.41777E+01	
9.44717E-04	8.15401E+01	
9.44718E-04	8.18792E+01	
9.44752E-04	8.94324E+01	
9.44755E-04	9.01561E+01	
9.44786E-04	9.75657E+01	
9.44810E-04	1.03675E+02	
9.44828E-04	1.08247E+02	
9.44861E-04	1.17190E+02	
9.44869E-04	1.19473E+02	
9.44919E-04	1.33802E+02	
9.44926E-04	1.35893E+02	
9.44981E-04	1.52782E+02	
9.45024E-04	1.66294E+02	
9.45063E-04	1.78787E+02	
9.45147E-04	2.06400E+02	
9.45226E-04	2.31616E+02	
9.45229E-04	2.32650E+02	
9.45278E-04	2.47573E+02	
9.45284E-04	2.49461E+02	
9.45333E-04	2.63365E+02	
9.45340E-04	2.65181E+02	
9.45382E-04	2.76006E+02	
9.45398E-04	2.80061E+02	
9.45431E-04	2.87360E+02	
9.45444E-04	2.90184E+02	
9.45480E-04	2.97008E+02	
9.45493E-04	2.99395E+02	
9.45520E-04	3.03610E+02	
9.45544E-04	3.07041E+02	
9.45561E-04	3.09000E+02	
9.45585E-04	3.11538E+02	
9.45610E-04	3.13492E+02	
9.45626E-04	3.14634E+02	
9.45650E-04	3.15521E+02	
9.45675E-04	3.16269E+02	
9.45701E-04	3.16304E+02	
9.45704E-04	3.16286E+02	
9.45740E-04	3.15182E+02	
9.45742E-04	3.15119E+02	
9.45792E-04	3.11606E+02	
9.45799E-04	3.10940E+02	
9.45838E-04	3.06610E+02	
9.45858E-04	3.03878E+02	
9.45884E-04	3.00063E+02	
9.45903E-04	2.96615E+02	
9.45942E-04	2.89526E+02	
9.45949E-04	2.88154E+02	
9.46001E-04	2.76909E+02	
9.46027E-04	2.70640E+02	
9.46066E-04	2.61068E+02	
9.46118E-04	2.47312E+02	
9.46131E-04	2.43865E+02	
9.46245E-04	2.12431E+02	
9.46306E-04	1.95665E+02	
9.46347E-04	1.84424E+02	
9.46363E-04	1.80199E+02	
9.46404E-04	1.69820E+02	
9.46415E-04	1.67258E+02	
9.46449E-04	1.59120E+02	
9.46461E-04	1.56258E+02	
9.46483E-04	1.51431E+02	
9.46510E-04	1.45636E+02	
9.46517E-04	1.44161E+02	
9.46551E-04	1.37577E+02	
9.46552E-04	1.37428E+02	
9.46586E-04	1.31318E+02	
9.46591E-04	1.30326E+02	
9.46620E-04	1.25794E+02	
9.46632E-04	1.23904E+02	
9.46648E-04	1.21643E+02	
9.46673E-04	1.18348E+02	
9.46677E-04	1.17866E+02	
9.46706E-04	1.14607E+02	
9.46714E-04	1.13709E+02	
9.46734E-04	1.11808E+02	
9.46748E-04	1.10522E+02	
9.46754E-04	1.09990E+02	
9.46777E-04	1.08423E+02	
9.46795E-04	1.07219E+02	
9.46805E-04	1.06723E+02	
9.46834E-04	1.05454E+02	
9.46866E-04	1.04682E+02	
9.46872E-04	1.04569E+02	
9.46893E-04	1.04498E+02	
9.46910E-04	1.04509E+02	
9.46920E-04	1.04679E+02	
9.46947E-04	1.05227E+02	
9.46974E-04	1.06294E+02	
9.46985E-04	1.06774E+02	
9.47010E-04	1.08261E+02	
9.47023E-04	1.09063E+02	
9.47046E-04	1.10910E+02	
9.47060E-04	1.12092E+02	
9.47082E-04	1.14218E+02	
9.47098E-04	1.15829E+02	
9.47118E-04	1.18141E+02	
9.47132E-04	1.19851E+02	
9.47158E-04	1.23213E+02	
9.47180E-04	1.26190E+02	
9.47201E-04	1.29473E+02	
9.47227E-04	1.33425E+02	
9.47267E-04	1.40171E+02	
9.47284E-04	1.43107E+02	
9.47325E-04	1.50672E+02	
9.47346E-04	1.54882E+02	
9.47407E-04	1.66661E+02	
9.47480E-04	1.81244E+02	
9.47554E-04	1.95698E+02	
9.47569E-04	1.98624E+02	
9.47612E-04	2.06175E+02	
9.47647E-04	2.12108E+02	
9.47662E-04	2.14495E+02	
9.47693E-04	2.19074E+02	
9.47713E-04	2.21791E+02	
9.47747E-04	2.26092E+02	
9.47761E-04	2.27632E+02	
9.47794E-04	2.30854E+02	
9.47804E-04	2.31707E+02	
9.47840E-04	2.34359E+02	
9.47845E-04	2.34657E+02	
9.47885E-04	2.36448E+02	
9.47889E-04	2.36551E+02	
9.47905E-04	2.36862E+02	
9.47932E-04	2.37235E+02	
9.47939E-04	2.37237E+02	
9.47947E-04	2.37173E+02	
9.47981E-04	2.36471E+02	
9.47989E-04	2.36221E+02	
9.48026E-04	2.34415E+02	
9.48030E-04	2.34190E+02	
9.48073E-04	2.30953E+02	
9.48119E-04	2.26137E+02	
9.48123E-04	2.25659E+02	
9.48167E-04	2.19788E+02	
9.48177E-04	2.18439E+02	
9.48220E-04	2.11672E+02	
9.48235E-04	2.09101E+02	
9.48278E-04	2.01293E+02	
9.48301E-04	1.96800E+02	
9.48348E-04	1.87282E+02	
9.48384E-04	1.79679E+02	
9.48464E-04	1.62042E+02	
9.48522E-04	1.49210E+02	
9.48551E-04	1.42799E+02	
9.48616E-04	1.28573E+02	
9.48671E-04	1.17315E+02	
9.48689E-04	1.13635E+02	
9.48717E-04	1.08209E+02	
9.48737E-04	1.04276E+02	
9.48757E-04	1.00735E+02	
9.48795E-04	9.37970E+01	
9.48796E-04	9.35914E+01	
9.48836E-04	8.69611E+01	
9.48846E-04	8.53919E+01	
9.48876E-04	8.07629E+01	
9.48897E-04	7.76826E+01	
9.48903E-04	7.68324E+01	
9.48935E-04	7.24178E+01	
9.48948E-04	7.07053E+01	
9.48963E-04	6.87664E+01	
9.48991E-04	6.53047E+01	
9.48998E-04	6.44300E+01	
9.49019E-04	6.20924E+01	
9.49046E-04	5.92103E+01	
9.49047E-04	5.90246E+01	
9.49076E-04	5.62135E+01	
9.49086E-04	5.52387E+01	
9.49104E-04	5.35800E+01	
9.49125E-04	5.16365E+01	
9.49132E-04	5.11071E+01	
9.49160E-04	4.88201E+01	
9.49165E-04	4.83880E+01	
9.49188E-04	4.67120E+01	
9.49205E-04	4.54696E+01	
9.49216E-04	4.47402E+01	
9.49240E-04	4.31575E+01	
9.49245E-04	4.28476E+01	
9.49265E-04	4.16984E+01	
9.49285E-04	4.05037E+01	
9.49289E-04	4.03084E+01	
9.49313E-04	3.90351E+01	
9.49325E-04	3.84120E+01	
9.49337E-04	3.78428E+01	
9.49361E-04	3.67296E+01	
9.49378E-04	3.59670E+01	
9.49385E-04	3.56725E+01	
9.49410E-04	3.47129E+01	
9.49431E-04	3.38675E+01	
9.49434E-04	3.37832E+01	
9.49458E-04	3.29584E+01	
9.49482E-04	3.21509E+01	
9.49488E-04	3.19530E+01	
9.49506E-04	3.14240E+01	
9.49531E-04	3.07333E+01	
9.49549E-04	3.02253E+01	
9.49555E-04	3.00745E+01	
9.49579E-04	2.94834E+01	
9.49603E-04	2.89037E+01	
9.49609E-04	2.87616E+01	
9.49633E-04	2.82541E+01	
9.49664E-04	2.76342E+01	
9.49670E-04	2.75128E+01	
9.49694E-04	2.70768E+01	
9.49724E-04	2.65434E+01	
9.49730E-04	2.64388E+01	
9.49754E-04	2.60693E+01	
9.49785E-04	2.56166E+01	
9.49821E-04	2.50853E+01	
9.49830E-04	2.49694E+01	
9.49875E-04	2.44052E+01	
9.49911E-04	2.39640E+01	
9.49921E-04	2.38656E+01	
9.49966E-04	2.33845E+01	
9.49990E-04	2.31328E+01	
9.50011E-04	2.29343E+01	
9.50057E-04	2.25167E+01	
9.50087E-04	2.22434E+01	
9.50114E-04	2.20256E+01	
9.50169E-04	2.15986E+01	
9.50223E-04	2.11785E+01	
9.50232E-04	2.11096E+01	
9.50277E-04	2.07995E+01	
9.50329E-04	2.04534E+01	
9.50332E-04	2.04350E+01	
9.50386E-04	2.01093E+01	
9.50441E-04	1.97888E+01	
9.50495E-04	1.94738E+01	
9.50522E-04	1.93192E+01	
9.50549E-04	1.91817E+01	
9.50604E-04	1.89133E+01	
9.50631E-04	1.87819E+01	
9.50672E-04	1.85886E+01	
9.50713E-04	1.84007E+01	
9.50716E-04	1.83872E+01	
9.50754E-04	1.82379E+01	
9.50794E-04	1.80839E+01	
9.50835E-04	1.79383E+01	
9.50862E-04	1.78467E+01	
9.50890E-04	1.77600E+01	
9.50910E-04	1.76985E+01	
9.50917E-04	1.76820E+01	
9.50944E-04	1.76197E+01	
9.50970E-04	1.75672E+01	
9.50995E-04	1.75216E+01	
9.51022E-04	1.74815E+01	
9.51040E-04	1.74607E+01	
9.51049E-04	1.74552E+01	
9.51076E-04	1.74487E+01	
9.51103E-04	1.74528E+01	
9.51129E-04	1.74686E+01	
9.51156E-04	1.74972E+01	
9.51169E-04	1.75183E+01	
9.51183E-04	1.75508E+01	
9.51210E-04	1.76304E+01	
9.51237E-04	1.77264E+01	
9.51263E-04	1.78401E+01	
9.51287E-04	1.79552E+01	
9.51290E-04	1.79761E+01	
9.51317E-04	1.81541E+01	
9.51344E-04	1.83539E+01	
9.51365E-04	1.85326E+01	
9.51371E-04	1.85821E+01	
9.51398E-04	1.88559E+01	
9.51421E-04	1.91202E+01	
9.51444E-04	1.93971E+01	
9.51453E-04	1.95077E+01	
9.51484E-04	1.99610E+01	
9.51515E-04	2.04543E+01	
9.51523E-04	2.05969E+01	
9.51546E-04	2.10218E+01	
9.51577E-04	2.16442E+01	
9.51602E-04	2.21772E+01	
9.51608E-04	2.23188E+01	
9.51639E-04	2.30716E+01	
9.51654E-04	2.34616E+01	
9.51670E-04	2.38884E+01	
9.51701E-04	2.47681E+01	
9.51709E-04	2.50144E+01	
9.51732E-04	2.57212E+01	
9.51765E-04	2.67773E+01	
9.51770E-04	2.69644E+01	
9.51811E-04	2.84362E+01	
9.51820E-04	2.87436E+01	
9.51853E-04	3.00260E+01	
9.51899E-04	3.18721E+01	
9.51908E-04	3.22659E+01	
9.51970E-04	3.49540E+01	
9.51981E-04	3.54262E+01	
9.52065E-04	3.92764E+01	
9.52125E-04	4.20715E+01	
9.52198E-04	4.53410E+01	
9.52257E-04	4.78451E+01	
9.52307E-04	4.97701E+01	
9.52308E-04	4.98088E+01	
9.52360E-04	5.15645E+01	
9.52393E-04	5.25490E+01	
9.52401E-04	5.27719E+01	
9.52450E-04	5.39534E+01	
9.52475E-04	5.44323E+01	
9.52493E-04	5.47334E+01	
9.52538E-04	5.53030E+01	
9.52547E-04	5.53786E+01	
9.52560E-04	5.54633E+01	
9.52599E-04	5.55919E+01	
9.52617E-04	5.55734E+01	
9.52643E-04	5.54728E+01	
9.52684E-04	5.51438E+01	
9.52687E-04	5.51027E+01	
9.52716E-04	5.47138E+01	
9.52723E-04	5.45932E+01	
9.52756E-04	5.39535E+01	
9.52786E-04	5.32600E+01	
9.52807E-04	5.27308E+01	
9.52843E-04	5.17115E+01	
9.52854E-04	5.13691E+01	
9.52909E-04	4.94839E+01	
9.52975E-04	4.68970E+01	
9.53065E-04	4.30345E+01	
9.53073E-04	4.26626E+01	
9.53183E-04	3.77109E+01	
9.53201E-04	3.69126E+01	
9.53251E-04	3.47084E+01	
9.53300E-04	3.25916E+01	
9.53337E-04	3.10634E+01	
9.53366E-04	2.99189E+01	
9.53375E-04	2.95980E+01	
9.53416E-04	2.80648E+01	
9.53449E-04	2.68940E+01	
9.53458E-04	2.66139E+01	
9.53482E-04	2.58018E+01	
9.53516E-04	2.47698E+01	
9.53549E-04	2.37882E+01	
9.53565E-04	2.33191E+01	
9.53574E-04	2.30945E+01	
9.53598E-04	2.24479E+01	
9.53623E-04	2.18281E+01	
9.53637E-04	2.14981E+01	
9.53648E-04	2.12472E+01	
9.53665E-04	2.08848E+01	
9.53692E-04	2.03047E+01	
9.53720E-04	1.97535E+01	
9.53737E-04	1.94373E+01	
9.53741E-04	1.93632E+01	
9.53761E-04	1.90075E+01	
9.53782E-04	1.86659E+01	
9.53803E-04	1.83380E+01	
9.53819E-04	1.80859E+01	
9.53824E-04	1.80269E+01	
9.53844E-04	1.77444E+01	
9.53865E-04	1.74734E+01	
9.53886E-04	1.72135E+01	
9.53902E-04	1.70139E+01	
9.53906E-04	1.69675E+01	
9.53927E-04	1.67454E+01	
9.53948E-04	1.65324E+01	
9.53969E-04	1.63281E+01	
9.53985E-04	1.61711E+01	
9.53989E-04	1.61353E+01	
9.54010E-04	1.59635E+01	
9.54031E-04	1.57987E+01	
9.54051E-04	1.56406E+01	
9.54072E-04	1.54885E+01	
9.54093E-04	1.53421E+01	
9.54096E-04	1.53233E+01	
9.54117E-04	1.51965E+01	
9.54137E-04	1.50806E+01	
9.54157E-04	1.49688E+01	
9.54177E-04	1.48609E+01	
9.54197E-04	1.47567E+01	
9.54228E-04	1.46064E+01	
9.54235E-04	1.45727E+01	
9.54258E-04	1.44780E+01	
9.54288E-04	1.43602E+01	
9.54318E-04	1.42475E+01	
9.54349E-04	1.41393E+01	
9.54379E-04	1.40351E+01	
9.54402E-04	1.39566E+01	
9.54409E-04	1.39379E+01	
9.54439E-04	1.38561E+01	
9.54470E-04	1.37770E+01	
9.54500E-04	1.37004E+01	
9.54530E-04	1.36261E+01	
9.54570E-04	1.35302E+01	
9.54611E-04	1.34377E+01	
9.54651E-04	1.33483E+01	
9.54654E-04	1.33419E+01	
9.54691E-04	1.32748E+01	
9.54732E-04	1.32053E+01	
9.54765E-04	1.31504E+01	
9.54804E-04	1.30884E+01	
9.54844E-04	1.30299E+01	
9.54883E-04	1.29753E+01	
