MeV	"I-127(N,TOT)"	
2.28379E-03	10.3733	
2.28380E-03	10.3651	
2.28385E-03	10.3417	
2.28387E-03	10.3328	
2.28389E-03	10.3363	
2.28394E-03	10.3556	
2.28396E-03	10.3709	
2.28398E-03	10.3972	
2.28403E-03	10.4625	
2.28404E-03	10.4934	
2.28407E-03	10.5564	
2.28412E-03	10.6739	
2.28414E-03	10.7523	
2.28416E-03	10.8156	
2.28421E-03	10.9877	
2.28425E-03	11.1973	
2.28430E-03	11.427	
2.28434E-03	11.7025	
2.28439E-03	11.9991	
2.28440E-03	12.0702	
2.28443E-03	12.3376	
2.28446E-03	12.5651	
2.28448E-03	12.7114	
2.28452E-03	13.1171	
2.28457E-03	13.5687	
2.28459E-03	13.7794	
2.28463E-03	14.228	
2.28465E-03	14.5043	
2.28469E-03	14.9599	
2.28471E-03	15.3115	
2.28475E-03	15.7708	
2.28480E-03	16.5693	
2.28486E-03	17.6048	
2.28487E-03	17.7573	
2.28492E-03	18.6431	
2.28495E-03	19.0643	
2.28500E-03	20.0412	
2.28502E-03	20.4811	
2.28507E-03	21.3911	
2.28515E-03	23.3389	
2.28517E-03	23.6415	
2.28525E-03	25.4602	
2.28527E-03	25.9679	
2.28536E-03	28.3546	
2.28540E-03	29.3568	
2.28548E-03	31.3842	
2.28569E-03	37.135	
2.28582E-03	40.4261	
2.28588E-03	41.9594	
2.28593E-03	43.1317	
2.28597E-03	44.1372	
2.28602E-03	45.2251	
2.28609E-03	46.6211	
2.28612E-03	47.1607	
2.28619E-03	48.3073	
2.28621E-03	48.6077	
2.28628E-03	49.6376	
2.28630E-03	49.8722	
2.28637E-03	50.6473	
2.28646E-03	51.2448	
2.28647E-03	51.3185	
2.28650E-03	51.4159	
2.28655E-03	51.5421	
2.28656E-03	51.5446	
2.28665E-03	51.4214	
2.28666E-03	51.3783	
2.28674E-03	50.9238	
2.28676E-03	50.8188	
2.28681E-03	50.2879	
2.28685E-03	49.8744	
2.28690E-03	49.2669	
2.28695E-03	48.488	
2.28698E-03	48.1547	
2.28705E-03	46.787	
2.28706E-03	46.6976	
2.28714E-03	44.9763	
2.28718E-03	44.3275	
2.28725E-03	42.6472	
2.28731E-03	41.2342	
2.28737E-03	39.7727	
2.28755E-03	35.2131	
2.28768E-03	31.712	
2.28780E-03	28.674	
2.28786E-03	27.365	
2.28790E-03	26.2538	
2.28799E-03	24.243	
2.28800E-03	24.0622	
2.28807E-03	22.4751	
2.28811E-03	21.7993	
2.28813E-03	21.357	
2.28818E-03	20.2974	
2.28822E-03	19.5194	
2.28824E-03	19.2803	
2.28829E-03	18.3296	
2.28831E-03	17.9819	
2.28835E-03	17.4357	
2.28840E-03	16.5882	
2.28846E-03	15.8016	
2.28849E-03	15.3481	
2.28851E-03	15.0634	
2.28857E-03	14.3813	
2.28860E-03	14.0763	
2.28863E-03	13.7487	
2.28866E-03	13.3547	
2.28867E-03	13.2784	
2.28870E-03	12.9894	
2.28874E-03	12.6398	
2.28875E-03	12.5722	
2.28877E-03	12.3175	
2.28881E-03	12.0102	
2.28882E-03	11.9508	
2.28885E-03	11.7323	
2.28889E-03	11.4693	
2.28892E-03	11.2162	
2.28893E-03	11.1675	
2.28896E-03	10.9939	
2.28900E-03	10.7861	
2.28904E-03	10.5727	
2.28908E-03	10.389	
2.28912E-03	10.2219	
2.28916E-03	10.075	
2.28920E-03	9.94129	
2.28921E-03	9.90184	
2.28924E-03	9.83032	
2.28928E-03	9.73465	
2.28930E-03	9.67749	
2.28932E-03	9.65437	
2.28936E-03	9.58862	
2.28937E-03	9.582	
2.28940E-03	9.54519	
2.28944E-03	9.52211	
2.28948E-03	9.50785	
2.28949E-03	9.50599	
2.28952E-03	9.51581	
2.28956E-03	9.53968	
2.28960E-03	9.5726	
2.28961E-03	9.58403	
2.28962E-03	9.6	
2.28964E-03	9.62875	
2.28968E-03	9.70643	
2.28972E-03	9.79423	
2.28973E-03	9.80761	
2.28976E-03	9.90995	
2.28980E-03	10.039	
2.28982E-03	10.0966	
2.28984E-03	10.1897	
2.28988E-03	10.3592	
2.28990E-03	10.4307	
2.28993E-03	10.5523	
2.28997E-03	10.765	
2.29001E-03	10.9745	
2.29005E-03	11.2516	
2.29009E-03	11.5243	
2.29011E-03	11.6584	
2.29013E-03	11.8225	
2.29019E-03	12.311	
2.29021E-03	12.4861	
2.29026E-03	12.8532	
2.29030E-03	13.2395	
2.29032E-03	13.4581	
2.29035E-03	13.7592	
2.29040E-03	14.3129	
2.29042E-03	14.5777	
2.29045E-03	14.9023	
2.29052E-03	15.7227	
2.29053E-03	15.8489	
2.29061E-03	16.8758	
2.29064E-03	17.3131	
2.29068E-03	17.9681	
2.29077E-03	19.2367	
2.29079E-03	19.5166	
2.29090E-03	21.301	
2.29124E-03	26.8211	
2.29127E-03	27.356	
2.29136E-03	28.7799	
2.29140E-03	29.2692	
2.29147E-03	30.318	
2.29152E-03	30.9674	
2.29157E-03	31.4817	
2.29162E-03	32.0968	
2.29164E-03	32.3171	
2.29173E-03	33.052	
2.29174E-03	33.1556	
2.29182E-03	33.6883	
2.29184E-03	33.7943	
2.29189E-03	34.0171	
2.29194E-03	34.1485	
2.29198E-03	34.2215	
2.29201E-03	34.2407	
2.29203E-03	34.2346	
2.29210E-03	34.1294	
2.29212E-03	34.0928	
2.29219E-03	33.8301	
2.29222E-03	33.6732	
2.29226E-03	33.399	
2.29231E-03	32.9906	
2.29235E-03	32.6414	
2.29242E-03	31.9562	
2.29244E-03	31.8052	
2.29252E-03	30.8175	
2.29254E-03	30.6007	
2.29264E-03	29.1889	
2.29265E-03	29.0632	
2.29276E-03	27.3512	
2.29277E-03	27.0755	
2.29289E-03	25.0987	
2.29299E-03	23.3366	
2.29318E-03	20.1277	
2.29321E-03	19.5574	
2.29328E-03	18.3899	
2.29334E-03	17.4933	
2.29339E-03	16.775	
2.29347E-03	15.5682	
2.29348E-03	15.4344	
2.29354E-03	14.4954	
2.29357E-03	14.104	
2.29361E-03	13.6082	
2.29368E-03	12.7694	
2.29374E-03	12.1045	
2.29378E-03	11.5812	
2.29380E-03	11.4706	
2.29385E-03	10.8877	
2.29389E-03	10.5326	
2.29391E-03	10.3397	
2.29396E-03	9.9577	
2.29398E-03	9.79022	
2.29400E-03	9.59873	
2.29404E-03	9.2606	
2.29406E-03	9.13231	
2.29409E-03	8.94504	
2.29413E-03	8.64809	
2.29414E-03	8.55261	
2.29417E-03	8.42128	
2.29421E-03	8.16823	
2.29423E-03	8.04677	
2.29425E-03	7.93211	
2.29429E-03	7.71247	
2.29431E-03	7.60724	
2.29433E-03	7.50959	
2.29438E-03	7.323	
2.29442E-03	7.1446	
2.29444E-03	7.05932	
2.29446E-03	6.98182	
2.29450E-03	6.8341	
2.29455E-03	6.69319	
2.29457E-03	6.62596	
2.29459E-03	6.56464	
2.29463E-03	6.44805	
2.29467E-03	6.33698	
2.29472E-03	6.24192	
2.29476E-03	6.15164	
2.29480E-03	6.06577	
2.29483E-03	6.00413	
2.29487E-03	5.93512	
2.29491E-03	5.87369	
2.29495E-03	5.81512	
2.29499E-03	5.76289	
2.29503E-03	5.71383	
2.29507E-03	5.6702	
2.29511E-03	5.62859	
2.29515E-03	5.58881	
2.29519E-03	5.55072	
2.29520E-03	5.54098	
2.29523E-03	5.51843	
2.29527E-03	5.48908	
2.29532E-03	5.45192	
2.29538E-03	5.41674	
2.29541E-03	5.39335	
2.29543E-03	5.38502	
2.29548E-03	5.35879	
2.29553E-03	5.33392	
2.29559E-03	5.31021	
2.29564E-03	5.28754	
2.29571E-03	5.26045	
2.29575E-03	5.24478	
2.29583E-03	5.21952	
2.29590E-03	5.19589	
2.29598E-03	5.17329	
2.29606E-03	5.15155	
2.29609E-03	5.14454	
2.29614E-03	5.1327	
2.29626E-03	5.10715	
2.29638E-03	5.08262	
2.29650E-03	5.05888	
2.29662E-03	5.03579	
2.29677E-03	5.00779	
2.29678E-03	5.0061	
2.29694E-03	4.98162	
2.29714E-03	4.95066	
2.29735E-03	4.92049	
2.29755E-03	4.89096	
2.29776E-03	4.86196	
2.29778E-03	4.85903	
2.29797E-03	4.83714	
2.29817E-03	4.81314	
2.29845E-03	4.78165	
2.29872E-03	4.75065	
2.29880E-03	4.74241	
2.29900E-03	4.72348	
2.29934E-03	4.69175	
2.29965E-03	4.66368	
2.29995E-03	4.63594	
2.30026E-03	4.60848	
2.30049E-03	4.58764	
2.30057E-03	4.58231	
2.30087E-03	4.55975	
2.30118E-03	4.53741	
2.30149E-03	4.51529	
2.30179E-03	4.49338	
2.30210E-03	4.47172	
2.30219E-03	4.46526	
2.30241E-03	4.45286	
2.30267E-03	4.43817	
2.30282E-03	4.42957	
2.30298E-03	4.42122	
2.30308E-03	4.41583	
2.30318E-03	4.41065	
2.30328E-03	4.40609	
2.30337E-03	4.40215	
2.30346E-03	4.39854	
2.30352E-03	4.3961	
2.30359E-03	4.39393	
2.30366E-03	4.39209	
2.30372E-03	4.39064	
2.30379E-03	4.38965	
2.30383E-03	4.38928	
2.30388E-03	4.38918	
2.30392E-03	4.38937	
2.30397E-03	4.38989	
2.30401E-03	4.39076	
2.30406E-03	4.39203	
2.30410E-03	4.39374	
2.30412E-03	4.39466	
2.30414E-03	4.39647	
2.30419E-03	4.40012	
2.30423E-03	4.40435	
2.30428E-03	4.40919	
2.30432E-03	4.4147	
2.30437E-03	4.42093	
2.30441E-03	4.42795	
2.30445E-03	4.43582	
2.30450E-03	4.44458	
2.30454E-03	4.45432	
2.30459E-03	4.46508	
2.30463E-03	4.47694	
2.30468E-03	4.48984	
2.30472E-03	4.5038	
2.30476E-03	4.519	
2.30481E-03	4.53551	
2.30484E-03	4.54994	
2.30485E-03	4.55357	
2.30489E-03	4.57384	
2.30494E-03	4.59557	
2.30498E-03	4.61883	
2.30502E-03	4.64364	
2.30507E-03	4.67006	
2.30508E-03	4.67976	
2.30511E-03	4.69892	
2.30517E-03	4.74596	
2.30524E-03	4.79677	
2.30531E-03	4.85134	
2.30538E-03	4.9158	
2.30543E-03	4.96987	
2.30552E-03	5.05581	
2.30560E-03	5.14703	
2.30572E-03	5.27556	
2.30578E-03	5.34489	
2.30587E-03	5.45482	
2.30606E-03	5.69149	
2.30621E-03	5.86143	
2.30633E-03	5.98482	
2.30642E-03	6.07363	
2.30650E-03	6.13921	
2.30655E-03	6.16869	
2.30659E-03	6.19574	
2.30668E-03	6.23974	
2.30677E-03	6.26678	
2.30686E-03	6.27956	
2.30690E-03	6.28018	
2.30698E-03	6.27093	
2.30704E-03	6.25473	
2.30706E-03	6.24897	
2.30713E-03	6.21662	
2.30722E-03	6.15742	
2.30731E-03	6.09079	
2.30739E-03	6.01818	
2.30749E-03	5.91698	
2.30760E-03	5.78438	
2.30762E-03	5.76838	
2.30774E-03	5.61807	
2.30805E-03	5.21442	
2.30815E-03	5.08873	
2.30825E-03	4.96858	
2.30832E-03	4.88295	
2.30840E-03	4.80168	
2.30846E-03	4.73335	
2.30853E-03	4.66888	
2.30860E-03	4.60834	
2.30861E-03	4.59693	
2.30865E-03	4.56713	
2.30870E-03	4.52873	
2.30875E-03	4.49251	
2.30880E-03	4.45845	
2.30885E-03	4.42649	
2.30890E-03	4.39657	
2.30895E-03	4.36861	
2.30900E-03	4.34253	
2.30905E-03	4.31825	
2.30910E-03	4.29569	
2.30915E-03	4.27474	
2.30920E-03	4.25531	
2.30925E-03	4.23731	
2.30928E-03	4.22606	
2.30932E-03	4.21537	
2.30935E-03	4.20522	
2.30936E-03	4.20233	
2.30938E-03	4.19624	
2.30942E-03	4.18802	
2.30945E-03	4.18027	
2.30948E-03	4.17295	
2.30952E-03	4.16603	
2.30955E-03	4.1595	
2.30958E-03	4.15333	
2.30962E-03	4.1475	
2.30965E-03	4.14199	
2.30970E-03	4.13429	
2.30975E-03	4.12719	
2.30980E-03	4.12063	
2.30985E-03	4.11457	
2.30990E-03	4.10895	
2.30995E-03	4.10372	
2.31000E-03	4.09884	
2.31005E-03	4.09494	
2.31009E-03	4.09124	
2.31014E-03	4.08659	
2.31020E-03	4.08222	
2.31026E-03	4.0781	
2.31032E-03	4.07418	
2.31037E-03	4.07045	
2.31043E-03	4.06687	
2.31051E-03	4.06175	
2.31060E-03	4.05687	
2.31064E-03	4.05438	
2.31068E-03	4.0524	
2.31080E-03	4.047	
2.31091E-03	4.0418	
2.31103E-03	4.03673	
2.31120E-03	4.02933	
2.31137E-03	4.02209	
2.31159E-03	4.0126	
2.31182E-03	4.00324	
2.31213E-03	3.99079	
2.31243E-03	3.97847	
2.31289E-03	3.96018	
2.31335E-03	3.94206	
2.31381E-03	3.92411	
2.31427E-03	3.9063	
2.31462E-03	3.89263	
2.31498E-03	3.87907	
2.31533E-03	3.86562	
2.31569E-03	3.85231	
2.31591E-03	3.84422	
2.31596E-03	3.84201	
2.31622E-03	3.82991	
2.31649E-03	3.81796	
2.31667E-03	3.8101	
2.31684E-03	3.80235	
2.31702E-03	3.79476	
2.31715E-03	3.78921	
2.31729E-03	3.78381	
2.31742E-03	3.77864	
2.31746E-03	3.777	
2.31751E-03	3.77455	
2.31760E-03	3.76982	
2.31769E-03	3.76532	
2.31775E-03	3.76213	
2.31782E-03	3.75913	
2.31789E-03	3.75638	
2.31795E-03	3.7539	
2.31802E-03	3.75176	
2.31806E-03	3.75056	
2.31811E-03	3.74955	
2.31815E-03	3.74878	
2.31820E-03	3.74826	
2.31824E-03	3.74802	
2.31829E-03	3.74811	
2.31833E-03	3.74855	
2.31837E-03	3.74939	
2.31842E-03	3.75068	
2.31846E-03	3.75245	
2.31851E-03	3.75477	
2.31853E-03	3.7562	
2.31854E-03	3.75695	
2.31858E-03	3.75971	
2.31863E-03	3.76308	
2.31867E-03	3.76711	
2.31871E-03	3.77187	
2.31875E-03	3.7774	
2.31879E-03	3.78379	
2.31883E-03	3.79109	
2.31887E-03	3.79938	
2.31891E-03	3.80874	
2.31895E-03	3.81925	
2.31899E-03	3.83098	
2.31904E-03	3.84403	
2.31908E-03	3.85848	
2.31912E-03	3.87442	
2.31916E-03	3.89194	
2.31920E-03	3.91113	
2.31924E-03	3.93208	
2.31928E-03	3.9549	
2.31932E-03	3.97966	
2.31936E-03	4.00645	
2.31938E-03	4.01609	
2.31940E-03	4.03649	
2.31946E-03	4.07786	
2.31951E-03	4.12283	
2.31956E-03	4.17156	
2.31961E-03	4.22416	
2.31966E-03	4.28074	
2.31968E-03	4.30095	
2.31971E-03	4.34327	
2.31976E-03	4.41085	
2.31981E-03	4.48257	
2.31988E-03	4.58466	
2.31992E-03	4.65025	
2.31995E-03	4.69591	
2.32002E-03	4.81398	
2.32008E-03	4.93836	
2.32017E-03	5.10646	
2.32028E-03	5.35424	
2.32043E-03	5.68345	
2.32044E-03	5.71488	
2.32065E-03	6.21247	
2.32069E-03	6.29825	
2.32079E-03	6.53297	
2.32090E-03	6.78213	
2.32098E-03	6.94641	
2.32106E-03	7.08555	
2.32115E-03	7.22537	
2.32116E-03	7.24217	
2.32122E-03	7.3186	
2.32129E-03	7.40414	
2.32138E-03	7.47908	
2.32147E-03	7.5253	
2.32148E-03	7.52871	
2.32154E-03	7.53973	
2.32156E-03	7.54137	
2.32164E-03	7.52472	
2.32171E-03	7.49237	
2.32177E-03	7.45066	
2.32182E-03	7.40889	
2.32185E-03	7.37533	
2.32194E-03	7.25758	
2.32203E-03	7.13256	
2.32208E-03	7.04459	
2.32213E-03	6.95226	
2.32217E-03	6.88521	
2.32225E-03	6.71261	
2.32243E-03	6.32264	
2.32244E-03	6.31706	
2.32262E-03	5.89781	
2.32271E-03	5.70265	
2.32272E-03	5.67189	
2.32282E-03	5.46547	
2.32290E-03	5.29721	
2.32298E-03	5.1381	
2.32304E-03	5.0375	
2.32309E-03	4.94146	
2.32315E-03	4.85008	
2.32320E-03	4.76341	
2.32326E-03	4.67155	
2.32331E-03	4.59951	
2.32336E-03	4.53153	
2.32342E-03	4.46749	
2.32347E-03	4.40729	
2.32352E-03	4.3508	
2.32357E-03	4.29788	
2.32362E-03	4.24836	
2.32367E-03	4.20825	
2.32371E-03	4.17528	
2.32374E-03	4.14939	
2.32377E-03	4.12477	
2.32381E-03	4.10135	
2.32384E-03	4.07908	
2.32388E-03	4.0579	
2.32391E-03	4.03777	
2.32395E-03	4.01862	
2.32398E-03	4.00043	
2.32401E-03	3.98312	
2.32405E-03	3.96665	
2.32408E-03	3.95098	
2.32412E-03	3.93606	
2.32415E-03	3.92184	
2.32416E-03	3.91914	
2.32418E-03	3.90958	
2.32422E-03	3.89825	
2.32425E-03	3.88751	
2.32429E-03	3.87731	
2.32432E-03	3.86762	
2.32436E-03	3.85839	
2.32439E-03	3.84962	
2.32442E-03	3.84125	
2.32446E-03	3.83326	
2.32449E-03	3.82562	
2.32453E-03	3.81831	
2.32456E-03	3.8113	
2.32461E-03	3.8013	
2.32465E-03	3.79438	
2.32466E-03	3.79231	
2.32471E-03	3.78505	
2.32476E-03	3.77823	
2.32482E-03	3.77179	
2.32487E-03	3.76568	
2.32491E-03	3.76047	
2.32496E-03	3.75547	
2.32502E-03	3.74908	
2.32508E-03	3.74297	
2.32514E-03	3.7371	
2.32520E-03	3.73141	
2.32529E-03	3.7232	
2.32539E-03	3.71528	
2.32547E-03	3.70833	
2.32548E-03	3.70776	
2.32560E-03	3.70024	
2.32572E-03	3.69295	
2.32584E-03	3.68584	
2.32603E-03	3.6754	
2.32621E-03	3.66516	
2.32645E-03	3.65173	
2.32670E-03	3.63851	
2.32699E-03	3.62268	
2.32708E-03	3.61807	
2.32734E-03	3.60433	
2.32769E-03	3.58619	
2.32773E-03	3.58387	
2.32803E-03	3.56839	
2.32838E-03	3.5508	
2.32873E-03	3.53339	
2.32908E-03	3.51618	
2.32942E-03	3.49918	
2.32974E-03	3.4838	
2.33003E-03	3.47001	
2.33032E-03	3.45643	
2.33033E-03	3.45582	
2.33061E-03	3.43947	
2.33090E-03	3.42262	
2.33119E-03	3.40608	
2.33140E-03	3.39393	
2.33162E-03	3.38201	
2.33184E-03	3.37038	
2.33194E-03	3.36522	
2.33201E-03	3.36016	
2.33221E-03	3.34665	
2.33240E-03	3.33351	
2.33260E-03	3.3208	
2.33275E-03	3.31159	
2.33283E-03	3.30666	
2.33290E-03	3.30138	
2.33304E-03	3.28988	
2.33319E-03	3.27884	
2.33334E-03	3.26838	
2.33344E-03	3.26178	
2.33354E-03	3.25538	
2.33355E-03	3.25423	
2.33365E-03	3.24611	
2.33375E-03	3.23852	
2.33385E-03	3.23158	
2.33395E-03	3.22545	
2.33401E-03	3.2219	
2.33407E-03	3.21947	
2.33408E-03	3.2185	
2.33414E-03	3.21421	
2.33421E-03	3.21063	
2.33428E-03	3.20787	
2.33434E-03	3.20608	
2.33441E-03	3.20541	
2.33446E-03	3.20577	
2.33451E-03	3.20698	
2.33456E-03	3.20949	
2.33461E-03	3.2126	
2.33465E-03	3.21677	
2.33470E-03	3.22211	
2.33475E-03	3.22876	
2.33479E-03	3.23687	
2.33484E-03	3.2466	
2.33488E-03	3.25812	
2.33493E-03	3.27163	
2.33498E-03	3.28734	
2.33502E-03	3.30548	
2.33507E-03	3.32629	
2.33508E-03	3.33138	
2.33511E-03	3.35166	
2.33516E-03	3.38069	
2.33521E-03	3.41324	
2.33525E-03	3.44964	
2.33529E-03	3.48417	
2.33532E-03	3.51546	
2.33533E-03	3.51883	
2.33536E-03	3.55112	
2.33539E-03	3.58957	
2.33542E-03	3.63075	
2.33546E-03	3.68002	
2.33547E-03	3.69888	
2.33552E-03	3.77657	
2.33557E-03	3.86181	
2.33559E-03	3.89914	
2.33562E-03	3.958	
2.33567E-03	4.06474	
2.33572E-03	4.18075	
2.33577E-03	4.31232	
2.33582E-03	4.44979	
2.33585E-03	4.5666	
2.33586E-03	4.58792	
2.33590E-03	4.7409	
2.33595E-03	4.90357	
2.33597E-03	4.99306	
2.33599E-03	5.0798	
2.33604E-03	5.27024	
2.33608E-03	5.47137	
2.33609E-03	5.51094	
2.33614E-03	5.76642	
2.33620E-03	6.08297	
2.33621E-03	6.12942	
2.33624E-03	6.34054	
2.33630E-03	6.66255	
2.33637E-03	7.12114	
2.33638E-03	7.18593	
2.33644E-03	7.61817	
2.33647E-03	7.90339	
2.33650E-03	8.15015	
2.33657E-03	8.68858	
2.33664E-03	9.31973	
2.33667E-03	9.54767	
2.33675E-03	10.2731	
2.33679E-03	10.6837	
2.33686E-03	11.3902	
2.33688E-03	11.6301	
2.33700E-03	12.8581	
2.33716E-03	14.5289	
2.33717E-03	14.6415	
2.33729E-03	15.9459	
2.33741E-03	17.0227	
2.33750E-03	17.8682	
2.33760E-03	18.7096	
2.33767E-03	19.1985	
2.33769E-03	19.2836	
2.33776E-03	19.692	
2.33781E-03	19.977	
2.33783E-03	20.0554	
2.33791E-03	20.3627	
2.33794E-03	20.4372	
2.33799E-03	20.5348	
2.33801E-03	20.5739	
2.33806E-03	20.6111	
2.33810E-03	20.6302	
2.33816E-03	20.5891	
2.33818E-03	20.57	
2.33826E-03	20.3886	
2.33829E-03	20.311	
2.33833E-03	20.1647	
2.33837E-03	19.9822	
2.33841E-03	19.7848	
2.33848E-03	19.4258	
2.33849E-03	19.3502	
2.33858E-03	18.765	
2.33859E-03	18.6531	
2.33868E-03	17.9653	
2.33870E-03	17.8604	
2.33881E-03	16.8641	
2.33885E-03	16.4747	
2.33900E-03	15.0612	
2.33901E-03	14.9092	
2.33919E-03	13.1966	
2.33920E-03	13.0787	
2.33931E-03	12.064	
2.33940E-03	11.1764	
2.33948E-03	10.4971	
2.33956E-03	9.84839	
2.33957E-03	9.69424	
2.33963E-03	9.26714	
2.33968E-03	8.85993	
2.33974E-03	8.46983	
2.33976E-03	8.33416	
2.33979E-03	8.10352	
2.33985E-03	7.75806	
2.33990E-03	7.4296	
2.33994E-03	7.20281	
2.33995E-03	7.12045	
2.34001E-03	6.83463	
2.34006E-03	6.58837	
2.34011E-03	6.36177	
2.34016E-03	6.14767	
2.34019E-03	5.99916	
2.34021E-03	5.94718	
2.34025E-03	5.76326	
2.34030E-03	5.58978	
2.34032E-03	5.52434	
2.34035E-03	5.43039	
2.34040E-03	5.28317	
2.34045E-03	5.14468	
2.34046E-03	5.13601	
2.34050E-03	5.02154	
2.34055E-03	4.91112	
2.34059E-03	4.81584	
2.34064E-03	4.72575	
2.34065E-03	4.70384	
2.34068E-03	4.6453	
2.34072E-03	4.57105	
2.34077E-03	4.50108	
2.34081E-03	4.43508	
2.34083E-03	4.41116	
2.34085E-03	4.37625	
2.34090E-03	4.32305	
2.34094E-03	4.27314	
2.34098E-03	4.22631	
2.34102E-03	4.18241	
2.34106E-03	4.14591	
2.34107E-03	4.14179	
2.34111E-03	4.10787	
2.34115E-03	4.07645	
2.34120E-03	4.04743	
2.34124E-03	4.02074	
2.34128E-03	3.9963	
2.34130E-03	3.98762	
2.34133E-03	3.97608	
2.34136E-03	3.96199	
2.34140E-03	3.94941	
2.34144E-03	3.9363	
2.34148E-03	3.92643	
2.34153E-03	3.91656	
2.34154E-03	3.91528	
2.34158E-03	3.91245	
2.34163E-03	3.91194	
2.34168E-03	3.91451	
2.34173E-03	3.92027	
2.34177E-03	3.92938	
2.34182E-03	3.94199	
2.34186E-03	3.95419	
2.34187E-03	3.95913	
2.34192E-03	3.98275	
2.34197E-03	4.0104	
2.34202E-03	4.04226	
2.34206E-03	4.07854	
2.34207E-03	4.08437	
2.34211E-03	4.12258	
2.34216E-03	4.17196	
2.34221E-03	4.22633	
2.34226E-03	4.28591	
2.34228E-03	4.32066	
2.34231E-03	4.35293	
2.34236E-03	4.42788	
2.34240E-03	4.50845	
2.34245E-03	4.59476	
2.34248E-03	4.64949	
2.34250E-03	4.68904	
2.34255E-03	4.7924	
2.34262E-03	4.95831	
2.34268E-03	5.09941	
2.34274E-03	5.25491	
2.34282E-03	5.50243	
2.34291E-03	5.77443	
2.34297E-03	5.96486	
2.34300E-03	6.06305	
2.34311E-03	6.47272	
2.34312E-03	6.49247	
2.34326E-03	7.01279	
2.34341E-03	7.60477	
2.34349E-03	7.89159	
2.34352E-03	7.99818	
2.34364E-03	8.43237	
2.34374E-03	8.75139	
2.34382E-03	9.0044	
2.34392E-03	9.23993	
2.34401E-03	9.43785	
2.34402E-03	9.4532	
2.34410E-03	9.57202	
2.34418E-03	9.66206	
2.34424E-03	9.70193	
2.34432E-03	9.71464	
2.34440E-03	9.69245	
2.34442E-03	9.67407	
2.34446E-03	9.64388	
2.34455E-03	9.53482	
2.34463E-03	9.39429	
2.34467E-03	9.32239	
2.34471E-03	9.2336	
2.34478E-03	9.04572	
2.34479E-03	9.01517	
2.34491E-03	8.66847	
2.34495E-03	8.54314	
2.34500E-03	8.36346	
2.34511E-03	7.98457	
2.34516E-03	7.7882	
2.34531E-03	7.24924	
2.34538E-03	6.97333	
2.34545E-03	6.70599	
2.34549E-03	6.58379	
2.34558E-03	6.23168	
2.34565E-03	6.00664	
2.34571E-03	5.7904	
2.34578E-03	5.58356	
2.34584E-03	5.3867	
2.34591E-03	5.20006	
2.34597E-03	5.02389	
2.34604E-03	4.86479	
2.34607E-03	4.77528	
2.34608E-03	4.75227	
2.34613E-03	4.64715	
2.34618E-03	4.54723	
2.34622E-03	4.45239	
2.34627E-03	4.36248	
2.34632E-03	4.27737	
2.34636E-03	4.1969	
2.34637E-03	4.18422	
2.34641E-03	4.12375	
2.34646E-03	4.05543	
2.34651E-03	3.98799	
2.34656E-03	3.92332	
2.34661E-03	3.86292	
2.34666E-03	3.80655	
2.34667E-03	3.79403	
2.34671E-03	3.75694	
2.34676E-03	3.71186	
2.34681E-03	3.67015	
2.34686E-03	3.63166	
2.34691E-03	3.5962	
2.34696E-03	3.56361	
2.34701E-03	3.53377	
2.34706E-03	3.50996	
2.34711E-03	3.48884	
2.34716E-03	3.47019	
2.34718E-03	3.46452	
2.34723E-03	3.44911	
2.34725E-03	3.44213	
2.34728E-03	3.43796	
2.34733E-03	3.43139	
2.34738E-03	3.42732	
2.34743E-03	3.42581	
2.34748E-03	3.427	
2.34750E-03	3.42847	
2.34753E-03	3.4345	
2.34757E-03	3.44341	
2.34761E-03	3.45513	
2.34765E-03	3.46901	
2.34768E-03	3.48196	
2.34769E-03	3.48601	
2.34773E-03	3.50872	
2.34776E-03	3.52899	
2.34777E-03	3.53501	
2.34781E-03	3.56791	
2.34785E-03	3.60381	
2.34789E-03	3.64295	
2.34790E-03	3.65572	
2.34793E-03	3.69068	
2.34797E-03	3.74433	
2.34801E-03	3.80193	
2.34802E-03	3.82049	
2.34805E-03	3.86887	
2.34809E-03	3.94253	
2.34811E-03	3.9661	
2.34813E-03	4.026	
2.34817E-03	4.11676	
2.34819E-03	4.14563	
2.34821E-03	4.21212	
2.34825E-03	4.3081	
2.34827E-03	4.36423	
2.34828E-03	4.41252	
2.34832E-03	4.52659	
2.34835E-03	4.62716	
2.34841E-03	4.85067	
2.34843E-03	4.92076	
2.34846E-03	5.07721	
2.34850E-03	5.23848	
2.34851E-03	5.32807	
2.34857E-03	5.60183	
2.34862E-03	5.9144	
2.34864E-03	6.02017	
2.34867E-03	6.25391	
2.34871E-03	6.49259	
2.34873E-03	6.6243	
2.34876E-03	6.89038	
2.34878E-03	7.02482	
2.34882E-03	7.32639	
2.34885E-03	7.62068	
2.34887E-03	7.79832	
2.34892E-03	8.28127	
2.34898E-03	8.85983	
2.34899E-03	8.93974	
2.34903E-03	9.45311	
2.34904E-03	9.57623	
2.34909E-03	10.0883	
2.34910E-03	10.2597	
2.34914E-03	10.7656	
2.34916E-03	10.9917	
2.34921E-03	11.7693	
2.34924E-03	12.1776	
2.34930E-03	12.9526	
2.34933E-03	13.4657	
2.34938E-03	14.2258	
2.34941E-03	14.8538	
