E(MeV)	Sm-154
4.54825E-03	137.055
4.54833E-03	136.637
4.54839E-03	132.094
4.54843E-03	130.049
4.54855E-03	125.249
4.54859E-03	122.151
4.54869E-03	119.338
4.54891E-03	115.134
4.54893E-03	114.505
4.54908E-03	110.122
4.54919E-03	108.874
4.54923E-03	106.064
4.54933E-03	103.264
4.54937E-03	101.069
4.54943E-03	98.21
4.54950E-03	96.5293
4.54953E-03	93.6388
4.54962E-03	92.3987
4.54963E-03	88.8307
4.54973E-03	88.5846
4.54974E-03	85.1524
4.54983E-03	83.9306
4.54986E-03	81.7442
4.54993E-03	79.5654
4.54997E-03	78.3889
4.55000E-03	75.6532
4.55007E-03	75.2999
4.55010E-03	72.4815
4.55017E-03	72.1302
4.55022E-03	69.8964
4.55027E-03	68.9418
4.55032E-03	67.5214
4.55042E-03	65.2553
4.55052E-03	64.6902
4.55062E-03	63.2006
4.55072E-03	60.9724
4.55077E-03	58.7868
4.55087E-03	57.6974
4.55092E-03	56.7263
4.55103E-03	54.7898
4.55112E-03	53.0586
4.55117E-03	52.1951
4.55133E-03	51.4039
4.55153E-03	50.6147
4.55166E-03	49.8998
4.55180E-03	48.4736
4.55183E-03	47.7623
4.55191E-03	46.9549
4.55200E-03	45.3447
4.55202E-03	44.8815
4.55208E-03	43.8854
4.55215E-03	42.4893
4.55217E-03	42.3821
4.55226E-03	41.2518
4.55227E-03	40.1947
4.55235E-03	40.049
4.55240E-03	38.9694
4.55241E-03	38.2652
4.55248E-03	37.9327
4.55252E-03	36.8638
4.55254E-03	36.5512
4.55260E-03	35.7897
4.55264E-03	34.7552
4.55266E-03	34.5294
4.55273E-03	33.8318
4.55275E-03	32.9409
4.55279E-03	32.5657
4.55285E-03	32.1203
4.55286E-03	31.3515
4.55291E-03	30.872
4.55296E-03	30.2849
4.55297E-03	29.4482
4.55303E-03	29.396
4.55307E-03	28.7056
4.55308E-03	28.0993
4.55314E-03	27.9851
4.55317E-03	27.3341
4.55320E-03	26.928
4.55326E-03	26.711
4.55328E-03	26.1333
4.55332E-03	25.845
4.55337E-03	25.3383
4.55339E-03	24.7694
4.55342E-03	24.5801
4.55347E-03	24.1953
4.55352E-03	23.6465
4.55353E-03	23.4822
4.55357E-03	23.1448
4.55362E-03	22.6636
4.55365E-03	22.5195
4.55367E-03	22.2243
4.55372E-03	21.8033
4.55377E-03	21.5091
4.55380E-03	21.2145
4.55384E-03	20.6999
4.55392E-03	20.6266
4.55396E-03	20.237
4.55399E-03	19.848
4.55407E-03	19.7912
4.55412E-03	19.3944
4.55418E-03	18.9982
4.55424E-03	18.8852
4.55427E-03	18.6377
4.55430E-03	18.2917
4.55437E-03	18.1437
4.55443E-03	17.8615
4.55452E-03	17.5363
4.55462E-03	17.2765
4.55466E-03	17.2192
4.55471E-03	16.9333
4.55480E-03	16.5525
4.55490E-03	16.5145
4.55499E-03	16.2056
4.55508E-03	15.8629
4.55519E-03	15.8287
4.55521E-03	15.5478
4.55531E-03	15.2362
4.55543E-03	14.9873
4.55552E-03	14.832
4.55554E-03	14.7119
4.55566E-03	14.4421
4.55582E-03	14.2625
4.55583E-03	14.0833
4.55597E-03	13.9043
4.55613E-03	13.7257
4.55621E-03	13.5772
4.55628E-03	13.5449
4.55646E-03	13.3513
4.55664E-03	13.1823
4.55667E-03	13.0379
4.55687E-03	12.9339
4.55707E-03	12.8889
4.55708E-03	12.7275
4.55727E-03	12.5666
4.55748E-03	12.4464
4.55768E-03	12.4443
4.55773E-03	12.3105
4.55788E-03	12.1747
4.55811E-03	12.0396
4.55836E-03	12.0001
4.55861E-03	11.8756
4.55886E-03	11.7445
4.55911E-03	11.614
4.55929E-03	11.4897
4.55936E-03	11.4833
4.55961E-03	11.3306
4.55986E-03	11.179
4.56014E-03	11.066
4.56023E-03	11.059
4.56045E-03	10.9358
4.56076E-03	10.8052
4.56107E-03	10.658
4.56138E-03	10.6573
4.56148E-03	10.5346
4.56170E-03	10.4128
4.56201E-03	10.292
4.56248E-03	10.1963
4.56272E-03	10.1678
4.56291E-03	10.0268
4.56335E-03	9.88741
4.56378E-03	9.77738
4.56422E-03	9.74562
4.56450E-03	9.62017
4.56466E-03	9.49641
4.56509E-03	9.46598
4.56553E-03	9.36264
4.56597E-03	9.26087
4.56628E-03	9.16073
4.56653E-03	9.12798
4.56709E-03	9.05313
4.56765E-03	8.94314
4.56821E-03	8.83587
4.56871E-03	8.73194
4.56877E-03	8.66528
4.56934E-03	8.63656
4.57018E-03	8.55392
4.57083E-03	8.47519
4.57121E-03	8.42526
4.57158E-03	8.37768
4.57233E-03	8.33274
4.57308E-03	8.29566
4.57383E-03	8.29184
4.57420E-03	8.26225
4.57458E-03	8.23647
4.57570E-03	8.21498
4.57645E-03	8.20538
4.57751E-03	8.20475
4.57769E-03	8.20872
4.57857E-03	8.21881
4.57963E-03	8.21946
4.58069E-03	8.25357
4.58175E-03	8.29675
4.58334E-03	8.29872
4.58381E-03	8.35952
4.58493E-03	8.4147
4.58664E-03	8.42262
4.58818E-03	8.50798
4.58835E-03	8.59078
4.59005E-03	8.60222
4.59176E-03	8.72389
4.59347E-03	8.84041
4.59538E-03	8.85574
4.59738E-03	9.01753
4.59761E-03	9.08588
4.59939E-03	9.20287
4.60207E-03	9.3873
4.60474E-03	9.41057
4.60712E-03	9.65394
4.60772E-03	9.75581
4.61069E-03	9.92787
4.61366E-03	10.1968
4.61664E-03	10.2304
4.62065E-03	10.5788
4.62199E-03	10.7237
4.62467E-03	10.9658
4.62913E-03	11.3424
4.63091E-03	11.389
4.63537E-03	11.8698
4.63983E-03	12.0686
4.64400E-03	12.3383
4.64757E-03	12.6176
4.65113E-03	13.0343
4.65470E-03	13.2199
4.65708E-03	13.8122
4.65827E-03	13.8807
4.66184E-03	14.6058
4.66541E-03	14.6828
4.66898E-03	15.3997
4.67136E-03	15.6531
4.67255E-03	16.2635
4.67611E-03	16.7251
4.67849E-03	17.2014
4.68087E-03	17.9057
4.68325E-03	18.217
4.68563E-03	19.2013
4.68801E-03	19.3141
4.69039E-03	20.4995
4.69277E-03	20.6244
4.69515E-03	21.7781
4.69752E-03	22.1819
4.69931E-03	23.1495
4.69990E-03	23.8746
4.70109E-03	24.6166
4.70288E-03	25.425
4.70466E-03	26.1875
4.70645E-03	27.452
4.70823E-03	27.8948
4.70942E-03	29.6403
4.71001E-03	29.7492
4.71180E-03	31.7272
4.71299E-03	32.0055
4.71358E-03	33.8285
4.71477E-03	34.5549
4.71596E-03	37.2065
4.71656E-03	37.2528
4.71715E-03	40.8809
4.71834E-03	41.6781
4.71942E-03	44.8368
4.72013E-03	46.1195
4.72087E-03	48.3004
4.72184E-03	51.4793
4.72250E-03	51.9417
4.72280E-03	57.2749
4.72377E-03	57.7681
4.72473E-03	62.4134
4.72533E-03	65.0898
4.72570E-03	67.8116
4.72667E-03	74.7453
4.72778E-03	75.1749
4.72890E-03	82.9226
4.72942E-03	93.4103
4.72964E-03	94.0276
4.73038E-03	113.377
4.73098E-03	125.54
4.73113E-03	129.811
4.73187E-03	134.492
4.73247E-03	140.403
4.73262E-03	143.835
4.73351E-03	148.806
4.73395E-03	149.952
4.73440E-03	155.471
4.73499E-03	156.177
4.73544E-03	160.268
4.73559E-03	161.908
4.73618E-03	164.366
4.73676E-03	166.056
4.73678E-03	167.638
4.73737E-03	169.509
4.73792E-03	170.496
4.73809E-03	170.611
4.73880E-03	171.504
4.73908E-03	171.926
4.73928E-03	172.37
4.73975E-03	172.413
4.73995E-03	172.331
4.74023E-03	172.15
4.74070E-03	170.937
4.74082E-03	168.877
4.74118E-03	166.014
4.74174E-03	161.87
4.74186E-03	161.727
4.74230E-03	155.904
4.74267E-03	155.396
4.74304E-03	148.023
4.74320E-03	147.541
4.74341E-03	139.15
4.74378E-03	134.68
4.74415E-03	128.589
4.74436E-03	112.026
4.74455E-03	103.851
4.74487E-03	95.7924
4.74496E-03	89.3874
4.74528E-03	86.3666
4.74536E-03	83.2304
4.74558E-03	78.7848
4.74576E-03	77.5596
4.74585E-03	74.5587
4.74607E-03	71.4483
4.74616E-03	70.1499
4.74625E-03	66.8853
4.74641E-03	65.781
4.74653E-03	63.796
4.74665E-03	60.823
4.74677E-03	60.0009
4.74689E-03	58.0318
4.74690E-03	55.7614
4.74699E-03	55.367
4.74708E-03	52.8872
4.74716E-03	51.8984
4.74724E-03	50.5482
4.74725E-03	48.7329
4.74731E-03	48.3899
4.74739E-03	46.7938
4.74748E-03	45.2279
4.74755E-03	44.9374
4.74758E-03	43.2291
4.74763E-03	42.3914
4.74771E-03	41.6178
4.74774E-03	40.1021
4.74782E-03	39.8541
4.74783E-03	38.7145
4.74789E-03	37.5977
4.74796E-03	37.3926
4.74802E-03	36.1879
4.74808E-03	35.5978
4.74811E-03	35.0575
4.74815E-03	33.9994
4.74822E-03	33.8259
4.74829E-03	33.2721
4.74837E-03	32.4939
4.74841E-03	32.2644
4.74844E-03	31.7758
4.74850E-03	31.0902
4.74855E-03	30.8879
4.74863E-03	30.4673
4.74863E-03	29.8772
4.74870E-03	29.2966
4.74876E-03	29.1252
4.74882E-03	28.7779
4.74887E-03	28.29
4.74890E-03	27.8098
4.74897E-03	27.6679
4.74904E-03	27.3802
4.74909E-03	26.976
4.74910E-03	26.5776
4.74918E-03	26.4599
4.74925E-03	26.2205
4.74931E-03	25.8835
4.74933E-03	25.5513
4.74939E-03	25.453
4.74946E-03	25.2095
4.74951E-03	24.8432
4.74952E-03	24.6076
4.74959E-03	24.5009
4.74966E-03	24.198
4.74974E-03	23.8997
4.74974E-03	23.6054
4.74981E-03	23.572
4.74989E-03	23.3568
4.74994E-03	23.1169
4.74996E-03	22.8797
4.75003E-03	22.7444
4.75011E-03	22.6617
4.75016E-03	22.3728
4.75018E-03	22.0881
4.75026E-03	21.8645
4.75035E-03	21.8172
4.75038E-03	21.5892
4.75044E-03	21.3292
4.75053E-03	21.0549
4.75060E-03	20.831
4.75061E-03	20.6093
4.75068E-03	20.3894
4.75076E-03	20.3167
4.75076E-03	20.1338
4.75084E-03	19.8921
4.75090E-03	19.7123
4.75091E-03	19.6625
4.75099E-03	19.465
4.75105E-03	19.2444
4.75107E-03	19.001
4.75115E-03	18.9768
4.75121E-03	18.798
4.75123E-03	18.6007
4.75131E-03	18.4045
4.75136E-03	18.385
4.75138E-03	18.2373
4.75147E-03	18.0739
4.75152E-03	17.9114
4.75157E-03	17.8952
4.75166E-03	17.7461
4.75167E-03	17.5575
4.75175E-03	17.3698
4.75180E-03	17.3564
4.75185E-03	17.2117
4.75194E-03	17.0565
4.75203E-03	16.913
4.75207E-03	16.9039
4.75212E-03	16.7773
4.75221E-03	16.6512
4.75230E-03	16.4986
4.75234E-03	16.3735
4.75238E-03	16.3285
4.75244E-03	16.1791
4.75247E-03	16.075
4.75256E-03	16.0376
4.75265E-03	15.9137
4.75268E-03	15.7902
4.75274E-03	15.6671
4.75280E-03	15.5811
4.75283E-03	15.5513
4.75292E-03	15.4322
4.75301E-03	15.2938
4.75304E-03	15.1853
4.75310E-03	15.161
4.75316E-03	15.0477
4.75319E-03	14.9347
4.75328E-03	14.822
4.75337E-03	14.7979
4.75340E-03	14.7242
4.75346E-03	14.6307
4.75351E-03	14.5241
4.75354E-03	14.4775
4.75363E-03	14.4165
4.75372E-03	14.3168
4.75375E-03	14.2174
4.75381E-03	14.1206
4.75387E-03	14.1188
4.75390E-03	14.039
4.75399E-03	13.9794
4.75408E-03	13.92
4.75411E-03	13.8804
4.75417E-03	13.8185
4.75423E-03	13.7737
4.75426E-03	13.729
4.75434E-03	13.6919
4.75435E-03	13.686
4.75445E-03	13.6594
4.75447E-03	13.633
4.75456E-03	13.6069
4.75464E-03	13.5897
4.75466E-03	13.5727
4.75477E-03	13.5559
4.75482E-03	13.5436
4.75493E-03	13.5316
4.75506E-03	13.5209
4.75509E-03	13.514
4.75529E-03	13.5074
4.75557E-03	13.501
4.75566E-03	13.4951
4.75589E-03	13.4909
4.75591E-03	13.487
4.75607E-03	13.4835
4.75612E-03	13.4803
4.75619E-03	13.4777
4.75628E-03	13.4757
4.75636E-03	13.4747
4.75646E-03	13.474
4.75652E-03	13.4737
4.75660E-03	13.4738
4.75664E-03	13.4744
4.75676E-03	13.4755
4.75677E-03	13.4771
4.75691E-03	13.4793
4.75692E-03	13.4812
4.75700E-03	13.4827
4.75706E-03	13.4882
4.75715E-03	13.4946
4.75720E-03	13.5017
4.75731E-03	13.5102
4.75736E-03	13.5197
4.75748E-03	13.5305
4.75751E-03	13.5426
4.75765E-03	13.5561
4.75768E-03	13.5712
4.75782E-03	13.588
4.75784E-03	13.6066
4.75799E-03	13.6272
4.75800E-03	13.6499
4.75817E-03	13.675
4.75818E-03	13.7025
4.75836E-03	13.7327
4.75840E-03	13.7657
4.75859E-03	13.8017
4.75894E-03	13.8409
4.75918E-03	13.8836
4.75931E-03	13.9298
4.75935E-03	13.9632
4.75953E-03	13.9815
4.75955E-03	14.0404
4.75965E-03	14.1035
4.75972E-03	14.1852
4.75977E-03	14.2484
4.75989E-03	14.35
4.75990E-03	14.4604
4.76001E-03	14.5798
4.76008E-03	14.7087
4.76013E-03	14.8475
4.76025E-03	14.9964
4.76026E-03	15.1556
4.76037E-03	15.3255
4.76044E-03	15.4181
4.76049E-03	15.5101
4.76060E-03	15.7628
4.76062E-03	16.0608
4.76072E-03	16.3789
4.76079E-03	16.7164
4.76084E-03	17.072
4.76096E-03	17.5003
4.76097E-03	18.0651
4.76108E-03	18.4887
4.76115E-03	19.006
4.76120E-03	20.3244
4.76132E-03	21.0208
4.76133E-03	21.5357
4.76144E-03	21.9353
4.76151E-03	22.2703
4.76157E-03	22.3196
4.76169E-03	22.583
4.76170E-03	22.7663
4.76184E-03	22.9481
4.76186E-03	23.0061
4.76196E-03	23.0538
4.76203E-03	23.0789
4.76207E-03	23.0303
4.76225E-03	22.9106
4.76226E-03	22.7242
4.76242E-03	22.7125
4.76248E-03	22.5222
4.76260E-03	22.2357
4.76271E-03	21.8385
4.76277E-03	21.4293
4.76293E-03	20.9033
4.76295E-03	20.4299
4.76312E-03	20.1898
4.76319E-03	18.0564
4.76331E-03	17.4611
4.76342E-03	16.9495
4.76350E-03	16.5727
4.76366E-03	16.2135
4.76370E-03	16.201
4.76389E-03	15.8813
4.76390E-03	15.5692
4.76409E-03	15.2776
4.76426E-03	15.0552
4.76428E-03	14.8465
4.76449E-03	14.6512
4.76461E-03	14.5343
4.76473E-03	14.5143
4.76491E-03	14.3897
4.76497E-03	14.2721
4.76521E-03	14.1615
4.76536E-03	14.0575
4.76545E-03	13.9599
4.76568E-03	13.8983
4.76580E-03	13.8134
4.76592E-03	13.7339
4.76616E-03	13.6595
4.76625E-03	13.59
4.76641E-03	13.5252
4.76668E-03	13.4647
4.76669E-03	13.4083
4.76695E-03	13.3559
4.76699E-03	13.307
4.76721E-03	13.2727
4.76748E-03	13.2618
4.76759E-03	13.2423
4.76775E-03	13.2148
4.76815E-03	13.1889
4.76818E-03	13.1646
4.76842E-03	13.1417
4.76878E-03	13.1202
4.76913E-03	13.1
4.76937E-03	13.081
4.76949E-03	13.066
4.76985E-03	13.0491
4.77008E-03	13.0331
4.77020E-03	13.0181
4.77056E-03	13.004
4.77080E-03	12.9908
4.77092E-03	12.9783
4.77127E-03	12.9665
4.77172E-03	12.9555
4.77217E-03	12.945
4.77223E-03	12.9351
4.77261E-03	12.9258
4.77306E-03	12.917
4.77318E-03	12.9086
4.77350E-03	12.9006
4.77395E-03	12.8931
4.77427E-03	12.8825
4.77440E-03	12.8725
4.77484E-03	12.8633
4.77536E-03	12.8546
4.77588E-03	12.8464
4.77609E-03	12.8386
4.77640E-03	12.8313
4.77692E-03	12.8243
4.77755E-03	12.8175
4.77770E-03	12.8132
4.77849E-03	12.8048
4.77901E-03	12.7981
4.77967E-03	12.7917
4.78034E-03	12.7823
4.78049E-03	12.7732
4.78101E-03	12.765
4.78168E-03	12.7646
4.78198E-03	12.7579
4.78235E-03	12.7493
4.78336E-03	12.7409
4.78421E-03	12.7327
4.78436E-03	12.7206
4.78525E-03	12.7088
4.78607E-03	12.6971
4.78614E-03	12.6856
4.78703E-03	12.6704
4.78793E-03	12.6556
4.78830E-03	12.6412
4.78882E-03	12.6198
4.78971E-03	12.5986
4.79053E-03	12.5775
4.79105E-03	12.5565
4.79209E-03	12.5357
4.79328E-03	12.5079
4.79387E-03	12.4803
4.79447E-03	12.4528
4.79566E-03	12.4107
4.79685E-03	12.3683
4.79744E-03	12.3486
4.79804E-03	12.3297
4.79923E-03	12.2827
4.80042E-03	12.2357
4.80101E-03	12.1889
4.80220E-03	12.1421
4.80399E-03	12.072
4.80577E-03	11.9957
4.80755E-03	11.974
4.80934E-03	11.9245
4.81053E-03	11.8564
4.81120E-03	11.7656
4.81320E-03	11.6749
4.81521E-03	11.595
4.81558E-03	11.5683
4.81722E-03	11.5196
4.81923E-03	11.4221
4.82123E-03	11.3246
4.82361E-03	11.2273
4.82599E-03	11.1786
4.82837E-03	11.0935
4.83075E-03	11.0085
4.83313E-03	10.9448
4.83551E-03	10.8811
4.83789E-03	10.8175
4.84027E-03	10.754
4.84264E-03	10.6935
4.84507E-03	10.69
4.84750E-03	10.6398
4.84993E-03	10.5897
4.85236E-03	10.5397
4.85470E-03	10.4897
4.85705E-03	10.447
4.85940E-03	10.4149
4.86175E-03	10.3882
4.86410E-03	10.3438
4.86586E-03	10.2995
4.86762E-03	10.2552
4.86938E-03	10.211
4.87115E-03	10.1669
4.87291E-03	10.1359
4.87467E-03	10.1192
4.87584E-03	10.0743
4.87643E-03	10.0294
4.87819E-03	9.98465
4.87937E-03	9.94
4.88054E-03	9.92903
4.88213E-03	9.8876
4.88318E-03	9.83277
4.88406E-03	9.79177
4.88424E-03	9.75089
4.88530E-03	9.74922
4.88635E-03	9.69507
4.88741E-03	9.65062
4.88759E-03	9.6063
4.88847E-03	9.56214
4.88941E-03	9.52757
4.88994E-03	9.5158
4.89023E-03	9.46107
4.89105E-03	9.40657
4.89182E-03	9.35233
4.89187E-03	9.34848
4.89270E-03	9.29603
4.89352E-03	9.24855
4.89369E-03	9.20126
4.89434E-03	9.1542
4.89516E-03	9.1308
4.89557E-03	9.10126
4.89587E-03	9.04247
4.89675E-03	8.984
4.89745E-03	8.92591
4.89763E-03	8.89707
4.89822E-03	8.8683
4.89880E-03	8.81109
4.89921E-03	8.75423
4.89939E-03	8.69777
4.89998E-03	8.68377
4.90039E-03	8.63226
4.90051E-03	8.5641
4.90121E-03	8.49653
4.90156E-03	8.46309
4.90191E-03	8.42194
4.90238E-03	8.35057
4.90274E-03	8.28994
4.90285E-03	8.2299
4.90332E-03	8.22001
4.90362E-03	8.16031
4.90379E-03	8.08943
4.90423E-03	8.0311
4.90450E-03	8.01716
4.90463E-03	7.93456
4.90503E-03	7.8734
4.90538E-03	7.81302
4.90543E-03	7.78661
4.90583E-03	7.73871
4.90622E-03	7.66022
4.90626E-03	7.60239
4.90662E-03	7.55322
4.90702E-03	7.54419
4.90713E-03	7.47782
4.90739E-03	7.41297
4.90772E-03	7.34999
4.90797E-03	7.30926
4.90804E-03	7.29739
4.90837E-03	7.26607
4.90870E-03	7.2227
4.90882E-03	7.1809
4.90903E-03	7.14484
4.90936E-03	7.11422
4.90969E-03	7.08512
4.90997E-03	7.05775
4.91032E-03	7.03233
4.91042E-03	7.00913
4.91056E-03	6.98845
4.91079E-03	6.97061
4.91083E-03	6.95598
4.91103E-03	6.95502
4.91112E-03	6.95816
4.91126E-03	6.96593
4.91136E-03	6.97515
4.91150E-03	6.99839
4.91157E-03	7.02512
4.91171E-03	7.05565
4.91173E-03	7.06721
4.91185E-03	7.09696
4.91197E-03	7.1461
4.91198E-03	7.21025
4.91210E-03	7.27967
4.91220E-03	7.29219
4.91221E-03	7.3667
4.91230E-03	7.4623
4.91239E-03	7.49641
4.91244E-03	7.5765
4.91250E-03	7.70381
4.91257E-03	7.77134
4.91264E-03	7.84829
4.91267E-03	8.01054
4.91270E-03	8.03199
4.91279E-03	8.19843
4.91285E-03	8.34828
4.91288E-03	8.4037
4.91293E-03	8.63561
4.91300E-03	8.72674
4.91307E-03	8.89405
4.91309E-03	9.1736
4.91313E-03	9.49378
4.91320E-03	9.7022
4.91325E-03	9.83905
4.91327E-03	10.2182
4.91331E-03	10.317
4.91336E-03	10.6924
4.91341E-03	10.9716
4.91347E-03	11.2115
4.91347E-03	11.5852
4.91353E-03	11.7846
4.91359E-03	12.2665
4.91365E-03	12.413
4.91365E-03	13.0196
4.91371E-03	13.1002
4.91377E-03	13.8499
4.91382E-03	14.6702
4.91383E-03	14.764
4.91388E-03	15.5601
4.91394E-03	15.7652
4.91399E-03	16.5228
4.91400E-03	16.857
4.91405E-03	17.5615
4.91412E-03	18.0463
4.91417E-03	18.9807
4.91418E-03	19.3316
4.91422E-03	20.437
4.91427E-03	20.7215
4.91433E-03	22.0123
4.91435E-03	22.1146
4.91438E-03	23.7218
4.91445E-03	24.0518
4.91448E-03	25.5585
4.91451E-03	26.1525
4.91455E-03	27.5254
4.91461E-03	28.4193
4.91462E-03	29.6243
4.91466E-03	30.8614
4.91471E-03	33.0164
4.91475E-03	33.4606
4.91477E-03	36.236
4.91483E-03	36.846
4.91487E-03	39.1814
4.91489E-03	40.9917
4.91494E-03	42.3901
4.91499E-03	45.8679
4.91501E-03	46.585
4.91508E-03	51.4061
4.91510E-03	53.9795
4.91515E-03	57.2542
4.91522E-03	63.3482
4.91529E-03	66.1382
4.91534E-03	73.1157
4.91536E-03	80.5263
4.91543E-03	89.3324
4.91545E-03	91.8473
4.91550E-03	96.0246
4.91557E-03	100.508
4.91557E-03	102.214
4.91565E-03	106.792
4.91568E-03	107.002
4.91572E-03	110.635
4.91578E-03	111.713
4.91579E-03	113.944
4.91585E-03	115.341
4.91587E-03	116.645
4.91591E-03	118.203
4.91597E-03	118.722
4.91598E-03	119.833
4.91604E-03	119.988
4.91606E-03	120.659
4.91610E-03	120.74
4.91616E-03	120.822
4.91617E-03	120.798
4.91623E-03	120.549
4.91625E-03	120.257
4.91629E-03	119.557
4.91635E-03	119.027
4.91636E-03	117.891
4.91642E-03	116.967
4.91644E-03	115.516
4.91648E-03	114.893
4.91653E-03	112.543
4.91655E-03	110.775
4.91661E-03	108.903
4.91663E-03	105.884
4.91667E-03	104.378
4.91672E-03	99.5113
4.91674E-03	98.9563
4.91680E-03	90.0743
4.91682E-03	85.7301
4.91687E-03	76.4431
4.91691E-03	69.2593
4.91694E-03	65.7281
4.91700E-03	63.5685
4.91701E-03	59.2062
4.91708E-03	58.0371
4.91710E-03	55.0649
4.91715E-03	53.1327
4.91719E-03	51.2807
4.91722E-03	48.8673
4.91730E-03	48.5715
4.91733E-03	46.6007
4.91739E-03	44.3942
4.91747E-03	42.3542
4.91756E-03	40.6081
4.91761E-03	40.3742
4.91764E-03	38.5455
4.91773E-03	37.2071
4.91775E-03	36.687
4.91785E-03	35.3168
4.91794E-03	34.1736
4.91798E-03	33.9896
4.91811E-03	32.7735
4.91818E-03	31.5843
4.91828E-03	31.4983
4.91849E-03	30.5065
4.91865E-03	29.4601
4.91884E-03	29.1571
4.91902E-03	28.4979
4.91916E-03	27.5833
4.91925E-03	27.1197
4.91930E-03	26.7216
4.91940E-03	25.9143
4.91946E-03	25.2644
4.91953E-03	24.6285
4.91958E-03	24.4208
4.91968E-03	24.0426
4.91974E-03	23.4877
4.91982E-03	23.1253
4.91987E-03	22.9606
4.91993E-03	22.4777
4.92000E-03	22.0049
4.92005E-03	21.5855
4.92014E-03	21.1749
4.92018E-03	21.0409
4.92027E-03	20.7983
4.92030E-03	20.4423
4.92039E-03	20.2097
4.92042E-03	20.1071
4.92054E-03	19.8056
4.92057E-03	19.5104
4.92068E-03	19.221
4.92071E-03	19.1735
4.92082E-03	18.9703
4.92086E-03	18.6918
4.92096E-03	18.4194
4.92100E-03	18.3432
4.92105E-03	18.1785
4.92118E-03	17.953
4.92124E-03	17.7319
4.92143E-03	17.701
4.92147E-03	17.5392
4.92171E-03	17.3541
4.92189E-03	17.1723
4.92208E-03	17.0204
4.92218E-03	16.8712
4.92222E-03	16.7244
4.92236E-03	16.5797
4.92237E-03	16.5389
4.92250E-03	16.454
4.92256E-03	16.2789
4.92264E-03	16.107
4.92274E-03	16.0426
4.92278E-03	15.9757
4.92288E-03	15.8572
4.92288E-03	15.7403
4.92297E-03	15.6247
4.92303E-03	15.5232
4.92306E-03	15.4654
4.92316E-03	15.3255
4.92317E-03	15.1875
4.92325E-03	15.1116
4.92331E-03	15.0617
4.92334E-03	14.9505
4.92344E-03	14.8404
4.92345E-03	14.6951
4.92356E-03	14.623
4.92361E-03	14.5837
4.92365E-03	14.4667
4.92375E-03	14.3508
4.92378E-03	14.2356
4.92384E-03	14.112
4.92390E-03	13.9894
4.92395E-03	13.8678
4.92402E-03	13.7872
4.92409E-03	13.7552
4.92412E-03	13.6601
4.92421E-03	13.5577
4.92423E-03	13.4481
4.92431E-03	13.3859
4.92432E-03	13.3483
4.92441E-03	13.2612
4.92450E-03	13.1745
4.92451E-03	13.0883
4.92460E-03	13.0699
4.92470E-03	13.015
4.92474E-03	12.9456
4.92486E-03	12.8665
4.92487E-03	12.778
4.92498E-03	12.7731
4.92501E-03	12.7049
4.92510E-03	12.6329
4.92523E-03	12.5613
4.92525E-03	12.5336
4.92540E-03	12.4983
4.92544E-03	12.4408
4.92555E-03	12.355
4.92565E-03	12.2759
4.92571E-03	12.2538
4.92586E-03	12.2088
4.92601E-03	12.1465
4.92607E-03	12.0845
4.92620E-03	12.0226
4.92639E-03	12.0152
4.92658E-03	11.9722
4.92674E-03	11.9234
4.92676E-03	11.8748
4.92695E-03	11.8107
4.92709E-03	11.7817
4.92714E-03	11.7543
4.92733E-03	11.7043
4.92745E-03	11.6543
4.92752E-03	11.6045
4.92775E-03	11.5638
4.92780E-03	11.5568
4.92799E-03	11.5181
4.92815E-03	11.4649
4.92822E-03	11.4213
4.92846E-03	11.3634
4.92850E-03	11.3472
4.92869E-03	11.3148
4.92893E-03	11.2699
4.92897E-03	11.2252
4.92916E-03	11.1805
4.92939E-03	11.143
4.92944E-03	11.1376
4.92968E-03	11.1042
4.92991E-03	11.0575
4.92996E-03	11.0109
4.93024E-03	10.9644
4.93052E-03	10.9179
4.93058E-03	10.8808
4.93080E-03	10.8735
4.93109E-03	10.8371
4.93123E-03	10.8007
4.93137E-03	10.7463
4.93165E-03	10.7354
4.93188E-03	10.7006
4.93201E-03	10.6571
4.93238E-03	10.6137
4.93254E-03	10.5703
4.93274E-03	10.527
4.93311E-03	10.4808
4.93319E-03	10.4718
4.93347E-03	10.4266
4.93383E-03	10.3815
4.93392E-03	10.3365
4.93420E-03	10.2914
4.93456E-03	10.2239
4.93480E-03	10.2104
4.93503E-03	10.1668
4.93550E-03	10.1123
4.93568E-03	10.0578
4.93597E-03	9.99974
4.93644E-03	9.95622
4.93656E-03	9.93447
4.93691E-03	9.89816
4.93738E-03	9.86188
4.93773E-03	9.8358
4.93785E-03	9.82699
4.93832E-03	9.80345
4.93891E-03	9.77931
4.93949E-03	9.75488
4.94008E-03	9.73862
4.94067E-03	9.72239
4.94126E-03	9.7062
4.94184E-03	9.69408
4.94243E-03	9.68199
4.94302E-03	9.66995
4.94378E-03	9.65795
4.94390E-03	9.64998
4.94454E-03	9.64205
4.94531E-03	9.63416
4.94566E-03	9.62631
4.94607E-03	9.62047
4.94683E-03	9.61467
4.94760E-03	9.60891
4.94830E-03	9.60321
4.94836E-03	9.59866
4.94912E-03	9.59416
4.95006E-03	9.58972
4.95100E-03	9.58536
4.95124E-03	9.58214
4.95194E-03	9.57899
4.95288E-03	9.5759
4.95382E-03	9.57289
