MeV	"I-127(N,EL)I-127-L0"
2.97658E-03	5.59388
2.97703E-03	5.6125
2.97732E-03	5.64763
2.97804E-03	5.78849
2.97848E-03	5.86703
2.97884E-03	5.89223
2.97915E-03	5.87308
2.97949E-03	5.808
2.97996E-03	5.66347
2.98063E-03	5.43425
2.98103E-03	5.32813
2.98141E-03	5.25401
2.98187E-03	5.19122
2.98269E-03	5.11853
2.98480E-03	4.95591
2.98579E-03	4.861
2.98659E-03	4.76669
2.98750E-03	4.62918
2.98826E-03	4.50058
2.98856E-03	4.47019
2.98864E-03	4.46838
2.98880E-03	4.47656
2.98897E-03	4.5091
2.98909E-03	4.55559
2.98922E-03	4.62673
2.98934E-03	4.72844
2.98946E-03	4.85765
2.98957E-03	5.01933
2.98969E-03	5.22247
2.98976E-03	5.3836
2.98984E-03	5.56704
2.98992E-03	5.77423
2.99002E-03	6.10273
2.99011E-03	6.41534
2.99020E-03	6.76436
2.99029E-03	7.15031
2.99037E-03	7.57318
2.99046E-03	8.03211
2.99059E-03	8.77454
2.99072E-03	9.58405
2.99087E-03	10.5676
2.99125E-03	13.2561
2.99143E-03	14.4263
2.99156E-03	15.2392
2.99170E-03	15.9695
2.99181E-03	16.4871
2.99193E-03	16.8851
2.99204E-03	17.1743
2.99215E-03	17.3329
2.99226E-03	17.3923
2.99238E-03	17.3255
2.99249E-03	17.1467
2.99261E-03	16.8606
2.99270E-03	16.5319
2.99282E-03	16.0903
2.99294E-03	15.5269
2.99312E-03	14.5714
2.99363E-03	11.6977
2.99382E-03	10.7142
2.99394E-03	10.1136
2.99407E-03	9.56383
2.99421E-03	9.01807
2.99432E-03	8.61889
2.99443E-03	8.26318
2.99455E-03	7.94876
2.99466E-03	7.67293
2.99479E-03	7.41014
2.99494E-03	7.14827
2.99508E-03	6.93179
2.99523E-03	6.75328
2.99543E-03	6.56274
2.99560E-03	6.42944
2.99583E-03	6.29226
2.99614E-03	6.15415
2.99659E-03	6.00512
2.99705E-03	5.89537
2.99766E-03	5.78277
2.99854E-03	5.65858
2.99970E-03	5.53449
3.00252E-03	5.30228
3.00418E-03	5.15944
3.00512E-03	5.05396
3.00595E-03	4.95359
3.00626E-03	4.93735
3.00652E-03	4.95167
3.00670E-03	4.98379
3.00688E-03	5.0402
3.00707E-03	5.13543
3.00722E-03	5.24261
3.00738E-03	5.37913
3.00752E-03	5.53245
3.00767E-03	5.71124
3.00784E-03	5.95579
3.00807E-03	6.32133
3.00850E-03	7.04856
3.00872E-03	7.39277
3.00892E-03	7.64155
3.00909E-03	7.80207
3.00925E-03	7.90572
3.00942E-03	7.95129
3.00946E-03	7.95321
3.00958E-03	7.93924
3.00975E-03	7.87393
3.00993E-03	7.74845
3.01016E-03	7.53079
3.01093E-03	6.64047
3.01121E-03	6.36396
3.01148E-03	6.15078
3.01174E-03	5.98375
3.01205E-03	5.83787
3.01236E-03	5.73388
3.01271E-03	5.6527
3.01311E-03	5.58478
3.01365E-03	5.52059
3.01448E-03	5.451
3.01598E-03	5.36592
3.01797E-03	5.28855
3.02144E-03	5.19456
3.02615E-03	5.10387
3.02880E-03	5.06496
3.03292E-03	4.98788
3.03806E-03	4.90934
3.04014E-03	4.89299
3.04273E-03	4.81196
3.04586E-03	4.72779
3.04880E-03	4.61702
3.04986E-03	4.55371
3.05071E-03	4.47098
3.05149E-03	4.38907
3.05183E-03	4.37304
3.05211E-03	4.3816
3.05232E-03	4.40684
3.05261E-03	4.47035
3.05279E-03	4.52802
3.05307E-03	4.64594
3.05379E-03	4.99261
3.05405E-03	5.08977
3.05428E-03	5.14222
3.05450E-03	5.15993
3.05471E-03	5.14749
3.05498E-03	5.09944
3.05538E-03	5.00674
3.05557E-03	4.97894
3.05566E-03	4.97431
3.05584E-03	4.99001
3.05596E-03	5.02273
3.05608E-03	5.0765
3.05619E-03	5.14717
3.05635E-03	5.28039
3.05650E-03	5.45636
3.05664E-03	5.64702
3.05681E-03	5.92726
3.05696E-03	6.20089
3.05722E-03	6.75003
3.05754E-03	7.41632
3.05773E-03	7.77017
3.05790E-03	8.04401
3.05806E-03	8.24058
3.05819E-03	8.35673
3.05832E-03	8.42638
3.05845E-03	8.44864
3.05859E-03	8.42215
3.05876E-03	8.32883
3.05891E-03	8.19455
3.05911E-03	7.95398
3.05926E-03	7.74071
3.05986E-03	6.82065
3.06006E-03	6.53426
3.06025E-03	6.30572
3.06043E-03	6.10761
3.06062E-03	5.93971
3.06081E-03	5.79987
3.06101E-03	5.67337
3.06132E-03	5.52958
3.06163E-03	5.4262
3.06207E-03	5.32456
3.06250E-03	5.25233
3.06341E-03	5.14707
3.06466E-03	5.05054
3.06565E-03	5.00043
3.06670E-03	4.98278
3.06715E-03	4.98301
3.06801E-03	4.96686
3.06879E-03	4.91414
3.07021E-03	4.79635
3.07247E-03	4.66552
3.07346E-03	4.59318
3.07451E-03	4.48484
3.07525E-03	4.40499
3.07553E-03	4.39463
3.07581E-03	4.41156
3.07600E-03	4.4451
3.07620E-03	4.50852
3.07640E-03	4.60432
3.07659E-03	4.72191
3.07678E-03	4.86856
3.07698E-03	5.06073
3.07726E-03	5.35912
3.07771E-03	5.85809
3.07795E-03	6.08657
3.07813E-03	6.22082
3.07832E-03	6.31825
3.07850E-03	6.36986
3.07862E-03	6.37857
3.07873E-03	6.37148
3.07894E-03	6.31828
3.07915E-03	6.22033
3.07941E-03	6.06288
3.08010E-03	5.5908
3.08038E-03	5.42781
3.08065E-03	5.29363
3.08093E-03	5.18749
3.08130E-03	5.08221
3.08167E-03	5.00855
3.08219E-03	4.93227
3.08290E-03	4.86025
3.08421E-03	4.76136
3.08790E-03	4.52553
3.08916E-03	4.42515
3.09030E-03	4.30904
3.09100E-03	4.21802
3.09219E-03	4.03254
3.09248E-03	4.00737
3.09254E-03	4.00655
3.09272E-03	4.0173
3.09290E-03	4.05549
3.09302E-03	4.1021
3.09314E-03	4.17057
3.09325E-03	4.26582
3.09337E-03	4.39326
3.09345E-03	4.49895
3.09353E-03	4.6233
3.09364E-03	4.83016
3.09371E-03	4.9923
3.09379E-03	5.17539
3.09386E-03	5.38073
3.09393E-03	5.60944
3.09401E-03	5.86253
3.09408E-03	6.14078
3.09418E-03	6.53935
3.09426E-03	6.94502
3.09435E-03	7.38754
3.09444E-03	7.86623
3.09452E-03	8.37928
3.09465E-03	9.1878
3.09479E-03	10.1342
3.09504E-03	11.9061
3.09528E-03	13.6771
3.09542E-03	14.6533
3.09555E-03	15.4765
3.09569E-03	16.1991
3.09580E-03	16.7358
3.09592E-03	17.1583
3.09602E-03	17.4301
3.09611E-03	17.6004
3.09623E-03	17.6969
3.09633E-03	17.6701
3.09644E-03	17.5485
3.09656E-03	17.2703
3.09666E-03	16.9638
3.09676E-03	16.5874
3.09689E-03	16.0171
3.09701E-03	15.3675
3.09720E-03	14.2922
3.09755E-03	12.2187
3.09771E-03	11.3141
3.09784E-03	10.6327
3.09796E-03	9.99848
3.09809E-03	9.41717
3.09823E-03	8.83003
3.09835E-03	8.39532
3.09847E-03	8.00905
3.09859E-03	7.66876
3.09871E-03	7.37138
3.09882E-03	7.11315
3.09894E-03	6.89011
3.09910E-03	6.6405
3.09926E-03	6.43701
3.09942E-03	6.2712
3.09958E-03	6.1356
3.09981E-03	5.97546
3.10005E-03	5.85296
3.10037E-03	5.72852
3.10084E-03	5.59239
3.10132E-03	5.49115
3.10195E-03	5.38742
3.10276E-03	5.28668
3.10410E-03	5.16428
3.10544E-03	5.07504
3.10784E-03	4.95665
3.11022E-03	4.87185
3.11095E-03	4.86119
3.11250E-03	4.87778
3.11323E-03	4.86138
3.11435E-03	4.78157
3.11542E-03	4.71306
3.11768E-03	4.63236
3.12079E-03	4.52585
3.12373E-03	4.41205
3.12562E-03	4.3703
3.12631E-03	4.32501
3.12713E-03	4.2344
3.12909E-03	3.98239
3.12968E-03	3.89436
3.13104E-03	3.65301
3.13132E-03	3.62517
3.13138E-03	3.62361
3.13154E-03	3.63128
3.13171E-03	3.66439
3.13182E-03	3.70596
3.13193E-03	3.7677
3.13202E-03	3.83182
3.13210E-03	3.91292
3.13219E-03	4.01356
3.13227E-03	4.13644
3.13236E-03	4.28446
3.13244E-03	4.46058
3.13253E-03	4.66787
3.13261E-03	4.90936
3.13268E-03	5.13654
3.13275E-03	5.39064
3.13282E-03	5.67325
3.13289E-03	5.98567
3.13296E-03	6.32921
3.13303E-03	6.70475
3.13310E-03	7.11311
3.13320E-03	7.7221
3.13328E-03	8.25025
3.13338E-03	9.01396
3.13348E-03	9.84295
3.13358E-03	10.7322
3.13372E-03	12.0105
3.13391E-03	13.9169
3.13423E-03	17.2523
3.13439E-03	18.7882
3.13451E-03	19.7998
3.13465E-03	20.8678
3.13477E-03	21.6899
3.13487E-03	22.2353
3.13498E-03	22.6549
3.13510E-03	22.9524
3.13522E-03	23.0636
3.13532E-03	23.0112
3.13543E-03	22.8058
3.13552E-03	22.5242
3.13562E-03	22.0673
3.13573E-03	21.4688
3.13585E-03	20.7599
3.13598E-03	19.7678
3.13619E-03	18.1063
3.13661E-03	14.5107
3.13677E-03	13.2095
3.13690E-03	12.2804
3.13704E-03	11.3148
3.13714E-03	10.6542
3.13725E-03	10.0497
3.13735E-03	9.5012
3.13747E-03	8.94177
3.13760E-03	8.42153
3.13773E-03	7.97179
3.13786E-03	7.58575
3.13798E-03	7.25637
3.13813E-03	6.95087
3.13824E-03	6.74628
3.13840E-03	6.4893
3.13857E-03	6.28115
3.13874E-03	6.11122
3.13896E-03	5.9294
3.13921E-03	5.76492
3.13947E-03	5.63335
3.13981E-03	5.49108
3.14032E-03	5.32045
3.14105E-03	5.12462
3.14305E-03	4.67449
3.14423E-03	4.38949
3.14448E-03	4.34112
3.14472E-03	4.31692
3.14478E-03	4.31613
3.14496E-03	4.33187
3.14508E-03	4.36169
3.14520E-03	4.41154
3.14532E-03	4.4859
3.14544E-03	4.58965
3.14553E-03	4.69577
3.14562E-03	4.82608
3.14572E-03	4.98323
3.14581E-03	5.16973
3.14591E-03	5.38797
3.14600E-03	5.63553
3.14609E-03	5.91489
3.14618E-03	6.22905
3.14628E-03	6.57873
3.14637E-03	6.96374
3.14647E-03	7.45774
3.14657E-03	7.91828
3.14671E-03	8.66512
3.14686E-03	9.57483
3.14732E-03	12.3897
3.14750E-03	13.42
3.14765E-03	14.1834
3.14777E-03	14.6936
3.14790E-03	15.151
3.14802E-03	15.4468
3.14811E-03	15.6231
3.14822E-03	15.7309
3.14830E-03	15.7544
3.14838E-03	15.727
3.14850E-03	15.5946
3.14864E-03	15.311
3.14878E-03	14.8784
3.14894E-03	14.3168
3.14909E-03	13.6648
3.14927E-03	12.7814
3.14963E-03	11.0334
3.14980E-03	10.2454
3.14997E-03	9.49403
3.15010E-03	9.00698
3.15023E-03	8.5647
3.15035E-03	8.16805
3.15046E-03	7.84947
3.15061E-03	7.47869
3.15077E-03	7.16487
3.15092E-03	6.90186
3.15107E-03	6.68293
3.15122E-03	6.50144
3.15141E-03	6.31765
3.15160E-03	6.17174
3.15185E-03	6.02083
3.15210E-03	5.90519
3.15253E-03	5.75944
3.15283E-03	5.68054
3.15343E-03	5.55698
3.15419E-03	5.44058
3.15494E-03	5.34941
3.15610E-03	5.23946
3.15806E-03	5.09978
3.16031E-03	4.97599
3.16757E-03	4.63731
3.16999E-03	4.49687
3.17128E-03	4.40288
3.17258E-03	4.28583
3.17338E-03	4.1949
3.17419E-03	4.08384
3.17496E-03	3.95301
3.17592E-03	3.76656
3.17613E-03	3.74032
3.17633E-03	3.73127
3.17648E-03	3.74292
3.17663E-03	3.77805
3.17673E-03	3.81891
3.17683E-03	3.87742
3.17693E-03	3.95725
3.17703E-03	4.06258
3.17714E-03	4.19796
3.17721E-03	4.32224
3.17729E-03	4.46846
3.17738E-03	4.67245
3.17745E-03	4.88052
3.17753E-03	5.11982
3.17761E-03	5.39293
3.17769E-03	5.70242
3.17776E-03	6.0507
3.17784E-03	6.43998
3.17792E-03	6.8722
3.17799E-03	7.27174
3.17807E-03	7.80469
3.17815E-03	8.38726
3.17823E-03	9.0196
3.17831E-03	9.7014
3.17839E-03	10.4313
3.17847E-03	11.2126
3.17859E-03	12.4655
3.17872E-03	13.9865
3.17889E-03	15.9732
3.17919E-03	19.4818
3.17931E-03	20.9014
3.17944E-03	22.3736
3.17956E-03	23.5207
3.17969E-03	24.6103
3.17979E-03	25.3427
3.17988E-03	25.8907
3.18000E-03	26.4385
3.18012E-03	26.7674
3.18023E-03	26.8786
3.18034E-03	26.7932
3.18044E-03	26.5687
3.18054E-03	26.2115
3.18065E-03	25.6162
3.18074E-03	25.0841
3.18087E-03	24.113
3.18100E-03	22.9982
3.18116E-03	21.4908
3.18165E-03	16.7043
3.18177E-03	15.5099
3.18190E-03	14.3861
3.18203E-03	13.3454
3.18216E-03	12.3956
3.18228E-03	11.5608
3.18241E-03	10.8156
3.18253E-03	10.1572
3.18266E-03	9.58087
3.18278E-03	9.08027
3.18287E-03	8.75558
3.18298E-03	8.43911
3.18308E-03	8.15996
3.18323E-03	7.80271
3.18338E-03	7.50818
3.18353E-03	7.2652
3.18369E-03	7.05789
3.18385E-03	6.87604
3.18408E-03	6.68107
3.18430E-03	6.52595
3.18462E-03	6.34902
3.18492E-03	6.21839
3.18533E-03	6.07873
3.18593E-03	5.91673
3.18654E-03	5.79142
3.18734E-03	5.66117
3.18838E-03	5.5339
3.18965E-03	5.41698
3.19109E-03	5.31688
3.19237E-03	5.25216
3.19348E-03	5.22876
3.19485E-03	5.21776
3.19571E-03	5.17208
3.19694E-03	5.08512
3.19841E-03	5.02587
3.20026E-03	4.98307
3.20089E-03	4.98093
3.20147E-03	5.00218
3.20196E-03	5.05265
3.20244E-03	5.14124
3.20333E-03	5.34693
3.20371E-03	5.40186
3.20396E-03	5.412
3.20427E-03	5.39271
3.20462E-03	5.33075
3.20571E-03	5.04209
3.20618E-03	4.95108
3.20653E-03	4.90669
3.20711E-03	4.87047
3.20734E-03	4.86726
3.20779E-03	4.88091
3.20814E-03	4.91998
3.20842E-03	4.97501
3.20868E-03	5.05567
3.20893E-03	5.16371
3.20916E-03	5.29755
3.20939E-03	5.45198
3.20985E-03	5.82379
3.21020E-03	6.10638
3.21047E-03	6.28707
3.21070E-03	6.38799
3.21088E-03	6.43144
3.21099E-03	6.43885
3.21118E-03	6.41606
3.21136E-03	6.35423
3.21158E-03	6.23713
3.21185E-03	6.038
3.21253E-03	5.46409
3.21275E-03	5.2971
3.21297E-03	5.15194
3.21320E-03	5.0319
3.21342E-03	4.94019
3.21374E-03	4.84513
3.21406E-03	4.78548
3.21440E-03	4.74837
3.21508E-03	4.71142
3.21861E-03	4.63597
3.22489E-03	4.50781
3.22904E-03	4.39801
3.23161E-03	4.30604
3.23301E-03	4.2407
3.23418E-03	4.172
3.23511E-03	4.10202
3.23591E-03	4.02572
3.23656E-03	3.94607
3.23747E-03	3.82345
3.23771E-03	3.80555
3.23782E-03	3.80317
3.23803E-03	3.81598
3.23819E-03	3.84565
3.23835E-03	3.8987
3.23851E-03	3.98147
3.23861E-03	4.0565
3.23872E-03	4.15554
3.23884E-03	4.28431
3.23896E-03	4.44062
3.23907E-03	4.62654
3.23919E-03	4.83778
3.23930E-03	5.07276
3.23941E-03	5.33644
3.23952E-03	5.62792
3.23965E-03	6.00997
3.23981E-03	6.49411
3.24006E-03	7.3608
3.24031E-03	8.21134
3.24050E-03	8.847
3.24066E-03	9.30147
3.24081E-03	9.66744
3.24095E-03	9.92747
3.24107E-03	10.1073
3.24121E-03	10.2233
3.24132E-03	10.26
3.24136E-03	10.2601
3.24147E-03	10.2232
3.24161E-03	10.1117
3.24175E-03	9.92735
3.24189E-03	9.66911
3.24205E-03	9.33523
3.24222E-03	8.91227
3.24271E-03	7.59389
3.24294E-03	7.03761
3.24311E-03	6.64778
3.24329E-03	6.3028
3.24344E-03	6.04616
3.24359E-03	5.82246
3.24374E-03	5.6297
3.24388E-03	5.46512
3.24408E-03	5.28387
3.24426E-03	5.15436
3.24443E-03	5.0479
3.24467E-03	4.93379
3.24502E-03	4.80437
3.24535E-03	4.71084
3.24568E-03	4.63375
3.24634E-03	4.5042
3.24852E-03	4.11347
3.24887E-03	4.07141
3.24904E-03	4.06495
3.24926E-03	4.07819
3.24942E-03	4.11076
3.24958E-03	4.16882
3.24971E-03	4.23099
3.24984E-03	4.32074
3.24997E-03	4.43607
3.25010E-03	4.57934
3.25022E-03	4.73674
3.25033E-03	4.90211
3.25044E-03	5.08871
3.25060E-03	5.40692
3.25075E-03	5.72654
3.25096E-03	6.22752
3.25141E-03	7.3683
3.25161E-03	7.83554
3.25176E-03	8.15122
3.25192E-03	8.40732
3.25206E-03	8.58394
3.25219E-03	8.69709
3.25233E-03	8.75601
3.25238E-03	8.76206
3.25251E-03	8.73924
3.25264E-03	8.67005
3.25277E-03	8.55152
3.25294E-03	8.33066
3.25311E-03	8.07569
3.25337E-03	7.60073
3.25377E-03	6.82225
3.25399E-03	6.43236
3.25419E-03	6.11809
3.25436E-03	5.87261
3.25454E-03	5.65997
3.25471E-03	5.47893
3.25491E-03	5.30966
3.25513E-03	5.15836
3.25534E-03	5.03863
3.25556E-03	4.94345
3.25585E-03	4.84662
3.25620E-03	4.75563
3.25672E-03	4.65307
3.25759E-03	4.52647
3.25862E-03	4.40576
3.26273E-03	3.98873
3.26393E-03	3.85129
3.26513E-03	3.69322
3.26603E-03	3.55519
3.26678E-03	3.42307
3.26745E-03	3.28752
3.26813E-03	3.13351
3.26903E-03	2.90458
3.26939E-03	2.81797
3.26960E-03	2.78179
3.26978E-03	2.76589
3.26983E-03	2.76479
3.26995E-03	2.771
3.27005E-03	2.78855
3.27016E-03	2.8206
3.27026E-03	2.87088
3.27036E-03	2.94383
3.27043E-03	3.00761
3.27052E-03	3.10235
3.27060E-03	3.22058
3.27068E-03	3.36608
3.27074E-03	3.48026
3.27079E-03	3.60974
3.27085E-03	3.75592
3.27090E-03	3.92032
3.27096E-03	4.10451
3.27101E-03	4.31012
3.27107E-03	4.53887
3.27112E-03	4.79255
3.27118E-03	5.07299
3.27123E-03	5.38206
3.27129E-03	5.72166
3.27134E-03	6.09512
3.27140E-03	6.50473
3.27145E-03	6.95123
3.27151E-03	7.43656
3.27156E-03	7.96266
3.27162E-03	8.53137
3.27168E-03	9.1444
3.27173E-03	9.80338
3.27178E-03	10.4901
3.27184E-03	11.2021
3.27192E-03	12.3538
3.27199E-03	13.6083
3.27207E-03	14.9671
3.27215E-03	16.4304
3.27223E-03	18.0281
3.27231E-03	19.7469
3.27239E-03	21.5675
3.27250E-03	24.1426
3.27261E-03	26.8663
3.27277E-03	31.2526
3.27318E-03	42.2844
3.27335E-03	46.7417
3.27346E-03	49.463
3.27357E-03	51.7217
3.27366E-03	53.5423
3.27375E-03	54.9668
3.27385E-03	56.2896
3.27396E-03	57.4472
3.27406E-03	58.1656
3.27417E-03	58.5171
3.27421E-03	58.5382
3.27431E-03	58.3681
3.27442E-03	57.7551
3.27451E-03	57.0158
3.27460E-03	55.9318
3.27470E-03	54.594
3.27484E-03	52.1712
3.27497E-03	49.7129
3.27514E-03	45.9211
3.27561E-03	35.1265
3.27579E-03	31.1086
3.27591E-03	28.5937
3.27603E-03	26.2392
3.27615E-03	24.0613
3.27624E-03	22.5496
3.27633E-03	21.144
3.27642E-03	19.8441
3.27649E-03	18.8064
3.27659E-03	17.6356
3.27668E-03	16.5732
3.27678E-03	15.6134
3.27687E-03	14.7495
3.27697E-03	13.9745
3.27706E-03	13.2811
3.27716E-03	12.662
3.27727E-03	12.033
3.27739E-03	11.416
3.27752E-03	10.8853
3.27764E-03	10.4282
3.27776E-03	10.0335
3.27789E-03	9.69145
3.27801E-03	9.39348
3.27820E-03	9.01382
3.27835E-03	8.7543
3.27857E-03	8.42582
3.27879E-03	8.15283
3.27909E-03	7.85134
3.27939E-03	7.60167
3.27972E-03	7.37041
3.28022E-03	7.08494
3.28071E-03	6.8525
3.28131E-03	6.62123
3.28191E-03	6.43022
3.28281E-03	6.19716
3.28370E-03	6.01132
3.28488E-03	5.8114
3.28612E-03	5.64281
3.28713E-03	5.54526
3.28886E-03	5.43533
3.28964E-03	5.34756
3.29107E-03	5.147
3.29211E-03	5.0306
3.29391E-03	4.84185
3.29510E-03	4.69792
3.29598E-03	4.56738
3.29658E-03	4.4616
3.29719E-03	4.33414
3.29811E-03	4.11655
3.29841E-03	4.0651
3.29856E-03	4.05535
3.29871E-03	4.06327
3.29884E-03	4.08814
3.29896E-03	4.13473
3.29909E-03	4.20868
3.29922E-03	4.31637
3.29930E-03	4.41037
3.29938E-03	4.52469
3.29946E-03	4.64822
3.29954E-03	4.79216
3.29961E-03	4.95828
3.29969E-03	5.14826
3.29976E-03	5.36376
3.29984E-03	5.60625
3.29992E-03	5.87714
3.29999E-03	6.17753
3.30008E-03	6.56254
3.30017E-03	6.98908
3.30026E-03	7.45758
3.30034E-03	7.96761
3.30043E-03	8.51819
3.30055E-03	9.30376
3.30068E-03	10.2561
3.30081E-03	11.2705
3.30105E-03	13.2718
3.30125E-03	14.8837
3.30143E-03	16.317
3.30159E-03	17.4373
3.30172E-03	18.2871
3.30184E-03	18.8958
3.30195E-03	19.3208
3.30206E-03	19.6608
3.30218E-03	19.8846
3.30229E-03	19.9664
3.30231E-03	19.967
3.30241E-03	19.9092
3.30253E-03	19.7068
3.30266E-03	19.3438
3.30277E-03	18.9139
3.30289E-03	18.3702
3.30301E-03	17.7189
3.30319E-03	16.6205
3.30371E-03	13.2597
3.30390E-03	12.0843
3.30404E-03	11.3183
3.30418E-03	10.6175
3.30431E-03	9.98594
3.30443E-03	9.51323
3.30454E-03	9.08845
3.30465E-03	8.7096
3.30477E-03	8.374
3.30488E-03	8.07838
3.30504E-03	7.72494
3.30516E-03	7.49738
3.30535E-03	7.21327
3.30553E-03	6.98571
3.30571E-03	6.80266
3.30589E-03	6.65409
3.30615E-03	6.49143
3.30640E-03	6.36344
3.30673E-03	6.2289
3.30724E-03	6.07552
3.30790E-03	5.92581
3.30856E-03	5.81528
3.30930E-03	5.72807
3.31142E-03	5.55953
3.31307E-03	5.39823
3.31452E-03	5.30544
3.31828E-03	5.14967
3.32097E-03	5.05848
3.33487E-03	4.66621
3.33623E-03	4.62546
3.33691E-03	4.61501
3.33740E-03	4.62344
3.33790E-03	4.65882
3.33841E-03	4.72839
3.33932E-03	4.89122
3.33970E-03	4.92962
3.33986E-03	4.93322
3.34021E-03	4.91303
3.34054E-03	4.8573
3.34101E-03	4.73985
3.34171E-03	4.54594
3.34212E-03	4.45374
3.34264E-03	4.36691
3.34303E-03	4.32039
3.34533E-03	4.11296
3.34632E-03	4.0049
3.34706E-03	3.90702
3.34779E-03	3.78936
3.34835E-03	3.68407
3.34890E-03	3.56111
3.34969E-03	3.36965
3.34996E-03	3.31764
3.35017E-03	3.30032
3.35019E-03	3.30019
3.35031E-03	3.30685
3.35043E-03	3.3283
3.35052E-03	3.35902
3.35061E-03	3.40461
3.35070E-03	3.46809
3.35080E-03	3.55284
3.35089E-03	3.66268
3.35096E-03	3.76403
3.35103E-03	3.88374
3.35110E-03	4.02387
3.35116E-03	4.17782
3.35123E-03	4.34909
3.35129E-03	4.5432
3.35135E-03	4.7621
3.35142E-03	5.00753
3.35148E-03	5.28145
3.35155E-03	5.58565
3.35161E-03	5.92199
3.35167E-03	6.2921
3.35174E-03	6.69767
3.35180E-03	7.14006
3.35187E-03	7.65064
3.35194E-03	8.20539
3.35201E-03	8.80542
3.35207E-03	9.45128
3.35214E-03	10.1435
3.35221E-03	10.8816
3.35231E-03	12.0737
3.35239E-03	13.0092
3.35247E-03	14.0855
3.35259E-03	15.8007
3.35271E-03	17.6185
3.35291E-03	20.7725
3.35319E-03	25.1381
3.35334E-03	27.4905
3.35346E-03	29.053
3.35359E-03	30.7527
3.35370E-03	31.9039
3.35381E-03	32.9212
3.35392E-03	33.6783
3.35404E-03	34.2723
3.35415E-03	34.5776
3.35424E-03	34.6279
3.35434E-03	34.4918
3.35446E-03	34.0841
3.35458E-03	33.4226
3.35467E-03	32.726
3.35481E-03	31.5391
3.35492E-03	30.3713
3.35506E-03	28.6283
3.35529E-03	25.7583
3.35563E-03	21.2255
3.35578E-03	19.2495
3.35592E-03	17.6482
3.35605E-03	16.1664
3.35615E-03	15.1413
3.35625E-03	14.1934
3.35634E-03	13.4341
3.35643E-03	12.7331
3.35652E-03	12.0892
3.35660E-03	11.5005
3.35669E-03	10.9644
3.35678E-03	10.4783
3.35687E-03	10.0389
3.35696E-03	9.64303
3.35705E-03	9.26946
3.35714E-03	8.93638
3.35728E-03	8.50415
3.35742E-03	8.14183
3.35756E-03	7.83805
3.35769E-03	7.58275
3.35786E-03	7.32816
3.35803E-03	7.11833
3.35819E-03	6.94322
3.35844E-03	6.729
3.35869E-03	6.55647
3.35902E-03	6.3701
3.35939E-03	6.20196
3.35995E-03	5.99852
3.36050E-03	5.83253
3.36124E-03	5.64693
3.36387E-03	5.08628
3.36431E-03	5.00594
3.36462E-03	4.96932
3.36480E-03	4.96141
3.36507E-03	4.97608
3.36534E-03	5.03061
3.36553E-03	5.09225
3.36578E-03	5.21334
3.36608E-03	5.4008
3.36679E-03	5.92007
3.36706E-03	6.07503
3.36726E-03	6.15686
3.36745E-03	6.20154
3.36760E-03	6.21081
3.36781E-03	6.18822
3.36800E-03	6.13266
3.36823E-03	6.02989
3.36849E-03	5.88255
3.36900E-03	5.56741
3.36925E-03	5.43985
3.36941E-03	5.37416
3.36958E-03	5.33072
3.36975E-03	5.31602
3.36992E-03	5.33469
3.37006E-03	5.37624
3.37021E-03	5.45305
3.37036E-03	5.56305
3.37051E-03	5.69841
3.37060E-03	5.80192
3.37079E-03	6.04308
3.37102E-03	6.38028
3.37164E-03	7.41619
3.37185E-03	7.72292
3.37203E-03	7.92894
3.37218E-03	8.06736
3.37236E-03	8.16797
3.37253E-03	8.20354
3.37257E-03	8.20368
3.37273E-03	8.17234
3.37287E-03	8.10597
3.37306E-03	7.97467
3.37330E-03	7.73807
3.37403E-03	6.88282
3.37428E-03	6.62564
3.37448E-03	6.4377
3.37468E-03	6.27565
3.37499E-03	6.07906
3.37529E-03	5.93057
3.37549E-03	5.85289
3.37590E-03	5.73472
3.37648E-03	5.6209
3.37705E-03	5.54066
3.37787E-03	5.45544
3.37918E-03	5.35708
3.38010E-03	5.31085
3.38079E-03	5.29729
3.38155E-03	5.31347
3.38257E-03	5.35072
3.38269E-03	5.35113
3.38326E-03	5.33065
3.38402E-03	5.25348
3.38504E-03	5.13799
3.38575E-03	5.08686
3.38758E-03	5.0161
3.39108E-03	4.90137
3.39311E-03	4.81607
3.39427E-03	4.74653
3.39573E-03	4.62862
3.39614E-03	4.61493
3.39643E-03	4.63145
3.39662E-03	4.66235
3.39682E-03	4.71454
3.39702E-03	4.79491
3.39722E-03	4.90968
3.39742E-03	5.05749
3.39762E-03	5.23678
3.39787E-03	5.5028
3.39856E-03	6.32808
3.39878E-03	6.56439
3.39900E-03	6.74286
3.39917E-03	6.84326
3.39934E-03	6.90202
3.39950E-03	6.92075
3.39970E-03	6.89229
3.39990E-03	6.81789
3.40008E-03	6.70979
3.40031E-03	6.54326
3.40092E-03	6.02906
3.40123E-03	5.79729
3.40154E-03	5.6055
3.40184E-03	5.45626
3.40215E-03	5.34483
3.40236E-03	5.28766
3.40276E-03	5.20346
3.40330E-03	5.13218
3.40419E-03	5.05913
3.40543E-03	4.99985
3.40661E-03	4.98284
3.40707E-03	4.98338
3.40810E-03	4.96937
3.41027E-03	4.8554
3.41181E-03	4.81041
3.41704E-03	4.70979
3.41734E-03	4.70833
3.41785E-03	4.71615
3.41826E-03	4.74021
3.41863E-03	4.78453
