E(MeV)	Gd-160
4.417170E-04	3.94247
4.419510E-04	3.91835
4.421650E-04	3.89691
4.423590E-04	3.87805
4.425500E-04	3.86013
4.425530E-04	3.85972
4.427470E-04	3.83669
4.429410E-04	3.8145
4.431350E-04	3.79329
4.432460E-04	3.78188
4.433290E-04	3.7705
4.434750E-04	3.75159
4.436200E-04	3.73357
4.437540E-04	3.7179
4.437670E-04	3.71643
4.438880E-04	3.69875
4.440210E-04	3.68023
4.441550E-04	3.66302
4.442090E-04	3.65674
4.442890E-04	3.6437
4.444220E-04	3.62371
4.445230E-04	3.61006
4.446100E-04	3.59937
4.446230E-04	3.59708
4.447330E-04	3.57991
4.448200E-04	3.56784
4.448770E-04	3.5609
4.449070E-04	3.5556
4.449940E-04	3.54194
4.450810E-04	3.53017
4.451680E-04	3.52056
4.451720E-04	3.52029
4.452550E-04	3.50778
4.453420E-04	3.49766
4.454120E-04	3.49203
4.454190E-04	3.49095
4.454860E-04	3.48258
4.455530E-04	3.47682
4.456200E-04	3.47403
4.456530E-04	3.47434
4.456860E-04	3.47136
4.457530E-04	3.46935
4.458200E-04	3.47197
4.458540E-04	3.47563
4.458700E-04	3.47586
4.459210E-04	3.48006
4.459740E-04	3.489
4.459870E-04	3.49258
4.460270E-04	3.4996
4.460810E-04	3.51541
4.461210E-04	3.53231
4.461610E-04	3.55041
4.462010E-04	3.57461
4.462380E-04	3.60347
4.462410E-04	3.60577
4.462820E-04	3.64219
4.463080E-04	3.67235
4.463350E-04	3.70804
4.463690E-04	3.76178
4.463890E-04	3.80085
4.463990E-04	3.82025
4.464290E-04	3.89004
4.464590E-04	3.97364
4.464790E-04	4.03833
4.464990E-04	4.11124
4.465190E-04	4.1934
4.465390E-04	4.28598
4.465590E-04	4.39378
4.465790E-04	4.51474
4.465990E-04	4.6505
4.466060E-04	4.70128
4.466190E-04	4.80617
4.466390E-04	4.98211
4.466560E-04	5.14607
4.466590E-04	5.17991
4.466770E-04	5.37656
4.466920E-04	5.56065
4.466980E-04	5.63832
4.467060E-04	5.75111
4.467070E-04	5.76258
4.467220E-04	5.98595
4.467370E-04	6.22762
4.467400E-04	6.27118
4.467520E-04	6.49452
4.467670E-04	6.78385
4.467730E-04	6.90528
4.467820E-04	7.10044
4.467970E-04	7.44451
4.467980E-04	7.4651
4.468120E-04	7.82195
4.468230E-04	8.1154
4.468270E-04	8.2306
4.468430E-04	8.67582
4.468480E-04	8.86162
4.468580E-04	9.15956
4.468730E-04	9.68188
4.468880E-04	10.2518
4.468990E-04	10.6923
4.469030E-04	10.8645
4.469150E-04	11.4214
4.469220E-04	11.7225
4.469320E-04	12.2107
4.469400E-04	12.5818
4.469490E-04	13.0696
4.469570E-04	13.519
4.469650E-04	14.0016
4.469750E-04	14.5394
4.469820E-04	15.011
4.469920E-04	15.648
4.469990E-04	16.1024
4.470100E-04	16.8503
4.470160E-04	17.2804
4.470270E-04	18.1515
4.470320E-04	18.5495
4.470450E-04	19.5568
4.470490E-04	19.9141
4.470620E-04	21.0715
4.470660E-04	21.3788
4.470800E-04	22.7007
4.470820E-04	22.948
4.470970E-04	24.449
4.470990E-04	24.6263
4.471160E-04	26.4184
4.471180E-04	26.5999
4.471340E-04	28.4902
4.471380E-04	28.92
4.471530E-04	30.8677
4.471580E-04	31.4135
4.471730E-04	33.4113
4.471780E-04	34.0856
4.471920E-04	36.1248
4.471980E-04	36.9408
4.472120E-04	39.0108
4.472180E-04	39.9815
4.472310E-04	42.0714
4.472380E-04	43.2097
4.472500E-04	45.3254
4.472660E-04	48.0422
4.472700E-04	48.7132
4.472890E-04	52.2246
4.472900E-04	52.474
4.473170E-04	57.7272
4.473220E-04	58.7923
4.473450E-04	63.5589
4.473540E-04	65.5438
4.473680E-04	68.506
4.473860E-04	72.6949
4.473940E-04	74.5637
4.474290E-04	82.7519
4.474640E-04	91.3451
4.475010E-04	100.683
4.475070E-04	102.028
4.475760E-04	119.525
4.476300E-04	132.386
4.476540E-04	137.774
4.476720E-04	141.793
4.477050E-04	148.493
4.477100E-04	149.34
4.477420E-04	155.051
4.477480E-04	156.057
4.477740E-04	159.96
4.477880E-04	161.749
4.478060E-04	163.992
4.478250E-04	165.882
4.478380E-04	167.07
4.478590E-04	168.502
4.478680E-04	169.024
4.478950E-04	169.976
4.479000E-04	170.105
4.479270E-04	170.172
4.479290E-04	170.164
4.479580E-04	169.357
4.479900E-04	167.458
4.480220E-04	164.553
4.480540E-04	160.701
4.480860E-04	155.981
4.481200E-04	150.065
4.481240E-04	149.492
4.481620E-04	141.848
4.481700E-04	140.322
4.482080E-04	131.944
4.482180E-04	129.537
4.482530E-04	121.297
4.483070E-04	108.443
4.483110E-04	107.472
4.483710E-04	92.96
4.484110E-04	83.6113
4.484510E-04	74.6591
4.484540E-04	74.0923
4.484860E-04	67.2827
4.484900E-04	66.5474
4.485110E-04	62.3116
4.485350E-04	57.7593
4.485360E-04	57.5723
4.485610E-04	53.1265
4.485810E-04	49.8684
4.485860E-04	48.9281
4.486120E-04	45.0139
4.486150E-04	44.5205
4.486330E-04	41.8989
4.486490E-04	39.693
4.486540E-04	38.9702
4.486760E-04	36.2413
4.486820E-04	35.4376
4.486970E-04	33.7035
4.487160E-04	31.6292
4.487190E-04	31.3389
4.487400E-04	29.1616
4.487490E-04	28.2625
4.487560E-04	27.6345
4.487720E-04	26.2025
4.487830E-04	25.2979
4.487890E-04	24.7459
4.488100E-04	23.1898
4.488160E-04	22.7048
4.488300E-04	21.7598
4.488500E-04	20.4372
4.488700E-04	19.2376
4.488830E-04	18.4928
4.488900E-04	18.131
4.489100E-04	17.1218
4.489170E-04	16.809
4.489300E-04	16.2023
4.489500E-04	15.3574
4.489700E-04	14.5978
4.489830E-04	14.1279
4.489900E-04	13.9005
4.490050E-04	13.4218
4.490170E-04	13.071
4.490220E-04	12.9267
4.490390E-04	12.4757
4.490550E-04	12.0523
4.490670E-04	11.7737
4.490720E-04	11.6603
4.490890E-04	11.3058
4.491050E-04	10.9727
4.491170E-04	10.7533
4.491220E-04	10.6641
4.491390E-04	10.3849
4.491560E-04	10.122
4.491670E-04	9.94842
4.491720E-04	9.87843
4.491890E-04	9.65873
4.492060E-04	9.45135
4.492220E-04	9.25521
4.492310E-04	9.16224
4.492390E-04	9.07586
4.492640E-04	8.83385
4.492860E-04	8.63875
4.493010E-04	8.51192
4.493080E-04	8.45967
4.493290E-04	8.30029
4.493510E-04	8.15015
4.493710E-04	8.01905
4.493730E-04	8.00897
4.493950E-04	7.88525
4.494270E-04	7.71125
4.494600E-04	7.54905
4.494650E-04	7.52561
4.494920E-04	7.40815
4.495250E-04	7.27758
4.495580E-04	7.15394
4.495590E-04	7.15093
4.495900E-04	7.04717
4.496270E-04	6.93302
4.496720E-04	6.80024
4.496920E-04	6.74422
4.497170E-04	6.68128
4.497620E-04	6.57361
4.498080E-04	6.47069
4.498260E-04	6.43043
4.498530E-04	6.3783
4.499130E-04	6.26644
4.499730E-04	6.15987
4.500270E-04	6.06914
4.500330E-04	6.05917
4.500940E-04	5.97338
4.501670E-04	5.87304
4.502410E-04	5.77696
4.503140E-04	5.69401
4.503880E-04	5.61422
4.504610E-04	5.54551
4.505350E-04	5.47919
4.506080E-04	5.41497
4.506820E-04	5.35295
4.507120E-04	5.33074
4.508020E-04	5.26669
4.508930E-04	5.20469
4.509500E-04	5.16678
4.509830E-04	5.14735
4.511030E-04	5.0798
4.512240E-04	5.01463
4.513440E-04	4.95148
4.513510E-04	4.94807
4.514640E-04	4.89815
4.515850E-04	4.8468
4.517320E-04	4.78579
4.517520E-04	4.77766
4.518190E-04	4.7543
4.519930E-04	4.6951
4.521670E-04	4.63767
4.523140E-04	4.59034
4.523410E-04	4.58289
4.525140E-04	4.53571
4.526880E-04	4.48961
4.528620E-04	4.44443
4.528750E-04	4.44103
4.531100E-04	4.38863
4.533320E-04	4.34024
4.535530E-04	4.29277
4.535780E-04	4.28764
4.537750E-04	4.25105
4.540700E-04	4.1973
4.543660E-04	4.14455
4.545600E-04	4.11043
4.546610E-04	4.09444
4.549570E-04	4.04849
4.554000E-04	3.98074
4.558700E-04	3.91019
4.563990E-04	3.83614
4.569270E-04	3.76329
4.574560E-04	3.69151
4.579850E-04	3.62071
4.585140E-04	3.55085
4.590430E-04	3.4819
4.593950E-04	3.43655
4.595710E-04	3.41221
4.601000E-04	3.34015
4.606290E-04	3.26908
4.608050E-04	3.24574
4.611570E-04	3.19475
4.616860E-04	3.11941
4.622150E-04	3.04533
4.627440E-04	2.96521
4.632730E-04	2.88664
4.638010E-04	2.80201
4.643300E-04	2.71939
4.648590E-04	2.62984
4.653880E-04	2.54294
4.657400E-04	2.48089
4.660920E-04	2.42031
4.664450E-04	2.35626
4.667970E-04	2.29412
4.671500E-04	2.22884
4.674140E-04	2.18191
4.675910E-04	2.14825
4.678840E-04	2.09451
4.679430E-04	2.08418
4.681780E-04	2.03953
4.684720E-04	1.98609
4.686040E-04	1.96323
4.687660E-04	1.93276
4.690590E-04	1.88034
4.692650E-04	1.84599
4.693530E-04	1.83005
4.696170E-04	1.78544
4.698820E-04	1.74488
4.699700E-04	1.73042
4.702050E-04	1.69574
4.704400E-04	1.66459
4.705870E-04	1.64758
4.706750E-04	1.63714
4.709100E-04	1.61372
4.711450E-04	1.59524
4.713800E-04	1.58231
4.716000E-04	1.57783
4.716740E-04	1.57842
4.718210E-04	1.58115
4.719090E-04	1.58562
4.720410E-04	1.5939
4.720850E-04	1.59828
4.722390E-04	1.61552
4.722610E-04	1.61827
4.723710E-04	1.63666
4.724740E-04	1.65515
4.724820E-04	1.65656
4.725660E-04	1.67654
4.726390E-04	1.69476
4.726720E-04	1.70333
4.727130E-04	1.71563
4.727830E-04	1.73771
4.728470E-04	1.75883
4.728490E-04	1.75946
4.728980E-04	1.77873
4.729550E-04	1.80151
4.729920E-04	1.81658
4.730250E-04	1.83043
4.730290E-04	1.83217
4.730650E-04	1.84991
4.730980E-04	1.86616
4.731280E-04	1.88085
4.731570E-04	1.89577
4.731870E-04	1.91093
4.732010E-04	1.91866
4.732230E-04	1.93168
4.732560E-04	1.95156
4.732890E-04	1.97178
4.733170E-04	1.98891
4.733440E-04	2.00629
4.733630E-04	2.01802
4.733890E-04	2.03465
4.733920E-04	2.03706
4.734140E-04	2.05325
4.734360E-04	2.06963
4.734580E-04	2.0862
4.734770E-04	2.10016
4.734990E-04	2.11709
4.735170E-04	2.13135
4.735390E-04	2.14865
4.735620E-04	2.16652
4.735850E-04	2.18537
4.735870E-04	2.18687
4.736060E-04	2.20375
4.736270E-04	2.22332
4.736480E-04	2.24269
4.736680E-04	2.26057
4.736920E-04	2.28383
4.737190E-04	2.30916
4.737370E-04	2.32685
4.737450E-04	2.33401
4.737590E-04	2.34945
4.737810E-04	2.37288
4.738070E-04	2.40057
4.738330E-04	2.42864
4.738550E-04	2.45303
4.738770E-04	2.47771
4.739010E-04	2.50678
4.739280E-04	2.54079
4.739560E-04	2.57531
4.739870E-04	2.61507
4.740200E-04	2.65794
4.740240E-04	2.66279
4.740530E-04	2.70436
4.740820E-04	2.74664
4.741120E-04	2.78961
4.741410E-04	2.83331
4.741560E-04	2.85554
4.741710E-04	2.87913
4.742000E-04	2.92708
4.742290E-04	2.97583
4.742590E-04	3.02542
4.742730E-04	3.05064
4.742880E-04	3.07748
4.743250E-04	3.14585
4.743620E-04	3.21567
4.743980E-04	3.28701
4.744200E-04	3.33076
4.744350E-04	3.36197
4.744790E-04	3.45781
4.745230E-04	3.55616
4.745670E-04	3.65717
4.746110E-04	3.76804
4.746500E-04	3.86747
4.746880E-04	3.96927
4.747140E-04	4.03879
4.747270E-04	4.07561
4.747650E-04	4.18868
4.748170E-04	4.34374
4.748240E-04	4.36664
4.748680E-04	4.51084
4.749200E-04	4.68465
4.749340E-04	4.73601
4.749710E-04	4.87079
4.750230E-04	5.06585
4.750450E-04	5.15215
4.750670E-04	5.24276
4.751110E-04	5.42929
4.751550E-04	5.62145
4.751990E-04	5.82933
4.752430E-04	6.04356
4.752650E-04	6.15434
4.752940E-04	6.30941
4.753490E-04	6.61115
4.753750E-04	6.75767
4.754040E-04	6.93347
4.754590E-04	7.27633
4.754840E-04	7.43351
4.755150E-04	7.64349
4.755670E-04	8.01809
4.755920E-04	8.20199
4.756160E-04	8.38378
4.756640E-04	8.77275
4.757010E-04	9.07888
4.757130E-04	9.18187
4.757610E-04	9.62298
4.758100E-04	10.0817
4.758600E-04	10.6039
4.758960E-04	10.9829
4.759110E-04	11.1556
4.759620E-04	11.7474
4.759820E-04	11.9895
4.760120E-04	12.3815
4.760630E-04	13.0548
4.760680E-04	13.1162
4.761150E-04	13.8084
4.761530E-04	14.3894
4.761680E-04	14.6226
4.762210E-04	15.5039
4.762390E-04	15.826
4.762740E-04	16.4579
4.763270E-04	17.4772
4.763800E-04	18.6007
4.764150E-04	19.3918
4.764320E-04	19.8026
4.764740E-04	20.8158
4.764850E-04	21.1145
4.765320E-04	22.3791
4.765380E-04	22.5424
4.765910E-04	24.0997
4.766440E-04	25.8083
4.766500E-04	26.0105
4.766970E-04	27.6812
4.767090E-04	28.122
4.767320E-04	29.0327
4.767640E-04	30.3409
4.767670E-04	30.4637
4.768030E-04	32.0047
4.768170E-04	32.6772
4.768380E-04	33.649
4.768700E-04	35.2495
4.768730E-04	35.3999
4.769080E-04	37.2931
4.769230E-04	38.1224
4.769440E-04	39.3227
4.769760E-04	41.3073
4.769790E-04	41.4941
4.770140E-04	43.8555
4.770290E-04	44.8944
4.770490E-04	46.4012
4.770820E-04	48.9038
4.770850E-04	49.14
4.771200E-04	52.1388
4.771350E-04	53.4649
4.771550E-04	55.3875
4.771800E-04	57.8681
4.771900E-04	58.9219
4.772180E-04	61.9579
4.772230E-04	62.4516
4.772520E-04	65.9317
4.772560E-04	66.4836
4.772810E-04	69.7036
4.772950E-04	71.5079
4.773110E-04	73.7809
4.773330E-04	77.0648
4.773400E-04	78.1945
4.773700E-04	82.9865
4.773710E-04	83.2414
4.773990E-04	88.2343
4.774090E-04	90.1922
4.774280E-04	93.9468
4.774470E-04	97.9397
4.774560E-04	99.8409
4.774810E-04	105.555
4.774830E-04	105.901
4.775090E-04	112.496
4.775110E-04	112.886
4.775360E-04	119.67
4.775400E-04	120.943
4.775620E-04	127.469
4.775690E-04	129.782
4.775880E-04	135.952
4.775990E-04	139.486
4.776150E-04	145.187
4.776280E-04	150.148
4.776410E-04	155.242
4.776570E-04	161.856
4.776670E-04	165.683
4.776870E-04	174.71
4.776910E-04	176.454
4.777140E-04	187.524
4.777150E-04	188.105
4.777380E-04	200.086
4.777390E-04	200.714
4.777620E-04	213.659
4.777630E-04	214.337
4.777860E-04	228.318
4.777870E-04	229.051
4.778100E-04	244.14
4.778110E-04	244.93
4.778340E-04	261.202
4.778350E-04	262.054
4.778580E-04	279.696
4.778650E-04	285.002
4.778820E-04	299.489
4.778910E-04	307.259
4.779090E-04	323.719
4.779180E-04	331.323
4.779400E-04	353.157
4.779440E-04	357.275
4.779710E-04	385.229
4.780000E-04	418.831
4.780010E-04	420.247
4.780230E-04	447.686
4.780280E-04	453.728
4.780470E-04	478.393
4.780630E-04	501.169
4.780820E-04	527.774
4.780990E-04	552.519
4.781170E-04	581.381
4.781340E-04	608.12
4.781530E-04	639.256
4.781690E-04	667.979
4.781880E-04	701.366
4.782040E-04	732.026
4.782230E-04	767.683
4.782510E-04	823.535
4.782580E-04	837.735
4.782980E-04	921.792
4.783050E-04	936.821
4.783450E-04	1025.88
4.783640E-04	1068.26
4.784580E-04	1288.49
4.785100E-04	1409.75
4.785520E-04	1507.64
4.785800E-04	1570.39
4.785990E-04	1611.29
4.786270E-04	1669.47
4.786460E-04	1707.21
4.786740E-04	1759.54
4.786930E-04	1793.13
4.787210E-04	1838.2
4.787400E-04	1866.92
4.787570E-04	1888.31
4.787900E-04	1928.83
4.787940E-04	1933.51
4.788290E-04	1965.93
4.788320E-04	1967.67
4.788530E-04	1981.69
4.788670E-04	1988.29
4.788960E-04	1999.57
4.789000E-04	2000.31
4.789310E-04	2002.71
4.789400E-04	2001.29
4.789750E-04	1992.73
4.790100E-04	1972.66
4.790160E-04	1968.9
4.790460E-04	1943.72
4.790520E-04	1938.23
4.790930E-04	1891.48
4.791400E-04	1824.39
4.791870E-04	1744.97
4.792340E-04	1655.5
4.793040E-04	1507.82
4.794570E-04	1168.37
4.794920E-04	1091.09
4.795160E-04	1041.53
4.795510E-04	968.345
4.795630E-04	944.993
4.795980E-04	876.169
4.796100E-04	854.327
4.796450E-04	789.985
4.796800E-04	729.842
4.797150E-04	673.58
4.797510E-04	621.236
4.797740E-04	588.815
4.797860E-04	572.862
4.798020E-04	551.817
4.798210E-04	528.201
4.798310E-04	517.107
4.798560E-04	487.175
4.798590E-04	484.625
4.798870E-04	454.624
4.798920E-04	449.731
4.799220E-04	420.029
4.799270E-04	415.553
4.799460E-04	398.863
4.799620E-04	384.506
4.799690E-04	378.737
4.799900E-04	361.729
4.799930E-04	359.946
4.800160E-04	342.425
4.800190E-04	340.703
4.800400E-04	326.236
4.800560E-04	315.225
4.800750E-04	303.604
4.800940E-04	292.25
4.801010E-04	287.99
4.801280E-04	273.543
4.801310E-04	271.653
4.801540E-04	260.32
4.801690E-04	253.195
4.801810E-04	247.932
4.802070E-04	236.615
4.802160E-04	232.812
4.802440E-04	221.694
4.802510E-04	219.108
4.802760E-04	210.18
4.802860E-04	206.763
4.803160E-04	197.24
4.803220E-04	195.48
4.803560E-04	185.609
4.803570E-04	185.211
4.803920E-04	175.904
4.803950E-04	175.145
4.804270E-04	167.414
4.804350E-04	165.694
4.804630E-04	159.627
4.804740E-04	157.126
4.804980E-04	152.522
4.805270E-04	146.884
4.805330E-04	145.855
4.805690E-04	139.803
4.805800E-04	137.829
4.806160E-04	132.405
4.806330E-04	129.757
4.806630E-04	125.7
4.806860E-04	122.527
4.807100E-04	119.611
4.807450E-04	115.335
4.807590E-04	113.698
4.808030E-04	108.899
4.808120E-04	108.013
4.808620E-04	103.108
4.808650E-04	102.84
4.809180E-04	98.1333
4.809210E-04	97.877
4.809710E-04	93.8313
4.809800E-04	93.1308
4.810240E-04	89.9235
4.810680E-04	86.7754
4.810770E-04	86.2056
4.811300E-04	82.8497
4.811560E-04	81.2019
4.811910E-04	79.1986
4.812380E-04	76.5818
4.812620E-04	75.3793
4.813200E-04	72.4361
4.813320E-04	71.8929
4.814030E-04	68.7
4.814730E-04	65.8011
4.814850E-04	65.3265
4.815440E-04	63.1246
4.815670E-04	62.2589
4.816140E-04	60.6747
4.816850E-04	58.3383
4.816910E-04	58.1468
4.817640E-04	55.9861
4.818140E-04	54.5433
4.818520E-04	53.5406
4.819340E-04	51.4213
4.819400E-04	51.2829
4.820280E-04	49.2444
4.820550E-04	48.6429
4.821170E-04	47.3558
4.821750E-04	46.1498
4.822050E-04	45.5945
4.822930E-04	43.955
4.822960E-04	43.9012
4.823810E-04	42.4591
4.824160E-04	41.8712
4.824760E-04	40.9572
4.825790E-04	39.4216
4.825970E-04	39.1622
4.826820E-04	38.0379
4.827770E-04	36.7968
4.827850E-04	36.7098
4.828880E-04	35.51
4.829240E-04	35.0874
4.829900E-04	34.3984
4.831450E-04	32.8177
4.832480E-04	31.8919
4.833650E-04	30.8485
4.833800E-04	30.7313
4.835120E-04	29.6931
4.835850E-04	29.1244
4.836440E-04	28.7136
4.837760E-04	27.8024
4.838060E-04	27.6025
4.839080E-04	26.9679
4.840260E-04	26.2519
4.840410E-04	26.1703
4.842390E-04	25.0859
4.842460E-04	25.0463
4.843930E-04	24.3326
4.845400E-04	23.6288
4.845690E-04	23.5029
4.847460E-04	22.7586
4.848340E-04	22.3914
4.849220E-04	22.0612
4.850980E-04	21.4095
4.851280E-04	21.3022
4.852740E-04	20.8161
4.854070E-04	20.3838
4.854510E-04	20.2549
4.856270E-04	19.7456
4.858180E-04	19.2
4.858250E-04	19.1793
4.860230E-04	18.6864
4.862290E-04	18.1813
4.862440E-04	18.1456
4.864350E-04	17.7344
4.866400E-04	17.2963
4.866620E-04	17.2498
4.868460E-04	16.9043
4.870810E-04	16.4675
4.871540E-04	16.345
4.873600E-04	16.0061
4.875070E-04	15.7665
4.876240E-04	15.594
4.878890E-04	15.2102
4.879480E-04	15.1258
4.881530E-04	14.8632
4.884180E-04	14.5291
4.885350E-04	14.3819
4.886820E-04	14.22
4.889460E-04	13.9313
4.891230E-04	13.7404
4.892110E-04	13.6557
4.894750E-04	13.4039
4.897100E-04	13.1821
4.897980E-04	13.1085
4.901210E-04	12.8415
4.904150E-04	12.6008
4.904440E-04	12.5796
4.907670E-04	12.3485
4.910910E-04	12.1192
4.911200E-04	12.0985
4.914140E-04	11.9152
4.918250E-04	11.661
4.918980E-04	11.6213
4.924120E-04	11.3471
4.928830E-04	11.0989
4.929410E-04	11.0723
4.934700E-04	10.8355
4.939400E-04	10.6269
4.939990E-04	10.6043
4.945280E-04	10.4029
4.949970E-04	10.2253
4.950560E-04	10.2059
4.955850E-04	10.0324
4.960550E-04	9.8794
4.961140E-04	9.86282
4.966420E-04	9.71476
4.971710E-04	9.56771
4.974650E-04	9.48651
4.977000E-04	9.43106
4.983170E-04	9.2865
4.989340E-04	9.1429
4.989930E-04	9.1293
4.995510E-04	9.01894
5.001670E-04	8.89771
5.006380E-04	8.80585
5.007840E-04	8.78108
5.014310E-04	8.67272
5.020920E-04	8.5625
5.022240E-04	8.54056
5.027520E-04	8.46585
5.036340E-04	8.34206
5.045150E-04	8.21899
5.053960E-04	8.11731
5.062770E-04	8.01619
5.071590E-04	7.91556
5.080400E-04	7.8322
5.089800E-04	7.74369
5.099200E-04	7.65556
5.108600E-04	7.57945
5.118000E-04	7.50365
5.127400E-04	7.43894
5.136800E-04	7.37448
5.150900E-04	7.27818
5.155600E-04	7.24622
5.165250E-04	7.19189
5.179720E-04	7.11076
5.194200E-04	7.02995
5.208670E-04	6.96434
5.223150E-04	6.89898
5.237620E-04	6.83382
5.252090E-04	6.76885
5.266570E-04	6.7164
5.281040E-04	6.66409
5.300340E-04	6.59455
5.309990E-04	6.55988
5.319640E-04	6.53159
5.338940E-04	6.4752
5.358240E-04	6.41895
5.377540E-04	6.36285
5.387180E-04	6.33485
5.396830E-04	6.31221
5.416130E-04	6.26703
5.435430E-04	6.22195
5.454730E-04	6.17697
5.474030E-04	6.13208
5.483680E-04	6.10969
5.493330E-04	6.09148
5.512630E-04	6.05519
5.531930E-04	6.01901
5.548010E-04	5.98899
5.562720E-04	5.96166
5.572520E-04	5.94351
5.582330E-04	5.92546
5.590970E-04	5.90965
5.598440E-04	5.89606
5.605920E-04	5.88258
5.607160E-04	5.88035
5.611520E-04	5.87402
5.617130E-04	5.86598
5.623070E-04	5.85757
5.627040E-04	5.85205
5.631000E-04	5.84661
5.634970E-04	5.84128
5.638930E-04	5.83608
5.642890E-04	5.83103
5.645870E-04	5.82736
5.648840E-04	5.82382
5.652000E-04	5.82022
5.655150E-04	5.81683
5.657260E-04	5.8147
5.659360E-04	5.81269
5.661470E-04	5.81083
5.663570E-04	5.80913
5.665680E-04	5.80764
5.667320E-04	5.80663
5.668970E-04	5.80578
5.670620E-04	5.80512
5.672270E-04	5.80467
5.673920E-04	5.80447
5.675570E-04	5.80456
5.677220E-04	5.80499
5.678460E-04	5.80558
5.680010E-04	5.80669
5.681150E-04	5.8078
5.682280E-04	5.80921
5.683420E-04	5.81096
5.684560E-04	5.81311
5.685700E-04	5.8157
5.686830E-04	5.81883
5.687690E-04	5.82157
5.688770E-04	5.82562
5.689560E-04	5.82907
5.690360E-04	5.83299
5.691150E-04	5.83743
5.691950E-04	5.84247
5.692750E-04	5.84821
5.693540E-04	5.85476
5.694140E-04	5.8603
5.694910E-04	5.86832
5.695480E-04	5.87502
5.696050E-04	5.88249
5.696610E-04	5.89085
5.697180E-04	5.90026
5.697750E-04	5.91093
5.698180E-04	5.91994
5.698440E-04	5.92595
5.698610E-04	5.93017
5.699020E-04	5.94153
5.699400E-04	5.95334
5.699790E-04	5.96658
5.700170E-04	5.98153
5.700550E-04	5.99859
5.700710E-04	6.00639
5.700810E-04	6.0117
5.701070E-04	6.02666
5.701320E-04	6.04313
5.701580E-04	6.06133
5.701830E-04	6.08153
5.702090E-04	6.10402
5.702340E-04	6.12917
5.702600E-04	6.15738
5.702790E-04	6.18082
5.702990E-04	6.20646
5.703170E-04	6.23346
5.703350E-04	6.26296
5.703540E-04	6.29522
5.703720E-04	6.33054
5.703910E-04	6.36921
5.704090E-04	6.41159
5.704280E-04	6.45802
5.704460E-04	6.50892
5.704630E-04	6.56041
5.704650E-04	6.5649
5.704830E-04	6.62868
5.705020E-04	6.69829
5.705200E-04	6.77427
5.705390E-04	6.85719
5.705570E-04	6.94764
5.705760E-04	7.04626
5.705940E-04	7.15372
5.706080E-04	7.24285
5.706230E-04	7.33796
5.706370E-04	7.43942
5.706510E-04	7.54756
5.706720E-04	7.72316
5.706850E-04	7.83884
5.706940E-04	7.91769
5.707150E-04	8.13336
5.707360E-04	8.36896
5.707580E-04	8.62593
5.707790E-04	8.9057
5.707990E-04	9.18945
5.708000E-04	9.21004
5.708220E-04	9.5444
5.708410E-04	9.86851
5.708600E-04	10.2156
5.708790E-04	10.5867
5.708990E-04	10.9827
5.709130E-04	11.2952
5.709180E-04	11.4059
5.709370E-04	11.8597
5.709620E-04	12.5074
5.709880E-04	13.2054
5.710140E-04	13.9546
5.710260E-04	14.3535
5.710360E-04	14.658
5.710650E-04	15.6307
5.710940E-04	16.6701
5.711230E-04	17.7749
5.711400E-04	18.4618
5.711520E-04	18.946
5.711810E-04	20.1814
5.712130E-04	21.6008
5.712610E-04	23.8356
5.712670E-04	24.1149
5.713310E-04	27.3071
5.714410E-04	32.7469
5.714910E-04	35.0979
5.714970E-04	35.4164
5.715450E-04	37.4604
5.715820E-04	38.8805
5.716090E-04	39.7896
5.716220E-04	40.2151
5.716580E-04	41.2374
5.716940E-04	42.0545
5.717040E-04	42.2036
5.717310E-04	42.636
5.717670E-04	42.9802
5.717970E-04	43.0772
5.718000E-04	43.084
5.718330E-04	42.9756
5.718690E-04	42.6283
5.718840E-04	42.3965
5.719060E-04	42.0376
5.719420E-04	41.2187
5.719750E-04	40.2974
5.719780E-04	40.1933
5.720180E-04	38.8514
5.720550E-04	37.4308
5.720910E-04	35.8736
5.721030E-04	35.3831
5.721590E-04	32.7109
5.723200E-04	24.7405
5.723630E-04	22.6976
5.723910E-04	21.3703
5.724050E-04	20.7492
5.724420E-04	19.1812
5.724780E-04	17.7052
5.725050E-04	16.663
5.725280E-04	15.8426
5.725330E-04	15.68
5.725620E-04	14.6897
5.725850E-04	13.9752
5.726080E-04	13.3018
5.726300E-04	12.6689
5.726420E-04	12.3724
5.726530E-04	12.0792
5.726760E-04	11.5317
5.726990E-04	11.0218
5.727210E-04	10.5483
5.727400E-04	10.1893
5.727550E-04	9.90575
5.727610E-04	9.80428
5.727830E-04	9.45197
5.728040E-04	9.12644
5.728250E-04	8.82625
5.728470E-04	8.54999
5.728680E-04	8.29617
5.728890E-04	8.06339
5.729100E-04	7.85023
5.729260E-04	7.7073
5.729320E-04	7.65656
5.729530E-04	7.48323
5.729690E-04	7.36099
5.729880E-04	7.23317
