E(MeV)	Sm 152
1.07627E-03	9.67995
1.07628E-03	9.67526
1.07645E-03	9.63016
1.07662E-03	9.58537
1.07679E-03	9.54092
1.07696E-03	9.49688
1.07714E-03	9.4533
1.07726E-03	9.42066
1.07731E-03	9.40688
1.07743E-03	9.36449
1.07759E-03	9.31196
1.07771E-03	9.27389
1.07783E-03	9.23629
1.07785E-03	9.22888
1.07795E-03	9.19069
1.07806E-03	9.14357
1.07818E-03	9.09716
1.07830E-03	9.05159
1.07832E-03	9.04265
1.07839E-03	9.01118
1.07846E-03	8.97451
1.07856E-03	8.93011
1.07865E-03	8.88666
1.07867E-03	8.87609
1.07875E-03	8.83567
1.07882E-03	8.79614
1.07889E-03	8.75752
1.07896E-03	8.71999
1.07898E-03	8.70792
1.07903E-03	8.67669
1.07910E-03	8.63149
1.07914E-03	8.60248
1.07920E-03	8.56946
1.07925E-03	8.54229
1.07926E-03	8.53536
1.07930E-03	8.51089
1.07935E-03	8.47932
1.07938E-03	8.45965
1.07941E-03	8.44127
1.07944E-03	8.42435
1.07947E-03	8.4091
1.07951E-03	8.39579
1.07954E-03	8.38468
1.07954E-03	8.38351
1.07957E-03	8.37438
1.07960E-03	8.36669
1.07964E-03	8.36232
1.07966E-03	8.36149
1.07969E-03	8.36301
1.07971E-03	8.36763
1.07974E-03	8.37567
1.07976E-03	8.38753
1.07979E-03	8.4036
1.07982E-03	8.42436
1.07984E-03	8.44453
1.07984E-03	8.45169
1.07987E-03	8.48962
1.07990E-03	8.53385
1.07992E-03	8.58504
1.07995E-03	8.64387
1.07996E-03	8.65879
1.07998E-03	8.71831
1.08000E-03	8.78167
1.08002E-03	8.85051
1.08004E-03	8.92527
1.08004E-03	8.95829
1.08006E-03	9.00984
1.08007E-03	9.0931
1.08007E-03	9.10446
1.08009E-03	9.21348
1.08012E-03	9.35252
1.08014E-03	9.48347
1.08016E-03	9.6237
1.08016E-03	9.63443
1.08018E-03	9.7864
1.08020E-03	9.96056
1.08022E-03	10.1324
1.08022E-03	10.1466
1.08024E-03	10.3574
1.08026E-03	10.5805
1.08028E-03	10.7659
1.08028E-03	10.8202
1.08030E-03	11.0869
1.08032E-03	11.3679
1.08034E-03	11.5581
1.08034E-03	11.6701
1.08037E-03	11.9995
1.08038E-03	12.2741
1.08040E-03	12.5366
1.08043E-03	13.0983
1.08043E-03	13.1278
1.08045E-03	13.6916
1.08047E-03	14.0546
1.08048E-03	14.2451
1.08050E-03	14.844
1.08052E-03	15.2275
1.08053E-03	15.7101
1.08056E-03	16.6057
1.08057E-03	16.6502
1.08060E-03	17.6903
1.08061E-03	18.1886
1.08063E-03	18.8146
1.08066E-03	19.9658
1.08066E-03	20.0227
1.08070E-03	21.3422
1.08071E-03	21.9728
1.08074E-03	23.0882
1.08076E-03	24.1231
1.08077E-03	24.9819
1.08080E-03	26.33
1.08081E-03	27.0272
1.08085E-03	28.7232
1.08085E-03	29.223
1.08089E-03	31.2989
1.08089E-03	31.5663
1.08093E-03	34.0671
1.08095E-03	35.1141
1.08098E-03	36.9971
1.08101E-03	39.4891
1.08103E-03	40.4483
1.08108E-03	44.077
1.08109E-03	45.4847
1.08115E-03	49.7552
1.08124E-03	57.0986
1.08127E-03	59.5466
1.08135E-03	65.784
1.08142E-03	71.036
1.08145E-03	73.0199
1.08148E-03	74.702
1.08153E-03	78.1802
1.08154E-03	78.7269
1.08159E-03	81.4076
1.08161E-03	82.5582
1.08165E-03	84.06
1.08168E-03	85.3024
1.08170E-03	86.1585
1.08175E-03	87.3894
1.08175E-03	87.4804
1.08180E-03	88.3782
1.08181E-03	88.4776
1.08185E-03	88.752
1.08187E-03	88.763
1.08190E-03	88.6679
1.08193E-03	88.3336
1.08195E-03	87.9844
1.08197E-03	87.5091
1.08201E-03	86.6638
1.08204E-03	85.8358
1.08207E-03	84.5743
1.08210E-03	83.4122
1.08212E-03	82.4506
1.08217E-03	80.1059
1.08218E-03	79.5997
1.08224E-03	76.0561
1.08224E-03	75.7676
1.08231E-03	71.5033
1.08232E-03	70.8669
1.08239E-03	65.4513
1.08251E-03	57.0584
1.08253E-03	55.4327
1.08260E-03	50.7821
1.08266E-03	46.7685
1.08269E-03	44.8327
1.08270E-03	43.6953
1.08275E-03	40.596
1.08278E-03	39.373
1.08280E-03	38.016
1.08284E-03	35.582
1.08286E-03	34.4901
1.08287E-03	34.0376
1.08290E-03	32.5786
1.08292E-03	31.5926
1.08293E-03	31.185
1.08296E-03	29.8752
1.08299E-03	28.4908
1.08300E-03	28.3696
1.08302E-03	27.4437
1.08305E-03	26.4399
1.08306E-03	25.8483
1.08307E-03	25.4897
1.08310E-03	24.6024
1.08312E-03	23.7492
1.08313E-03	23.6582
1.08315E-03	22.9675
1.08318E-03	22.2217
1.08319E-03	21.7842
1.08320E-03	21.5217
1.08323E-03	20.875
1.08326E-03	20.2555
1.08326E-03	20.1893
1.08328E-03	19.7568
1.08330E-03	19.2816
1.08333E-03	18.8246
1.08333E-03	18.7146
1.08335E-03	18.4115
1.08337E-03	18.0237
1.08340E-03	17.6511
1.08342E-03	17.293
1.08344E-03	16.9815
1.08347E-03	16.6826
1.08349E-03	16.3956
1.08351E-03	16.1885
1.08352E-03	16.1264
1.08354E-03	15.888
1.08356E-03	15.6591
1.08359E-03	15.4392
1.08360E-03	15.3333
1.08361E-03	15.2368
1.08363E-03	15.0515
1.08366E-03	14.8841
1.08366E-03	14.8734
1.08368E-03	14.7382
1.08370E-03	14.5987
1.08372E-03	14.4642
1.08374E-03	14.3342
1.08377E-03	14.2083
1.08377E-03	14.1595
1.08379E-03	14.0966
1.08381E-03	13.9955
1.08383E-03	13.8975
1.08385E-03	13.8025
1.08388E-03	13.6801
1.08389E-03	13.6447
1.08391E-03	13.5736
1.08394E-03	13.4759
1.08397E-03	13.3816
1.08400E-03	13.2904
1.08401E-03	13.2639
1.08403E-03	13.2117
1.08406E-03	13.1396
1.08409E-03	13.0696
1.08412E-03	12.9914
1.08416E-03	12.9056
1.08419E-03	12.851
1.08420E-03	12.8271
1.08424E-03	12.76
1.08427E-03	12.6946
1.08431E-03	12.6306
1.08435E-03	12.5679
1.08436E-03	12.5514
1.08441E-03	12.4888
1.08447E-03	12.4144
1.08452E-03	12.3417
1.08458E-03	12.2701
1.08460E-03	12.2503
1.08464E-03	12.2097
1.08471E-03	12.1357
1.08478E-03	12.0686
1.08485E-03	12.0023
1.08495E-03	11.9152
1.08504E-03	11.8485
1.08514E-03	11.7828
1.08523E-03	11.7178
1.08532E-03	11.6536
1.08542E-03	11.59
1.08552E-03	11.5343
1.08564E-03	11.4731
1.08576E-03	11.4125
1.08588E-03	11.3525
1.08589E-03	11.3465
1.08599E-03	11.3033
1.08611E-03	11.2557
1.08623E-03	11.2085
1.08641E-03	11.1383
1.08643E-03	11.129
1.08658E-03	11.0821
1.08676E-03	11.0286
1.08693E-03	10.9754
1.08711E-03	10.9227
1.08729E-03	10.8703
1.08735E-03	10.8529
1.08746E-03	10.8272
1.08764E-03	10.789
1.08788E-03	10.737
1.08807E-03	10.6954
1.08833E-03	10.6403
1.08859E-03	10.5855
1.08869E-03	10.5658
1.08885E-03	10.5398
1.08911E-03	10.4995
1.08937E-03	10.4593
1.08963E-03	10.4193
1.08999E-03	10.3637
1.09029E-03	10.3168
1.09039E-03	10.3024
1.09070E-03	10.2655
1.09111E-03	10.2178
1.09152E-03	10.1702
1.09193E-03	10.1228
1.09234E-03	10.0756
1.09274E-03	10.0284
1.09278E-03	10.0248
1.09315E-03	9.98963
1.09372E-03	9.93674
1.09429E-03	9.88399
1.09486E-03	9.83137
1.09542E-03	9.77885
1.09599E-03	9.72644
1.09617E-03	9.71032
1.09656E-03	9.67659
1.09713E-03	9.62793
1.09770E-03	9.57936
1.09829E-03	9.52905
1.09888E-03	9.47883
1.09947E-03	9.42872
1.10005E-03	9.37872
1.10064E-03	9.32883
1.10123E-03	9.27909
1.10176E-03	9.23502
1.10182E-03	9.22838
1.10226E-03	9.18369
1.10277E-03	9.13253
1.10313E-03	9.09633
1.10349E-03	9.06025
1.10385E-03	9.0243
1.10421E-03	8.98849
1.10451E-03	8.95934
1.10457E-03	8.95085
1.10493E-03	8.90435
1.10520E-03	8.86964
1.10554E-03	8.82653
1.10579E-03	8.79512
1.10604E-03	8.76388
1.10618E-03	8.74622
1.10628E-03	8.72899
1.10653E-03	8.68924
1.10678E-03	8.64976
1.10702E-03	8.61059
1.10712E-03	8.59486
1.10721E-03	8.57803
1.10744E-03	8.5335
1.10760E-03	8.50134
1.10777E-03	8.46944
1.10791E-03	8.44252
1.10793E-03	8.43659
1.10810E-03	8.39691
1.10826E-03	8.35762
1.10843E-03	8.31876
1.10854E-03	8.29178
1.10859E-03	8.27749
1.10872E-03	8.24215
1.10884E-03	8.20717
1.10896E-03	8.17262
1.10903E-03	8.15217
1.10908E-03	8.1348
1.10921E-03	8.09192
1.10933E-03	8.04967
1.10945E-03	8.00814
1.10952E-03	7.98373
1.10957E-03	7.96275
1.10967E-03	7.92148
1.10977E-03	7.88095
1.10987E-03	7.84126
1.10989E-03	7.83158
1.10997E-03	7.79373
1.11004E-03	7.75664
1.11011E-03	7.72031
1.11019E-03	7.68486
1.11026E-03	7.65046
1.11033E-03	7.60576
1.11039E-03	7.56968
1.11045E-03	7.53831
1.11050E-03	7.50819
1.11056E-03	7.47959
1.11058E-03	7.47068
1.11062E-03	7.44646
1.11065E-03	7.42347
1.11069E-03	7.40166
1.11073E-03	7.38119
1.11076E-03	7.36229
1.11080E-03	7.3452
1.11084E-03	7.33023
1.11087E-03	7.31771
1.11090E-03	7.31127
1.11091E-03	7.30769
1.11094E-03	7.3018
1.11096E-03	7.29848
1.11099E-03	7.29661
1.11101E-03	7.29732
1.11104E-03	7.30091
1.11107E-03	7.3077
1.11110E-03	7.31808
1.11113E-03	7.33245
1.11115E-03	7.35126
1.11118E-03	7.37502
1.11120E-03	7.39937
1.11121E-03	7.40574
1.11124E-03	7.44998
1.11126E-03	7.50093
1.11128E-03	7.54399
1.11130E-03	7.59151
1.11132E-03	7.64385
1.11133E-03	7.64596
1.11135E-03	7.70976
1.11137E-03	7.78153
1.11139E-03	7.85924
1.11141E-03	7.94657
1.11141E-03	7.95336
1.11143E-03	8.05087
1.11145E-03	8.16374
1.11147E-03	8.28493
1.11148E-03	8.32214
1.11149E-03	8.42364
1.11152E-03	8.57528
1.11154E-03	8.73703
1.11154E-03	8.76164
1.11156E-03	8.92179
1.11158E-03	9.12008
1.11160E-03	9.33042
1.11162E-03	9.5689
1.11164E-03	9.8207
1.11165E-03	9.85879
1.11167E-03	10.1001
1.11169E-03	10.3967
1.11169E-03	10.4858
1.11171E-03	10.7218
1.11173E-03	11.0682
1.11174E-03	11.2251
1.11176E-03	11.5566
1.11179E-03	12.0836
1.11181E-03	12.6719
1.11183E-03	13.0863
1.11184E-03	13.3043
1.11187E-03	13.9937
1.11188E-03	14.2353
1.11190E-03	14.7434
1.11192E-03	15.543
1.11195E-03	16.4216
1.11197E-03	17.0343
1.11198E-03	17.3551
1.11201E-03	18.3586
1.11201E-03	18.7085
1.11204E-03	19.6217
1.11206E-03	20.5735
1.11207E-03	20.7724
1.11211E-03	22.6419
1.11215E-03	24.6886
1.11215E-03	24.9267
1.11219E-03	26.9047
1.11220E-03	27.421
1.11223E-03	29.2904
1.11224E-03	30.1263
1.11228E-03	32.4286
1.11229E-03	33.0277
1.11233E-03	35.7014
1.11234E-03	36.1286
1.11239E-03	40.0858
1.11239E-03	40.1771
1.11244E-03	44.1029
1.11246E-03	45.2987
1.11250E-03	48.1983
1.11257E-03	54.5352
1.11259E-03	56.1809
1.11269E-03	64.3608
1.11271E-03	66
1.11278E-03	71.9123
1.11283E-03	75.3034
1.11284E-03	75.8519
1.11290E-03	80.4159
1.11292E-03	81.6112
1.11295E-03	83.7294
1.11299E-03	86.0749
1.11301E-03	86.6932
1.11305E-03	88.9848
1.11306E-03	89.1848
1.11310E-03	90.8095
1.11312E-03	91.2894
1.11315E-03	92.1661
1.11318E-03	92.7163
1.11320E-03	93.0176
1.11324E-03	93.3474
1.11325E-03	93.4118
1.11329E-03	93.334
1.11330E-03	93.3083
1.11335E-03	92.6825
1.11335E-03	92.5712
1.11336E-03	92.3581
1.11340E-03	91.4398
1.11343E-03	90.6573
1.11345E-03	89.6101
1.11349E-03	88.2036
1.11351E-03	87.4187
1.11356E-03	84.8192
1.11356E-03	84.5495
1.11363E-03	80.7633
1.11363E-03	80.4536
1.11370E-03	75.8496
1.11370E-03	75.5063
1.11377E-03	70.4051
1.11383E-03	66.4375
1.11387E-03	63.5724
1.11394E-03	57.4679
1.11402E-03	51.8191
1.11408E-03	47.4271
1.11409E-03	46.5805
1.11413E-03	44.1017
1.11418E-03	40.9219
1.11419E-03	40.5402
1.11423E-03	38.1297
1.11425E-03	36.8784
1.11426E-03	36.3569
1.11429E-03	34.6737
1.11431E-03	33.5331
1.11432E-03	33.0603
1.11435E-03	31.5392
1.11437E-03	30.5115
1.11438E-03	30.0866
1.11441E-03	28.7236
1.11442E-03	28.1344
1.11444E-03	27.3194
1.11447E-03	26.2361
1.11449E-03	25.4239
1.11450E-03	25.2042
1.11453E-03	24.2526
1.11455E-03	23.3378
1.11456E-03	23.0933
1.11458E-03	22.4956
1.11461E-03	21.7013
1.11463E-03	21.1081
1.11464E-03	20.9492
1.11466E-03	20.2652
1.11469E-03	19.6098
1.11470E-03	19.4352
1.11472E-03	19.013
1.11474E-03	18.5146
1.11477E-03	18.0352
1.11479E-03	17.6065
1.11482E-03	17.1946
1.11483E-03	16.9966
1.11484E-03	16.8122
1.11487E-03	16.4582
1.11489E-03	16.1181
1.11492E-03	15.8201
1.11494E-03	15.5343
1.11496E-03	15.2596
1.11498E-03	15.0613
1.11499E-03	15.0026
1.11501E-03	14.7769
1.11504E-03	14.5601
1.11506E-03	14.3516
1.11507E-03	14.2512
1.11509E-03	14.1622
1.11511E-03	13.9912
1.11513E-03	13.8366
1.11516E-03	13.6873
1.11517E-03	13.6295
1.11518E-03	13.5529
1.11520E-03	13.4295
1.11523E-03	13.3102
1.11525E-03	13.1947
1.11526E-03	13.1498
1.11527E-03	13.0913
1.11529E-03	12.997
1.11532E-03	12.9055
1.11534E-03	12.8166
1.11537E-03	12.7018
1.11538E-03	12.6685
1.11540E-03	12.6021
1.11543E-03	12.5106
1.11546E-03	12.4221
1.11549E-03	12.3361
1.11550E-03	12.3111
1.11552E-03	12.262
1.11556E-03	12.194
1.11559E-03	12.1278
1.11562E-03	12.0536
1.11566E-03	11.9718
1.11569E-03	11.9196
1.11570E-03	11.8967
1.11574E-03	11.8321
1.11578E-03	11.7689
1.11582E-03	11.707
1.11586E-03	11.6486
1.11588E-03	11.6211
1.11594E-03	11.5465
1.11600E-03	11.4733
1.11606E-03	11.4014
1.11608E-03	11.3778
1.11612E-03	11.3393
1.11620E-03	11.2637
1.11626E-03	11.2035
1.11634E-03	11.1357
1.11641E-03	11.0686
1.11648E-03	11.0168
1.11658E-03	10.9486
1.11668E-03	10.8813
1.11678E-03	10.8148
1.11687E-03	10.7489
1.11697E-03	10.6982
1.11708E-03	10.6417
1.11721E-03	10.5796
1.11733E-03	10.5182
1.11736E-03	10.4999
1.11745E-03	10.466
1.11757E-03	10.418
1.11770E-03	10.3705
1.11782E-03	10.3233
1.11792E-03	10.2858
1.11794E-03	10.2786
1.11809E-03	10.2341
1.11828E-03	10.1811
1.11846E-03	10.1286
1.11865E-03	10.0765
1.11883E-03	10.0248
1.11883E-03	10.0231
1.11901E-03	9.98536
1.11920E-03	9.94659
1.11938E-03	9.90805
1.11959E-03	9.86367
1.11974E-03	9.83287
1.11983E-03	9.81736
1.12008E-03	9.7774
1.12032E-03	9.73767
1.12056E-03	9.69814
1.12065E-03	9.68388
1.12080E-03	9.66383
1.12104E-03	9.63254
1.12129E-03	9.60138
1.12161E-03	9.5603
1.12191E-03	9.5221
1.12206E-03	9.50248
1.12220E-03	9.4885
1.12260E-03	9.45021
1.12300E-03	9.4121
1.12340E-03	9.37413
1.12380E-03	9.33628
1.12420E-03	9.29854
1.12450E-03	9.26974
1.12460E-03	9.26302
1.12516E-03	9.2228
1.12572E-03	9.18271
1.12628E-03	9.14273
1.12685E-03	9.10284
1.12741E-03	9.06303
1.12760E-03	9.04979
1.12825E-03	9.01291
1.12910E-03	8.96562
1.12997E-03	8.91675
1.13085E-03	8.86797
1.13143E-03	8.83549
1.13210E-03	8.79813
1.13260E-03	8.77526
1.13376E-03	8.72144
1.13490E-03	8.66901
1.13603E-03	8.61663
1.13774E-03	8.53814
1.13922E-03	8.47019
1.13967E-03	8.45133
1.14172E-03	8.36654
1.14376E-03	8.28182
1.14649E-03	8.16894
1.14740E-03	8.13134
1.15013E-03	8.01857
1.15286E-03	7.90587
1.15559E-03	7.79324
1.15831E-03	7.68067
1.16104E-03	7.56816
1.16377E-03	7.45572
1.16650E-03	7.33124
1.16923E-03	7.20684
1.17195E-03	7.08254
1.17400E-03	6.97935
1.17605E-03	6.87624
1.17741E-03	6.80755
1.17809E-03	6.76933
1.18014E-03	6.65478
1.18218E-03	6.54032
1.18287E-03	6.50221
1.18423E-03	6.41587
1.18616E-03	6.29368
1.18787E-03	6.186
1.18957E-03	6.06509
1.19132E-03	5.94147
1.19250E-03	5.84803
1.19367E-03	5.7547
1.19485E-03	5.66148
1.19598E-03	5.56014
1.19711E-03	5.45894
1.19823E-03	5.35789
1.19936E-03	5.24431
1.20030E-03	5.15031
1.20061E-03	5.11903
1.20123E-03	5.04901
1.20217E-03	4.94416
1.20310E-03	4.83952
1.20404E-03	4.72298
1.20494E-03	4.61041
1.20583E-03	4.48866
1.20673E-03	4.36724
1.20762E-03	4.23262
1.20851E-03	4.09845
1.20910E-03	4.00046
1.20969E-03	3.90278
1.20990E-03	3.86574
1.21044E-03	3.77081
1.21088E-03	3.69193
1.21097E-03	3.67476
1.21150E-03	3.57208
1.21204E-03	3.46975
1.21207E-03	3.46409
1.21257E-03	3.35882
1.21311E-03	3.24782
1.21326E-03	3.21713
1.21358E-03	3.14329
1.21421E-03	3.00306
1.21432E-03	2.9765
1.21462E-03	2.90431
1.21504E-03	2.80374
1.21528E-03	2.74658
1.21545E-03	2.70057
1.21587E-03	2.59382
1.21599E-03	2.56352
1.21628E-03	2.48294
1.21670E-03	2.37093
1.21715E-03	2.24419
1.21741E-03	2.16891
1.21759E-03	2.11546
1.21789E-03	2.0272
1.21812E-03	1.95717
1.21818E-03	1.93857
1.21848E-03	1.84642
1.21878E-03	1.75519
1.21884E-03	1.73716
1.21907E-03	1.66125
1.21943E-03	1.54898
1.21967E-03	1.47213
1.21991E-03	1.39628
1.22014E-03	1.32155
1.22038E-03	1.24653
1.22062E-03	1.17295
1.22086E-03	1.10099
1.22107E-03	1.03845
1.22115E-03	1.014
1.22135E-03	0.9607
1.22151E-03	0.917223
1.22153E-03	0.911598
1.22172E-03	0.866418
1.22175E-03	0.859492
1.22190E-03	0.825386
1.22193E-03	0.820774
1.22207E-03	0.792228
1.22209E-03	0.789609
1.22221E-03	0.770231
1.22227E-03	0.760321
1.22230E-03	0.757355
1.22241E-03	0.744238
1.22246E-03	0.739027
1.22250E-03	0.735932
1.22258E-03	0.730497
1.22264E-03	0.727452
1.22264E-03	0.727452
1.22270E-03	0.726371
1.22276E-03	0.726187
1.22282E-03	0.727033
1.22282E-03	0.727304
1.22287E-03	0.72966
1.22291E-03	0.73264
1.22295E-03	0.735952
1.22300E-03	0.740322
1.22301E-03	0.741711
1.22305E-03	0.746987
1.22310E-03	0.754973
1.22313E-03	0.76191
1.22317E-03	0.769516
1.22319E-03	0.772272
1.22321E-03	0.777629
1.22324E-03	0.786218
1.22326E-03	0.790723
1.22329E-03	0.800163
1.22333E-03	0.810206
1.22334E-03	0.813162
1.22336E-03	0.820905
1.22339E-03	0.831758
1.22342E-03	0.843147
1.22345E-03	0.855088
1.22348E-03	0.86721
1.22348E-03	0.870891
1.22350E-03	0.880108
1.22353E-03	0.893817
1.22356E-03	0.908093
1.22359E-03	0.923465
1.22362E-03	0.940018
1.22362E-03	0.944331
1.22365E-03	0.956875
1.22368E-03	0.981936
1.22371E-03	1.00194
1.22374E-03	1.02278
1.22375E-03	1.02549
1.22378E-03	1.04829
1.22381E-03	1.07506
1.22385E-03	1.10621
1.22387E-03	1.12583
1.22388E-03	1.13948
1.22392E-03	1.17158
1.22395E-03	1.20505
1.22398E-03	1.23612
1.22399E-03	1.24219
1.22403E-03	1.28657
1.22406E-03	1.33315
1.22409E-03	1.36785
1.22409E-03	1.37026
1.22413E-03	1.41517
1.22416E-03	1.46195
1.22419E-03	1.51069
1.22420E-03	1.52481
1.22423E-03	1.56577
1.22427E-03	1.62689
1.22430E-03	1.69086
1.22431E-03	1.71094
1.22434E-03	1.75944
1.22438E-03	1.83933
1.22443E-03	1.93117
1.22447E-03	2.03148
1.22452E-03	2.13744
1.22454E-03	2.19348
1.22456E-03	2.25136
1.22460E-03	2.37375
1.22465E-03	2.50321
1.22469E-03	2.64415
1.22473E-03	2.76541
1.22473E-03	2.7758
1.22477E-03	2.91747
1.22481E-03	3.0785
1.22483E-03	3.12637
1.22486E-03	3.25234
1.22490E-03	3.43769
1.22492E-03	3.53424
1.22494E-03	3.637
1.22498E-03	3.8396
1.22501E-03	4.01044
1.22502E-03	4.05523
1.22506E-03	4.28824
1.22509E-03	4.46217
1.22510E-03	4.53732
1.22514E-03	4.8064
1.22518E-03	5.07187
1.22518E-03	5.11536
1.22523E-03	5.46439
1.22524E-03	5.53933
1.22527E-03	5.84469
1.22530E-03	6.06377
1.22532E-03	6.25917
1.22536E-03	6.65003
1.22536E-03	6.71138
1.22541E-03	7.20775
1.22542E-03	7.31515
1.22545E-03	7.75331
1.22548E-03	8.06562
1.22548E-03	8.1453
1.22551E-03	8.56569
1.22554E-03	8.92136
1.22554E-03	9.01215
1.22557E-03	9.49207
1.22559E-03	9.89868
1.22560E-03	10.0025
1.22563E-03	10.5521
1.22565E-03	11.0215
1.22567E-03	11.2606
1.22570E-03	11.9667
1.22570E-03	12.0317
1.22574E-03	12.8734
1.22574E-03	13.0246
1.22577E-03	13.7916
1.22579E-03	14.2054
1.22581E-03	14.7935
1.22583E-03	15.5186
1.22584E-03	15.8869
1.22588E-03	16.9805
1.22588E-03	17.0816
1.22592E-03	18.3908
1.22592E-03	18.6269
1.22595E-03	19.8253
1.22597E-03	20.4736
1.22599E-03	21.3948
1.22601E-03	22.5341
1.22602E-03	23.1125
1.22605E-03	24.4805
1.22606E-03	24.9951
1.22609E-03	26.6239
1.22609E-03	27.0581
1.22612E-03	28.9842
1.22613E-03	29.3172
1.22616E-03	31.5828
1.22616E-03	31.7916
1.22620E-03	34.4428
1.22620E-03	34.499
1.22623E-03	36.9527
1.22624E-03	37.6078
1.22626E-03	39.5948
1.22627E-03	41.0784
1.22629E-03	42.4371
1.22631E-03	44.875
1.22632E-03	45.4913
1.22635E-03	48.7761
1.22635E-03	49.0399
1.22638E-03	52.3105
1.22639E-03	53.6269
1.22641E-03	56.1019
1.22643E-03	58.9328
1.22644E-03	60.1612
1.22647E-03	64.5097
1.22647E-03	65.4325
1.22650E-03	69.1704
1.22652E-03	72.6353
1.22653E-03	74.1402
1.22656E-03	79.4443
1.22656E-03	80.5667
1.22659E-03	85.1093
1.22661E-03	89.3082
1.22662E-03	91.1273
1.22665E-03	97.5261
1.22665E-03	98.8884
1.22669E-03	107.508
1.22670E-03	109.36
1.22673E-03	117.583
1.22674E-03	120.776
1.22677E-03	128.434
1.22678E-03	133.153
1.22681E-03	140.085
1.22683E-03	146.522
1.22685E-03	152.555
1.22687E-03	160.902
1.22689E-03	165.852
1.22691E-03	174.469
1.22694E-03	183.151
1.22696E-03	192.379
1.22699E-03	201.677
1.22701E-03	211.512
1.22703E-03	221.415
1.22706E-03	231.833
1.22708E-03	242.332
1.22713E-03	263.356
1.22715E-03	270.415
1.22721E-03	300.071
1.22728E-03	335.975
1.22730E-03	348.407
1.22740E-03	398.29
1.22749E-03	448.418
1.22756E-03	485.802
1.22759E-03	497.585
1.22766E-03	532.61
1.22773E-03	564.623
1.22780E-03	593.103
1.22787E-03	617.298
1.22794E-03	636.552
1.22799E-03	646.803
1.22804E-03	654.233
1.22810E-03	658.872
1.22811E-03	659.558
1.22816E-03	660.171
1.22816E-03	659.95
1.22821E-03	657.071
1.22822E-03	656.474
1.22827E-03	651.096
1.22828E-03	649.18
1.22834E-03	637.962
1.22835E-03	635.027
1.22841E-03	619.632
1.22842E-03	615.668
1.22848E-03	596.566
1.22849E-03	591.694
1.22855E-03	569.441
1.22857E-03	563.801
1.22862E-03	539.013
1.22864E-03	532.754
1.22871E-03	499.375
1.22872E-03	494.694
1.22885E-03	428.832
1.22893E-03	388.665
1.22899E-03	358.105
1.22902E-03	345.676
1.22908E-03	317.624
1.22909E-03	314.418
1.22914E-03	292.14
1.22915E-03	283.706
1.22919E-03	270.71
1.22921E-03	259.047
1.22924E-03	250.373
1.22928E-03	234.551
1.22929E-03	231.065
1.22933E-03	212.925
1.22934E-03	211.853
1.22938E-03	198.747
1.22938E-03	197.746
1.22942E-03	185.405
1.22942E-03	184.463
1.22946E-03	172.877
1.22946E-03	171.993
1.22950E-03	161.15
1.22950E-03	160.323
1.22954E-03	150.245
1.22955E-03	147.943
1.22958E-03	140.036
1.22959E-03	138.256
1.22963E-03	130.567
1.22963E-03	129.242
1.22967E-03	121.795
1.22967E-03	120.871
1.22970E-03	114.829
1.22971E-03	113.117
1.22974E-03	108.321
1.22975E-03	105.943
1.22977E-03	102.245
1.22979E-03	99.3143
1.22981E-03	96.5827
1.22983E-03	93.1982
1.22985E-03	91.3077
1.22987E-03	87.5617
1.22988E-03	86.4008
1.22991E-03	82.3721
1.22992E-03	81.8375
1.22995E-03	77.5986
1.22999E-03	73.711
1.23000E-03	72.7476
1.23002E-03	70.0874
1.23004E-03	68.3294
1.23006E-03	66.441
1.23009E-03	64.3057
1.23011E-03	62.5842
1.23013E-03	60.6391
1.23015E-03	59.0703
1.23018E-03	57.2973
1.23020E-03	55.8664
1.23022E-03	54.2491
1.23024E-03	52.9248
1.23025E-03	52.364
1.23029E-03	50.2891
1.23031E-03	48.9201
1.23033E-03	47.8392
1.23037E-03	45.8539
1.23037E-03	45.5774
1.23042E-03	43.5264
1.23043E-03	43.1203
1.23046E-03	41.6545
1.23049E-03	40.3839
1.23051E-03	39.8941
1.23056E-03	37.9545
1.23056E-03	37.8569
1.23063E-03	35.835
1.23063E-03	35.7872
1.23069E-03	34.0153
1.23069E-03	33.8442
1.23075E-03	32.3617
1.23076E-03	32.0914
1.23081E-03	30.8529
1.23083E-03	30.5022
1.23088E-03	29.4831
1.23092E-03	28.5995
1.23094E-03	28.2009
1.23101E-03	26.9045
1.23102E-03	26.6485
1.23110E-03	25.3822
1.23110E-03	25.2439
1.23119E-03	23.9673
1.23119E-03	23.8543
1.23129E-03	22.5761
1.23130E-03	22.3433
1.23139E-03	21.314
1.23141E-03	20.9862
1.23149E-03	20.1628
1.23152E-03	19.7588
1.23159E-03	19.1071
1.23163E-03	18.6413
1.23169E-03	18.1347
1.23174E-03	17.6184
1.23179E-03	17.2351
1.23185E-03	16.6765
1.23186E-03	16.6648
1.23199E-03	15.6253
1.23202E-03	15.3965
1.23212E-03	14.6605
1.23214E-03	14.5563
1.23226E-03	13.7882
1.23232E-03	13.4075
1.23241E-03	12.8421
1.23249E-03	12.37
1.23257E-03	11.9728
1.23267E-03	11.4261
1.23272E-03	11.1697
1.23285E-03	10.5612
1.23288E-03	10.4241
1.23302E-03	9.79867
1.23304E-03	9.73047
1.23319E-03	9.08434
1.23323E-03	8.94895
1.23335E-03	8.47779
