E(MeV)	Mo-nat
2.671930E-04	6.42184
2.672170E-04	6.55023
2.672290E-04	6.62018
2.672410E-04	6.69254
2.672660E-04	6.84942
2.672900E-04	7.01902
2.673140E-04	7.20187
2.673350E-04	7.37587
2.673370E-04	7.38754
2.673640E-04	7.62713
2.673920E-04	7.89813
2.674200E-04	8.18869
2.674360E-04	8.36583
2.674480E-04	8.50179
2.674770E-04	8.83799
2.675090E-04	9.24446
2.675280E-04	9.4944
2.675410E-04	9.67661
2.675890E-04	10.3684
2.676270E-04	10.9348
2.676540E-04	11.3465
2.677340E-04	12.6016
2.677670E-04	13.1088
2.678260E-04	13.9832
2.678640E-04	14.4956
2.679040E-04	14.993
2.679410E-04	15.3991
2.679750E-04	15.7083
2.679770E-04	15.7202
2.680100E-04	15.9552
2.680390E-04	16.1131
2.680700E-04	16.2301
2.680930E-04	16.2765
2.680990E-04	16.2867
2.681310E-04	16.2814
2.681690E-04	16.2001
2.681730E-04	16.1824
2.682020E-04	16.0534
2.682370E-04	15.8323
2.682450E-04	15.7674
2.682750E-04	15.5215
2.682850E-04	15.4141
2.683150E-04	15.1099
2.683630E-04	14.5354
2.683740E-04	14.3929
2.684170E-04	13.8068
2.684760E-04	12.9416
2.684910E-04	12.7207
2.685780E-04	11.3968
2.686320E-04	10.6146
2.686380E-04	10.5402
2.686680E-04	10.1113
2.687060E-04	9.61639
2.687340E-04	9.26551
2.687620E-04	8.93312
2.687910E-04	8.61988
2.688200E-04	8.3126
2.688420E-04	8.10256
2.688630E-04	7.90372
2.688850E-04	7.71591
2.689060E-04	7.54406
2.689280E-04	7.3827
2.689490E-04	7.23147
2.689710E-04	7.08998
2.689950E-04	6.9419
2.690150E-04	6.82706
2.690350E-04	6.71957
2.690460E-04	6.66596
2.690550E-04	6.62106
2.690760E-04	6.53145
2.690960E-04	6.44802
2.691160E-04	6.37039
2.691360E-04	6.29817
2.691560E-04	6.23101
2.691760E-04	6.16854
2.691960E-04	6.11042
2.692070E-04	6.08143
2.692140E-04	6.06458
2.692310E-04	6.02357
2.692490E-04	5.98518
2.692660E-04	5.94924
2.692930E-04	5.8995
2.693190E-04	5.85431
2.693450E-04	5.81316
2.693710E-04	5.7756
2.693970E-04	5.74121
2.694240E-04	5.70962
2.694500E-04	5.68051
2.694600E-04	5.67016
2.694760E-04	5.65539
2.695080E-04	5.62846
2.695400E-04	5.60404
2.695730E-04	5.58176
2.696050E-04	5.56132
2.696370E-04	5.54246
2.696590E-04	5.53079
2.696690E-04	5.5257
2.697020E-04	5.5116
2.697340E-04	5.49852
2.697770E-04	5.48245
2.698200E-04	5.46771
2.698650E-04	5.45338
2.699110E-04	5.4401
2.699560E-04	5.42774
2.700010E-04	5.41615
2.700620E-04	5.40173
2.701220E-04	5.38833
2.701830E-04	5.37578
2.701960E-04	5.37315
2.702430E-04	5.36617
2.703040E-04	5.35782
2.703690E-04	5.3494
2.704350E-04	5.34154
2.704780E-04	5.33658
2.705660E-04	5.32723
2.706530E-04	5.31855
2.707400E-04	5.31045
2.708280E-04	5.30284
2.709150E-04	5.29565
2.710030E-04	5.28883
2.711030E-04	5.28136
2.712040E-04	5.27426
2.713050E-04	5.26748
2.713250E-04	5.26618
2.714060E-04	5.26278
2.715400E-04	5.25748
2.716740E-04	5.25254
2.718090E-04	5.24792
2.719430E-04	5.24357
2.720780E-04	5.23945
2.722290E-04	5.23506
2.723800E-04	5.23088
2.725810E-04	5.22561
2.727830E-04	5.22061
2.729850E-04	5.21585
2.731860E-04	5.21129
2.733880E-04	5.2069
2.735890E-04	5.20266
2.737970E-04	5.19842
2.741200E-04	5.19208
2.743350E-04	5.18803
2.744430E-04	5.18637
2.747650E-04	5.18159
2.750870E-04	5.17701
2.754100E-04	5.17259
2.757310E-04	5.16835
2.760520E-04	5.16426
2.763740E-04	5.16031
2.766950E-04	5.15652
2.770160E-04	5.15287
2.773380E-04	5.14939
2.776590E-04	5.14609
2.779800E-04	5.14299
2.782610E-04	5.14046
2.785410E-04	5.13811
2.788220E-04	5.13599
2.791020E-04	5.1341
2.793830E-04	5.13251
2.795930E-04	5.13153
2.798030E-04	5.13076
2.800140E-04	5.13024
2.802240E-04	5.12999
2.803890E-04	5.12811
2.805540E-04	5.12646
2.807190E-04	5.12506
2.808840E-04	5.12395
2.810490E-04	5.12317
2.812140E-04	5.12276
2.813790E-04	5.12279
2.815440E-04	5.12333
2.817170E-04	5.12452
2.818330E-04	5.12574
2.819480E-04	5.12733
2.820640E-04	5.12936
2.821790E-04	5.13188
2.822950E-04	5.13495
2.824100E-04	5.13865
2.825090E-04	5.14241
2.826330E-04	5.14796
2.826660E-04	5.14969
2.827160E-04	5.15177
2.827980E-04	5.1558
2.828810E-04	5.16045
2.829630E-04	5.1658
2.830450E-04	5.17193
2.831280E-04	5.17896
2.832020E-04	5.18616
2.832760E-04	5.19429
2.833510E-04	5.20347
2.834250E-04	5.21387
2.834990E-04	5.22566
2.835730E-04	5.23904
2.836480E-04	5.25429
2.837030E-04	5.26714
2.837750E-04	5.28566
2.838280E-04	5.30108
2.838800E-04	5.31819
2.839330E-04	5.33723
2.839860E-04	5.35852
2.840390E-04	5.38242
2.840920E-04	5.40942
2.841310E-04	5.43205
2.841670E-04	5.45432
2.841690E-04	5.45604
2.842110E-04	5.48929
2.842450E-04	5.5183
2.842780E-04	5.54991
2.843110E-04	5.58447
2.843450E-04	5.62243
2.843780E-04	5.6643
2.844120E-04	5.71068
2.844130E-04	5.71323
2.844450E-04	5.76721
2.844790E-04	5.83004
2.845090E-04	5.89352
2.845270E-04	5.93483
2.845340E-04	5.95135
2.845590E-04	6.01819
2.845830E-04	6.09048
2.846080E-04	6.16882
2.846330E-04	6.2539
2.846460E-04	6.30325
2.846580E-04	6.35043
2.846820E-04	6.45981
2.847070E-04	6.57833
2.847320E-04	6.70693
2.847350E-04	6.72555
2.847570E-04	6.85477
2.847800E-04	7.00487
2.847980E-04	7.13168
2.848020E-04	7.1623
2.848240E-04	7.33922
2.848460E-04	7.52861
2.848640E-04	7.68633
2.848690E-04	7.73422
2.848910E-04	7.96406
2.849130E-04	8.20923
2.849300E-04	8.40291
2.849360E-04	8.47422
2.849580E-04	8.76653
2.849790E-04	9.06556
2.849800E-04	9.07757
2.850020E-04	9.42087
2.850260E-04	9.79806
2.850290E-04	9.85515
2.850490E-04	10.2123
2.850720E-04	10.6523
2.850850E-04	10.9175
2.850950E-04	11.1238
2.851180E-04	11.6298
2.851270E-04	11.8385
2.851410E-04	12.1706
2.851640E-04	12.7429
2.851690E-04	12.8721
2.851960E-04	13.5985
2.851970E-04	13.6217
2.852240E-04	14.382
2.852530E-04	15.2804
2.852600E-04	15.486
2.852960E-04	16.673
2.853030E-04	16.8982
2.853320E-04	17.9345
2.853520E-04	18.6516
2.853770E-04	19.5673
2.854180E-04	21.1476
2.854510E-04	22.4349
2.855440E-04	26.0627
2.856030E-04	28.2982
2.856290E-04	29.2241
2.856560E-04	30.1245
2.856950E-04	31.3464
2.857040E-04	31.5915
2.857450E-04	32.6643
2.857480E-04	32.7462
2.857880E-04	33.5825
2.857910E-04	33.6274
2.858250E-04	34.1562
2.858330E-04	34.2507
2.858580E-04	34.5136
2.858760E-04	34.6309
2.858990E-04	34.7379
2.859220E-04	34.7446
2.859370E-04	34.7267
2.859580E-04	34.62
2.859670E-04	34.5601
2.859980E-04	34.2591
2.860000E-04	34.2279
2.860390E-04	33.6527
2.860440E-04	33.5519
2.860830E-04	32.7423
2.860910E-04	32.5403
2.861310E-04	31.513
2.861410E-04	31.2279
2.861640E-04	30.5332
2.861900E-04	29.6847
2.862040E-04	29.2452
2.862560E-04	27.3768
2.862660E-04	27.0165
2.863550E-04	23.6599
2.864100E-04	21.5966
2.864540E-04	19.9623
2.864870E-04	18.7907
2.865200E-04	17.6796
2.865530E-04	16.6132
2.865860E-04	15.6191
2.866190E-04	14.6765
2.866210E-04	14.6308
2.866440E-04	14.0222
2.866670E-04	13.4389
2.866850E-04	13.0004
2.866900E-04	12.8852
2.867130E-04	12.3725
2.867370E-04	11.8842
2.867510E-04	11.5855
2.867600E-04	11.4267
2.867840E-04	10.9758
2.868110E-04	10.5227
2.868170E-04	10.4162
2.868370E-04	10.1128
2.868640E-04	9.73394
2.868830E-04	9.46578
2.869030E-04	9.22462
2.869230E-04	8.99571
2.869430E-04	8.77838
2.869490E-04	8.70957
2.869630E-04	8.57995
2.869820E-04	8.39577
2.870070E-04	8.17897
2.870150E-04	8.1113
2.870320E-04	7.98425
2.870570E-04	7.80631
2.870810E-04	7.63992
2.871060E-04	7.49452
2.871310E-04	7.35867
2.871540E-04	7.23995
2.871560E-04	7.23206
2.871800E-04	7.1216
2.872050E-04	7.01819
2.872300E-04	6.92114
2.872330E-04	6.909
2.872570E-04	6.82905
2.872890E-04	6.72942
2.873210E-04	6.63726
2.873520E-04	6.55598
2.873540E-04	6.55207
2.873860E-04	6.48146
2.874180E-04	6.41576
2.874500E-04	6.35431
2.874820E-04	6.29657
2.874960E-04	6.27421
2.875150E-04	6.24621
2.875470E-04	6.20156
2.875900E-04	6.14585
2.876290E-04	6.09776
2.876690E-04	6.05242
2.876890E-04	6.03093
2.877080E-04	6.01256
2.877480E-04	5.97788
2.878010E-04	5.93442
2.878540E-04	5.89369
2.879060E-04	5.8553
2.879460E-04	5.82801
2.879590E-04	5.82033
2.880120E-04	5.79133
2.880780E-04	5.7572
2.881440E-04	5.72511
2.882100E-04	5.69478
2.882760E-04	5.66597
2.883420E-04	5.64281
2.884080E-04	5.62083
2.884740E-04	5.59987
2.885400E-04	5.57983
2.886060E-04	5.56069
2.886230E-04	5.55675
2.887050E-04	5.53815
2.887880E-04	5.52052
2.888700E-04	5.50374
2.889530E-04	5.4877
2.890350E-04	5.47233
2.891170E-04	5.45755
2.892000E-04	5.44329
2.892660E-04	5.43234
2.893160E-04	5.42609
2.894310E-04	5.41231
2.895470E-04	5.39922
2.896620E-04	5.38673
2.897770E-04	5.37477
2.898930E-04	5.36328
2.900090E-04	5.35219
2.901240E-04	5.34147
2.902070E-04	5.33409
2.902890E-04	5.32881
2.904540E-04	5.3188
2.906190E-04	5.30927
2.907840E-04	5.30017
2.909490E-04	5.29143
2.911140E-04	5.283
2.912790E-04	5.27486
2.915100E-04	5.26385
2.917080E-04	5.25475
2.918400E-04	5.24885
2.919060E-04	5.24685
2.921040E-04	5.24107
2.923680E-04	5.23366
2.926320E-04	5.22654
2.928960E-04	5.21967
2.931600E-04	5.21302
2.934240E-04	5.20655
2.937370E-04	5.19908
2.941000E-04	5.19066
2.943480E-04	5.18507
2.944640E-04	5.18337
2.948270E-04	5.17818
2.951900E-04	5.17315
2.955520E-04	5.16825
2.960970E-04	5.16112
2.966740E-04	5.15377
2.973180E-04	5.14581
2.979610E-04	5.13804
2.986050E-04	5.13044
2.992480E-04	5.12298
2.998920E-04	5.11563
3.005140E-04	5.10863
3.011370E-04	5.10174
3.019460E-04	5.09291
3.019760E-04	5.09259
3.025540E-04	5.08629
3.031610E-04	5.07977
3.037690E-04	5.07337
3.043760E-04	5.06712
3.049510E-04	5.06137
3.053820E-04	5.0572
3.058130E-04	5.05318
3.062440E-04	5.04936
3.065310E-04	5.04695
3.067860E-04	5.04494
3.070080E-04	5.04329
3.072300E-04	5.04176
3.074520E-04	5.04038
3.076740E-04	5.03919
3.078960E-04	5.03821
3.080630E-04	5.03766
3.082290E-04	5.03729
3.082420E-04	5.03728
3.083960E-04	5.03535
3.085170E-04	5.034
3.086470E-04	5.03273
3.087780E-04	5.03169
3.089090E-04	5.03093
3.090390E-04	5.03051
3.091370E-04	5.03046
3.092350E-04	5.03069
3.093330E-04	5.03123
3.094310E-04	5.03215
3.094960E-04	5.03302
3.095680E-04	5.03424
3.096400E-04	5.03579
3.097120E-04	5.03772
3.097840E-04	5.04011
3.098560E-04	5.04304
3.099100E-04	5.04567
3.099630E-04	5.04873
3.099670E-04	5.04895
3.100170E-04	5.05105
3.100710E-04	5.0539
3.101120E-04	5.05657
3.101540E-04	5.05976
3.101950E-04	5.06356
3.102360E-04	5.06808
3.102770E-04	5.07345
3.103180E-04	5.07984
3.103460E-04	5.08478
3.103730E-04	5.09034
3.104000E-04	5.0966
3.104280E-04	5.10367
3.104550E-04	5.11165
3.104830E-04	5.12065
3.105100E-04	5.13083
3.105390E-04	5.14277
3.105670E-04	5.15633
3.105950E-04	5.17173
3.106240E-04	5.1892
3.106430E-04	5.20213
3.106620E-04	5.21619
3.106810E-04	5.23146
3.107000E-04	5.24805
3.107190E-04	5.26606
3.107370E-04	5.28558
3.107560E-04	5.30674
3.107750E-04	5.32965
3.107940E-04	5.35443
3.108200E-04	5.39093
3.108390E-04	5.42165
3.108590E-04	5.45484
3.108790E-04	5.49066
3.108980E-04	5.52924
3.109180E-04	5.57074
3.109370E-04	5.6153
3.109570E-04	5.66309
3.109830E-04	5.73206
3.109910E-04	5.75464
3.110090E-04	5.80904
3.110340E-04	5.88898
3.110570E-04	5.97041
3.110810E-04	6.05757
3.111040E-04	6.15058
3.111280E-04	6.24955
3.111480E-04	6.33703
3.111520E-04	6.35508
3.111750E-04	6.46935
3.112100E-04	6.65192
3.112470E-04	6.85499
3.112830E-04	7.07122
3.113200E-04	7.29939
3.113300E-04	7.36795
3.113700E-04	7.63257
3.114480E-04	8.18643
3.115130E-04	8.6513
3.115320E-04	8.78406
3.115920E-04	9.19985
3.116440E-04	9.53242
3.116910E-04	9.79894
3.117300E-04	9.9916
3.117670E-04	10.1436
3.118010E-04	10.259
3.118330E-04	10.3421
3.118710E-04	10.407
3.118990E-04	10.4323
3.119170E-04	10.4333
3.119360E-04	10.4306
3.119690E-04	10.3962
3.120000E-04	10.339
3.120350E-04	10.2494
3.120720E-04	10.1219
3.121140E-04	9.93829
3.121610E-04	9.69616
3.121990E-04	9.47515
3.122160E-04	9.37243
3.122760E-04	8.97719
3.123810E-04	8.26255
3.124220E-04	7.97017
3.124770E-04	7.60437
3.125230E-04	7.31665
3.125600E-04	7.10004
3.125900E-04	6.93205
3.126210E-04	6.76681
3.126520E-04	6.61212
3.126840E-04	6.4681
3.127150E-04	6.33468
3.127360E-04	6.25154
3.127620E-04	6.15397
3.127880E-04	6.06326
3.128140E-04	5.97915
3.128410E-04	5.90135
3.128600E-04	5.84861
3.128800E-04	5.7991
3.128990E-04	5.75267
3.129190E-04	5.70916
3.129380E-04	5.66843
3.129630E-04	5.62059
3.129820E-04	5.58786
3.130000E-04	5.55714
3.130180E-04	5.52831
3.130360E-04	5.50125
3.130550E-04	5.47587
3.130730E-04	5.45204
3.130910E-04	5.42968
3.131100E-04	5.40868
3.131120E-04	5.4059
3.131370E-04	5.3818
3.131640E-04	5.35772
3.131920E-04	5.33593
3.132190E-04	5.31619
3.132380E-04	5.30404
3.132650E-04	5.28721
3.132920E-04	5.27185
3.133200E-04	5.25781
3.133470E-04	5.24492
3.133750E-04	5.23306
3.134020E-04	5.2221
3.134300E-04	5.21193
3.134570E-04	5.20245
3.134840E-04	5.1936
3.135200E-04	5.18307
3.135260E-04	5.18164
3.135670E-04	5.17271
3.136080E-04	5.16463
3.136490E-04	5.15726
3.136930E-04	5.15008
3.137420E-04	5.14272
3.137910E-04	5.13595
3.138400E-04	5.12969
3.139050E-04	5.12198
3.139700E-04	5.11489
3.140360E-04	5.10831
3.141010E-04	5.10216
3.141660E-04	5.09637
3.142320E-04	5.0909
3.143300E-04	5.08318
3.144280E-04	5.07596
3.144860E-04	5.07188
3.145260E-04	5.07006
3.146240E-04	5.06587
3.147210E-04	5.06197
3.148520E-04	5.05715
3.149830E-04	5.05268
3.151130E-04	5.04851
3.152440E-04	5.04458
3.154200E-04	5.0396
3.155970E-04	5.03492
3.157730E-04	5.03049
3.159490E-04	5.02626
3.161850E-04	5.02088
3.164200E-04	5.01572
3.166550E-04	5.01076
3.170070E-04	5.0036
3.173860E-04	4.9962
3.175430E-04	4.99323
3.177780E-04	4.98976
3.181700E-04	4.98416
3.186930E-04	4.97693
3.193190E-04	4.9685
3.198760E-04	4.9612
3.204330E-04	4.95404
3.211750E-04	4.94467
3.219180E-04	4.93547
3.226720E-04	4.9263
3.234370E-04	4.91716
3.242030E-04	4.90823
3.249680E-04	4.89952
3.255800E-04	4.89279
3.260380E-04	4.88791
3.264970E-04	4.88323
3.269550E-04	4.87882
3.272820E-04	4.8759
3.275740E-04	4.8735
3.278660E-04	4.87138
3.280610E-04	4.87018
3.282550E-04	4.86918
3.284500E-04	4.86847
3.286450E-04	4.86812
3.287990E-04	4.8682
3.289140E-04	4.86851
3.290290E-04	4.86911
3.291430E-04	4.87006
3.292290E-04	4.87107
3.293150E-04	4.87239
3.294010E-04	4.87412
3.294870E-04	4.87638
3.295440E-04	4.87826
3.296010E-04	4.88054
3.296590E-04	4.8833
3.297050E-04	4.88598
3.297510E-04	4.88916
3.297980E-04	4.89297
3.298440E-04	4.89754
3.298750E-04	4.9011
3.299060E-04	4.90516
3.299370E-04	4.90978
3.299680E-04	4.91505
3.299990E-04	4.92108
3.300300E-04	4.92798
3.300610E-04	4.93588
3.300840E-04	4.94255
3.301070E-04	4.94994
3.301300E-04	4.9581
3.301540E-04	4.96714
3.301760E-04	4.97699
3.301990E-04	4.98786
3.302220E-04	4.99983
3.302450E-04	5.01301
3.302680E-04	5.02749
3.302910E-04	5.04338
3.303140E-04	5.0608
3.303370E-04	5.07985
3.303530E-04	5.09442
3.303600E-04	5.10094
3.303830E-04	5.12456
3.304060E-04	5.15016
3.304290E-04	5.17787
3.304510E-04	5.20779
3.304740E-04	5.24004
3.304970E-04	5.27472
3.305200E-04	5.31192
3.305450E-04	5.35586
3.305710E-04	5.40306
3.305960E-04	5.45359
3.306210E-04	5.5075
3.306460E-04	5.56483
3.306710E-04	5.62555
3.307090E-04	5.72292
3.307420E-04	5.81447
3.307840E-04	5.93539
3.308250E-04	6.06346
3.308870E-04	6.2661
3.310200E-04	6.71742
3.310330E-04	6.76179
3.310880E-04	6.93918
3.311430E-04	7.10003
3.311890E-04	7.21793
3.312280E-04	7.30391
3.312630E-04	7.36736
3.313040E-04	7.42657
3.313230E-04	7.44493
3.313410E-04	7.46198
3.313740E-04	7.47775
3.314000E-04	7.48065
3.314330E-04	7.47227
3.314730E-04	7.44373
3.315120E-04	7.39765
3.315440E-04	7.34674
3.315790E-04	7.28012
3.316230E-04	7.17665
3.316700E-04	7.05024
3.317230E-04	6.89141
3.317480E-04	6.80905
3.317850E-04	6.68843
3.319320E-04	6.18719
3.319870E-04	6.00801
3.320320E-04	5.86707
3.320640E-04	5.77388
3.320990E-04	5.67955
3.321330E-04	5.59127
3.321680E-04	5.50923
3.321900E-04	5.45805
3.322130E-04	5.40966
3.322440E-04	5.34874
3.322740E-04	5.29573
3.323030E-04	5.24698
3.323320E-04	5.20232
3.323440E-04	5.18528
3.323510E-04	5.17505
3.323710E-04	5.14997
3.323900E-04	5.12649
3.324100E-04	5.10453
3.324290E-04	5.08403
3.324490E-04	5.06492
3.324680E-04	5.04712
3.324880E-04	5.03056
3.325070E-04	5.01518
3.325270E-04	5.0009
3.325500E-04	4.98541
3.325760E-04	4.96924
3.326020E-04	4.95466
3.326290E-04	4.94154
3.326550E-04	4.92972
3.326810E-04	4.91909
3.327080E-04	4.90952
3.327340E-04	4.90091
3.327600E-04	4.89314
3.327870E-04	4.88613
3.328130E-04	4.8798
3.328390E-04	4.87406
3.328790E-04	4.86643
3.329190E-04	4.8598
3.329580E-04	4.85399
3.329970E-04	4.84898
3.330350E-04	4.84451
3.330870E-04	4.83926
3.331380E-04	4.83465
3.331900E-04	4.83055
3.332420E-04	4.82687
3.333190E-04	4.82195
3.333960E-04	4.8176
3.334740E-04	4.81368
3.335770E-04	4.80897
3.336800E-04	4.80472
3.337830E-04	4.80083
3.339260E-04	4.79588
3.340690E-04	4.79134
3.342840E-04	4.78512
3.344990E-04	4.77941
3.346420E-04	4.77582
3.349290E-04	4.76903
3.350400E-04	4.76649
3.353750E-04	4.7592
3.358220E-04	4.75003
3.362690E-04	4.74133
3.367160E-04	4.733
3.372030E-04	4.7243
3.376890E-04	4.71596
3.383380E-04	4.70538
3.388250E-04	4.69788
3.388960E-04	4.69685
3.393120E-04	4.68796
3.398840E-04	4.67631
3.403130E-04	4.66809
3.407420E-04	4.66039
3.411710E-04	4.65333
3.413920E-04	4.6501
3.416000E-04	4.64498
3.419710E-04	4.63667
3.422180E-04	4.63166
3.424650E-04	4.62717
3.427110E-04	4.62332
3.429580E-04	4.62026
3.432050E-04	4.6182
3.433910E-04	4.61749
3.434720E-04	4.61757
3.435760E-04	4.61566
3.437710E-04	4.61331
3.439010E-04	4.61263
3.440310E-04	4.61285
3.441610E-04	4.61415
3.442910E-04	4.6168
3.443880E-04	4.6199
3.444860E-04	4.62417
3.445120E-04	4.6257
3.445840E-04	4.62733
3.446550E-04	4.63011
3.447330E-04	4.6345
3.448110E-04	4.64066
3.448700E-04	4.64673
3.449280E-04	4.65435
3.449870E-04	4.6639
3.450450E-04	4.67586
3.450840E-04	4.6855
3.451230E-04	4.69674
3.451620E-04	4.70988
3.451880E-04	4.72014
3.452010E-04	4.72474
3.452400E-04	4.74122
3.452810E-04	4.76197
3.453080E-04	4.7781
3.453360E-04	4.79635
3.453630E-04	4.81699
3.453900E-04	4.84031
3.454170E-04	4.86665
3.454450E-04	4.89637
3.454720E-04	4.92989
3.454990E-04	4.96764
3.455270E-04	5.01011
3.455540E-04	5.05781
3.455810E-04	5.1113
3.456090E-04	5.17118
3.456360E-04	5.23807
3.456630E-04	5.31265
3.456850E-04	5.37911
3.457110E-04	5.46259
3.457360E-04	5.55435
3.457610E-04	5.65498
3.457870E-04	5.76507
3.457910E-04	5.78663
3.458120E-04	5.88709
3.458370E-04	6.02011
3.458630E-04	6.16424
3.458880E-04	6.31998
3.459080E-04	6.45334
3.459130E-04	6.48846
3.459390E-04	6.67213
3.459710E-04	6.92097
3.459940E-04	7.11684
3.460290E-04	7.43157
3.460510E-04	7.64547
3.460640E-04	7.77376
3.460990E-04	8.14457
3.461340E-04	8.53871
3.461550E-04	8.78534
3.461710E-04	8.97374
3.462250E-04	9.67104
3.462800E-04	10.4061
3.462930E-04	10.5839
3.463740E-04	11.711
3.464070E-04	12.1907
3.464780E-04	13.1404
3.465300E-04	13.7846
3.465320E-04	13.8171
3.465790E-04	14.3386
3.466210E-04	14.7425
3.466600E-04	15.0624
3.466930E-04	15.2874
3.467250E-04	15.4559
3.467670E-04	15.6047
3.467880E-04	15.6423
3.468000E-04	15.6618
3.468400E-04	15.6551
3.468670E-04	15.608
3.469070E-04	15.4741
3.469090E-04	15.4647
3.469440E-04	15.2774
3.469820E-04	15.0204
3.470160E-04	14.7405
3.470240E-04	14.6738
3.470700E-04	14.2073
3.471020E-04	13.8557
3.471250E-04	13.5875
3.471540E-04	13.2291
3.471900E-04	12.7659
3.472580E-04	11.8657
3.473460E-04	10.6682
3.474030E-04	9.92817
3.474450E-04	9.41267
3.474860E-04	8.92582
3.475180E-04	8.58146
3.475540E-04	8.20363
3.475800E-04	7.95
3.476060E-04	7.7101
3.476320E-04	7.48392
3.476580E-04	7.27136
3.476840E-04	7.07217
3.477100E-04	6.88605
3.477360E-04	6.71258
3.477610E-04	6.55907
3.477850E-04	6.41611
3.478100E-04	6.28321
3.478140E-04	6.26373
3.478350E-04	6.16257
3.478590E-04	6.05147
3.478840E-04	5.94886
3.479090E-04	5.8542
3.479340E-04	5.76697
3.479580E-04	5.68662
3.479830E-04	5.61267
3.479880E-04	5.59834
3.480080E-04	5.54681
3.480320E-04	5.48696
3.480570E-04	5.43209
3.480820E-04	5.38175
3.481060E-04	5.33556
3.481310E-04	5.29314
3.481570E-04	5.25315
3.481820E-04	5.21642
3.482010E-04	5.19076
3.482160E-04	5.17335
3.482500E-04	5.13674
3.482830E-04	5.10404
3.483170E-04	5.07471
3.483510E-04	5.0483
3.483850E-04	5.02439
3.484180E-04	5.00264
3.484690E-04	4.97342
3.485030E-04	4.95618
3.485200E-04	4.94881
3.485710E-04	4.92941
3.486040E-04	4.91771
3.486720E-04	4.89675
3.487450E-04	4.877
3.488180E-04	4.85961
3.489160E-04	4.83924
3.490130E-04	4.82136
3.490880E-04	4.80913
3.491110E-04	4.80642
3.492570E-04	4.79181
3.494030E-04	4.77985
3.495790E-04	4.7682
3.497060E-04	4.76128
3.498750E-04	4.75366
3.500240E-04	4.74836
3.500440E-04	4.74815
3.502980E-04	4.74809
3.505510E-04	4.75077
3.508050E-04	4.75599
3.508930E-04	4.7586
3.510280E-04	4.76572
3.512510E-04	4.77942
3.514740E-04	4.79517
3.516970E-04	4.81314
3.517610E-04	4.81896
3.519210E-04	4.83795
3.521440E-04	4.8672
3.523670E-04	4.89943
3.525900E-04	4.94329
3.528290E-04	4.99464
3.529730E-04	5.02803
3.529880E-04	5.03258
3.531480E-04	5.08067
3.533070E-04	5.13169
3.534510E-04	5.1806
3.534670E-04	5.18697
3.536260E-04	5.25444
3.537690E-04	5.31904
3.537850E-04	5.32729
3.539290E-04	5.40583
3.540560E-04	5.47945
3.540880E-04	5.49888
3.541840E-04	5.56569
3.543110E-04	5.6594
3.543720E-04	5.70642
3.544390E-04	5.76573
3.545660E-04	5.88476
3.546200E-04	5.9383
3.546940E-04	6.01962
3.548070E-04	6.15231
3.548210E-04	6.17109
3.549330E-04	6.32487
3.549930E-04	6.41252
3.550280E-04	6.46954
3.551240E-04	6.63199
3.551800E-04	6.73139
3.552200E-04	6.81081
3.553150E-04	7.01055
3.553310E-04	7.04559
3.554110E-04	7.2392
3.554650E-04	7.3778
3.555070E-04	7.49525
3.555990E-04	7.77114
3.556020E-04	7.78157
3.556820E-04	8.05515
3.556880E-04	8.07801
3.557460E-04	8.29993
3.557780E-04	8.42814
3.558090E-04	8.56721
3.558670E-04	8.82761
3.558730E-04	8.85919
3.559370E-04	9.18778
3.559560E-04	9.29076
3.560010E-04	9.55486
3.560520E-04	9.87029
3.560640E-04	9.95635
3.561150E-04	10.3164
3.561280E-04	10.4135
3.561790E-04	10.8196
3.561890E-04	10.9021
3.562430E-04	11.3905
3.562460E-04	11.4217
3.563030E-04	12.0099
3.563070E-04	12.044
3.563460E-04	12.5033
3.563540E-04	12.5988
3.563900E-04	13.0478
3.564020E-04	13.2175
3.564330E-04	13.6499
3.564500E-04	13.9104
3.564760E-04	14.317
3.564950E-04	14.6346
3.565190E-04	15.06
3.565380E-04	15.4148
3.565620E-04	15.8906
3.565810E-04	16.2877
3.566050E-04	16.8213
3.566240E-04	17.2652
3.566400E-04	17.6636
3.566670E-04	18.3677
3.566810E-04	18.7699
3.567100E-04	19.6091
3.567230E-04	20.0122
3.567530E-04	21.0054
3.567540E-04	21.0338
3.567850E-04	22.1723
3.567960E-04	22.5948
3.568160E-04	23.3998
3.568250E-04	23.7658
3.568470E-04	24.7477
3.568530E-04	25.0375
3.568780E-04	26.2212
3.568820E-04	26.4185
3.569090E-04	27.8319
3.569110E-04	27.9178
3.569400E-04	29.5941
3.569410E-04	29.6408
3.569660E-04	31.2206
3.569730E-04	31.6275
3.569980E-04	33.3507
3.570050E-04	33.7955
3.570300E-04	35.678
3.570370E-04	36.1637
3.570620E-04	38.2172
3.570680E-04	38.7466
3.570940E-04	40.9829
3.571000E-04	41.5589
3.571260E-04	43.9893
3.571320E-04	44.6147
3.571580E-04	47.2502
3.571640E-04	47.9277
3.571900E-04	50.7748
3.571940E-04	51.3225
3.572180E-04	54.1877
3.572230E-04	54.7767
3.572520E-04	58.4631
3.572570E-04	59.1037
3.572800E-04	62.3997
3.572950E-04	64.4778
3.573230E-04	68.747
3.573330E-04	70.2515
3.573660E-04	75.649
3.573710E-04	76.4607
3.574090E-04	83.1018
