E(MeV)	Cr-nat			
2.57787E-01	3.7643			
2.57794E-01	3.80574			
2.57800E-01	3.85765			
2.57805E-01	3.90442			
2.57808E-01	3.93346			
2.57816E-01	4.02065			
2.57822E-01	4.09107			
2.57825E-01	4.13021			
2.57828E-01	4.17698			
2.57834E-01	4.27057			
2.57841E-01	4.38356			
2.57844E-01	4.44009			
2.57847E-01	4.50814			
2.57852E-01	4.6307			
2.57858E-01	4.77745			
2.57861E-01	4.85088			
2.57863E-01	4.936			
2.57866E-01	5.02117			
2.57869E-01	5.11747			
2.57872E-01	5.22452			
2.57874E-01	5.28546			
2.57878E-01	5.46836			
2.57883E-01	5.67752			
2.57884E-01	5.74728			
2.57888E-01	5.90698			
2.57891E-01	6.06676			
2.57892E-01	6.15805			
2.57896E-01	6.41377			
2.57901E-01	6.69405			
2.57902E-01	6.78747			
2.57905E-01	6.99905			
2.57908E-01	7.21073			
2.57909E-01	7.33039			
2.57913E-01	7.68934			
2.57917E-01	8.08812			
2.57919E-01	8.23309			
2.57922E-01	8.52329			
2.57924E-01	8.8434			
2.57927E-01	9.16366			
2.57930E-01	9.51962			
2.57933E-01	9.87573			
2.57935E-01	10.2681			
2.57938E-01	10.6607			
2.57941E-01	11.0884			
2.57944E-01	11.5163			
2.57949E-01	12.4356			
2.57958E-01	13.9039			
2.57960E-01	14.4021			
2.57968E-01	15.7303			
2.57972E-01	16.3941			
2.57973E-01	16.6968			
2.57978E-01	17.5034			
2.57983E-01	18.1707			
2.57988E-01	18.7415			
2.57992E-01	19.1615			
2.57992E-01	19.1695			
2.57996E-01	19.4748			
2.57996E-01	19.4852			
2.58000E-01	19.6681			
2.58001E-01	19.6817			
2.58005E-01	19.7524			
2.58005E-01	19.7565			
2.58006E-01	19.7563			
2.58009E-01	19.7109			
2.58010E-01	19.6968			
2.58013E-01	19.5495			
2.58014E-01	19.5403			
2.58018E-01	19.26			
2.58021E-01	19.004			
2.58024E-01	18.7193			
2.58027E-01	18.371			
2.58029E-01	18.1078			
2.58033E-01	17.6495			
2.58043E-01	16.3116			
2.58046E-01	15.8922			
2.58052E-01	15.1253			
2.58056E-01	14.4785			
2.58057E-01	14.3663			
2.58063E-01	13.6493			
2.58064E-01	13.4502			
2.58068E-01	12.976			
2.58073E-01	12.4655			
2.58074E-01	12.3346			
2.58079E-01	11.7785			
2.58081E-01	11.5822			
2.58084E-01	11.292			
2.58089E-01	10.8277			
2.58089E-01	10.7987			
2.58094E-01	10.4152			
2.58098E-01	10.1086			
2.58099E-01	9.97408			
2.58104E-01	9.63795			
2.58106E-01	9.50355			
2.58109E-01	9.32374			
2.58112E-01	9.12403			
2.58113E-01	9.03559			
2.58118E-01	8.77035			
2.58121E-01	8.5936			
2.58124E-01	8.45611			
2.58129E-01	8.18125			
2.58130E-01	8.13546			
2.58135E-01	7.93528			
2.58139E-01	7.76185			
2.58141E-01	7.70274			
2.58146E-01	7.47823			
2.58147E-01	7.44279			
2.58153E-01	7.26378			
2.58156E-01	7.15852			
2.58159E-01	7.06508			
2.58165E-01	6.87825			
2.58171E-01	6.71313			
2.58174E-01	6.6306			
2.58177E-01	6.55843			
2.58184E-01	6.41414			
2.58186E-01	6.35645			
2.58190E-01	6.28109			
2.58197E-01	6.13043			
2.58198E-01	6.10836			
2.58207E-01	5.95946			
2.58209E-01	5.92087			
2.58215E-01	5.82388			
2.58221E-01	5.72693			
2.58224E-01	5.68429			
2.58234E-01	5.55642			
2.58234E-01	5.54789			
2.58240E-01	5.48239			
2.58249E-01	5.37325			
2.58255E-01	5.30779			
2.58258E-01	5.27144			
2.58268E-01	5.1806			
2.58276E-01	5.10189			
2.58277E-01	5.09177			
2.58290E-01	4.98556			
2.58297E-01	4.92995			
2.58303E-01	4.88743			
2.58316E-01	4.79817			
2.58318E-01	4.78648			
2.58329E-01	4.71965			
2.58338E-01	4.6629			
2.58342E-01	4.64556			
2.58353E-01	4.58805			
2.58366E-01	4.52112			
2.58367E-01	4.51786			
2.58381E-01	4.45925			
2.58395E-01	4.40066			
2.58408E-01	4.34535			
2.58416E-01	4.31975			
2.58436E-01	4.25064			
2.58450E-01	4.20714			
2.58457E-01	4.18672			
2.58480E-01	4.12549			
2.58491E-01	4.09692			
2.58504E-01	4.06986			
2.58527E-01	4.01913			
2.58550E-01	3.96841			
2.58581E-01	3.91253			
2.58612E-01	3.85666			
2.58615E-01	3.85228			
2.58649E-01	3.80413			
2.58674E-01	3.76912			
2.58683E-01	3.75861			
2.58717E-01	3.72007			
2.58763E-01	3.66752			
2.58766E-01	3.66402			
2.58810E-01	3.62421			
2.58840E-01	3.59578			
2.58896E-01	3.54462			
2.58899E-01	3.5425			
2.58958E-01	3.50207			
2.59020E-01	3.45952			
2.59112E-01	3.40895			
2.59205E-01	3.35838			
2.59221E-01	3.34996			
2.59319E-01	3.30461			
2.59360E-01	3.28593			
2.59420E-01	3.26499			
2.59545E-01	3.22176			
2.59669E-01	3.17899			
2.59730E-01	3.16168			
2.59916E-01	3.10974			
2.60039E-01	3.07512			
2.60163E-01	3.04913			
2.60472E-01	2.98416			
2.60596E-01	2.95818			
2.60837E-01	2.91553			
2.61214E-01	2.84913			
2.61289E-01	2.83585			
2.61364E-01	2.82257			
2.61590E-01	2.78636			
2.61892E-01	2.73808			
2.62118E-01	2.70188			
2.62268E-01	2.67775			
2.62419E-01	2.65363			
2.62494E-01	2.64157			
2.62569E-01	2.62812			
2.62682E-01	2.60794			
2.62795E-01	2.58778			
2.62870E-01	2.57435			
2.62946E-01	2.55868			
2.63006E-01	2.54615			
2.63066E-01	2.53363			
2.63127E-01	2.52112			
2.63172E-01	2.51355			
2.63217E-01	2.50599			
2.63262E-01	2.49844			
2.63292E-01	2.49341			
2.63322E-01	2.48839			
2.63352E-01	2.48339			
2.63383E-01	2.48175			
2.63398E-01	2.48093			
2.63413E-01	2.48268			
2.63443E-01	2.48619			
2.63465E-01	2.48884			
2.63488E-01	2.4915			
2.63503E-01	2.49328			
2.63511E-01	2.49569			
2.63533E-01	2.50293			
2.63548E-01	2.50778			
2.63554E-01	2.51177			
2.63573E-01	2.52377			
2.63578E-01	2.52747			
2.63591E-01	2.54049			
2.63608E-01	2.55836			
2.63609E-01	2.55975			
2.63622E-01	2.57781			
2.63634E-01	2.59588			
2.63637E-01	2.60061			
2.63646E-01	2.61797			
2.63659E-01	2.64332			
2.63666E-01	2.65564			
2.63672E-01	2.67322			
2.63686E-01	2.70744			
2.63688E-01	2.71429			
2.63699E-01	2.75022			
2.63705E-01	2.77206			
2.63710E-01	2.79259			
2.63718E-01	2.82738			
2.63721E-01	2.84272			
2.63733E-01	2.89965			
2.63733E-01	2.90416			
2.63743E-01	2.96644			
2.63748E-01	2.99309			
2.63754E-01	3.04261			
2.63761E-01	3.0945			
2.63762E-01	3.09644			
2.63769E-01	3.15843			
2.63772E-01	3.18739			
2.63776E-01	3.22599			
2.63783E-01	3.29841			
2.63783E-01	3.30362			
2.63790E-01	3.38601			
2.63794E-01	3.44097			
2.63797E-01	3.48446			
2.63805E-01	3.59325			
2.63806E-01	3.60414			
2.63813E-01	3.71755			
2.63813E-01	3.73016			
2.63820E-01	3.85117			
2.63821E-01	3.87252			
2.63826E-01	3.99351			
2.63828E-01	4.03384			
2.63833E-01	4.15214			
2.63835E-01	4.19764			
2.63840E-01	4.3304			
2.63842E-01	4.38147			
2.63847E-01	4.54192			
2.63849E-01	4.58778			
2.63853E-01	4.72928			
2.63855E-01	4.81934			
2.63858E-01	4.93568			
2.63863E-01	5.11026			
2.63864E-01	5.15919			
2.63869E-01	5.3549			
2.63870E-01	5.40892			
2.63874E-01	5.6252			
2.63875E-01	5.67509			
2.63880E-01	5.92439			
2.63880E-01	5.94644			
2.63885E-01	6.24464			
2.63886E-01	6.25567			
2.63890E-01	6.57198			
2.63891E-01	6.58414			
2.63896E-01	6.9305			
2.63896E-01	6.94381			
2.63901E-01	7.32242			
2.63901E-01	7.33705			
2.63906E-01	7.75021			
2.63906E-01	7.76609			
2.63911E-01	8.21601			
2.63911E-01	8.2333			
2.63916E-01	8.74056			
2.63918E-01	8.90103			
2.63919E-01	9.10163			
2.63924E-01	9.66377			
2.63926E-01	9.87996			
2.63931E-01	10.4952			
2.63933E-01	10.7317			
2.63940E-01	11.6507			
2.63941E-01	11.8685			
2.63949E-01	12.9577			
2.63955E-01	13.8559			
2.63963E-01	15.0907			
2.63964E-01	15.203			
2.63969E-01	15.9745			
2.63971E-01	16.1605			
2.63975E-01	16.7401			
2.63977E-01	17.0297			
2.63981E-01	17.4063			
2.63983E-01	17.6571			
2.63986E-01	17.9664			
2.63989E-01	18.1725			
2.63992E-01	18.3787			
2.63994E-01	18.5487			
2.63997E-01	18.6722			
2.63999E-01	18.7788			
2.64001E-01	18.8209			
2.64003E-01	18.8645			
2.64005E-01	18.8846			
2.64006E-01	18.879			
2.64011E-01	18.8352			
2.64011E-01	18.8316			
2.64016E-01	18.6477			
2.64017E-01	18.6346			
2.64022E-01	18.3293			
2.64022E-01	18.3075			
2.64026E-01	18.045			
2.64028E-01	17.8698			
2.64032E-01	17.4463			
2.64034E-01	17.2873			
2.64041E-01	16.5034			
2.64046E-01	15.9806			
2.64056E-01	14.8043			
2.64063E-01	14.0203			
2.64067E-01	13.5777			
2.64070E-01	13.2584			
2.64076E-01	12.5718			
2.64076E-01	12.5286			
2.64083E-01	11.849			
2.64083E-01	11.8341			
2.64088E-01	11.3772			
2.64091E-01	11.1532			
2.64093E-01	10.9275			
2.64098E-01	10.5297			
2.64098E-01	10.4996			
2.64104E-01	10.107			
2.64105E-01	9.96167			
2.64109E-01	9.73611			
2.64112E-01	9.4842			
2.64114E-01	9.3871			
2.64119E-01	9.05946			
2.64119E-01	9.04735			
2.64124E-01	8.73671			
2.64126E-01	8.64798			
2.64130E-01	8.42502			
2.64133E-01	8.28323			
2.64136E-01	8.13601			
2.64140E-01	7.91524			
2.64141E-01	7.86533			
2.64147E-01	7.616			
2.64148E-01	7.58276			
2.64154E-01	7.33283			
2.64159E-01	7.1418			
2.64161E-01	7.07763			
2.64168E-01	6.84677			
2.64169E-01	6.78268			
2.64174E-01	6.63518			
2.64180E-01	6.4764			
2.64181E-01	6.42598			
2.64189E-01	6.22433			
2.64190E-01	6.20417			
2.64197E-01	6.04367			
2.64201E-01	5.9367			
2.64204E-01	5.87388			
2.64212E-01	5.71688			
2.64212E-01	5.70118			
2.64219E-01	5.5781			
2.64227E-01	5.44137			
2.64234E-01	5.32276			
2.64240E-01	5.22789			
2.64245E-01	5.16554			
2.64255E-01	5.03051			
2.64255E-01	5.02595			
2.64265E-01	4.9031			
2.64270E-01	4.84852			
2.64276E-01	4.77685			
2.64285E-01	4.68132			
2.64288E-01	4.66041			
2.64295E-01	4.59075			
2.64302E-01	4.52807			
2.64306E-01	4.49192			
2.64318E-01	4.40158			
2.64323E-01	4.35943			
2.64329E-01	4.3188			
2.64340E-01	4.24263			
2.64349E-01	4.18679			
2.64356E-01	4.14805			
2.64371E-01	4.06326			
2.64376E-01	4.03187			
2.64386E-01	3.9877			
2.64401E-01	3.91758			
2.64407E-01	3.89335			
2.64417E-01	3.8546			
2.64437E-01	3.77641			
2.64452E-01	3.72802			
2.64474E-01	3.65545			
2.64482E-01	3.63127			
2.64497E-01	3.59236			
2.64520E-01	3.53402			
2.64527E-01	3.51458			
2.64542E-01	3.48397			
2.64565E-01	3.43807			
2.64572E-01	3.42277			
2.64587E-01	3.3978			
2.64617E-01	3.34788			
2.64633E-01	3.32293			
2.64648E-01	3.30242			
2.64678E-01	3.26142			
2.64693E-01	3.24092			
2.64708E-01	3.22369			
2.64753E-01	3.17201			
2.64798E-01	3.1327			
2.64843E-01	3.09341			
2.64889E-01	3.06291			
2.64934E-01	3.03242			
2.64964E-01	3.0121			
2.64994E-01	2.99585			
2.65060E-01	2.96032			
2.65092E-01	2.94306			
2.65131E-01	2.92753			
2.65205E-01	2.89869			
2.65242E-01	2.8839			
2.65318E-01	2.86133			
2.65431E-01	2.82749			
2.65468E-01	2.81622			
2.65544E-01	2.79857			
2.65713E-01	2.75887			
2.65807E-01	2.73682			
2.65882E-01	2.72258			
2.66093E-01	2.6828			
2.66108E-01	2.68052			
2.66334E-01	2.64736			
2.66410E-01	2.63631			
2.66618E-01	2.60568			
2.66754E-01	2.58574			
2.66890E-01	2.56581			
2.66981E-01	2.55253			
2.66992E-01	2.55093			
2.67094E-01	2.53652			
2.67162E-01	2.52691			
2.67230E-01	2.51732			
2.67298E-01	2.50773			
2.67349E-01	2.50055			
2.67397E-01	2.49369			
2.67429E-01	2.48924			
2.67461E-01	2.48479			
2.67493E-01	2.48035			
2.67497E-01	2.47972			
2.67522E-01	2.47803			
2.67552E-01	2.47604			
2.67574E-01	2.47457			
2.67592E-01	2.47332			
2.67596E-01	2.47367			
2.67610E-01	2.47515			
2.67631E-01	2.47721			
2.67646E-01	2.47877			
2.67661E-01	2.48034			
2.67665E-01	2.48069			
2.67677E-01	2.48429			
2.67692E-01	2.48894			
2.67706E-01	2.49308			
2.67707E-01	2.49413			
2.67717E-01	2.50046			
2.67728E-01	2.5068			
2.67738E-01	2.51315			
2.67746E-01	2.51845			
2.67748E-01	2.52038			
2.67758E-01	2.53195			
2.67768E-01	2.54353			
2.67771E-01	2.54624			
2.67778E-01	2.55809			
2.67786E-01	2.57233			
2.67794E-01	2.58659			
2.67795E-01	2.58897			
2.67802E-01	2.60683			
2.67809E-01	2.62531			
2.67816E-01	2.64261			
2.67818E-01	2.65113			
2.67824E-01	2.67329			
2.67830E-01	2.69548			
2.67831E-01	2.70232			
2.67836E-01	2.72766			
2.67843E-01	2.76225			
2.67845E-01	2.76918			
2.67850E-01	2.80405			
2.67856E-01	2.84502			
2.67857E-01	2.85109			
2.67862E-01	2.89537			
2.67866E-01	2.92812			
2.67866E-01	2.93289			
2.67871E-01	2.98053			
2.67875E-01	3.02345			
2.67875E-01	3.02922			
2.67880E-01	3.08701			
2.67882E-01	3.11015			
2.67884E-01	3.15132			
2.67889E-01	3.21312			
2.67889E-01	3.22129			
2.67894E-01	3.30301			
2.67895E-01	3.33164			
2.67898E-01	3.39455			
2.67901E-01	3.46236			
2.67902E-01	3.49096			
2.67906E-01	3.59397			
2.67907E-01	3.61688			
2.67911E-01	3.70937			
2.67912E-01	3.74241			
2.67915E-01	3.83961			
2.67916E-01	3.89196			
2.67919E-01	3.98556			
2.67921E-01	4.06183			
2.67923E-01	4.1493			
2.67925E-01	4.25473			
2.67927E-01	4.33236			
2.67930E-01	4.46196			
2.67931E-01	4.53734			
2.67934E-01	4.68205			
2.67934E-01	4.71175			
2.67938E-01	4.91563			
2.67938E-01	4.9273			
2.67941E-01	5.14056			
2.67942E-01	5.19938			
2.67944E-01	5.38389			
2.67946E-01	5.49938			
2.67949E-01	5.73685			
2.67950E-01	5.82761			
2.67953E-01	6.1042			
2.67954E-01	6.18326			
2.67959E-01	6.67679			
2.67960E-01	6.76265			
2.67968E-01	7.59449			
2.67970E-01	7.80411			
2.67976E-01	8.4093			
2.67976E-01	8.43251			
2.67980E-01	8.79588			
2.67983E-01	9.00944			
2.67984E-01	9.10222			
2.67987E-01	9.36188			
2.67987E-01	9.37716			
2.67990E-01	9.60558			
2.67991E-01	9.66641			
2.67994E-01	9.79304			
2.67995E-01	9.85506			
2.67997E-01	9.92629			
2.67999E-01	9.97072			
2.67999E-01	9.9973			
2.68002E-01	10.0322			
2.68003E-01	10.0481			
2.68004E-01	10.0501			
2.68005E-01	10.0425			
2.68007E-01	10.0336			
2.68009E-01	9.98947			
2.68011E-01	9.94521			
2.68012E-01	9.8942			
2.68014E-01	9.81751			
2.68016E-01	9.74908			
2.68018E-01	9.64631			
2.68019E-01	9.55999			
2.68023E-01	9.32645			
2.68023E-01	9.27019			
2.68028E-01	8.90777			
2.68031E-01	8.69181			
2.68040E-01	7.8939			
2.68046E-01	7.41544			
2.68047E-01	7.32211			
2.68050E-01	7.07064			
2.68054E-01	6.79535			
2.68055E-01	6.73918			
2.68059E-01	6.43474			
2.68061E-01	6.32036			
2.68062E-01	6.2195			
2.68065E-01	6.02611			
2.68067E-01	5.91411			
2.68070E-01	5.7909			
2.68073E-01	5.58161			
2.68074E-01	5.57078			
2.68078E-01	5.37632			
2.68079E-01	5.28993			
2.68081E-01	5.23342			
2.68084E-01	5.09222			
2.68086E-01	5.0238			
2.68088E-01	4.96067			
2.68091E-01	4.83827			
2.68092E-01	4.78785			
2.68093E-01	4.76081			
2.68098E-01	4.61928			
2.68099E-01	4.5833			
2.68101E-01	4.51678			
2.68105E-01	4.41929			
2.68107E-01	4.37945			
2.68109E-01	4.3301			
2.68112E-01	4.24666			
2.68114E-01	4.20496			
2.68117E-01	4.1518			
2.68121E-01	4.06326			
2.68123E-01	4.02786			
2.68126E-01	3.98308			
2.68130E-01	3.90847			
2.68132E-01	3.87865			
2.68137E-01	3.81794			
2.68140E-01	3.76368			
2.68143E-01	3.73687			
2.68149E-01	3.66187			
2.68153E-01	3.61368			
2.68156E-01	3.58756			
2.68163E-01	3.5223			
2.68167E-01	3.48316			
2.68169E-01	3.46197			
2.68176E-01	3.40903			
2.68182E-01	3.3667			
2.68183E-01	3.35794			
2.68191E-01	3.30799			
2.68194E-01	3.28494			
2.68198E-01	3.26244			
2.68206E-01	3.22067			
2.68210E-01	3.20188			
2.68214E-01	3.1829			
2.68222E-01	3.14571			
2.68227E-01	3.12728			
2.68231E-01	3.11245			
2.68239E-01	3.08306			
2.68247E-01	3.05369			
2.68254E-01	3.03173			
2.68260E-01	3.01466			
2.68272E-01	2.98064			
2.68281E-01	2.95797			
2.68286E-01	2.94711			
2.68301E-01	2.91457			
2.68310E-01	2.89529			
2.68317E-01	2.88537			
2.68332E-01	2.86104			
2.68347E-01	2.83672			
2.68351E-01	2.83042			
2.68362E-01	2.817			
2.68379E-01	2.79687			
2.68396E-01	2.77675			
2.68419E-01	2.75733			
2.68442E-01	2.73792			
2.68469E-01	2.71464			
2.68471E-01	2.7127			
2.68501E-01	2.6949			
2.68532E-01	2.67575			
2.68559E-01	2.65934			
2.68564E-01	2.65732			
2.68610E-01	2.63664			
2.68641E-01	2.62303			
2.68657E-01	2.61597			
2.68702E-01	2.60237			
2.68770E-01	2.58198			
2.68793E-01	2.57519			
2.68838E-01	2.56552			
2.68917E-01	2.5486			
2.68997E-01	2.53169			
2.69031E-01	2.52634			
2.69132E-01	2.51031			
2.69262E-01	2.48992			
2.69341E-01	2.47751			
2.69420E-01	2.46798			
2.69657E-01	2.43942			
2.69762E-01	2.42673			
2.69973E-01	2.40135			
2.70052E-01	2.39184			
2.70210E-01	2.37502			
2.70368E-01	2.35821			
2.70526E-01	2.34141			
2.70652E-01	2.32797			
2.70779E-01	2.31454			
2.70873E-01	2.30448			
2.70968E-01	2.29442			
2.71031E-01	2.28772			
2.71094E-01	2.28103			
2.71158E-01	2.27834			
2.71205E-01	2.27633			
2.71221E-01	2.27566			
2.71252E-01	2.27613			
2.71271E-01	2.2764			
2.71300E-01	2.27634			
2.71305E-01	2.27633			
2.71331E-01	2.27871			
2.71363E-01	2.28156			
2.71395E-01	2.28443			
2.71400E-01	2.28491			
2.71425E-01	2.29221			
2.71455E-01	2.30074			
2.71457E-01	2.30135			
2.71484E-01	2.31592			
2.71506E-01	2.32769			
2.71528E-01	2.33948			
2.71532E-01	2.34173			
2.71552E-01	2.35769			
2.71564E-01	2.36762			
2.71576E-01	2.3809			
2.71596E-01	2.40386			
2.71597E-01	2.40554			
2.71612E-01	2.43067			
2.71627E-01	2.45414			
2.71628E-01	2.45641			
2.71643E-01	2.48824			
2.71657E-01	2.5178			
2.71657E-01	2.51923			
2.71671E-01	2.55788			
2.71676E-01	2.56933			
2.71687E-01	2.6079			
2.71697E-01	2.63947			
2.71703E-01	2.66586			
2.71714E-01	2.70987			
2.71718E-01	2.72748			
2.71724E-01	2.75984			
2.71734E-01	2.80838			
2.71735E-01	2.81484			
2.71745E-01	2.87945			
2.71749E-01	2.90531			
2.71756E-01	2.95201			
2.71765E-01	3.01821			
2.71765E-01	3.02288			
2.71775E-01	3.10708			
2.71779E-01	3.14452			
2.71784E-01	3.2003			
2.71793E-01	3.29517			
2.71794E-01	3.30162			
2.71803E-01	3.41791			
2.71804E-01	3.43256			
2.71814E-01	3.56439			
2.71815E-01	3.5811			
2.71823E-01	3.70648			
2.71824E-01	3.73156			
2.71830E-01	3.84667			
2.71835E-01	3.92342			
2.71836E-01	3.94544			
2.71845E-01	4.13267			
2.71845E-01	4.1452			
2.71854E-01	4.35838			
2.71855E-01	4.37253			
2.71864E-01	4.61336			
2.71864E-01	4.62927			
2.71873E-01	4.90005			
2.71874E-01	4.91788			
2.71882E-01	5.18566			
2.71883E-01	5.22137			
2.71889E-01	5.48055			
2.71892E-01	5.58028			
2.71900E-01	5.91211			
2.71902E-01	5.97852			
2.71910E-01	6.39113			
2.71911E-01	6.41543			
2.71920E-01	6.86023			
2.71928E-01	7.30603			
2.71933E-01	7.52893			
2.71945E-01	8.21334			
2.71954E-01	8.69806			
2.71961E-01	9.05574			
2.71964E-01	9.17492			
2.71968E-01	9.38592			
2.71974E-01	9.6203			
2.71976E-01	9.71799			
2.71982E-01	9.91319			
2.71984E-01	9.98925			
2.71989E-01	10.1413			
2.71996E-01	10.2668			
2.71997E-01	10.2856			
2.72001E-01	10.3414			
2.72002E-01	10.3434			
2.72008E-01	10.3733			
2.72008E-01	10.3745			
2.72015E-01	10.3453			
2.72016E-01	10.341			
2.72022E-01	10.2593			
2.72023E-01	10.2451			
2.72029E-01	10.0976			
2.72030E-01	10.0862			
2.72037E-01	9.87466			
2.72038E-01	9.85956			
2.72046E-01	9.58182			
2.72048E-01	9.48924			
2.72062E-01	8.93873			
2.72073E-01	8.49931			
2.72082E-01	8.1039			
2.72090E-01	7.77444			
2.72092E-01	7.71349			
2.72101E-01	7.34777			
2.72104E-01	7.22589			
2.72111E-01	7.00516			
2.72119E-01	6.71093			
2.72120E-01	6.67781			
2.72127E-01	6.45434			
2.72130E-01	6.37987			
2.72134E-01	6.24461			
2.72140E-01	6.07937			
2.72144E-01	5.98412			
2.72151E-01	5.80732			
2.72153E-01	5.7468			
2.72163E-01	5.52901			
2.72165E-01	5.46854			
2.72172E-01	5.33102			
2.72180E-01	5.18296			
2.72182E-01	5.13686			
2.72190E-01	4.99857			
2.72194E-01	4.93406			
2.72198E-01	4.86994			
2.72208E-01	4.71768			
2.72209E-01	4.71069			
2.72219E-01	4.5706			
2.72222E-01	4.52859			
2.72229E-01	4.45443			
2.72237E-01	4.35557			
2.72238E-01	4.34465			
2.72247E-01	4.24638			
2.72253E-01	4.19179			
2.72257E-01	4.1542			
2.72267E-01	4.06024			
2.72274E-01	4.00387			
2.72278E-01	3.9722			
2.72289E-01	3.89303			
2.72295E-01	3.84555			
2.72304E-01	3.78756			
2.72316E-01	3.71109			
2.72319E-01	3.69702			
2.72333E-01	3.6188			
2.72344E-01	3.55883			
2.72348E-01	3.54139			
2.72364E-01	3.47319			
2.72375E-01	3.42365			
2.72379E-01	3.40836			
2.72395E-01	3.35107			
2.72410E-01	3.2976			
2.72411E-01	3.29451			
2.72430E-01	3.23661			
2.72449E-01	3.18259			
2.72451E-01	3.17719			
2.72467E-01	3.13752			
2.72489E-01	3.08652			
2.72495E-01	3.0741			
2.72524E-01	3.01719			
2.72527E-01	3.01202			
2.72553E-01	2.96928			
2.72574E-01	2.9351			
2.72582E-01	2.92442			
2.72611E-01	2.88527			
2.72621E-01	2.87104			
2.72640E-01	2.84974			
2.72684E-01	2.80038			
2.72685E-01	2.8002			
2.72729E-01	2.76019			
2.72748E-01	2.74338			
2.72779E-01	2.72156			
2.72830E-01	2.68695			
2.72842E-01	2.67833			
2.72895E-01	2.65075			
2.72958E-01	2.61767			
2.72979E-01	2.60664			
2.73024E-01	2.58859			
2.73093E-01	2.56094			
2.73128E-01	2.54701			
2.73203E-01	2.52504			
2.73278E-01	2.50299			
2.73315E-01	2.4944			
2.73428E-01	2.46864			
2.73503E-01	2.45147			
2.73574E-01	2.43942			
2.73766E-01	2.40685			
2.73991E-01	2.37778			
2.74292E-01	2.33903			
2.74742E-01	2.29831			
2.75268E-01	2.25082			
2.75343E-01	2.24544			
2.75944E-01	2.20245			
2.76770E-01	2.14334			
2.77266E-01	2.10788			
2.77626E-01	2.08332			
2.78107E-01	2.05058			
2.78527E-01	2.02193			
2.78828E-01	2.00287			
2.79128E-01	1.9838			
2.79188E-01	1.98142			
2.79368E-01	1.97429			
2.79549E-01	1.96717			
2.79639E-01	1.96641			
2.79669E-01	1.96741			
2.79789E-01	1.97141			
2.79879E-01	1.97442			
2.79969E-01	1.98194			
2.79999E-01	1.98444			
2.80089E-01	1.99926			
2.80179E-01	2.01409			
2.80240E-01	2.03012			
2.80300E-01	2.04615			
2.80390E-01	2.079			
2.80480E-01	2.11184			
2.80551E-01	2.13919			
2.80705E-01	2.19819			
2.80765E-01	2.21478			
2.80795E-01	2.22307			
2.80810E-01	2.22538			
2.80885E-01	2.23692			
2.80930E-01	2.23911			
2.80952E-01	2.24016			
2.80975E-01	2.23749			
2.81048E-01	2.22919			
2.81051E-01	2.22867			
2.81141E-01	2.20677			
2.81291E-01	2.15349			
2.81321E-01	2.14283			
2.81411E-01	2.10839			
2.81531E-01	2.06247			
2.81681E-01	2.00508			
2.81742E-01	1.98213			
2.81772E-01	1.97282			
2.81952E-01	1.91697			
2.82132E-01	1.86112			
2.82222E-01	1.8332			
2.82241E-01	1.8285			
2.82432E-01	1.78074			
2.82613E-01	1.73579			
2.82643E-01	1.7283			
2.82793E-01	1.68494			
2.82883E-01	1.65893			
2.82973E-01	1.63099			
2.83063E-01	1.60305			
2.83093E-01	1.59383			
2.83213E-01	1.55698			
2.83334E-01	1.52013			
2.83424E-01	1.4925			
2.83454E-01	1.4812			
2.83544E-01	1.44732			
2.83604E-01	1.42473			
2.83634E-01	1.41427			
2.83717E-01	1.38551			
2.83724E-01	1.38238			
2.83814E-01	1.34489			
2.83874E-01	1.3153			
2.83934E-01	1.28555			
2.83968E-01	1.27059			
2.84025E-01	1.24475			
2.84035E-01	1.2395			
2.84069E-01	1.22137			
2.84119E-01	1.19463			
2.84193E-01	1.15881			
2.84240E-01	1.13644			
2.84243E-01	1.13495			
2.84287E-01	1.11			
2.84305E-01	1.09931			
2.84332E-01	1.08136			
2.84374E-01	1.05288			
2.84395E-01	1.03811			
2.84416E-01	1.02881			
2.84423E-01	1.02523			
2.84461E-01	1.01164			
2.84479E-01	1.00486			
2.84492E-01	0.998968			
2.84523E-01	0.984255			
2.84542E-01	0.975438			
2.84554E-01	0.968017			
2.84585E-01	0.949484			
2.84604E-01	0.938377			
2.84616E-01	0.929544			
