MeV	"TL-205(N,TOT)"
1.33187E-01	14.0643
1.33189E-01	14.1791
1.33192E-01	14.4084
1.33194E-01	14.4915
1.33196E-01	14.5746
1.33200E-01	14.6674
1.33202E-01	14.7061
1.33205E-01	14.7247
1.33206E-01	14.7092
1.33209E-01	14.6782
1.33213E-01	14.5931
1.33216E-01	14.5078
1.33222E-01	14.2522
1.33225E-01	14.1243
1.33281E-01	11.4624
1.33288E-01	11.1667
1.33294E-01	10.8512
1.33298E-01	10.6146
1.33304E-01	10.3467
1.33305E-01	10.2837
1.33309E-01	10.0534
1.33313E-01	9.8562
1.33317E-01	9.65905
1.33321E-01	9.43735
1.33322E-01	9.41271
1.33324E-01	9.26504
1.33325E-01	9.23224
1.33328E-01	9.08375
1.33332E-01	8.92052
1.33335E-01	8.77225
1.33335E-01	8.75746
1.33338E-01	8.64132
1.33341E-01	8.5124
1.33343E-01	8.44802
1.33344E-01	8.39443
1.33347E-01	8.2874
1.33350E-01	8.19124
1.33350E-01	8.18278
1.33353E-01	8.11957
1.33355E-01	8.05651
1.33357E-01	8.00942
1.33360E-01	7.96251
1.33360E-01	7.9563
1.33362E-01	7.9311
1.33364E-01	7.91188
1.33365E-01	7.89469
1.33365E-01	7.89404
1.33367E-01	7.8878
1.33368E-01	7.88169
1.33370E-01	7.87575
1.33370E-01	7.87517
1.33371E-01	7.88168
1.33373E-01	7.88908
1.33375E-01	7.89665
1.33375E-01	7.89898
1.33377E-01	7.92201
1.33379E-01	7.95114
1.33380E-01	7.96094
1.33382E-01	8.00033
1.33388E-01	8.07933
1.33390E-01	8.11847
1.33392E-01	8.12867
1.33394E-01	8.13847
1.33395E-01	8.14467
1.33396E-01	8.1394
1.33398E-01	8.12303
1.33399E-01	8.11169
1.33399E-01	8.09845
1.33401E-01	8.06482
1.33402E-01	8.0512
1.33402E-01	8.0254
1.33404E-01	7.97858
1.33405E-01	7.94706
1.33406E-01	7.90313
1.33408E-01	7.81463
1.33409E-01	7.72561
1.33411E-01	7.61685
1.33412E-01	7.54412
1.33413E-01	7.50365
1.33416E-01	7.32107
1.33422E-01	6.8945
1.33425E-01	6.73224
1.33425E-01	6.7138
1.33427E-01	6.60357
1.33429E-01	6.49355
1.33431E-01	6.40206
1.33431E-01	6.36552
1.33432E-01	6.30184
1.33434E-01	6.20655
1.33436E-01	6.1273
1.33436E-01	6.11353
1.33438E-01	6.03095
1.33440E-01	5.94859
1.33441E-01	5.9212
1.33442E-01	5.87507
1.33444E-01	5.80606
1.33446E-01	5.73721
1.33447E-01	5.69141
1.33447E-01	5.67257
1.33449E-01	5.61617
1.33451E-01	5.5599
1.33453E-01	5.51307
1.33453E-01	5.50543
1.33455E-01	5.45962
1.33457E-01	5.41389
1.33459E-01	5.36822
1.33461E-01	5.30743
1.33464E-01	5.2559
1.33466E-01	5.20444
1.33469E-01	5.15303
1.33473E-01	5.07599
1.33476E-01	5.00637
1.33480E-01	4.93681
1.33484E-01	4.8673
1.33487E-01	4.8152
1.33487E-01	4.80053
1.33491E-01	4.7431
1.33495E-01	4.68815
1.33495E-01	4.68328
1.33498E-01	4.64221
1.33502E-01	4.59718
1.33506E-01	4.53917
1.33506E-01	4.53746
1.33513E-01	4.46115
1.33523E-01	4.35943
1.33529E-01	4.29504
1.33532E-01	4.26227
1.33539E-01	4.19529
1.33546E-01	4.12835
1.33553E-01	4.07132
1.33565E-01	3.97631
1.33621E-01	3.56245
1.33628E-01	3.51648
1.33631E-01	3.49649
1.33640E-01	3.43654
1.33649E-01	3.38959
1.33659E-01	3.34267
1.33665E-01	3.31595
1.33728E-01	3.04884
1.33740E-01	3.0007
1.33754E-01	2.95862
1.33773E-01	2.90012
1.33838E-01	2.71211
1.33870E-01	2.62352
1.33910E-01	2.54795
1.33976E-01	2.43286
1.33990E-01	2.40765
1.34021E-01	2.3563
1.34030E-01	2.34127
1.34035E-01	2.33634
1.34060E-01	2.31168
1.34190E-01	2.1835
1.34340E-01	2.04079
1.34350E-01	2.03128
1.34381E-01	2.01302
1.34450E-01	1.97168
1.34603E-01	1.91404
1.34618E-01	1.90827
1.34620E-01	1.90751
1.34626E-01	1.90719
1.34641E-01	1.90635
1.34646E-01	1.90606
1.34817E-01	1.90976
1.34829E-01	1.91002
1.34830E-01	1.91006
1.34836E-01	1.91286
1.34846E-01	1.91718
1.34856E-01	1.92205
1.34857E-01	1.92255
1.34900E-01	1.95726
1.34907E-01	1.9662
1.34919E-01	1.97963
1.34923E-01	1.98412
1.34927E-01	1.99269
1.34934E-01	2.00527
1.34939E-01	2.01501
1.34942E-01	2.02182
1.34954E-01	2.05139
1.34971E-01	2.09083
1.34973E-01	2.0969
1.34977E-01	2.10853
1.34983E-01	2.12826
1.34984E-01	2.13333
1.34987E-01	2.1446
1.34991E-01	2.16294
1.34994E-01	2.17566
1.34997E-01	2.19491
1.35003E-01	2.23069
1.35005E-01	2.24171
1.35011E-01	2.28433
1.35032E-01	2.42291
1.35035E-01	2.44637
1.35040E-01	2.48242
1.35046E-01	2.52932
1.35046E-01	2.53292
1.35050E-01	2.56782
1.35054E-01	2.60578
1.35054E-01	2.6077
1.35058E-01	2.65735
1.35059E-01	2.67456
1.35062E-01	2.70683
1.35065E-01	2.75759
1.35066E-01	2.77934
1.35071E-01	2.861
1.35072E-01	2.88823
1.35076E-01	2.95036
1.35082E-01	3.0747
1.35084E-01	3.11202
1.35088E-01	3.20808
1.35091E-01	3.27673
1.35093E-01	3.31574
1.35097E-01	3.41718
1.35098E-01	3.43524
1.35101E-01	3.5256
1.35104E-01	3.63033
1.35104E-01	3.6513
1.35107E-01	3.74966
1.35108E-01	3.79889
1.35110E-01	3.88547
1.35112E-01	3.97212
1.35113E-01	4.02243
1.35116E-01	4.17334
1.35118E-01	4.34592
1.35119E-01	4.40344
1.35121E-01	4.53282
1.35123E-01	4.66228
1.35124E-01	4.73415
1.35127E-01	4.94974
1.35130E-01	5.18758
1.35131E-01	5.26686
1.35133E-01	5.44171
1.35134E-01	5.61671
1.35135E-01	5.71387
1.35138E-01	6.00539
1.35140E-01	6.22052
1.35141E-01	6.32824
1.35143E-01	6.52561
1.35144E-01	6.68372
1.35145E-01	6.85917
1.35147E-01	7.07876
1.35147E-01	7.22586
1.35149E-01	7.5205
1.35150E-01	7.6307
1.35152E-01	8.01685
1.35153E-01	8.07866
1.35155E-01	8.57435
1.35157E-01	9.12915
1.35158E-01	9.19867
1.35160E-01	9.73769
1.35161E-01	9.89184
1.35163E-01	10.3994
1.35163E-01	10.6535
1.35165E-01	11.1116
1.35166E-01	11.4784
1.35169E-01	12.2673
1.35170E-01	12.662
1.35174E-01	13.9214
1.35181E-01	16.4405
1.35185E-01	17.6024
1.35188E-01	18.2863
1.35188E-01	18.3718
1.35190E-01	18.8738
1.35191E-01	19.017
1.35192E-01	19.3438
1.35193E-01	19.5068
1.35195E-01	19.6955
1.35195E-01	19.7332
1.35197E-01	19.8487
1.35197E-01	19.8717
1.35199E-01	19.9104
1.35199E-01	19.9181
1.35200E-01	19.8905
1.35201E-01	19.8532
1.35202E-01	19.8011
1.35203E-01	19.6964
1.35204E-01	19.6143
1.35205E-01	19.4495
1.35206E-01	19.3349
1.35208E-01	18.9904
1.35210E-01	18.4003
1.35210E-01	18.3131
1.35212E-01	17.7029
1.35213E-01	17.5049
1.35215E-01	16.9101
1.35216E-01	16.5133
1.35219E-01	15.657
1.35225E-01	13.5151
1.35229E-01	12.3027
1.35229E-01	12.2087
1.35231E-01	11.5527
1.35233E-01	11.1176
1.35234E-01	10.8569
1.35236E-01	10.3776
1.35236E-01	10.2179
1.35238E-01	9.7079
1.35239E-01	9.63524
1.35241E-01	9.16928
1.35241E-01	9.10889
1.35244E-01	8.6256
1.35244E-01	8.57112
1.35246E-01	8.24509
1.35247E-01	8.13652
1.35249E-01	7.79222
1.35249E-01	7.69395
1.35251E-01	7.42062
1.35252E-01	7.37853
1.35254E-01	7.00088
1.35255E-01	6.91703
1.35257E-01	6.65045
1.35259E-01	6.46032
1.35260E-01	6.32096
1.35263E-01	6.04246
1.35263E-01	6.01051
1.35266E-01	5.72365
1.35266E-01	5.65993
1.35269E-01	5.36988
1.35270E-01	5.31191
1.35273E-01	5.05067
1.35274E-01	4.99845
1.35277E-01	4.76548
1.35277E-01	4.71892
1.35281E-01	4.5126
1.35281E-01	4.47137
1.35284E-01	4.28914
1.35285E-01	4.25273
1.35287E-01	4.13993
1.35289E-01	4.05947
1.35290E-01	4.00235
1.35293E-01	3.88823
1.35295E-01	3.78494
1.35298E-01	3.6932
1.35300E-01	3.60156
1.35302E-01	3.5238
1.35305E-01	3.44612
1.35309E-01	3.34859
1.35310E-01	3.31613
1.35312E-01	3.26293
1.35315E-01	3.20982
1.35316E-01	3.18879
1.35320E-01	3.1258
1.35324E-01	3.07856
1.35325E-01	3.06285
1.35328E-01	3.04122
1.35330E-01	3.01963
1.35334E-01	3.00026
1.35334E-01	2.99704
1.35338E-01	2.99046
1.35339E-01	2.98785
1.35341E-01	2.98988
1.35343E-01	2.99144
1.35345E-01	2.99944
1.35350E-01	3.01952
1.35353E-01	3.04197
1.35356E-01	3.07195
1.35365E-01	3.16971
1.35379E-01	3.34388
1.35383E-01	3.39135
1.35386E-01	3.4266
1.35389E-01	3.45302
1.35392E-01	3.46755
1.35393E-01	3.4756
1.35396E-01	3.47949
1.35397E-01	3.47556
1.35400E-01	3.47028
1.35403E-01	3.44685
1.35404E-01	3.43747
1.35409E-01	3.38254
1.35412E-01	3.31988
1.35413E-01	3.30943
1.35418E-01	3.22322
1.35420E-01	3.16808
1.35426E-01	3.0302
1.35435E-01	2.83273
1.35439E-01	2.73402
1.35442E-01	2.66878
1.35446E-01	2.59702
1.35448E-01	2.55611
1.35452E-01	2.4743
1.35458E-01	2.39405
1.35459E-01	2.36898
1.35462E-01	2.32347
1.35466E-01	2.28212
1.35467E-01	2.26154
1.35470E-01	2.23412
1.35473E-01	2.21178
1.35477E-01	2.17272
1.35477E-01	2.16833
1.35483E-01	2.13317
1.35484E-01	2.12439
1.35490E-01	2.08901
1.35497E-01	2.04658
1.35505E-01	2.00869
1.35515E-01	1.95817
1.35518E-01	1.94239
1.35522E-01	1.92392
1.35528E-01	1.89888
1.35530E-01	1.89395
1.35537E-01	1.87226
1.35539E-01	1.86636
1.35544E-01	1.8552
1.35552E-01	1.83571
1.35558E-01	1.82678
1.35571E-01	1.80224
1.35573E-01	1.7989
1.35582E-01	1.78878
1.35592E-01	1.77645
1.35595E-01	1.77272
1.35609E-01	1.76245
1.35623E-01	1.75243
1.35630E-01	1.74743
1.35633E-01	1.74539
1.35635E-01	1.74482
1.35640E-01	1.74359
1.35643E-01	1.74293
1.35647E-01	1.74413
1.35653E-01	1.74626
1.35660E-01	1.74841
1.35662E-01	1.74934
1.35664E-01	1.75102
1.35668E-01	1.75572
1.35673E-01	1.76045
1.35676E-01	1.76402
1.35677E-01	1.76453
1.35679E-01	1.77082
1.35683E-01	1.7782
1.35685E-01	1.78348
1.35686E-01	1.78675
1.35689E-01	1.79819
1.35691E-01	1.80311
1.35693E-01	1.81245
1.35695E-01	1.82338
1.35696E-01	1.8312
1.35697E-01	1.8355
1.35699E-01	1.85057
1.35700E-01	1.86028
1.35701E-01	1.86741
1.35703E-01	1.88745
1.35705E-01	1.89893
1.35706E-01	1.91035
1.35707E-01	1.93038
1.35709E-01	1.95045
1.35711E-01	1.97703
1.35712E-01	1.994
1.35713E-01	2.00858
1.35714E-01	2.04365
1.35715E-01	2.04659
1.35716E-01	2.08516
1.35717E-01	2.10977
1.35718E-01	2.13063
1.35720E-01	2.18081
1.35720E-01	2.18502
1.35722E-01	2.23897
1.35723E-01	2.27339
1.35724E-01	2.30162
1.35726E-01	2.3695
1.35726E-01	2.37519
1.35727E-01	2.44497
1.35729E-01	2.48946
1.35730E-01	2.55218
1.35733E-01	2.66381
1.35734E-01	2.72077
1.35737E-01	2.89167
1.35739E-01	2.94856
1.35740E-01	2.99917
1.35741E-01	3.04969
1.35742E-01	3.07111
1.35744E-01	3.13521
1.35746E-01	3.1839
1.35746E-01	3.20005
1.35748E-01	3.2219
1.35748E-01	3.23274
1.35749E-01	3.24336
1.35750E-01	3.25251
1.35751E-01	3.25334
1.35751E-01	3.25372
1.35752E-01	3.24967
1.35753E-01	3.248
1.35754E-01	3.23764
1.35755E-01	3.22717
1.35755E-01	3.21839
1.35757E-01	3.19193
1.35758E-01	3.14068
1.35759E-01	3.11498
1.35760E-01	3.08155
1.35762E-01	3.01457
1.35765E-01	2.89773
1.35772E-01	2.56117
1.35774E-01	2.47711
1.35775E-01	2.43939
1.35777E-01	2.36406
1.35778E-01	2.32646
1.35779E-01	2.29319
1.35781E-01	2.23784
1.35781E-01	2.22953
1.35782E-01	2.17838
1.35783E-01	2.14918
1.35784E-01	2.12383
1.35786E-01	2.09008
1.35786E-01	2.07953
1.35787E-01	2.05971
1.35788E-01	2.03091
1.35789E-01	2.02012
1.35789E-01	2.00536
1.35791E-01	1.97588
1.35792E-01	1.95528
1.35792E-01	1.95065
1.35794E-01	1.92982
1.35795E-01	1.90902
1.35795E-01	1.90442
1.35797E-01	1.89173
1.35798E-01	1.87003
1.35799E-01	1.86462
1.35800E-01	1.85236
1.35802E-01	1.83606
1.35804E-01	1.8198
1.35806E-01	1.80809
1.35808E-01	1.79641
1.35811E-01	1.77893
1.35811E-01	1.77698
1.35813E-01	1.76519
1.35816E-01	1.75196
1.35818E-01	1.74462
1.35819E-01	1.74013
1.35822E-01	1.72895
1.35825E-01	1.71724
1.35828E-01	1.70777
1.35829E-01	1.7061
1.35833E-01	1.69445
1.35835E-01	1.68947
1.35837E-01	1.68495
1.35844E-01	1.67309
1.35849E-01	1.66464
1.35864E-01	1.64895
1.35875E-01	1.63753
1.35876E-01	1.6359
1.35881E-01	1.63205
1.35888E-01	1.62701
1.35890E-01	1.62534
1.35892E-01	1.62461
1.35899E-01	1.62242
1.35905E-01	1.62026
1.35916E-01	1.61667
1.36030E-01	1.57945
1.36153E-01	1.54274
1.36170E-01	1.53751
1.36186E-01	1.53521
1.36410E-01	1.50408
1.37220E-01	1.45768
1.37800E-01	1.49461
1.38800E-01	1.86037
1.39030E-01	1.88979
1.39386E-01	1.75593
1.39614E-01	1.66888
1.39624E-01	1.66505
1.39640E-01	1.65986
1.39964E-01	1.55647
1.39980E-01	1.5514
1.39983E-01	1.55133
1.40012E-01	1.55078
1.40225E-01	1.54667
1.40231E-01	1.54703
1.40245E-01	1.54785
1.40250E-01	1.54814
1.40257E-01	1.55059
1.40271E-01	1.55553
1.40291E-01	1.56294
1.40339E-01	1.5945
1.40346E-01	1.59901
1.40353E-01	1.60515
1.40360E-01	1.6113
1.40371E-01	1.62612
1.40394E-01	1.6558
1.40428E-01	1.70581
1.40439E-01	1.7225
1.40447E-01	1.74031
1.40450E-01	1.74625
1.40453E-01	1.7542
1.40461E-01	1.77808
1.40470E-01	1.80729
1.40478E-01	1.83652
1.40484E-01	1.8597
1.40489E-01	1.88291
1.40495E-01	1.90614
1.40503E-01	1.9483
1.40512E-01	1.99049
1.40520E-01	2.04167
1.40526E-01	2.08417
1.40529E-01	2.10543
1.40532E-01	2.13183
1.40536E-01	2.17147
1.40537E-01	2.1847
1.40540E-01	2.2156
1.40545E-01	2.26718
1.40547E-01	2.29815
1.40549E-01	2.32099
1.40555E-01	2.38958
1.40556E-01	2.39819
1.40563E-01	2.493
1.40565E-01	2.53343
1.40568E-01	2.584
1.40571E-01	2.64367
1.40574E-01	2.69143
1.40576E-01	2.74112
1.40579E-01	2.81924
1.40581E-01	2.85289
1.40584E-01	2.93711
1.40585E-01	2.97083
1.40587E-01	3.0301
1.40590E-01	3.12899
1.40591E-01	3.14878
1.40594E-01	3.26273
1.40596E-01	3.35399
1.40598E-01	3.40439
1.40600E-01	3.50528
1.40601E-01	3.5598
1.40605E-01	3.72348
1.40609E-01	3.90054
1.40610E-01	3.95961
1.40612E-01	4.08771
1.40615E-01	4.21593
1.40616E-01	4.28707
1.40620E-01	4.50074
1.40622E-01	4.66164
1.40624E-01	4.74217
1.40625E-01	4.83367
1.40628E-01	5.01683
1.40630E-01	5.22303
1.40632E-01	5.45077
1.40635E-01	5.7024
1.40638E-01	5.97985
1.40640E-01	6.28474
1.40642E-01	6.61843
1.40645E-01	6.98223
1.40648E-01	7.3776
1.40650E-01	7.80621
1.40652E-01	8.24107
1.40652E-01	8.27003
1.40655E-01	8.70847
1.40655E-01	8.77103
1.40657E-01	9.20981
1.40657E-01	9.31095
1.40659E-01	9.74577
1.40660E-01	9.89082
1.40663E-01	10.5201
1.40664E-01	10.8349
1.40666E-01	11.348
1.40667E-01	11.8613
1.40669E-01	12.2279
1.40673E-01	13.3283
1.40673E-01	13.6112
1.40680E-01	15.5911
1.40681E-01	15.9455
1.40684E-01	16.6537
1.40684E-01	16.8148
1.40686E-01	17.2974
1.40687E-01	17.5822
1.40689E-01	17.8667
1.40690E-01	18.0748
1.40691E-01	18.3418
1.40692E-01	18.4781
1.40694E-01	18.7043
1.40695E-01	18.7779
1.40696E-01	18.9386
1.40697E-01	18.9625
1.40699E-01	19.0333
1.40699E-01	19.035
1.40699E-01	19.0308
1.40700E-01	19.0201
1.40702E-01	18.9663
1.40704E-01	18.7712
1.40706E-01	18.4563
1.40709E-01	18.0325
1.40711E-01	17.5144
1.40714E-01	16.7068
1.40717E-01	15.7912
1.40719E-01	15.3333
1.40727E-01	12.9357
1.40730E-01	12.0235
1.40733E-01	11.1634
1.40736E-01	10.3623
1.40739E-01	9.62131
1.40742E-01	8.93792
1.40745E-01	8.30751
1.40748E-01	7.7249
1.40751E-01	7.2376
1.40755E-01	6.63745
1.40758E-01	6.27269
1.40759E-01	6.09041
1.40760E-01	5.92497
1.40762E-01	5.59429
1.40765E-01	5.29141
1.40767E-01	5.01059
1.40770E-01	4.75542
1.40771E-01	4.65976
1.40773E-01	4.51663
1.40774E-01	4.40218
1.40775E-01	4.29872
1.40777E-01	4.16947
1.40777E-01	4.09962
1.40779E-01	3.95998
1.40780E-01	3.91807
1.40782E-01	3.77147
1.40783E-01	3.75264
1.40785E-01	3.6019
1.40787E-01	3.46831
1.40789E-01	3.40157
1.40790E-01	3.34326
1.40793E-01	3.22676
1.40793E-01	3.20127
1.40796E-01	3.07395
1.40799E-01	2.96257
1.40800E-01	2.94032
1.40803E-01	2.86236
1.40804E-01	2.82342
1.40806E-01	2.77218
1.40807E-01	2.72099
1.40809E-01	2.69146
1.40812E-01	2.61771
1.40813E-01	2.60297
1.40817E-01	2.52018
1.40817E-01	2.50111
1.40821E-01	2.43445
1.40825E-01	2.36786
1.40826E-01	2.35299
1.40831E-01	2.27873
1.40832E-01	2.24906
1.40835E-01	2.20934
1.40840E-01	2.14322
1.40845E-01	2.08114
1.40848E-01	2.05296
1.40850E-01	2.02467
1.40855E-01	1.97758
1.40857E-01	1.959
1.40864E-01	1.90068
1.40865E-01	1.89274
1.40871E-01	1.84986
1.40875E-01	1.82055
1.40876E-01	1.81401
1.40881E-01	1.78324
1.40883E-01	1.77393
1.40886E-01	1.75661
1.40891E-01	1.73331
1.40892E-01	1.73209
1.40898E-01	1.70518
1.40903E-01	1.68931
1.40916E-01	1.64345
1.40936E-01	1.57141
1.40943E-01	1.54947
1.40950E-01	1.52755
1.40953E-01	1.5176
1.40958E-01	1.50478
1.40964E-01	1.48785
1.40966E-01	1.48479
1.40979E-01	1.45853
1.40982E-01	1.4551
1.40998E-01	1.43326
1.40998E-01	1.43283
1.41008E-01	1.42224
1.41014E-01	1.4168
1.41024E-01	1.40593
1.41026E-01	1.40402
1.41046E-01	1.38805
1.41082E-01	1.35766
1.41104E-01	1.34135
1.41115E-01	1.33333
1.41120E-01	1.32933
1.41125E-01	1.32754
1.41140E-01	1.32221
1.41200E-01	1.30095
1.41265E-01	1.28067
1.41280E-01	1.276
1.41294E-01	1.27434
1.41486E-01	1.25118
1.41500E-01	1.24954
1.41516E-01	1.25035
1.41635E-01	1.25652
1.41680E-01	1.26924
1.41723E-01	1.2853
1.41734E-01	1.28927
1.41740E-01	1.29162
1.41744E-01	1.29509
1.41755E-01	1.30354
1.41790E-01	1.33142
1.41808E-01	1.34906
1.41815E-01	1.35575
1.41824E-01	1.36841
1.41832E-01	1.37956
1.41834E-01	1.38197
1.41840E-01	1.395
1.41846E-01	1.40805
1.41852E-01	1.42507
1.41865E-01	1.45913
1.41884E-01	1.51552
1.41890E-01	1.53433
1.41893E-01	1.54532
1.41903E-01	1.57832
1.41912E-01	1.61796
1.41915E-01	1.63119
1.41921E-01	1.66313
1.41927E-01	1.6951
1.41934E-01	1.73433
1.41937E-01	1.75397
1.41938E-01	1.76565
1.41943E-01	1.79604
1.41944E-01	1.80539
1.41947E-01	1.83804
1.41951E-01	1.87072
1.41952E-01	1.8836
1.41958E-01	1.93518
1.41959E-01	1.94808
1.41962E-01	1.99445
1.41964E-01	2.01766
1.41968E-01	2.06431
1.41970E-01	2.10165
1.41971E-01	2.12369
1.41974E-01	2.16779
1.41975E-01	2.19294
1.41978E-01	2.24329
1.41979E-01	2.27183
1.41981E-01	2.32897
1.41982E-01	2.36111
1.41985E-01	2.42546
1.41986E-01	2.46141
1.41989E-01	2.53336
1.41990E-01	2.57334
1.41992E-01	2.65337
1.41994E-01	2.69765
1.41996E-01	2.78628
1.41998E-01	2.83516
1.42000E-01	2.93301
1.42001E-01	2.98685
1.42004E-01	3.09462
1.42005E-01	3.15386
1.42007E-01	3.27241
1.42009E-01	3.33764
1.42011E-01	3.46818
1.42013E-01	3.54023
1.42015E-01	3.68441
1.42016E-01	3.7644
1.42019E-01	3.92447
1.42020E-01	4.01381
1.42023E-01	4.19256
1.42024E-01	4.29137
1.42025E-01	4.41499
1.42027E-01	4.60409
1.42028E-01	4.65816
1.42030E-01	4.86667
1.42031E-01	4.95601
1.42033E-01	5.15233
1.42034E-01	5.21781
1.42036E-01	5.46744
1.42036E-01	5.50306
1.42039E-01	5.81441
1.42041E-01	6.15477
1.42042E-01	6.20136
1.42044E-01	6.52712
1.42044E-01	6.62888
1.42046E-01	6.93438
1.42047E-01	7.10117
1.42049E-01	7.37912
1.42050E-01	7.62238
1.42052E-01	7.92674
1.42053E-01	8.12712
1.42055E-01	8.59528
1.42055E-01	8.66825
1.42057E-01	9.2532
1.42058E-01	9.32647
1.42061E-01	10.1166
1.42061E-01	10.2007
1.42064E-01	10.9592
1.42065E-01	11.2272
1.42069E-01	12.3003
1.42071E-01	13.0432
1.42079E-01	15.272
1.42080E-01	15.5506
1.42082E-01	16.3373
1.42083E-01	16.4248
1.42086E-01	17.2275
1.42086E-01	17.2974
1.42089E-01	17.8571
1.42089E-01	17.9271
1.42091E-01	18.3353
1.42091E-01	18.3645
1.42094E-01	18.7125
1.42096E-01	18.96
1.42096E-01	18.9693
1.42098E-01	19.0986
1.42099E-01	19.1045
1.42100E-01	19.128
1.42102E-01	19.0765
1.42105E-01	18.9124
1.42107E-01	18.6416
1.42109E-01	18.2738
1.42112E-01	17.8077
1.42112E-01	17.6523
1.42114E-01	17.2813
1.42116E-01	16.9102
1.42117E-01	16.4948
1.42119E-01	16.0793
1.42122E-01	15.1793
1.42123E-01	14.7291
1.42133E-01	11.9298
1.42136E-01	11.0391
1.42137E-01	10.5941
1.42139E-01	10.1761
1.42141E-01	9.75859
1.42142E-01	9.36946
1.42144E-01	8.98078
1.42145E-01	8.80064
1.42146E-01	8.44098
1.42147E-01	8.27458
1.42148E-01	7.94176
1.42149E-01	7.78988
1.42151E-01	7.45578
1.42153E-01	7.12968
1.42154E-01	6.9668
1.42155E-01	6.82326
1.42157E-01	6.5365
1.42158E-01	6.28593
1.42159E-01	6.16078
1.42160E-01	6.05147
1.42162E-01	5.83312
1.42163E-01	5.73759
1.42165E-01	5.54657
1.42166E-01	5.46219
1.42168E-01	5.29365
1.42169E-01	5.21833
1.42171E-01	5.0677
1.42172E-01	5.00026
1.42174E-01	4.7982
1.42178E-01	4.55543
1.42182E-01	4.29648
1.42186E-01	4.09257
1.42188E-01	4.02463
1.42190E-01	3.89926
1.42192E-01	3.77396
1.42194E-01	3.71609
1.42198E-01	3.54256
1.42201E-01	3.38286
1.42202E-01	3.32966
1.42205E-01	3.23219
1.42208E-01	3.13478
1.42209E-01	3.0905
1.42212E-01	2.95774
1.42216E-01	2.83856
1.42218E-01	2.79886
1.42220E-01	2.72915
1.42223E-01	2.65076
1.42223E-01	2.64322
1.42226E-01	2.56774
1.42227E-01	2.54887
1.42231E-01	2.46713
1.42231E-01	2.4606
1.42235E-01	2.38479
1.42236E-01	2.38237
1.42240E-01	2.3195
1.42242E-01	2.2904
1.42245E-01	2.24469
1.42251E-01	2.17714
1.42254E-01	2.14871
1.42257E-01	2.1112
1.42262E-01	2.06435
1.42264E-01	2.05069
1.42268E-01	2.00973
1.42271E-01	1.99064
1.42274E-01	1.96684
1.42276E-01	1.94783
1.42279E-01	1.92744
1.42285E-01	1.89077
1.42287E-01	1.87449
1.42292E-01	1.84689
1.42300E-01	1.80552
1.42304E-01	1.7814
1.42308E-01	1.76706
1.42315E-01	1.73268
1.42319E-01	1.71263
1.42322E-01	1.70056
1.42338E-01	1.64268
1.42338E-01	1.64027
1.42357E-01	1.57471
1.42367E-01	1.54361
1.42371E-01	1.53356
1.42379E-01	1.51497
1.42385E-01	1.5001
1.42386E-01	1.4978
1.42394E-01	1.48344
1.42399E-01	1.47426
1.42402E-01	1.46999
1.42414E-01	1.45337
1.42441E-01	1.41673
1.42447E-01	1.40986
1.42459E-01	1.395
1.42471E-01	1.38015
1.42472E-01	1.37939
1.42496E-01	1.35513
1.42504E-01	1.34874
1.42507E-01	1.34579
1.42603E-01	1.29283
1.42634E-01	1.27676
1.42650E-01	1.26842
1.42665E-01	1.26479
1.42875E-01	1.21422
1.42890E-01	1.21061
1.42913E-01	1.20805
1.43104E-01	1.18633
1.43115E-01	1.18506
1.43120E-01	1.1845
1.43126E-01	1.18431
1.43137E-01	1.18398
1.43228E-01	1.18136
1.43239E-01	1.18104
1.43247E-01	1.18081
1.43250E-01	1.18074
1.43256E-01	1.18137
1.43264E-01	1.18233
1.43273E-01	1.1833
1.43281E-01	1.18429
1.43284E-01	1.18463
1.43287E-01	1.18552
1.43292E-01	1.18731
1.43298E-01	1.18912
1.43306E-01	1.19186
1.43318E-01	1.19553
1.43326E-01	1.19985
1.43332E-01	1.20275
1.43336E-01	1.20494
1.43340E-01	1.20716
1.43344E-01	1.2106
1.43348E-01	1.21407
1.43351E-01	1.21758
1.43355E-01	1.22323
1.43358E-01	1.22702
1.43360E-01	1.23084
1.43363E-01	1.23468
1.43365E-01	1.24053
1.43367E-01	1.2464
1.43370E-01	1.25231
1.43371E-01	1.25455
1.43373E-01	1.25985
1.43375E-01	1.26839
1.43377E-01	1.27698
1.43379E-01	1.28346
1.43380E-01	1.28633
1.43383E-01	1.29789
1.43385E-01	1.30951
1.43387E-01	1.32411
1.43390E-01	1.33878
1.43391E-01	1.34246
1.43393E-01	1.35619
1.43395E-01	1.37457
1.43396E-01	1.3838
1.43397E-01	1.39523
1.43400E-01	1.41819
1.43402E-01	1.43549
1.43404E-01	1.45653
1.43406E-01	1.47766
1.43406E-01	1.48297
1.43407E-01	1.50203
1.43409E-01	1.52758
1.43410E-01	1.54043
1.43411E-01	1.55554
1.43413E-01	1.58595
1.43415E-01	1.62114
1.43416E-01	1.63885
1.43417E-01	1.65927
1.43419E-01	1.70038
1.43420E-01	1.73208
1.43422E-01	1.7719
1.43422E-01	1.78096
1.43424E-01	1.8357
1.43424E-01	1.85403
1.43426E-01	1.89509
1.43427E-01	1.94663
1.43428E-01	1.95787
1.43430E-01	2.04826
1.43430E-01	2.06026
