E(MeV)	pendfb7/Cs133:1
7.83556E-06	15.5355393
7.86319E-06	15.2353754
7.91807E-06	14.6814612
7.97296E-06	14.1647178
8.00061E-06	13.9215092
8.02862E-06	13.6810508
8.08506E-06	13.2288181
8.14149E-06	12.8058617
8.16873E-06	12.6144773
8.19793E-06	12.4142958
8.25516E-06	12.046324
8.31319E-06	11.6960026
8.34160E-06	11.5370078
8.40023E-06	11.2168633
8.48809E-06	10.7783168
8.51772E-06	10.6426825
8.57759E-06	10.3761034
8.66709E-06	10.0102291
8.75807E-06	9.66764895
8.75827E-06	9.66689298
8.85030E-06	9.35702542
8.94232E-06	9.07052822
9.00519E-06	8.88909432
9.03694E-06	8.80020808
9.13156E-06	8.5546351
9.22707E-06	8.32410876
9.25928E-06	8.25163949
9.32436E-06	8.11064356
9.42165E-06	7.91432215
9.52077E-06	7.72807164
9.65300E-06	7.49716553
9.65415E-06	7.49523247
9.78941E-06	7.28764303
9.92656E-06	7.09410279
1.00654E-05	6.91328512
1.00656E-05	6.9129904
1.02067E-05	6.75172535
1.03497E-05	6.60038916
1.04946E-05	6.45794775
1.06414E-05	6.3236699
1.06417E-05	6.32345265
1.07908E-05	6.20362845
1.09420E-05	6.09029686
1.10952E-05	5.98283659
1.12504E-05	5.88083077
1.12507E-05	5.88066653
1.14083E-05	5.78945663
1.16492E-05	5.66066013
1.18946E-05	5.54080735
1.20598E-05	5.46588769
1.20612E-05	5.46527838
1.23159E-05	5.36547444
1.25753E-05	5.27175615
1.28395E-05	5.18399863
1.31097E-05	5.10111954
1.31113E-05	5.10068127
1.33881E-05	5.02978011
1.36701E-05	4.96339361
1.39574E-05	4.90116229
1.42527E-05	4.84273391
1.45537E-05	4.7882366
1.48602E-05	4.7378074
1.51725E-05	4.69162587
1.55069E-05	4.64796569
1.58351E-05	4.61139415
1.62819E-05	4.57172823
1.65100E-05	4.55667024
1.67413E-05	4.54547151
1.69759E-05	4.53872549
1.70780E-05	4.53789235
1.72137E-05	4.53487299
1.74549E-05	4.53632373
1.76383E-05	4.54241547
1.78217E-05	4.55347441
1.80102E-05	4.57080537
1.80554E-05	4.57663806
1.81988E-05	4.59144142
1.83892E-05	4.61946111
1.85184E-05	4.64407
1.86477E-05	4.67387398
1.87769E-05	4.70957828
1.88231E-05	4.72475896
1.89080E-05	4.74981883
1.90409E-05	4.79718029
1.91739E-05	4.85388448
1.93068E-05	4.92129435
1.93543E-05	4.9494663
1.94074E-05	4.9790487
1.95099E-05	5.04491194
1.96124E-05	5.12078354
1.97149E-05	5.20812656
1.97323E-05	5.22524728
1.98174E-05	5.30481334
1.99199E-05	5.4160661
2.00231E-05	5.54621556
2.00919E-05	5.64464377
2.01385E-05	5.71857904
2.01607E-05	5.75247076
2.02295E-05	5.86964476
2.02983E-05	6.00025228
2.03671E-05	6.14605
2.04187E-05	6.26836156
2.04359E-05	6.30815628
2.04979E-05	6.46852631
2.05531E-05	6.62646655
2.06084E-05	6.80032791
2.06484E-05	6.93934258
2.06636E-05	6.99104037
2.07189E-05	7.19929356
2.07741E-05	7.43026443
2.08293E-05	7.68720868
2.08782E-05	7.94076964
2.08846E-05	7.97334988
2.09335E-05	8.25126871
2.09759E-05	8.51716929
2.10184E-05	8.8083546
2.10609E-05	9.12786367
2.11034E-05	9.47922245
2.11332E-05	9.75033594
2.11459E-05	9.86548982
2.11884E-05	10.2900656
2.12309E-05	10.7609839
2.12692E-05	11.2298807
2.13032E-05	11.6872403
2.13372E-05	12.1875623
2.13711E-05	12.7361736
2.14051E-05	13.3392492
2.14391E-05	14.0039957
2.14731E-05	14.7388716
2.15071E-05	15.5538905
2.15365E-05	16.3302965
2.15611E-05	17.0424613
2.15857E-05	17.815551
2.15870E-05	17.8590553
2.16104E-05	18.6595818
2.16350E-05	19.5799272
2.16597E-05	20.5858187
2.16737E-05	21.2130076
2.16843E-05	21.6908506
2.17090E-05	22.908622
2.17307E-05	24.0814469
2.17587E-05	25.7613345
2.17676E-05	26.3509398
2.17774E-05	27.0002064
2.17961E-05	28.347027
2.18097E-05	29.4117675
2.18148E-05	29.8126496
2.18335E-05	31.4140946
2.18420E-05	32.2094154
2.18522E-05	33.1676099
2.18709E-05	35.0920136
2.18743E-05	35.4731551
2.18862E-05	36.8131168
2.19015E-05	38.6779541
2.19066E-05	39.3524848
2.19168E-05	40.7074857
2.19308E-05	42.7338721
2.19321E-05	42.9189429
2.19474E-05	45.340298
2.19559E-05	46.8115565
2.19627E-05	47.9933963
2.19729E-05	49.9380564
2.19780E-05	50.9139895
2.19899E-05	53.4202471
2.19933E-05	54.1392141
2.20069E-05	57.297522
2.20069E-05	57.2975454
2.20205E-05	60.7735426
2.20239E-05	61.7292528
2.20341E-05	64.6074771
2.20366E-05	65.4017335
2.20477E-05	68.8556325
2.20494E-05	69.4445103
2.20613E-05	73.5820422
2.20621E-05	73.910969
2.20749E-05	78.8642695
2.20749E-05	78.8643085
2.20851E-05	83.249363
2.20876E-05	84.4444011
2.20953E-05	88.0438881
2.20972E-05	89.0352318
2.21067E-05	94.0095543
2.21072E-05	94.2315708
2.21163E-05	99.50335
2.21174E-05	100.118972
2.21259E-05	105.53436
2.21275E-05	106.622317
2.21354E-05	112.170854
2.21377E-05	113.828027
2.21450E-05	119.492507
2.21479E-05	121.836054
2.21545E-05	127.590033
2.21581E-05	130.761115
2.21641E-05	136.487997
2.21658E-05	138.13121
2.21705E-05	143.029046
2.21734E-05	146.158597
2.21790E-05	152.465186
2.21811E-05	154.900874
2.21853E-05	160.166988
2.21879E-05	163.338249
2.21917E-05	168.509393
2.21964E-05	174.852815
2.21981E-05	177.385287
2.22045E-05	186.916449
2.22049E-05	187.554297
2.22108E-05	197.360553
2.22134E-05	201.579697
2.22172E-05	208.529904
2.22219E-05	217.057291
2.22236E-05	220.462118
2.22300E-05	233.278432
2.22304E-05	234.136243
2.22363E-05	247.311819
2.22389E-05	252.981139
2.22427E-05	262.300819
2.22474E-05	273.733223
2.22482E-05	275.998022
2.22550E-05	294.182844
2.22550E-05	294.183132
2.22618E-05	313.871024
2.22686E-05	335.061716
2.22754E-05	357.832157
2.22822E-05	382.254231
2.22890E-05	408.392889
2.22890E-05	408.393275
2.22958E-05	436.304052
2.22958E-05	436.304464
2.23018E-05	462.310364
2.23026E-05	466.039995
2.23094E-05	497.882934
2.23116E-05	507.874598
2.23171E-05	535.651169
2.23198E-05	549.592925
2.23247E-05	575.777595
2.23281E-05	594.058852
2.23324E-05	618.404671
2.23392E-05	657.488317
2.23400E-05	662.692582
2.23485E-05	714.909522
2.23502E-05	725.387038
2.23570E-05	769.708541
2.23630E-05	808.626665
2.23698E-05	855.394993
2.23800E-05	925.779346
2.23817E-05	937.791138
2.24140E-05	1166.67914
2.24255E-05	1245.01879
2.24378E-05	1322.26663
2.24401E-05	1337.20542
2.24497E-05	1391.0053
2.24508E-05	1397.69056
2.24610E-05	1448.36719
2.24614E-05	1449.80591
2.24712E-05	1491.11265
2.24729E-05	1496.83167
2.24814E-05	1525.0537
2.24821E-05	1526.70236
2.24916E-05	1549.34182
2.24923E-05	1550.31503
2.25018E-05	1563.43908
2.25025E-05	1563.80227
2.25093E-05	1567.08618
2.25111E-05	1566.44105
2.25195E-05	1562.79527
2.25277E-05	1551.49194
2.25290E-05	1549.52056
2.25379E-05	1528.27703
2.25403E-05	1522.43082
2.25471E-05	1499.83992
2.25491E-05	1492.9525
2.25586E-05	1453.23001
2.25605E-05	1445.33186
2.25682E-05	1406.77571
2.25709E-05	1393.09418
2.25797E-05	1343.66761
2.25814E-05	1333.99816
2.25912E-05	1272.64306
2.25967E-05	1237.76894
2.26035E-05	1190.82039
2.26205E-05	1072.92543
2.26460E-05	895.596847
2.26613E-05	792.777528
2.26664E-05	760.158046
2.26715E-05	727.639598
2.26817E-05	665.825598
2.26927E-05	603.107974
2.26932E-05	600.850366
2.27017E-05	555.862673
2.27046E-05	541.108826
2.27106E-05	511.72886
2.27161E-05	486.296217
2.27195E-05	470.72066
2.27276E-05	436.397452
2.27284E-05	432.800871
2.27344E-05	409.226028
2.27361E-05	402.8955
2.27420E-05	380.835418
2.27446E-05	372.039802
2.27497E-05	354.529216
2.27531E-05	343.693046
2.27573E-05	330.212507
2.27616E-05	317.723471
2.27650E-05	307.781587
2.27701E-05	293.988481
2.27726E-05	287.12696
2.27786E-05	272.339096
2.27803E-05	268.13598
2.27871E-05	252.62379
2.27879E-05	250.695125
2.27956E-05	234.691912
2.28041E-05	218.49026
2.28083E-05	211.09317
2.28126E-05	203.758546
2.28211E-05	190.365981
2.28296E-05	178.236911
2.28338E-05	172.692572
2.28381E-05	167.195903
2.28466E-05	157.138258
2.28551E-05	148.003151
2.28593E-05	143.812211
2.28636E-05	139.656939
2.28721E-05	132.036868
2.28725E-05	131.658883
2.28814E-05	124.385104
2.28848E-05	121.839036
2.28903E-05	117.736091
2.28975E-05	112.796795
2.28992E-05	111.645072
2.29082E-05	106.068136
2.29145E-05	102.384159
2.29171E-05	100.925641
2.29290E-05	94.6962262
2.29315E-05	93.4850562
2.29409E-05	89.0900215
2.29485E-05	85.8162418
2.29528E-05	84.0149091
2.29655E-05	79.0939296
2.29791E-05	74.3695612
2.29825E-05	73.2952467
2.29927E-05	70.108703
2.30063E-05	66.2308624
2.30080E-05	65.7866153
2.30199E-05	62.7182065
2.30335E-05	59.495525
2.30335E-05	59.4955015
2.30471E-05	56.561346
2.30590E-05	54.1879643
2.30607E-05	53.8538999
2.30760E-05	51.0819593
2.30930E-05	48.2586743
2.31015E-05	46.9654925
2.31100E-05	45.6942963
2.31270E-05	43.3597479
2.31355E-05	42.2840878
2.31440E-05	41.2229832
2.31610E-05	39.262987
2.31661E-05	38.7182408
2.31780E-05	37.4630081
2.31950E-05	35.7984389
2.31967E-05	35.6443019
2.32146E-05	34.0485499
2.32367E-05	32.2341813
2.32375E-05	32.1701914
2.32588E-05	30.5955154
2.32783E-05	29.2636928
2.32808E-05	29.0927502
2.33029E-05	27.7278422
2.33250E-05	26.4661342
2.33318E-05	26.1061592
2.33471E-05	25.3107548
2.33692E-05	24.2437609
2.33816E-05	23.691813
2.33939E-05	23.1488754
2.34211E-05	22.0443728
2.34313E-05	21.6627843
2.34483E-05	21.0383647
2.34755E-05	20.1161303
2.34976E-05	19.4221836
2.35027E-05	19.265185
2.35299E-05	18.4885269
2.35571E-05	17.7660365
2.35639E-05	17.5975504
2.35843E-05	17.1031984
2.36149E-05	16.413617
2.36489E-05	15.704882
2.36489E-05	15.7048801
2.36828E-05	15.0658794
2.37168E-05	14.4743946
2.37338E-05	14.1997786
2.37508E-05	13.9313977
2.37848E-05	13.4323276
2.38188E-05	12.9669915
2.38698E-05	12.3426119
2.39123E-05	11.8672152
2.39463E-05	11.515443
2.39548E-05	11.4301782
2.39973E-05	11.0354338
2.40398E-05	10.6687427
2.40738E-05	10.395395
2.40823E-05	10.3290511
2.41248E-05	10.0197019
2.41885E-05	9.59269582
2.42013E-05	9.51409386
2.42353E-05	9.31174529
2.42863E-05	9.02939655
2.43373E-05	8.76672605
2.43883E-05	8.52151997
2.43883E-05	8.5215195
2.44392E-05	8.30180898
2.45157E-05	7.99785045
2.45922E-05	7.72071205
2.46050E-05	7.67798839
2.46517E-05	7.52824678
2.47197E-05	7.32567749
2.47877E-05	7.13751517
2.48217E-05	7.04980596
2.48557E-05	6.96597241
2.49237E-05	6.80961912
2.49917E-05	6.66334338
2.50597E-05	6.52607449
2.50767E-05	6.49423727
2.51617E-05	6.34259093
2.52466E-05	6.20290239
2.53316E-05	6.07269762
2.54166E-05	5.95719897
2.55016E-05	5.8491353
2.55866E-05	5.74769004
2.56815E-05	5.64252562
2.57141E-05	5.60844393
2.58416E-05	5.48650871
2.59783E-05	5.36658511
2.60413E-05	5.31557869
2.61150E-05	5.25978524
2.62517E-05	5.1642687
2.63884E-05	5.07571301
2.65252E-05	4.99319082
2.65911E-05	4.9559317
2.66644E-05	4.91874958
2.68050E-05	4.85228425
2.69456E-05	4.79005098
2.71330E-05	4.71278028
2.73205E-05	4.64111605
2.75117E-05	4.57293135
2.77029E-05	4.50900408
2.77218E-05	4.50303886
2.78941E-05	4.45519199
2.80853E-05	4.40526203
2.82834E-05	4.35643977
2.84815E-05	4.31029749
2.84932E-05	4.30773154
2.87787E-05	4.25126158
2.90814E-05	4.19555336
2.93870E-05	4.14295557
2.96926E-05	4.09353406
2.97105E-05	4.09078693
3.00068E-05	4.05057222
3.05304E-05	3.98465312
3.09611E-05	3.93430061
3.12842E-05	3.89841211
3.13488E-05	3.89152353
3.16133E-05	3.86664148
3.20562E-05	3.82701871
3.24874E-05	3.79043434
3.29069E-05	3.75650548
3.33502E-05	3.72238214
3.38174E-05	3.68792778
3.42650E-05	3.65641242
3.49067E-05	3.61354105
3.53992E-05	3.58278067
3.58917E-05	3.55363494
3.63980E-05	3.52556169
3.69044E-05	3.49955151
3.73342E-05	3.47925709
3.74349E-05	3.47495611
3.77640E-05	3.45799149
3.81636E-05	3.43931028
3.85632E-05	3.42274215
3.89440E-05	3.40923212
3.92872E-05	3.39921738
3.93350E-05	3.39816797
3.96304E-05	3.38795137
3.98729E-05	3.38126156
4.01291E-05	3.37593613
4.03596E-05	3.37297015
4.03852E-05	3.3722806
4.06414E-05	3.3677215
4.08890E-05	3.36593227
4.11280E-05	3.36684622
4.13159E-05	3.36983977
4.13671E-05	3.3697841
4.16062E-05	3.37317285
4.18452E-05	3.38080878
4.20245E-05	3.38970484
4.20331E-05	3.39027696
4.22038E-05	3.39817518
4.23832E-05	3.41001865
4.25625E-05	3.42592276
4.27418E-05	3.44649401
4.27503E-05	3.44773037
4.29211E-05	3.46851918
4.31004E-05	3.49661316
4.32284E-05	3.52191217
4.32797E-05	3.53080086
4.33992E-05	3.55623796
4.35187E-05	3.58595391
4.36383E-05	3.62047261
4.37066E-05	3.64376705
4.37920E-05	3.67031991
4.39456E-05	3.72848391
4.40481E-05	3.77387471
4.41506E-05	3.82539781
4.41847E-05	3.84490168
4.42530E-05	3.88176021
4.43555E-05	3.94492067
4.44579E-05	4.01695154
4.45262E-05	4.07108022
4.45433E-05	4.08410293
4.46287E-05	4.15702315
4.47141E-05	4.23869431
4.47995E-05	4.33020857
4.48678E-05	4.41230948
4.48848E-05	4.43214182
4.49702E-05	4.54389582
4.50556E-05	4.6699798
4.51410E-05	4.8124426
4.52306E-05	4.98232183
4.53203E-05	5.17631626
4.53801E-05	5.32102687
4.54398E-05	5.47967364
4.54996E-05	5.65387636
4.55594E-05	5.84548848
4.56191E-05	6.05664956
4.56896E-05	6.33405116
4.57600E-05	6.64705252
4.57728E-05	6.71015669
4.58070E-05	6.87995377
4.58539E-05	7.13401729
4.59009E-05	7.41106966
4.59393E-05	7.65879594
4.59479E-05	7.71446647
4.59948E-05	8.04952113
4.60503E-05	8.4886889
4.60524E-05	8.50581998
4.61101E-05	9.02535658
4.61485E-05	9.40811732
4.61752E-05	9.69687003
4.61869E-05	9.82575353
4.62253E-05	10.2845205
4.62574E-05	10.7014064
4.62638E-05	10.7857959
4.63022E-05	11.3388786
4.63182E-05	11.5900322
4.63363E-05	11.8779685
4.63705E-05	12.4666952
4.63790E-05	12.6269998
4.64047E-05	13.1140568
4.64388E-05	13.8226386
4.64399E-05	13.8468779
4.64730E-05	14.6067171
4.64804E-05	14.7949567
4.65071E-05	15.4741146
4.65210E-05	15.8626307
4.65413E-05	16.4365276
4.65579E-05	16.9564432
4.65754E-05	17.5087453
4.65912E-05	18.053276
4.66010E-05	18.3954185
4.66245E-05	19.2800581
4.66266E-05	19.3614294
4.66523E-05	20.4192983
4.66578E-05	20.6683718
4.66779E-05	21.5781498
4.66828E-05	21.820649
4.67035E-05	22.8529798
4.67078E-05	23.0854976
4.67291E-05	24.2595931
4.67327E-05	24.4782964
4.67547E-05	25.8171681
4.67577E-05	26.0172324
4.67803E-05	27.548647
4.67827E-05	27.7222062
4.68008E-05	29.0790409
4.68077E-05	29.6329581
4.68213E-05	30.7529507
4.68264E-05	31.2096224
4.68418E-05	32.5932362
4.68452E-05	32.9285935
4.68623E-05	34.6227111
4.68640E-05	34.8081258
4.68828E-05	36.869632
4.69016E-05	39.1599251
4.69033E-05	39.3704719
4.69157E-05	41.0527836
4.69238E-05	42.1658758
4.69298E-05	43.0931099
4.69438E-05	45.3001478
4.69519E-05	46.5849307
4.69579E-05	47.6457346
4.69673E-05	49.3322556
4.69733E-05	50.5008384
4.69827E-05	52.3575801
4.69848E-05	52.8187126
4.69963E-05	55.3332143
4.69981E-05	55.7098035
4.70079E-05	58.0832374
4.70134E-05	59.4397122
4.70194E-05	61.047503
4.70288E-05	63.6028027
4.70309E-05	64.2363775
4.70403E-05	67.0568254
4.70425E-05	67.7494206
4.70518E-05	70.8340676
4.70540E-05	71.5932791
4.70634E-05	74.976241
4.70655E-05	75.8081346
4.70740E-05	79.1797041
4.70770E-05	80.4530976
4.70843E-05	83.5848257
4.70869E-05	84.7776909
4.70945E-05	88.3974502
4.70958E-05	89.0496114
4.71048E-05	93.6657525
4.71048E-05	93.6658046
4.71137E-05	98.720416
4.71150E-05	99.45149
4.71227E-05	104.203012
4.71253E-05	105.806719
4.71317E-05	110.155396
4.71355E-05	112.797616
4.71406E-05	116.62291
4.71458E-05	120.496957
4.71496E-05	123.654656
4.71560E-05	128.984624
4.71586E-05	131.303282
4.71663E-05	138.348017
4.71675E-05	139.62552
4.71765E-05	148.681923
4.71850E-05	158.117267
4.71936E-05	168.363709
4.72021E-05	179.488192
4.72107E-05	191.560618
4.72192E-05	204.653597
4.72277E-05	218.841977
4.72363E-05	234.202267
4.72448E-05	250.811935
4.72525E-05	266.945188
4.72533E-05	268.757791
4.72602E-05	284.202593
4.72619E-05	288.105782
4.72679E-05	302.636954
4.72704E-05	308.930564
4.72755E-05	322.299193
4.72790E-05	331.303453
4.72832E-05	343.237664
4.72875E-05	355.291298
4.72909E-05	365.497419
4.72960E-05	380.955037
4.72986E-05	389.119423
4.73046E-05	408.348161
4.73063E-05	414.207333
4.73165E-05	449.731949
4.73170E-05	451.23009
4.73268E-05	488.136276
4.73285E-05	494.627807
4.73370E-05	529.154276
4.73400E-05	541.367724
4.73473E-05	572.771113
4.73515E-05	591.426915
4.73575E-05	618.941206
4.73631E-05	644.747073
4.73699E-05	678.026072
4.73746E-05	701.154788
4.73848E-05	754.257409
4.73925E-05	794.454206
4.73968E-05	817.900256
4.74105E-05	893.529726
4.74134E-05	910.669764
4.74770E-05	1279.13469
4.74805E-05	1297.7602
4.74941E-05	1371.53795
4.75035E-05	1418.8543
4.75095E-05	1448.51436
4.75177E-05	1485.50094
4.75249E-05	1517.33263
4.75307E-05	1540.04775
4.75392E-05	1572.72001
4.75440E-05	1588.22353
4.75536E-05	1618.2676
4.75577E-05	1628.49405
4.75679E-05	1652.90071
4.75713E-05	1658.89835
4.75795E-05	1672.29154
4.75850E-05	1676.87342
4.75994E-05	1687.01154
4.76000E-05	1686.99059
4.76082E-05	1685.52048
4.76150E-05	1680.36969
4.76219E-05	1674.27157
4.76287E-05	1663.52025
4.76355E-05	1651.83532
4.76441E-05	1631.70076
4.76492E-05	1618.98132
4.76565E-05	1596.34502
4.76628E-05	1576.15674
4.76712E-05	1544.74457
4.76775E-05	1520.3088
4.76871E-05	1478.5417
4.76922E-05	1455.63385
4.77042E-05	1397.17298
4.77076E-05	1380.17733
4.77212E-05	1307.7302
4.77230E-05	1298.55095
4.77469E-05	1162.75281
4.77878E-05	928.438622
4.77981E-05	871.845638
4.78058E-05	829.744891
4.78186E-05	762.328409
4.78211E-05	749.416257
4.78322E-05	694.025093
4.78365E-05	673.813314
4.78459E-05	629.806426
4.78519E-05	603.435827
4.78596E-05	569.895107
4.78638E-05	552.353903
4.78707E-05	524.595919
4.78766E-05	501.798964
4.78835E-05	476.06866
4.78894E-05	454.877458
4.78920E-05	445.916489
4.79005E-05	417.533043
4.79023E-05	412.147098
4.79091E-05	390.919455
4.79151E-05	373.334731
4.79176E-05	365.912712
4.79262E-05	342.538603
4.79279E-05	338.16761
4.79375E-05	313.949434
4.79381E-05	312.4421
4.79458E-05	294.603773
4.79484E-05	289.001716
4.79541E-05	276.574422
4.79586E-05	267.479909
4.79624E-05	259.795356
4.79689E-05	247.758593
4.79708E-05	244.199542
4.79791E-05	229.719358
4.79791E-05	229.719031
4.79874E-05	216.332294
4.79893E-05	213.433686
4.79957E-05	203.921006
4.79996E-05	198.569066
4.80041E-05	192.421406
4.80098E-05	185.013491
4.80124E-05	181.771566
4.80201E-05	172.65924
4.80207E-05	171.911617
4.80303E-05	161.45601
4.80303E-05	161.45591
4.80406E-05	151.300456
4.80414E-05	150.518177
4.80508E-05	142.075752
4.80542E-05	139.236875
4.80611E-05	133.671616
4.80670E-05	129.166231
4.80713E-05	126.0101
4.80798E-05	120.165606
4.80816E-05	119.018585
4.80918E-05	112.640148
4.80927E-05	112.146288
4.81020E-05	106.819451
4.81055E-05	105.058346
4.81183E-05	98.5809249
4.81191E-05	98.1565546
4.81311E-05	92.8139619
4.81328E-05	92.0658392
4.81443E-05	87.4228459
4.81482E-05	86.0169564
4.81635E-05	80.5265245
4.81652E-05	79.9769808
4.81789E-05	75.6808808
4.81823E-05	74.6976485
4.81943E-05	71.331203
4.81994E-05	70.0054665
4.82096E-05	67.4089603
4.82165E-05	65.8127048
4.82250E-05	63.8655263
4.82404E-05	60.6236971
4.82421E-05	60.2889962
4.82557E-05	57.6879159
4.82677E-05	55.5683639
4.82711E-05	54.9784478
4.82865E-05	52.5009908
4.82933E-05	51.4801944
4.83070E-05	49.5067084
4.83275E-05	46.7853822
4.83377E-05	45.5277326
4.83479E-05	44.3121662
4.83650E-05	42.4353182
4.83684E-05	42.0686276
4.83889E-05	40.0248324
4.83923E-05	39.7070986
4.84094E-05	38.1554544
4.84197E-05	37.2886453
4.84325E-05	36.2342897
4.84581E-05	34.2825396
4.84607E-05	34.1017612
4.84837E-05	32.5270572
4.85016E-05	31.3902243
4.85093E-05	30.9151628
4.85290E-05	29.7855938
4.85349E-05	29.4498932
4.85605E-05	28.1083258
4.85708E-05	27.6060914
4.85862E-05	26.8741995
4.86118E-05	25.7308146
4.86126E-05	25.6950638
4.86395E-05	24.6005094
4.86545E-05	24.0320397
4.86694E-05	23.4817716
4.86993E-05	22.4540294
4.87172E-05	21.8761114
4.87292E-05	21.505114
4.87591E-05	20.6350867
4.87800E-05	20.0620069
4.87889E-05	19.8250434
4.88188E-05	19.0812007
4.88427E-05	18.5268318
4.88637E-05	18.0630881
4.89021E-05	17.2754002
4.89405E-05	16.5394271
4.89490E-05	16.3860384
4.89789E-05	15.8761435
4.90173E-05	15.2611619
4.90344E-05	15.0039106
4.90558E-05	14.6956627
4.90942E-05	14.1731508
4.91198E-05	13.8528376
4.91710E-05	13.2379544
4.92052E-05	12.8637741
4.92223E-05	12.6846003
4.92735E-05	12.1837499
4.93162E-05	11.7932503
4.93247E-05	11.7187243
4.93759E-05	11.300038
4.94272E-05	10.906561
4.94784E-05	10.5524894
4.95296E-05	10.2183546
4.95382E-05	10.1656354
4.95809E-05	9.91531983
4.96406E-05	9.58497345
4.96919E-05	9.31835247
4.97004E-05	9.27615863
4.97602E-05	8.99796682
4.98199E-05	8.73510459
4.98797E-05	8.49899371
4.99395E-05	8.2752068
4.99907E-05	8.09507748
5.00291E-05	7.96752703
5.00974E-05	7.75532739
5.01615E-05	7.56740369
5.01743E-05	7.53179225
5.02511E-05	7.33055465
5.03280E-05	7.14034556
5.03322E-05	7.13032417
5.04048E-05	6.97074903
5.04816E-05	6.81055965
5.05585E-05	6.65823138
5.05884E-05	6.60236983
5.06738E-05	6.45437267
5.07677E-05	6.30174727
5.08445E-05	6.18342319
5.08616E-05	6.15902333
5.09555E-05	6.03194029
5.10494E-05	5.91121263
5.11434E-05	5.79619222
5.11519E-05	5.78630948
5.12842E-05	5.64460193
5.14251E-05	5.50352546
5.15447E-05	5.39927209
5.16642E-05	5.30030948
5.17837E-05	5.20607645
5.18350E-05	5.16749921
5.19033E-05	5.11999012
5.20228E-05	5.04061649
5.21082E-05	4.98688061
5.22021E-05	4.93253517
5.23814E-05	4.83525901
5.25180E-05	4.76491121
5.26546E-05	4.69743569
5.28595E-05	4.61114295
5.30645E-05	4.52978782
5.32011E-05	4.47837284
5.32694E-05	4.45507991
5.34743E-05	4.38885035
5.36920E-05	4.32193752
5.37475E-05	4.30566772
5.39097E-05	4.26322361
5.41275E-05	4.20893885
5.43452E-05	4.15700885
5.45629E-05	4.10714791
5.45843E-05	4.10249125
5.49429E-05	4.0338925
5.52502E-05	3.97838154
5.54552E-05	3.94302005
5.55576E-05	3.92751596
5.58650E-05	3.88311492
5.61894E-05	3.83823748
5.65139E-05	3.79506199
5.66164E-05	3.78189676
5.68383E-05	3.75687285
5.71628E-05	3.72159639
5.75726E-05	3.67863566
5.77092E-05	3.66482586
5.79825E-05	3.64085242
5.84025E-05	3.60538849
5.88430E-05	3.56941972
5.92835E-05	3.53455304
5.96261E-05	3.50817844
5.97239E-05	3.50174292
6.03112E-05	3.46440652
6.08986E-05	3.42831262
6.14859E-05	3.39327176
6.19753E-05	3.36482565
6.20732E-05	3.35988575
6.26605E-05	3.33103373
6.37372E-05	3.27992357
6.45203E-05	3.24394762
6.53616E-05	3.20630283
6.62030E-05	3.17204292
6.74650E-05	3.1223247
6.87270E-05	3.07473459
6.96736E-05	3.04044344
7.03046E-05	3.01837939
7.09356E-05	2.99704044
7.14713E-05	2.97960319
7.21318E-05	2.95901142
7.25722E-05	2.94343671
7.31960E-05	2.92241332
7.35629E-05	2.91081165
7.41133E-05	2.89463021
7.44803E-05	2.88477989
7.48472E-05	2.87296989
