E(MeV)	Nb-nat			
1.06713E-04	6.12487			
1.06732E-04	6.10041			
1.06755E-04	6.0727			
1.06781E-04	6.04538			
1.06807E-04	6.02084			
1.06833E-04	5.99866			
1.06859E-04	5.97846			
1.06885E-04	5.95996			
1.06911E-04	5.94292			
1.06939E-04	5.9259			
1.06945E-04	5.92263			
1.06980E-04	5.90651			
1.07014E-04	5.89195			
1.07054E-04	5.877			
1.07093E-04	5.86348			
1.07132E-04	5.85117			
1.07171E-04	5.8399			
1.07211E-04	5.82953			
1.07250E-04	5.81994			
1.07302E-04	5.8082			
1.07355E-04	5.79748			
1.07407E-04	5.78764			
1.07462E-04	5.77811			
1.07519E-04	5.76889			
1.07577E-04	5.76033			
1.07635E-04	5.75236			
1.07721E-04	5.74131			
1.07768E-04	5.73578			
1.07807E-04	5.7324			
1.07894E-04	5.7257			
1.07988E-04	5.71913			
1.08082E-04	5.71317			
1.08176E-04	5.70775			
1.08271E-04	5.70276			
1.08412E-04	5.69597			
1.08553E-04	5.68986			
1.08648E-04	5.6861			
1.08794E-04	5.68066			
1.08941E-04	5.67564			
1.09087E-04	5.67097			
1.09307E-04	5.6645			
1.09527E-04	5.65855			
1.09747E-04	5.65302			
1.10008E-04	5.64687			
1.10291E-04	5.64069			
1.10574E-04	5.63491			
1.10930E-04	5.62812			
1.11286E-04	5.62182			
1.11642E-04	5.61601			
1.11997E-04	5.6107			
1.12294E-04	5.60667			
1.12590E-04	5.60305			
1.12886E-04	5.59989			
1.13183E-04	5.59725			
1.13479E-04	5.59523			
1.13542E-04	5.59495			
1.13734E-04	5.59152			
1.13968E-04	5.58791			
1.14203E-04	5.58495			
1.14437E-04	5.58278			
1.14593E-04	5.58184			
1.14749E-04	5.58139			
1.14828E-04	5.58143			
1.14900E-04	5.57989			
1.15045E-04	5.57737			
1.15189E-04	5.57547			
1.15334E-04	5.57429			
1.15479E-04	5.57393			
1.15623E-04	5.57454			
1.15768E-04	5.57628			
1.15876E-04	5.57846			
1.15985E-04	5.5815			
1.16106E-04	5.58105			
1.16226E-04	5.58205			
1.16347E-04	5.58473			
1.16427E-04	5.58761			
1.16507E-04	5.59151			
1.16588E-04	5.59653			
1.16664E-04	5.6025			
1.16737E-04	5.60937			
1.16789E-04	5.6153			
1.16809E-04	5.61632			
1.16881E-04	5.62154			
1.16954E-04	5.62849			
1.17026E-04	5.63741			
1.17098E-04	5.64862			
1.17171E-04	5.66247			
1.17233E-04	5.67685			
1.17271E-04	5.68712			
1.17285E-04	5.6898			
1.17337E-04	5.70185			
1.17390E-04	5.71624			
1.17442E-04	5.73329			
1.17494E-04	5.75338			
1.17546E-04	5.77697			
1.17584E-04	5.79716			
1.17599E-04	5.80313			
1.17645E-04	5.82662			
1.17685E-04	5.85047			
1.17725E-04	5.87794			
1.17765E-04	5.90955			
1.17805E-04	5.94593			
1.17846E-04	5.98783			
1.17850E-04	5.99266			
1.17886E-04	6.03149			
1.17916E-04	6.06878			
1.17946E-04	6.11096			
1.17978E-04	6.1622			
1.18010E-04	6.22097			
1.18043E-04	6.2837			
1.18067E-04	6.33768			
1.18091E-04	6.39863			
1.18115E-04	6.46767			
1.18139E-04	6.54619			
1.18163E-04	6.63585			
1.18168E-04	6.65642			
1.18187E-04	6.73458			
1.18210E-04	6.83884			
1.18228E-04	6.93818			
1.18247E-04	7.05019			
1.18266E-04	7.17675			
1.18284E-04	7.32			
1.18303E-04	7.48245			
1.18322E-04	7.66693			
1.18326E-04	7.70884			
1.18334E-04	7.80265			
1.18347E-04	7.95019			
1.18359E-04	8.11116			
1.18372E-04	8.2868			
1.18384E-04	8.47847			
1.18396E-04	8.68761			
1.18412E-04	8.98186			
1.18427E-04	9.27986			
1.18441E-04	9.6092			
1.18456E-04	9.97293			
1.18470E-04	10.3742			
1.18485E-04	10.8166			
1.18499E-04	11.3034			
1.18514E-04	11.8387			
1.18528E-04	12.4262			
1.18531E-04	12.5692			
1.18543E-04	13.0744			
1.18557E-04	13.7843			
1.18569E-04	14.4251			
1.18581E-04	15.113			
1.18593E-04	15.8507			
1.18596E-04	16.0086			
1.18605E-04	16.6445			
1.18621E-04	17.7894			
1.18628E-04	18.2881			
1.18637E-04	19.0413			
1.18653E-04	20.4036			
1.18670E-04	21.8771			
1.18676E-04	22.5126			
1.18686E-04	23.4724			
1.18705E-04	25.5483			
1.18708E-04	25.9232			
1.18724E-04	27.8088			
1.18740E-04	29.8401			
1.18743E-04	30.2489			
1.18763E-04	32.8753			
1.18772E-04	34.2734			
1.18782E-04	35.6795			
1.18801E-04	38.6653			
1.18804E-04	39.1031			
1.18827E-04	42.8878			
1.18830E-04	43.4216			
1.18853E-04	47.3783			
1.18862E-04	48.94			
1.18879E-04	52.0631			
1.18898E-04	55.7713			
1.18916E-04	59.056			
1.18953E-04	66.1534			
1.18971E-04	69.5974			
1.18992E-04	73.323			
1.19010E-04	76.5993			
1.19035E-04	80.9242			
1.19052E-04	83.4807			
1.19061E-04	84.8599			
1.19087E-04	88.3216			
1.19113E-04	91.2263			
1.19138E-04	93.5074			
1.19143E-04	93.846			
1.19158E-04	94.7632			
1.19178E-04	95.6605			
1.19193E-04	95.9701			
1.19199E-04	96.0924			
1.19224E-04	95.9437			
1.19230E-04	95.7958			
1.19241E-04	95.4475			
1.19264E-04	94.2317			
1.19267E-04	94.0926			
1.19293E-04	92.0387			
1.19303E-04	90.9744			
1.19318E-04	89.351			
1.19341E-04	86.4326			
1.19344E-04	86.1038			
1.19370E-04	82.3599			
1.19380E-04	80.7152			
1.19393E-04	78.6448			
1.19395E-04	78.228			
1.19431E-04	71.9381			
1.19434E-04	71.4858			
1.19457E-04	67.2335			
1.19502E-04	58.9156			
1.19524E-04	54.8512			
1.19550E-04	50.1615			
1.19558E-04	48.7259			
1.19587E-04	43.9751			
1.19599E-04	42.0553			
1.19609E-04	40.389			
1.19632E-04	37.0144			
1.19650E-04	34.4123			
1.19669E-04	31.8656			
1.19689E-04	29.4928			
1.19708E-04	27.2934			
1.19721E-04	25.9221			
1.19727E-04	25.2737			
1.19734E-04	24.6291			
1.19748E-04	23.2655			
1.19764E-04	21.855			
1.19780E-04	20.5501			
1.19792E-04	19.7072			
1.19796E-04	19.3492			
1.19808E-04	18.5171			
1.19820E-04	17.7364			
1.19833E-04	17.0047			
1.19845E-04	16.3196			
1.19856E-04	15.7215			
1.19857E-04	15.6794			
1.19869E-04	15.0892			
1.19883E-04	14.4329			
1.19898E-04	13.8294			
1.19912E-04	13.2748			
1.19927E-04	12.7654			
1.19931E-04	12.6354			
1.19941E-04	12.3047			
1.19956E-04	11.8851			
1.19970E-04	11.5003			
1.19984E-04	11.1475			
1.19999E-04	10.8236			
1.20005E-04	10.6915			
1.20013E-04	10.5309			
1.20029E-04	10.2377			
1.20042E-04	10.0224			
1.20055E-04	9.82257			
1.20068E-04	9.63684			
1.20081E-04	9.464			
1.20093E-04	9.31296			
1.20094E-04	9.30329			
1.20113E-04	9.09092			
1.20132E-04	8.89944			
1.20152E-04	8.72608			
1.20171E-04	8.56844			
1.20190E-04	8.42442			
1.20206E-04	8.31428			
1.20210E-04	8.29351			
1.20229E-04	8.17922			
1.20253E-04	8.04883			
1.20277E-04	7.9303			
1.20301E-04	7.82181			
1.20325E-04	7.72191			
1.20349E-04	7.62936			
1.20357E-04	7.60063			
1.20373E-04	7.5474			
1.20406E-04	7.44939			
1.20438E-04	7.35963			
1.20470E-04	7.27684			
1.20506E-04	7.19078			
1.20518E-04	7.16434			
1.20546E-04	7.108			
1.20586E-04	7.03421			
1.20627E-04	6.9661			
1.20667E-04	6.9029			
1.20707E-04	6.84395			
1.20747E-04	6.78872			
1.20775E-04	6.75234			
1.20787E-04	6.73842			
1.20836E-04	6.68652			
1.20892E-04	6.6305			
1.20948E-04	6.57868			
1.21004E-04	6.53047			
1.21061E-04	6.48539			
1.21065E-04	6.48237			
1.21117E-04	6.44829			
1.21173E-04	6.41397			
1.21229E-04	6.38174			
1.21294E-04	6.34717			
1.21366E-04	6.31078			
1.21438E-04	6.2767			
1.21511E-04	6.24463			
1.21547E-04	6.22946			
1.21583E-04	6.21669			
1.21655E-04	6.19267			
1.21728E-04	6.16999			
1.21800E-04	6.14852			
1.21876E-04	6.12699			
1.21957E-04	6.10546			
1.22029E-04	6.087			
1.22037E-04	6.08529			
1.22118E-04	6.06917			
1.22238E-04	6.04648			
1.22359E-04	6.02532			
1.22479E-04	6.00547			
1.22582E-04	5.98948			
1.22684E-04	5.9742			
1.22821E-04	5.9548			
1.22833E-04	5.95317			
1.22958E-04	5.94022			
1.23094E-04	5.92682			
1.23231E-04	5.91414			
1.23367E-04	5.90206			
1.23504E-04	5.89053			
1.23653E-04	5.87851			
1.23814E-04	5.86605			
1.23958E-04	5.85529			
1.23974E-04	5.85443			
1.24135E-04	5.84624			
1.24376E-04	5.83464			
1.24617E-04	5.82373			
1.24858E-04	5.8134			
1.25148E-04	5.80163			
1.25437E-04	5.79044			
1.25726E-04	5.77972			
1.26016E-04	5.76939			
1.26402E-04	5.7613			
1.26736E-04	5.75466			
1.27070E-04	5.74833			
1.27516E-04	5.74026			
1.27962E-04	5.73253			
1.28411E-04	5.72504			
1.28863E-04	5.71774			
1.29541E-04	5.70715			
1.30223E-04	5.69684			
1.30488E-04	5.69293			
1.30910E-04	5.68951			
1.31827E-04	5.6824			
1.32757E-04	5.67548			
1.34159E-04	5.66544			
1.35573E-04	5.65566			
1.37008E-04	5.64599			
1.38456E-04	5.63641			
1.40409E-04	5.62372			
1.42925E-04	5.60767			
1.43387E-04	5.60494			
1.44857E-04	5.59641			
1.47417E-04	5.5817			
1.50544E-04	5.56397			
1.53737E-04	5.54612			
1.56990E-04	5.52825			
1.59205E-04	5.51629			
1.61451E-04	5.5044			
1.61979E-04	5.50167			
1.63729E-04	5.48662			
1.65462E-04	5.47197			
1.67147E-04	5.458			
1.68849E-04	5.44424			
1.70002E-04	5.43517			
1.70036E-04	5.43474			
1.71231E-04	5.4198			
1.72435E-04	5.40511			
1.73336E-04	5.3944			
1.74233E-04	5.38401			
1.74742E-04	5.3783			
1.75130E-04	5.37147			
1.75989E-04	5.3567			
1.76829E-04	5.3427			
1.77670E-04	5.32925			
1.78118E-04	5.32237			
1.78230E-04	5.3197			
1.78791E-04	5.3067			
1.79351E-04	5.2941			
1.79912E-04	5.28197			
1.80499E-04	5.26987			
1.80583E-04	5.26823			
1.80939E-04	5.25694			
1.81380E-04	5.24348			
1.81820E-04	5.23058			
1.82261E-04	5.21833			
1.82701E-04	5.20684			
1.82848E-04	5.20332			
1.83142E-04	5.19111			
1.83435E-04	5.17949			
1.83729E-04	5.16842			
1.84023E-04	5.15797			
1.84316E-04	5.14821			
1.84547E-04	5.14116			
1.84610E-04	5.13776			
1.84925E-04	5.12175			
1.85239E-04	5.10698			
1.85554E-04	5.09366			
1.85764E-04	5.08571			
1.85952E-04	5.07932			
1.85973E-04	5.07804			
1.86183E-04	5.0662			
1.86382E-04	5.05595			
1.86571E-04	5.04725			
1.86760E-04	5.03967			
1.86791E-04	5.03861			
1.86949E-04	5.02846			
1.87137E-04	5.0177			
1.87326E-04	5.00855			
1.87515E-04	5.00125			
1.87630E-04	4.99809			
1.87704E-04	4.99321			
1.87866E-04	4.98434			
1.88003E-04	4.97848			
1.88139E-04	4.97422			
1.88260E-04	4.97204			
1.88275E-04	4.97099			
1.88412E-04	4.96394			
1.88548E-04	4.95917			
1.88684E-04	4.95699			
1.88821E-04	4.95775			
1.88889E-04	4.95971			
1.88941E-04	4.95826			
1.89046E-04	4.95775			
1.89151E-04	4.95975			
1.89256E-04	4.96454			
1.89308E-04	4.9685			
1.89361E-04	4.9692			
1.89466E-04	4.97414			
1.89571E-04	4.98306			
1.89675E-04	4.99651			
1.89728E-04	5.00567			
1.89770E-04	5.01			
1.89854E-04	5.0226			
1.89938E-04	5.03936			
1.90022E-04	5.06078			
1.90043E-04	5.06745			
1.90105E-04	5.08274			
1.90189E-04	5.10905			
1.90273E-04	5.14209			
1.90326E-04	5.16752			
1.90357E-04	5.18007			
1.90431E-04	5.21651			
1.90493E-04	5.25375			
1.90556E-04	5.29721			
1.90593E-04	5.32663			
1.90619E-04	5.34494			
1.90682E-04	5.39671			
1.90745E-04	5.45731			
1.90808E-04	5.52791			
1.90861E-04	5.59623			
1.90871E-04	5.60877			
1.90929E-04	5.68913			
1.90981E-04	5.77294			
1.91034E-04	5.86836			
1.91070E-04	5.94436			
1.91086E-04	5.97541			
1.91138E-04	6.09394			
1.91191E-04	6.22972			
1.91243E-04	6.38544			
1.91280E-04	6.51073			
1.91296E-04	6.56381			
1.91343E-04	6.74637			
1.91385E-04	6.93032			
1.91427E-04	7.13809			
1.91469E-04	7.3738			
1.91511E-04	7.64261			
1.91542E-04	7.86985			
1.91574E-04	8.1279			
1.91605E-04	8.41588			
1.91621E-04	8.57736			
1.91637E-04	8.74226			
1.91658E-04	8.98457			
1.91673E-04	9.18586			
1.91689E-04	9.39185			
1.91713E-04	9.73618			
1.91725E-04	9.9364			
1.91730E-04	10.0197			
1.91736E-04	10.1191			
1.91760E-04	10.548			
1.91761E-04	10.5691			
1.91783E-04	11.0309			
1.91792E-04	11.2155			
1.91807E-04	11.574			
1.91822E-04	11.9652			
1.91831E-04	12.186			
1.91853E-04	12.8377			
1.91854E-04	12.877			
1.91878E-04	13.6637			
1.91884E-04	13.8781			
1.91901E-04	14.5543			
1.91904E-04	14.6647			
1.91923E-04	15.4729			
1.91925E-04	15.5472			
1.91943E-04	16.4537			
1.91945E-04	16.5367			
1.91964E-04	17.5515			
1.91965E-04	17.6445			
1.91984E-04	18.7806			
1.91986E-04	18.8847			
1.92005E-04	20.1567			
1.92006E-04	20.2731			
1.92022E-04	21.4267			
1.92025E-04	21.6968			
1.92036E-04	22.6403			
1.92046E-04	23.4192			
1.92051E-04	23.9191			
1.92066E-04	25.291			
1.92066E-04	25.3412			
1.92080E-04	26.8088			
1.92087E-04	27.4905			
1.92095E-04	28.433			
1.92107E-04	29.882			
1.92109E-04	30.168			
1.92124E-04	32.0607			
1.92127E-04	32.5451			
1.92138E-04	34.1032			
1.92146E-04	35.2643			
1.92153E-04	36.2924			
1.92165E-04	38.2518			
1.92167E-04	38.6342			
1.92182E-04	41.1634			
1.92184E-04	41.5331			
1.92196E-04	43.7451			
1.92203E-04	45.1296			
1.92209E-04	46.4821			
1.92222E-04	49.0561			
1.92223E-04	49.3794			
1.92237E-04	52.5003			
1.92241E-04	53.343			
1.92251E-04	55.8221			
1.92260E-04	58.0056			
1.92265E-04	59.3276			
1.92278E-04	63.0661			
1.92283E-04	64.3437			
1.92297E-04	68.5403			
1.92301E-04	69.7565			
1.92316E-04	74.4476			
1.92320E-04	75.582			
1.92335E-04	80.8065			
1.92339E-04	82.1174			
1.92354E-04	87.6296			
1.92359E-04	89.4339			
1.92373E-04	94.9269			
1.92379E-04	97.2802			
1.92392E-04	102.706			
1.92399E-04	105.665			
1.92411E-04	110.972			
1.92418E-04	114.619			
1.92436E-04	122.994			
1.92438E-04	124.038			
1.92458E-04	134.07			
1.92464E-04	136.742			
1.92478E-04	144.622			
1.92491E-04	151.453			
1.92499E-04	155.944			
1.92520E-04	168.047			
1.92525E-04	171.111			
1.92551E-04	187.145			
1.92559E-04	192.081			
1.92581E-04	206.01			
1.92610E-04	225.418			
1.92615E-04	228.484			
1.92663E-04	260.431			
1.92705E-04	288.695			
1.92752E-04	319.054			
1.92755E-04	321.197			
1.92789E-04	341.294			
1.92802E-04	348.734			
1.92822E-04	359.679			
1.92836E-04	366.24			
1.92856E-04	375.841			
1.92869E-04	381.382			
1.92889E-04	389.408			
1.92901E-04	393.356			
1.92914E-04	397.661			
1.92931E-04	402.076			
1.92940E-04	404.153			
1.92957E-04	407.455			
1.92965E-04	408.75			
1.92985E-04	410.954			
1.92990E-04	411.413			
1.92999E-04	411.86			
1.93016E-04	411.896			
1.93027E-04	411.701			
1.93048E-04	409.739			
1.93055E-04	408.937			
1.93060E-04	408.34			
1.93086E-04	403.581			
1.93087E-04	403.168			
1.93111E-04	396.905			
1.93121E-04	393.596			
1.93144E-04	385.413			
1.93154E-04	381.266			
1.93178E-04	371.166			
1.93188E-04	366.291			
1.93211E-04	354.54			
1.93221E-04	349.061			
1.93245E-04	335.957			
1.93255E-04	329.947			
1.93289E-04	309.543			
1.93295E-04	305.396			
1.93339E-04	277.341			
1.93413E-04	229.104			
1.93459E-04	200.733			
1.93470E-04	193.954			
1.93492E-04	180.923			
1.93520E-04	164.937			
1.93521E-04	164.353			
1.93551E-04	148.829			
1.93558E-04	145.14			
1.93573E-04	137.868			
1.93589E-04	129.963			
1.93597E-04	126.558			
1.93616E-04	118.23			
1.93621E-04	116.023			
1.93634E-04	110.383			
1.93652E-04	103.362			
1.93653E-04	102.957			
1.93672E-04	96.033			
1.93684E-04	92.0218			
1.93691E-04	89.5234			
1.93710E-04	83.4491			
1.93715E-04	81.8553			
1.93729E-04	77.8095			
1.93747E-04	72.8328			
1.93749E-04	72.2614			
1.93765E-04	68.2207			
1.93778E-04	64.8962			
1.93780E-04	64.3982			
1.93796E-04	60.8582			
1.93810E-04	57.9521			
1.93812E-04	57.5172			
1.93827E-04	54.4332			
1.93841E-04	51.9054			
1.93843E-04	51.5279			
1.93859E-04	48.8536			
1.93873E-04	46.6649			
1.93875E-04	46.3373			
1.93890E-04	44.0205			
1.93898E-04	43.0003			
1.93906E-04	41.8641			
1.93923E-04	39.7373			
1.93926E-04	39.3824			
1.93945E-04	37.1381			
1.93956E-04	35.9707			
1.93965E-04	35.0858			
1.93985E-04	33.22			
1.93990E-04	32.7576			
1.94004E-04	31.5328			
1.94024E-04	30.0234			
1.94024E-04	29.9834			
1.94044E-04	28.5953			
1.94057E-04	27.7174			
1.94063E-04	27.3193			
1.94083E-04	26.1624			
1.94091E-04	25.7454			
1.94103E-04	25.1085			
1.94124E-04	24.0532			
1.94141E-04	23.3142			
1.94166E-04	22.2815			
1.94167E-04	22.2617			
1.94191E-04	21.3771			
1.94217E-04	20.5429			
1.94218E-04	20.4945			
1.94242E-04	19.8087			
1.94267E-04	19.129			
1.94270E-04	19.0628			
1.94292E-04	18.524			
1.94317E-04	17.9616			
1.94321E-04	17.8845			
1.94342E-04	17.4556			
1.94368E-04	16.983			
1.94372E-04	16.8994			
1.94395E-04	16.5229			
1.94426E-04	16.0301			
1.94449E-04	15.6907			
1.94458E-04	15.5751			
1.94489E-04	15.1672			
1.94510E-04	14.908			
1.94526E-04	14.7172			
1.94552E-04	14.4338			
1.94594E-04	14.0016			
1.94605E-04	13.9			
1.94636E-04	13.6149			
1.94678E-04	13.257			
1.94709E-04	13.0029			
1.94720E-04	12.924			
1.94772E-04	12.5525			
1.94814E-04	12.2731			
1.94825E-04	12.2077			
1.94877E-04	11.8997			
1.94919E-04	11.6666			
1.94930E-04	11.612			
1.94982E-04	11.3537			
1.95035E-04	11.1079			
1.95040E-04	11.0845			
1.95087E-04	10.8884			
1.95139E-04	10.6805			
1.95176E-04	10.542			
1.95208E-04	10.4333			
1.95276E-04	10.2108			
1.95344E-04	9.99946			
1.95381E-04	9.89097			
1.95412E-04	9.80573			
1.95480E-04	9.62966			
1.95517E-04	9.53896			
1.95548E-04	9.46718			
1.95617E-04	9.31843			
1.95685E-04	9.17571			
1.95727E-04	9.09155			
1.95769E-04	9.01489			
1.95853E-04	8.86873			
1.95936E-04	8.72884			
1.96020E-04	8.60841			
1.96104E-04	8.4929			
1.96188E-04	8.38177			
1.96251E-04	8.30136			
1.96272E-04	8.27762			
1.96356E-04	8.18617			
1.96461E-04	8.07624			
1.96566E-04	7.97064			
1.96671E-04	7.8815			
1.96775E-04	7.79575			
1.96880E-04	7.713			
1.96985E-04	7.63294			
1.97143E-04	7.53449			
1.97268E-04	7.45909			
1.97415E-04	7.3744			
1.97531E-04	7.31029			
1.97562E-04	7.29566			
1.97709E-04	7.23008			
1.97856E-04	7.16686			
1.98003E-04	7.10572			
1.98149E-04	7.04641			
1.98202E-04	7.02582			
1.98296E-04	6.99508			
1.98459E-04	6.94376			
1.98638E-04	6.88923			
1.98817E-04	6.83638			
1.98915E-04	6.80812			
1.98995E-04	6.78879			
1.99174E-04	6.74715			
1.99353E-04	6.70667			
1.99532E-04	6.66723			
1.99670E-04	6.63761			
1.99800E-04	6.6152			
1.99999E-04	6.58209			
2.00297E-04	6.53401			
2.00595E-04	6.48758			
2.00893E-04	6.44254			
2.00971E-04	6.43116			
2.01191E-04	6.40646			
2.01390E-04	6.3848			
2.01726E-04	6.34915			
2.02061E-04	6.31451			
2.02397E-04	6.28072			
2.02523E-04	6.26834			
2.02732E-04	6.25275			
2.03068E-04	6.22846			
2.03404E-04	6.20474			
2.03739E-04	6.18153			
2.04230E-04	6.14833			
2.04410E-04	6.13642			
2.04696E-04	6.12257			
2.05161E-04	6.10058			
2.05627E-04	6.0791			
2.05938E-04	6.06503			
2.06559E-04	6.03741			
2.07029E-04	6.01691			
2.07088E-04	6.01514			
2.07616E-04	5.99965			
2.08322E-04	5.97947			
2.09027E-04	5.95976			
2.09732E-04	5.94044			
2.10438E-04	5.92144			
2.11143E-04	5.90273			
2.11260E-04	5.89965			
2.12201E-04	5.88383			
2.13250E-04	5.86661			
2.14298E-04	5.84973			
2.14998E-04	5.83863			
2.16384E-04	5.81693			
2.17068E-04	5.80641			
2.17771E-04	5.79968			
2.19157E-04	5.7867			
2.20543E-04	5.77395			
2.22623E-04	5.75518			
2.24104E-04	5.74205			
2.25679E-04	5.72829			
2.26682E-04	5.71966			
2.27317E-04	5.71644			
2.28166E-04	5.71223			
2.29527E-04	5.70566			
2.30888E-04	5.69933			
2.31908E-04	5.69479			
2.32929E-04	5.69049			
2.33949E-04	5.68652			
2.34630E-04	5.68412			
2.35310E-04	5.68201			
2.35820E-04	5.68066			
2.36331E-04	5.67958			
2.36856E-04	5.67882			
2.37251E-04	5.67857			
2.37645E-04	5.67866			
2.38039E-04	5.67918			
2.38302E-04	5.67983			
2.38588E-04	5.68088			
2.38820E-04	5.68206			
2.39052E-04	5.68358			
2.39284E-04	5.68552			
2.39516E-04	5.68798			
2.39744E-04	5.691			
2.39891E-04	5.69334			
2.40038E-04	5.69603			
2.40185E-04	5.69915			
2.40332E-04	5.70276			
2.40478E-04	5.70695			
2.40625E-04	5.71183			
2.40735E-04	5.71603			
2.40846E-04	5.72076			
2.40962E-04	5.72641			
2.41078E-04	5.73288			
2.41194E-04	5.7403			
2.41310E-04	5.74887			
2.41387E-04	5.75534			
2.41464E-04	5.76251			
2.41541E-04	5.77048			
2.41619E-04	5.77937			
2.41696E-04	5.78933			
2.41773E-04	5.80053			
2.41851E-04	5.81321			
2.41909E-04	5.82383			
2.41967E-04	5.83558			
2.42015E-04	5.84636			
2.42025E-04	5.84866			
2.42083E-04	5.86343			
2.42137E-04	5.87879			
2.42191E-04	5.89594			
2.42245E-04	5.9152			
2.42286E-04	5.93128			
2.42318E-04	5.94527			
2.42326E-04	5.94912			
2.42367E-04	5.96937			
2.42407E-04	5.99184			
2.42448E-04	6.0169			
2.42489E-04	6.04503			
2.42526E-04	6.07395			
2.42556E-04	6.10007			
2.42586E-04	6.12892			
2.42616E-04	6.16091			
2.42646E-04	6.19651			
2.42676E-04	6.23627			
2.42707E-04	6.28081			
2.42737E-04	6.33087			
2.42757E-04	6.36771			
2.42777E-04	6.40764			
2.42797E-04	6.45096			
2.42817E-04	6.49799			
2.42837E-04	6.54907			
2.42860E-04	6.61354			
2.42884E-04	6.68453			
2.42907E-04	6.76271			
2.42930E-04	6.84878			
2.42953E-04	6.9435			
2.42976E-04	7.04769			
2.43000E-04	7.16219			
2.43023E-04	7.28786			
2.43035E-04	7.36134			
2.43046E-04	7.4266			
2.43069E-04	7.57948			
2.43085E-04	7.68908			
2.43109E-04	7.87806			
2.43134E-04	8.08475			
2.43159E-04	8.31025			
2.43184E-04	8.55559			
2.43208E-04	8.82173			
2.43233E-04	9.10952			
2.43258E-04	9.41965			
2.43283E-04	9.75265			
2.43310E-04	10.155			
2.43338E-04	10.5869			
2.43362E-04	10.9762			
2.43366E-04	11.0483			
2.43394E-04	11.54			
2.43431E-04	12.2374			
2.43471E-04	13.0288			
2.43523E-04	14.1284			
2.43659E-04	17.1417			
2.43708E-04	18.1917			
2.43758E-04	19.1607			
2.43795E-04	19.8119			
2.43832E-04	20.382			
2.43861E-04	20.7626			
2.43869E-04	20.8568			
2.43906E-04	21.2217			
2.43936E-04	21.4313			
2.43970E-04	21.5784			
2.43998E-04	21.6156			
2.44000E-04	21.6183			
2.44027E-04	21.5806			
2.44052E-04	21.4884			
2.44089E-04	21.2493			
2.44126E-04	20.8946			
2.44163E-04	20.4331			
2.44200E-04	19.8761			
2.44238E-04	19.2367			
2.44287E-04	18.2766			
2.44349E-04	16.9629			
2.44473E-04	14.2229			
2.44522E-04	13.1712			
2.44559E-04	12.4218			
2.44599E-04	11.6686			
2.44628E-04	11.1386			
2.44658E-04	10.6405			
2.44688E-04	10.1753			
2.44717E-04	9.74356			
2.44739E-04	9.45223			
2.44761E-04	9.17839			
2.44782E-04	8.92168			
2.44804E-04	8.68168			
2.44826E-04	8.45786			
2.44847E-04	8.24963			
2.44869E-04	8.05632			
2.44891E-04	7.87724			
2.44912E-04	7.71735			
2.44932E-04	7.56935			
2.44953E-04	7.43255			
2.44974E-04	7.30628			
2.44995E-04	7.18986			
2.45016E-04	7.08262			
2.45037E-04	6.98395			
2.45058E-04	6.8932			
2.45078E-04	6.80978			
2.45082E-04	6.79538			
2.45099E-04	6.7344			
2.45120E-04	6.66553			
2.45141E-04	6.60239			
2.45162E-04	6.54447			
2.45183E-04	6.49135			
2.45204E-04	6.44259			
2.45225E-04	6.39783			
2.45252E-04	6.34372			
2.45280E-04	6.2953			
2.45308E-04	6.25187			
2.45336E-04	6.21285			
2.45368E-04	6.17215			
2.45401E-04	6.13597			
2.45433E-04	6.10368			
2.45466E-04	6.07472			
2.45498E-04	6.04865			
2.45531E-04	6.02507			
2.45552E-04	6.01057			
2.45596E-04	5.98412			
2.45639E-04	5.96061			
2.45682E-04	5.93957			
2.45728E-04	5.91983			
2.45773E-04	5.90202			
2.45818E-04	5.88589			
2.45863E-04	5.87119			
2.45924E-04	5.85351			
2.45984E-04	5.83771			
2.46044E-04	5.8235			
2.46104E-04	5.81065			
2.46165E-04	5.79898			
2.46242E-04	5.7855			
2.46319E-04	5.77344			
2.46397E-04	5.7626			
2.46474E-04	5.7528			
2.46551E-04	5.7439			
2.46629E-04	5.73577			
2.46706E-04	5.72834			
2.46783E-04	5.7215			
2.46884E-04	5.7134			
2.46984E-04	5.70607			
2.47085E-04	5.69939			
2.47185E-04	5.69329			
2.47286E-04	5.68769			
2.47340E-04	5.68496			
