E(MeV)	"HF-177(N,TOT)"	
1.37451E-04	350.75	
1.37452E-04	350.38	
1.37469E-04	343.334	
1.37471E-04	342.373	
1.37485E-04	335.108	
1.37490E-04	332.196	
1.37504E-04	323.501	
1.37506E-04	322.142	
1.37524E-04	308.933	
1.37525E-04	308.165	
1.37544E-04	292.497	
1.37548E-04	289.312	
1.37564E-04	275.598	
1.37576E-04	264.318	
1.37586E-04	255.271	
1.37623E-04	219.616	
1.37648E-04	195.772	
1.37675E-04	171.507	
1.37681E-04	166.049	
1.37696E-04	152.732	
1.37710E-04	141.67	
1.37714E-04	138.54	
1.37729E-04	126.688	
1.37731E-04	125.221	
1.37747E-04	113.817	
1.37748E-04	112.843	
1.37763E-04	103.223	
1.37768E-04	100.192	
1.37773E-04	96.6024	
1.37784E-04	90.3297	
1.37785E-04	89.7876	
1.37795E-04	84.435	
1.37800E-04	81.3873	
1.37805E-04	78.8811	
1.37816E-04	73.6617	
1.37826E-04	69.0149	
1.37831E-04	66.7133	
1.37836E-04	64.6525	
1.37846E-04	60.5683	
1.37847E-04	60.385	
1.37856E-04	56.7787	
1.37862E-04	54.7423	
1.37866E-04	53.241	
1.37876E-04	49.9509	
1.37877E-04	49.6569	
1.37887E-04	46.9144	
1.37893E-04	45.1558	
1.37897E-04	44.0961	
1.37907E-04	41.4933	
1.37911E-04	40.392	
1.37917E-04	39.0894	
1.37924E-04	37.5918	
1.37928E-04	36.7559	
1.37933E-04	35.6415	
1.37942E-04	33.8313	
1.37944E-04	33.5702	
1.37952E-04	32.1678	
1.37960E-04	30.7953	
1.37961E-04	30.6203	
1.37971E-04	29.2023	
1.37976E-04	28.3859	
1.37980E-04	27.8895	
1.37989E-04	26.6835	
1.37998E-04	25.6421	
1.37999E-04	25.5582	
1.38008E-04	24.5378	
1.38017E-04	23.5836	
1.38020E-04	23.3773	
1.38027E-04	22.7134	
1.38036E-04	21.906	
1.38041E-04	21.4987	
1.38046E-04	21.1613	
1.38055E-04	20.4771	
1.38063E-04	19.9342	
1.38064E-04	19.8388	
1.38074E-04	19.258	
1.38086E-04	18.5646	
1.38098E-04	17.9472	
1.38110E-04	17.3756	
1.38122E-04	16.8692	
1.38134E-04	16.3985	
1.38146E-04	15.9595	
1.38158E-04	15.5711	
1.38176E-04	15.0339	
1.38182E-04	14.8703	
1.38194E-04	14.5599	
1.38212E-04	14.133	
1.38218E-04	14.0016	
1.38230E-04	13.7529	
1.38248E-04	13.4073	
1.38266E-04	13.0849	
1.38287E-04	12.7655	
1.38307E-04	12.4674	
1.38328E-04	12.1874	
1.38358E-04	11.822	
1.38389E-04	11.4849	
1.38420E-04	11.1921	
1.38450E-04	10.9186	
1.38471E-04	10.7473	
1.38481E-04	10.6674	
1.38512E-04	10.4416	
1.38553E-04	10.1594	
1.38594E-04	9.91261	
1.38642E-04	9.64205	
1.38690E-04	9.40845	
1.38738E-04	9.19046	
1.38786E-04	8.98604	
1.38834E-04	8.80853	
1.38882E-04	8.64171	
1.38930E-04	8.48455	
1.38979E-04	8.34551	
1.39036E-04	8.18957	
1.39093E-04	8.04995	
1.39108E-04	8.0123	
1.39180E-04	7.85849	
1.39237E-04	7.74705	
1.39294E-04	7.64607	
1.39351E-04	7.55593	
1.39408E-04	7.47726	
1.39465E-04	7.41095	
1.39522E-04	7.35819	
1.39575E-04	7.32284	
1.39623E-04	7.30309	
1.39628E-04	7.30248	
1.39672E-04	7.29089	
1.39720E-04	7.29356	
1.39769E-04	7.31409	
1.39817E-04	7.35533	
1.39822E-04	7.36155	
1.39853E-04	7.39884	
1.39890E-04	7.4574	
1.39926E-04	7.53376	
1.39955E-04	7.6095	
1.39989E-04	7.71677	
1.40023E-04	7.8476	
1.40057E-04	8.00615	
1.40082E-04	8.14642	
1.40083E-04	8.15411	
1.40107E-04	8.31304	
1.40133E-04	8.50488	
1.40149E-04	8.64186	
1.40158E-04	8.72954	
1.40184E-04	8.99486	
1.40195E-04	9.12683	
1.40209E-04	9.31002	
1.40227E-04	9.57037	
1.40231E-04	9.62867	
1.40245E-04	9.87032	
1.40255E-04	10.0509	
1.40264E-04	10.213	
1.40267E-04	10.2912	
1.40282E-04	10.6128	
1.40291E-04	10.8547	
1.40300E-04	11.0742	
1.40310E-04	11.3578	
1.40318E-04	11.6148	
1.40328E-04	11.9406	
1.40330E-04	12.0252	
1.40342E-04	12.4851	
1.40346E-04	12.6356	
1.40354E-04	12.9981	
1.40358E-04	13.1676	
1.40366E-04	13.5757	
1.40374E-04	13.9576	
1.40379E-04	14.2215	
1.40388E-04	14.7975	
1.40391E-04	14.9459	
1.40398E-04	15.4321	
1.40403E-04	15.764	
1.40408E-04	16.1237	
1.40412E-04	16.4921	
1.40417E-04	16.8878	
1.40422E-04	17.2933	
1.40427E-04	17.7289	
1.40432E-04	18.1755	
1.40437E-04	18.655	
1.40442E-04	19.1468	
1.40446E-04	19.6747	
1.40451E-04	20.2164	
1.40456E-04	20.7976	
1.40461E-04	21.394	
1.40466E-04	22.0337	
1.40471E-04	22.6903	
1.40475E-04	23.3943	
1.40480E-04	24.1168	
1.40485E-04	24.891	
1.40490E-04	25.6859	
1.40495E-04	26.537	
1.40500E-04	27.4106	
1.40504E-04	28.3454	
1.40509E-04	29.3049	
1.40514E-04	30.331	
1.40519E-04	31.3833	
1.40523E-04	32.3953	
1.40529E-04	33.6621	
1.40532E-04	34.5226	
1.40538E-04	36.1579	
1.40541E-04	36.8288	
1.40548E-04	38.8876	
1.40549E-04	39.3266	
1.40558E-04	41.8695	
1.40558E-04	42.0293	
1.40567E-04	44.9649	
1.40568E-04	45.2986	
1.40576E-04	48.1436	
1.40578E-04	49.0531	
1.40584E-04	51.5694	
1.40588E-04	53.1529	
1.40593E-04	55.2563	
1.40598E-04	57.6211	
1.40602E-04	59.2188	
1.40609E-04	62.4826	
1.40611E-04	63.4716	
1.40619E-04	67.7622	
1.40619E-04	68.0293	
1.40628E-04	72.9381	
1.40629E-04	73.4953	
1.40637E-04	78.2007	
1.40639E-04	79.7014	
1.40645E-04	83.8167	
1.40649E-04	86.4	
1.40654E-04	89.7999	
1.40659E-04	93.6147	
1.40663E-04	96.5423	
1.40671E-04	102.517	
1.40673E-04	104.089	
1.40681E-04	110.501	
1.40683E-04	112.177	
1.40690E-04	119.013	
1.40692E-04	120.797	
1.40700E-04	128.067	
1.40702E-04	129.981	
1.40712E-04	139.722	
1.40715E-04	142.697	
1.40721E-04	150.05	
1.40729E-04	158.598	
1.40731E-04	160.853	
1.40744E-04	175.783	
1.40744E-04	175.784	
1.40755E-04	190.516	
1.40757E-04	192.39	
1.40767E-04	206.056	
1.40770E-04	210.038	
1.40782E-04	228.049	
1.40787E-04	235.119	
1.40798E-04	251.358	
1.40805E-04	261.892	
1.40815E-04	279.121	
1.40826E-04	296.655	
1.40833E-04	308.226	
1.40851E-04	340.135	
1.40854E-04	345.308	
1.40883E-04	397.785	
1.40922E-04	468.181	
1.40941E-04	502.173	
1.40950E-04	517.238	
1.40962E-04	537.706	
1.40976E-04	559.247	
1.40987E-04	574.855	
1.40996E-04	588.565	
1.41007E-04	602.364	
1.41013E-04	609.577	
1.41025E-04	623.517	
1.41032E-04	630.644	
1.41042E-04	639.307	
1.41051E-04	646.617	
1.41057E-04	650.974	
1.41067E-04	657.382	
1.41072E-04	659.614	
1.41085E-04	664.775	
1.41091E-04	666.234	
1.41100E-04	667.529	
1.41109E-04	667.541	
1.41117E-04	667.057	
1.41120E-04	666.406	
1.41137E-04	661.283	
1.41138E-04	660.917	
1.41154E-04	652.024	
1.41156E-04	650.656	
1.41174E-04	637.041	
1.41176E-04	635.241	
1.41191E-04	619.772	
1.41193E-04	617.582	
1.41210E-04	596.676	
1.41216E-04	588.981	
1.41232E-04	567.489	
1.41236E-04	561.696	
1.41255E-04	531.811	
1.41284E-04	483.124	
1.41320E-04	420.083	
1.41348E-04	370.438	
1.41363E-04	343.75	
1.41371E-04	330.563	
1.41392E-04	295.587	
1.41394E-04	292.457	
1.41412E-04	265.444	
1.41426E-04	244.162	
1.41431E-04	237.345	
1.41441E-04	223.961	
1.41447E-04	216.277	
1.41455E-04	204.977	
1.41464E-04	194.209	
1.41470E-04	187.196	
1.41480E-04	176.001	
1.41482E-04	173.852	
1.41492E-04	162.344	
1.41499E-04	155.373	
1.41505E-04	149.567	
1.41516E-04	138.544	
1.41517E-04	137.648	
1.41528E-04	128.32	
1.41530E-04	126.665	
1.41539E-04	118.989	
1.41543E-04	116.162	
1.41549E-04	111.766	
1.41557E-04	105.987	
1.41558E-04	104.965	
1.41568E-04	98.6257	
1.41571E-04	96.7633	
1.41577E-04	92.6982	
1.41584E-04	88.4171	
1.41589E-04	85.79	
1.41598E-04	81.0708	
1.41598E-04	80.8198	
1.41606E-04	76.6984	
1.41612E-04	74.0362	
1.41615E-04	72.5814	
1.41624E-04	68.7387	
1.41626E-04	67.9236	
1.41633E-04	65.1708	
1.41640E-04	62.4532	
1.41641E-04	61.8204	
1.41650E-04	58.7199	
1.41653E-04	57.5713	
1.41659E-04	55.8314	
1.41667E-04	53.197	
1.41667E-04	53.1247	
1.41676E-04	50.6404	
1.41681E-04	49.3272	
1.41685E-04	48.3131	
1.41693E-04	46.2639	
1.41694E-04	46.1484	
1.41702E-04	44.1689	
1.41711E-04	42.2868	
1.41711E-04	42.2372	
1.41723E-04	40.0113	
1.41729E-04	38.7974	
1.41732E-04	38.3776	
1.41741E-04	36.8847	
1.41748E-04	35.8446	
1.41750E-04	35.4851	
1.41762E-04	33.7928	
1.41766E-04	33.3177	
1.41774E-04	32.265	
1.41784E-04	31.1393	
1.41786E-04	30.8715	
1.41798E-04	29.6182	
1.41802E-04	29.2651	
1.41811E-04	28.4817	
1.41820E-04	27.6404	
1.41823E-04	27.4398	
1.41835E-04	26.4972	
1.41838E-04	26.2303	
1.41847E-04	25.6409	
1.41859E-04	24.846	
1.41863E-04	24.6201	
1.41871E-04	24.124	
1.41887E-04	23.2615	
1.41889E-04	23.1361	
1.41907E-04	22.2646	
1.41911E-04	22.1026	
1.41928E-04	21.3965	
1.41947E-04	20.6491	
1.41950E-04	20.5623	
1.41971E-04	19.8373	
1.41984E-04	19.4607	
1.41993E-04	19.1793	
1.42015E-04	18.5858	
1.42020E-04	18.4614	
1.42037E-04	18.0565	
1.42059E-04	17.5648	
1.42068E-04	17.3593	
1.42088E-04	16.9799	
1.42117E-04	16.4493	
1.42123E-04	16.3404	
1.42146E-04	15.9813	
1.42178E-04	15.5108	
1.42183E-04	15.4445	
1.42220E-04	14.9867	
1.42251E-04	14.6357	
1.42257E-04	14.5756	
1.42294E-04	14.2334	
1.42309E-04	14.1036	
1.42324E-04	13.9907	
1.42343E-04	13.8593	
1.42367E-04	13.7207	
1.42391E-04	13.6066	
1.42414E-04	13.5209	
1.42422E-04	13.5048	
1.42438E-04	13.4779	
1.42462E-04	13.4797	
1.42478E-04	13.5081	
1.42494E-04	13.5621	
1.42509E-04	13.6457	
1.42514E-04	13.6761	
1.42525E-04	13.7693	
1.42541E-04	13.9345	
1.42557E-04	14.1452	
1.42569E-04	14.3373	
1.42575E-04	14.4484	
1.42581E-04	14.5661	
1.42593E-04	14.8351	
1.42606E-04	15.195	
1.42621E-04	15.6447	
1.42625E-04	15.8039	
1.42631E-04	15.9909	
1.42640E-04	16.3778	
1.42650E-04	16.8041	
1.42660E-04	17.2727	
1.42666E-04	17.5816	
1.42670E-04	17.7905	
1.42679E-04	18.3629	
1.42689E-04	18.9869	
1.42696E-04	19.4636	
1.42699E-04	19.6692	
1.42708E-04	20.4178	
1.42718E-04	21.2281	
1.42726E-04	21.9311	
1.42728E-04	22.1062	
1.42738E-04	23.0643	
1.42747E-04	24.0938	
1.42756E-04	25.1034	
1.42760E-04	25.5594	
1.42766E-04	26.3312	
1.42772E-04	27.0546	
1.42784E-04	28.6774	
1.42791E-04	29.7782	
1.42796E-04	30.4336	
1.42807E-04	32.3326	
1.42816E-04	33.837	
1.42819E-04	34.3699	
1.42831E-04	36.5595	
1.42841E-04	38.5596	
1.42847E-04	39.7028	
1.42862E-04	43.1098	
1.42866E-04	43.9197	
1.42878E-04	46.7831	
1.42891E-04	49.9538	
1.42897E-04	51.6097	
1.42917E-04	56.7871	
1.42941E-04	63.7172	
1.42943E-04	64.3831	
1.42969E-04	72.4385	
1.42971E-04	72.9792	
1.42993E-04	80.0018	
1.43016E-04	87.626	
1.43050E-04	98.4113	
1.43057E-04	100.693	
1.43088E-04	110.483	
1.43102E-04	114.553	
1.43116E-04	118.641	
1.43144E-04	126.169	
1.43166E-04	131.489	
1.43175E-04	133.674	
1.43210E-04	141.337	
1.43211E-04	141.616	
1.43240E-04	147.476	
1.43269E-04	153.401	
1.43289E-04	157.615	
1.43294E-04	158.735	
1.43307E-04	161.623	
1.43324E-04	165.826	
1.43329E-04	167.114	
1.43342E-04	170.526	
1.43356E-04	174.51	
1.43362E-04	176.451	
1.43375E-04	180.836	
1.43379E-04	182.082	
1.43396E-04	188.264	
1.43397E-04	188.748	
1.43414E-04	195.419	
1.43419E-04	197.533	
1.43431E-04	203.269	
1.43451E-04	212.202	
1.43452E-04	212.675	
1.43477E-04	225.645	
1.43485E-04	229.546	
1.43511E-04	243.752	
1.43538E-04	258.067	
1.43572E-04	275.568	
1.43581E-04	279.939	
1.43596E-04	286.824	
1.43608E-04	291.73	
1.43615E-04	294.307	
1.43632E-04	299.913	
1.43634E-04	300.514	
1.43652E-04	305.026	
1.43668E-04	307.795	
1.43671E-04	308.108	
1.43686E-04	309.314	
1.43691E-04	309.315	
1.43705E-04	309.087	
1.43714E-04	308.184	
1.43726E-04	306.631	
1.43730E-04	305.773	
1.43741E-04	303.349	
1.43750E-04	300.901	
1.43758E-04	298.444	
1.43766E-04	295.211	
1.43776E-04	291.117	
1.43783E-04	288.05	
1.43793E-04	283.07	
1.43806E-04	276.4	
1.43813E-04	272.181	
1.43825E-04	265.143	
1.43836E-04	257.965	
1.43843E-04	252.759	
1.43862E-04	239.494	
1.43872E-04	232.475	
1.43892E-04	216.787	
1.43896E-04	213.885	
1.43926E-04	190.42	
1.43949E-04	172.711	
1.43972E-04	155.613	
1.43992E-04	141.242	
1.44008E-04	130.147	
1.44010E-04	128.204	
1.44025E-04	118.953	
1.44039E-04	110.121	
1.44040E-04	109.561	
1.44053E-04	101.81	
1.44062E-04	96.5213	
1.44076E-04	89.5369	
1.44085E-04	84.8289	
1.44089E-04	82.9714	
1.44102E-04	76.8581	
1.44108E-04	74.4018	
1.44115E-04	71.173	
1.44125E-04	67.213	
1.44128E-04	65.9106	
1.44138E-04	62.239	
1.44143E-04	60.7489	
1.44148E-04	58.7917	
1.44158E-04	55.5542	
1.44160E-04	54.9718	
1.44168E-04	52.5378	
1.44177E-04	49.8358	
1.44178E-04	49.7693	
1.44187E-04	47.2036	
1.44195E-04	45.3173	
1.44197E-04	44.7965	
1.44207E-04	42.5652	
1.44212E-04	41.3372	
1.44216E-04	40.4845	
1.44226E-04	38.5539	
1.44230E-04	37.8466	
1.44236E-04	36.7649	
1.44245E-04	35.1017	
1.44247E-04	34.7975	
1.44255E-04	33.5748	
1.44265E-04	32.1527	
1.44271E-04	31.308	
1.44274E-04	30.8358	
1.44284E-04	29.6286	
1.44294E-04	28.499	
1.44294E-04	28.4216	
1.44303E-04	27.474	
1.44313E-04	26.5179	
1.44318E-04	26.0594	
1.44323E-04	25.6375	
1.44335E-04	24.6582	
1.44342E-04	24.1159	
1.44346E-04	23.7668	
1.44358E-04	22.9617	
1.44365E-04	22.515	
1.44370E-04	22.23	
1.44382E-04	21.572	
1.44394E-04	20.9626	
1.44401E-04	20.623	
1.44405E-04	20.4087	
1.44417E-04	19.9119	
1.44429E-04	19.4498	
1.44436E-04	19.1912	
1.44441E-04	19.0278	
1.44458E-04	18.4662	
1.44470E-04	18.1242	
1.44476E-04	17.9659	
1.44494E-04	17.5279	
1.44505E-04	17.2837	
1.44512E-04	17.1371	
1.44530E-04	16.7792	
1.44548E-04	16.4529	
1.44550E-04	16.4217	
1.44567E-04	16.1759	
1.44585E-04	15.9266	
1.44610E-04	15.6303	
1.44619E-04	15.5363	
1.44635E-04	15.3902	
1.44659E-04	15.1986	
1.44665E-04	15.1569	
1.44684E-04	15.0475	
1.44692E-04	15.0121	
1.44702E-04	14.9723	
1.44719E-04	14.9333	
1.44736E-04	14.9208	
1.44753E-04	14.9362	
1.44764E-04	14.9691	
1.44769E-04	14.9881	
1.44786E-04	15.0878	
1.44802E-04	15.2295	
1.44819E-04	15.4201	
1.44830E-04	15.5781	
1.44835E-04	15.6685	
1.44841E-04	15.7706	
1.44852E-04	16.0003	
1.44863E-04	16.2639	
1.44874E-04	16.5646	
1.44880E-04	16.7661	
1.44885E-04	16.9121	
1.44894E-04	17.2547	
1.44904E-04	17.6334	
1.44913E-04	18.0512	
1.44914E-04	18.095	
1.44923E-04	18.5245	
1.44932E-04	19.0447	
1.44942E-04	19.6136	
1.44948E-04	20.0278	
1.44951E-04	20.2403	
1.44961E-04	20.9335	
1.44970E-04	21.6867	
1.44971E-04	21.7256	
1.44980E-04	22.5188	
1.44989E-04	23.4193	
1.44993E-04	23.8358	
1.44999E-04	24.4027	
1.45008E-04	25.4704	
1.45018E-04	26.6181	
1.45027E-04	27.8738	
1.45037E-04	29.2173	
1.45042E-04	30.0415	
1.45048E-04	30.8816	
1.45059E-04	32.6871	
1.45067E-04	34.1391	
1.45069E-04	34.6323	
1.45080E-04	36.74	
1.45091E-04	38.9873	
1.45102E-04	41.411	
1.45107E-04	42.708	
1.45116E-04	44.8934	
1.45124E-04	46.7733	
1.45131E-04	48.6754	
1.45144E-04	52.2352	
1.45145E-04	52.75	
1.45162E-04	57.6958	
1.45163E-04	58.2828	
1.45180E-04	63.6241	
1.45183E-04	64.885	
1.45198E-04	69.9808	
1.45203E-04	72.0031	
1.45220E-04	78.4642	
1.45221E-04	78.8221	
1.45247E-04	88.9411	
1.45249E-04	89.692	
1.45276E-04	101.057	
1.45314E-04	117.085	
1.45318E-04	118.996	
1.45348E-04	131.082	
1.45370E-04	139.205	
1.45373E-04	140.549	
1.45395E-04	147.805	
1.45397E-04	148.337	
1.45414E-04	153.336	
1.45419E-04	154.477	
1.45429E-04	157.168	
1.45440E-04	159.424	
1.45447E-04	160.704	
1.45463E-04	163.277	
1.45464E-04	163.381	
1.45477E-04	164.841	
1.45486E-04	165.423	
1.45494E-04	165.879	
1.45500E-04	166.017	
1.45509E-04	165.908	
1.45520E-04	165.703	
1.45526E-04	165.207	
1.45540E-04	164.063	
1.45551E-04	162.612	
1.45556E-04	161.842	
1.45574E-04	158.464	
1.45575E-04	158.256	
1.45592E-04	154.295	
1.45594E-04	153.671	
1.45610E-04	149.07	
1.45621E-04	145.606	
1.45631E-04	142.36	
1.45648E-04	136.176	
1.45656E-04	133.527	
1.45679E-04	124.264	
1.45685E-04	121.736	
1.45717E-04	108.641	
1.45754E-04	93.1827	
1.45779E-04	83.3962	
1.45795E-04	77.1361	
1.45808E-04	72.467	
1.45811E-04	71.1423	
1.45829E-04	65.0073	
1.45844E-04	60.1238	
1.45846E-04	59.244	
1.45858E-04	55.6428	
1.45870E-04	52.2139	
1.45870E-04	52.2136	
1.45882E-04	48.9917	
1.45894E-04	45.9425	
1.45894E-04	45.721	
1.45905E-04	43.0962	
1.45916E-04	40.5448	
1.45919E-04	40.035	
1.45928E-04	38.1682	
1.45939E-04	35.9427	
1.45943E-04	35.1207	
1.45950E-04	33.8758	
1.45961E-04	31.955	
1.45968E-04	30.9225	
1.45972E-04	30.1747	
1.45984E-04	28.5331	
1.45992E-04	27.3765	
1.45995E-04	27.0129	
1.46006E-04	25.6209	
1.46014E-04	24.6695	
1.46017E-04	24.3382	
1.46025E-04	23.5502	
1.46036E-04	22.432	
1.46047E-04	21.3994	
1.46048E-04	21.3804	
1.46059E-04	20.4756	
1.46070E-04	19.6254	
1.46081E-04	18.8735	
1.46081E-04	18.8431	
1.46093E-04	18.1461	
1.46104E-04	17.5051	
1.46114E-04	16.9742	
1.46115E-04	16.9172	
1.46126E-04	16.3935	
1.46138E-04	15.9118	
1.46147E-04	15.539	
1.46149E-04	15.4707	
1.46160E-04	15.078	
1.46172E-04	14.7161	
1.46183E-04	14.3817	
1.46186E-04	14.2888	
1.46194E-04	14.083	
1.46206E-04	13.8111	
1.46220E-04	13.4929	
1.46234E-04	13.2026	
1.46237E-04	13.1504	
1.46249E-04	12.949	
1.46263E-04	12.7192	
1.46278E-04	12.5076	
1.46288E-04	12.3653	
1.46292E-04	12.3144	
1.46311E-04	12.0877	
1.46331E-04	11.8809	
1.46339E-04	11.797	
1.46350E-04	11.698	
1.46369E-04	11.5347	
1.46398E-04	11.311	
1.46427E-04	11.1078	
1.46441E-04	11.0163	
1.46456E-04	10.9298	
1.46475E-04	10.8243	
1.46513E-04	10.6284	
1.46547E-04	10.4698	
1.46570E-04	10.3715	
1.46581E-04	10.3264	
1.46615E-04	10.2007	
1.46666E-04	10.028	
1.46699E-04	9.92741	
1.46717E-04	9.87653	
1.46768E-04	9.74823	
1.46802E-04	9.66864	
1.46856E-04	9.55846	
1.46903E-04	9.47236	
1.46950E-04	9.39748	
1.46974E-04	9.36581	
1.46997E-04	9.33554	
1.47045E-04	9.28717	
1.47092E-04	9.25191	
1.47139E-04	9.23105	
1.47183E-04	9.22604	
1.47224E-04	9.23518	
1.47264E-04	9.25929	
1.47305E-04	9.30053	
1.47345E-04	9.36164	
1.47375E-04	9.42257	
1.47406E-04	9.49845	
1.47436E-04	9.59145	
1.47466E-04	9.70451	
1.47486E-04	9.79277	
1.47513E-04	9.92912	
1.47540E-04	10.0904	
1.47567E-04	10.2901	
1.47588E-04	10.4633	
1.47608E-04	10.6605	
1.47621E-04	10.8107	
1.47628E-04	10.8904	
1.47648E-04	11.163	
1.47668E-04	11.4756	
1.47675E-04	11.5959	
1.47689E-04	11.8476	
1.47702E-04	12.1309	
1.47718E-04	12.5239	
1.47729E-04	12.8041	
1.47734E-04	12.9734	
1.47751E-04	13.493	
1.47755E-04	13.6463	
1.47761E-04	13.8853	
1.47772E-04	14.317	
1.47775E-04	14.4283	
1.47783E-04	14.7985	
1.47794E-04	15.325	
1.47795E-04	15.3679	
1.47805E-04	15.9164	
1.47814E-04	16.5034	
1.47815E-04	16.562	
1.47826E-04	17.2872	
1.47834E-04	17.877	
1.47837E-04	18.0803	
1.47847E-04	18.939	
1.47848E-04	18.9616	
1.47858E-04	19.9416	
1.47861E-04	20.154	
1.47869E-04	21.0261	
1.47874E-04	21.5248	
1.47879E-04	22.0524	
1.47887E-04	23.0768	
1.47890E-04	23.4782	
1.47900E-04	24.8227	
1.47902E-04	25.0659	
1.47913E-04	26.7894	
1.47914E-04	26.8313	
1.47925E-04	28.7973	
1.47926E-04	28.9686	
1.47937E-04	30.9793	
1.47939E-04	31.4145	
1.47949E-04	33.3958	
1.47952E-04	34.1492	
1.47961E-04	36.0666	
1.47965E-04	37.2003	
1.47972E-04	39.0131	
1.47978E-04	40.5956	
1.47984E-04	42.2533	
1.47989E-04	43.8722	
1.47996E-04	45.8142	
1.48000E-04	47.182	
1.48006E-04	49.2518	
1.48010E-04	50.7774	
1.48016E-04	52.7223	
1.48021E-04	54.6732	
1.48026E-04	56.4521	
1.48032E-04	58.8805	
1.48035E-04	60.4548	
1.48042E-04	63.4146	
1.48045E-04	64.7404	
1.48053E-04	68.3191	
1.48058E-04	70.9209	
1.48063E-04	73.5562	
1.48071E-04	77.6469	
1.48074E-04	79.1478	
1.48084E-04	84.9415	
1.48084E-04	85.1034	
1.48095E-04	91.5083	
1.48097E-04	92.8433	
1.48105E-04	98.4668	
1.48108E-04	100.251	
1.48116E-04	105.891	
1.48123E-04	110.47	
1.48127E-04	113.695	
1.48137E-04	121.462	
1.48138E-04	121.893	
1.48152E-04	133.262	
1.48154E-04	135.094	
1.48166E-04	145.826	
1.48170E-04	149.252	
1.48185E-04	163.186	
1.48186E-04	163.971	
1.48201E-04	179.092	
1.48207E-04	184.481	
1.48222E-04	200.263	
1.48233E-04	211.703	
1.48242E-04	222.389	
1.48268E-04	250.642	
1.48268E-04	251.248	
1.48319E-04	308.689	
1.48345E-04	336.759	
1.48349E-04	341.359	
1.48375E-04	367.069	
1.48394E-04	384.298	
1.48399E-04	387.784	
1.48412E-04	397.876	
1.48420E-04	403.798	
1.48432E-04	411.597	
1.48437E-04	414.559	
1.48451E-04	421.628	
1.48455E-04	423.136	
1.48469E-04	428.477	
1.48477E-04	430.547	
1.48486E-04	432.696	
1.48495E-04	433.877	
1.48500E-04	434.256	
1.48516E-04	434.132	
1.48528E-04	432.221	
1.48536E-04	430.711	
1.48546E-04	427.731	
1.48555E-04	424.67	
1.48567E-04	419.233	
1.48575E-04	414.959	
1.48584E-04	409.823	
1.48593E-04	404.399	
1.48604E-04	396.684	
1.48612E-04	390.236	
1.48623E-04	381.254	
1.48635E-04	371.041	
1.48642E-04	363.943	
1.48662E-04	345.207	
1.48664E-04	342.992	
1.48685E-04	320.403	
1.48692E-04	313.51	
1.48721E-04	281.645	
1.48754E-04	244.819	
1.48777E-04	220.518	
1.48787E-04	210.485	
1.48802E-04	195.059	
1.48808E-04	188.732	
1.48819E-04	178.314	
1.48830E-04	168.338	
1.48836E-04	162.446	
1.48851E-04	149.362	
1.48854E-04	147.528	
1.48870E-04	134.49	
1.48873E-04	132.025	
1.48886E-04	122.358	
1.48889E-04	120.06	
1.48897E-04	114.797	
1.48905E-04	109.034	
1.48908E-04	107.619	
1.48918E-04	100.858	
1.48919E-04	100.212	
1.48929E-04	94.5101	
1.48933E-04	92.0942	
1.48940E-04	88.5425	
1.48947E-04	84.5969	
1.48950E-04	83.079	
1.48961E-04	77.9607	
1.48961E-04	77.7118	
1.48971E-04	73.1998	
1.48975E-04	71.465	
1.48982E-04	68.7521	
1.48990E-04	65.7543	
1.48992E-04	64.6044	
1.49003E-04	60.7478	
1.49004E-04	60.5608	
1.49014E-04	57.1884	
1.49018E-04	55.8976	
1.49024E-04	53.8888	
1.49034E-04	51.0473	
1.49035E-04	50.8175	
1.49045E-04	48.0058	
1.49050E-04	46.7858	
1.49056E-04	45.2112	
1.49065E-04	43.2296	
1.49066E-04	42.994	
1.49074E-04	41.3987	
1.49082E-04	39.6657	
1.49082E-04	39.6655	
1.49091E-04	38.0734	
1.49098E-04	36.7495	
1.49099E-04	36.5665	
1.49108E-04	35.1779	
1.49115E-04	34.1884	
1.49117E-04	33.8715	
1.49125E-04	32.6686	
1.49134E-04	31.5256	
1.49136E-04	31.2539	
1.49143E-04	30.4769	
1.49156E-04	29.0193	
1.49158E-04	28.7937	
1.49168E-04	27.72	
1.49179E-04	26.7238	
1.49181E-04	26.5342	
1.49190E-04	25.8222	
1.49201E-04	24.9794	
1.49204E-04	24.7808	
1.49212E-04	24.2178	
1.49222E-04	23.5104	
1.49230E-04	23.009	
1.49233E-04	22.8513	
1.49244E-04	22.2556	
1.49257E-04	21.5596	
1.49260E-04	21.4279	
1.49276E-04	20.6989	
1.49284E-04	20.3603	
1.49292E-04	20.0437	
1.49309E-04	19.455	
1.49325E-04	18.9047	
1.49325E-04	18.9046	
1.49341E-04	18.4265	
1.49357E-04	17.9766	
1.49365E-04	17.7648	
1.49376E-04	17.5017	
1.49396E-04	17.0396	
1.49406E-04	16.8367	
1.49416E-04	16.6205	
1.49437E-04	16.2383	
1.49454E-04	15.9243	
1.49457E-04	15.8792	
1.49484E-04	15.4545	
1.49503E-04	15.1748	
1.49511E-04	15.0634	
1.49538E-04	14.7133	
1.49565E-04	14.3811	
1.49567E-04	14.3496	
1.49597E-04	14.0296	
1.49616E-04	13.8349	
1.49632E-04	13.6753	
1.49654E-04	13.4794	
