E(MeV)	mcnp/Pd-105:1	
7.589351153E-04	9.049526215	
7.590247551E-04	8.815674782	
7.591145113E-04	8.615050316	
7.592042093E-04	8.440295219	
7.592939073E-04	8.286205292	
7.594733615E-04	8.024169922	
7.596528740E-04	7.808376789	
7.598322118E-04	7.626002789	
7.600117242E-04	7.469011784	
7.601912366E-04	7.332162857	
7.603706326E-04	7.211438656	
7.605500869E-04	7.103964806	
7.609088789E-04	6.919955254	
7.612679037E-04	6.767251015	
7.616267540E-04	6.63754034	
7.619856042E-04	6.525259495	
7.623446290E-04	6.426475525	
7.627034211E-04	6.338397503	
7.630623295E-04	6.258847237	
7.634212961E-04	6.186208248	
7.637802046E-04	6.119219303	
7.644979632E-04	5.998000145	
7.652158965E-04	5.888969421	
7.659337716E-04	5.7883358	
7.666514721E-04	5.693303585	
7.673693472E-04	5.601610184	
7.680871058E-04	5.511491299	
7.688048645E-04	5.421412468	
7.695226814E-04	5.329986572	
7.702404982E-04	5.235934258	
7.709583151E-04	5.137962341	
7.716760156E-04	5.034851551	
7.723940071E-04	4.925393105	
7.727529737E-04	4.867890835	
7.731118239E-04	4.808401108	
7.734706742E-04	4.746826172	
7.738295826E-04	4.683262348	
7.741884911E-04	4.617949009	
7.745474577E-04	4.55146265	
7.749063079E-04	4.484882832	
7.752653328E-04	4.420250893	
7.754447288E-04	4.389742851	
7.756240666E-04	4.361413479	
7.758035208E-04	4.336252213	
7.759829750E-04	4.31575489	
7.761624875E-04	4.302055359	
7.763419417E-04	4.298325539	
7.765213959E-04	4.309477806	
7.767006755E-04	4.343599319	
7.768801879E-04	4.415067196	
7.769698859E-04	4.472495079	
7.770597003E-04	4.551152229	
7.771493983E-04	4.658599854	
7.772390964E-04	4.805184841	
7.773289108E-04	5.006968021	
7.774185506E-04	5.283478737	
7.775083068E-04	5.664650917	
7.775980630E-04	6.189348221	
7.776428829E-04	6.521207809	
7.776877028E-04	6.908627987	
7.777325809E-04	7.363601685	
7.777775172E-04	7.893239021	
7.778223371E-04	8.508294106	
7.778670988E-04	9.224286079	
7.779119769E-04	10.05374622	
7.779569714E-04	11.01432896	
7.780020242E-04	12.12079048	
7.780468441E-04	13.38771248	
7.780916640E-04	14.83635521	
7.781364839E-04	16.48226547	
7.781812456E-04	18.34901047	
7.782260654E-04	20.4627533	
7.782711182E-04	22.84032822	
7.783159963E-04	25.50252342	
7.783607580E-04	28.4618721	
7.784055779E-04	31.75130081	
7.784506306E-04	35.39007187	
7.784953923E-04	39.36531067	
7.785850903E-04	48.42766953	
7.786749047E-04	59.00073242	
7.787197246E-04	64.84094238	
7.788093062E-04	77.52574158	
7.789438823E-04	98.75094604	
7.792354445E-04	147.7975922	
7.793477853E-04	164.7114563	
7.794711273E-04	179.8652496	
7.796040154E-04	190.6345978	
7.797158905E-04	194.3909912	
7.798118168E-04	193.4989319	
7.799123996E-04	188.5832825	
7.799968007E-04	181.5832214	
7.801320753E-04	165.8206482	
7.803012268E-04	140.8647461	
7.805041969E-04	108.3879395	
7.806394133E-04	87.99002075	
7.807069342E-04	78.63893127	
7.807748043E-04	69.93762207	
7.808422670E-04	62.02449036	
7.809099625E-04	54.87099075	
7.809775998E-04	48.48947144	
7.810452371E-04	42.86589813	
7.811129908E-04	37.93595886	
7.811803953E-04	33.68608093	
7.812479744E-04	30.02737999	
7.813156699E-04	26.90007019	
7.813833072E-04	24.24687576	
7.814510027E-04	22.00603485	
7.815186400E-04	20.12214279	
7.815862773E-04	18.53592873	
7.816538564E-04	17.20282936	
7.817216101E-04	16.08083344	
7.817891892E-04	15.1350193	
7.818568847E-04	14.33155346	
7.819246384E-04	13.64616013	
7.819921593E-04	13.05824375	
7.820597966E-04	12.54908752	
7.821274921E-04	12.10375309	
7.821951876E-04	11.71153736	
7.822628249E-04	11.36363983	
7.823979831E-04	10.77058887	
7.825333159E-04	10.28020287	
7.826685905E-04	9.865236282	
7.828037487E-04	9.507088661	
7.829390815E-04	9.192430496	
7.830744144E-04	8.913225174	
7.833449636E-04	8.436122894	
7.836154546E-04	8.040262222	
7.838860038E-04	7.703676701	
7.841566112E-04	7.41175127	
7.844271022E-04	7.155126095	
7.846975932E-04	6.927011967	
7.849683170E-04	6.723698616	
7.852386916E-04	6.544397354	
7.853740244E-04	6.464334011	
7.855092990E-04	6.392103672	
7.856444572E-04	6.329480648	
7.857797900E-04	6.279737949	
7.859152392E-04	6.248867989	
7.860503974E-04	6.24707222	
7.861856138E-04	6.292076111	
7.862533093E-04	6.340950012	
7.863209466E-04	6.414107323	
7.863884675E-04	6.51852417	
7.864561048E-04	6.663216114	
7.865236839E-04	6.858670235	
7.865913212E-04	7.118587971	
7.866590167E-04	7.460025787	
7.867266540E-04	7.902447701	
7.867942913E-04	8.468233109	
7.868619869E-04	9.186279297	
7.869296824E-04	10.08662701	
7.869973779E-04	11.20358276	
7.870650152E-04	12.57196236	
7.871326525E-04	14.23533916	
7.872000569E-04	16.22479248	
7.872678107E-04	18.5879097	
7.873353316E-04	21.35760117	
7.874030853E-04	24.56972504	
7.874707226E-04	28.23623085	
7.875383017E-04	32.37298965	
7.876059972E-04	36.98497009	
7.876735763E-04	42.02978897	
7.878089091E-04	53.31809998	
7.879104232E-04	62.52674866	
7.881132769E-04	81.31185913	
7.882316131E-04	91.31602478	
7.883331273E-04	98.59803009	
7.884175866E-04	103.4010162	
7.885139203E-04	107.1864929	
7.886143285E-04	108.9992828	
7.887001848E-04	108.7409668	
7.888097898E-04	106.0426636	
7.889050758E-04	101.7124023	
7.890191046E-04	94.51455688	
7.892096182E-04	79.22731018	
7.894379669E-04	59.27928162	
7.895521121E-04	49.99892044	
7.896281895E-04	44.31665039	
7.897042087E-04	39.13396072	
7.897804026E-04	34.47138214	
7.898564800E-04	30.34673882	
7.899326738E-04	26.74916077	
7.900088094E-04	23.65553665	
7.900847704E-04	21.02191734	
7.901609060E-04	18.80267525	
7.902370999E-04	16.94406509	
7.903131191E-04	15.40733719	
7.903892547E-04	14.1379776	
7.904655067E-04	13.09614468	
7.905417006E-04	12.24002457	
7.906176616E-04	11.53933144	
7.906937972E-04	10.96164513	
7.907698746E-04	10.48628426	
7.908461266E-04	10.0930748	
7.909222040E-04	9.768530846	
7.909983979E-04	9.500859261	
7.910745335E-04	9.283355713	
7.911505527E-04	9.11126709	
7.912268047E-04	8.983105659	
7.913029403E-04	8.900947571	
7.913790178E-04	8.86952877	
7.914550952E-04	8.897346497	
7.915312890E-04	8.99741745	
7.916074246E-04	9.18674469	
7.916834438E-04	9.48918438	
7.917595212E-04	9.933504105	
7.918355404E-04	10.5578928	
7.919116761E-04	11.40525818	
7.919879863E-04	12.53274345	
7.920640055E-04	13.99474907	
7.921400247E-04	15.86177158	
7.922163350E-04	18.21429634	
7.922924124E-04	21.11936569	
7.923685480E-04	24.64925003	
7.924446836E-04	28.88262939	
7.925208192E-04	33.86399841	
7.925968966E-04	39.64556122	
7.926729741E-04	46.2234726	
7.927491097E-04	53.58583069	
7.928253035E-04	61.68739319	
7.929014973E-04	70.41858673	
7.930155261E-04	84.33601379	
7.932248991E-04	110.3929291	
7.933201268E-04	121.2581635	
7.934340974E-04	132.4207764	
7.935675094E-04	141.8287659	
7.937141927E-04	146.509964	
7.937992923E-04	146.2539978	
7.938792696E-04	144.0354156	
7.939453353E-04	140.8452454	
7.940770593E-04	131.2311707	
7.942089578E-04	118.2604523	
7.943933015E-04	97.12168884	
7.944987738E-04	84.71534729	
7.946569822E-04	67.19647217	
7.947096019E-04	61.8536377	
7.948151906E-04	52.10945129	
7.948678103E-04	47.75073242	
7.949204883E-04	43.72850037	
7.949733990E-04	40.04322815	
7.950260187E-04	36.70915222	
7.950786967E-04	33.69829178	
7.951314328E-04	30.98952866	
7.951840525E-04	28.57068253	
7.952368469E-04	26.42112541	
7.952896995E-04	24.51912308	
7.953423774E-04	22.84252739	
7.953950553E-04	21.37220764	
7.954477915E-04	20.08081627	
7.955005858E-04	18.95125198	
7.955532055E-04	17.96635246	
7.956058835E-04	17.10448647	
7.956586778E-04	16.35175705	
7.957114140E-04	15.69492245	
7.957642083E-04	15.11725426	
7.958168862E-04	14.61211014	
7.958696224E-04	14.16699219	
7.959221839E-04	13.77325344	
7.959749782E-04	13.42275715	
7.960277144E-04	13.11050415	
7.961331285E-04	12.57699299	
7.962386007E-04	12.13818359	
7.963441312E-04	11.76953506	
7.964496035E-04	11.45375347	
7.965551340E-04	11.17835426	
7.966605481E-04	10.93546772	
7.967659039E-04	10.71828747	
7.969767903E-04	10.34369659	
7.971876184E-04	10.03008556	
7.973986212E-04	9.761838913	
7.976096240E-04	9.528934479	
7.978203939E-04	9.324344635	
7.980311639E-04	9.142398834	
7.982421666E-04	8.979146957	
7.984531112E-04	8.831512451	
7.988748839E-04	8.573513985	
7.992965402E-04	8.353971481	
7.997183129E-04	8.163420677	
8.001400274E-04	7.995197773	
8.005618001E-04	7.844376564	
8.009833982E-04	7.70721817	
8.014054038E-04	7.580749512	
8.018270019E-04	7.462831974	
8.022487746E-04	7.351349354	
8.026707219E-04	7.244820118	
8.030923782E-04	7.142000675	
8.035142091E-04	7.042016029	
8.037250955E-04	6.993033886	
8.039359818E-04	6.94494772	
8.041469846E-04	6.898149014	
8.043576963E-04	6.853894711	
8.045685827E-04	6.81475544	
8.047792944E-04	6.787690639	
8.048848831E-04	6.783386707	
8.049904136E-04	6.79010725	
8.050957113E-04	6.813922882	
8.052011253E-04	6.864099979	
8.053065976E-04	6.954241753	
8.053593920E-04	7.020031452	
8.054121863E-04	7.103538036	
8.054649225E-04	7.208297253	
8.055177168E-04	7.338371754	
8.055703365E-04	7.498029232	
8.056229562E-04	7.692688942	
8.056757506E-04	7.929185867	
8.057284867E-04	8.211916924	
8.057812811E-04	8.549390793	
8.058339590E-04	8.947536469	
8.058865787E-04	9.414663315	
8.059392567E-04	9.95866394	
8.059921092E-04	10.58886719	
8.060449618E-04	11.31203651	
8.060975815E-04	12.13554955	
8.061503177E-04	13.06403828	
8.062029956E-04	14.10470104	
8.062556153E-04	15.26178646	
8.063082932E-04	16.53507233	
8.064138237E-04	19.44979477	
8.065192960E-04	22.81223869	
8.066774462E-04	28.52764511	
8.068883326E-04	36.64408112	
8.069936885E-04	40.46366882	
8.071124321E-04	44.19898224	
8.071915945E-04	46.21136093	
8.073214558E-04	48.45174026	
8.074224461E-04	49.15719986	
8.075545193E-04	48.643013	
8.076083031E-04	47.98202133	
8.077269886E-04	45.68811798	
8.078346145E-04	42.77582932	
8.080069092E-04	37.03004074	
8.082222193E-04	29.25399017	
8.083513821E-04	24.8810997	
8.084374713E-04	22.23810005	
8.085236768E-04	19.85926247	
8.086099988E-04	17.76082993	
8.086962625E-04	15.95030308	
8.087393362E-04	15.14597893	
8.087822935E-04	14.41380692	
8.088253089E-04	13.74298096	
8.088683826E-04	13.13076973	
8.089115145E-04	12.57546139	
8.089545881E-04	12.0745821	
8.089976618E-04	11.62290478	
8.090407355E-04	11.21567917	
8.090838091E-04	10.85123062	
8.091268828E-04	10.52404499	
8.091699565E-04	10.23226833	
8.092130884E-04	9.971058846	
8.092991775E-04	9.530711174	
8.093853248E-04	9.180680275	
8.094713558E-04	8.90120697	
8.095576195E-04	8.6763134	
8.096438251E-04	8.493743896	
8.097299724E-04	8.343578339	
8.098162943E-04	8.218020439	
8.099022671E-04	8.11183548	
8.100745617E-04	7.93954277	
8.102467982E-04	7.80373764	
8.104193257E-04	7.691366673	
8.105916204E-04	7.595623016	
8.109362680E-04	7.437472343	
8.112808573E-04	7.309284687	
8.116255049E-04	7.201025963	
8.119702106E-04	7.106659889	
8.123148000E-04	7.02253294	
8.126595058E-04	6.945895195	
8.130040369E-04	6.874898434	
8.136935066E-04	6.743896484	
8.140380378E-04	6.681928635	
8.143826271E-04	6.621297836	
8.147272747E-04	6.561467648	
8.150719223E-04	6.502096653	
8.154165116E-04	6.443389416	
8.157611010E-04	6.387813091	
8.159332792E-04	6.364266872	
8.161056903E-04	6.348488808	
8.162779850E-04	6.349743366	
8.163640741E-04	6.361998081	
8.164503379E-04	6.386540413	
8.165364852E-04	6.428249359	
8.166226326E-04	6.493456364	
8.167087799E-04	6.590425968	
8.167949854E-04	6.729647636	
8.168812492E-04	6.923261166	
8.169673965E-04	7.186078072	
8.170103538E-04	7.348786354	
8.170535439E-04	7.535210133	
8.170966175E-04	7.747076035	
8.171395748E-04	7.987140179	
8.171825903E-04	8.258450508	
8.172258968E-04	8.562717438	
8.173119859E-04	9.27772522	
8.173981914E-04	10.14813709	
8.174843970E-04	11.18492317	
8.175703697E-04	12.39095783	
8.176565170E-04	13.7653656	
8.177426062E-04	15.29249001	
8.178289281E-04	16.94662857	
8.180442965E-04	21.36063194	
8.181951707E-04	24.32429504	
8.182812016E-04	25.80727768	
8.183673490E-04	27.06310654	
8.184857434E-04	28.30773354	
8.185999468E-04	28.89627075	
8.186306804E-04	28.94419479	
8.187479107E-04	28.69399261	
8.187952917E-04	28.40351868	
8.189083310E-04	27.30803299	
8.190026274E-04	26.01705933	
8.192100795E-04	22.37316132	
8.194365655E-04	17.98043823	
8.195120608E-04	16.58940506	
8.195873816E-04	15.28219986	
8.196627605E-04	14.07446289	
8.197382558E-04	12.9760437	
8.198137511E-04	11.9943409	
8.198893047E-04	11.12981224	
8.199648000E-04	10.37877846	
8.200402954E-04	9.734409332	
8.201157907E-04	9.18844223	
8.201912278E-04	8.729026794	
8.202666068E-04	8.346769333	
8.203421021E-04	8.029907227	
8.204174810E-04	7.769307137	
8.204929181E-04	7.555305958	
8.205684717E-04	7.379584789	
8.206439088E-04	7.235723972	
8.207194041E-04	7.117541313	
8.207949577E-04	7.020777702	
8.208701620E-04	6.941843987	
8.209455991E-04	6.878049374	
8.210210945E-04	6.827997208	
8.210967062E-04	6.791333199	
8.211721433E-04	6.768660545	
8.212476969E-04	6.761629105	
8.213231340E-04	6.773247242	
8.213986293E-04	6.807943344	
8.214741247E-04	6.872007847	
8.215495036E-04	6.973257065	
8.216249989E-04	7.122521877	
8.217004943E-04	7.332759857	
8.217758732E-04	7.619878769	
8.218135918E-04	7.798055172	
8.218513103E-04	8.002770424	
8.218889707E-04	8.236117363	
8.219268057E-04	8.503282547	
8.219644660E-04	8.804294586	
8.220021846E-04	9.14493084	
8.220775635E-04	9.955003738	
8.221530588E-04	10.96310234	
8.222285542E-04	12.19635582	
8.223040495E-04	13.68140125	
8.223796031E-04	15.44133282	
8.224550984E-04	17.49341583	
8.225305937E-04	19.84666252	
8.226060891E-04	22.49934196	
8.226814098E-04	25.43232346	
8.227569051E-04	28.62004471	
8.228698862E-04	33.77425003	
8.230587700E-04	42.80184174	
8.232285036E-04	50.34770203	
8.233228000E-04	53.86257172	
8.234077250E-04	56.41184235	
8.235114510E-04	58.57650757	
8.236219874E-04	59.58094788	
8.236884605E-04	59.5077095	
8.237860748E-04	58.49226379	
8.238675073E-04	56.86502838	
8.239652961E-04	54.09640884	
8.241116884E-04	48.64569092	
8.243073244E-04	40.05519867	
8.245349745E-04	30.10902023	
8.246002835E-04	27.53295135	
8.246655343E-04	25.13191032	
8.247305523E-04	22.92943001	
8.247956866E-04	20.91944504	
8.248608792E-04	19.1149292	
8.249257808E-04	17.50894356	
8.249910898E-04	16.09134865	
8.250562241E-04	14.85558319	
8.251212421E-04	13.78698921	
8.251863765E-04	12.86670589	
8.252515690E-04	12.07956123	
8.253167034E-04	11.41231251	
8.253817796E-04	10.84906387	
8.254470304E-04	10.37278748	
8.255121065E-04	9.972925186	
8.255772409E-04	9.636749268	
8.256422589E-04	9.354255676	
8.257075096E-04	9.115062714	
8.257725858E-04	8.91306591	
8.258376038E-04	8.741155624	
8.259026799E-04	8.593100548	
8.260330651E-04	8.353126526	
8.261633338E-04	8.167469978	
8.262936026E-04	8.018231392	
8.264238131E-04	7.894238472	
8.265540819E-04	7.788269043	
8.268146776E-04	7.613843441	
8.270753315E-04	7.473330975	
8.273356943E-04	7.355811596	
8.275962900E-04	7.254889965	
8.278567111E-04	7.166496754	
8.281173650E-04	7.08769846	
8.283779607E-04	7.016458035	
8.286384982E-04	6.951290131	
8.288989193E-04	6.891065598	
8.291594568E-04	6.835202217	
8.294199361E-04	6.78439045	
8.296804153E-04	6.74263525	
8.298107423E-04	6.728740692	
8.299409528E-04	6.723622799	
8.300712798E-04	6.732771397	
8.302014321E-04	6.764437199	
8.303317009E-04	6.830407143	
8.303968934E-04	6.881110191	
8.304619114E-04	6.946391582	
8.305271040E-04	7.029238224	
8.305922966E-04	7.131973267	
8.306573145E-04	7.257264614	
8.307222743E-04	7.408305168	
8.307874668E-04	7.587533951	
8.308527176E-04	7.797689438	
8.309177356E-04	8.039524078	
8.309829864E-04	8.315979004	
8.310481207E-04	8.626217842	
8.311131969E-04	8.970192909	
8.312435239E-04	9.751636505	
8.315691957E-04	12.02490807	
8.316668682E-04	12.6888485	
8.317645406E-04	13.28796959	
8.318623295E-04	13.78837013	
8.319519111E-04	14.13582611	
8.319926565E-04	14.25306129	
8.320999914E-04	14.4294796	
8.321563364E-04	14.4421978	
8.322845097E-04	14.2667675	
8.323453949E-04	14.08851051	
8.324915543E-04	13.44691658	
8.325644885E-04	13.03485489	
8.327105897E-04	12.09210396	
8.328568074E-04	11.08148956	
8.329539560E-04	10.42085838	
8.330512792E-04	9.795684814	
8.331486606E-04	9.22268486	
8.332459256E-04	8.714076996	
8.333433070E-04	8.272154808	
8.334406884E-04	7.898332596	
8.335380699E-04	7.588176727	
8.336353349E-04	7.335339069	
8.337327163E-04	7.132138252	
8.338300977E-04	6.970488548	
8.339274791E-04	6.842594624	
8.340249187E-04	6.741307735	
8.341223001E-04	6.66087532	
8.342195069E-04	6.596060753	
8.343167137E-04	6.542847633	
8.345115930E-04	6.460012913	
8.347061812E-04	6.396194458	
8.349010022E-04	6.342859745	
8.350958233E-04	6.296111107	
8.352904115E-04	6.254478455	
8.354851161E-04	6.21835947	
8.356798207E-04	6.190671444	
8.358745836E-04	6.179299831	
8.359719068E-04	6.184903145	
8.360692882E-04	6.203023911	
8.361666696E-04	6.239607334	
8.362639346E-04	6.303373337	
8.363613160E-04	6.40645647	
8.364586974E-04	6.565320015	
8.365073008E-04	6.672390938	
8.365560789E-04	6.802560806	
8.366046823E-04	6.95903492	
8.366533439E-04	7.145859241	
8.367020637E-04	7.369137764	
8.367506671E-04	7.63262558	
8.367993287E-04	7.943156242	
8.368481067E-04	8.305323601	
8.368967101E-04	8.726144791	
8.369453135E-04	9.211066246	
8.369940333E-04	9.769130707	
8.370426949E-04	10.40774822	
8.370913565E-04	11.13082886	
8.371400763E-04	11.94630718	
8.371887961E-04	12.86251068	
8.372374577E-04	13.88073921	
8.373347810E-04	16.24640274	
8.373837336E-04	17.60584259	
8.374323370E-04	19.07046318	
8.375297766E-04	22.34642029	
8.376269834E-04	26.02866364	
8.377730264E-04	32.16204834	
8.380164509E-04	42.86827087	
8.381381049E-04	47.70359802	
8.382598753E-04	51.69341278	
8.383936947E-04	54.68798065	
8.385000983E-04	55.82341003	
8.385941619E-04	55.84173584	
8.386980044E-04	54.79652786	
8.387845010E-04	53.13192749	
8.388884598E-04	50.30377197	
8.390442817E-04	44.80258179	
8.392519085E-04	36.3137207	
8.393211174E-04	33.46212006	
8.394943434E-04	26.7842598	
8.395634941E-04	24.39411926	
8.396328194E-04	22.18954086	
8.397019119E-04	20.19587708	
8.397711208E-04	18.40922356	
8.398405043E-04	16.82176971	
8.399097132E-04	15.43546009	
8.399789804E-04	14.23084831	
8.400481893E-04	13.19536018	
8.401173400E-04	12.31373119	
8.401866071E-04	11.56702805	
8.402559324E-04	10.93640804	
8.403250831E-04	10.40963173	
8.403942338E-04	9.970041275	
8.404635009E-04	9.602017403	
8.405328845E-04	9.29492569	
8.406020934E-04	9.038175583	
8.406713023E-04	8.823027611	
8.407404530E-04	8.641446114	
8.408098365E-04	8.486901283	
8.409483125E-04	8.240242004	
8.410867886E-04	8.052383423	
8.412252064E-04	7.903777122	
8.413637406E-04	7.781816006	
8.415022166E-04	7.67894268	
8.416406927E-04	7.590110779	
8.419177611E-04	7.442576408	
8.421947132E-04	7.323577404	
8.424716070E-04	7.224497318	
8.427485009E-04	7.140169144	
8.430255111E-04	7.0670681	
8.435795316E-04	6.945579052	
8.441334940E-04	6.847130775	
8.446873398E-04	6.764174461	
8.452411857E-04	6.692223072	
8.457952063E-04	6.628340244	
8.463491104E-04	6.570489407	
8.469030145E-04	6.517169952	
8.474567439E-04	6.467253685	
8.485648432E-04	6.373680115	
8.496727096E-04	6.283957958	
8.502266137E-04	6.239153385	
8.507805760E-04	6.193573952	
8.513344801E-04	6.146568298	
8.518885006E-04	6.097420692	
8.524426376E-04	6.045464516	
8.529962506E-04	5.990407944	
8.532733191E-04	5.962249756	
8.535500965E-04	5.935537338	
8.538270486E-04	5.916633606	
8.539655828E-04	5.91568327	
8.541041170E-04	5.927154064	
8.542426513E-04	5.960608482	
8.543812437E-04	6.031235218	
8.544503944E-04	6.08727169	
8.545196033E-04	6.161904812	
8.545889286E-04	6.25968504	
8.546580793E-04	6.385317802	
8.547272882E-04	6.544587135	
8.547965554E-04	6.744045734	
8.548657061E-04	6.989682674	
8.549352060E-04	7.289177895	
8.550042985E-04	7.647768021	
8.550735074E-04	8.073536873	
8.551427163E-04	8.571689606	
8.552119834E-04	9.147771835	
8.552813670E-04	9.803928375	
8.553505177E-04	10.53835297	
8.554197848E-04	11.35393143	
8.554890519E-04	12.24196815	
8.556272951E-04	14.19952583	
8.558004047E-04	16.84538841	
8.559044218E-04	18.42089844	
8.560080896E-04	19.8817234	
8.560947026E-04	20.95696259	
8.561987779E-04	22.00662804	
8.563112933E-04	22.77221298	
8.564000018E-04	23.06822586	
8.564951131E-04	23.0674324	
8.565851022E-04	22.76657104	
8.566599572E-04	22.30720329	
8.567498298E-04	21.53019524	
8.568997146E-04	19.79983521	
8.571395883E-04	16.41816711	
8.572595543E-04	14.69660759	
8.573193918E-04	13.87595367	
8.574390085E-04	12.346591	
8.574990788E-04	11.65197754	
8.575592074E-04	11.00879002	
8.576191030E-04	10.42253494	
8.576790569E-04	9.889463425	
8.577390108E-04	9.413082123	
8.577990811E-04	8.98839283	
8.578588022E-04	8.61650753	
8.579188725E-04	8.292663574	
8.579788264E-04	8.015377045	
8.580387221E-04	7.780900955	
8.580986760E-04	7.587311745	
8.581586299E-04	7.432764053	
8.582185255E-04	7.315117836	
8.582784794E-04	7.233939171	
8.583383751E-04	7.188827038	
8.583983290E-04	7.180727959	
8.584582829E-04	7.211338997	
8.585182950E-04	7.283421993	
8.585781907E-04	7.40043211	
8.586383192E-04	7.567511082	
8.586981567E-04	7.790136337	
8.587581688E-04	8.074212074	
8.588181227E-04	8.428028107	
8.588779019E-04	8.857984543	
8.589379140E-04	9.37269783	
8.589978097E-04	9.980192184	
8.590576472E-04	10.68815804	
8.591176593E-04	11.50519753	
8.591776132E-04	12.43404579	
8.592376253E-04	13.48030663	
8.592974627E-04	14.6460619	
8.593574748E-04	15.93336391	
8.594774408E-04	18.84614372	
8.596572443E-04	23.90399551	
8.598669083E-04	30.23582649	
8.600167930E-04	34.42928314	
8.601217996E-04	36.90059662	
8.602642338E-04	39.33029175	
8.603582392E-04	40.22314072	
8.604312316E-04	40.48746109	
8.605589974E-04	40.03237915	
8.606127813E-04	39.50323105	
8.607204072E-04	37.89855957	
8.608279750E-04	35.67340088	
8.610001532E-04	31.22301102	
8.612155798E-04	25.07694054	
8.613448008E-04	21.55783272	
8.614308899E-04	19.39894676	
8.615170373E-04	17.43700027	
8.616030682E-04	15.6886425	
8.616893901E-04	14.15865421	
8.617753629E-04	12.84694576	
8.618184947E-04	12.26854515	
8.618615684E-04	11.73773193	
8.619047003E-04	11.254879	
8.619478322E-04	10.81483459	
8.619907312E-04	10.41814423	
8.620338049E-04	10.05870056	
8.620770532E-04	9.734753609	
8.621200104E-04	9.443486214	
8.621630841E-04	9.182133675	
8.622061578E-04	8.94744873	
8.622924215E-04	8.550562859	
8.623784524E-04	8.234788895	
8.624645998E-04	7.982522488	
8.625507471E-04	7.780591965	
8.626370109E-04	7.617629051	
8.627232164E-04	7.485101223	
8.628091891E-04	7.375877857	
8.628952201E-04	7.284365654	
8.630673401E-04	7.139036655	
8.632398094E-04	7.026842594	
8.634119877E-04	6.935855389	
8.635842823E-04	6.859008789	
8.639286971E-04	6.733214855	
8.642734028E-04	6.63175106	
8.646178176E-04	6.546283722	
8.649622905E-04	6.471867561	
8.653068799E-04	6.405247688	
8.656514110E-04	6.344202518	
8.659959421E-04	6.287082672	
8.663404151E-04	6.23268652	
8.666851209E-04	6.180073261	
8.670294774E-04	6.128587246	
8.673740085E-04	6.077609062	
8.677185979E-04	6.026806831	
8.680631290E-04	5.976452351	
8.684077184E-04	5.928255081	
8.685800713E-04	5.90679884	
8.687521913E-04	5.889868736	
8.689243114E-04	5.882481575	
8.690966642E-04	5.895129681	
8.691828116E-04	5.914923668	
8.692689589E-04	5.948890686	
8.693552227E-04	6.002582073	
8.694412536E-04	6.083552361	
8.695275174E-04	6.20182991	
8.696136065E-04	6.369456291	
8.696996956E-04	6.602730751	
8.697427693E-04	6.749557972	
8.697858430E-04	6.920148849	
8.698289166E-04	7.117991447	
8.698718739E-04	7.344548225	
8.699149475E-04	7.605558872	
8.699581376E-04	7.9034338	
8.700012113E-04	8.240895271	
8.700442850E-04	8.623482704	
8.700872422E-04	9.05178833	
8.701303159E-04	9.534143448	
8.701735060E-04	10.07217312	
8.702166961E-04	10.66947937	
8.703026688E-04	12.05115891	
8.703886415E-04	13.70440006	
8.704749634E-04	15.64635468	
8.705611108E-04	17.87496567	
8.706903318E-04	21.73407364	
8.708195528E-04	26.10373688	
8.710778784E-04	35.46035004	
8.711855044E-04	39.12540054	
8.712932467E-04	42.34124756	
8.713900461E-04	44.68013	
8.715084405E-04	46.64480972	
8.716229349E-04	47.47198868	
8.716915036E-04	47.43549728	
8.717930759E-04	46.65752029	
8.718777099E-04	45.39088821	
8.719791076E-04	43.2190094	
8.721313789E-04	38.93317032	
8.723344654E-04	32.17813873	
8.725714870E-04	24.37805939	
8.726391243E-04	22.3712616	
8.727067034E-04	20.50447464	
8.727744571E-04	18.78730392	
8.728422108E-04	17.23193359	
8.729099063E-04	15.8342905	
8.729774272E-04	14.59970093	
8.730452973E-04	13.50715256	
8.731129346E-04	12.55890465	
8.731805719E-04	11.74104595	
8.732482092E-04	11.03849888	
8.733159048E-04	10.43998623	
8.733834838E-04	9.933645248	
8.734511212E-04	9.505002022	
8.735189331E-04	9.145090103	
8.735868032E-04	8.842352867	
8.736544987E-04	8.588587761	
8.737219614E-04	8.375495911	
8.737896569E-04	8.195407867	
8.738574106E-04	8.042788506	
8.739928016E-04	7.800915241	
8.741281927E-04	7.619616508	
8.742635837E-04	7.478765488	
8.743989747E-04	7.365423679	
8.745343075E-04	7.271168709	
8.746696403E-04	7.190707207	
8.749403059E-04	7.058583736	
8.752111462E-04	6.952848911	
8.754818118E-04	6.865273476	
8.757524774E-04	6.790945053	
8.760233177E-04	6.726709843	
8.762938087E-04	6.670340538	
8.765645325E-04	6.620175362	
8.771060384E-04	6.53396368	
8.776477189E-04	6.461400986	
8.781891083E-04	6.398493767	
8.787305560E-04	6.342651367	
8.798135677E-04	6.245334625	
8.803548990E-04	6.201534748	
8.814379689E-04	6.119180202	
8.825208060E-04	6.039800167	
8.830623701E-04	5.999948978	
8.836035267E-04	5.959261417	
8.841450326E-04	5.917163372	
8.846865967E-04	5.873150349	
8.852281026E-04	5.826982498	
8.854987100E-04	5.803294659	
8.857694338E-04	5.779750824	
8.860402158E-04	5.757854462	
8.863109979E-04	5.742491722	
8.864462725E-04	5.741353989	
8.865816053E-04	5.7495327	
