E(MeV)	j33-k300/In113K3:1
0.00010535	14.6104
0.000105409	13.9209
0.00010547	13.3151
0.000105531	12.766
0.000105622	12.2783
0.000105713	11.6417
0.000105804	11.0976
0.000105895	10.6279
0.000106017	10.2187
0.000106139	9.74924
0.00010626	9.34957
0.000106382	9.00564
0.000106528	8.70686
0.000106674	8.39662
0.000106868	8.12901
0.000107063	7.82474
0.000107281	7.56783
0.000107525	7.32297
0.000107768	7.09367
0.000107838	6.85305
0.000108133	6.65803
0.000108552	6.43508
0.000108972	6.25441
0.000109464	6.08105
0.000109667	6.02384
0.000110092	5.90378
0.000110238	5.87002
0.000110326	5.85012
0.000110394	5.83455
0.000110463	5.81899
0.00011053	5.80378
0.000110594	5.78931
0.000110741	5.75597
0.000110811	5.74306
0.000110853	5.73521
0.0001109	5.72658
0.000110947	5.71796
0.000110989	5.71011
0.000111053	5.69835
0.000111227	5.66619
0.000111291	5.65442
0.00011136	5.64177
0.000111428	5.62912
0.000111503	5.6153
0.000111515	5.61311
0.000111591	5.60205
0.000111708	5.58499
0.000112133	5.52295
0.000112639	5.44922
0.000113068	5.39966
0.000113494	5.35058
0.00011364	5.33371
0.000113728	5.32359
0.00011378	5.31758
0.000113832	5.31157
0.000113884	5.30555
0.000113898	5.30396
0.000113923	5.30165
0.000113966	5.29773
0.000114011	5.29365
0.000114056	5.28956
0.000114098	5.28567
0.000114141	5.28178
0.00011426	5.27088
0.000114302	5.26699
0.000114341	5.26349
0.000114373	5.26057
0.000114399	5.25814
0.000114434	5.25497
0.000114461	5.25249
0.000114487	5.25006
0.000114519	5.24714
0.000114558	5.24364
0.0001146	5.23975
0.000114643	5.23586
0.000114741	5.22691
0.000114783	5.22302
0.000114819	5.21971
0.000114864	5.21562
0.000114909	5.21154
0.00011495	5.20779
0.000115002	5.20302
0.000115054	5.19826
0.000115106	5.19349
0.000115191	5.18576
0.000115308	5.17506
0.000115579	5.15025
0.000115991	5.11257
0.000116217	5.09541
0.000119499	4.84654
0.000119732	4.82883
0.000120013	4.81483
0.000120149	4.80805
0.000120259	4.80253
0.000120344	4.7983
0.000120582	4.78643
0.000120605	4.78528
0.000120657	4.7847
0.000120705	4.78416
0.00012077	4.78343
0.00012085	4.78601
0.000121037	4.7932
0.000121132	4.79683
0.000121151	4.79758
0.000121224	4.80729
0.000121348	4.82366
0.000121364	4.82585
0.000121539	4.86928
0.000121708	4.87061
0.000121817	4.93834
0.000121921	5.00554
0.000122019	5.09355
0.000122093	5.20805
0.000122166	5.32207
0.000122216	5.47018
0.000122265	5.59478
0.000122306	5.74752
0.000122347	5.90333
0.000122374	6.09399
0.000122401	6.24639
0.000122428	6.42479
0.000122452	6.85544
0.000122476	6.88821
0.000122497	7.11131
0.000122517	7.36996
0.000122538	7.67141
0.000122558	8.02444
0.000122572	8.43957
0.000122585	8.75694
0.000122599	9.11172
0.000122613	9.50872
0.000122626	9.95324
0.00012264	10.4512
0.000122654	11.0091
0.000122681	12.3342
0.000122695	13.1178
0.000122872	36.4729
0.000122887	39.4107
0.000122901	43.1449
0.000122916	47.2101
0.000122945	56.388
0.000122959	61.5227
0.000122974	67.032
0.000122992	72.92
0.000123008	80.8443
0.000123024	88.5006
0.000123046	96.6247
0.00012309	120.394
0.000123112	133.265
0.000123158	175.798
0.000123179	189.475
0.000123214	210.972
0.000123247	229.657
0.000123273	242.628
0.000123295	243.82
0.000123317	252.827
0.000123339	261.157
0.000123362	267.855
0.00012338	272.976
0.000123403	275.604
0.000123422	276.923
0.000123445	276.383
0.000123462	270.451
0.000123485	270.163
0.000123507	264.236
0.000123529	256.645
0.000123572	237.164
0.0001236	209.916
0.000123649	206.922
0.000123664	171.04
0.000123693	153.242
0.000123725	133.702
0.00012374	125.189
0.000123769	121.297
0.000123791	109.524
0.000123808	98.4692
0.000123828	90.1842
0.000123848	81.484
0.000123861	73.4541
0.000123874	68.4741
0.000123887	63.7901
0.0001239	59.3974
0.000123916	55.2897
0.00012393	50.6948
0.000123944	46.9756
0.000123957	40.4886
0.000123971	40.3856
0.000123985	37.4868
0.000123999	34.8325
0.000124013	32.4077
0.000124027	30.1973
0.000124041	28.1863
0.000124055	24.7164
0.000124069	24.7038
0.000124082	23.2323
0.000124096	21.8989
0.00012411	20.6918
0.000124123	19.5998
0.000124137	18.6125
0.00012415	17.72
0.000124178	16.184
0.000124198	15.5244
0.000124219	14.6503
0.000124239	13.8959
0.00012426	13.2428
0.000124272	12.3713
0.000124296	11.8398
0.000124328	11.7448
0.000124355	11.2432
0.000124382	10.8144
0.000124423	10.4438
0.00012444	9.81799
0.000124464	9.58085
0.000124513	9.18647
0.000124557	8.88889
0.000124575	8.78353
0.000124623	8.51249
0.000124688	8.19956
0.000124754	7.93467
0.000124797	7.78879
0.000124841	7.63854
0.000124857	7.59317
0.0001249	7.47245
0.000124923	7.40657
0.000124942	7.35983
0.000124971	7.29123
0.000124999	7.22263
0.000125027	7.16266
0.000125049	7.11931
0.00012507	7.07595
0.000125084	7.04705
0.000125106	7.00304
0.000125138	6.94527
0.000125154	6.91773
0.000125171	6.8902
0.000125187	6.86266
0.000125203	6.83513
0.000125219	6.80759
0.000125236	6.78401
0.000125252	6.76157
0.000125267	6.73989
0.000125283	6.71857
0.000125298	6.69726
0.000125314	6.67595
0.000125329	6.65463
0.000125345	6.63332
0.00012536	6.61201
0.000125375	6.59069
0.000125406	6.55346
0.000125422	6.53644
0.000125452	6.50238
0.000125471	6.48195
0.000125489	6.46152
0.000125508	6.44109
0.000125529	6.41791
0.000125551	6.39394
0.000125581	6.36669
0.000125624	6.32768
0.000125672	6.28399
0.0001257	6.25902
0.000125714	6.24624
0.000125731	6.23379
0.000125757	6.21476
0.000125783	6.19573
0.000125807	6.17797
0.000125825	6.16528
0.000125842	6.1526
0.000125859	6.13991
0.000125882	6.1231
0.000125909	6.10312
0.000125947	6.07948
0.000125973	6.06475
0.000125999	6.05002
0.000126025	6.03529
0.000126051	6.02056
0.000126077	6.00583
0.000126112	5.98619
0.000126181	5.94691
0.000126209	5.9312
0.000126229	5.91942
0.00012625	5.91
0.000126271	5.90103
0.000126289	5.89337
0.000126303	5.88701
0.000126318	5.88066
0.000126333	5.87431
0.000126348	5.86795
0.000126362	5.8616
0.000126377	5.85525
0.000126392	5.84889
0.000126404	5.84338
0.000126421	5.83637
0.000126437	5.82937
0.000126453	5.82236
0.000126469	5.81535
0.000126486	5.80834
0.000126502	5.80134
0.000126518	5.79433
0.000126534	5.78732
0.000126567	5.77571
0.000126583	5.77043
0.000126599	5.76514
0.000126615	5.75985
0.000126637	5.7528
0.000126659	5.74574
0.00012668	5.73869
0.000126702	5.73164
0.000126723	5.72459
0.000126755	5.71436
0.000126784	5.70484
0.000126823	5.69215
0.000126862	5.67946
0.00012692	5.66042
0.000126979	5.64138
0.000127056	5.62214
0.000127143	5.60094
0.000127273	5.56915
0.000127402	5.53736
0.000127417	5.53374
0.000127576	5.50418
0.000127751	5.47188
0.000127985	5.42842
0.000128063	5.41734
0.000128456	5.36166
0.000128552	5.34794
0.000128883	5.31236
0.000129345	5.26262
0.000129382	5.25863
0.000129668	5.2369
0.000130084	5.20534
0.000130396	5.18167
0.000130616	5.16501
0.000130772	5.15315
0.000130847	5.14924
0.00013102	5.14019
0.000131135	5.13416
0.000131251	5.12813
0.000131366	5.1221
0.000131463	5.11703
0.000131542	5.11292
0.000131601	5.10985
0.00013166	5.10677
0.000131699	5.10472
0.000131738	5.10267
0.00013178	5.1005
0.000131821	5.09832
0.000131849	5.09688
0.000131877	5.09543
0.000131904	5.09398
0.000131932	5.09253
0.00013196	5.09108
0.000131983	5.08988
0.000132006	5.08867
0.000132029	5.08746
0.000132047	5.08656
0.000132064	5.08565
0.000132081	5.08475
0.000132099	5.08384
0.000132116	5.08294
0.000132133	5.08203
0.00013215	5.08113
0.000132168	5.08022
0.000132185	5.07932
0.000132202	5.07841
0.00013222	5.07751
0.000132237	5.0766
0.000132254	5.0757
0.000132272	5.07479
0.000132289	5.07389
0.000132306	5.07298
0.000132324	5.07208
0.000132341	5.07117
0.000132376	5.06936
0.000132399	5.06816
0.000132422	5.06695
0.000132445	5.06574
0.00013248	5.06439
0.000132514	5.06316
0.000132584	5.06068
0.000132618	5.05944
0.000132653	5.05821
0.000132676	5.05738
0.000132699	5.05656
0.000132722	5.05573
0.000132745	5.05491
0.000132768	5.05408
0.000132792	5.05326
0.000132817	5.05235
0.000132838	5.05161
0.000132862	5.05074
0.000132884	5.04994
0.000132907	5.04913
0.00013293	5.04831
0.000132953	5.04749
0.000132976	5.04666
0.000132999	5.04584
0.000133039	5.04443
0.000133136	5.04097
0.00013317	5.03973
0.000133193	5.03891
0.000133217	5.03808
0.00013324	5.03726
0.000133263	5.03643
0.000133282	5.03573
0.000133302	5.03503
0.000133322	5.03433
0.000133341	5.03363
0.000133361	5.03293
0.000133381	5.03223
0.0001334	5.03152
0.00013342	5.03082
0.000133437	5.03021
0.000133454	5.02959
0.000133472	5.02897
0.000133489	5.02835
0.000133506	5.02773
0.000133524	5.02711
0.000133541	5.02649
0.000133558	5.02587
0.000133582	5.02505
0.000133605	5.02423
0.000133628	5.0234
0.000133651	5.02258
0.000133674	5.02175
0.000133697	5.02093
0.000133732	5.01969
0.000133766	5.01845
0.000133806	5.01703
0.00013384	5.01583
0.00013389	5.01404
0.00013394	5.01224
0.00013399	5.01045
0.000134057	5.00806
0.000134115	5.006
0.000134202	5.0029
0.000134288	4.99981
0.000134375	4.99672
0.000134462	4.99362
0.000134577	4.9895
0.00013475	4.98331
0.000134924	4.97713
0.000135132	4.9697
0.000135282	4.96591
0.000135582	4.9585
0.000135929	4.94995
0.000136275	4.9414
0.000136737	4.93
0.00013743	4.91291
0.000138354	4.89011
0.0001385	4.8865
0.000139278	4.87271
0.000141146	4.8396
0.000142827	4.80978
0.000142891	4.80865
0.000143098	4.80497
0.000143205	4.80309
0.000143298	4.80186
0.000143364	4.80099
0.000143416	4.8003
0.000143468	4.79961
0.00014352	4.79893
0.000143563	4.79836
0.000143614	4.79768
0.000143665	4.79701
0.000143725	4.79623
0.00014384	4.79471
0.000143883	4.79415
0.000143925	4.79359
0.00014397	4.793
0.000144002	4.79258
0.00014404	4.79207
0.000144076	4.7916
0.000144112	4.79112
0.000144138	4.79078
0.00014418	4.79022
0.000144223	4.78966
0.000144278	4.78893
0.000144389	4.78747
0.00014444	4.7868
0.00014449	4.78615
0.000144537	4.78552
0.000144585	4.78489
0.000144633	4.78425
0.000144688	4.78354
0.000144748	4.78274
0.000144809	4.78193
0.0001449	4.78073
0.000144976	4.77973
0.000145083	4.77833
0.000145165	4.77724
0.000145231	4.77638
0.000145296	4.77552
0.000145352	4.77478
0.00014542	4.77388
0.000145567	4.77195
0.000145637	4.77103
0.000145696	4.77024
0.000145755	4.76947
0.000145809	4.76876
0.000145854	4.76817
0.000145917	4.76733
0.000146007	4.76615
0.000146132	4.7645
0.000146213	4.76343
0.000146253	4.7629
0.000146332	4.76186
0.000146411	4.76082
0.000146529	4.75927
0.000146674	4.75735
0.000146993	4.75314
0.000147888	4.74135
0.000147974	4.74021
0.000148395	4.73467
0.000148618	4.73173
0.000148785	4.72953
0.000148952	4.72732
0.000149061	4.72589
0.000149133	4.72493
0.000149188	4.72422
0.000149242	4.7235
0.000149284	4.72295
0.000149326	4.7224
0.000149353	4.72203
0.000149381	4.72166
0.000149409	4.7213
0.00014943	4.72102
0.000149451	4.72074
0.000149472	4.72047
0.000149493	4.72019
0.000149514	4.71992
0.000149535	4.71964
0.000149704	4.71741
0.00014972	4.7172
0.000149736	4.71698
0.000149753	4.71677
0.000149769	4.71656
0.000149785	4.71634
0.000149801	4.71613
0.000149817	4.71592
0.000149834	4.7157
0.000149851	4.71548
0.000149873	4.71518
0.000149895	4.71489
0.000149918	4.71459
0.000149973	4.71399
0.000150071	4.71298
0.000150105	4.71263
0.000150136	4.71231
0.000150166	4.71199
0.000150186	4.71178
0.000150207	4.71157
0.00015023	4.71133
0.000150252	4.7111
0.000150276	4.71086
0.000150296	4.71065
0.00015032	4.7104
0.000150341	4.71018
0.000150364	4.70995
0.000150386	4.70971
0.000150407	4.70949
0.000150428	4.70927
0.000150451	4.70904
0.000150484	4.7087
0.000150517	4.70835
0.000150625	4.70724
0.000150658	4.70689
0.00015068	4.70666
0.000150704	4.70642
0.000150728	4.70616
0.000150747	4.70597
0.000150765	4.70578
0.000150783	4.70559
0.000150799	4.70543
0.000150817	4.70524
0.000150836	4.70505
0.000150854	4.70486
0.000150872	4.70467
0.000150891	4.70448
0.000150909	4.70429
0.000150928	4.70409
0.000150944	4.70393
0.000151006	4.70328
0.000151027	4.70306
0.000151048	4.70284
0.000151069	4.70263
0.00015109	4.70241
0.000151111	4.70219
0.000151132	4.70197
0.000151153	4.70176
0.000151174	4.70154
0.000151202	4.70125
0.000151229	4.70096
0.000151257	4.70067
0.000151299	4.70024
0.000151341	4.69981
0.000151383	4.69937
0.000151445	4.69872
0.000151508	4.69807
0.000151592	4.6972
0.000151675	4.69633
0.000151773	4.69532
0.00015194	4.69359
0.000152107	4.69185
0.000152297	4.68989
0.000152565	4.68711
0.000152921	4.68341
0.000153367	4.67878
0.000153906	4.67319
0.000154853	4.66336
0.000156045	4.65099
0.000157195	4.63907
0.000157344	4.63752
0.000157583	4.63503
0.000157727	4.63354
0.000157799	4.6328
0.000157871	4.63205
0.000157919	4.63156
0.00015797	4.63103
0.000158021	4.6305
0.000158059	4.6301
0.000158098	4.6297
0.00015814	4.62926
0.000158191	4.62873
0.000158242	4.6282
0.000158379	4.62678
0.000158434	4.62621
0.000158477	4.62577
0.000158512	4.6254
0.000158547	4.62504
0.000158587	4.62462
0.000158639	4.62408
0.000158675	4.62371
0.000158702	4.62343
0.000158745	4.62299
0.000158787	4.62254
0.000158855	4.62184
0.000158958	4.62078
0.000159009	4.62025
0.00015906	4.61972
0.000159102	4.61927
0.000159141	4.61888
0.000159179	4.61848
0.00015923	4.61795
0.000159281	4.61742
0.000159334	4.61687
0.000159414	4.61604
0.000159494	4.61521
0.000159654	4.61355
0.000159962	4.61035
0.000160585	4.60389
0.000161216	4.59735
0.000161245	4.59704
0.000161474	4.59467
0.00016158	4.59356
0.00016166	4.59273
0.00016174	4.59191
0.000161793	4.59135
0.000161847	4.5908
0.000161904	4.59021
0.000161962	4.58961
0.000162019	4.58901
0.000162076	4.58842
0.000162187	4.58727
0.000162251	4.58661
0.000162294	4.58616
0.00016234	4.58568
0.000162383	4.58524
0.000162406	4.58499
0.000162445	4.5846
0.000162482	4.58421
0.000162519	4.58382
0.000162572	4.58327
0.000162604	4.58294
0.000162758	4.58135
0.000162809	4.58082
0.00016286	4.58029
0.000162909	4.57978
0.000162958	4.57927
0.000163007	4.57877
0.000163068	4.57813
0.000163129	4.5775
0.000163178	4.57699
0.000163251	4.57623
0.000163313	4.57559
0.000163374	4.57496
0.000163415	4.57453
0.000163456	4.57411
0.000163496	4.57368
0.000163537	4.57326
0.000163568	4.57294
0.000163594	4.57267
0.000163618	4.57242
0.000163642	4.57218
0.000163666	4.57193
0.00016369	4.57168
0.000163713	4.57143
0.000164199	4.56639
0.000164218	4.5662
0.000164237	4.566
0.000164256	4.5658
0.000164275	4.5656
0.000164295	4.5654
0.00016432	4.56514
0.000164346	4.56487
0.000164384	4.56448
0.000164471	4.56358
0.000164509	4.56318
0.000164534	4.56292
0.000164564	4.56261
0.000164593	4.56231
0.000164618	4.56204
0.000164644	4.56178
0.000164665	4.56156
0.00016469	4.5613
0.000164708	4.56112
0.00016473	4.56089
0.000164749	4.56069
0.000164771	4.56046
0.000164797	4.56019
0.000164822	4.55993
0.000164846	4.55968
0.000164871	4.55942
0.000164896	4.55916
0.000164935	4.55876
0.000164984	4.55825
0.000165033	4.55774
0.00016507	4.55736
0.000165095	4.5571
0.000165121	4.55683
0.000165146	4.55657
0.000165166	4.55636
0.000165187	4.55614
0.000165208	4.55592
0.000165229	4.55571
0.00016525	4.55549
0.000165282	4.55516
0.000165623	4.55162
0.000165647	4.55137
0.000165671	4.55113
0.000165695	4.55088
0.000165718	4.55063
0.000165742	4.55038
0.000165774	4.55005
0.000165806	4.54972
0.000165838	4.54939
0.000165886	4.54889
0.000165934	4.5484
0.000165973	4.54798
0.000166021	4.54749
0.000166093	4.54674
0.000166165	4.546
0.000166236	4.54526
0.000166332	4.54426
0.000166419	4.54336
0.000166506	4.54246
0.000166622	4.54125
0.000166738	4.54005
0.000166851	4.53888
0.000166959	4.53775
0.000167041	4.53691
0.000167095	4.53634
0.00016715	4.53578
0.00016719	4.53536
0.000167231	4.53494
0.000167264	4.5346
0.000167288	4.53434
0.000167315	4.53406
0.000167342	4.53378
0.000167369	4.5335
0.00016739	4.53329
0.00016741	4.53308
0.000167431	4.53286
0.000167451	4.53265
0.000167471	4.53244
0.000167492	4.53223
0.000167515	4.53199
0.000167537	4.53176
0.00016756	4.53152
0.000167583	4.53128
0.000167606	4.53105
0.000167629	4.53081
0.000167651	4.53057
0.000167674	4.53034
0.000167707	4.53
0.000167739	4.52966
0.000167761	4.52944
0.000167876	4.52824
0.000167915	4.52783
0.000167948	4.5275
0.000167981	4.52716
0.000168005	4.5269
0.00016803	4.52664
0.000168052	4.52641
0.000168074	4.52619
0.0001681	4.52592
0.000168129	4.52561
0.000168154	4.52536
0.000168176	4.52513
0.000168204	4.52484
0.000168233	4.52454
0.000168265	4.52421
0.000168298	4.52387
0.000168343	4.52339
0.000168443	4.52236
0.000168487	4.52191
0.000168519	4.52157
0.000168552	4.52123
0.000168574	4.521
0.000168596	4.52077
0.000168619	4.52054
0.000168641	4.52031
0.000168663	4.52008
0.000168685	4.51984
0.000168708	4.51961
0.00016873	4.51938
0.00016875	4.51917
0.000168771	4.51896
0.000168791	4.51875
0.000168811	4.51854
0.000168839	4.51825
0.000168866	4.51797
0.000168893	4.51769
0.00016892	4.51741
0.000168947	4.51713
0.000168983	4.51676
0.000169018	4.5164
0.000169053	4.51603
0.000169106	4.51548
0.000169159	4.51493
0.00016923	4.5142
0.000169338	4.51307
0.000169501	4.51138
0.000169664	4.50969
0.000169957	4.50665
0.000170251	4.5036
0.000170657	4.49939
0.000171288	4.49284
0.00017214	4.484
0.000172928	4.47582
0.000173035	4.47472
0.000173195	4.47306
0.00017329	4.47207
0.00017336	4.47135
0.000173413	4.47079
0.000173466	4.47024
0.000173519	4.46969
0.000173568	4.46918
0.000173613	4.46872
0.000173658	4.46825
0.000173703	4.46779
0.000173768	4.46711
0.000173895	4.46579
0.000173938	4.46535
0.000173981	4.4649
0.000174028	4.46442
0.00017406	4.46409
0.000174104	4.46362
0.000174149	4.46316
0.000174194	4.46269
0.000174236	4.46225
0.000174279	4.46181
0.000174339	4.46119
0.000174484	4.45969
0.000174543	4.45907
0.000174592	4.45856
0.000174641	4.45805
0.00017469	4.45754
0.000174739	4.45703
0.000174803	4.45637
0.000174867	4.45571
0.000174952	4.45482
0.00017508	4.4535
0.000175256	4.45167
0.00017571	4.44696
0.000176194	4.44193
0.000176413	4.43967
0.0001766	4.43773
0.000176694	4.43675
0.000176785	4.43581
0.000176839	4.43524
0.00017687	4.43492
0.000176894	4.43459
0.00017693	4.43407
0.000176967	4.43355
0.000176998	4.43311
0.000177024	4.43274
0.00017705	4.43237
0.000177076	4.432
0.000177102	4.43164
0.000177121	4.43136
0.000177141	4.43108
0.00017716	4.43081
0.00017718	4.43053
0.000177199	4.43026
0.000177394	4.42749
0.000177415	4.42719
0.000177436	4.42689
0.000177457	4.42659
0.000177478	4.42629
0.000177503	4.42595
0.000177534	4.4255
0.000177576	4.42491
0.000177672	4.42354
0.000177713	4.42296
0.000177744	4.42252
0.000177775	4.42208
0.000177796	4.42178
0.000177823	4.4214
0.000177844	4.4211
0.000177865	4.42081
0.000177893	4.42041
0.000177928	4.41991
0.000177952	4.41957
0.000177973	4.41927
0.000178	4.41889
0.000178027	4.41851
0.000178058	4.41806
0.000178089	4.41762
0.000178116	4.41724
0.000178166	4.41653
0.000178249	4.41535
0.000178291	4.41476
0.000178322	4.41431
0.000178349	4.41394
0.000178373	4.41359
0.000178397	4.41325
0.000178421	4.41291
0.000178445	4.41256
0.000178468	4.41224
0.000178488	4.41197
0.000178507	4.41169
0.000178527	4.41141
0.000178546	4.41114
0.000178566	4.41086
0.000178585	4.41058
0.000178605	4.41031
0.000178624	4.41003
0.000178644	4.40975
0.000178663	4.40947
0.000178683	4.4092
0.000178709	4.40883
0.000178735	4.40846
0.000178761	4.40809
0.000178787	4.40772
0.000178813	4.40735
0.000178852	4.4068
0.000178878	4.40643
0.000178922	4.4058
0.000178966	4.40518
0.000179032	4.40423
0.000179099	4.40329
0.000179187	4.40204
0.000179335	4.39994
0.000179439	4.39846
0.000179647	4.39551
0.000179959	4.39108
0.000180271	4.38665
0.00018075	4.37986
0.000181561	4.36835
0.000182913	4.34915
0.000183523	4.34049
0.000183981	4.334
0.000184133	4.33184
0.000184177	4.33122
0.000184499	4.32495
0.000184697	4.32109
0.000184926	4.31664
0.000185079	4.31368
0.000185193	4.31145
0.000185277	4.30982
0.000185368	4.30804
0.00018546	4.30626
0.000185528	4.30493
0.000185597	4.30359
0.000185654	4.30248
0.000185692	4.30174
0.00018573	4.301
0.000185769	4.30025
0.000185807	4.29951
0.000185835	4.29896
0.000185864	4.2984
0.000185892	4.29784
0.00018592	4.29731
0.000185947	4.29678
0.000186434	4.28731
0.000186455	4.28691
0.000186475	4.28651
0.000186498	4.28606
0.000186521	4.28562
0.000186544	4.28517
0.000186567	4.28473
0.000186597	4.28413
0.000186632	4.28347
0.000186689	4.28235
0.00018675	4.28117
0.000186796	4.28028
0.000186829	4.27963
0.000186863	4.27897
0.000186893	4.27838
0.000186916	4.27793
0.000186939	4.27749
0.000186969	4.27691
0.000186989	4.27651
0.000187011	4.2761
0.000187032	4.27568
0.000187053	4.27527
0.000187079	4.27476
0.000187102	4.27432
0.000187125	4.27387
0.000187151	4.27337
0.000187177	4.27286
0.000187207	4.27227
0.000187238	4.27168
0.000187284	4.27079
0.000187364	4.26923
0.000187403	4.26847
0.000187433	4.26788
0.000187464	4.26729
0.000187486	4.26684
0.000187509	4.2664
0.000187532	4.26595
0.000187555	4.26551
0.000187578	4.26506
0.000187843	4.25992
0.000187862	4.25955
0.000187881	4.25917
0.0001879	4.2588
0.000187919	4.25843
0.000187938	4.25806
0.000187957	4.25769
0.000187976	4.25732
0.000187995	4.25695
0.000188024	4.25639
0.000188081	4.25502
0.000188109	4.25428
0.000188129	4.25379
0.000188167	4.2528
0.000188205	4.25181
0.000188243	4.25082
0.000188281	4.24983
0.000188338	4.24835
0.000188395	4.24687
0.000188458	4.24524
0.000188533	4.24332
0.000188607	4.24139
0.000188681	4.23946
0.00018878	4.23689
0.000188906	4.23363
0.000188983	4.23166
0.000189135	4.22771
0.000189288	4.22376
0.00018944	4.2198
0.000189669	4.21388
0.000189898	4.20795
0.000190138	4.20172
0.000190402	4.19488
0.000190754	4.18576
0.000191105	4.17666
0.000191202	4.17415
0.000191328	4.16985
0.000191435	4.16622
0.000191541	4.1626
0.000191647	4.15897
0.000191756	4.15528
0.000192021	4.14622
0.000192111	4.14317
0.000192168	4.14123
0.000192249	4.13846
0.000192323	4.13592
0.000192404	4.13317
0.000192659	4.12447
0.000192763	4.12092
0.00019287	4.11729
0.000193029	4.11186
0.000193221	4.10531
0.00019331	4.1023
0.000193503	4.09382
0.000193527	4.09277
0.00019367	4.08646
0.000193766	4.08225
0.000193862	4.07805
0.000193935	4.07482
0.000194009	4.0716
0.000194092	4.06795
0.000194279	4.05973
0.000194355	4.05636
0.000194415	4.05375
0.000194473	4.05118
0.000194495	4.05024
0.000194549	4.04786
0.000194594	4.0459
0.000194657	4.04309
0.000194747	4.03917
0.000194913	4.03188
0.000194994	4.02833
0.000195062	4.02534
0.00019513	4.02235
0.000195198	4.01935
0.000195266	4.01566
0.000195372	4.00984
0.000195479	4.00402
0.000195691	3.99238
0.000196389	3.95422
0.000196693	3.93367
0.000197705	3.86533
0.000197785	3.85994
0.000197971	3.84738
0.000198032	3.84324
0.000198077	3.83985
0.000198191	3.83129
0.000198277	3.82481
0.000198363	3.81833
0.000198613	3.79953
0.000198698	3.79313
0.000198764	3.78817
0.000198789	3.78625
0.000198855	3.78129
0.000198932	3.77553
0.000199011	3.76961
0.000199206	3.75489
0.000199304	3.74753
0.000199401	3.74025
0.000199496	3.73305
0.000199592	3.72585
0.000199675	3.71959
0.000199736	3.71708
0.000200055	3.70377
0.000200223	3.69674
0.000200278	3.69627
0.000200579	3.70426
0.000200784	3.7249
0.00020099	3.76573
0.000201127	3.80966
0.000201264	3.87291
0.000201366	3.9376
0.000201469	4.02217
0.000201567	4.12687
0.000201654	4.24728
0.000201712	4.34566
0.00020177	4.46229
0.000201829	4.6016
0.000201887	4.76961
0.00020193	4.91947
0.000201974	5.09516
0.00020202	5.31685
0.000202055	5.51099
0.000202089	5.73722
0.000202123	6.00343
0.000202149	6.23541
0.000202171	6.46576
0.0002022	6.50104
0.000202226	6.80696
0.000202251	7.16124
0.000202856	102.614
0.000202877	114.247
0.000202897	126.012
0.000202945	151.038
