E(MeV)	Fe-nat
5.497740E-02	4.97639
5.497770E-02	4.97715
5.497800E-02	4.97792
5.497830E-02	4.97872
5.497860E-02	4.97955
5.497890E-02	4.9804
5.497920E-02	4.98128
5.497950E-02	4.9822
5.497980E-02	4.98315
5.498010E-02	4.98415
5.498040E-02	4.98518
5.498070E-02	4.98626
5.498100E-02	4.98739
5.498130E-02	4.98857
5.498160E-02	4.9898
5.498190E-02	4.9911
5.498220E-02	4.99246
5.498250E-02	4.99388
5.498280E-02	4.99537
5.498310E-02	4.99694
5.498340E-02	4.99878
5.498370E-02	5.00072
5.498410E-02	5.00276
5.498440E-02	5.00492
5.498470E-02	5.00674
5.498510E-02	5.01202
5.498540E-02	5.01656
5.498570E-02	5.02123
5.498610E-02	5.02605
5.498650E-02	5.03268
5.498680E-02	5.03747
5.498720E-02	5.04381
5.498760E-02	5.05037
5.498800E-02	5.05713
5.498840E-02	5.0641
5.498900E-02	5.07493
5.498960E-02	5.0862
5.498980E-02	5.09078
5.499020E-02	5.10008
5.499090E-02	5.11742
5.499180E-02	5.13874
5.499400E-02	5.19217
5.499490E-02	5.21503
5.499570E-02	5.23207
5.499630E-02	5.24672
5.499700E-02	5.26006
5.499760E-02	5.27135
5.499820E-02	5.27738
5.499880E-02	5.28191
5.499930E-02	5.28551
5.500000E-02	5.28853
5.500060E-02	5.28471
5.500120E-02	5.28035
5.500180E-02	5.27506
5.500250E-02	5.26723
5.500320E-02	5.25813
5.500350E-02	5.25426
5.500390E-02	5.24541
5.500460E-02	5.22889
5.500540E-02	5.20934
5.500630E-02	5.18554
5.500850E-02	5.13123
5.500940E-02	5.10946
5.501010E-02	5.0918
5.501060E-02	5.08002
5.501110E-02	5.06782
5.501160E-02	5.05597
5.501200E-02	5.04831
5.501220E-02	5.04536
5.501270E-02	5.03689
5.501320E-02	5.02949
5.501360E-02	5.02377
5.501390E-02	5.01825
5.501430E-02	5.01291
5.501470E-02	5.00776
5.501510E-02	5.00279
5.501550E-02	4.99799
5.501590E-02	4.99336
5.501630E-02	4.98888
5.501670E-02	4.9865
5.501690E-02	4.98499
5.501720E-02	4.98354
5.501750E-02	4.98174
5.501780E-02	4.98002
5.501820E-02	4.97839
5.501850E-02	4.97684
5.501890E-02	4.97536
5.501920E-02	4.97395
5.501950E-02	4.9726
5.501990E-02	4.97132
5.502020E-02	4.97008
5.502050E-02	4.9689
5.502090E-02	4.96776
5.502120E-02	4.96667
5.502160E-02	4.96561
5.502190E-02	4.96459
5.502220E-02	4.9636
5.502260E-02	4.96264
5.502290E-02	4.96179
5.502320E-02	4.96096
5.502350E-02	4.96016
5.502380E-02	4.95936
5.502410E-02	4.95858
5.502450E-02	4.95744
5.502500E-02	4.95632
5.502510E-02	4.95596
5.502550E-02	4.95576
5.502590E-02	4.95548
5.502640E-02	4.95521
5.502680E-02	4.95496
5.502730E-02	4.95471
5.502770E-02	4.95448
5.502830E-02	4.95419
5.502890E-02	4.9539
5.502960E-02	4.95363
5.503050E-02	4.95324
5.503140E-02	4.95286
5.503230E-02	4.95249
5.503340E-02	4.95207
5.503450E-02	4.95165
5.503610E-02	4.95104
5.503770E-02	4.95044
5.503930E-02	4.94984
5.504100E-02	4.94926
5.504310E-02	4.94849
5.504530E-02	4.94773
5.504750E-02	4.94698
5.504970E-02	4.94623
5.505230E-02	4.94531
5.505640E-02	4.94393
5.506040E-02	4.94257
5.506440E-02	4.94122
5.506840E-02	4.93986
5.507380E-02	4.93807
5.508180E-02	4.93538
5.508990E-02	4.93271
5.509360E-02	4.93148
5.510370E-02	4.92814
5.511370E-02	4.9248
5.512380E-02	4.92147
5.513390E-02	4.91815
5.514400E-02	4.91484
5.515390E-02	4.91159
5.516040E-02	4.90944
5.516370E-02	4.90912
5.517350E-02	4.90815
5.518000E-02	4.90751
5.518660E-02	4.90688
5.519310E-02	4.90625
5.519960E-02	4.90563
5.520490E-02	4.90712
5.521030E-02	4.90861
5.521560E-02	4.91011
5.522090E-02	4.91162
5.522620E-02	4.91314
5.523150E-02	4.91467
5.523680E-02	4.91622
5.524050E-02	4.9173
5.524080E-02	4.91766
5.524560E-02	4.92332
5.524910E-02	4.92742
5.525250E-02	4.93153
5.525600E-02	4.93566
5.525950E-02	4.9398
5.526300E-02	4.94396
5.526500E-02	4.94641
5.526640E-02	4.95019
5.526990E-02	4.95938
5.527310E-02	4.96783
5.527550E-02	4.97419
5.527790E-02	4.98057
5.528000E-02	4.98636
5.528030E-02	4.98746
5.528270E-02	4.99913
5.528540E-02	5.01232
5.528810E-02	5.02555
5.529070E-02	5.03842
5.529180E-02	5.04407
5.529310E-02	5.05419
5.529480E-02	5.06686
5.529640E-02	5.07956
5.529800E-02	5.09228
5.529840E-02	5.09483
5.529970E-02	5.10947
5.530130E-02	5.12781
5.530290E-02	5.14619
5.530460E-02	5.1646
5.530490E-02	5.1683
5.530620E-02	5.18902
5.530780E-02	5.21497
5.530950E-02	5.24098
5.530980E-02	5.2462
5.531110E-02	5.27472
5.531270E-02	5.31044
5.531440E-02	5.34625
5.531470E-02	5.35343
5.531560E-02	5.37925
5.531680E-02	5.41452
5.531800E-02	5.4475
5.531930E-02	5.49455
5.532050E-02	5.53874
5.532120E-02	5.56531
5.532170E-02	5.5873
5.532290E-02	5.64237
5.532420E-02	5.69753
5.532450E-02	5.71227
5.532540E-02	5.76196
5.532660E-02	5.82982
5.532740E-02	5.87512
5.532780E-02	5.89327
5.532910E-02	5.98006
5.533070E-02	6.08875
5.533100E-02	6.11053
5.533230E-02	6.21047
5.533400E-02	6.33557
5.533430E-02	6.36062
5.533640E-02	6.53291
5.534080E-02	6.90151
5.534350E-02	7.09609
5.534440E-02	7.16916
5.534550E-02	7.23841
5.534670E-02	7.31861
5.534750E-02	7.37231
5.534840E-02	7.42627
5.534910E-02	7.47625
5.534990E-02	7.52663
5.535040E-02	7.56365
5.535070E-02	7.57982
5.535110E-02	7.61854
5.535170E-02	7.6794
5.535230E-02	7.73025
5.535240E-02	7.74008
5.535300E-02	7.81435
5.535350E-02	7.87934
5.535360E-02	7.89193
5.535420E-02	7.98721
5.535470E-02	8.05772
5.535480E-02	8.08948
5.535540E-02	8.20556
5.535580E-02	8.27415
5.535600E-02	8.32321
5.535650E-02	8.45657
5.535690E-02	8.54107
5.535710E-02	8.61738
5.535780E-02	8.8034
5.535840E-02	9.01459
5.535880E-02	9.15133
5.535910E-02	9.24141
5.535970E-02	9.48921
5.536030E-02	9.71833
5.536050E-02	9.80641
5.536160E-02	10.284
5.536170E-02	10.3372
5.536390E-02	11.3066
5.536440E-02	11.5254
5.536470E-02	11.6563
5.536550E-02	11.9816
5.536570E-02	12.037
5.536650E-02	12.2979
5.536690E-02	12.4206
5.536730E-02	12.5283
5.536770E-02	12.5912
5.536810E-02	12.6835
5.536820E-02	12.6921
5.536890E-02	12.7626
5.536900E-02	12.7729
5.536950E-02	12.7844
5.536960E-02	12.7779
5.536980E-02	12.7681
5.537040E-02	12.7399
5.537090E-02	12.6588
5.537130E-02	12.6045
5.537160E-02	12.5111
5.537210E-02	12.3869
5.537220E-02	12.3678
5.537290E-02	12.1449
5.537350E-02	11.8954
5.537390E-02	11.7021
5.537420E-02	11.5884
5.537500E-02	11.1591
5.537510E-02	11.1304
5.537580E-02	10.7605
5.537680E-02	10.1636
5.537710E-02	10.0318
5.537850E-02	9.20687
5.537920E-02	8.84473
5.537940E-02	8.72234
5.538020E-02	8.29516
5.538030E-02	8.23436
5.538080E-02	7.99906
5.538150E-02	7.7095
5.538210E-02	7.4475
5.538240E-02	7.31231
5.538250E-02	7.27917
5.538300E-02	7.09232
5.538330E-02	6.98288
5.538340E-02	6.93441
5.538380E-02	6.78974
5.538410E-02	6.69369
5.538430E-02	6.65172
5.538470E-02	6.52652
5.538500E-02	6.44343
5.538520E-02	6.40807
5.538560E-02	6.3026
5.538600E-02	6.19761
5.538610E-02	6.19068
5.538650E-02	6.11017
5.538690E-02	6.02439
5.538710E-02	5.98458
5.538730E-02	5.94744
5.538770E-02	5.89545
5.538800E-02	5.84369
5.538810E-02	5.81849
5.538830E-02	5.79716
5.538860E-02	5.75565
5.538900E-02	5.7143
5.538920E-02	5.68594
5.538930E-02	5.67598
5.538960E-02	5.6441
5.539000E-02	5.61238
5.539040E-02	5.57027
5.539060E-02	5.55072
5.539080E-02	5.53453
5.539130E-02	5.50438
5.539170E-02	5.4744
5.539210E-02	5.44456
5.539230E-02	5.43069
5.539260E-02	5.41946
5.539300E-02	5.39852
5.539350E-02	5.37768
5.539390E-02	5.35693
5.539410E-02	5.34729
5.539430E-02	5.33952
5.539480E-02	5.32354
5.539530E-02	5.30764
5.539590E-02	5.28653
5.539640E-02	5.27048
5.539660E-02	5.26712
5.539720E-02	5.25294
5.539790E-02	5.23884
5.539850E-02	5.22479
5.539950E-02	5.2038
5.539990E-02	5.19399
5.540040E-02	5.18666
5.540140E-02	5.17291
5.540200E-02	5.16378
5.540330E-02	5.14557
5.540460E-02	5.12742
5.540580E-02	5.11091
5.540590E-02	5.1096
5.540720E-02	5.09789
5.540810E-02	5.0901
5.540990E-02	5.07457
5.541160E-02	5.05909
5.541340E-02	5.04364
5.541520E-02	5.02823
5.541550E-02	5.02482
5.541690E-02	5.01743
5.541870E-02	5.00796
5.542100E-02	4.99537
5.542340E-02	4.98282
5.542570E-02	4.97029
5.542730E-02	4.96196
5.542810E-02	4.95951
5.543040E-02	4.95218
5.543270E-02	4.94486
5.543510E-02	4.93756
5.543830E-02	4.92755
5.544090E-02	4.91938
5.544450E-02	4.9085
5.544680E-02	4.90127
5.544800E-02	4.89939
5.545150E-02	4.89376
5.545500E-02	4.88816
5.545850E-02	4.88256
5.546200E-02	4.87698
5.546680E-02	4.86939
5.547060E-02	4.86337
5.547570E-02	4.85535
5.548080E-02	4.84734
5.548120E-02	4.84673
5.548590E-02	4.84329
5.549100E-02	4.83957
5.549600E-02	4.83586
5.550110E-02	4.83215
5.550620E-02	4.82846
5.551320E-02	4.82334
5.552030E-02	4.81824
5.552730E-02	4.81314
5.553430E-02	4.80805
5.554140E-02	4.80297
5.555190E-02	4.79535
5.555620E-02	4.79224
5.556250E-02	4.78991
5.557420E-02	4.78553
5.558590E-02	4.78115
5.559760E-02	4.77679
5.560930E-02	4.77242
5.562500E-02	4.76661
5.564370E-02	4.75964
5.566250E-02	4.75268
5.568120E-02	4.74572
5.570750E-02	4.73599
5.573000E-02	4.72765
5.576000E-02	4.72006
5.579000E-02	4.71248
5.582000E-02	4.70491
5.586500E-02	4.69355
5.589750E-02	4.68534
5.595000E-02	4.6721
5.598750E-02	4.66264
5.602500E-02	4.65318
5.605010E-02	4.64688
5.607110E-02	4.64157
5.608520E-02	4.63803
5.609920E-02	4.6345
5.610900E-02	4.63205
5.611400E-02	4.6308
5.611720E-02	4.6304
5.612530E-02	4.62936
5.613070E-02	4.62868
5.613620E-02	4.62799
5.614030E-02	4.62749
5.614430E-02	4.62698
5.614710E-02	4.62665
5.614980E-02	4.62632
5.615300E-02	4.62594
5.615510E-02	4.62568
5.615730E-02	4.62544
5.615750E-02	4.6254
5.615940E-02	4.62661
5.616100E-02	4.62766
5.616260E-02	4.62872
5.616420E-02	4.62978
5.616580E-02	4.63085
5.616690E-02	4.63156
5.616810E-02	4.63241
5.616940E-02	4.63327
5.617070E-02	4.63414
5.617160E-02	4.6348
5.617250E-02	4.63546
5.617350E-02	4.63613
5.617440E-02	4.63681
5.617540E-02	4.63749
5.617630E-02	4.63819
5.617700E-02	4.63867
5.617780E-02	4.64201
5.617870E-02	4.64536
5.617940E-02	4.64788
5.618000E-02	4.65042
5.618070E-02	4.65296
5.618130E-02	4.65551
5.618200E-02	4.65808
5.618260E-02	4.66065
5.618350E-02	4.6641
5.618420E-02	4.6669
5.618470E-02	4.66893
5.618500E-02	4.67102
5.618580E-02	4.67679
5.618690E-02	4.6845
5.618800E-02	4.69224
5.618910E-02	4.70053
5.619250E-02	4.72529
5.619370E-02	4.73375
5.619480E-02	4.74217
5.619570E-02	4.74845
5.619660E-02	4.75468
5.619720E-02	4.75881
5.619750E-02	4.75946
5.619830E-02	4.76135
5.619910E-02	4.76303
5.619990E-02	4.76471
5.620000E-02	4.76454
5.620050E-02	4.76262
5.620130E-02	4.75987
5.620230E-02	4.75646
5.620300E-02	4.75368
5.620380E-02	4.75088
5.620470E-02	4.74732
5.620500E-02	4.74612
5.620570E-02	4.74124
5.620690E-02	4.73142
5.620880E-02	4.71663
5.621100E-02	4.69936
5.621230E-02	4.68952
5.621320E-02	4.68216
5.621420E-02	4.67482
5.621510E-02	4.6675
5.621610E-02	4.66021
5.621640E-02	4.65779
5.621700E-02	4.65542
5.621760E-02	4.65306
5.621830E-02	4.65072
5.621890E-02	4.64838
5.621950E-02	4.64606
5.622020E-02	4.64374
5.622080E-02	4.64143
5.622140E-02	4.63913
5.622210E-02	4.63684
5.622300E-02	4.63342
5.622390E-02	4.63001
5.622480E-02	4.62683
5.622520E-02	4.62548
5.622570E-02	4.62504
5.622660E-02	4.62429
5.622750E-02	4.62354
5.622830E-02	4.62285
5.622950E-02	4.62183
5.623070E-02	4.62081
5.623200E-02	4.6198
5.623320E-02	4.6188
5.623450E-02	4.61772
5.623610E-02	4.61648
5.623760E-02	4.61525
5.623910E-02	4.61402
5.624120E-02	4.61239
5.624320E-02	4.61076
5.624530E-02	4.60914
5.624730E-02	4.60752
5.625040E-02	4.6051
5.625170E-02	4.6041
5.625360E-02	4.60371
5.625670E-02	4.60307
5.625990E-02	4.60242
5.626460E-02	4.60146
5.626930E-02	4.6005
5.627560E-02	4.59923
5.628110E-02	4.59812
5.628940E-02	4.59646
5.629760E-02	4.5948
5.630870E-02	4.5926
5.631970E-02	4.59039
5.633390E-02	4.58756
5.634810E-02	4.58473
5.637640E-02	4.57907
5.640790E-02	4.57279
5.643940E-02	4.56651
5.650240E-02	4.55396
5.659690E-02	4.53513
5.670400E-02	4.51379
5.672920E-02	4.50877
5.682370E-02	4.4943
5.698750E-02	4.46922
5.713240E-02	4.44704
5.735600E-02	4.41281
5.744260E-02	4.39956
5.752920E-02	4.38983
5.770240E-02	4.37038
5.778900E-02	4.36065
5.791890E-02	4.34606
5.804880E-02	4.33148
5.813540E-02	4.32176
5.822200E-02	4.31627
5.830860E-02	4.31078
5.837360E-02	4.30667
5.843850E-02	4.30256
5.848180E-02	4.29982
5.852510E-02	4.29708
5.856840E-02	4.29435
5.861170E-02	4.29162
5.863620E-02	4.29008
5.865130E-02	4.28913
5.866140E-02	4.2885
5.866640E-02	4.28819
5.866940E-02	4.288
5.867160E-02	4.28787
5.867310E-02	4.28779
5.867420E-02	4.28772
5.867500E-02	4.28769
5.867570E-02	4.28765
5.867640E-02	4.28762
5.867720E-02	4.28759
5.867770E-02	4.28757
5.867830E-02	4.28755
5.867870E-02	4.28755
5.867920E-02	4.28754
5.867960E-02	4.28754
5.868010E-02	4.28754
5.868050E-02	4.28754
5.868090E-02	4.28755
5.868140E-02	4.28756
5.868180E-02	4.28758
5.868220E-02	4.28765
5.868270E-02	4.28773
5.868310E-02	4.28782
5.868360E-02	4.28791
5.868400E-02	4.28801
5.868440E-02	4.28812
5.868490E-02	4.28823
5.868530E-02	4.28836
5.868580E-02	4.28851
5.868630E-02	4.28867
5.868680E-02	4.28885
5.868730E-02	4.28904
5.868780E-02	4.28924
5.868830E-02	4.28945
5.868870E-02	4.28968
5.868940E-02	4.29
5.869010E-02	4.29034
5.869100E-02	4.29083
5.869220E-02	4.29155
5.869390E-02	4.29251
5.869470E-02	4.29296
5.869550E-02	4.29338
5.869610E-02	4.29368
5.869680E-02	4.29394
5.869750E-02	4.2942
5.869800E-02	4.29437
5.869870E-02	4.29453
5.869930E-02	4.29462
5.869940E-02	4.29463
5.870000E-02	4.29463
5.870070E-02	4.29459
5.870130E-02	4.2945
5.870180E-02	4.2944
5.870240E-02	4.29425
5.870310E-02	4.29402
5.870360E-02	4.29381
5.870420E-02	4.29357
5.870500E-02	4.29319
5.870580E-02	4.29279
5.870690E-02	4.29218
5.870870E-02	4.29115
5.870960E-02	4.2907
5.871020E-02	4.29041
5.871070E-02	4.29014
5.871130E-02	4.28988
5.871190E-02	4.28963
5.871240E-02	4.2894
5.871290E-02	4.28924
5.871330E-02	4.28909
5.871370E-02	4.28895
5.871420E-02	4.28881
5.871460E-02	4.28869
5.871500E-02	4.28857
5.871550E-02	4.28847
5.871590E-02	4.28837
5.871640E-02	4.28828
5.871680E-02	4.28819
5.871720E-02	4.28812
5.871770E-02	4.28805
5.871810E-02	4.28799
5.871860E-02	4.28793
5.871900E-02	4.28788
5.871940E-02	4.28783
5.871990E-02	4.28779
5.872030E-02	4.28775
5.872080E-02	4.28771
5.872130E-02	4.28767
5.872160E-02	4.28765
5.872230E-02	4.28761
5.872290E-02	4.28757
5.872360E-02	4.28754
5.872420E-02	4.28751
5.872520E-02	4.28748
5.872620E-02	4.28744
5.872750E-02	4.2874
5.872880E-02	4.28736
5.873080E-02	4.28731
5.873360E-02	4.28723
5.873640E-02	4.28716
5.874340E-02	4.28699
5.875460E-02	4.28671
5.876810E-02	4.28638
5.878840E-02	4.28588
5.880860E-02	4.28539
5.882340E-02	4.28504
5.883820E-02	4.28469
5.885300E-02	4.28434
5.886770E-02	4.28399
5.888120E-02	4.28368
5.889470E-02	4.28338
5.890810E-02	4.28308
5.891260E-02	4.28298
5.892160E-02	4.28334
5.893170E-02	4.28374
5.894180E-02	4.28415
5.895190E-02	4.28457
5.896200E-02	4.28499
5.897210E-02	4.28542
5.898220E-02	4.28586
5.898900E-02	4.28616
5.899570E-02	4.28647
5.900240E-02	4.28678
5.900920E-02	4.2871
5.901590E-02	4.28743
5.902260E-02	4.28777
5.902940E-02	4.28812
5.903440E-02	4.28839
5.903950E-02	4.28866
5.904450E-02	4.28895
5.904960E-02	4.28925
5.905460E-02	4.28957
5.905740E-02	4.28974
5.905970E-02	4.28959
5.906470E-02	4.28927
5.906980E-02	4.28897
5.907480E-02	4.2887
5.907820E-02	4.28853
5.908160E-02	4.28837
5.908490E-02	4.28823
5.908830E-02	4.2881
5.909000E-02	4.28805
5.909170E-02	4.28865
5.909500E-02	4.28987
5.909810E-02	4.29101
5.910090E-02	4.29207
5.910370E-02	4.29315
5.910660E-02	4.29425
5.910940E-02	4.29538
5.911220E-02	4.29654
5.911500E-02	4.29774
5.911780E-02	4.29897
5.912020E-02	4.30006
5.912140E-02	4.30065
5.912310E-02	4.30339
5.912510E-02	4.30662
5.912700E-02	4.30989
5.912900E-02	4.31319
5.913100E-02	4.31654
5.913290E-02	4.31993
5.913490E-02	4.32337
5.913720E-02	4.32751
5.913880E-02	4.33032
5.913990E-02	4.33253
5.914030E-02	4.33391
5.914180E-02	4.34003
5.914340E-02	4.34622
5.914490E-02	4.35247
5.914650E-02	4.3588
5.914790E-02	4.36463
5.914910E-02	4.36995
5.915000E-02	4.37384
5.915040E-02	4.37628
5.915170E-02	4.38516
5.915290E-02	4.39412
5.915420E-02	4.40319
5.915540E-02	4.41238
5.915570E-02	4.41394
5.915670E-02	4.42575
5.915790E-02	4.43929
5.915900E-02	4.45218
5.916020E-02	4.46523
5.916120E-02	4.47781
5.916130E-02	4.47882
5.916240E-02	4.49937
5.916320E-02	4.51494
5.916410E-02	4.53068
5.916490E-02	4.54662
5.916530E-02	4.55469
5.916580E-02	4.56634
5.916630E-02	4.582
5.916720E-02	4.60574
5.916800E-02	4.62981
5.916810E-02	4.63225
5.916860E-02	4.65418
5.916930E-02	4.67973
5.916990E-02	4.70557
5.917040E-02	4.72477
5.917050E-02	4.73424
5.917120E-02	4.77016
5.917180E-02	4.80652
5.917220E-02	4.82783
5.917240E-02	4.84806
5.917310E-02	4.89657
5.917350E-02	4.93152
5.917360E-02	4.93711
5.917410E-02	4.9878
5.917460E-02	5.03906
5.917490E-02	5.0679
5.917510E-02	5.09634
5.917560E-02	5.16108
5.917580E-02	5.18292
5.917610E-02	5.23637
5.917660E-02	5.31746
5.917690E-02	5.37223
5.917710E-02	5.40551
5.917760E-02	5.50659
5.917780E-02	5.5407
5.917810E-02	5.62108
5.917860E-02	5.73286
5.917900E-02	5.83976
5.917930E-02	5.94944
5.917950E-02	5.98631
5.917970E-02	6.07287
5.918010E-02	6.20379
5.918030E-02	6.2772
5.918050E-02	6.34578
5.918080E-02	6.50145
5.918110E-02	6.62353
5.918120E-02	6.66314
5.918160E-02	6.84252
5.918170E-02	6.88942
5.918200E-02	7.03713
5.918230E-02	7.18603
5.918240E-02	7.24339
5.918270E-02	7.44949
5.918280E-02	7.51604
5.918320E-02	7.7346
5.918340E-02	7.88163
5.918360E-02	8.04215
5.918390E-02	8.28499
5.918410E-02	8.373
5.918450E-02	8.72798
5.918500E-02	9.11553
5.918510E-02	9.2132
5.918540E-02	9.5337
5.918590E-02	9.96412
5.918640E-02	10.5575
5.918650E-02	10.677
5.918690E-02	11.1285
5.918720E-02	11.4531
5.918740E-02	11.7312
5.918790E-02	12.2913
5.918810E-02	12.5917
5.918880E-02	13.499
5.918940E-02	14.4732
5.918970E-02	14.7672
5.919030E-02	15.839
5.919090E-02	16.7426
5.919190E-02	18.2472
5.919340E-02	20.7554
5.919360E-02	21.0405
5.919430E-02	22.1201
5.919450E-02	22.3878
5.919520E-02	23.3807
5.919540E-02	23.6263
5.919590E-02	24.2286
5.919630E-02	24.715
5.919660E-02	24.9896
5.919720E-02	25.6189
5.919730E-02	25.6554
5.919790E-02	26.1544
5.919850E-02	26.5334
5.919860E-02	26.5717
5.919910E-02	26.789
5.919930E-02	26.8164
5.919990E-02	26.9275
5.920000E-02	26.932
5.920060E-02	26.8762
5.920070E-02	26.8656
5.920110E-02	26.7386
5.920130E-02	26.6955
5.920190E-02	26.4034
5.920260E-02	25.9056
5.920270E-02	25.8458
5.920330E-02	25.2468
5.920400E-02	24.5343
5.920420E-02	24.2816
5.920480E-02	23.5106
5.920520E-02	23.0558
5.920570E-02	22.3653
5.920620E-02	21.5553
5.920690E-02	20.4879
5.920760E-02	19.4707
5.920940E-02	16.479
5.920950E-02	16.4137
5.921030E-02	15.1598
5.921070E-02	14.5364
5.921120E-02	13.8904
5.921160E-02	13.3654
5.921180E-02	12.9821
5.921240E-02	12.2749
5.921300E-02	11.5733
5.921320E-02	11.2748
5.921350E-02	10.929
5.921380E-02	10.5858
5.921410E-02	10.3304
5.921450E-02	9.95036
5.921470E-02	9.75495
5.921510E-02	9.36732
5.921550E-02	9.01305
5.921570E-02	8.83719
5.921590E-02	8.67706
5.921630E-02	8.35929
5.921640E-02	8.29618
5.921670E-02	8.06713
5.921700E-02	7.89663
5.921720E-02	7.79292
5.921760E-02	7.53569
5.921800E-02	7.269
5.921820E-02	7.21149
5.921850E-02	7.06039
5.921870E-02	6.92088
5.921890E-02	6.86485
5.921930E-02	6.68421
5.921970E-02	6.52402
5.922010E-02	6.36802
5.922020E-02	6.32439
5.922050E-02	6.22721
5.922080E-02	6.13091
5.922090E-02	6.09747
5.922130E-02	5.98013
5.922150E-02	5.90912
5.922170E-02	5.86987
5.922210E-02	5.77011
5.922230E-02	5.72039
5.922260E-02	5.65691
5.922310E-02	5.55971
5.922360E-02	5.4659
5.922410E-02	5.37985
5.922420E-02	5.36265
5.922460E-02	5.30775
5.922510E-02	5.23975
5.922540E-02	5.20739
5.922560E-02	5.17895
5.922610E-02	5.12481
5.922650E-02	5.0841
5.922660E-02	5.07359
5.922710E-02	5.03039
5.922770E-02	4.98502
5.922780E-02	4.97743
5.922830E-02	4.94387
5.922890E-02	4.90479
5.922950E-02	4.8661
5.923010E-02	4.83576
5.923070E-02	4.80625
5.923120E-02	4.77789
5.923130E-02	4.77722
5.923180E-02	4.75507
5.923260E-02	4.72587
5.923340E-02	4.69697
5.923380E-02	4.68266
5.923430E-02	4.66908
5.923480E-02	4.65562
5.923590E-02	4.62896
5.923670E-02	4.60633
5.923690E-02	4.60343
5.923790E-02	4.58334
5.923890E-02	4.56345
5.923960E-02	4.54937
5.923990E-02	4.54528
5.924090E-02	4.53112
5.924190E-02	4.5171
5.924320E-02	4.49924
5.924450E-02	4.48155
5.924540E-02	4.46986
5.924580E-02	4.4661
5.924710E-02	4.45495
5.924840E-02	4.4439
5.924970E-02	4.43296
5.925100E-02	4.4221
5.925230E-02	4.41132
5.925390E-02	4.39824
5.925410E-02	4.39706
5.925550E-02	4.38985
5.925710E-02	4.38199
5.925870E-02	4.37421
5.926030E-02	4.36649
5.926190E-02	4.35882
5.926350E-02	4.3512
5.926510E-02	4.34363
5.926560E-02	4.34089
5.926710E-02	4.337
5.926910E-02	4.33161
5.927110E-02	4.32627
5.927320E-02	4.32097
5.927520E-02	4.31571
5.927720E-02	4.31049
5.927920E-02	4.30529
5.928130E-02	4.30013
5.928390E-02	4.29353
5.928590E-02	4.28842
5.928650E-02	4.28766
5.928910E-02	4.28427
5.929170E-02	4.28091
5.929430E-02	4.27757
5.929690E-02	4.27426
5.929950E-02	4.27097
5.930210E-02	4.2677
5.930550E-02	4.26335
5.930900E-02	4.25904
5.931250E-02	4.25475
5.931600E-02	4.25047
5.931940E-02	4.24621
5.932060E-02	4.2448
5.932290E-02	4.24333
5.932640E-02	4.24113
5.932980E-02	4.23895
5.933450E-02	4.23606
5.933910E-02	4.23318
5.934370E-02	4.23032
5.934830E-02	4.22747
5.935300E-02	4.22463
5.935760E-02	4.2218
5.936220E-02	4.21898
5.936680E-02	4.21617
5.937260E-02	4.21266
5.937840E-02	4.20917
5.938420E-02	4.20568
5.939000E-02	4.2022
5.939580E-02	4.20019
5.940440E-02	4.1972
5.941310E-02	4.19422
5.942060E-02	4.19164
5.942810E-02	4.18906
5.943570E-02	4.1865
5.944690E-02	4.18265
5.945820E-02	4.17882
5.946950E-02	4.17499
5.948020E-02	4.17137
5.948710E-02	4.16902
5.950100E-02	4.16433
5.951490E-02	4.15964
5.952880E-02	4.15496
5.954500E-02	4.1495
5.956120E-02	4.14405
5.957740E-02	4.1386
5.959350E-02	4.13315
5.961440E-02	4.12833
5.963520E-02	4.12352
5.964910E-02	4.12031
5.967680E-02	4.1139
5.970460E-02	4.10749
5.973230E-02	4.10108
5.977860E-02	4.09041
5.981560E-02	4.08187
5.985260E-02	4.07334
5.990810E-02	4.06055
5.995440E-02	4.04989
5.998220E-02	4.04349
6.003770E-02	4.0334
6.011170E-02	4.01994
6.022270E-02	3.99976
6.038930E-02	3.9695
6.062990E-02	3.92578
6.074090E-02	3.90561
6.085200E-02	3.87557
6.101850E-02	3.83052
6.103700E-02	3.82551
6.118510E-02	3.77295
6.120360E-02	3.77111
6.129610E-02	3.76192
6.137010E-02	3.75328
6.155520E-02	3.73167
6.159220E-02	3.72382
6.185130E-02	3.66882
6.218440E-02	3.57241
6.233240E-02	3.52957
6.240650E-02	3.50681
6.255450E-02	3.46131
6.266550E-02	3.42718
6.273960E-02	3.40443
6.279510E-02	3.38737
6.286910E-02	3.36462
6.292460E-02	3.34756
6.296160E-02	3.33619
6.299860E-02	3.32482
6.304030E-02	3.31203
6.306800E-02	3.30351
6.309580E-02	3.29498
6.311660E-02	3.28859
6.313740E-02	3.28221
6.315830E-02	3.27582
6.317210E-02	3.27157
6.318600E-02	3.26732
6.319990E-02	3.26307
6.321380E-02	3.25882
6.322420E-02	3.25564
6.323460E-02	3.25246
6.324500E-02	3.24928
6.325540E-02	3.24611
6.326240E-02	3.24399
6.326930E-02	3.24188
6.327620E-02	3.23978
6.328200E-02	3.23818
6.328780E-02	3.23658
6.329360E-02	3.23499
6.329940E-02	3.2334
6.330520E-02	3.23182
6.331090E-02	3.23024
6.331530E-02	3.22907
6.331960E-02	3.22789
6.332420E-02	3.22664
6.332770E-02	3.22571
6.333120E-02	3.22478
6.333470E-02	3.22386
