E(MeV)	TB-159(N,TOT)
1.36751E-04	8.46252
1.36768E-04	8.76651
1.36776E-04	8.94655
1.36785E-04	9.11339
1.36801E-04	9.50931
1.36812E-04	9.80412
1.36824E-04	10.1261
1.36835E-04	10.4778
1.36846E-04	10.8614
1.36857E-04	11.2797
1.36868E-04	11.7354
1.36880E-04	12.2313
1.36891E-04	12.7704
1.36893E-04	12.9004
1.36902E-04	13.3578
1.36913E-04	13.995
1.36925E-04	14.7446
1.36933E-04	15.2669
1.36937E-04	15.561
1.36949E-04	16.4493
1.36962E-04	17.4109
1.36973E-04	18.3697
1.36974E-04	18.4501
1.36986E-04	19.5754
1.36998E-04	20.785
1.37010E-04	22.0817
1.37013E-04	22.3661
1.37022E-04	23.474
1.37034E-04	24.96
1.37042E-04	26.0192
1.37049E-04	26.8364
1.37052E-04	27.359
1.37061E-04	28.5823
1.37077E-04	31.0186
1.37080E-04	31.3951
1.37098E-04	34.4449
1.37102E-04	35.0993
1.37117E-04	37.7273
1.37127E-04	39.5936
1.37136E-04	41.2328
1.37152E-04	44.48
1.37161E-04	46.2847
1.37172E-04	48.6393
1.37189E-04	52.3961
1.37191E-04	52.9621
1.37211E-04	57.5041
1.37217E-04	58.8704
1.37231E-04	62.207
1.37251E-04	66.9872
1.37263E-04	69.8638
1.37271E-04	71.8369
1.37298E-04	78.5207
1.37323E-04	84.7369
1.37345E-04	90.2322
1.37362E-04	94.7477
1.37382E-04	99.7888
1.37398E-04	103.842
1.37415E-04	108.17
1.37433E-04	112.857
1.37443E-04	115.359
1.37451E-04	117.593
1.37470E-04	122.705
1.37482E-04	126.002
1.37485E-04	126.872
1.37500E-04	131.252
1.37510E-04	134.192
1.37514E-04	135.763
1.37529E-04	140.508
1.37544E-04	145.289
1.37545E-04	145.61
1.37559E-04	150.39
1.37565E-04	152.455
1.37579E-04	157.589
1.37597E-04	164.246
1.37605E-04	167.227
1.37613E-04	170.423
1.37634E-04	179.009
1.37654E-04	187.038
1.37654E-04	187.12
1.37681E-04	198.212
1.37718E-04	213.793
1.37719E-04	214.233
1.37747E-04	225.182
1.37777E-04	235.189
1.37779E-04	235.897
1.37800E-04	241.825
1.37808E-04	243.746
1.37821E-04	246.574
1.37830E-04	248.119
1.37842E-04	249.952
1.37852E-04	250.898
1.37864E-04	251.883
1.37868E-04	251.934
1.37885E-04	252.047
1.37891E-04	251.603
1.37908E-04	250.296
1.37914E-04	249.316
1.37929E-04	246.882
1.37934E-04	245.845
1.37949E-04	242.205
1.37953E-04	240.94
1.37968E-04	236.406
1.37974E-04	234.11
1.37987E-04	229.426
1.37995E-04	225.848
1.38009E-04	219.939
1.38016E-04	216.379
1.38033E-04	208.133
1.38037E-04	205.888
1.38058E-04	194.538
1.38060E-04	193.392
1.38079E-04	182.411
1.38105E-04	166.874
1.38108E-04	165.48
1.38137E-04	148.318
1.38156E-04	136.943
1.38181E-04	122.303
1.38198E-04	112.958
1.38203E-04	110.225
1.38221E-04	101.352
1.38236E-04	93.6203
1.38252E-04	86.295
1.38252E-04	86.2944
1.38268E-04	79.4298
1.38278E-04	75.139
1.38283E-04	73.0058
1.38299E-04	67.0372
1.38304E-04	65.1771
1.38312E-04	62.4088
1.38325E-04	58.0842
1.38331E-04	56.4672
1.38339E-04	54.0627
1.38352E-04	50.328
1.38354E-04	49.6332
1.38365E-04	46.8822
1.38378E-04	43.6926
1.38378E-04	43.6925
1.38391E-04	40.7735
1.38401E-04	38.6164
1.38404E-04	38.0839
1.38414E-04	36.2843
1.38423E-04	34.5895
1.38425E-04	34.2595
1.38433E-04	33.0116
1.38442E-04	31.5325
1.38449E-04	30.5737
1.38452E-04	30.1482
1.38461E-04	28.8615
1.38470E-04	27.6953
1.38471E-04	27.6542
1.38480E-04	26.5398
1.38490E-04	25.4946
1.38498E-04	24.6495
1.38499E-04	24.5169
1.38513E-04	23.1875
1.38525E-04	22.1749
1.38528E-04	21.9847
1.38542E-04	20.9126
1.38553E-04	20.1625
1.38556E-04	19.9435
1.38568E-04	19.2214
1.38580E-04	18.5537
1.38581E-04	18.5193
1.38592E-04	17.9521
1.38603E-04	17.3959
1.38619E-04	16.7159
1.38622E-04	16.613
1.38635E-04	16.1172
1.38651E-04	15.5765
1.38663E-04	15.1856
1.38666E-04	15.0865
1.38682E-04	14.6523
1.38698E-04	14.2535
1.38710E-04	13.9777
1.38714E-04	13.8896
1.38737E-04	13.4103
1.38759E-04	13.0168
1.38761E-04	12.9824
1.38784E-04	12.6116
1.38808E-04	12.2748
1.38829E-04	12.009
1.38861E-04	11.6469
1.38874E-04	11.5217
1.38893E-04	11.3336
1.38925E-04	11.058
1.38957E-04	10.8078
1.38966E-04	10.7463
1.38979E-04	10.6593
1.39021E-04	10.3959
1.39045E-04	10.2638
1.39064E-04	10.1687
1.39106E-04	9.97559
1.39149E-04	9.80489
1.39151E-04	9.79719
1.39202E-04	9.63735
1.39254E-04	9.49792
1.39257E-04	9.49026
1.39276E-04	9.45162
1.39320E-04	9.37393
1.39365E-04	9.31337
1.39407E-04	9.27166
1.39409E-04	9.27018
1.39453E-04	9.25432
1.39498E-04	9.25579
1.39542E-04	9.27528
1.39582E-04	9.31022
1.39586E-04	9.31464
1.39630E-04	9.38215
1.39674E-04	9.4709
1.39714E-04	9.57211
1.39718E-04	9.58429
1.39762E-04	9.73245
1.39806E-04	9.91023
1.39845E-04	10.1005
1.39849E-04	10.1228
1.39893E-04	10.3845
1.39926E-04	10.6099
1.39933E-04	10.6607
1.39959E-04	10.8726
1.39992E-04	11.1701
1.40020E-04	11.4603
1.40025E-04	11.5069
1.40057E-04	11.8997
1.40084E-04	12.2544
1.40090E-04	12.3461
1.40115E-04	12.7285
1.40123E-04	12.8687
1.40140E-04	13.1573
1.40163E-04	13.6024
1.40164E-04	13.6353
1.40189E-04	14.18
1.40202E-04	14.5025
1.40213E-04	14.7943
1.40234E-04	15.3737
1.40235E-04	15.4005
1.40253E-04	15.9637
1.40262E-04	16.2691
1.40272E-04	16.6189
1.40288E-04	17.2735
1.40290E-04	17.3479
1.40308E-04	18.1442
1.40309E-04	18.1688
1.40328E-04	19.095
1.40328E-04	19.1368
1.40346E-04	20.144
1.40349E-04	20.2732
1.40365E-04	21.3357
1.40369E-04	21.5761
1.40384E-04	22.6944
1.40389E-04	23.0693
1.40396E-04	23.7043
1.40402E-04	24.1941
1.40409E-04	24.8122
1.40415E-04	25.442
1.40426E-04	26.4787
1.40429E-04	26.8001
1.40439E-04	27.934
1.40444E-04	28.5658
1.40452E-04	29.5371
1.40457E-04	30.2362
1.40465E-04	31.3092
1.40470E-04	32.0816
1.40478E-04	33.2676
1.40483E-04	34.1213
1.40491E-04	35.432
1.40497E-04	36.3756
1.40505E-04	37.8247
1.40510E-04	38.8671
1.40518E-04	40.4682
1.40523E-04	41.6195
1.40531E-04	43.3879
1.40536E-04	44.6586
1.40544E-04	46.61
1.40549E-04	48.0113
1.40557E-04	50.163
1.40562E-04	51.7027
1.40569E-04	53.804
1.40575E-04	55.7679
1.40581E-04	57.6353
1.40589E-04	60.2369
1.40593E-04	61.8031
1.40602E-04	65.1376
1.40605E-04	66.3321
1.40615E-04	70.5027
1.40617E-04	71.2447
1.40628E-04	76.3644
1.40628E-04	76.5658
1.40640E-04	82.3285
1.40641E-04	82.7809
1.40652E-04	88.5537
1.40654E-04	89.7743
1.40664E-04	95.2588
1.40667E-04	97.364
1.40676E-04	102.466
1.40681E-04	105.578
1.40688E-04	110.196
1.40694E-04	114.442
1.40699E-04	118.151
1.40707E-04	123.981
1.40710E-04	126.624
1.40721E-04	135.355
1.40727E-04	140.333
1.40733E-04	144.876
1.40744E-04	154.868
1.40744E-04	155.258
1.40755E-04	165.59
1.40762E-04	171.479
1.40773E-04	182.571
1.40779E-04	188.905
1.40790E-04	200.793
1.40797E-04	208.441
1.40807E-04	220.191
1.40814E-04	229.248
1.40822E-04	239.097
1.40832E-04	251.249
1.40838E-04	258.923
1.40857E-04	284.115
1.40862E-04	290.071
1.40889E-04	327.062
1.40894E-04	334.897
1.40931E-04	387.513
1.40959E-04	427.275
1.40975E-04	448.108
1.40993E-04	472.39
1.41004E-04	486.41
1.41013E-04	497.563
1.41027E-04	513.622
1.41032E-04	518.31
1.41049E-04	536.071
1.41055E-04	541.548
1.41071E-04	555.253
1.41076E-04	559.772
1.41094E-04	571.398
1.41100E-04	574.837
1.41116E-04	582.65
1.41117E-04	583.095
1.41135E-04	588.317
1.41136E-04	588.591
1.41150E-04	590.383
1.41154E-04	590.447
1.41165E-04	590.055
1.41175E-04	588.526
1.41183E-04	586.947
1.41192E-04	583.821
1.41200E-04	580.778
1.41213E-04	574.7
1.41217E-04	572.22
1.41233E-04	562.147
1.41234E-04	561.169
1.41252E-04	546.182
1.41259E-04	540.124
1.41273E-04	526.418
1.41278E-04	522.14
1.41296E-04	502.081
1.41297E-04	500.487
1.41321E-04	471.273
1.41329E-04	460.703
1.41349E-04	434.5
1.41373E-04	402.103
1.41391E-04	377.026
1.41424E-04	331.251
1.41447E-04	300.663
1.41449E-04	298.452
1.41473E-04	267.166
1.41475E-04	265.02
1.41494E-04	241.976
1.41502E-04	233.017
1.41515E-04	218.3
1.41527E-04	205.507
1.41530E-04	201.579
1.41543E-04	188.57
1.41546E-04	185.879
1.41560E-04	172.793
1.41563E-04	169.557
1.41577E-04	158.067
1.41577E-04	157.314
1.41591E-04	145.889
1.41593E-04	144.535
1.41605E-04	135.251
1.41610E-04	132.114
1.41619E-04	125.365
1.41626E-04	120.734
1.41633E-04	116.21
1.41644E-04	109.822
1.41647E-04	107.746
1.41661E-04	99.9458
1.41661E-04	99.9453
1.41673E-04	94.1226
1.41679E-04	91.1592
1.41686E-04	87.8678
1.41697E-04	83.2286
1.41699E-04	82.1013
1.41712E-04	76.8157
1.41714E-04	76.1545
1.41725E-04	71.9866
1.41732E-04	69.8833
1.41739E-04	67.5535
1.41749E-04	64.2812
1.41752E-04	63.4882
1.41765E-04	59.7809
1.41767E-04	59.3184
1.41778E-04	56.4033
1.41782E-04	55.3543
1.41791E-04	53.3182
1.41798E-04	51.7942
1.41804E-04	50.5062
1.41815E-04	48.3438
1.41819E-04	47.6106
1.41828E-04	45.9683
1.41840E-04	43.992
1.41841E-04	43.7808
1.41855E-04	41.8055
1.41861E-04	40.8794
1.41868E-04	39.9896
1.41881E-04	38.3211
1.41882E-04	38.1643
1.41894E-04	36.8092
1.41903E-04	35.8184
1.41907E-04	35.4099
1.41920E-04	34.1294
1.41924E-04	33.7723
1.41940E-04	32.4084
1.41954E-04	31.3312
1.41960E-04	30.8684
1.41979E-04	29.5018
1.41982E-04	29.3474
1.41999E-04	28.2922
1.42010E-04	27.6739
1.42019E-04	27.2014
1.42037E-04	26.2728
1.42038E-04	26.2272
1.42056E-04	25.4403
1.42067E-04	24.9909
1.42074E-04	24.6778
1.42102E-04	23.6516
1.42104E-04	23.5819
1.42130E-04	22.7609
1.42142E-04	22.4122
1.42158E-04	21.978
1.42185E-04	21.2833
1.42198E-04	20.9888
1.42213E-04	20.672
1.42241E-04	20.1363
1.42253E-04	19.9222
1.42269E-04	19.6698
1.42297E-04	19.2672
1.42305E-04	19.1581
1.42325E-04	18.9258
1.42355E-04	18.6348
1.42374E-04	18.4821
1.42384E-04	18.4135
1.42410E-04	18.2892
1.42434E-04	18.2257
1.42444E-04	18.2233
1.42459E-04	18.2296
1.42483E-04	18.3059
1.42507E-04	18.4604
1.42513E-04	18.5154
1.42523E-04	18.6209
1.42539E-04	18.8321
1.42555E-04	19.0963
1.42570E-04	19.3888
1.42571E-04	19.4223
1.42587E-04	19.8299
1.42604E-04	20.3159
1.42620E-04	20.8912
1.42627E-04	21.1859
1.42632E-04	21.3947
1.42644E-04	21.9701
1.42657E-04	22.7021
1.42669E-04	23.3727
1.42670E-04	23.4422
1.42680E-04	24.1278
1.42691E-04	24.9614
1.42698E-04	25.5633
1.42702E-04	25.8842
1.42713E-04	26.9082
1.42724E-04	28.0298
1.42727E-04	28.2981
1.42735E-04	29.2683
1.42741E-04	29.9456
1.42747E-04	30.6316
1.42758E-04	32.1245
1.42766E-04	33.3411
1.42769E-04	33.7531
1.42780E-04	35.5386
1.42791E-04	37.4705
1.42791E-04	37.4706
1.42802E-04	39.5826
1.42808E-04	40.7202
1.42813E-04	41.8697
1.42824E-04	44.3402
1.42824E-04	44.3402
1.42837E-04	47.364
1.42841E-04	48.4562
1.42851E-04	51.0294
1.42858E-04	53.0218
1.42865E-04	55.0336
1.42875E-04	58.0749
1.42879E-04	59.3901
1.42888E-04	62.6908
1.42893E-04	64.1165
1.42902E-04	67.681
1.42907E-04	69.2206
1.42916E-04	73.0541
1.42921E-04	74.7092
1.42930E-04	78.8141
1.42934E-04	80.5862
1.42944E-04	84.9986
1.42953E-04	88.8064
1.42958E-04	91.5135
1.42969E-04	96.9634
1.42972E-04	98.4028
1.42986E-04	105.654
1.42991E-04	108.644
1.43008E-04	117.681
1.43008E-04	117.993
1.43029E-04	130.451
1.43030E-04	131.111
1.43051E-04	143.881
1.43061E-04	149.791
1.43077E-04	160.47
1.43107E-04	179.826
1.43126E-04	191.723
1.43155E-04	209.956
1.43157E-04	211.333
1.43185E-04	227.197
1.43194E-04	231.75
1.43209E-04	239.102
1.43222E-04	245.017
1.43231E-04	248.912
1.43253E-04	257.007
1.43270E-04	261.764
1.43280E-04	263.93
1.43288E-04	265.673
1.43301E-04	267.453
1.43301E-04	267.53
1.43319E-04	268.871
1.43320E-04	268.87
1.43336E-04	268.732
1.43342E-04	268.287
1.43356E-04	266.999
1.43362E-04	265.851
1.43376E-04	263.437
1.43385E-04	261.144
1.43396E-04	258.201
1.43396E-04	258.201
1.43417E-04	250.928
1.43418E-04	250.467
1.43440E-04	241.064
1.43463E-04	230.017
1.43467E-04	227.775
1.43485E-04	217.818
1.43496E-04	211.523
1.43507E-04	204.791
1.43529E-04	191.55
1.43529E-04	191.203
1.43561E-04	171.258
1.43591E-04	152.052
1.43616E-04	137.284
1.43619E-04	135.181
1.43642E-04	122.231
1.43661E-04	111.523
1.43672E-04	105.751
1.43681E-04	101.449
1.43695E-04	94.3428
1.43710E-04	87.6125
1.43713E-04	86.3975
1.43722E-04	82.1816
1.43735E-04	77.0414
1.43740E-04	74.8804
1.43747E-04	72.2036
1.43760E-04	67.6597
1.43768E-04	64.8088
1.43772E-04	63.3989
1.43785E-04	59.43
1.43796E-04	56.1259
1.43797E-04	55.7177
1.43810E-04	52.2858
1.43820E-04	49.7958
1.43823E-04	49.0939
1.43835E-04	46.1554
1.43848E-04	43.4248
1.43849E-04	43.1433
1.43860E-04	40.9294
1.43873E-04	38.6224
1.43878E-04	37.6733
1.43885E-04	36.5092
1.43898E-04	34.5732
1.43907E-04	33.1826
1.43910E-04	32.7932
1.43923E-04	31.177
1.43935E-04	29.6866
1.43937E-04	29.5318
1.43944E-04	28.7749
1.43955E-04	27.604
1.43966E-04	26.5832
1.43967E-04	26.5187
1.43978E-04	25.5337
1.43990E-04	24.6194
1.43997E-04	24.1043
1.44001E-04	23.7779
1.44013E-04	23.0084
1.44024E-04	22.2925
1.44027E-04	22.1106
1.44035E-04	21.6411
1.44047E-04	21.0399
1.44058E-04	20.479
1.44073E-04	19.8222
1.44076E-04	19.7095
1.44093E-04	19.0364
1.44110E-04	18.4242
1.44119E-04	18.136
1.44127E-04	17.874
1.44143E-04	17.4223
1.44150E-04	17.2453
1.44159E-04	17.0123
1.44174E-04	16.6376
1.44198E-04	16.1213
1.44211E-04	15.8603
1.44221E-04	15.6625
1.44245E-04	15.2559
1.44268E-04	14.8814
1.44280E-04	14.7011
1.44292E-04	14.5426
1.44315E-04	14.2364
1.44347E-04	13.8578
1.44350E-04	13.8189
1.44378E-04	13.527
1.44409E-04	13.2223
1.44441E-04	12.9376
1.44454E-04	12.8176
1.44461E-04	12.7614
1.44503E-04	12.4443
1.44545E-04	12.1501
1.44545E-04	12.1501
1.44587E-04	11.8922
1.44628E-04	11.6507
1.44656E-04	11.499
1.44670E-04	11.4287
1.44712E-04	11.2302
1.44759E-04	11.0193
1.44806E-04	10.8199
1.44823E-04	10.7503
1.44869E-04	10.5853
1.44931E-04	10.3717
1.44994E-04	10.1706
1.45004E-04	10.1389
1.45057E-04	9.99433
1.45119E-04	9.83006
1.45182E-04	9.67371
1.45213E-04	9.59942
1.45262E-04	9.49515
1.45335E-04	9.34711
1.45408E-04	9.20595
1.45492E-04	9.05248
1.45505E-04	9.02936
1.45603E-04	8.87643
1.45700E-04	8.73105
1.45756E-04	8.65165
1.45798E-04	8.59803
1.45895E-04	8.47846
1.46027E-04	8.32385
1.46132E-04	8.20719
1.46153E-04	8.18481
1.46271E-04	8.07128
1.46410E-04	7.94404
1.46549E-04	7.8223
1.46689E-04	7.71641
1.46828E-04	7.61487
1.46967E-04	7.5173
1.47073E-04	7.44613
1.47106E-04	7.42538
1.47253E-04	7.33843
1.47434E-04	7.23678
1.47602E-04	7.14738
1.47803E-04	7.04612
1.48004E-04	6.95163
1.48138E-04	6.89268
1.48272E-04	6.83723
1.48406E-04	6.78556
1.48534E-04	6.74008
1.48656E-04	6.70059
1.48765E-04	6.66879
1.48778E-04	6.66478
1.48899E-04	6.6294
1.49021E-04	6.59931
1.49143E-04	6.57533
1.49204E-04	6.5669
1.49265E-04	6.55481
1.49387E-04	6.53907
1.49484E-04	6.53373
1.49594E-04	6.53706
1.49643E-04	6.54295
1.49667E-04	6.54362
1.49740E-04	6.55206
1.49813E-04	6.56831
1.49886E-04	6.59446
1.49941E-04	6.62254
1.49978E-04	6.64781
1.49996E-04	6.65812
1.50045E-04	6.69693
1.50081E-04	6.73562
1.50118E-04	6.78544
1.50155E-04	6.8501
1.50179E-04	6.9039
1.50179E-04	6.9039
1.50203E-04	6.96435
1.50228E-04	7.0378
1.50252E-04	7.12696
1.50270E-04	7.20598
1.50289E-04	7.29706
1.50307E-04	7.40181
1.50325E-04	7.52196
1.50343E-04	7.65938
1.50362E-04	7.81599
1.50380E-04	7.99377
1.50398E-04	8.19472
1.50406E-04	8.28516
1.50416E-04	8.42088
1.50434E-04	8.66517
1.50452E-04	8.93131
1.50469E-04	9.22451
1.50486E-04	9.54581
1.50504E-04	9.89583
1.50520E-04	10.2549
1.50521E-04	10.2751
1.50538E-04	10.6875
1.50562E-04	11.281
1.50585E-04	11.9213
1.50598E-04	12.316
1.50608E-04	12.6065
1.50640E-04	13.6201
1.50657E-04	14.1634
1.50686E-04	15.1306
1.50718E-04	16.2054
1.50752E-04	17.2886
1.50754E-04	17.3451
1.50781E-04	18.1485
1.50808E-04	18.8324
1.50830E-04	19.3315
1.50832E-04	19.3666
1.50855E-04	19.7957
1.50879E-04	20.1201
1.50900E-04	20.3092
1.50924E-04	20.4115
1.50930E-04	20.418
1.50953E-04	20.3774
1.50978E-04	20.212
1.50992E-04	20.0637
1.51001E-04	19.9656
1.51027E-04	19.569
1.51056E-04	19.0218
1.51070E-04	18.7279
1.51085E-04	18.3859
1.51139E-04	17.1184
1.51166E-04	16.4491
1.51178E-04	16.1655
1.51212E-04	15.4026
1.51241E-04	14.8222
1.51266E-04	14.4027
1.51290E-04	14.0491
1.51315E-04	13.7659
1.51319E-04	13.722
1.51333E-04	13.6058
1.51351E-04	13.4889
1.51369E-04	13.414
1.51391E-04	13.3795
1.51393E-04	13.3793
1.51394E-04	13.3799
1.51412E-04	13.413
1.51430E-04	13.4872
1.51449E-04	13.6086
1.51469E-04	13.7921
1.51489E-04	14.0224
1.51508E-04	14.315
1.51528E-04	14.6564
1.51547E-04	15.0644
1.51554E-04	15.2182
1.51567E-04	15.5366
1.51580E-04	15.8934
1.51586E-04	16.0783
1.51606E-04	16.6958
1.51626E-04	17.4068
1.51632E-04	17.6697
1.51645E-04	18.2126
1.51652E-04	18.5041
1.51662E-04	18.9755
1.51671E-04	19.4421
1.51678E-04	19.8269
1.51690E-04	20.5076
1.51694E-04	20.7779
1.51709E-04	21.7196
1.51711E-04	21.8413
1.51727E-04	23.0342
1.51728E-04	23.1066
1.51744E-04	24.3773
1.51747E-04	24.7039
1.51760E-04	25.8791
1.51760E-04	25.8792
1.51773E-04	27.1928
1.51776E-04	27.5773
1.51786E-04	28.6273
1.51793E-04	29.4876
1.51798E-04	30.1928
1.51809E-04	31.6372
1.51811E-04	31.8999
1.51824E-04	33.782
1.51825E-04	33.92
1.51837E-04	35.8578
1.51838E-04	36.1636
1.51849E-04	38.1368
1.51852E-04	38.6436
1.51863E-04	40.8217
1.51866E-04	41.3812
1.51877E-04	43.7861
1.51879E-04	44.404
1.51890E-04	47.0572
1.51893E-04	47.7383
1.51904E-04	50.663
1.51907E-04	51.414
1.51918E-04	54.6335
1.51920E-04	55.4599
1.51931E-04	58.9994
1.51934E-04	59.9077
1.51945E-04	63.7931
1.51948E-04	64.7893
1.51959E-04	69.0466
1.51961E-04	70.1382
1.51972E-04	74.7745
1.51973E-04	75.1701
1.51986E-04	81.0617
1.51988E-04	81.9233
1.51999E-04	87.441
1.52002E-04	89.3183
1.52010E-04	93.3177
1.52017E-04	97.3911
1.52021E-04	99.5569
1.52032E-04	106.168
1.52032E-04	106.169
1.52046E-04	115.71
1.52046E-04	115.71
1.52061E-04	126.033
1.52061E-04	126.033
1.52075E-04	137.163
1.52075E-04	137.163
1.52088E-04	147.592
1.52090E-04	149.157
1.52104E-04	161.914
1.52104E-04	161.914
1.52121E-04	177.325
1.52122E-04	178.042
1.52136E-04	192.857
1.52137E-04	193.787
1.52151E-04	208.536
1.52154E-04	211.304
1.52170E-04	229.78
1.52171E-04	230.637
1.52190E-04	254.167
1.52194E-04	258.602
1.52213E-04	283.049
1.52218E-04	289.135
1.52236E-04	313.375
1.52256E-04	339.898
1.52271E-04	360.782
1.52319E-04	425.731
1.52339E-04	452.738
1.52345E-04	460.321
1.52368E-04	488.975
1.52376E-04	497.716
1.52394E-04	517.667
1.52403E-04	527.7
1.52418E-04	541.345
1.52430E-04	551.761
1.52442E-04	561.396
1.52447E-04	565.117
1.52464E-04	575.888
1.52465E-04	576.079
1.52481E-04	583.838
1.52487E-04	585.849
1.52504E-04	590.807
1.52510E-04	591.742
1.52520E-04	592.793
1.52532E-04	592.675
1.52538E-04	592.377
1.52539E-04	592.177
1.52554E-04	589.098
1.52561E-04	587.224
1.52575E-04	581.87
1.52578E-04	580.269
1.52596E-04	570.721
1.52613E-04	558.626
1.52631E-04	543.883
1.52640E-04	536.179
1.52651E-04	524.549
1.52666E-04	509.486
1.52672E-04	502.885
1.52696E-04	473.977
1.52698E-04	472.163
1.52724E-04	438.736
1.52733E-04	427.386
1.52768E-04	380.752
1.52805E-04	331.005
1.52828E-04	300.526
1.52830E-04	298.303
1.52850E-04	273.785
1.52856E-04	266.361
1.52874E-04	244.623
1.52878E-04	240.874
1.52894E-04	222.739
1.52900E-04	217.041
1.52912E-04	204.255
1.52921E-04	194.926
1.52931E-04	185.537
1.52943E-04	174.541
1.52950E-04	168.2
1.52963E-04	157.386
1.52965E-04	155.868
1.52976E-04	147.232
1.52981E-04	143.085
1.52988E-04	137.682
1.52999E-04	129.946
1.53001E-04	128.691
1.53013E-04	120.603
1.53018E-04	118.032
1.53026E-04	113.032
1.53036E-04	107.215
1.53038E-04	105.93
1.53050E-04	99.337
1.53054E-04	97.4811
1.53063E-04	93.2063
1.53072E-04	88.7252
1.53075E-04	87.4841
1.53087E-04	82.1946
1.53090E-04	80.8958
1.53100E-04	77.3052
1.53109E-04	73.9086
1.53112E-04	72.7584
1.53124E-04	68.568
1.53127E-04	67.6885
1.53137E-04	64.5747
1.53145E-04	62.179
1.53151E-04	60.6366
1.53163E-04	57.2629
1.53164E-04	57.0303
1.53178E-04	53.7603
1.53182E-04	52.9424
1.53192E-04	50.7736
1.53200E-04	49.1104
1.53205E-04	48.0407
1.53218E-04	45.7015
1.53219E-04	45.5402
1.53233E-04	43.2737
1.53236E-04	42.7062
1.53246E-04	41.2018
1.53254E-04	40.0462
1.53260E-04	39.3025
1.53272E-04	37.7308
1.53274E-04	37.5632
1.53285E-04	36.219
1.53298E-04	34.7998
1.53299E-04	34.6811
1.53313E-04	33.2998
1.53324E-04	32.3134
1.53328E-04	32.0133
1.53342E-04	30.8445
1.53350E-04	30.1943
1.53363E-04	29.2555
1.53376E-04	28.36
1.53384E-04	27.8432
1.53402E-04	26.7659
1.53405E-04	26.584
1.53426E-04	25.4649
1.53437E-04	24.9606
1.53448E-04	24.4511
1.53469E-04	23.5298
1.53471E-04	23.4276
1.53490E-04	22.7043
1.53506E-04	22.1277
1.53516E-04	21.7977
1.53538E-04	21.0641
1.53541E-04	20.9951
1.53561E-04	20.4051
1.53586E-04	19.7347
1.53595E-04	19.5038
1.53629E-04	18.7086
1.53632E-04	18.6597
1.53664E-04	18.0096
1.53677E-04	17.7517
1.53698E-04	17.3876
1.53732E-04	16.8264
1.53746E-04	16.6181
1.53766E-04	16.3268
1.53800E-04	15.8778
1.53814E-04	15.7137
1.53846E-04	15.356
1.53882E-04	14.9878
1.53886E-04	14.9563
1.53937E-04	14.5285
1.53947E-04	14.4538
1.53988E-04	14.1825
1.54005E-04	14.0822
1.54031E-04	13.9456
1.54047E-04	13.8676
1.54090E-04	13.7077
1.54114E-04	13.6404
1.54132E-04	13.599
1.54175E-04	13.5475
1.54198E-04	13.5478
1.54217E-04	13.5551
1.54249E-04	13.6052
1.54280E-04	13.6893
1.54281E-04	13.6922
1.54313E-04	13.8334
1.54345E-04	14.0213
1.54361E-04	14.1391
1.54373E-04	14.2391
1.54401E-04	14.5142
1.54421E-04	14.7458
1.54430E-04	14.8513
1.54458E-04	15.2676
1.54461E-04	15.3292
1.54486E-04	15.7824
1.54502E-04	16.1106
1.54505E-04	16.183
1.54524E-04	16.647
1.54532E-04	16.8708
1.54543E-04	17.1767
1.54552E-04	17.4775
1.54561E-04	17.7873
1.54575E-04	18.2959
1.54580E-04	18.4876
1.54595E-04	19.1129
1.54599E-04	19.2958
1.54615E-04	20.0616
1.54618E-04	20.2287
1.54632E-04	21.0222
1.54634E-04	21.1632
1.54646E-04	21.9112
1.54654E-04	22.4581
1.54662E-04	23.0202
1.54667E-04	23.4328
1.54678E-04	24.277
1.54680E-04	24.5095
1.54693E-04	25.6984
1.54693E-04	25.6985
1.54706E-04	27.038
1.54709E-04	27.3126
1.54719E-04	28.5198
1.54725E-04	29.1385
1.54733E-04	30.1581
1.54741E-04	31.2028
1.54746E-04	31.9676
1.54756E-04	33.5348
1.54759E-04	33.9646
1.54772E-04	36.166
1.54772E-04	36.1661
1.54782E-04	38.1084
1.54782E-04	38.1084
1.54793E-04	40.2116
1.54793E-04	40.2116
1.54803E-04	42.4895
1.54804E-04	42.6932
1.54818E-04	45.816
1.54818E-04	45.9228
1.54830E-04	49.0166
1.54831E-04	49.2611
1.54842E-04	52.3877
1.54844E-04	53.0534
1.54853E-04	56.0523
1.54857E-04	57.2115
1.54865E-04	60.03
1.54870E-04	61.7614
1.54877E-04	64.34
1.54883E-04	66.7312
1.54889E-04	69.0034
1.54896E-04	72.1465
1.54901E-04	74.0384
1.54909E-04	78.0346
1.54912E-04	79.4653
1.54922E-04	84.4211
1.54924E-04	85.3024
1.54936E-04	91.3316
1.54936E-04	91.5681
1.54946E-04	97.335
1.54952E-04	100.91
1.54958E-04	104.695
1.54965E-04	108.552
1.54971E-04	112.597
1.54977E-04	116.715
1.54983E-04	121.024
1.54989E-04	125.41
1.54995E-04	130.039
1.55007E-04	139.454
1.55020E-04	149.614
1.55026E-04	154.776
1.55032E-04	160.217
1.55043E-04	170.022
1.55047E-04	174.504
1.55062E-04	188.185
1.55076E-04	202.644
1.55095E-04	222.955
1.55114E-04	244.467
1.55121E-04	252.966
1.55134E-04	268.128
