E(MeV)	"PR-141(N,TOT)"
4.71269E-03	23.9112
4.71273E-03	23.6967
4.71282E-03	23.0485
4.71289E-03	22.4971
4.71296E-03	21.9721
4.71312E-03	20.6379
4.71312E-03	20.6204
4.71357E-03	16.7841
4.71361E-03	16.435
4.71373E-03	15.4705
4.71382E-03	14.7729
4.71386E-03	14.4605
4.71396E-03	13.6971
4.71397E-03	13.6225
4.71406E-03	12.986
4.71411E-03	12.6749
4.71413E-03	12.5117
4.71421E-03	12.0642
4.71424E-03	11.8608
4.71428E-03	11.6408
4.71435E-03	11.2397
4.71437E-03	11.1278
4.71442E-03	10.8675
4.71450E-03	10.5126
4.71450E-03	10.4756
4.71457E-03	10.1907
4.71463E-03	9.90285
4.71464E-03	9.88257
4.71471E-03	9.61682
4.71477E-03	9.37819
4.71478E-03	9.36093
4.71485E-03	9.13569
4.71492E-03	8.91779
4.71493E-03	8.88637
4.71496E-03	8.78855
4.71501E-03	8.66578
4.71506E-03	8.54585
4.71508E-03	8.48075
4.71510E-03	8.43475
4.71515E-03	8.33389
4.71520E-03	8.23555
4.71524E-03	8.15026
4.71524E-03	8.1407
4.71529E-03	8.05699
4.71534E-03	7.97543
4.71534E-03	7.96661
4.71538E-03	7.90488
4.71544E-03	7.82262
4.71550E-03	7.74308
4.71555E-03	7.67307
4.71555E-03	7.66725
4.71560E-03	7.62087
4.71564E-03	7.57573
4.71568E-03	7.53176
4.71572E-03	7.4889
4.71575E-03	7.46356
4.71577E-03	7.44997
4.71581E-03	7.41646
4.71585E-03	7.38388
4.71589E-03	7.35215
4.71594E-03	7.32122
4.71595E-03	7.31117
4.71598E-03	7.29512
4.71602E-03	7.27175
4.71606E-03	7.24903
4.71612E-03	7.2197
4.71618E-03	7.19135
4.71622E-03	7.17139
4.71623E-03	7.16587
4.71629E-03	7.14645
4.71635E-03	7.1261
4.71641E-03	7.10654
4.71648E-03	7.08767
4.71654E-03	7.06943
4.71660E-03	7.05175
4.71662E-03	7.04602
4.71666E-03	7.03832
4.71672E-03	7.02721
4.71679E-03	7.01649
4.71685E-03	7.0061
4.71691E-03	6.99603
4.71695E-03	6.98946
4.71703E-03	6.97665
4.71712E-03	6.96421
4.71720E-03	6.95208
4.71724E-03	6.94616
4.71728E-03	6.94205
4.71736E-03	6.93406
4.71745E-03	6.92626
4.71757E-03	6.91487
4.71767E-03	6.9056
4.71780E-03	6.89469
4.71792E-03	6.88397
4.71804E-03	6.87341
4.71823E-03	6.85781
4.71827E-03	6.85439
4.71841E-03	6.84487
4.71860E-03	6.8328
4.71879E-03	6.82087
4.71897E-03	6.80906
4.71922E-03	6.79346
4.71947E-03	6.77801
4.71969E-03	6.76395
4.72000E-03	6.74492
4.72031E-03	6.72602
4.72062E-03	6.70724
4.72075E-03	6.69975
4.72083E-03	6.69551
4.72124E-03	6.67438
4.72165E-03	6.65337
4.72206E-03	6.63246
4.72248E-03	6.61164
4.72289E-03	6.59088
4.72343E-03	6.56393
4.72396E-03	6.53706
4.72432E-03	6.51919
4.72487E-03	6.49197
4.72504E-03	6.48467
4.72576E-03	6.45396
4.72647E-03	6.42332
4.72719E-03	6.39273
4.72826E-03	6.34693
4.72921E-03	6.30675
4.73038E-03	6.25693
4.73050E-03	6.25196
4.73156E-03	6.21332
4.73273E-03	6.17043
4.73390E-03	6.12758
4.73566E-03	6.06337
4.73707E-03	6.01205
4.73742E-03	6.00066
4.73918E-03	5.94376
4.74152E-03	5.86794
4.74176E-03	5.86037
4.74387E-03	5.80053
4.74622E-03	5.73407
4.74880E-03	5.66101
4.75114E-03	5.59462
4.75161E-03	5.58319
4.75443E-03	5.51465
4.75865E-03	5.41188
4.75959E-03	5.38905
4.76287E-03	5.31834
4.76709E-03	5.22747
4.76803E-03	5.20728
4.77131E-03	5.14502
4.77554E-03	5.06499
4.77929E-03	4.99388
4.77976E-03	4.98621
4.78375E-03	4.92088
4.78893E-03	4.83627
4.79399E-03	4.75356
4.79481E-03	4.74008
4.79894E-03	4.68144
4.80388E-03	4.61109
4.80883E-03	4.54076
4.80966E-03	4.52904
4.81130E-03	4.5083
4.81502E-03	4.46163
4.81873E-03	4.41499
4.82120E-03	4.38392
4.82367E-03	4.35286
4.82553E-03	4.32958
4.82738E-03	4.30632
4.82924E-03	4.28308
4.82944E-03	4.2805
4.83047E-03	4.26914
4.83199E-03	4.25246
4.83334E-03	4.23768
4.83423E-03	4.22785
4.83513E-03	4.21803
4.83603E-03	4.20825
4.83670E-03	4.20094
4.83737E-03	4.19365
4.83805E-03	4.18639
4.83871E-03	4.17932
4.83914E-03	4.17469
4.83958E-03	4.17008
4.84001E-03	4.1655
4.84044E-03	4.16096
4.84077E-03	4.15759
4.84110E-03	4.15426
4.84142E-03	4.15096
4.84175E-03	4.14772
4.84200E-03	4.14525
4.84226E-03	4.14282
4.84245E-03	4.14104
4.84264E-03	4.1393
4.84283E-03	4.13762
4.84291E-03	4.13693
4.84302E-03	4.13669
4.84315E-03	4.13646
4.84327E-03	4.13628
4.84340E-03	4.13617
4.84349E-03	4.13615
4.84359E-03	4.13619
4.84368E-03	4.1363
4.84378E-03	4.13649
4.84387E-03	4.13678
4.84394E-03	4.13707
4.84400E-03	4.13738
4.84401E-03	4.1376
4.84407E-03	4.13934
4.84414E-03	4.14117
4.84421E-03	4.14312
4.84428E-03	4.1452
4.84435E-03	4.14742
4.84441E-03	4.14981
4.84446E-03	4.15151
4.84450E-03	4.15331
4.84455E-03	4.1552
4.84460E-03	4.1572
4.84464E-03	4.15933
4.84467E-03	4.16068
4.84469E-03	4.16237
4.84473E-03	4.16675
4.84478E-03	4.17127
4.84482E-03	4.17596
4.84487E-03	4.18083
4.84491E-03	4.18589
4.84496E-03	4.19116
4.84500E-03	4.19665
4.84505E-03	4.20238
4.84509E-03	4.20837
4.84513E-03	4.21338
4.84514E-03	4.2152
4.84518E-03	4.22463
4.84523E-03	4.23438
4.84528E-03	4.24652
4.84534E-03	4.25918
4.84539E-03	4.27242
4.84544E-03	4.28395
4.84545E-03	4.28702
4.84550E-03	4.30612
4.84556E-03	4.32592
4.84561E-03	4.34647
4.84566E-03	4.3678
4.84572E-03	4.38999
4.84576E-03	4.40538
4.84577E-03	4.415
4.84583E-03	4.44483
4.84588E-03	4.47565
4.84594E-03	4.50754
4.84599E-03	4.54052
4.84600E-03	4.54622
4.84605E-03	4.58007
4.84610E-03	4.6219
4.84616E-03	4.67048
4.84622E-03	4.72072
4.84625E-03	4.73997
4.84628E-03	4.77736
4.84634E-03	4.83854
4.84641E-03	4.90156
4.84643E-03	4.9232
4.84647E-03	4.97111
4.84653E-03	5.0449
4.84661E-03	5.14353
4.84661E-03	5.14662
4.84669E-03	5.26125
4.84678E-03	5.39279
4.84679E-03	5.40296
4.84687E-03	5.53475
4.84696E-03	5.68153
4.84697E-03	5.70082
4.84705E-03	5.84127
4.84717E-03	6.06159
4.84719E-03	6.10497
4.84727E-03	6.26972
4.84741E-03	6.54972
4.84769E-03	7.17738
4.84792E-03	7.66201
4.84793E-03	7.68808
4.84810E-03	8.02413
4.84818E-03	8.17694
4.84823E-03	8.26593
4.84835E-03	8.45956
4.84836E-03	8.48229
4.84848E-03	8.64005
4.84858E-03	8.76682
4.84858E-03	8.77041
4.84871E-03	8.87933
4.84877E-03	8.927
4.84883E-03	8.95246
4.84894E-03	8.98995
4.84896E-03	8.99298
4.84899E-03	8.99495
4.84900E-03	8.99408
4.84912E-03	8.96976
4.84918E-03	8.94659
4.84923E-03	8.91588
4.84935E-03	8.82931
4.84937E-03	8.80553
4.84943E-03	8.74574
4.84954E-03	8.61397
4.84957E-03	8.57561
4.84967E-03	8.42196
4.84971E-03	8.35172
4.84979E-03	8.21643
4.84993E-03	7.95304
4.85010E-03	7.58971
4.85023E-03	7.31015
4.85059E-03	6.54061
4.85070E-03	6.28847
4.85072E-03	6.25157
4.85084E-03	6.00786
4.85092E-03	5.8578
4.85094E-03	5.82454
4.85103E-03	5.65407
4.85112E-03	5.50387
4.85113E-03	5.48914
4.85122E-03	5.33908
4.85130E-03	5.22148
4.85132E-03	5.19596
4.85140E-03	5.08492
4.85148E-03	4.97743
4.85154E-03	4.90621
4.85161E-03	4.83692
4.85166E-03	4.772
4.85167E-03	4.76974
4.85173E-03	4.71086
4.85179E-03	4.65375
4.85185E-03	4.60246
4.85185E-03	4.5989
4.85191E-03	4.55256
4.85197E-03	4.50779
4.85203E-03	4.46611
4.85209E-03	4.42577
4.85212E-03	4.40774
4.85215E-03	4.39048
4.85221E-03	4.35965
4.85227E-03	4.32995
4.85233E-03	4.30131
4.85238E-03	4.27368
4.85239E-03	4.27162
4.85243E-03	4.25715
4.85247E-03	4.24154
4.85252E-03	4.2264
4.85256E-03	4.21171
4.85261E-03	4.19744
4.85265E-03	4.18358
4.85266E-03	4.18012
4.85269E-03	4.17247
4.85274E-03	4.16253
4.85278E-03	4.15293
4.85283E-03	4.14365
4.85287E-03	4.13466
4.85292E-03	4.12595
4.85296E-03	4.11728
4.85301E-03	4.10886
4.85302E-03	4.10559
4.85305E-03	4.10227
4.85310E-03	4.09697
4.85314E-03	4.09186
4.85319E-03	4.08695
4.85323E-03	4.08221
4.85328E-03	4.07763
4.85332E-03	4.0732
4.85337E-03	4.06891
4.85341E-03	4.06475
4.85346E-03	4.0607
4.85353E-03	4.05483
4.85357E-03	4.05144
4.85359E-03	4.05023
4.85366E-03	4.04738
4.85373E-03	4.04469
4.85380E-03	4.04215
4.85387E-03	4.03974
4.85393E-03	4.03744
4.85400E-03	4.03523
4.85407E-03	4.03311
4.85414E-03	4.03107
4.85423E-03	4.02844
4.85432E-03	4.0259
4.85444E-03	4.02273
4.85455E-03	4.01989
4.85465E-03	4.01713
4.85480E-03	4.01353
4.85495E-03	4.01002
4.85509E-03	4.00813
4.85531E-03	4.0054
4.85552E-03	4.00274
4.85574E-03	4.00015
4.85596E-03	3.99761
4.85625E-03	3.99429
4.85654E-03	3.99103
4.85690E-03	3.98703
4.85722E-03	3.9836
4.85737E-03	3.98202
4.85771E-03	3.97836
4.85810E-03	3.97425
4.85850E-03	3.9702
4.85889E-03	3.96622
4.85928E-03	3.96231
4.85968E-03	3.95846
4.86007E-03	3.9547
4.86016E-03	3.95382
4.86041E-03	3.95276
4.86070E-03	3.95158
4.86099E-03	3.95045
4.86128E-03	3.9494
4.86156E-03	3.94842
4.86185E-03	3.94754
4.86214E-03	3.94677
4.86236E-03	3.94627
4.86258E-03	3.94585
4.86278E-03	3.94554
4.86299E-03	3.94533
4.86319E-03	3.94525
4.86340E-03	3.9453
4.86355E-03	3.94716
4.86371E-03	3.94915
4.86386E-03	3.95128
4.86402E-03	3.9536
4.86412E-03	3.95527
4.86423E-03	3.95707
4.86435E-03	3.95942
4.86439E-03	3.96028
4.86443E-03	3.96217
4.86451E-03	3.96608
4.86460E-03	3.97016
4.86468E-03	3.97443
4.86476E-03	3.97892
4.86484E-03	3.98369
4.86491E-03	3.98746
4.86497E-03	3.99144
4.86503E-03	3.99564
4.86505E-03	3.99713
4.86509E-03	4.00248
4.86515E-03	4.01081
4.86521E-03	4.01946
4.86528E-03	4.02848
4.86534E-03	4.03791
4.86540E-03	4.04781
4.86546E-03	4.05824
4.86550E-03	4.06558
4.86552E-03	4.07093
4.86557E-03	4.08411
4.86563E-03	4.09993
4.86569E-03	4.11642
4.86574E-03	4.13365
4.86575E-03	4.13611
4.86580E-03	4.15655
4.86584E-03	4.17488
4.86589E-03	4.19376
4.86593E-03	4.21321
4.86597E-03	4.23328
4.86600E-03	4.2471
4.86601E-03	4.25579
4.86606E-03	4.28257
4.86610E-03	4.3101
4.86614E-03	4.33844
4.86618E-03	4.36764
4.86618E-03	4.36855
4.86623E-03	4.40378
4.86627E-03	4.44108
4.86631E-03	4.47941
4.86635E-03	4.51884
4.86637E-03	4.53482
4.86640E-03	4.56382
4.86645E-03	4.62949
4.86650E-03	4.68498
4.86653E-03	4.71673
4.86655E-03	4.74605
4.86659E-03	4.81379
4.86664E-03	4.88336
4.86668E-03	4.94696
4.86668E-03	4.95608
4.86673E-03	5.04019
4.86678E-03	5.12647
4.86682E-03	5.21501
4.86683E-03	5.23522
4.86687E-03	5.31377
4.86692E-03	5.41725
4.86694E-03	5.46438
4.86696E-03	5.52831
4.86701E-03	5.64604
4.86704E-03	5.72687
4.86708E-03	5.83605
4.86714E-03	6.02414
4.86715E-03	6.04058
4.86721E-03	6.25214
4.86727E-03	6.43464
4.86728E-03	6.48829
4.86734E-03	6.70325
4.86741E-03	6.98514
4.86741E-03	6.99552
4.86748E-03	7.29856
4.86755E-03	7.57548
4.86756E-03	7.62514
4.86763E-03	7.98179
4.86768E-03	8.22989
4.86770E-03	8.35539
4.86777E-03	8.75481
4.86781E-03	8.95916
4.86785E-03	9.20703
4.86795E-03	9.81038
4.86795E-03	9.84392
4.86806E-03	10.5325
4.86810E-03	10.8501
4.86819E-03	11.4419
4.86826E-03	11.9718
4.86832E-03	12.4836
4.86846E-03	13.567
4.86851E-03	13.9358
4.86884E-03	16.6231
4.86888E-03	16.9158
4.86902E-03	17.9473
4.86909E-03	18.4936
4.86917E-03	19.0063
4.86924E-03	19.4988
4.86929E-03	19.8248
4.86941E-03	20.4692
4.86952E-03	21.0281
4.86953E-03	21.0648
4.86965E-03	21.5115
4.86966E-03	21.5677
4.86976E-03	21.8137
4.86980E-03	21.9175
4.86987E-03	22.019
4.86993E-03	22.0829
4.86999E-03	22.1075
4.86999E-03	22.1083
4.87000E-03	22.1056
4.87011E-03	22.0375
4.87013E-03	22.0131
4.87022E-03	21.8417
4.87026E-03	21.7507
4.87035E-03	21.495
4.87039E-03	21.3353
4.87046E-03	21.0576
4.87051E-03	20.836
4.87058E-03	20.509
4.87059E-03	20.4218
4.87069E-03	19.8708
4.87076E-03	19.4433
4.87081E-03	19.1143
4.87091E-03	18.4304
4.87094E-03	18.1726
4.87110E-03	17.0013
4.87112E-03	16.8414
4.87140E-03	14.5592
4.87161E-03	12.9079
4.87164E-03	12.6644
4.87177E-03	11.6843
4.87179E-03	11.4925
4.87190E-03	10.7554
4.87195E-03	10.395
4.87200E-03	10.0528
4.87210E-03	9.38454
4.87220E-03	8.78558
4.87224E-03	8.60572
4.87227E-03	8.40821
4.87234E-03	8.04916
4.87237E-03	7.90051
4.87241E-03	7.71123
4.87247E-03	7.39082
4.87250E-03	7.27051
4.87254E-03	7.09204
4.87261E-03	6.80951
4.87263E-03	6.71439
4.87268E-03	6.51981
4.87274E-03	6.29295
4.87276E-03	6.22848
4.87280E-03	6.08362
4.87286E-03	5.91783
4.87287E-03	5.88693
4.87293E-03	5.70692
4.87296E-03	5.6195
4.87299E-03	5.53858
4.87305E-03	5.38173
4.87306E-03	5.35635
4.87311E-03	5.23953
4.87317E-03	5.12643
4.87318E-03	5.10605
4.87324E-03	4.98793
4.87330E-03	4.87379
4.87332E-03	4.83687
4.87335E-03	4.78848
4.87340E-03	4.71029
4.87345E-03	4.63441
4.87348E-03	4.60491
4.87351E-03	4.56655
4.87356E-03	4.50461
4.87361E-03	4.44461
4.87363E-03	4.42132
4.87366E-03	4.39162
4.87371E-03	4.34379
4.87376E-03	4.29751
4.87382E-03	4.2527
4.87387E-03	4.2167
4.87392E-03	4.18195
4.87397E-03	4.14835
4.87400E-03	4.12884
4.87402E-03	4.11839
4.87407E-03	4.09325
4.87413E-03	4.06903
4.87418E-03	4.04448
4.87423E-03	4.02079
4.87425E-03	4.01424
4.87429E-03	4.00165
4.87434E-03	3.98474
4.87440E-03	3.96846
4.87445E-03	3.95277
4.87450E-03	3.93977
4.87450E-03	3.93815
4.87456E-03	3.92728
4.87461E-03	3.91685
4.87467E-03	3.90681
4.87472E-03	3.89712
4.87477E-03	3.88776
4.87483E-03	3.87911
4.87483E-03	3.87882
4.87488E-03	3.87306
4.87495E-03	3.86574
4.87503E-03	3.85877
4.87510E-03	3.85212
4.87517E-03	3.84574
4.87524E-03	3.83959
4.87533E-03	3.83281
4.87542E-03	3.82545
4.87544E-03	3.82347
4.87551E-03	3.82059
4.87560E-03	3.8168
4.87570E-03	3.81317
4.87579E-03	3.80968
4.87593E-03	3.80467
4.87607E-03	3.79986
4.87621E-03	3.79521
4.87635E-03	3.79071
4.87649E-03	3.78631
4.87667E-03	3.78059
4.87689E-03	3.77408
4.87707E-03	3.76862
4.87710E-03	3.76802
4.87726E-03	3.76495
4.87751E-03	3.76047
4.87775E-03	3.7561
4.87800E-03	3.75183
4.87825E-03	3.74764
4.87850E-03	3.74352
4.87883E-03	3.73805
4.87910E-03	3.73382
4.87945E-03	3.72826
4.87980E-03	3.72278
4.88015E-03	3.71736
4.88050E-03	3.712
4.88085E-03	3.70669
4.88120E-03	3.70142
4.88171E-03	3.69374
4.88221E-03	3.68644
4.88270E-03	3.67919
4.88270E-03	3.67918
4.88320E-03	3.67267
4.88386E-03	3.66405
4.88452E-03	3.65547
4.88517E-03	3.64694
4.88583E-03	3.63844
4.88649E-03	3.62998
4.88740E-03	3.61838
4.88826E-03	3.60735
4.88913E-03	3.59635
4.89028E-03	3.58173
4.89143E-03	3.56714
4.89259E-03	3.55257
4.89374E-03	3.53803
4.89547E-03	3.51626
4.89687E-03	3.49866
4.89736E-03	3.49246
4.89851E-03	3.47648
4.89934E-03	3.46507
4.90143E-03	3.43616
4.90351E-03	3.40728
4.90560E-03	3.37843
4.90764E-03	3.3503
4.90769E-03	3.34952
4.90978E-03	3.31702
4.91183E-03	3.28505
4.91387E-03	3.25337
4.91510E-03	3.23437
4.91591E-03	3.21985
4.91795E-03	3.18359
4.91999E-03	3.14737
4.92196E-03	3.11239
4.92244E-03	3.10396
4.92380E-03	3.07614
4.92563E-03	3.03863
4.92733E-03	3.00395
4.92747E-03	3.00075
4.92869E-03	2.97197
4.92991E-03	2.94323
4.93114E-03	2.91452
4.93223E-03	2.88904
4.93223E-03	2.88903
4.93331E-03	2.85958
4.93440E-03	2.83016
4.93549E-03	2.8008
4.93569E-03	2.79528
4.93658E-03	2.76778
4.93766E-03	2.73396
4.93875E-03	2.70022
4.93916E-03	2.68754
4.93984E-03	2.66339
4.94091E-03	2.62528
4.94148E-03	2.60538
4.94163E-03	2.59908
4.94234E-03	2.56977
4.94306E-03	2.54053
4.94377E-03	2.51138
4.94420E-03	2.49408
4.94449E-03	2.48022
4.94520E-03	2.4461
4.94582E-03	2.41696
4.94624E-03	2.3968
4.94633E-03	2.39208
4.94684E-03	2.3639
4.94735E-03	2.33583
4.94786E-03	2.30787
4.94795E-03	2.30324
4.94837E-03	2.276
4.94888E-03	2.24349
4.94939E-03	2.21117
4.94948E-03	2.20582
4.94982E-03	2.18092
4.95016E-03	2.15615
4.95050E-03	2.13153
4.95084E-03	2.10363
4.95118E-03	2.07593
4.95135E-03	2.06219
4.95152E-03	2.04664
4.95186E-03	2.01582
4.95203E-03	2.00057
4.95220E-03	1.98326
4.95250E-03	1.95329
4.95271E-03	1.93213
4.95275E-03	1.92724
4.95301E-03	1.8982
4.95327E-03	1.86957
4.95339E-03	1.85546
4.95346E-03	1.8473
4.95365E-03	1.82317
4.95384E-03	1.79945
4.95392E-03	1.78967
4.95403E-03	1.77433
4.95416E-03	1.757
4.95429E-03	1.74004
4.95441E-03	1.72354
4.95448E-03	1.71504
4.95454E-03	1.70712
4.95467E-03	1.69086
4.95476E-03	1.68048
4.95484E-03	1.67055
4.95493E-03	1.66113
4.95501E-03	1.65232
4.95510E-03	1.64421
4.95518E-03	1.63691
4.95527E-03	1.63056
4.95532E-03	1.62731
4.95533E-03	1.62699
4.95539E-03	1.62607
4.95546E-03	1.62593
4.95552E-03	1.62664
4.95557E-03	1.62797
4.95559E-03	1.62892
4.95565E-03	1.63471
4.95571E-03	1.64167
4.95574E-03	1.64553
4.95578E-03	1.6517
4.95584E-03	1.6638
4.95587E-03	1.6715
4.95590E-03	1.67881
4.95596E-03	1.69737
4.95600E-03	1.7118
4.95602E-03	1.71889
4.95607E-03	1.74549
4.95613E-03	1.76996
4.95613E-03	1.77471
4.95619E-03	1.8101
4.95621E-03	1.82087
4.95625E-03	1.85098
4.95630E-03	1.88288
4.95631E-03	1.89711
4.95637E-03	1.94958
4.95638E-03	1.9575
4.95643E-03	2.00999
4.95647E-03	2.04676
4.95649E-03	2.07718
4.95655E-03	2.15151
4.95655E-03	2.15152
4.95661E-03	2.2371
4.95664E-03	2.28178
4.95667E-03	2.3304
4.95671E-03	2.3991
4.95673E-03	2.43408
4.95678E-03	2.53118
4.95679E-03	2.55724
4.95685E-03	2.67911
4.95686E-03	2.69362
4.95692E-03	2.84411
4.95692E-03	2.84413
4.95699E-03	3.01075
4.95699E-03	3.02801
4.95705E-03	3.19342
4.95706E-03	3.23142
4.95711E-03	3.39302
4.95713E-03	3.45559
4.95718E-03	3.61045
4.95720E-03	3.70163
4.95724E-03	3.84642
4.95727E-03	3.97061
4.95731E-03	4.10183
4.95734E-03	4.26363
4.95737E-03	4.37714
4.95741E-03	4.55229
4.95745E-03	4.73573
4.95747E-03	4.86149
4.95751E-03	5.07895
4.95751E-03	5.079
4.95758E-03	5.45144
4.95760E-03	5.54673
4.95765E-03	5.8487
4.95768E-03	6.05556
4.95775E-03	6.49112
4.95777E-03	6.60332
4.95785E-03	7.19174
4.95785E-03	7.19181
4.95794E-03	7.82374
4.95796E-03	7.95555
4.95802E-03	8.49498
4.95806E-03	8.77536
4.95811E-03	9.20424
4.95816E-03	9.64838
4.95820E-03	9.95043
4.95831E-03	11.0494
4.95832E-03	11.1294
4.95847E-03	12.6148
4.95853E-03	13.1698
4.95866E-03	14.5646
4.95884E-03	16.3468
4.95903E-03	18.3082
4.95909E-03	18.9223
4.95916E-03	19.6457
4.95928E-03	20.7275
4.95930E-03	20.907
4.95941E-03	21.8159
4.95944E-03	22.0573
4.95954E-03	22.8032
4.95958E-03	23.0688
4.95965E-03	23.5095
4.95971E-03	23.8882
4.95976E-03	24.1053
4.95984E-03	24.4754
4.95986E-03	24.5749
4.95997E-03	24.9091
4.95999E-03	24.949
4.96000E-03	24.9734
4.96010E-03	25.1336
4.96010E-03	25.1378
4.96021E-03	25.1696
4.96021E-03	25.1674
4.96029E-03	25.1011
4.96032E-03	25.0462
4.96042E-03	24.8269
4.96043E-03	24.8105
4.96054E-03	24.4351
4.96055E-03	24.3998
4.96064E-03	23.9737
4.96068E-03	23.7615
4.96078E-03	23.1645
4.96080E-03	23.0376
4.96093E-03	22.1944
4.96106E-03	21.1355
4.96109E-03	20.9099
4.96120E-03	19.9819
4.96136E-03	18.5228
4.96136E-03	18.5227
4.96165E-03	15.8779
4.96181E-03	14.4043
4.96189E-03	13.6776
4.96194E-03	13.2266
4.96204E-03	12.4297
4.96205E-03	12.3797
4.96215E-03	11.5808
4.96222E-03	11.0276
4.96225E-03	10.8123
4.96233E-03	10.1964
4.96237E-03	9.90252
4.96241E-03	9.6584
4.96248E-03	9.21533
4.96249E-03	9.15024
4.96257E-03	8.67385
4.96258E-03	8.58091
4.96265E-03	8.22787
4.96269E-03	7.9985
4.96273E-03	7.80874
4.96279E-03	7.46579
4.96280E-03	7.41613
4.96288E-03	7.05389
4.96290E-03	6.98348
4.96296E-03	6.72035
4.96301E-03	6.50648
4.96307E-03	6.31287
4.96314E-03	6.05769
4.96314E-03	6.04849
4.96319E-03	5.87973
4.96325E-03	5.70648
4.96326E-03	5.64997
4.96330E-03	5.54712
4.96336E-03	5.3964
4.96339E-03	5.30517
4.96341E-03	5.25431
4.96347E-03	5.12399
4.96352E-03	5.00878
4.96352E-03	4.99785
4.96358E-03	4.88585
4.96363E-03	4.77647
4.96364E-03	4.75611
4.96369E-03	4.67862
4.96374E-03	4.58519
4.96377E-03	4.54174
4.96380E-03	4.49912
4.96385E-03	4.41978
4.96389E-03	4.36075
4.96391E-03	4.34458
4.96396E-03	4.27838
4.96403E-03	4.19261
4.96404E-03	4.18072
4.96411E-03	4.11775
4.96413E-03	4.09234
4.96418E-03	4.05258
4.96425E-03	3.99281
4.96431E-03	3.94737
4.96433E-03	3.93387
4.96442E-03	3.88199
4.96449E-03	3.83825
4.96450E-03	3.83326
4.96458E-03	3.79505
4.96467E-03	3.75838
4.96468E-03	3.75487
4.96478E-03	3.72157
4.96484E-03	3.7026
4.96489E-03	3.69364
4.96499E-03	3.67267
4.96502E-03	3.66674
4.96510E-03	3.66
4.96520E-03	3.65142
4.96529E-03	3.64491
4.96531E-03	3.64475
4.96533E-03	3.64473
4.96546E-03	3.6523
4.96560E-03	3.66167
4.96562E-03	3.66509
4.96578E-03	3.69204
4.96582E-03	3.69956
4.96593E-03	3.73058
4.96604E-03	3.75957
4.96609E-03	3.77922
4.96625E-03	3.83935
4.96626E-03	3.84344
4.96640E-03	3.91705
4.96648E-03	3.95445
4.96656E-03	4.0066
4.96664E-03	4.05781
4.96672E-03	4.11414
4.96681E-03	4.18103
4.96688E-03	4.24088
4.96697E-03	4.32704
4.96703E-03	4.38954
4.96714E-03	4.49943
4.96719E-03	4.56276
4.96728E-03	4.67158
4.96735E-03	4.76644
4.96742E-03	4.86969
4.96750E-03	5.00424
4.96756E-03	5.09774
4.96766E-03	5.282
4.96770E-03	5.36042
4.96782E-03	5.60671
4.96784E-03	5.66318
4.96792E-03	5.85687
4.96799E-03	6.01298
4.96804E-03	6.17308
4.96808E-03	6.27583
4.96817E-03	6.56506
4.96818E-03	6.58269
4.96827E-03	6.88418
4.96828E-03	6.9328
4.96836E-03	7.23597
4.96838E-03	7.32175
4.96846E-03	7.62381
4.96849E-03	7.7539
4.96855E-03	8.05141
4.96859E-03	8.23403
4.96865E-03	8.52276
4.96869E-03	8.76664
4.96873E-03	9.00608
4.96879E-03	9.35805
4.96882E-03	9.5351
4.96889E-03	10.0134
4.96891E-03	10.1138
4.96900E-03	10.739
4.96900E-03	10.7465
4.96908E-03	11.4385
4.96910E-03	11.5727
4.96917E-03	12.1938
4.96921E-03	12.5455
4.96926E-03	13.0173
4.96932E-03	13.6244
4.96935E-03	13.9137
4.96943E-03	14.8185
4.96944E-03	14.8885
4.96952E-03	15.9478
4.96954E-03	16.1519
4.96961E-03	17.0963
4.96965E-03	17.6271
4.96970E-03	18.3389
4.96978E-03	19.4873
4.96979E-03	19.6798
4.96986E-03	20.8427
4.96990E-03	21.5696
4.96994E-03	22.3006
4.97003E-03	23.8585
4.97011E-03	25.5237
4.97015E-03	26.4071
4.97019E-03	27.2949
4.97028E-03	29.2004
4.97032E-03	30.1572
4.97040E-03	32.2295
4.97045E-03	33.2699
4.97053E-03	35.509
4.97057E-03	36.6324
4.97065E-03	39.0351
4.97070E-03	40.2408
4.97082E-03	44.0815
4.97099E-03	49.5423
4.97103E-03	50.987
4.97116E-03	55.3329
4.97133E-03	61.4138
4.97141E-03	64.4559
4.97166E-03	73.7515
4.97183E-03	79.9303
4.97191E-03	82.8855
4.97200E-03	85.8269
4.97208E-03	88.5875
4.97216E-03	91.3325
4.97225E-03	93.8267
4.97233E-03	96.3025
4.97240E-03	98.1378
4.97250E-03	100.598
4.97254E-03	101.58
4.97265E-03	103.784
4.97270E-03	104.628
4.97278E-03	106.014
4.97282E-03	106.52
4.97293E-03	107.736
4.97297E-03	108.063
4.97300E-03	108.237
4.97306E-03	108.673
4.97313E-03	108.823
4.97320E-03	108.941
4.97326E-03	108.76
4.97334E-03	108.49
4.97340E-03	108.048
4.97346E-03	107.623
4.97354E-03	106.577
4.97360E-03	105.917
4.97367E-03	104.738
4.97375E-03	103.333
4.97384E-03	101.567
4.97392E-03	99.7825
4.97400E-03	97.6781
4.97409E-03	95.5601
4.97417E-03	93.1844
4.97426E-03	90.7974
4.97442E-03	85.572
4.97451E-03	82.9542
4.97493E-03	69.1756
4.97509E-03	63.6803
4.97514E-03	62.3632
