E(MeV)	Y-89-nat			
3.29669E-02	9.56288			
3.29671E-02	9.52027			
3.29680E-02	9.30741			
3.29688E-02	9.13725			
3.29694E-02	9.00948			
3.29706E-02	8.78153			
3.29706E-02	8.77245			
3.29720E-02	8.54905			
3.29731E-02	8.36822			
3.29734E-02	8.32649			
3.29748E-02	8.13413			
3.29756E-02	8.03162			
3.29762E-02	7.96432			
3.29775E-02	7.81908			
3.29781E-02	7.74248			
3.29787E-02	7.6847			
3.29800E-02	7.56244			
3.29808E-02	7.48778			
3.29813E-02	7.44752			
3.29832E-02	7.2924			
3.29834E-02	7.2723			
3.29851E-02	7.15705			
3.29861E-02	7.08844			
3.29865E-02	7.06097			
3.29882E-02	6.96487			
3.29896E-02	6.88257			
3.29898E-02	6.87136			
3.29915E-02	6.79302			
3.29931E-02	6.71474			
3.29937E-02	6.68681			
3.29948E-02	6.64642			
3.29972E-02	6.5523			
3.29984E-02	6.50751			
3.29989E-02	6.49313			
3.30010E-02	6.42845			
3.30031E-02	6.36382			
3.30052E-02	6.31364			
3.30074E-02	6.26349			
3.30095E-02	6.21339			
3.30102E-02	6.1967			
3.30116E-02	6.1715			
3.30137E-02	6.13375			
3.30158E-02	6.09602			
3.30172E-02	6.07088			
3.30182E-02	6.05794			
3.30205E-02	6.02561			
3.30229E-02	5.99332			
3.30243E-02	5.97395			
3.30264E-02	5.95274			
3.30299E-02	5.91744			
3.30335E-02	5.88217			
3.30363E-02	5.85398			
3.30363E-02	5.85397			
3.30396E-02	5.83181			
3.30429E-02	5.80967			
3.30462E-02	5.78754			
3.30495E-02	5.76544			
3.30509E-02	5.75597			
3.30528E-02	5.74752			
3.30561E-02	5.73277			
3.30610E-02	5.71065			
3.30650E-02	5.69276			
3.30669E-02	5.68435			
3.30690E-02	5.67844			
3.30730E-02	5.66727			
3.30770E-02	5.65612			
3.30810E-02	5.64498			
3.30870E-02	5.62828			
3.30930E-02	5.61161			
3.30992E-02	5.60181			
3.31054E-02	5.59202			
3.31115E-02	5.58225			
3.31177E-02	5.57249			
3.31239E-02	5.56274			
3.31260E-02	5.55949			
3.31301E-02	5.55604			
3.31362E-02	5.55086			
3.31424E-02	5.54569			
3.31507E-02	5.53881			
3.31589E-02	5.53194			
3.31660E-02	5.52605			
3.31730E-02	5.52017			
3.31777E-02	5.51625			
3.31824E-02	5.51454			
3.31918E-02	5.51111			
3.32013E-02	5.50769			
3.32107E-02	5.50428			
3.32201E-02	5.50086			
3.32295E-02	5.49746			
3.32390E-02	5.49402			
3.32485E-02	5.49056			
3.32581E-02	5.48711			
3.32725E-02	5.48193			
3.32844E-02	5.47762			
3.32884E-02	5.47618			
3.32964E-02	5.47519			
3.33043E-02	5.4742			
3.33214E-02	5.47208			
3.33384E-02	5.46997			
3.33554E-02	5.46786			
3.33724E-02	5.46576			
3.33895E-02	5.46365			
3.34178E-02	5.46015			
3.34405E-02	5.45735			
3.34632E-02	5.45455			
3.34859E-02	5.45176			
3.35086E-02	5.44896			
3.35313E-02	5.44617			
3.35540E-02	5.44338			
3.35767E-02	5.44059			
3.35881E-02	5.44022			
3.36222E-02	5.43912			
3.36562E-02	5.43802			
3.36903E-02	5.43692			
3.37243E-02	5.43582			
3.37357E-02	5.43545			
3.37584E-02	5.43699			
3.37924E-02	5.43929			
3.38265E-02	5.44159			
3.38605E-02	5.4439			
3.38946E-02	5.4462			
3.39286E-02	5.44851			
3.39627E-02	5.45082			
3.39967E-02	5.45993			
3.40308E-02	5.46904			
3.40535E-02	5.47512			
3.40762E-02	5.4812			
3.40989E-02	5.48727			
3.41216E-02	5.49335			
3.41443E-02	5.50623			
3.41670E-02	5.51912			
3.41897E-02	5.532			
3.42101E-02	5.5436			
3.42305E-02	5.5552			
3.42487E-02	5.57256			
3.42669E-02	5.58992			
3.42850E-02	5.60728			
3.43032E-02	5.62465			
3.43213E-02	5.65032			
3.43395E-02	5.676			
3.43577E-02	5.70168			
3.43758E-02	5.73859			
3.43894E-02	5.76628			
3.44031E-02	5.79398			
3.44121E-02	5.81245			
3.44167E-02	5.82525			
3.44303E-02	5.86366			
3.44439E-02	5.90208			
3.44485E-02	5.91489			
3.44575E-02	5.94896			
3.44712E-02	6.00008			
3.44848E-02	6.0512			
3.44984E-02	6.11797			
3.45120E-02	6.18475			
3.45211E-02	6.2418			
3.45302E-02	6.29886			
3.45393E-02	6.35593			
3.45483E-02	6.42696			
3.45574E-02	6.49801			
3.45665E-02	6.58372			
3.45756E-02	6.66944			
3.45847E-02	6.77401			
3.45937E-02	6.8786			
3.46017E-02	6.98989			
3.46096E-02	7.1012			
3.46176E-02	7.23625			
3.46255E-02	7.37133			
3.46335E-02	7.53337			
3.46374E-02	7.6144			
3.46414E-02	7.70975			
3.46474E-02	7.85281			
3.46494E-02	7.9005			
3.46533E-02	8.01043			
3.46573E-02	8.12037			
3.46600E-02	8.2071			
3.46655E-02	8.38059			
3.46682E-02	8.46735			
3.46709E-02	8.56797			
3.46764E-02	8.76924			
3.46814E-02	8.97835			
3.46836E-02	9.07342			
3.46882E-02	9.2917			
3.46927E-02	9.51002			
3.46973E-02	9.7608			
3.46995E-02	9.88622			
3.47018E-02	10.0282			
3.47063E-02	10.3121			
3.47109E-02	10.6349			
3.47132E-02	10.7963			
3.47154E-02	10.9807			
3.47200E-02	11.3495			
3.47245E-02	11.7728			
3.47268E-02	11.9845			
3.47290E-02	12.2287			
3.47336E-02	12.7172			
3.47381E-02	13.2695			
3.47427E-02	13.8807			
3.47472E-02	14.5589			
3.47506E-02	15.1245			
3.47518E-02	15.3131			
3.47540E-02	15.7335			
3.47563E-02	16.154			
3.47574E-02	16.3889			
3.47608E-02	17.0937			
3.47642E-02	17.8831			
3.47654E-02	18.1463			
3.47676E-02	18.737			
3.47699E-02	19.3277			
3.47710E-02	19.6598			
3.47744E-02	20.656			
3.47779E-02	21.7607			
3.47813E-02	22.9687			
3.47847E-02	24.2896			
3.47881E-02	25.7336			
3.47915E-02	27.3108			
3.47949E-02	29.0308			
3.47983E-02	30.9019			
3.48017E-02	32.9303			
3.48051E-02	35.1186			
3.48085E-02	37.4641			
3.48130E-02	40.8172			
3.48199E-02	46.209			
3.48267E-02	51.6971			
3.48312E-02	55.1158			
3.48346E-02	57.3916			
3.48380E-02	59.3046			
3.48403E-02	60.273			
3.48414E-02	60.757			
3.48426E-02	61.0897			
3.48438E-02	61.4555			
3.48451E-02	61.6681			
3.48463E-02	61.8806			
3.48479E-02	61.9664			
3.48483E-02	61.9856			
3.48503E-02	61.8482			
3.48509E-02	61.8079			
3.48528E-02	61.3997			
3.48540E-02	61.1404			
3.48553E-02	60.6732			
3.48571E-02	60.0114			
3.48587E-02	59.2153			
3.48605E-02	58.3051			
3.48621E-02	57.3235			
3.48639E-02	56.2013			
3.48657E-02	54.9142			
3.48677E-02	53.466			
3.48698E-02	51.8758			
3.48741E-02	48.5184			
3.48798E-02	44.0351			
3.48811E-02	42.9592			
3.48855E-02	39.722			
3.48857E-02	39.5518			
3.48900E-02	36.5337			
3.48902E-02	36.375			
3.48934E-02	34.3369			
3.48948E-02	33.4636			
3.48968E-02	32.2616			
3.48982E-02	31.4604			
3.49002E-02	30.3501			
3.49016E-02	29.61			
3.49036E-02	28.5877			
3.49050E-02	27.9062			
3.49070E-02	26.9672			
3.49084E-02	26.3413			
3.49104E-02	25.4801			
3.49118E-02	24.906			
3.49138E-02	24.1169			
3.49152E-02	23.5909			
3.49172E-02	22.8679			
3.49186E-02	22.386			
3.49206E-02	21.7237			
3.49220E-02	21.2822			
3.49240E-02	20.6836			
3.49265E-02	19.9521			
3.49275E-02	19.7149			
3.49309E-02	18.8256			
3.49311E-02	18.7663			
3.49343E-02	18.025			
3.49356E-02	17.7073			
3.49377E-02	17.2808			
3.49402E-02	16.7596			
3.49411E-02	16.5896			
3.49445E-02	15.9521			
3.49447E-02	15.9096			
3.49479E-02	15.3747			
3.49492E-02	15.1454			
3.49524E-02	14.6633			
3.49538E-02	14.4568			
3.49570E-02	14.0213			
3.49583E-02	13.8346			
3.49615E-02	13.4495			
3.49651E-02	13.0094			
3.49660E-02	12.9141			
3.49706E-02	12.4375			
3.49719E-02	12.2945			
3.49751E-02	12.0039			
3.49788E-02	11.6719			
3.49797E-02	11.5992			
3.49842E-02	11.2359			
3.49856E-02	11.1269			
3.49887E-02	10.9033			
3.49924E-02	10.6477			
3.49933E-02	10.5901			
3.49969E-02	10.3597			
3.49978E-02	10.3086			
3.50024E-02	10.0531			
3.50060E-02	9.84863			
3.50069E-02	9.80482			
3.50137E-02	9.47629			
3.50151E-02	9.41059			
3.50205E-02	9.18382			
3.50242E-02	9.03266			
3.50269E-02	8.9351			
3.50332E-02	8.70749			
3.50344E-02	8.66685			
3.50396E-02	8.50609			
3.50446E-02	8.35235			
3.50460E-02	8.31625			
3.50523E-02	8.14928			
3.50555E-02	8.06356			
3.50586E-02	7.99415			
3.50670E-02	7.80397			
3.50677E-02	7.78599			
3.50754E-02	7.63911			
3.50800E-02	7.54925			
3.50835E-02	7.49137			
3.50915E-02	7.36069			
3.50932E-02	7.33269			
3.50994E-02	7.24696			
3.51074E-02	7.13786			
3.51113E-02	7.08332			
3.51159E-02	7.03257			
3.51250E-02	6.93108			
3.51295E-02	6.88034			
3.51340E-02	6.83869			
3.51431E-02	6.75542			
3.51477E-02	6.71378			
3.51522E-02	6.68097			
3.51613E-02	6.61536			
3.51704E-02	6.54975			
3.51749E-02	6.51695			
3.51794E-02	6.49237			
3.51885E-02	6.44321			
3.52021E-02	6.36949			
3.52158E-02	6.31529			
3.52294E-02	6.26111			
3.52430E-02	6.22361			
3.52566E-02	6.18612			
3.52668E-02	6.16986			
3.52787E-02	6.15089			
3.52822E-02	6.14547			
3.52839E-02	6.14277			
3.52929E-02	6.13806			
3.53020E-02	6.13336			
3.53043E-02	6.13219			
3.53111E-02	6.13723			
3.53202E-02	6.14397			
3.53293E-02	6.15071			
3.53298E-02	6.15113			
3.53361E-02	6.16526			
3.53429E-02	6.18067			
3.53474E-02	6.19095			
3.53497E-02	6.20017			
3.53565E-02	6.22784			
3.53629E-02	6.2538			
3.53656E-02	6.26476			
3.53671E-02	6.27504			
3.53714E-02	6.30309			
3.53757E-02	6.33114			
3.53799E-02	6.3592			
3.53820E-02	6.37324			
3.53842E-02	6.39353			
3.53884E-02	6.43412			
3.53920E-02	6.46795			
3.53931E-02	6.47879			
3.53948E-02	6.50108			
3.53976E-02	6.53826			
3.54005E-02	6.57544			
3.54033E-02	6.61265			
3.54042E-02	6.62381			
3.54062E-02	6.6593			
3.54090E-02	6.71003			
3.54111E-02	6.74809			
3.54133E-02	6.78617			
3.54133E-02	6.78617			
3.54150E-02	6.82616			
3.54167E-02	6.86617			
3.54184E-02	6.9062			
3.54201E-02	6.94624			
3.54201E-02	6.94625			
3.54218E-02	6.99686			
3.54235E-02	7.04751			
3.54247E-02	7.08552			
3.54252E-02	7.09819			
3.54260E-02	7.12954			
3.54274E-02	7.18182			
3.54286E-02	7.22367			
3.54294E-02	7.25508			
3.54297E-02	7.26824			
3.54308E-02	7.32088			
3.54320E-02	7.37357			
3.54331E-02	7.42631			
3.54337E-02	7.4527			
3.54340E-02	7.46966			
3.54348E-02	7.52056			
3.54357E-02	7.57151			
3.54363E-02	7.61024			
3.54370E-02	7.65378			
3.54371E-02	7.65939			
3.54378E-02	7.70796			
3.54385E-02	7.76379			
3.54390E-02	7.80572			
3.54396E-02	7.8477			
3.54397E-02	7.8587			
3.54401E-02	7.8985			
3.54407E-02	7.95246			
3.54412E-02	8.00653			
3.54418E-02	8.06069			
3.54419E-02	8.07252			
3.54422E-02	8.11103			
3.54426E-02	8.16442			
3.54430E-02	8.21794			
3.54432E-02	8.23383			
3.54435E-02	8.28003			
3.54438E-02	8.32387			
3.54440E-02	8.3678			
3.54443E-02	8.41183			
3.54445E-02	8.43267			
3.54446E-02	8.46194			
3.54449E-02	8.51752			
3.54452E-02	8.57324			
3.54455E-02	8.62909			
3.54457E-02	8.68511			
3.54460E-02	8.75633			
3.54463E-02	8.82775			
3.54466E-02	8.89492			
3.54469E-02	8.96226			
3.54469E-02	8.98029			
3.54471E-02	9.04041			
3.54474E-02	9.12267			
3.54477E-02	9.20519			
3.54477E-02	9.22174			
3.54479E-02	9.29907			
3.54482E-02	9.39602			
3.54485E-02	9.49327			
3.54485E-02	9.50632			
3.54487E-02	9.60415			
3.54490E-02	9.71735			
3.54492E-02	9.79306			
3.54492E-02	9.82347			
3.54495E-02	9.92712			
3.54497E-02	10.0659			
3.54500E-02	10.1704			
3.54500E-02	10.2093			
3.54503E-02	10.3659			
3.54506E-02	10.523			
3.54507E-02	10.5625			
3.54509E-02	10.6955			
3.54512E-02	10.8736			
3.54514E-02	11.0523			
3.54517E-02	11.2317			
3.54518E-02	11.2754			
3.54521E-02	11.5198			
3.54525E-02	11.765			
3.54530E-02	12.0933			
3.54531E-02	12.229			
3.54534E-02	12.4317			
3.54540E-02	12.8826			
3.54548E-02	13.3945			
3.54550E-02	13.5594			
3.54556E-02	13.9443			
3.54560E-02	14.1531			
3.54565E-02	14.3905			
3.54566E-02	14.4345			
3.54570E-02	14.6089			
3.54571E-02	14.6379			
3.54576E-02	14.7446			
3.54576E-02	14.7516			
3.54580E-02	14.7929			
3.54582E-02	14.8095			
3.54584E-02	14.7963			
3.54587E-02	14.7781			
3.54589E-02	14.7555			
3.54592E-02	14.681			
3.54592E-02	14.6795			
3.54596E-02	14.5389			
3.54598E-02	14.4671			
3.54600E-02	14.3801			
3.54605E-02	14.1448			
3.54608E-02	13.9123			
3.54610E-02	13.7716			
3.54612E-02	13.6602			
3.54616E-02	13.3235			
3.54619E-02	13.0971			
3.54620E-02	12.9687			
3.54625E-02	12.5811			
3.54627E-02	12.3214			
3.54630E-02	12.0605			
3.54633E-02	11.7924			
3.54640E-02	11.1646			
3.54642E-02	10.9815			
3.54650E-02	10.2189			
3.54657E-02	9.64917			
3.54659E-02	9.5233			
3.54664E-02	9.14698			
3.54665E-02	9.0758			
3.54669E-02	8.81971			
3.54670E-02	8.79603			
3.54674E-02	8.55081			
3.54675E-02	8.53673			
3.54678E-02	8.3931			
3.54680E-02	8.29783			
3.54681E-02	8.24841			
3.54684E-02	8.14691			
3.54685E-02	8.10134			
3.54687E-02	8.04361			
3.54690E-02	7.94991			
3.54690E-02	7.94476			
3.54693E-02	7.87662			
3.54696E-02	7.82507			
3.54697E-02	7.81118			
3.54700E-02	7.76192			
3.54703E-02	7.71604			
3.54703E-02	7.71449			
3.54706E-02	7.68733			
3.54709E-02	7.66589			
3.54710E-02	7.65646			
3.54712E-02	7.64922			
3.54713E-02	7.64226			
3.54714E-02	7.64227			
3.54717E-02	7.64274			
3.54720E-02	7.64361			
3.54722E-02	7.64455			
3.54723E-02	7.64792			
3.54726E-02	7.66218			
3.54729E-02	7.67675			
3.54731E-02	7.69026			
3.54732E-02	7.69253			
3.54735E-02	7.71774			
3.54738E-02	7.74318			
3.54740E-02	7.76729			
3.54743E-02	7.79079			
3.54745E-02	7.81126			
3.54745E-02	7.81532			
3.54749E-02	7.85609			
3.54753E-02	7.89706			
3.54756E-02	7.93823			
3.54760E-02	7.97955			
3.54763E-02	8.02101			
3.54764E-02	8.02932			
3.54767E-02	8.06709			
3.54770E-02	8.11441			
3.54774E-02	8.16182			
3.54779E-02	8.23308			
3.54784E-02	8.30451			
3.54789E-02	8.37605			
3.54795E-02	8.44769			
3.54800E-02	8.51943			
3.54805E-02	8.59124			
3.54806E-02	8.60082			
3.54813E-02	8.70738			
3.54821E-02	8.82443			
3.54829E-02	8.94157			
3.54837E-02	9.05877			
3.54846E-02	9.19433			
3.54847E-02	9.21742			
3.54858E-02	9.39083			
3.54868E-02	9.56431			
3.54879E-02	9.73785			
3.54886E-02	9.8536			
3.54893E-02	9.98218			
3.54907E-02	10.2394			
3.54912E-02	10.3424			
3.54921E-02	10.5124			
3.54935E-02	10.7959			
3.54940E-02	10.9093			
3.54949E-02	11.098			
3.54963E-02	11.4127			
3.54969E-02	11.5386			
3.54984E-02	11.9238			
3.54997E-02	12.239			
3.55005E-02	12.4727			
3.55025E-02	13.0182			
3.55026E-02	13.0614			
3.55047E-02	13.7096			
3.55053E-02	13.8824			
3.55068E-02	14.4062			
3.55081E-02	14.8348			
3.55089E-02	15.1464			
3.55109E-02	15.8733			
3.55117E-02	16.1833			
3.55143E-02	17.2541			
3.55148E-02	17.4513			
3.55204E-02	19.8257			
3.55224E-02	20.6139			
3.55241E-02	21.2895			
3.55252E-02	21.6806			
3.55269E-02	22.2671			
3.55273E-02	22.3873			
3.55290E-02	22.8681			
3.55294E-02	22.9595			
3.55311E-02	23.3249			
3.55315E-02	23.3831			
3.55332E-02	23.6153			
3.55335E-02	23.632			
3.55348E-02	23.7016			
3.55352E-02	23.7242			
3.55355E-02	23.7258			
3.55362E-02	23.6976			
3.55372E-02	23.6622			
3.55380E-02	23.5705			
3.55392E-02	23.4377			
3.55396E-02	23.3577			
3.55413E-02	23.0377			
3.55417E-02	22.9286			
3.55434E-02	22.4917			
3.55438E-02	22.3587			
3.55455E-02	21.8265			
3.55461E-02	21.6197			
3.55490E-02	20.5336			
3.55492E-02	20.4772			
3.55563E-02	17.6014			
3.55570E-02	17.3194			
3.55591E-02	16.5184			
3.55597E-02	16.3049			
3.55619E-02	15.5071			
3.55625E-02	15.3076			
3.55640E-02	14.8044			
3.55653E-02	14.3927			
3.55661E-02	14.1437			
3.55681E-02	13.5627			
3.55682E-02	13.5253			
3.55703E-02	12.965			
3.55709E-02	12.8156			
3.55724E-02	12.4476			
3.55737E-02	12.1465			
3.55746E-02	11.9672			
3.55765E-02	11.549			
3.55767E-02	11.5223			
3.55788E-02	11.1227			
3.55793E-02	11.0161			
3.55809E-02	10.7548			
3.55821E-02	10.541			
3.55830E-02	10.4138			
3.55849E-02	10.117			
3.55851E-02	10.0981			
3.55872E-02	9.81403			
3.55877E-02	9.73829			
3.55893E-02	9.55675			
3.55914E-02	9.30925			
3.55919E-02	9.24325			
3.55928E-02	9.15903			
3.55956E-02	8.87831			
3.55961E-02	8.82218			
3.55984E-02	8.63015			
3.56004E-02	8.46216			
3.56012E-02	8.40024			
3.56040E-02	8.1939			
3.56046E-02	8.15264			
3.56068E-02	8.00993			
3.56088E-02	7.88509			
3.56096E-02	7.83857			
3.56124E-02	7.68355			
3.56130E-02	7.65255			
3.56152E-02	7.54646			
3.56180E-02	7.41387			
3.56186E-02	7.38736			
3.56208E-02	7.29796			
3.56236E-02	7.18623			
3.56242E-02	7.16389			
3.56264E-02	7.08792			
3.56298E-02	6.97398			
3.56307E-02	6.95044			
3.56349E-02	6.83275			
3.56382E-02	6.73862			
3.56391E-02	6.71985			
3.56423E-02	6.6479			
3.56459E-02	6.56659			
3.56475E-02	6.53219			
3.56496E-02	6.49426			
3.56532E-02	6.42852			
3.56560E-02	6.37796			
3.56583E-02	6.34531			
3.56631E-02	6.27492			
3.56670E-02	6.21882			
3.56680E-02	6.2078			
3.56728E-02	6.15347			
3.56776E-02	6.09914			
3.56816E-02	6.05506			
3.56830E-02	6.04335			
3.56893E-02	5.99064			
3.56956E-02	5.93795			
3.56998E-02	5.90282			
3.57019E-02	5.88971			
3.57082E-02	5.85037			
3.57145E-02	5.81103			
3.57173E-02	5.79355			
3.57208E-02	5.77743			
3.57271E-02	5.74843			
3.57356E-02	5.70975			
3.57426E-02	5.67753			
3.57440E-02	5.67305			
3.57524E-02	5.64612			
3.57608E-02	5.61919			
3.57692E-02	5.59227			
3.57762E-02	5.56984			
3.57776E-02	5.56677			
3.57860E-02	5.54831			
3.57987E-02	5.52062			
3.58113E-02	5.49295			
3.58155E-02	5.48372			
3.58239E-02	5.47101			
3.58365E-02	5.45196			
3.58492E-02	5.43291			
3.58618E-02	5.41386			
3.58660E-02	5.40751			
3.58744E-02	5.39935			
3.58912E-02	5.38303			
3.59081E-02	5.36672			
3.59263E-02	5.34905			
3.59459E-02	5.33002			
3.59557E-02	5.32051			
3.59663E-02	5.31433			
3.59873E-02	5.30197			
3.60083E-02	5.28961			
3.60294E-02	5.27726			
3.60539E-02	5.26285			
3.60679E-02	5.25461			
3.60960E-02	5.23814			
3.61241E-02	5.22795			
3.61521E-02	5.21775			
3.61801E-02	5.20756			
3.62082E-02	5.19737			
3.62362E-02	5.18717			
3.62783E-02	5.17189			
3.63204E-02	5.1566			
3.63485E-02	5.14641			
3.63625E-02	5.14257			
3.64046E-02	5.13106			
3.64466E-02	5.11955			
3.64887E-02	5.10804			
3.65448E-02	5.09269			
3.66009E-02	5.07734			
3.66570E-02	5.062			
3.67131E-02	5.04665			
3.67692E-02	5.03131			
3.68253E-02	5.01596			
3.68814E-02	5.00062			
3.69375E-02	4.98528			
3.69936E-02	4.96994			
3.70497E-02	4.9546			
3.70918E-02	4.9431			
3.71339E-02	4.9316			
3.71759E-02	4.91513			
3.72180E-02	4.89866			
3.72601E-02	4.88219			
3.72881E-02	4.87122			
3.73162E-02	4.86024			
3.73442E-02	4.84927			
3.73723E-02	4.83829			
3.73863E-02	4.83281			
3.74003E-02	4.82462			
3.74144E-02	4.81644			
3.74424E-02	4.80008			
3.74704E-02	4.78372			
3.74985E-02	4.76736			
3.75195E-02	4.7551			
3.75406E-02	4.74283			
3.75655E-02	4.72201			
3.75840E-02	4.70655			
3.76044E-02	4.68949			
3.76242E-02	4.67292			
3.76338E-02	4.66487			
3.76435E-02	4.65365			
3.76627E-02	4.6312			
3.76772E-02	4.61437			
3.76916E-02	4.59754			
3.77061E-02	4.58071			
3.77109E-02	4.5751			
3.77205E-02	4.55949			
3.77350E-02	4.53609			
3.77494E-02	4.51269			
3.77638E-02	4.4893			
3.77687E-02	4.4815			
3.77735E-02	4.47115			
3.77831E-02	4.45043			
3.77927E-02	4.42972			
3.78024E-02	4.40902			
3.78072E-02	4.39867			
3.78120E-02	4.38503			
3.78216E-02	4.35777			
3.78313E-02	4.33051			
3.78409E-02	4.30325			
3.78457E-02	4.28963			
3.78505E-02	4.27164			
3.78577E-02	4.24467			
3.78650E-02	4.2177			
3.78722E-02	4.19073			
3.78746E-02	4.18175			
3.78794E-02	4.15928			
3.78864E-02	4.12652			
3.78931E-02	4.09564			
3.78997E-02	4.05826			
3.79063E-02	4.02089			
3.79107E-02	3.99598			
3.79129E-02	3.98071			
3.79173E-02	3.95018			
3.79236E-02	3.90718			
3.79276E-02	3.87944			
3.79296E-02	3.86271			
3.79336E-02	3.82925			
3.79376E-02	3.7958			
3.79396E-02	3.77908			
3.79416E-02	3.75922			
3.79456E-02	3.71951			
3.79496E-02	3.67982			
3.79516E-02	3.65999			
3.79532E-02	3.6415			
3.79563E-02	3.60455			
3.79595E-02	3.56761			
3.79625E-02	3.53211			
3.79626E-02	3.5304			
3.79657E-02	3.48606			
3.79689E-02	3.44174			
3.79720E-02	3.39744			
3.79733E-02	3.3787			
3.79751E-02	3.3486			
3.79778E-02	3.3038			
3.79805E-02	3.25836			
3.79812E-02	3.24597			
3.79834E-02	3.20264			
3.79857E-02	3.15933			
3.79879E-02	3.11604			
3.79882E-02	3.10986			
3.79902E-02	3.06754			
3.79924E-02	3.0182			
3.79934E-02	2.99707			
3.79947E-02	2.9656			
3.79973E-02	2.90073			
3.79985E-02	2.87127			
3.79991E-02	2.85573			
3.80008E-02	2.80691			
3.80026E-02	2.75812			
3.80043E-02	2.71159			
3.80044E-02	2.70909			
3.80061E-02	2.65408			
3.80079E-02	2.59913			
3.80091E-02	2.56169			
3.80095E-02	2.54775			
3.80110E-02	2.49762			
3.80124E-02	2.44753			
3.80138E-02	2.39749			
3.80139E-02	2.39472			
3.80153E-02	2.34223			
3.80167E-02	2.28673			
3.80182E-02	2.2313			
3.80187E-02	2.20977			
3.80196E-02	2.17271			
3.80209E-02	2.11888			
3.80220E-02	2.07184			
3.80232E-02	2.02488			
3.80236E-02	2.00814			
3.80243E-02	1.97656			
3.80254E-02	1.92755			
3.80265E-02	1.87863			
3.80276E-02	1.82984			
3.80288E-02	1.78117			
3.80297E-02	1.74027			
3.80309E-02	1.69052			
3.80320E-02	1.64524			
3.80329E-02	1.6102			
3.80332E-02	1.60146			
3.80340E-02	1.57538			
3.80345E-02	1.55809			
3.80347E-02	1.55118			
3.80355E-02	1.53061			
3.80359E-02	1.51873			
3.80365E-02	1.50917			
3.80369E-02	1.50094			
3.80374E-02	1.49582			
3.80379E-02	1.49149			
3.80381E-02	1.49135			
3.80386E-02	1.49127			
3.80389E-02	1.49404			
3.80394E-02	1.49979			
3.80396E-02	1.50398			
3.80400E-02	1.51253			
3.80404E-02	1.52531			
3.80406E-02	1.5318			
3.80411E-02	1.55953			
3.80413E-02	1.56575			
3.80417E-02	1.59529			
3.80419E-02	1.60591			
3.80424E-02	1.64683			
3.80425E-02	1.65782			
3.80429E-02	1.70563			
3.80430E-02	1.71255			
3.80434E-02	1.76214			
3.80436E-02	1.79695			
3.80439E-02	1.82959			
3.80443E-02	1.9003			
3.80444E-02	1.91121			
3.80448E-02	2.00647			
3.80449E-02	2.02855			
3.80453E-02	2.11711			
3.80456E-02	2.18517			
3.80458E-02	2.24493			
3.80461E-02	2.34071			
3.80462E-02	2.37218			
3.80464E-02	2.44587			
3.80468E-02	2.56094			
3.80469E-02	2.59863			
3.80471E-02	2.68685			
3.80474E-02	2.82429			
3.80475E-02	2.8692			
3.80477E-02	2.97428			
3.80480E-02	3.13757			
3.80481E-02	3.19079			
3.80484E-02	3.3153			
3.80487E-02	3.5083			
3.80488E-02	3.57105			
3.80490E-02	3.71789			
3.80493E-02	3.94482			
3.80494E-02	4.01841			
3.80497E-02	4.1905			
3.80500E-02	4.45588			
3.80501E-02	4.5417			
3.80503E-02	4.74237			
3.80506E-02	5.05094			
3.80507E-02	5.15055			
3.80509E-02	5.38306			
3.80513E-02	5.73968			
3.80514E-02	5.85564			
3.80517E-02	6.24239			
3.80520E-02	6.66304			
3.80521E-02	6.74714			
3.80524E-02	7.2934			
3.80526E-02	7.58802			
3.80528E-02	7.88287			
3.80532E-02	8.51688			
3.80533E-02	8.62888			
3.80535E-02	8.96525			
3.80539E-02	9.80004			
3.80544E-02	10.7004			
3.80546E-02	11.1145			
3.80548E-02	11.6667			
3.80553E-02	12.699			
3.80555E-02	13.326			
3.80557E-02	13.7965			
3.80562E-02	14.957			
3.80568E-02	16.8088			
3.80571E-02	17.654			
3.80575E-02	18.7806			
3.80584E-02	21.5589			
3.80584E-02	21.5592			
3.80594E-02	24.6541			
3.80601E-02	26.9736			
3.80608E-02	29.2898			
3.80610E-02	29.804			
3.80613E-02	30.7674			
3.80619E-02	32.6918			
3.80626E-02	34.4562			
3.80626E-02	34.4565			
3.80632E-02	36.0523			
3.80639E-02	37.4387			
3.80639E-02	37.5771			
3.80640E-02	37.6952			
3.80644E-02	38.4617			
3.80645E-02	38.5107			
3.80650E-02	39.3874			
3.80651E-02	39.4631			
3.80655E-02	39.9901			
3.80657E-02	40.1548			
3.80661E-02	40.4276			
3.80664E-02	40.5981			
3.80666E-02	40.6995			
3.80669E-02	40.7495			
3.80673E-02	40.8022			
3.80677E-02	40.7011			
3.80681E-02	40.5578			
3.80684E-02	40.36			
3.80689E-02	39.9975			
3.80693E-02	39.5906			
3.80695E-02	39.3185			
3.80705E-02	38.0009			
3.80705E-02	37.8949			
3.80714E-02	36.41			
3.80722E-02	35.0986			
3.80727E-02	34.0267			
3.80731E-02	33.2816			
3.80738E-02	32.041			
3.80744E-02	30.8013			
3.80750E-02	29.563			
3.80753E-02	29.0682			
3.80757E-02	28.3743			
3.80763E-02	27.219			
3.80766E-02	26.7572			
3.80770E-02	26.1175			
3.80775E-02	25.1589			
3.80776E-02	25.061			
3.80783E-02	24.0816			
