MeV	Ni-nat
9.24716E-03	8.14591
9.27588E-03	8.16917
9.28126E-03	8.17336
9.31896E-03	8.20167
9.35127E-03	8.24184
9.39435E-03	8.29563
9.41589E-03	8.32271
9.42666E-03	8.33639
9.43204E-03	8.34701
9.44282E-03	8.36844
9.45359E-03	8.39013
9.46166E-03	8.4067
9.46705E-03	8.41798
9.46974E-03	8.42375
9.47153E-03	8.43114
9.47512E-03	8.44612
9.47872E-03	8.46135
9.48141E-03	8.473
9.48410E-03	8.48491
9.48679E-03	8.49718
9.48881E-03	8.51563
9.49083E-03	8.53443
9.49218E-03	8.5472
9.49352E-03	8.56023
9.49487E-03	8.57356
9.49622E-03	8.59846
9.49756E-03	8.62383
9.49846E-03	8.64107
9.49936E-03	8.65863
9.50025E-03	8.67656
9.50115E-03	8.70739
9.50205E-03	8.73876
9.50277E-03	8.76435
9.50349E-03	8.79044
9.50420E-03	8.83126
9.50474E-03	8.86235
9.50535E-03	8.89817
9.50578E-03	8.92399
9.50600E-03	8.9424
9.50643E-03	8.97976
9.50700E-03	9.03037
9.50736E-03	9.06263
9.50754E-03	9.08473
9.50808E-03	9.15209
9.50844E-03	9.1977
9.50880E-03	9.24394
9.50916E-03	9.30579
9.50952E-03	9.36843
9.50988E-03	9.43195
9.51023E-03	9.51432
9.51059E-03	9.59775
9.51095E-03	9.68235
9.51131E-03	9.79145
9.51167E-03	9.9019
9.51203E-03	10.0138
9.51239E-03	10.1552
9.51275E-03	10.2982
9.51311E-03	10.4429
9.51347E-03	10.6189
9.51383E-03	10.7965
9.51418E-03	10.976
9.51436E-03	11.0785
9.51490E-03	11.3886
9.51526E-03	11.5971
9.51580E-03	11.9249
9.51670E-03	12.4717
9.51691E-03	12.6018
9.51724E-03	12.7792
9.51763E-03	12.9929
9.51777E-03	13.0581
9.51813E-03	13.2178
9.51838E-03	13.3274
9.51849E-03	13.3628
9.51885E-03	13.477
9.51896E-03	13.51
9.51921E-03	13.5601
9.51950E-03	13.6139
9.51957E-03	13.6194
9.51998E-03	13.646
9.52000E-03	13.647
9.52035E-03	13.6197
9.52065E-03	13.5935
9.52068E-03	13.5899
9.52100E-03	13.5167
9.52122E-03	13.4654
9.52136E-03	13.4162
9.52171E-03	13.2925
9.52181E-03	13.2567
9.52206E-03	13.1376
9.52248E-03	12.9385
9.52273E-03	12.8152
9.52302E-03	12.6472
9.52373E-03	12.222
9.52416E-03	11.9661
9.52499E-03	11.4756
9.52553E-03	11.1582
9.52560E-03	11.1162
9.52607E-03	10.8766
9.52643E-03	10.6942
9.52668E-03	10.5676
9.52679E-03	10.5207
9.52714E-03	10.3659
9.52740E-03	10.2586
9.52750E-03	10.22
9.52786E-03	10.093
9.52823E-03	9.96509
9.52847E-03	9.87973
9.52860E-03	9.84551
9.52897E-03	9.74533
9.52935E-03	9.64652
9.52956E-03	9.59141
9.52972E-03	9.55835
9.53009E-03	9.4835
9.53046E-03	9.4097
9.53064E-03	9.37572
9.53083E-03	9.34661
9.53126E-03	9.28513
9.53174E-03	9.21699
9.53208E-03	9.17005
9.53222E-03	9.15544
9.53271E-03	9.10767
9.53319E-03	9.06071
9.53352E-03	9.02833
9.53367E-03	9.01843
9.53415E-03	8.98605
9.53463E-03	8.9542
9.53518E-03	8.91814
9.53545E-03	8.90115
9.53581E-03	8.88599
9.53644E-03	8.86028
9.53706E-03	8.83505
9.53769E-03	8.81022
9.53834E-03	8.78488
9.53863E-03	8.77808
9.53956E-03	8.75663
9.54036E-03	8.73889
9.54132E-03	8.71779
9.54219E-03	8.69914
9.54228E-03	8.69807
9.54324E-03	8.68763
9.54469E-03	8.67246
9.54613E-03	8.65775
9.54758E-03	8.64341
9.54892E-03	8.63032
9.54921E-03	8.62932
9.55085E-03	8.62395
9.55330E-03	8.61632
9.55576E-03	8.60908
9.55739E-03	8.60443
9.56067E-03	8.59542
9.56357E-03	8.59349
9.56375E-03	8.59338
9.56792E-03	8.59677
9.57226E-03	8.6006
9.57806E-03	8.606
9.58386E-03	8.61163
9.59324E-03	8.62107
9.59794E-03	8.62591
9.60263E-03	8.63555
9.61670E-03	8.66474
9.64016E-03	8.71374
9.67769E-03	8.79256
9.69020E-03	8.8189
9.72773E-03	8.92049
9.80280E-03	9.12389
9.82782E-03	9.20683
9.90288E-03	9.45579
1.00030E-02	9.84904
1.01030E-02	10.3113
1.02031E-02	10.8513
1.02782E-02	11.3108
1.03533E-02	11.8292
1.03783E-02	12.0199
1.04283E-02	12.4015
1.05034E-02	13.0443
1.05534E-02	13.5158
1.05784E-02	13.7516
1.06535E-02	14.5442
1.07286E-02	15.4206
1.08032E-02	16.394
1.08787E-02	17.4766
1.09538E-02	18.6696
1.10288E-02	19.967
1.11039E-02	21.3973
1.11636E-02	22.6214
1.11789E-02	22.9615
1.12290E-02	24.0702
1.13041E-02	25.8727
1.13541E-02	27.1578
1.13791E-02	27.8005
1.14542E-02	29.8757
1.15486E-02	32.66
1.15793E-02	33.6264
1.16543E-02	35.9918
1.18670E-02	43.0418
1.19671E-02	46.359
1.20172E-02	47.8886
1.20797E-02	49.8002
1.21297E-02	51.1553
1.21673E-02	52.1715
1.22423E-02	53.8985
1.23174E-02	55.294
1.23424E-02	55.6394
1.23925E-02	56.3298
1.24450E-02	56.7865
1.24675E-02	56.9822
1.25426E-02	57.2444
1.25551E-02	57.2543
1.26302E-02	57.0751
1.26927E-02	56.6131
1.27177E-02	56.4282
1.28053E-02	55.3801
1.29054E-02	53.7868
1.30430E-02	51.1432
1.30555E-02	50.886
1.31556E-02	48.8291
1.31681E-02	48.572
1.32057E-02	47.8012
1.32244E-02	47.4161
1.32369E-02	47.1597
1.32463E-02	46.9678
1.32526E-02	46.8402
1.32584E-02	46.721
1.32625E-02	46.6379
1.32666E-02	46.5553
1.32694E-02	46.5007
1.32721E-02	46.4467
1.32742E-02	46.4066
1.32762E-02	46.3672
1.32780E-02	46.3337
1.32793E-02	46.3107
1.32805E-02	46.2884
1.32814E-02	46.274
1.32822E-02	46.26
1.32830E-02	46.2467
1.32836E-02	46.2373
1.32843E-02	46.2285
1.32849E-02	46.221
1.32853E-02	46.216
1.32858E-02	46.2117
1.32862E-02	46.2084
1.32865E-02	46.2069
1.32867E-02	46.2065
1.32868E-02	46.2081
1.32871E-02	46.2121
1.32874E-02	46.2171
1.32876E-02	46.2217
1.32878E-02	46.2271
1.32881E-02	46.2335
1.32883E-02	46.241
1.32885E-02	46.2498
1.32887E-02	46.2601
1.32890E-02	46.2722
1.32890E-02	46.2767
1.32891E-02	46.2875
1.32893E-02	46.3104
1.32895E-02	46.3351
1.32897E-02	46.3616
1.32899E-02	46.3903
1.32900E-02	46.4214
1.32902E-02	46.4551
1.32904E-02	46.4823
1.32905E-02	46.5112
1.32907E-02	46.542
1.32908E-02	46.5748
1.32909E-02	46.6097
1.32911E-02	46.647
1.32912E-02	46.6867
1.32913E-02	46.729
1.32915E-02	46.774
1.32916E-02	46.8219
1.32918E-02	46.873
1.32919E-02	46.9272
1.32920E-02	46.9657
1.32921E-02	46.9993
1.32922E-02	47.1054
1.32924E-02	47.2178
1.32926E-02	47.3371
1.32928E-02	47.4633
1.32930E-02	47.5968
1.32931E-02	47.738
1.32933E-02	47.8871
1.32935E-02	48.0441
1.32937E-02	48.2094
1.32939E-02	48.3697
1.32939E-02	48.3853
1.32941E-02	48.6762
1.32943E-02	48.9057
1.32946E-02	49.2664
1.32949E-02	49.6456
1.32951E-02	50.0422
1.32954E-02	50.4544
1.32958E-02	51.01
1.32959E-02	51.1426
1.32965E-02	52.1472
1.32971E-02	53.2137
1.32976E-02	53.9151
1.32980E-02	54.4904
1.32983E-02	54.9446
1.32983E-02	54.9677
1.32986E-02	55.2316
1.32989E-02	55.4948
1.32991E-02	55.6892
1.32994E-02	55.8674
1.32997E-02	55.9958
1.32997E-02	55.9977
1.32999E-02	56.0185
1.33000E-02	56.0139
1.33003E-02	55.9455
1.33005E-02	55.8498
1.33008E-02	55.7199
1.33011E-02	55.4959
1.33013E-02	55.3569
1.33014E-02	55.177
1.33017E-02	54.8224
1.33021E-02	54.2962
1.33025E-02	53.6606
1.33030E-02	52.8798
1.33041E-02	51.0302
1.33045E-02	50.3693
1.33048E-02	49.9428
1.33051E-02	49.4847
1.33051E-02	49.4267
1.33054E-02	49.014
1.33056E-02	48.7514
1.33058E-02	48.4992
1.33060E-02	48.2577
1.33063E-02	48.027
1.33065E-02	47.807
1.33066E-02	47.636
1.33068E-02	47.4976
1.33068E-02	47.4553
1.33070E-02	47.3057
1.33072E-02	47.1647
1.33074E-02	47.032
1.33076E-02	46.9074
1.33078E-02	46.7902
1.33080E-02	46.6802
1.33082E-02	46.577
1.33084E-02	46.48
1.33085E-02	46.3889
1.33087E-02	46.3089
1.33088E-02	46.2711
1.33089E-02	46.2459
1.33091E-02	46.1977
1.33092E-02	46.1529
1.33094E-02	46.1115
1.33096E-02	46.073
1.33098E-02	46.0373
1.33099E-02	46.0041
1.33101E-02	45.9732
1.33103E-02	45.9444
1.33105E-02	45.9175
1.33106E-02	45.8923
1.33108E-02	45.8687
1.33110E-02	45.8465
1.33111E-02	45.8256
1.33113E-02	45.8058
1.33115E-02	45.787
1.33117E-02	45.7633
1.33120E-02	45.741
1.33122E-02	45.72
1.33124E-02	45.7021
1.33127E-02	45.6797
1.33127E-02	45.6756
1.33129E-02	45.6665
1.33132E-02	45.6561
1.33136E-02	45.6432
1.33139E-02	45.6314
1.33143E-02	45.6203
1.33148E-02	45.6048
1.33153E-02	45.5903
1.33159E-02	45.5766
1.33166E-02	45.5591
1.33173E-02	45.5424
1.33180E-02	45.5263
1.33191E-02	45.5039
1.33201E-02	45.4822
1.33211E-02	45.4611
1.33227E-02	45.43
1.33242E-02	45.3996
1.33262E-02	45.3598
1.33281E-02	45.3245
1.33309E-02	45.2721
1.33336E-02	45.2203
1.33373E-02	45.1518
1.33430E-02	45.0477
1.33488E-02	44.9401
1.33567E-02	44.7971
1.33684E-02	44.5832
1.33849E-02	44.2842
1.34099E-02	43.8289
1.34225E-02	43.6369
1.34633E-02	43.0132
1.34957E-02	42.5178
1.35086E-02	42.3207
1.35151E-02	42.2417
1.35279E-02	42.0855
1.35375E-02	41.9698
1.35438E-02	41.893
1.35494E-02	41.8262
1.35542E-02	41.7693
1.35577E-02	41.7271
1.35613E-02	41.6854
1.35649E-02	41.6443
1.35674E-02	41.6161
1.35694E-02	41.5942
1.35714E-02	41.573
1.35734E-02	41.5525
1.35747E-02	41.5395
1.35760E-02	41.527
1.35771E-02	41.5172
1.35784E-02	41.5065
1.35793E-02	41.5001
1.35801E-02	41.4942
1.35810E-02	41.4951
1.35818E-02	41.497
1.35825E-02	41.4992
1.35831E-02	41.5023
1.35836E-02	41.5049
1.35842E-02	41.5096
1.35844E-02	41.5116
1.35846E-02	41.5188
1.35851E-02	41.5329
1.35855E-02	41.5483
1.35858E-02	41.5594
1.35861E-02	41.5714
1.35864E-02	41.5845
1.35867E-02	41.5988
1.35870E-02	41.6146
1.35872E-02	41.6277
1.35874E-02	41.6419
1.35877E-02	41.6574
1.35879E-02	41.6746
1.35881E-02	41.6935
1.35882E-02	41.7021
1.35883E-02	41.7262
1.35885E-02	41.7579
1.35887E-02	41.791
1.35888E-02	41.8257
1.35890E-02	41.8622
1.35892E-02	41.9005
1.35893E-02	41.941
1.35895E-02	41.9839
1.35897E-02	42.0292
1.35898E-02	42.0774
1.35900E-02	42.1286
1.35902E-02	42.1831
1.35903E-02	42.2412
1.35905E-02	42.3315
1.35907E-02	42.426
1.35908E-02	42.525
1.35910E-02	42.629
1.35911E-02	42.7159
1.35913E-02	42.8063
1.35915E-02	42.9491
1.35917E-02	43.1009
1.35919E-02	43.308
1.35920E-02	43.5254
1.35922E-02	43.754
1.35924E-02	43.994
1.35926E-02	44.2465
1.35928E-02	44.4587
1.35928E-02	44.5224
1.35930E-02	44.8545
1.35932E-02	45.1301
1.35934E-02	45.463
1.35936E-02	45.8084
1.35938E-02	46.1664
1.35938E-02	46.2194
1.35939E-02	46.5828
1.35942E-02	47.2424
1.35945E-02	47.9302
1.35948E-02	48.6792
1.35949E-02	48.8559
1.35951E-02	49.6377
1.35955E-02	50.8502
1.35960E-02	52.3902
1.35964E-02	53.6139
1.35970E-02	55.3908
1.35973E-02	56.4672
1.35977E-02	57.7763
1.35978E-02	57.8969
1.35981E-02	58.7529
1.35984E-02	59.4965
1.35986E-02	59.95
1.35987E-02	60.1335
1.35991E-02	60.6127
1.35994E-02	61.0144
1.35997E-02	61.2005
1.36000E-02	61.2974
1.36000E-02	61.2975
1.36003E-02	61.1714
1.36006E-02	61.0148
1.36008E-02	60.8506
1.36008E-02	60.7952
1.36011E-02	60.3906
1.36014E-02	59.8559
1.36016E-02	59.4715
1.36018E-02	59.0759
1.36021E-02	58.253
1.36024E-02	57.3766
1.36025E-02	57.2097
1.36029E-02	55.7634
1.36043E-02	51.5057
1.36046E-02	50.311
1.36050E-02	49.299
1.36050E-02	49.1948
1.36053E-02	48.4475
1.36055E-02	47.8361
1.36057E-02	47.2432
1.36060E-02	46.67
1.36060E-02	46.5693
1.36062E-02	46.2084
1.36064E-02	45.7372
1.36067E-02	45.286
1.36068E-02	44.9602
1.36070E-02	44.7334
1.36070E-02	44.6552
1.36072E-02	44.3867
1.36073E-02	44.1282
1.36075E-02	43.8797
1.36075E-02	43.8453
1.36077E-02	43.6706
1.36079E-02	43.4756
1.36081E-02	43.268
1.36082E-02	43.1081
1.36084E-02	42.9544
1.36085E-02	42.8068
1.36087E-02	42.6648
1.36087E-02	42.6238
1.36088E-02	42.55
1.36090E-02	42.4497
1.36092E-02	42.3541
1.36093E-02	42.2628
1.36095E-02	42.1757
1.36096E-02	42.0924
1.36098E-02	42.0127
1.36099E-02	41.9362
1.36100E-02	41.9142
1.36101E-02	41.876
1.36103E-02	41.8242
1.36104E-02	41.7751
1.36106E-02	41.7147
1.36108E-02	41.6622
1.36110E-02	41.6125
1.36112E-02	41.5652
1.36112E-02	41.5502
1.36114E-02	41.5316
1.36116E-02	41.5056
1.36117E-02	41.4813
1.36119E-02	41.4587
1.36121E-02	41.4375
1.36124E-02	41.4111
1.36126E-02	41.3867
1.36129E-02	41.3639
1.36131E-02	41.3424
1.36134E-02	41.3222
1.36136E-02	41.303
1.36140E-02	41.2758
1.36144E-02	41.2501
1.36148E-02	41.2217
1.36153E-02	41.1927
1.36158E-02	41.165
1.36160E-02	41.1507
1.36162E-02	41.145
1.36167E-02	41.1336
1.36173E-02	41.1194
1.36180E-02	41.1061
1.36186E-02	41.0935
1.36195E-02	41.0756
1.36205E-02	41.0588
1.36214E-02	41.0427
1.36220E-02	41.0324
1.36233E-02	41.0124
1.36245E-02	40.9933
1.36258E-02	40.9747
1.36277E-02	40.9477
1.36295E-02	40.9216
1.36320E-02	40.8884
1.36344E-02	40.856
1.36377E-02	40.8136
1.36410E-02	40.7719
1.36458E-02	40.71
1.36491E-02	40.6692
1.36496E-02	40.663
1.36556E-02	40.6079
1.36636E-02	40.5353
1.36757E-02	40.427
1.36877E-02	40.3194
1.37118E-02	40.1047
1.37479E-02	39.7835
1.39123E-02	38.3219
1.39684E-02	37.823
1.40246E-02	37.4723
1.40567E-02	37.272
1.41048E-02	37.1202
1.41209E-02	37.0697
1.41529E-02	37.0465
1.41850E-02	37.113
1.42171E-02	37.1797
1.42492E-02	37.3799
1.42813E-02	37.5803
1.43134E-02	37.9102
1.43294E-02	38.0753
1.43775E-02	38.7528
1.44336E-02	39.8086
1.44360E-02	39.8678
1.44740E-02	40.7769
1.45045E-02	41.6434
1.45185E-02	42.0417
1.45606E-02	43.4465
1.45746E-02	43.9793
1.46027E-02	45.0452
1.46447E-02	46.8817
1.46868E-02	48.9568
1.47148E-02	50.5508
1.47288E-02	51.348
1.47709E-02	53.9939
1.47849E-02	54.9956
1.48130E-02	56.9993
1.48550E-02	60.3316
1.48971E-02	63.9958
1.49392E-02	67.9553
1.49952E-02	73.7355
1.49987E-02	74.1311
1.50373E-02	78.4789
1.50513E-02	80.0599
1.51004E-02	86.0459
1.51214E-02	88.6133
1.52056E-02	99.292
1.52616E-02	106.41
1.52757E-02	108.189
1.53177E-02	113.139
1.53458E-02	116.439
1.53598E-02	117.881
1.54019E-02	122.208
1.54439E-02	125.859
1.54720E-02	127.835
1.54853E-02	128.774
1.55126E-02	130.161
1.55273E-02	130.907
1.55561E-02	131.786
1.55701E-02	132.214
1.55981E-02	132.523
1.56122E-02	132.677
1.56402E-02	132.462
1.56542E-02	132.354
1.56963E-02	131.312
1.57384E-02	129.689
1.57524E-02	128.936
1.57944E-02	126.678
1.58365E-02	123.837
1.58645E-02	121.942
1.59627E-02	114.251
1.59907E-02	111.933
1.60608E-02	106.139
1.61309E-02	100.345
1.61450E-02	99.1865
1.61870E-02	95.9571
1.62431E-02	91.6518
1.62992E-02	87.7129
1.63272E-02	85.7437
1.63553E-02	83.9572
1.64114E-02	80.3847
1.64674E-02	77.1405
1.65095E-02	74.7076
1.65235E-02	73.9773
1.65936E-02	70.3264
1.66077E-02	69.5964
1.66637E-02	66.979
1.66918E-02	65.6705
1.67338E-02	63.9087
1.67759E-02	62.1471
1.68040E-02	61.1001
1.68741E-02	58.4829
1.69582E-02	55.7077
1.69722E-02	55.2452
1.70423E-02	53.1947
1.70984E-02	51.5545
1.71264E-02	50.83
1.72106E-02	48.6569
1.73087E-02	46.4133
1.73227E-02	46.0929
1.74069E-02	44.3808
1.74489E-02	43.525
1.75190E-02	42.2596
1.75751E-02	41.2474
1.76312E-02	40.3535
1.77153E-02	39.0128
1.77574E-02	38.424
1.78695E-02	36.854
1.78976E-02	36.5091
1.80378E-02	34.7849
1.80518E-02	34.6342
1.82201E-02	32.826
1.83883E-02	31.25
1.84164E-02	30.9874
1.85846E-02	29.6025
1.86127E-02	29.3717
1.87599E-02	28.3095
1.88300E-02	27.8037
1.88826E-02	27.4708
1.89220E-02	27.2211
1.89437E-02	27.0837
1.89576E-02	26.9958
1.89660E-02	26.9433
1.89710E-02	26.912
1.89743E-02	26.8912
1.89768E-02	26.8758
1.89787E-02	26.8643
1.89803E-02	26.8548
1.89813E-02	26.8485
1.89824E-02	26.8425
1.89832E-02	26.8381
1.89840E-02	26.8339
1.89845E-02	26.8313
1.89850E-02	26.8289
1.89854E-02	26.8273
1.89858E-02	26.8259
1.89862E-02	26.8247
1.89865E-02	26.8241
1.89868E-02	26.8237
1.89870E-02	26.8236
1.89873E-02	26.8237
1.89876E-02	26.8241
1.89878E-02	26.8247
1.89880E-02	26.8254
1.89882E-02	26.8265
1.89884E-02	26.8278
1.89886E-02	26.8294
1.89888E-02	26.8313
1.89891E-02	26.8337
1.89893E-02	26.8364
1.89895E-02	26.8395
1.89897E-02	26.8431
1.89899E-02	26.8473
1.89901E-02	26.8519
1.89903E-02	26.8572
1.89905E-02	26.8631
1.89907E-02	26.8704
1.89910E-02	26.8786
1.89912E-02	26.8877
1.89914E-02	26.8978
1.89917E-02	26.909
1.89919E-02	26.9212
1.89921E-02	26.9345
1.89924E-02	26.9489
1.89926E-02	26.9645
1.89928E-02	26.9813
1.89931E-02	27.0017
1.89934E-02	27.0291
1.89937E-02	27.0586
1.89941E-02	27.0903
1.89944E-02	27.1239
1.89946E-02	27.146
1.89949E-02	27.1784
1.89955E-02	27.2545
1.89964E-02	27.3749
1.89969E-02	27.4345
1.89974E-02	27.4866
1.89975E-02	27.4929
1.89978E-02	27.5277
1.89981E-02	27.5508
1.89985E-02	27.5791
1.89989E-02	27.5984
1.89992E-02	27.6132
1.89996E-02	27.6213
1.90000E-02	27.6223
1.90003E-02	27.617
1.90007E-02	27.6044
1.90011E-02	27.5849
1.90014E-02	27.5637
1.90018E-02	27.535
1.90022E-02	27.4991
1.90026E-02	27.4515
1.90031E-02	27.3872
1.90038E-02	27.3016
1.90049E-02	27.1557
1.90054E-02	27.0982
1.90058E-02	27.0506
1.90061E-02	27.0167
1.90063E-02	26.9844
1.90066E-02	26.9539
1.90069E-02	26.9309
1.90071E-02	26.9091
1.90074E-02	26.8886
1.90076E-02	26.8692
1.90078E-02	26.8511
1.90081E-02	26.8342
1.90083E-02	26.8184
1.90085E-02	26.8038
1.90088E-02	26.7903
1.90090E-02	26.7778
1.90092E-02	26.77
1.90094E-02	26.7599
1.90096E-02	26.7506
1.90098E-02	26.742
1.90100E-02	26.734
1.90103E-02	26.7267
1.90105E-02	26.7199
1.90107E-02	26.7136
1.90109E-02	26.7079
1.90111E-02	26.7025
1.90114E-02	26.6976
1.90116E-02	26.693
1.90118E-02	26.6888
1.90120E-02	26.6848
1.90122E-02	26.6812
1.90124E-02	26.6777
1.90127E-02	26.6745
1.90130E-02	26.6705
1.90133E-02	26.6667
1.90136E-02	26.6632
1.90138E-02	26.6599
1.90141E-02	26.6569
1.90144E-02	26.6539
1.90148E-02	26.6502
1.90152E-02	26.6467
1.90158E-02	26.6417
1.90164E-02	26.6369
1.90170E-02	26.6323
1.90178E-02	26.6263
1.90190E-02	26.6175
1.90203E-02	26.6083
1.90215E-02	26.5992
1.90241E-02	26.5813
1.90266E-02	26.5634
1.90291E-02	26.5457
1.90342E-02	26.5104
1.90392E-02	26.4753
1.90431E-02	26.4483
1.90494E-02	26.4132
1.90690E-02	26.3027
1.91082E-02	26.082
1.92325E-02	25.3836
1.92586E-02	25.2366
1.94678E-02	24.1979
1.95273E-02	23.9026
1.97058E-02	23.1225
1.98248E-02	22.6025
1.98546E-02	22.4879
1.98992E-02	22.3161
1.99215E-02	22.2304
1.99364E-02	22.1733
1.99467E-02	22.1339
1.99525E-02	22.112
1.99582E-02	22.0903
1.99626E-02	22.0742
1.99654E-02	22.0635
1.99681E-02	22.0536
1.99707E-02	22.0446
1.99726E-02	22.0379
1.99744E-02	22.0315
1.99757E-02	22.0273
1.99770E-02	22.0232
1.99782E-02	22.0192
1.99791E-02	22.0167
1.99800E-02	22.0144
1.99808E-02	22.0122
1.99814E-02	22.0107
1.99821E-02	22.0095
1.99825E-02	22.0088
1.99829E-02	22.0083
1.99834E-02	22.008
1.99838E-02	22.008
1.99841E-02	22.0082
1.99845E-02	22.0087
1.99848E-02	22.0095
1.99850E-02	22.0103
1.99853E-02	22.0112
1.99855E-02	22.0124
1.99857E-02	22.0138
1.99859E-02	22.0156
1.99862E-02	22.0176
1.99864E-02	22.0201
1.99866E-02	22.0229
1.99868E-02	22.0263
1.99871E-02	22.0302
1.99872E-02	22.0335
1.99874E-02	22.0372
1.99876E-02	22.0459
1.99878E-02	22.0553
1.99880E-02	22.0629
1.99881E-02	22.071
1.99883E-02	22.0796
1.99885E-02	22.0887
1.99886E-02	22.0984
1.99888E-02	22.1088
1.99889E-02	22.1198
1.99891E-02	22.1315
1.99893E-02	22.144
1.99894E-02	22.1573
1.99896E-02	22.1714
1.99898E-02	22.1864
1.99899E-02	22.2024
1.99901E-02	22.2194
1.99903E-02	22.2436
1.99905E-02	22.2698
1.99907E-02	22.2981
1.99909E-02	22.3293
1.99912E-02	22.3639
1.99914E-02	22.4012
1.99916E-02	22.4412
1.99917E-02	22.4627
1.99918E-02	22.4887
1.99921E-02	22.5437
1.99923E-02	22.6017
1.99925E-02	22.6627
1.99927E-02	22.7268
1.99930E-02	22.794
1.99932E-02	22.8643
1.99935E-02	22.9752
1.99939E-02	23.0925
1.99942E-02	23.2158
1.99946E-02	23.3617
1.99951E-02	23.5493
1.99957E-02	23.8072
1.99964E-02	24.0946
1.99970E-02	24.3279
1.99975E-02	24.5114
1.99979E-02	24.6535
1.99982E-02	24.7488
1.99986E-02	24.8535
1.99990E-02	24.929
1.99992E-02	24.9526
1.99994E-02	24.9789
1.99997E-02	25.0053
1.99999E-02	25.0118
2.00000E-02	25.011
2.00003E-02	24.9926
2.00007E-02	24.9556
2.00011E-02	24.9014
2.00014E-02	24.8308
2.00017E-02	24.7525
2.00021E-02	24.6584
2.00024E-02	24.5482
2.00025E-02	24.5421
2.00029E-02	24.3744
2.00034E-02	24.1653
2.00043E-02	23.7895
2.00051E-02	23.4761
2.00055E-02	23.2918
2.00059E-02	23.1336
2.00062E-02	23.0201
2.00065E-02	22.9114
2.00068E-02	22.808
2.00071E-02	22.7349
2.00073E-02	22.6649
2.00075E-02	22.5979
2.00076E-02	22.5851
2.00077E-02	22.5407
2.00080E-02	22.4882
2.00082E-02	22.4388
2.00084E-02	22.3922
2.00086E-02	22.3485
2.00088E-02	22.3156
2.00090E-02	22.2843
2.00092E-02	22.2547
2.00094E-02	22.2267
2.00095E-02	22.2002
2.00097E-02	22.1752
2.00099E-02	22.1515
2.00101E-02	22.1292
2.00103E-02	22.1081
2.00104E-02	22.0882
2.00106E-02	22.0694
2.00108E-02	22.0517
2.00110E-02	22.035
2.00112E-02	22.0191
2.00113E-02	22.0089
2.00115E-02	21.9994
2.00117E-02	21.9912
2.00119E-02	21.9836
2.00120E-02	21.9766
2.00122E-02	21.9701
2.00124E-02	21.9641
2.00125E-02	21.9586
2.00127E-02	21.9534
2.00129E-02	21.9487
2.00131E-02	21.9429
2.00133E-02	21.9376
2.00135E-02	21.9329
2.00138E-02	21.9286
2.00140E-02	21.9247
2.00142E-02	21.9211
2.00144E-02	21.9178
2.00147E-02	21.9148
2.00149E-02	21.9121
2.00152E-02	21.9086
2.00155E-02	21.9058
2.00158E-02	21.9025
2.00162E-02	21.8995
2.00166E-02	21.8967
2.00169E-02	21.8941
2.00175E-02	21.8905
2.00180E-02	21.8872
2.00185E-02	21.8841
2.00191E-02	21.8811
2.00198E-02	21.8773
2.00209E-02	21.8719
2.00219E-02	21.8672
2.00234E-02	21.8603
2.00248E-02	21.8537
2.00263E-02	21.8472
2.00278E-02	21.8409
2.00300E-02	21.8319
2.00323E-02	21.8222
2.00358E-02	21.808
2.00382E-02	21.7986
2.00428E-02	21.7799
2.00475E-02	21.7614
2.00539E-02	21.7364
2.00645E-02	21.6949
2.00772E-02	21.6453
2.00963E-02	21.5712
2.01260E-02	21.4561
2.02002E-02	21.2089
2.03584E-02	20.682
2.04700E-02	20.3106
2.05240E-02	20.1539
2.05690E-02	20.0234
2.06680E-02	19.7363
2.07400E-02	19.5277
2.07940E-02	19.3713
2.08120E-02	19.3192
2.08300E-02	19.2779
2.08570E-02	19.2161
2.08840E-02	19.1544
2.09020E-02	19.1134
2.09200E-02	19.0725
2.09357E-02	19.037
2.09476E-02	19.0104
2.09594E-02	18.984
2.09650E-02	18.9716
2.09673E-02	18.9698
2.09751E-02	18.964
2.09830E-02	18.9583
2.09903E-02	18.9532
2.09958E-02	18.9495
2.09965E-02	18.9491
2.10013E-02	18.9596
2.10068E-02	18.9718
2.10123E-02	18.9843
2.10165E-02	18.9941
2.10207E-02	19.0042
2.10249E-02	19.0145
2.10269E-02	19.0195
2.10277E-02	19.0269
2.10305E-02	19.0516
2.10333E-02	19.0765
2.10358E-02	19.0984
2.10389E-02	19.1267
2.10410E-02	19.1458
2.10411E-02	19.1463
2.10431E-02	19.1812
2.10452E-02	19.2173
2.10472E-02	19.2537
2.10492E-02	19.2876
2.10493E-02	19.2926
2.10514E-02	19.3548
2.10533E-02	19.4108
2.10551E-02	19.4672
2.10570E-02	19.5243
2.10572E-02	19.533
2.10582E-02	19.582
2.10594E-02	19.6459
2.10607E-02	19.7101
2.10619E-02	19.7718
2.10630E-02	19.831
2.10633E-02	19.8489
2.10641E-02	19.9117
2.10652E-02	20.0019
2.10664E-02	20.0927
2.10674E-02	20.1751
2.10675E-02	20.1877
2.10686E-02	20.3153
2.10697E-02	20.4438
2.10704E-02	20.5215
2.10707E-02	20.5703
2.10716E-02	20.704
2.10724E-02	20.8386
2.10733E-02	20.9741
2.10734E-02	21.0059
2.10741E-02	21.1451
2.10749E-02	21.3279
